"Microtus_arvalis"	"Clethrionomys_centralis"	"Spermophilus_undulatus"	"Apodemus_uralensis"	"Apodemus_agrarius"	"Sorex_araneus"	"Sicista_tianshanica"	"Dryomys_nitedula"	"Arvicola_terrestris"	"Neomys_fodiens"	"Cricetulus_migratorius"	"Cricetus_cricetus"	"Marmota_baibacina"	"Spermophilus_erythrogenys"	"Ctenophthalmus_assimilis"	"Neopsylla_mana"	"Megabothris_rectangulatus"	"Citellophilus_tesquorum"	"Amphipsylla_rossica"	"Hystrichopsylla_talpae"	"Nosopsyllus_consimilis"	"Pectinoctenus_nemorosa"	"Frontopsylla_elata"	"Frontopsylla_protera"	"Amalaraeus_penicilliger"	"Neopsylla_teratura"	"Palaeopsylla_soricis"	"Frontopsylla_elatoides"	"Ceratophyllus_sciurorum"	"Ctenophthalmus_arvalis"	"Amphipsylla_sibirica"	"Frontopsylla_ornata"	"Oropsylla_silantiewi"	"Amphipsylla_primaris"	"Corrodopsylla_birulai"	"Rhadinopsylla_angusta"
"Cricetulus_migratorius"	0.00512245843332614	0.00215863593452994	0.00160524947588762	0.000636471054208405	0.000144498611289704	1.12857884310957e-05	7.44016127539309e-05	9.18036732383112e-05	2.72651013548495e-05	3.48009458394115e-07	1.0001826819273	3.50940260044688e-05	0	1.08164532295122e-05	0.000353791322670129	0.0267707217430427	7.67567142054895e-05	0.000112703055537058	6.25724797860636e-05	0.0133990338757081	0.0467350023206131	4.97186422929863e-05	4.21839496261478e-05	2.53625053286666e-05	1.51157908733941e-05	0.0133475997303249	2.790808209929e-06	5.51848642103951e-06	4.69218774329146e-06	2.42191182158478e-06	2.18244441910196e-06	1.4780901620989e-06	0	4.08016325503605e-07	4.42579938474339e-08	2.67699583380089e-09
"Cricetus_cricetus"	0.00607826236039278	0.00247775020129037	0.000939287767531524	0.000200612810177228	7.99784533367536e-05	2.99178517803672e-05	6.11711397434394e-05	9.51730641913702e-06	6.73998119483507e-05	1.70384140150066e-05	5.26410390067032e-05	1.00006718936704	0	2.02435783265884e-05	0.0304134160484216	0.0501028563583063	8.74783993714431e-05	6.59465105078753e-05	7.19432055265461e-05	0.0200730914143162	5.74481839535995e-05	2.33065279058276e-05	4.66675526676671e-05	2.45769997296896e-05	1.56488351011478e-05	1.12241910126922e-05	4.66734385765336e-06	4.51436663863555e-06	4.86440105867003e-07	2.30204737502714e-06	2.50507832851048e-06	1.73081820297662e-06	0	4.2299139640609e-08	1.17324908942616e-07	1.31064723192358e-07
"Marmota_baibacina"	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0
"Spermophilus_erythrogenys"	0.00601537315992388	0.00155497702283208	0.00187560031417118	0.00022596032062933	6.21607349326428e-05	4.10343437864162e-05	6.13893512783055e-05	3.71479676568356e-07	4.09851969567911e-05	3.66304791502836e-07	8.11233992213414e-05	0.000101217891632942	0	1.00004045058118	0.00038335833698641	0.100115188413362	7.10519476355386e-05	0.000131684133555921	6.12072896882209e-05	5.61131740976065e-05	6.23282898232228e-05	2.17617305929841e-05	4.32510751622434e-05	2.00208710953306e-05	1.39980400340826e-05	1.34181592480592e-05	4.91050002300609e-06	6.28050859295442e-06	1.89867390246049e-08	2.30650037323491e-06	1.57212750470155e-06	1.46553784127727e-06	0	1.65102078474825e-09	1.60918995240848e-07	2.81772916540643e-09
"Ctenophthalmus_assimilis"	0.0810641270057986	0.0154907019716948	3.08758646209659e-05	0.00129607153045537	0.000620112069755139	0.000309937398806605	0.000411895686030118	0.000308147643118383	0.000762770482649664	0.000559185414099231	2.67348606551735e-06	0.000153216201755272	0	3.86255251371697e-07	1.0049882182293	0.000955981747144951	0.000860900485877182	2.16776540805736e-06	0.000765445639897098	0.000608318931274123	0.000546655680862289	0.000172867298399218	0.000554309486280303	0.000222896484615465	0.000157714909135512	8.41892299178359e-05	6.46681043411007e-05	3.08556159051412e-05	1.57497684260507e-05	2.92796677667053e-05	1.56615553022649e-05	1.82430890391246e-05	0	1.36954508052615e-06	1.21544077963375e-06	4.30142626230177e-06
"Neopsylla_mana"	0.0601537315992388	0.0155497702283208	0.0187560031417118	0.0022596032062933	0.000621607349326428	0.000410343437864162	0.000613893512783056	3.71479676568356e-06	0.000409851969567911	3.66304791502836e-06	0.000811233992213414	0.00101217891632942	0	0.00040450581177116	0.0038335833698641	1.00115188413362	0.000710519476355386	0.00131684133555921	0.000612072896882209	0.000561131740976065	0.000623282898232228	0.000217617305929841	0.000432510751622434	0.000200208710953306	0.000139980400340826	0.000134181592480592	4.91050002300609e-05	6.28050859295442e-05	1.89867390246049e-07	2.30650037323491e-05	1.57212750470155e-05	1.46553784127727e-05	0	1.65102078474825e-08	1.60918995240848e-06	2.81772916540643e-08
"Megabothris_rectangulatus"	0.050737637423416	0.0448149436030414	2.84414793343292e-05	0.00198017252658415	0.000745431996491432	5.30801055635564e-06	0.000978397227238263	0.000734754355201466	0.00097569015643637	4.07425939920787e-06	2.78777412368606e-06	2.11812105015601e-06	0	3.44077228259267e-07	0.00413774204471237	0.000851591139941686	1.00115312329225	1.99684950727085e-06	0.000872042769819928	0.00105956569944492	0.000507404837754032	0.000266469809816912	0.000473917379917261	0.000328047758563143	0.000185665963091586	8.94473403758196e-05	2.139390461713e-05	2.57872067515943e-05	3.75541114880749e-05	1.9531121085276e-05	4.53092260692514e-05	2.11019147099584e-05	0	3.26557491200651e-06	2.08157276719829e-08	3.13404569169837e-08
"Citellophilus_tesquorum"	0.000164923634299049	4.63095222680684e-05	0.100769214555231	1.40936642616504e-05	3.33756068421069e-06	9.23725601035823e-07	2.33408937442148e-06	1.63852513963076e-06	6.68657591891684e-07	1.72263726714669e-07	4.19490281155302e-06	1.63638983890509e-06	0	6.53519273230377e-07	1.06774549255431e-05	0.00161746020124518	2.04639912283588e-06	1.00707491175362	1.73982665499321e-06	1.63804059187232e-06	0.000809080447771571	1.13018526593992e-06	1.24745692637344e-06	3.57487883502346e-05	3.55157988066634e-05	0.000298699132314967	1.26532854907401e-07	0.000210732710897117	8.37468404700167e-08	7.13801658486499e-08	4.68202890577898e-08	4.11944772747552e-08	0	7.28233395391449e-09	3.62245333739538e-09	1.32510559011284e-09
"Amphipsylla_rossica"	0.0625829004488272	0.0353540468245682	2.94590117984101e-05	0.00151237534749583	1.61349687590233e-05	5.30111753098284e-06	9.23796383978399e-06	0.000894177915776567	0.000597165412254118	4.04998204904716e-06	2.76869379584352e-06	2.1222184521105e-06	0	3.61104953912808e-07	0.00448203420411722	0.000893734760934199	0.00106240018860068	2.06828950431346e-06	1.00085212763955	0.000907968163370221	0.000524226214204495	0.000180463601217716	0.000492395900459168	0.000268054289956935	0.00016276927079812	8.92021866570209e-05	2.62927374612418e-05	2.81333640288901e-05	4.57024268063578e-05	2.31320214211409e-05	3.5743981164545e-05	2.05347942886022e-05	0	3.97412407011807e-06	2.07886961999327e-08	3.11537080695936e-08
"Hystrichopsylla_talpae"	0.0319325985128441	0.0617770315361742	2.80667253652153e-05	0.0024375251974451	0.0015147361888889	5.12789614804787e-06	0.000905979676169152	4.35686436506778e-06	0.00120120494952326	3.98495981391208e-06	0.000599956740703349	0.000599196758636305	0	3.35004024463323e-07	0.00360451665247503	0.000829134960546723	0.00130627054886792	1.97053838365536e-06	0.000918809574276135	1.00133926296646	0.000494218430805968	0.00036198218286795	0.000420636524906815	0.000393983482178016	0.000195918390502056	9.94717245563752e-05	1.36025357958644e-05	2.24221932502051e-05	2.2268417865902e-07	1.35203577704265e-05	6.24583958545878e-05	2.25378305582125e-05	0	1.93638416225235e-08	2.01093966590113e-08	3.06535370300929e-08
"Nosopsyllus_consimilis"	0.0541020628231905	0.0141546907828368	0.0150783174357429	0.0101344706209752	0.00230314394172743	4.77601670602591e-06	0.000982607404866991	0.00196281770632893	5.45136101545983e-06	3.43767895619446e-06	0.00227605530782207	1.86520077771427e-06	0	4.04729154696252e-07	0.00352308937179105	0.00100170465787322	0.000680383759715633	0.00105863448198683	0.000576989242257545	0.000537542773766231	1.00074384707428	0.000738680156546151	0.000440305489845562	0.000260234349453403	0.000153836803582986	0.000144521845285678	2.27396166755874e-05	5.27740329519881e-05	0.000100321793879034	2.90973607429873e-05	1.43108086958828e-05	1.32276742693058e-05	0	8.72363425035079e-06	1.8729477278533e-08	2.64436842784189e-08
"Pectinoctenus_nemorosa"	0.00479599711312494	0.0083816135348171	2.42062068152804e-05	0.0592698611113959	0.0277580218596678	5.83079581838169e-06	0.000760173353685	3.49282388399743e-06	3.08335081823886e-06	4.00605270634261e-06	2.78275982983132e-06	8.69646563650283e-07	0	1.62400974574508e-07	0.00128037905717331	0.000401942412071908	0.000410641908411884	1.69949500811115e-06	0.000228272988107484	0.000452477728584937	0.000848930926179905	1.00484508640124	0.000521842370196069	0.000708580549444395	0.000247223188523346	7.36535345973295e-05	2.41930179715681e-06	3.24456512396228e-06	1.78522109626535e-07	6.27561716307887e-05	8.47405780174522e-06	3.13771768890903e-06	0	1.55236617066552e-08	2.2865865954438e-08	3.08157900487893e-08
"Frontopsylla_elata"	0.0736278053388432	0.0137246807663784	3.02126698623779e-05	0.00596912467087538	0.00340316268619143	5.72574065014207e-06	0.00254145375796036	4.13224179702687e-06	0.00169454871357915	4.25047070876049e-06	2.66987022950302e-06	1.96909504926865e-06	0	3.64987976052687e-07	0.00464263430492153	0.0009033452407304	0.000825856024919109	2.12120312796835e-06	0.000704313123441595	0.000594570615374613	0.000572211353892122	0.000590100232964332	1.00058444499123	0.000279749108929823	0.000199570268030666	8.10672228816292e-05	3.0891072000735e-05	2.7966228252553e-05	2.11203469625818e-07	3.1533883392107e-05	1.38760559218899e-05	1.64744521967925e-05	0	1.83655190978972e-08	2.24538849025179e-08	3.26959285289268e-08
"Frontopsylla_protera"	0.0241827908181212	0.0357581836449036	0.00134998713901544	0.0132617696602778	0.0072852197895132	0.00728043373120704	0.00593386194630339	0.0013272534802274	5.45203596693183e-06	0.00462076554535845	2.50287881532894e-06	1.61690787695326e-06	0	2.63432514412245e-07	0.00291085211816907	0.000651995473170306	0.000891340291359067	9.478132700753e-05	0.000597831607206586	0.000868318858747602	0.000527316971260842	0.00124933938980985	0.000436187755370842	1.0007651402591	0.00026139524169838	7.38625396794213e-05	0.000544897081440336	1.77314871837369e-05	6.78374001005113e-05	2.20079463811069e-05	3.61525753762812e-05	1.40278027325825e-05	0	5.89890435656621e-06	2.85507205145374e-05	3.55443503489111e-05
"Amalaraeus_penicilliger"	0.0499740797004005	0.0267425572573615	0.00245615283313552	0.00610078021320338	0.00605943391394605	6.26574542492061e-06	0.00965076918489123	4.16459018003524e-06	6.38053188651543e-06	4.56256624747596e-06	2.73176943495075e-06	1.8854018194154e-06	0	3.37302169495967e-07	0.00377185656185532	0.000834822869502517	0.000923855936829217	0.000172444179748016	0.000664804612054971	0.000790754949616733	0.000570864283175417	0.000798262825593456	0.000569857271364673	0.000478699719736792	1.00032755104881	8.19813225479869e-05	2.1145664574463e-05	2.72772266490511e-05	2.12856831424023e-07	2.3515965240529e-05	2.70375119329942e-05	1.59871174424196e-05	0	1.85092896890455e-08	2.45715506859632e-08	3.50966634421227e-08
"Neopsylla_teratura"	0.0425871009069716	0.0194797053570009	0.0300795266576827	0.0053079502821853	1.84411631400594e-05	3.90330198471165e-06	7.2283377750825e-06	3.62706282566031e-06	4.89394940052292e-06	2.75777738890924e-06	0.00351252624482235	1.96915631801618e-06	0	4.70812605195061e-07	0.00293185300678779	0.00116526119785778	0.000648100904828307	0.00211185526882336	0.000530518268012808	0.000584614521515538	0.000780925058736648	0.000346300829334812	0.000337068979349932	0.000196966772478457	0.000119376311780402	1.00019631840635	1.79094211241325e-05	8.11450011367116e-05	1.85383211089304e-07	2.01522587832785e-05	1.96945550484384e-05	1.27113148310897e-05	0	1.61202792251569e-08	1.53070666067123e-08	2.12136722223787e-08
"Palaeopsylla_soricis"	0.0254326552755273	0.000136294858339603	1.51312205660101e-05	3.17558672802871e-05	1.61259522709473e-05	0.0627877460381405	1.27555958259569e-05	3.68149528327357e-06	2.88409810448757e-06	0.0125690215137257	8.72127565602811e-07	9.72363303677783e-07	0	2.04604167625254e-07	0.00267429556493927	0.000506395314872503	0.000184076720976556	1.06234876099339e-06	0.00018569245832002	9.49343644086371e-05	0.000145912540335019	1.35077683674589e-05	0.000152524668003629	0.00172550742456106	3.65643783266755e-05	2.12674375849074e-05	1.00399397139809	8.82354549061107e-06	1.88165314478427e-07	8.79959608248901e-06	1.37798110453642e-07	4.42101034034277e-06	0	1.63622012589936e-08	0.000246226455051531	9.66847808748133e-05
"Frontopsylla_elatoides"	0.0420849775575491	0.00847106090196176	0.0504002400228937	2.22653194443155e-05	7.97014001366686e-06	3.21166193789215e-06	5.48368911771668e-06	2.92878175915518e-06	3.95589021463082e-06	2.15362938042819e-06	3.44905401314969e-06	1.88098609943148e-06	0	5.23375716079535e-07	0.00255201656548772	0.00129535489729685	0.000443754849517019	0.00353855343714741	0.000397383766908073	0.00031297644745078	0.00067726675621718	3.62309772175788e-05	0.000276166503993961	0.000112299418830333	9.43337421613017e-05	0.00019271937769969	1.76470909812221e-05	1.00012143059455	1.49693289912376e-07	1.45300127302461e-05	8.5644917207334e-06	9.58929986562824e-06	0	1.30168078184675e-08	1.25947526976163e-08	1.65663798494476e-08
"Ceratophyllus_sciurorum"	0.000268005437816068	0.00010947389834633	2.09002984477346e-05	2.35942873410903e-05	7.68596123880965e-06	3.68289951726299e-06	5.18383195781532e-06	0.100563389295166	2.08688309273655e-06	2.82494801640094e-06	3.06012244127704e-06	2.11495698203045e-07	0	1.65102078474825e-09	0.0013592734924222	4.08627644225191e-06	0.000674341219329345	1.46739029171377e-06	0.000673614029885013	3.24344347177268e-06	0.00134343967455402	2.0801706686918e-06	2.17631401310082e-06	0.000448316731099031	7.68135522095389e-07	4.59427957916972e-07	3.92692830215847e-07	1.56201693821609e-07	1.00513990656398	1.1670781929377e-07	1.10681331048679e-07	7.63777234215484e-08	0	0.000446948396867407	1.44427432049529e-08	2.17303693569303e-08
"Ctenophthalmus_arvalis"	0.0775228501284963	0.000195551552438868	3.15170886131731e-05	0.0231799600067467	4.62024823532033e-05	5.60129894729767e-06	9.31019135523422e-06	4.03988605247665e-06	6.07638858306767e-06	4.0718209899649e-06	2.79451364029014e-06	1.7708056730978e-06	0	3.5484621126691e-07	0.00447078003976231	0.000878244372885602	0.000620488692939922	2.21278514130815e-06	0.000603211943212827	0.000348409219468682	0.00068938362375693	0.0012937426151578	0.000574886951071489	0.000257323680763711	0.000150140393458762	8.83599038959132e-05	3.24908163045748e-05	2.68246388866082e-05	2.06483064904362e-07	1.00005061966851	1.97708371031944e-07	1.34153217279252e-05	0	1.79550491221184e-08	2.19658782246967e-08	3.13216999228069e-08
"Amphipsylla_sibirica"	0.000555485082897315	0.100333219484155	2.44316781083376e-05	4.09095511990074e-05	1.86768401875312e-05	4.79482718220629e-06	1.11443500952082e-05	4.52787263380959e-06	7.49480503036375e-06	3.8772727413261e-06	2.97606057150268e-06	2.27734393500953e-06	0	2.85841364491191e-07	0.00282619884318145	0.000707457377115699	0.0017011554878728	1.71532513548084e-06	0.00110156451043462	0.00190214205557154	0.000400702643484719	0.000206458862806156	0.000298965932135265	0.000499562859744976	0.000204010317312592	0.000102053603432817	6.01300845615894e-07	1.86861637543274e-05	2.31424601283601e-07	2.33655347583207e-07	1.00010143983588	2.77611500605003e-05	0	2.01238783724871e-08	1.88032438517894e-08	2.98251749332776e-08
"Frontopsylla_ornata"	0.0631426448813237	0.0377551640822803	2.95570374446368e-05	3.30551187699873e-05	1.41212495542251e-05	5.32340550161293e-06	9.26105416956094e-06	4.29624694246209e-06	7.3060433856184e-06	4.0705644609378e-06	2.77141905393545e-06	2.16352275372078e-06	0	3.66384460319317e-07	0.00452656646783278	0.00090680153929031	0.0010893863469016	2.07517179271579e-06	0.000870161907979519	0.00094377165462515	0.000509265459368272	0.000105113542578452	0.000488055646329978	0.000266528251919068	0.000165866343465103	9.05681181715141e-05	2.65260620420566e-05	2.87678995968847e-05	2.19585954836951e-07	2.17998978078784e-05	3.81715813331878e-05	1.00002129334146	0	1.90944308553871e-08	2.08761000063252e-08	3.13120343149061e-08
"Oropsylla_silantiewi"	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0
"Amphipsylla_primaris"	0.000268005437816068	0.00010947389834633	2.09002984477346e-05	2.35942873410903e-05	7.68596123880965e-06	3.68289951726299e-06	5.18383195781533e-06	0.100563389295167	2.08688309273655e-06	2.82494801640094e-06	3.06012244127704e-06	2.11495698203045e-07	0	1.65102078474825e-09	0.0013592734924222	4.08627644225192e-06	0.000674341219329345	1.46739029171377e-06	0.000673614029885013	3.24344347177268e-06	0.00134343967455402	2.0801706686918e-06	2.17631401310082e-06	0.000448316731099032	7.68135522095389e-07	4.59427957916972e-07	3.92692830215847e-07	1.5620169382161e-07	0.00513990656397518	1.1670781929377e-07	1.10681331048679e-07	7.63777234215484e-08	0	1.00044694839687	1.44427432049529e-08	2.17303693569303e-08
"Corrodopsylla_birulai"	0.000320847897704673	0.000102289646553734	1.03964410783248e-05	3.12137657663364e-05	1.67879724146641e-05	0.100424950463605	1.36042193852222e-05	3.2496172211144e-06	1.08725425143285e-06	8.45942536271362e-05	3.31934953855754e-07	5.86624544713082e-07	0	1.60918995240848e-07	0.00120632497378649	0.000398274513221098	4.29844776426447e-06	7.2992434748517e-07	3.52368400588859e-06	3.36832394038439e-06	2.88433950089408e-06	3.06402603789469e-06	2.66078536094838e-06	0.00216985475910484	1.01971935346747e-06	4.36251398291302e-07	0.00590943492123675	1.51137032371395e-07	1.66091546856958e-07	1.42778208460529e-07	1.03417841184842e-07	8.35044000253009e-08	0	1.44427432049529e-08	1.00039382333515	6.50725027901047e-07
"Rhadinopsylla_angusta"	0.000467121194936026	0.00016224895163703	3.80305304362385e-06	4.12931907854639e-05	2.22919657457754e-05	0.000165934882114767	1.77615164531989e-05	4.88933310530932e-06	3.2509407811939e-06	0.100120827762685	2.00774687535067e-08	6.55323615961792e-07	0	2.81772916540643e-09	0.00426916556533451	6.97387968438092e-06	6.47180435335712e-06	2.67008776407737e-07	5.28055351779611e-06	5.13446745254057e-06	4.07232737887651e-06	4.12931586653777e-06	3.87446753067783e-06	0.00270137062651725	1.45651153284809e-06	6.04589658337794e-07	0.00232043474099552	1.98796558193371e-07	2.49899247604699e-07	2.03591049498245e-07	1.64038462133027e-07	1.25248137259625e-07	0	2.17303693569303e-08	6.50725027901047e-07	1.00077016021356
