"Rhombomys_opimus"	"Meriones_libycus"	"Spermophilus_fulvus"	"Meriones_meridianus"	"Spermophilopsis_leptodactylus"	"Dipus_sagitta"	"Blanfordimys_afghanus"	"Allactaga_elater"	"Microtus_socialis"	"Cricetulus_migratorius"	"Apodemus_uralensis"	"Allactaga_severtzovi"	"Pygeretmus_pumilio"	"Calomyscus_mystax"	"Microtus_transcaspicus"	"Eremodipus_lichtensteini"	"Nesokia_indica"	"Xenopsylla_gerbilli"	"Xenopsylla_hirtipes"	"Xenopsylla_conformis"	"Citellophilus_trispinus"	"Xenopsylla_nuttalli"	"Nosopsyllus_laeviceps"	"Paradoxopsyllus_teretifrons"	"Nosopsyllus_turkmenicus"	"Coptopsylla_olgae"	"Coptopsylla_lamellifer"	"Rostropsylla_daca"	"Nosopsyllus_tersus"	"Coptopsylla_bairamalensis"	"Rhadinopsylla_cedestis"	"Stenoponia_vlasovi"	"Echidnophaga_oschanini"	"Paradoxopsyllus_repandus"	"Neopsylla_setosa"	"Ctenophthalmus_dolichus"	"Mesopsylla_eucta"	"Nosopsyllus_consimilis"	"Amphipsylla_parthiana"	"Desertopsylla_rothschildi"	"Frontopsylla_macrophthalma"	"Leptopsylla_taschenbergi"	"Ophthalmopsylla_karakum"	"Amphipsylla_schelkovnikovi"	"Ophthalmopsylla_volgensis"	"Mesopsylla_lenis"	"Amphipsylla_rossica"	"Peromyscopsylla_tikhomirovae"	"Nosopsyllus_fidus"	"Xenopsylla_persica"	"Nosopsyllus_philippovi"	"Phaenopsylla_kopetdag"	"Paradoxopsyllus_microphthalmus"	"Amphipsylla_argoi"	"Phaenopsylla_tiflovi"	"Wagnerina_schelkovnikovi"
"Apodemus_uralensis"	2.96648061806524e-06	2.40258700993771e-06	6.39101969177593e-07	4.0964601116867e-07	2.13430451252351e-07	2.87612496406219e-08	0.00044685954744157	4.05874549646311e-07	0.0017635911468422	0.00116920612528601	1.0065249987901	6.00981161014022e-10	1.51528134242352e-10	1.42849881168189e-05	0.000146795360307767	1.45525605343847e-10	2.82073630206215e-05	1.10190580638381e-05	1.19877517041082e-07	2.80336281838811e-05	5.54803088451788e-08	9.4421522802776e-07	8.0017125758047e-06	1.58414722905841e-08	2.44039869786302e-06	4.34950676051108e-07	3.3108559722341e-06	1.29182214394919e-06	6.6131869909689e-09	2.07159144967982e-07	2.53301307739996e-06	9.96561558074474e-07	6.67139050324142e-09	5.80787133512151e-08	6.01548608391594e-06	5.84427239263711e-08	1.59852601907555e-08	0.0346947999784564	2.76968075483683e-05	6.63017809293145e-10	9.44265479840028e-09	0.0661631049047534	1.28677900447764e-10	2.8652762680078e-05	4.89180372010561e-10	1.71452382723096e-09	1.57936335392303e-05	6.6323159113802e-07	2.31075494700927e-06	6.16502906158924e-06	3.69709446730755e-06	2.04071258811699e-07	1.78562351460236e-07	1.53053444108774e-07	1.27544536757312e-07	9.75291431529813e-07
"Allactaga_severtzovi"	0.000259157969354172	0.000317912386512541	3.96886196668609e-06	6.80036097998884e-05	2.62964273422883e-05	1.38338281176138e-06	1.50022658461408e-06	0.00628197437786368	1.38303727965926e-09	4.45572699021743e-07	6.13347028524599e-10	1.00289259769502	0.000247750511261528	2.66423857690646e-11	5.2624026348465e-11	6.73984944332305e-09	1.02642900417047e-08	0.00212519943103623	1.11676554944554e-05	0.00129297262457428	1.43978329291633e-05	7.83548042443044e-06	1.77482534306655e-05	1.76135536586998e-06	1.76276608119256e-05	5.88735275894832e-06	4.08268300403219e-05	1.83037546527759e-06	6.51037477629252e-07	6.6150257456064e-06	6.97558632346317e-06	1.26312437423797e-06	3.65483039395021e-06	3.62452243763237e-06	7.29375938459936e-06	1.82268425323653e-06	0.0972402275274117	2.15955170973847e-08	3.8166391761729e-08	3.40466872363137e-08	0.000145235775287491	2.68258783138218e-09	6.18925804536532e-09	4.35329777507132e-06	2.3519360355378e-05	2.65367581246162e-05	5.34036901906923e-10	1.23696791070657e-12	9.67182372118236e-07	7.07847821530655e-10	1.40892553050354e-09	3.80605510986637e-13	3.33029822113308e-13	2.85454133239978e-13	2.37878444366648e-13	3.52326534003631e-10
"Pygeretmus_pumilio"	0.000390030820574835	0.000252175785007378	4.94128190239846e-06	0.000508869539471962	1.0128108419246e-05	0.000290528224087811	3.2577990559844e-06	0.00330667256340998	1.72445977572622e-09	2.73061838398849e-07	5.36842532744335e-10	0.000860048203379305	1.00447401447707	2.01283868641554e-11	3.23272794238615e-11	5.3850094789629e-08	1.40729444861471e-08	0.00291619339941093	2.23409529277574e-05	0.00292146403113646	7.9245364679489e-06	7.3098915700246e-06	1.26238384481165e-05	6.5314074991746e-06	3.24023519774273e-05	5.17674345105915e-06	2.41274197062468e-05	1.65543481917211e-06	1.98799313935197e-06	6.8169180952525e-06	5.89453342168537e-06	2.7597470626018e-06	2.6663877770323e-06	2.17484008837983e-06	3.87260130605698e-06	1.31814991364698e-06	0.0289117140223476	2.2496522930246e-08	8.85184657714341e-08	6.33414145451625e-06	7.64575333607653e-05	1.65455967616442e-09	1.29982397717642e-06	2.29240999578861e-06	0.066012162567129	1.39682788776919e-05	3.27895823213628e-10	9.34532247264359e-13	5.16540120222308e-07	4.35939027323992e-10	8.63436643158414e-10	2.87548383773649e-13	2.51604835801943e-13	2.15661287830237e-13	1.79717739858531e-13	2.15931047885547e-10
"Calomyscus_mystax"	4.53227006040208e-07	3.42821065880012e-07	1.31308196980713e-07	6.4523995060501e-08	3.83320152165632e-08	3.65369249051439e-09	4.6788143903928e-05	8.50871697576103e-08	0.0001846591650181	0.000245963769187974	6.32620902316265e-05	1.15608923962191e-10	2.51604835801943e-11	1.00955621486761	4.95526372044562e-08	1.80781266849273e-11	2.9534004324698e-06	1.64831573686509e-06	1.82908044486186e-08	3.47806665631877e-06	1.13738523932128e-08	1.97474252645283e-07	1.62098746607636e-06	2.42768335462614e-09	3.55030682986689e-07	4.60732046620762e-08	6.89538141635253e-07	2.34025026063097e-07	1.0203800436846e-09	2.23307421161924e-08	4.12444150033627e-07	1.04792876001191e-07	1.00168086041303e-09	6.23614730315876e-09	1.26542730755016e-06	6.32582433249321e-09	3.34638979093831e-09	0.00363264161134791	2.90000974953713e-06	8.53650318556948e-11	1.97603600368661e-09	5.6167433469943e-06	1.63466290385771e-11	6.02762944433786e-06	1.01352246887438e-10	3.594312086535e-10	4.25235958079328e-07	0.046872252833139	4.86108871304353e-07	8.40838515710906e-07	7.77751048815728e-07	0.0144222316409659	0.0126194526858451	0.0108166737307244	0.00901389477560366	0.00360575234800367
"Microtus_transcaspicus"	8.92535004520977e-07	5.73058061650581e-07	4.00396692059455e-07	1.4015352657448e-07	9.95720525968621e-08	4.07736697980854e-09	1.67216165740346e-06	2.64770835521139e-07	0.00045747711387186	0.000767996703316311	0.000933467932213493	3.27888164171205e-10	5.80233220428284e-11	7.11525047038346e-08	1.00793786975149	1.81062689837489e-11	8.03184005405634e-08	3.09718851936329e-06	3.59672034650456e-08	3.46014755935807e-06	3.46042795859659e-08	6.13068762864792e-07	4.87061739502076e-06	4.8576462151592e-09	6.2418255882229e-07	4.76901445229247e-09	2.13173643449607e-06	6.14995203208705e-07	2.06150654075185e-09	4.75968512699442e-09	9.19506109097388e-07	6.20232907384223e-09	1.90265630430062e-09	1.17598828626793e-09	3.95104624296441e-06	1.49759593056967e-09	1.03986724079339e-08	9.87038005251552e-05	4.36018220366489e-06	1.01260322432803e-10	6.13824209474998e-09	0.0104037305779232	1.82421497282849e-11	1.88206555927027e-05	3.11780672219652e-10	1.11846359091111e-09	0.0904571932520987	3.30350914696375e-09	1.51782391311484e-06	2.33392326662003e-06	2.42844807372746e-06	1.01646435291192e-09	8.89406308797932e-10	7.62348264683942e-10	6.35290220569951e-10	6.07366134520094e-07
"Eremodipus_lichtensteini"	0.00135396675466945	0.000795475863421692	9.52379731539642e-05	0.0003467881588654	5.33046472804528e-05	0.0069576064456215	1.34812464953441e-05	1.29357064725307e-06	5.14391449594162e-09	1.83375410139214e-07	1.12782344141481e-09	5.11807317102344e-08	1.17797082352313e-07	3.16367216986229e-11	2.2067015323944e-11	1.00048349432415	2.43804096871918e-09	8.36705158592858e-05	0.00949076430532569	0.0128671271135516	9.51480301407825e-06	8.90962724167285e-06	1.61344097804872e-05	1.55862142529313e-05	7.21415776307752e-05	1.48580020452299e-05	1.7744207652452e-05	1.90626309646398e-05	8.72090553598394e-06	1.03506788657182e-05	8.17846647557582e-06	1.15357927117823e-05	3.42669091129301e-06	1.2658814636585e-06	1.09271609986383e-06	3.25616242808685e-06	8.04469739775304e-08	5.92595864854234e-08	3.38764897284383e-07	0.0783138052562233	5.18252144243901e-08	1.16155942255199e-09	3.11283480638447e-05	5.38795801286957e-09	1.27661664319808e-06	5.46439213509359e-09	2.23018713967787e-10	1.46884779315035e-12	6.52339311307869e-09	3.02511597572588e-10	5.79843194116091e-10	4.51953167123184e-13	3.95459021232786e-13	3.38964875342388e-13	2.8247072945199e-13	1.45073786820804e-10
"Nesokia_indica"	0.00603251565934476	0.000906091483974498	1.22292285051437e-05	0.000638500267658919	0.00122705403045697	1.10413861413848e-05	0.000169448830412211	3.31379233502496e-06	0.000639013108365559	0.000226384669594774	0.000218607063409817	7.79444525041951e-08	3.07845660634469e-08	5.16845075682215e-06	9.78880506588116e-08	2.43804096871918e-09	1.00001143307494	0.0408710154443176	0.000230443820080125	8.53899107871004e-05	2.24954387555999e-06	3.08105114894187e-05	0.00627952979323728	2.82006188232818e-05	0.00941654353351791	0.00626998782801761	2.22861750968413e-05	0.0125830896994676	1.3294710688437e-05	1.46518834876626e-05	1.53270776925176e-05	0.0125120198425958	7.67767806029553e-06	5.50235153755187e-06	1.48261001606111e-06	1.1905049983913e-05	1.78083161433927e-07	0.0125720441466985	1.02318399649383e-05	2.82285618689761e-07	1.04481398046884e-07	1.57113311170238e-05	4.93991882988197e-08	5.55005724653326e-06	1.78324416690678e-08	1.39983547178474e-08	7.2408745827907e-07	2.39963785138171e-07	4.70258768277299e-07	1.92193852363502e-06	7.15840852473592e-07	7.3835010811745e-08	6.46056344602769e-08	5.53762581088087e-08	4.61468817573406e-08	1.97418965821334e-07
"Xenopsylla_gerbilli"	0.0995057321105804	0.000957748556432368	1.99375137282809e-05	0.00028137513915144	0.000106786292105442	2.39008935823021e-05	6.67783271239774e-05	3.70077571856588e-05	3.33644772919831e-08	3.60224498313621e-06	9.67151907186535e-09	1.82769828684713e-06	7.22458496283065e-07	3.26683328724581e-10	4.27494752348819e-10	9.47591082588512e-09	4.62875235961325e-06	1.00391559370942	0.0035563450074896	0.000414214363786126	4.98879947949e-06	0.000433677228103001	0.000202320780097269	0.000341829020170746	0.000107900125437988	0.000250905890203226	0.000173228596331092	1.64424086444841e-05	0.000179977904918597	0.000104271974846113	8.44705194416401e-05	0.00010653414362515	7.88903740196731e-05	8.91943261220232e-05	3.17427622019233e-07	3.41841202768701e-05	1.66842339563522e-06	4.45777288144528e-07	1.65564848357715e-06	5.33977332609937e-07	8.78926308569575e-07	2.19972366466565e-08	1.06932655688655e-07	1.13857758246794e-07	9.88486057004843e-08	1.563307715216e-07	4.33313345487111e-09	1.51674402622127e-11	1.82814670617763e-08	5.77691029325289e-09	1.13904979703912e-08	4.66690469606545e-12	4.08354160905727e-12	3.50017852204908e-12	2.9168154350409e-12	2.84879121877181e-09
"Xenopsylla_hirtipes"	0.0978767724625684	0.00135653177058333	0.000100505943095478	0.00126721435918808	0.000354224089179293	5.24108631509879e-05	8.21493819628877e-07	3.64568061982273e-07	5.17848202336076e-10	4.52925746636902e-08	1.14025874674231e-10	1.04083592614215e-08	5.998100330779e-09	3.92857298677406e-12	5.380037108304e-12	1.16483700487645e-06	2.8283232049477e-08	0.00385406769243775	1.00351100974155	0.000434409629952791	1.19715434389447e-05	0.000431435978806	0.000208525946362246	0.000345970876266994	0.000151684383387119	0.000249623032158161	0.000176133057452516	3.34006468256716e-05	0.000179312485154887	0.000109831406374619	8.88676916951311e-05	0.000108740053744763	7.92494876129441e-05	8.77966770221052e-05	1.2004023737988e-06	3.60286140056729e-05	6.5424507358827e-08	5.16888190756307e-09	4.01393285311645e-08	1.2925668551671e-06	5.57995958980663e-08	2.76082673802844e-10	2.34486328486886e-07	1.36194218511058e-09	3.01453782924408e-08	1.5400340559927e-09	5.45515657262286e-11	1.82398031528796e-13	2.35386275618834e-08	7.28762743326222e-11	1.43217627395068e-10	5.61224712396295e-14	4.91071623346758e-14	4.20918534297221e-14	3.50765445247684e-14	3.58184374665769e-11
"Xenopsylla_conformis"	0.0328539736905688	0.0608449298646019	0.00125168749893288	0.00321577623406155	0.000727099792646393	0.000943373433118226	0.00104962621687563	9.72578135158537e-05	3.97785316099048e-07	1.41284570316978e-05	8.76028803407488e-08	3.95897719023651e-06	2.57683125651511e-06	2.45421905639791e-09	1.70038248550899e-09	5.18822695538986e-06	3.44305479346188e-08	0.0014747350790709	0.00142716060064894	1.00326244628396	0.00011526802089499	0.000279204920528854	0.00102546191404429	0.000186094077684974	0.000634986754676052	0.000132978588653932	0.000351975377451392	5.74089684639545e-05	7.14540718157808e-05	0.00026610586185321	0.000358265085917182	0.000193760527685565	0.000120708667163289	3.16778012945768e-05	1.5505562746501e-05	2.93032293752718e-05	5.50943792518209e-06	4.60648428947313e-06	2.60035168004673e-05	2.10512352188075e-05	3.50366365123618e-06	8.95407653021438e-08	4.22065502120609e-06	4.13459866184092e-07	5.02799824071471e-07	4.10843298262055e-07	1.71838810826863e-08	1.13945884761332e-10	1.00495096171257e-07	2.33110818970586e-08	4.46749629460798e-08	3.50602722342559e-11	3.06777382049739e-11	2.62952041756919e-11	2.19126701464099e-11	1.11775058045785e-08
