"Arvicola_terrestris"	"Apodemus_sylvaticus"	"Apodemus_agrarius"	"Microtus_arvalis"	"Chionomys_gud"	"Spermophilus_pygmaeus"	"Cricetulus_migratorius"	"Microtus_socialis"	"Cricetus_cricetus"	"Microtus_majori"	"Mesocricetus_raddei"	"Amphipsylla_rossica"	"Nosopsyllus_consimilis"	"Ctenophthalmus_wagneri"	"Leptopsylla_taschenbergi"	"Nosopsyllus_mokrzeckyi"	"Ctenophthalmus_proximus"	"Ctenophthalmus_orientalis"	"Citellophilus_tesquorum"	"Megabothris_turbidus"	"Ctenophthalmus_golovi"	"Ctenophthalmus_secundus"	"Paradoxopsyllus_hesperius"	"Ctenophthalmus_chionomydis"	"Rhadinopsylla_ucrainica"	"Amphipsylla_kuznetzovi"	"Callopsylla_caspia"	"Ctenophthalmus_acuminatus"	"Megabothris_walkeri"	"Hystrichopsylla_talpae"
"Mesocricetus_raddei"	0.000245728729498237	0.00304927460517666	0.000290478642446744	0.000243367666270047	8.19410218795068e-05	0.000241965441105163	0.000961294924333802	0.000440987649498968	1.11164700167579e-06	2.34082061816975e-07	1.00454462569174	2.27412443546553e-05	0.000151535038649489	3.64470588838682e-05	8.94608865802224e-05	7.02605947006295e-05	5.44980508057595e-05	0.0335484694866668	2.39658420581635e-05	3.98754121996019e-06	1.44033272268259e-06	1.6835765574517e-05	1.12178245483391e-05	1.15681442653421e-06	1.96757200920988e-06	5.78407213267107e-07	5.78407213267107e-07	0.0669712257515384	3.10616113271403e-06	6.28229802500692e-07
"Amphipsylla_rossica"	0.0921443298602032	0.00168102256452827	3.49771291246003e-05	0.00113211571036277	0.00274097591691393	1.01501007340237e-06	1.64316857434156e-05	6.30257725231285e-06	1.9344634887018e-06	0.00325062929814662	3.66794263784763e-07	1.00626936124447	0.000263697917670404	0.00214223375294449	0.000249869855879482	4.63009296493421e-05	0.000203159060377	0.000128917670861639	9.67146906869342e-07	0.000361386988668938	0.000213077970727829	5.37752706176139e-06	3.24220468077015e-05	3.86961305917261e-05	4.59193947161794e-05	1.9348065295863e-05	1.9348065295863e-05	8.97711425998607e-07	4.70623484370776e-06	5.53223868104779e-05
"Nosopsyllus_consimilis"	0.00361740964657979	0.033551847908307	0.0152597777623457	0.019020968031243	0.00119369671937411	8.7747970342079e-06	0.0124429542129066	0.00854422805266489	0.00736299334189999	3.94007352984881e-06	3.51046421581829e-06	0.000378747588314248	1.00369225029058	0.00100219315970661	0.00120230997386176	0.00114084072904656	0.000937355451162908	0.000979815225441203	1.82412001066029e-05	0.000145441748960258	2.10461822493031e-05	0.000238268957340988	0.000146768335753837	1.68521889793992e-05	2.30312195649746e-05	8.42609448969962e-06	8.42609448969962e-06	1.76635623286599e-05	8.3207201165137e-05	4.01248974712651e-05
"Ctenophthalmus_wagneri"	0.0614017645511975	0.00702347371438845	0.00537113402084202	0.0159504708372401	0.00535041514618325	3.10926775896184e-06	0.00374445306147045	0.00107792551344571	1.00749576901723e-05	0.00107612289039607	1.15704948837677e-06	0.00421646008516058	0.0013733758114498	1.00199558905643	0.000443330645902561	0.00033106766050626	0.00037323773432463	0.000381641341742774	3.93616504141225e-06	0.000335058732321899	0.000175480527411967	4.74648036471556e-05	0.000102886893199017	7.55352726519989e-05	4.6103110889183e-05	3.77676363259994e-05	3.77676363259994e-05	3.72569440626674e-06	5.33242491722827e-05	6.72570441031928e-05
"Leptopsylla_taschenbergi"	0.00497277536025024	0.0640494040644688	0.025727719447993	5.11831341769492e-05	0.0048959894277979	6.35846169351079e-06	4.49251435680009e-05	2.66157090477027e-05	1.3844781517196e-05	0.00121803235643941	3.25312314837172e-06	0.000563342947801013	0.00188726232260725	0.000507815103488388	1.00226998553059	0.00202498523103411	0.00169091292410127	0.000428611530289315	3.38605754024777e-05	5.26688652926372e-05	8.45292955492929e-05	0.000221738443841389	5.80790771525438e-05	6.91198507453822e-05	5.24613152613482e-05	3.45599253726911e-05	3.45599253726911e-05	3.3489292572386e-05	5.00621759462727e-05	2.96576858711603e-06
"Nosopsyllus_mokrzeckyi"	7.59847984150018e-05	0.0494482042981484	0.047327297885171	4.94242692506906e-05	0.00268537065395558	5.75369583852328e-06	0.00137020972114332	2.68878870447991e-05	1.43549495707846e-05	3.82103985305335e-06	2.79181170995879e-06	0.000114065866420896	0.00195680628359643	0.000414382700898564	0.00221273220609688	1.00238454595279	0.00206305521511608	0.000448102928351034	2.62195957212444e-05	2.62756127573473e-05	3.49109868344103e-05	0.000197992586931624	4.62081662877513e-05	3.7911115114667e-05	3.51943264634139e-05	1.89555575573335e-05	1.89555575573335e-05	2.58734996368449e-05	3.86793410920235e-05	1.4260178135071e-07
"Ctenophthalmus_proximus"	0.00758590786075524	0.0437070582646558	0.0495522117641114	4.89917587710612e-05	2.54133089554505e-05	5.00291020431483e-06	4.02183670022356e-05	2.45509484633758e-05	1.3290860874698e-05	5.01475507737366e-06	2.44021123010864e-06	0.000563993809404805	0.00181175419291935	0.000526432326771307	0.00208209427221425	0.00232478610061588	1.00205293928959	0.000384594626378673	2.31677345261878e-05	5.2119483488582e-05	1.20328246582206e-05	0.000178405058031195	7.27976020048754e-07	3.58776126429889e-07	2.57067161242629e-05	1.79388063214944e-07	1.79388063214944e-07	2.28676460809626e-05	3.42044232747463e-05	4.46606865809217e-06
"Ctenophthalmus_orientalis"	0.00728750974818122	0.0241035472348186	0.00848941478402645	0.00723046975872659	0.00242932785872811	0.0072207560500724	0.0286773854978904	0.0131490310600987	2.21624872421224e-05	4.17728126879802e-06	0.00239631924904763	0.000570921113815832	0.00302109694511037	0.000858693018921242	0.000841915505925439	0.000805518359297692	0.000613519999223122	1.00163035828443	0.000680441257870564	8.38792271969123e-05	4.26748089233111e-05	0.000293626887563112	0.00033447243972724	3.42963932996909e-05	2.38929301043581e-05	1.71481966498455e-05	1.71481966498455e-05	0.000172275939842042	4.04733941344799e-05	1.86572023283061e-05
"Citellophilus_tesquorum"	7.42505473006848e-06	0.00268526544723072	1.36732084585827e-05	6.84619624414352e-06	2.50625276840631e-06	0.0982589053691947	2.24583733995038e-05	1.05578723987332e-05	4.56030002665074e-07	1.15165510988112e-07	1.89204016248659e-06	4.73392959678152e-06	6.21640898369758e-05	9.78862095824889e-06	7.35130913343265e-05	5.2094196761946e-05	4.08483740330154e-05	0.000752066653435886	1.00909034368974	1.46452335611029e-06	4.5114711814574e-08	8.54937197585016e-06	2.69041309615174e-07	3.53823920245597e-08	1.40663899639414e-06	1.76911960122798e-08	1.76911960122798e-08	1.52107910030294e-06	2.11295322293819e-06	1.79678558645261e-08
"Megabothris_turbidus"	0.0720543103174237	0.0072631633055916	6.13992785778304e-05	0.0215125473285086	3.6239898539361e-05	2.18446461262013e-06	3.26397115063469e-05	1.75752488636e-05	9.86926153658891e-06	1.93177218222807e-05	8.54473118562899e-07	0.00480128427803018	0.00134533617788238	0.00226164644317282	0.000310370099045898	0.000141700625941409	0.000249428956695357	0.000251637681590737	3.97513482372794e-06	1.00040944839542	0.000111323644118348	2.29575430129471e-05	7.74508670256261e-07	5.11622097026274e-07	3.15609813319404e-05	2.55811048513137e-07	2.55811048513137e-07	3.83003672163143e-06	7.01972497561165e-05	8.45151005979521e-05
"Ctenophthalmus_golovi"	0.0385921553023053	9.43603083891214e-05	4.61832020891276e-05	3.93396097492e-05	0.0526400509071756	1.23517782006736e-06	4.18151016533365e-05	6.12157590369195e-06	1.90417839398457e-06	0.00954652412298657	4.11523635052168e-07	0.00377452405289296	0.000259569581074739	0.0015793247467077	0.000664158750744443	0.000251026619618855	7.6780881152455e-05	0.000170699235693244	1.63272290376553e-07	0.000148431525491131	1.00084655526626	5.07375550068126e-07	0.000619740744305975	0.000743153659866008	0.000200652080257584	0.000371576829933004	0.000371576829933004	7.64532510238007e-08	1.91546342278084e-07	2.23006496430907e-05
"Ctenophthalmus_secundus"	7.69831544230325e-05	0.0604068785307863	0.0102391334752888	7.74738054018055e-05	2.94396081263317e-05	1.19720742579579e-05	0.010086091137898	0.020051423185445	2.26355509473938e-05	3.01975785409181e-06	5.05072967235511e-06	0.000100022003348762	0.00308558299756579	0.00044854239446562	0.00182934216169146	0.00149484403133376	0.00119531388880901	0.00123323292776507	3.24876135082306e-05	3.21405602181259e-05	5.32744327571533e-07	1.00042947366425	0.000107931320468477	4.15617997077625e-07	3.15136532132734e-05	2.07808998538812e-07	2.07808998538812e-07	3.17169119508598e-05	4.73027163752596e-05	1.99275722755453e-07
"Paradoxopsyllus_hesperius"	0.000181364394592241	0.00018177992626167	8.37675067198769e-05	6.90239413931383e-05	0.0558397440548736	1.1259687195972e-05	0.0445711740260918	4.19199960658666e-05	1.54922132184605e-05	1.08359888389305e-05	3.73927484944636e-06	0.00067005563402583	0.00211183327556909	0.00108031237858968	0.000532391540564985	0.000387635172747247	5.41937703814072e-06	0.00156087138539379	1.13595219615296e-06	1.20479126484307e-06	0.000723030868356972	0.000119923689409418	1.00113236402163	0.000788325798421746	0.000197245502384558	0.000394162899210873	0.000394162899210873	3.43716120488633e-07	3.4871851996773e-07	2.42480355680082e-07
"Ctenophthalmus_chionomydis"	0.000249418412072146	0.000122140081908857	6.05991351216694e-05	2.88125308009456e-05	0.10044902168356	1.73663880673302e-06	6.89532520724567e-05	7.50617917613076e-06	2.66826325507155e-06	1.86664261135624e-05	5.78407213267107e-07	0.00119958004834351	0.0003637264121387	0.00118968054426898	0.000950397947749005	0.000477048198526227	4.00633341180043e-06	0.000240074753097836	2.24088482822211e-07	1.1937848930613e-06	0.00130051890476551	6.92696661796041e-07	0.00118248869763262	1.00141810383553	0.000354685154307859	0.000709051917766307	0.000709051917766307	1.0200987408388e-07	1.81611682201946e-07	2.01244108860325e-07
"Rhadinopsylla_ucrainica"	0.0289229246088206	0.0287693069708359	0.000114119173902332	4.50549033378302e-05	0.0430689115945257	3.53498380513307e-06	4.77790157605414e-05	1.41109985172692e-05	6.25133102477883e-06	1.64209392772912e-05	1.68649029360847e-06	0.00244028783348839	0.000852155123904061	0.00124478399400794	0.00123658814544606	0.000759191899425072	0.000492099994378747	0.000286715161252297	1.52720805322792e-05	0.000126243925327762	0.000601956240772752	9.00390091807813e-05	0.000507202720417434	0.000608031693099186	1.00017805586794	0.000304015846549593	0.000304015846549593	1.50575272165449e-05	2.25528065054701e-05	1.67443850132902e-05
"Amphipsylla_kuznetzovi"	0.000249418412072146	0.000122140081908857	6.05991351216694e-05	2.88125308009456e-05	0.10044902168356	1.73663880673302e-06	6.89532520724567e-05	7.50617917613076e-06	2.66826325507155e-06	1.86664261135624e-05	5.78407213267107e-07	0.00119958004834351	0.0003637264121387	0.00118968054426898	0.000950397947749004	0.000477048198526227	4.00633341180043e-06	0.000240074753097836	2.24088482822211e-07	1.1937848930613e-06	0.00130051890476551	6.92696661796041e-07	0.00118248869763262	0.00141810383553261	0.000354685154307859	1.00070905191777	0.000709051917766307	1.0200987408388e-07	1.81611682201946e-07	2.01244108860325e-07
"Callopsylla_caspia"	0.000249418412072146	0.000122140081908857	6.05991351216694e-05	2.88125308009456e-05	0.10044902168356	1.73663880673302e-06	6.89532520724567e-05	7.50617917613076e-06	2.66826325507154e-06	1.86664261135624e-05	5.78407213267107e-07	0.00119958004834351	0.0003637264121387	0.00118968054426898	0.000950397947749004	0.000477048198526227	4.00633341180042e-06	0.000240074753097836	2.24088482822211e-07	1.1937848930613e-06	0.00130051890476551	6.92696661796041e-07	0.00118248869763262	0.00141810383553261	0.000354685154307859	0.000709051917766307	1.00070905191777	1.0200987408388e-07	1.81611682201946e-07	2.01244108860325e-07
"Ctenophthalmus_acuminatus"	4.21760683829517e-05	0.0336873454602406	0.000112472244687936	3.52801146874141e-05	1.44513988285497e-05	1.91035915412445e-05	8.07311160618219e-05	4.02992124351492e-05	5.59346140407565e-06	1.42259029285561e-06	0.0669712257515385	5.56581084119136e-05	0.000762477107187154	0.000117359373797402	0.000920955545740616	0.000651149740860596	0.000510710762474832	0.00241186315778859	1.92670019371706e-05	1.78735047009467e-05	2.67586378583302e-07	0.000105723039836199	1.0311483614659e-06	2.0401974816776e-07	1.75671150859691e-05	1.0200987408388e-07	1.0200987408388e-07	1.00448224830316	2.63557199234705e-05	9.4845873357334e-08
"Megabothris_walkeri"	0.000187974804547129	0.050336136840649	0.000187709651204424	0.0501194884456681	2.57283216452757e-05	6.65331505507176e-06	6.97002583968699e-05	4.28604187492983e-05	2.63489470356267e-05	4.393846017436e-06	3.10616113271403e-06	0.000291786560309881	0.00359177751696175	0.0016797138489269	0.0013767098385225	0.000973430084149258	0.000763898786469333	0.000566627517882719	2.6764074157217e-05	0.000327587165528544	6.70412197973295e-07	0.000157675721250865	1.04615555990319e-06	3.63223364403893e-07	2.63116075897151e-05	1.81611682201946e-07	1.81611682201946e-07	2.63557199234705e-05	1.00018958142911	0.000100347215742323
"Hystrichopsylla_talpae"	0.0605866624920468	0.000122346577870335	5.59577589744755e-05	0.0401071079650149	3.42114985062552e-05	2.26545670607623e-06	4.41038496307166e-05	2.44657632215321e-05	1.52474610390807e-05	1.69783113278507e-05	7.5387576300083e-07	0.00411598557869955	0.00207846968901153	0.00254231626710069	9.78703633748291e-05	4.30657379679146e-06	0.00011969064003687	0.000313440999115542	2.73111409140797e-07	0.000473284563348532	9.36627285009809e-05	7.97102891021813e-07	8.72929280448294e-07	4.8298586126478e-07	2.34421390186063e-05	2.4149293063239e-07	2.4149293063239e-07	1.13815048028801e-07	0.000120416658890788	1.00011510096976
