"Spermophilus_undulatus"	"Marmota_sibirica"	"Lasiopodomys_brandtii"	"Alticola_semicanus"	"Allocricetulus_curtatus"	"Cricetulus_barabensis"	"Allactaga_sibirica"	"Meriones_meridianus"	"Ellobius_tancrei"	"Phodopus_sungorus"	"Microtus_gregalis"	"Eolagurus_przewalskii"	"Dipus_sagitta"	"Meriones_unguiculatus"	"Sciurus_vulgaris"	"Microtus_oeconomus"	"Clethrionomys_rufocanus"	"Tamias_sibiricus"	"Citellophilus_tesquorum"	"Oropsylla_silantiewi"	"Amphipsylla_primaris"	"Frontopsylla_elatoides"	"Rhadinopsylla_li"	"Oropsylla_alaskensis"	"Neopsylla_mana"	"Frontopsylla_hetera"	"Paradoxopsyllus_dashidorzhii"	"Neopsylla_pleskei"	"Paradoxopsyllus_scorodumovi"	"Amphipsylla_vinogradovi"	"Amalaraeus_penicilliger"	"Paramonopsyllus_scalonae"	"Frontopsylla_elata"	"Ctenophyllus_hirticrus"	"Nosopsyllus_laeviceps"	"Rhadinopsylla_dahurica"	"Ophthalmopsylla_praefecta"	"Neopsylla_abagaitui"	"Frontopsylla_wagneri"	"Ophthalmopsylla_kiritschenkovi"	"Amphipsylla_dumalis"	"Neopsylla_bidentatiformis"	"Amphipsylla_longispina"	"Callopsylla_caspia"	"Pectinoctenus_pavlovskii"	"Neopsylla_galea"	"Amphalius_runatus"	"Paradoxopsyllus_kalabukhovi"	"Wagnerina_longicauda"	"Paradoxopsyllus_integer"	"Tarsopsylla_octodecimdentata"	"Rhadinopsylla_rothschildi"	"Amphipsylla_kuznetzovi"	"Ceratophyllus_indages"	"Megabothris_rectangulatus"	"Rhadinopsylla_altaica"	"Rhadinopsylla_pseudodahurica"	"Xenopsylla_conformis"
"Microtus_gregalis"	0.000451432324154593	2.11408308880549e-05	0.00574710703154365	0.00285153491003837	0.000115430402328648	7.18578686434241e-07	2.01505896486317e-07	1.89707044080256e-07	3.49402324398099e-08	2.092565970414e-05	1.00071718499454	0.000174547782082589	1.09442322036005e-07	1.88064668646234e-07	0	2.63926881439108e-07	0	0	3.29903442019013e-05	2.09063167296371e-06	0.0825745115241696	4.46268926866946e-06	4.36158508200802e-06	4.1025958251084e-06	0.000145995798983004	5.65917117887227e-05	2.43109993039051e-05	7.30122489794702e-05	6.17252046950616e-05	6.30211514596449e-08	3.9895480650426e-05	3.55768060609703e-05	2.70570625331551e-05	5.44496250256716e-06	1.82359130070132e-08	1.72507535732197e-05	8.77143314116907e-09	2.64210106804834e-07	7.82317009888052e-09	1.30488922427544e-06	3.27564679123217e-09	3.29788786934675e-08	1.98271021965539e-06	0.0107343678170969	5.28811568400564e-07	1.51962253345872e-06	1.20285091591956e-06	7.63755747586272e-09	5.92946767682838e-06	1.29736202199013e-06	0	3.09900630430883e-06	0.0071479945711574	0	0	8.79756271463693e-09	1.07808503215061e-06	6.65638751158792e-10
"Eolagurus_przewalskii"	7.93318063861452e-05	3.9167997565933e-05	0.00503355455802783	0.0016532433459402	0.00140150983257368	0.000448977428752475	3.47053371649835e-07	9.15971089572124e-05	3.13348575588369e-08	1.63477191294571e-05	0.000181012514752315	1.00036678102466	0.000626791692395154	0.000162085525543009	0	2.31158102635347e-07	0	0	7.5682631816957e-06	3.84873555032418e-06	0.0632948476655624	7.84977517689907e-07	7.70029233567307e-07	7.20963741990818e-07	0.000128741977377208	5.07521874951793e-05	0.0149468934102903	0.00747630645358874	3.9179512199003e-05	2.56234852060337e-05	3.49421156366953e-05	2.06264765277984e-05	1.69002184294597e-05	3.4667944210134e-06	1.18062508608874e-05	1.15671125303728e-05	1.51070291188752e-08	4.64305808795518e-08	1.34738367816995e-08	0.00747328556317299	2.93764289614096e-09	6.85267745028054e-06	6.44091796156714e-06	9.12743434848376e-06	8.65425191354227e-06	3.80937203066174e-06	6.46970295348628e-07	4.43800702724678e-06	3.4377460879664e-06	0.0074133524246987	0	2.38139728541552e-06	1.29552601066064e-06	0	0	7.7052700878449e-09	6.25044743266617e-07	3.21393364762149e-07
"Dipus_sagitta"	6.07056759431333e-08	3.39026281105139e-08	3.86378646394696e-06	1.1183928518732e-06	9.24743627548857e-07	2.93328068876224e-07	8.23171031034673e-10	0.000983279087908484	2.36422642975986e-11	1.19337405014111e-08	1.17860962192621e-07	0.000650899065179583	1.00845888065166	1.52561799581539e-06	0	1.77438336606419e-10	0	0	5.6574046666705e-09	3.33108963377573e-09	4.1211832518959e-05	6.01986474272939e-10	5.89629726575709e-10	5.51690340630979e-10	9.84795201159898e-08	3.8292710544137e-08	9.72662721838142e-06	1.17936209076074e-05	2.67241770341954e-08	1.67408901250128e-08	2.68217761151336e-08	1.39534835961496e-08	1.14114969312184e-08	2.46167759931257e-09	5.35408185211624e-05	8.24611007308915e-09	3.58321507626858e-11	3.55292527061095e-11	3.19584047342873e-11	0.100855884692817	2.21646227789986e-12	4.47745673696734e-09	3.41707279080304e-08	6.12537364033238e-09	5.69681565353911e-09	2.61724964246402e-09	4.39610538913732e-10	2.93419266709107e-05	2.32558059935827e-09	4.83852802612073e-06	0	1.76677905453353e-09	8.43837863034138e-10	0	0	5.91461122021396e-12	4.22832836246957e-10	3.45010206283678e-06
"Meriones_unguiculatus"	2.23601161636546e-05	1.9356570534445e-05	0.00135134107227407	0.000262084958505437	0.000193247454145677	0.000802780729929207	0.000409691763680335	0.00436557866805048	1.81398846105483e-08	0.000895141326602554	2.77147932741818e-07	0.00023033206261375	2.08768778374737e-06	1.00154665034469	0	6.20582204243515e-08	0	0	1.93527424144027e-06	1.90147244321331e-06	9.23405915951428e-05	1.18500078994963e-06	2.17870425431675e-07	2.03207688757648e-07	3.89577919786824e-05	2.93806609194505e-05	2.10180960931016e-05	0.015862552114391	6.47497575103719e-06	4.58094824938605e-05	9.38078955292321e-06	3.26986904751585e-06	2.65285302461414e-06	6.90831684243344e-07	0.0424078114859335	1.15642152043189e-05	1.78336414778499e-05	1.30867205639988e-08	1.59056802370012e-05	2.48916620369879e-05	1.70061418223891e-09	1.22468983047298e-05	0.0211227380902275	1.14246926172538e-06	5.92431405416258e-06	2.9449665301035e-05	1.05266781100146e-07	0.0106727977884649	5.44978174585975e-07	0.0105470237734545	0	6.7137296278431e-06	2.70666812234625e-09	0	0	2.06860734747838e-09	9.90869408338137e-08	1.53178198878964e-05
"Sciurus_vulgaris"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0
"Microtus_oeconomus"	7.43237558245419e-06	4.5927233602835e-07	0.00629417550276252	8.06054312118574e-06	5.43510424159814e-07	5.88228942850375e-07	1.63140564428066e-07	1.75495065299035e-07	3.39706501228827e-08	2.60497033440483e-07	8.21105853366114e-07	6.93474307906041e-07	5.1259963908521e-10	1.31011798673631e-07	0	1.00378747145997	0	0	1.51864757400836e-06	4.53405506802053e-08	0.000287103121432694	7.38497088612711e-08	7.18202201496921e-08	6.75450812972182e-08	0.000156733727203108	5.50213065794984e-05	9.02872564673062e-08	7.24719477162167e-05	3.76246465378506e-06	3.39281023074675e-08	0.0669628386348333	1.00566322494945e-07	7.66807083363158e-08	1.55644681205185e-06	1.50607547235741e-08	5.68837126473017e-06	7.10141280451581e-09	4.34995156833606e-09	6.33369250132491e-09	6.11176492755442e-09	3.18474844902025e-09	9.33547983801678e-09	1.78049456428229e-08	4.38434023719663e-08	5.84535670425753e-09	1.03812994266811e-06	5.10160811418733e-09	6.61313491600943e-09	1.67610537491575e-08	8.50991470665748e-09	0	2.06008497607702e-06	6.10670578577663e-09	0	0	0.0334595823819989	3.04746431802864e-09	6.15772158943981e-10
"Clethrionomys_rufocanus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0
"Tamias_sibiricus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0
"Citellophilus_tesquorum"	0.100447046590569	0.000355873169069376	7.40537683300268e-05	0.000129000708566486	1.12845803278558e-07	2.5015651234352e-06	7.18695861900744e-07	1.06574710269024e-08	1.80139328272951e-07	3.09598548608098e-07	2.29840666248628e-07	5.08442662119393e-08	3.65992837356141e-11	9.14909444821226e-09	0	3.4008032261944e-09	0	0	1.00652919670511	3.82115010492712e-05	2.09848032102473e-05	0.000992877716525694	0.00097004940720836	0.00091285805631813	0.000166943659457249	0.000291766603585091	5.82541948115644e-07	4.39867960379643e-06	5.94222402992471e-06	5.04180401276825e-06	5.14069194341796e-07	1.60946063617923e-06	1.21939094783573e-06	5.89775480220368e-05	9.64841874721172e-10	3.87222644117911e-06	3.12844081062677e-08	5.87887120347991e-05	2.79023099326171e-08	4.36376075309245e-10	1.68880620255891e-08	4.93721880421786e-06	6.78643772365102e-08	5.63335224508195e-07	1.49238072178082e-08	3.47641970632922e-08	2.78101077730848e-05	4.14160656397568e-10	2.68243439363204e-07	8.95281222586871e-09	0	7.50875191457128e-08	3.26768127653347e-06	0	0	1.13360107539813e-10	4.87715344296735e-08	3.73946351821136e-11
"Oropsylla_silantiewi"	0.00011552416178889	0.100887991860973	4.52893362757298e-06	5.85542667560404e-07	9.1979983300636e-07	2.7233817561169e-07	6.33308326562146e-08	2.4619607664621e-08	3.45610831465499e-08	5.4395560604847e-08	2.98357221421936e-08	5.29642506925346e-08	4.4142879958292e-11	1.84138513868771e-08	0	2.07984177432135e-10	0	0	7.82732022003166e-05	1.0099068406324	1.0361466278831e-05	1.14205586411644e-06	1.12246301631916e-05	1.04987817330498e-06	1.54678759803631e-05	5.59776143420034e-05	1.0190838101833e-05	1.01681194438291e-05	1.99709662000361e-08	2.1174609782511e-08	3.14391193541719e-08	7.3054472701298e-09	6.37061141646776e-09	6.94968523830323e-08	2.11428117699702e-09	1.08209318632682e-08	2.75675389209404e-09	6.76129056153476e-08	2.45872644430009e-09	5.26318953348867e-10	3.24010154498905e-09	9.78871995467764e-09	4.18875983242824e-09	2.86550613656874e-09	5.71469244021029e-09	3.77861868473121e-09	3.21496937305848e-08	9.2809901512249e-10	1.21757454502163e-09	1.50933805381719e-09	0	2.07535445750665e-09	3.96938483520165e-09	0	0	6.93280591440449e-12	2.21377190003933e-10	8.63845882969157e-11
"Amphipsylla_primaris"	0.00109772631147597	0.000256811552250794	0.069895658766285	0.0230923415808505	0.00139848029011645	8.49230445170442e-06	2.309074122512e-06	2.25351405086484e-06	4.04913119374642e-07	0.000253812620613035	0.00287215692257981	0.00212293277884495	1.33106539812787e-06	2.17946737926424e-06	0	3.20984856260155e-06	0	0	0.000104767607580104	2.52536606696477e-05	1.00436553511008	1.08559874543467e-05	1.06264386685351e-05	9.97608532133097e-06	0.00175960799578368	0.000655826391269625	0.000247019289294175	0.000865910215022452	0.000513969212421597	5.38128043515001e-07	0.000485204275221253	0.000288108609515337	0.000219535443835967	4.83167449573531e-05	2.14326583647635e-07	0.000161460992272273	1.00512638274052e-07	6.42467033216306e-07	8.96464071092894e-08	1.58703951315246e-05	3.79606049413727e-08	1.83082546664082e-07	1.96983470445964e-05	0.000131174595018916	6.40534291609725e-06	1.8461242711491e-05	9.0339511348371e-06	9.01518300706801e-08	4.80181015858895e-05	1.57771572260487e-05	0	3.33040680412195e-05	2.05510992028123e-05	0	0	1.06994952086718e-07	8.73056392470718e-06	7.90706684513978e-09
"Frontopsylla_elatoides"	0.100643604955615	4.08233256684617e-06	2.37261417702747e-05	3.83368902744824e-06	9.22880971520651e-08	2.55541197485239e-06	0.000331356186547015	8.7384858101128e-09	1.80689151732351e-07	3.82962100473367e-07	2.04844753315975e-07	3.47449065207008e-08	2.56584398870433e-11	3.69098606705622e-08	0	1.08958586844498e-09	0	0	0.00654159925035535	3.67330099245319e-06	1.43263440995886e-05	1.00099559858233	0.000971912315141996	0.000914644369536475	0.000167033035555852	0.000292657137178497	2.47537363509562e-08	3.5542068217084e-06	3.36442438344864e-06	5.05446328383703e-06	1.64703010525109e-07	4.78305247280877e-08	3.63191442762653e-08	5.89146353024207e-05	2.02935037931051e-09	3.31364095227774e-06	1.44237398849877e-05	5.8903751884281e-05	1.28644166541782e-05	3.05927552499362e-10	1.69396079749079e-08	4.94762685099009e-06	1.96887801611723e-06	1.88629783769182e-08	7.93074726966545e-07	2.88754833265514e-08	2.78171100218618e-05	6.49146355781212e-10	7.97175412134795e-09	9.30830800117083e-09	0	1.18378393730012e-08	3.27389383704723e-06	0	0	3.63195289481661e-11	1.44940984024508e-09	3.0661353719694e-11
"Rhadinopsylla_li"	0.100635699825337	0.000342972946892647	2.36161251093435e-05	3.81561791187431e-06	4.28983407683945e-08	2.5000001005086e-06	7.1753162718382e-07	8.68591096446847e-09	1.80068426989486e-07	2.99464097583297e-07	2.04906681705075e-07	3.4883874675029e-08	2.57221021660544e-11	6.94553369664737e-09	0	1.08453352575038e-09	0	0	0.00654132309995033	3.695087983252e-05	1.43528240405549e-05	0.000994742470195667	1.00097186993254	0.000914572528082647	0.000165901027458088	0.000291651766770361	5.4417037362085e-08	3.5860664761875e-06	3.36364574390596e-06	5.05091580990416e-06	1.63939292789679e-07	4.76050627946511e-08	3.6103440002707e-08	5.8909957805902e-05	7.64835173014139e-10	3.31234619977222e-06	3.12337296538839e-08	5.88991252432474e-05	2.78571102318424e-08	3.0668660274911e-10	1.68814150302643e-08	4.9463960316908e-06	2.00324140740496e-08	1.87850718276601e-08	1.45951670868992e-08	2.62410668025809e-08	2.78149183869717e-05	3.32164365922541e-10	7.93417713244186e-09	8.80608656457778e-09	0	1.12192350897555e-08	3.27363724377989e-06	0	0	3.61511175250128e-11	1.44257766044397e-09	3.04768805770823e-11
