"Phoenicophorium_borsigianum"	"Nephrosperma_vanhoutteanum"	"Dillenia_ferruginea"	"Psychotria_pervillei"	"Erythroxylum_sechellarum"	"Paragenipa_wrightii"	"Memecylon_eleagni"	"Craterispermum_microdon"	"Syzygium_wrightii"	"Mimusops_sechellarum"	"Roscheria_melanochaetes"	"Apis_mellifera"	"Lasioglossum_mahense"	"Scaptodrosophila_sp1_M_PL_104"	"Ornidia_obesa"	"Unidentified_sp3_M_PL_104"	"Simosyrphus_aegyptius"	"Nectarinia_dussumieri"	"Neophyllomyza_approximatonervis"	"Lygistorrhina_sp1_M_PL_104"	"Phelsuma_sp1_M_PL_104"	"Tricimba_seychellensis"	"Unidentified_sp1_M_PL_104"	"Unidentified_sp4_M_PL_104"	"Unidentified_sp5_M_PL_104"	"Cratopus_aurostriatus"	"Unidentified_sp2_M_PL_104"	"Mabuya_sechellensis"	"Rhynchium_brunneum"
"Roscheria_melanochaetes"	1.41133419028358e-05	5.98077788553018e-06	6.26272196394443e-06	8.38930988841593e-06	4.95012859708048e-06	4.37511802180428e-06	4.17385857249412e-06	0.00670482734535375	3.57083086976969e-09	2.45006934332395e-09	1.00334793147792	0.000208389473829326	0.000207656580250277	2.50610744069047e-07	5.18930308894355e-05	2.11040626584461e-07	9.23302741307016e-08	9.34747648373319e-08	8.79412030315869e-08	7.9151647901265e-08	1.78431319207017e-08	0.000103182261446625	0.100437944337721	5.25014162616514e-08	5.71168684278518e-08	3.91861161718545e-08	3.50009441744343e-08	8.92707717442423e-11	1.90389561426172e-08
"Apis_mellifera"	0.0188325852663512	0.0140149168846849	0.0177205745802043	0.0139922764795517	0.0102855038140022	0.011212409173236	0.011188920272753	0.00375004576284532	6.2558185296889e-06	4.68342577769134e-06	1.92953216508635e-06	1.00470407419488	0.00269383246332068	0.000334410392580067	0.000802176762151875	0.000281608751646372	0.000123203828845288	0.00015593864378076	0.000152842875468563	0.000158862125291252	4.16889676269068e-05	0.000109516257956644	5.78859649525904e-05	0.000134548910078832	0.000118678890161563	0.000102325773365396	8.96992733858877e-05	1.56395463242222e-07	3.95596300538544e-05
"Lasioglossum_mahense"	0.0411391516416671	0.0149375846705752	8.22604556868855e-05	0.0099684302107986	0.0136827857949583	0.00996904850447923	0.00623690660868777	0.00498247609526436	4.82478337666169e-06	4.06858312235084e-06	2.56366148457132e-06	0.00359177661776091	1.00330668006138	0.000730508300179136	0.000337218130036091	0.000615164884361377	0.000269134636908103	0.000111137194281785	0.000241659366211375	0.000208697828226718	4.43259310197552e-05	0.000113573590280529	7.69098445371396e-05	0.000119628582053751	0.000157878297634134	4.42177293042632e-05	7.97523880358338e-05	1.20619584416542e-07	5.26260992113782e-05
"Scaptodrosophila_sp1_M_PL_104"	0.100608550920176	9.64602540738816e-05	6.18041964353676e-05	5.72111706283749e-05	6.1748184682737e-05	5.19828663241952e-05	4.66419625542026e-05	2.56348411104312e-05	2.84877595903097e-08	2.4936316773306e-08	1.31900391615288e-08	0.00190085907361301	0.00311427222707947	1.00178650697896	0.000566766318998846	0.0015044269296475	0.00065818678172078	6.37935272187236e-07	0.000376674145671132	0.000188904486094824	2.86081244737042e-07	6.06275395479248e-07	3.95701174845864e-07	6.23794395890342e-07	7.12479054031581e-07	4.9682454837171e-07	4.15862930593561e-07	7.12193989757742e-10	2.37493018010527e-07
"Ornidia_obesa"	0.0336911089627092	0.000106059628020171	0.050188715370757	8.47665810278501e-05	6.9736975510563e-05	6.86031295152039e-05	0.0111951505840183	0.00560300586297878	3.94701578148393e-08	3.1499245687782e-08	2.8829461605242e-06	0.00481306057291125	0.00151748158516241	0.000598253336721004	1.00190744666364	0.00050379228355453	0.000220409124055107	9.44874383056448e-07	0.000126571951053457	6.3909855691553e-05	3.15026786070158e-07	8.65140404997766e-05	8.64883848157259e-05	8.23237554182447e-07	8.04657409737265e-07	0.000173376475843643	5.48825036121631e-07	9.86753945370983e-10	2.68219136579088e-07
"Unidentified_sp3_M_PL_104"	0.100608550920176	9.64602540738816e-05	6.18041964353677e-05	5.72111706283749e-05	6.1748184682737e-05	5.19828663241952e-05	4.66419625542026e-05	2.56348411104312e-05	2.84877595903097e-08	2.4936316773306e-08	1.31900391615288e-08	0.00190085907361301	0.00311427222707947	0.0017865069789564	0.000566766318998846	1.00150442692965	0.00065818678172078	6.37935272187236e-07	0.000376674145671132	0.000188904486094824	2.86081244737042e-07	6.06275395479248e-07	3.95701174845864e-07	6.23794395890342e-07	7.12479054031581e-07	4.9682454837171e-07	4.15862930593561e-07	7.12193989757742e-10	2.37493018010527e-07
"Simosyrphus_aegyptius"	0.100608550920176	9.64602540738815e-05	6.18041964353676e-05	5.72111706283749e-05	6.1748184682737e-05	5.19828663241952e-05	4.66419625542026e-05	2.56348411104312e-05	2.84877595903097e-08	2.4936316773306e-08	1.31900391615288e-08	0.00190085907361301	0.00311427222707947	0.0017865069789564	0.000566766318998846	0.0015044269296475	1.00065818678172	6.37935272187236e-07	0.000376674145671132	0.000188904486094824	2.86081244737042e-07	6.06275395479248e-07	3.95701174845864e-07	6.23794395890342e-07	7.12479054031581e-07	4.9682454837171e-07	4.15862930593561e-07	7.12193989757742e-10	2.37493018010527e-07
"Nectarinia_dussumieri"	0.000113765123540057	0.000110345407715985	4.95470715524167e-05	0.0501998221600517	4.9039348796795e-05	4.60982177625819e-05	4.0480657425736e-05	3.02780342435591e-05	0.0335594375894206	0.0168112718204641	1.55791274728886e-08	0.00280689558805369	0.00150035212280409	2.02012836192625e-06	2.83462314916934e-06	1.70116072583263e-06	7.44257817551775e-07	1.0027961234086	1.0743808150816e-06	1.18628104116424e-06	0.00196006193974994	0.00018639108317089	4.67373824186659e-07	5.53178613150982e-07	5.6583863996302e-07	4.95397287682124e-07	3.68785742100655e-07	0.000838985939735514	1.88612879987673e-07
"Neophyllomyza_approximatonervis"	0.0671735559780186	0.0334674650967298	7.23201915985851e-05	7.0508999561787e-05	7.24368522858643e-05	6.29156552323607e-05	5.49259206464425e-05	2.84856213486482e-05	2.5127735734687e-06	4.95926423831599e-06	1.46568671719311e-08	0.00275117175843414	0.00326240144385356	0.00119280146129192	0.000379715853160371	0.00100446438845635	0.000439453169949654	1.0743808150816e-06	1.00044798353886	0.000420859211175248	9.88271578279592e-05	6.99384771262175e-07	4.39706015157934e-07	7.54987862788328e-07	8.35809834067666e-07	9.86831008437643e-05	5.03325241858885e-07	6.28193393367176e-08	2.78603278022555e-07
"Lygistorrhina_sp1_M_PL_104"	0.0404255600242924	0.0601642689708545	8.07329877291592e-05	8.11472627085166e-05	8.09877863683662e-05	7.16618863588931e-05	6.15530871202344e-05	3.07662455392217e-05	4.50020222457142e-06	8.90672657555012e-06	1.5830329580253e-08	0.00343142190629104	0.00338090481727283	0.000717837047160332	0.000230075480489591	0.000604494355503438	0.000264466280532754	1.42353724939709e-06	0.000505031053410298	1.00060642299124	0.000177660019094537	7.73872271888515e-07	4.7490988740759e-07	8.59942636306717e-07	9.34474458096534e-07	0.000177232121880078	5.73295090871145e-07	1.12505055614285e-07	3.11491486032178e-07
"Phelsuma_sp1_M_PL_104"	7.65267329671586e-05	0.0251522914345243	2.35760718770553e-05	0.000171528816856132	2.3690544118784e-05	2.14147059038307e-05	1.80631830048449e-05	8.66953172197092e-06	0.0252625509762355	0.0502517845521085	4.46078298017541e-09	0.00112560212592648	0.000897600103150043	1.35888591250095e-06	1.41762053731571e-06	1.14432497894817e-06	5.00642178289823e-07	0.0029400929096249	0.000148240736741939	0.000222075023868171	1.0040556600723	7.68669325389217e-07	1.33823489405262e-07	2.56976470845969e-07	2.73352432139816e-07	7.40586245481769e-05	1.71317647230646e-07	0.000631563774405886	9.11174773799386e-08
"Tricimba_seychellensis"	0.000216238224387598	0.000100368399253843	9.53457078296643e-05	0.033475429070583	8.19256504825777e-05	7.42412764770861e-05	6.85030375960642e-05	0.0668449083738383	1.24829017766807e-05	6.26428072738895e-06	3.43940871488748e-05	0.00394258528643918	0.00306648693757429	3.83974417136857e-06	0.00051908424299866	3.23346877588932e-06	1.41464258945158e-06	0.00037278216634178	1.39876954252435e-06	1.28978711981419e-06	1.02489243385229e-06	1.00115236627638	0.00103182261446624	8.90895317725034e-07	9.45295967106666e-07	6.2397947713692e-07	5.93930211816689e-07	3.12072544417017e-07	3.15098655702222e-07
"Unidentified_sp1_M_PL_104"	0.000141133419028358	5.98077788553018e-05	6.26272196394443e-05	8.38930988841593e-05	4.95012859708048e-05	4.37511802180428e-05	4.17385857249412e-05	0.0670482734535375	3.57083086976969e-08	2.45006934332395e-08	0.0334793147792403	0.00208389473829326	0.00207656580250277	2.50610744069047e-06	0.000518930308894355	2.11040626584461e-06	9.23302741307016e-07	9.34747648373318e-07	8.79412030315869e-07	7.9151647901265e-07	1.78431319207017e-07	0.00103182261446625	1.00437944337721	5.25014162616514e-07	5.71168684278518e-07	3.91861161718545e-07	3.50009441744343e-07	8.92707717442423e-10	1.90389561426172e-07
"Unidentified_sp4_M_PL_104"	0.000222486667867555	0.000115302476946221	8.54929773979747e-05	9.92604246256552e-05	9.33420168848466e-05	0.100286293105457	7.38125435441032e-05	3.40121675015065e-05	4.55583524527296e-08	3.55710518280973e-08	1.75004720872171e-08	0.00484376076283794	0.00322997171545127	3.95069784063883e-06	4.93942532509468e-06	3.32690344474849e-06	1.45552025707747e-06	1.10635722630197e-06	1.50997572557666e-06	1.43323772717786e-06	3.42635294461292e-07	8.90895317725034e-07	5.25014162616514e-07	1.00120343551727	1.07702327174823e-06	6.33928302532611e-07	0.000802290344843654	1.13895881131824e-09	3.5900775724941e-07
"Unidentified_sp5_M_PL_104"	0.000254117529271264	0.000122680091335848	7.54357416775051e-05	0.000101528418179451	0.100255643754121	8.97519393123525e-05	7.38382494976302e-05	3.70022112631766e-05	4.6951702993011e-08	3.7084783474755e-08	1.90389561426172e-08	0.00427244004581628	0.00426271403612163	4.51236734220002e-06	4.82794445842359e-06	3.79988828816843e-06	1.66245112607369e-06	1.13167727992604e-06	1.67161966813533e-06	1.55745743016089e-06	3.64469909519754e-07	9.45295967106666e-07	5.71168684278517e-07	1.07702327174823e-06	1.00115679588947	6.20947045210423e-07	7.1801551449882e-07	1.17379257482528e-09	0.000385598629823543
"Cratopus_aurostriatus"	0.000265801133378865	0.0501594610838734	0.0501912589554998	9.45369303127619e-05	8.07231158773549e-05	7.92410378165764e-05	8.97875439296681e-05	3.80791083899997e-05	3.76187564529028e-06	7.4306323192018e-06	1.95930580859273e-08	0.00552559176173141	0.00179081803682266	4.71983320953125e-06	0.00156038828259279	3.97459638697368e-06	1.73888591930099e-06	1.48619186304637e-06	0.000296049302531293	0.000443080304700196	0.000148117249096354	9.35969215705381e-07	5.87791742577818e-07	9.50892453798916e-07	9.31420567815634e-07	1.00032060113346	6.33928302532611e-07	9.40468911322571e-08	3.10473522605211e-07
"Unidentified_sp2_M_PL_104"	0.000222486667867555	0.000115302476946221	8.54929773979747e-05	9.92604246256552e-05	9.33420168848466e-05	0.100286293105457	7.38125435441032e-05	3.40121675015065e-05	4.55583524527296e-08	3.55710518280973e-08	1.75004720872171e-08	0.00484376076283794	0.00322997171545127	3.95069784063883e-06	4.93942532509468e-06	3.32690344474849e-06	1.45552025707746e-06	1.10635722630196e-06	1.50997572557666e-06	1.43323772717786e-06	3.42635294461292e-07	8.90895317725034e-07	5.25014162616514e-07	0.00120343551726548	1.07702327174823e-06	6.33928302532611e-07	1.00080229034484	1.13895881131824e-09	3.5900775724941e-07
"Mabuya_sechellensis"	7.62047569040784e-07	6.35914342104167e-05	3.07444147824282e-07	0.000252058078037493	3.05186069454571e-07	2.8473970282956e-07	2.48181698888013e-07	1.73497744884935e-07	0.100482158962795	0.000210211348854729	8.92707717442423e-11	1.689071003016e-05	9.77018633773993e-06	1.35316858053971e-08	1.77615710166777e-08	1.13951038361239e-08	4.98535792830419e-09	0.00503391563841309	3.76916036020306e-07	5.62525278071427e-07	0.00252625509762355	9.36217633251051e-07	2.67812315232727e-09	3.41687643395472e-09	3.52137772447583e-09	1.88093782264514e-07	2.27791762263648e-09	1.00251205397407	1.17379257482528e-09
"Rhynchium_brunneum"	0.000254117529271264	0.000122680091335848	7.54357416775051e-05	0.000101528418179451	0.100255643754121	8.97519393123525e-05	7.38382494976302e-05	3.70022112631766e-05	4.6951702993011e-08	3.7084783474755e-08	1.90389561426172e-08	0.00427244004581628	0.00426271403612163	4.51236734220001e-06	4.82794445842359e-06	3.79988828816843e-06	1.66245112607369e-06	1.13167727992604e-06	1.67161966813533e-06	1.55745743016089e-06	3.64469909519754e-07	9.45295967106666e-07	5.71168684278517e-07	1.07702327174823e-06	0.00115679588947063	6.20947045210423e-07	7.1801551449882e-07	1.17379257482528e-09	1.00038559862982
