"Spermophilus_fulvus"	"Marmota_caudata"	"Meriones_tamariscinus"	"Cricetulus_migratorius"	"Microtus_gregalis"	"Apodemus_uralensis"	"Allactaga_elater"	"Allactaga_major"	"Marmota_baibacina"	"Alticola_argentatus"	"Microtus_socialis"	"Apodemus_agrarius"	"Microtus_kirgisorum"	"Clethrionomys_centralis"	"Ellobius_talpinus"	"Citellophilus_trispinus"	"Neopsylla_setosa"	"Oropsylla_ilovaiskii"	"Citellophilus_lebedewi"	"Nosopsyllus_aralis"	"Rhadinopsylla_li"	"Oropsylla_silantiewi"	"Neopsylla_teratura"	"Frontopsylla_elata"	"Amphipsylla_schelkovnikovi"	"Pectinoctenus_nemorosa"	"Rhadinopsylla_bivirgis"	"Mesopsylla_hebes"	"Callopsylla_caspia"	"Nosopsyllus_fidus"	"Amphipsylla_rossica"	"Rhadinopsylla_angusta"	"Amphipsylla_asiatica"	"Frontopsylla_macrophthalma"	"Amphipsylla_anceps"	"Ctenophthalmus_assimilis"	"Neopsylla_pleskei"	"Amalaraeus_penicilliger"	"Neopsylla_meridiana"	"Amphipsylla_primaris"	"Ctenophthalmus_golovi"	"Frontopsylla_protera"	"Amphipsylla_sibirica"	"Peromyscopsylla_bidentata"	"Amphipsylla_dumalis"	"Frontopsylla_ornata"	"Rhadinopsylla_cedestis"	"Frontopsylla_ambigua"	"Neopsylla_mana"
"Microtus_socialis"	2.71725201622939e-05	6.10114119134069e-09	0.00120093763526777	0.00615248885275914	0.000311272753117254	4.58578392571804e-05	3.36111491091039e-06	4.466901916718e-05	1.3483852786311e-12	1.93524420608235e-06	1.00159649541057	2.14694171148764e-07	6.06532860286642e-08	0.000671222245808215	4.53160158396738e-05	1.62183662482899e-06	8.32284003178486e-07	1.84225884186551e-06	3.53095132136768e-10	0.0112478375261553	4.51165490304248e-08	9.83528085589746e-11	0.0502867055159028	2.1563921331437e-05	0.000197905058097086	3.15358891480796e-06	0.000123945830084711	6.16148853317264e-06	2.71045055000893e-05	9.43599251582784e-06	8.99173318768244e-07	3.29881450314481e-06	2.03003969424296e-06	3.89651604618799e-07	0.0222753011197366	2.09483582935059e-06	2.25591257934502e-05	7.10496438268779e-07	9.43511948839131e-06	5.21036465502476e-08	2.24793329692061e-07	4.46594816788235e-08	0.0167201238133418	4.02882212423859e-05	4.31663040957007e-06	5.98451598313534e-08	4.79591578080686e-09	6.74379989076183e-08	4.49586659384122e-08
"Apodemus_agrarius"	0.00333854974530055	7.62319430321605e-08	0.00134196231602245	0.00153347874730524	2.42976392151995e-06	0.000766772129347675	2.27882438124922e-07	6.67923814850078e-07	1.68476726766952e-11	7.48274087850994e-07	3.22041256723146e-07	1.00273515907755	0.000380542450163688	5.62978932915769e-10	7.29380281614367e-08	0.000141092641527648	0.000102258514493073	8.98154806958497e-05	4.41181856866165e-09	0.000128589039536096	7.53710083950348e-07	1.22888906582953e-09	5.26254399257461e-05	2.81591488549629e-06	4.93268997049853e-05	4.84890419063204e-05	3.13853633162425e-05	2.34192182885764e-06	8.0405132154178e-06	0.0835797144372598	1.50347476342681e-05	2.57502154726299e-08	1.58462864446953e-08	3.60778764048519e-07	4.35333344694021e-06	3.69823674650369e-07	5.62275540678589e-06	2.53862906821046e-05	2.31592853113308e-06	2.01573100258095e-08	3.75868690856704e-06	1.72678635657922e-08	5.38987343603573e-09	5.78973325790567e-09	5.14806483843153e-07	7.57493336235338e-07	0.0167124022614089	1.12760607257011e-06	7.51737381713407e-07
"Microtus_kirgisorum"	0.000999303690822096	1.40061299166047e-06	0.000537659919197757	0.00061808825787622	0.00337103960637893	0.000308605429802882	8.98284495481149e-08	2.67343980828678e-07	3.09543064122966e-10	0.00167985187333395	1.81959858085993e-07	0.000761084900327376	1.00182262336258	7.79490908527455e-07	3.35149545133272e-08	4.22863325239294e-05	3.06082936444949e-05	2.70100943858101e-05	8.10585452545726e-08	5.13860585836272e-05	3.38798891775336e-07	2.25784352654399e-08	2.57896112211208e-05	0.000184288487657498	1.98818389616851e-05	2.2262885233784e-05	1.2648545704068e-05	9.394042954841e-07	6.18490248659827e-05	0.0334597306483137	6.05108685888004e-06	3.57256914806463e-05	2.1985040911167e-05	1.44515580384408e-07	3.58738035898178e-06	1.93795261604535e-05	2.26632361221281e-06	0.0668213471127837	3.50640628473722e-05	4.5226991929266e-05	1.51277171472001e-06	3.87658124615528e-05	3.42123006425314e-08	1.29687069416959e-05	2.0770516701774e-07	1.32244918301283e-05	1.27295300412687e-05	4.53831514416003e-07	3.02554342944002e-07
"Clethrionomys_centralis"	6.66535688748031e-08	1.9795324160473e-06	2.89886176978229e-06	1.74941340857728e-05	3.22748260813985e-06	1.05368630007668e-06	8.16566918132805e-09	1.07964600131191e-07	4.37487395335086e-10	0.00242680029000651	0.00241640008490957	1.35114943899785e-09	9.35389090232946e-07	1.00522992661345	1.09453896745084e-07	3.9596235239257e-09	2.04157357499117e-09	4.47522274348149e-09	1.14562708531524e-07	2.71378745649277e-05	5.22586389579299e-08	3.19108453067945e-08	0.000121410892808498	1.89772351496728e-07	5.62727979759024e-07	6.92612630453718e-08	3.52046421158149e-07	1.57649126982421e-08	1.20975191861041e-07	5.93944619015351e-08	2.0660515687778e-08	3.4204299379743e-08	2.10487996183034e-08	9.41664161006154e-10	5.37491004445351e-05	1.91866285174166e-08	6.41451583145002e-08	3.74047646162448e-05	4.66972316140425e-05	6.5337228708123e-05	5.16512892194449e-09	5.60030836155348e-05	0.0402494703992866	0.0603324632913456	1.13040728658451e-08	1.8668727564296e-05	2.55060974409778e-11	1.54953867658335e-09	1.0330257843889e-09
"Ellobius_talpinus"	3.61196448868614e-07	4.80588430024605e-09	0.000160794427038182	0.00702034902245873	0.00011648851327583	4.59007394448814e-05	1.72075546064396e-07	5.98391428948374e-07	1.06212648388688e-12	3.42058347562935e-07	0.000203922071278532	2.1881408448431e-07	5.02724317699908e-08	1.36817370931355e-07	1.00255167089491	7.91835561505121e-08	1.10633104549271e-08	1.59191827734412e-07	2.78133925901903e-10	2.2092321349735e-05	4.51250898556376e-08	7.74727552952785e-11	0.0503698037178578	1.11426077921831e-05	0.000225821226889089	2.9975102209242e-06	0.000140495751468304	2.59663040347277e-06	2.67546113033221e-05	9.61976092443426e-06	9.00014498919243e-07	1.23452500482537e-06	7.5970769527715e-07	4.62911012829754e-08	2.44858994555402e-05	7.07395275022197e-07	2.57412797490153e-05	2.61849829993402e-07	1.060041055344e-05	9.20998625541792e-09	2.25003624729811e-07	7.89365417452928e-09	3.40417388281279e-06	1.08402603140577e-08	0.0501299236610862	4.76319430041386e-08	3.66308767062476e-09	6.75010874189433e-08	4.50007249459622e-08
"Citellophilus_trispinus"	0.100840101361867	2.70328542073153e-11	0.000167355340367504	5.96035037653163e-07	1.16953468186469e-08	2.71882366271835e-07	4.8512895761198e-07	2.29132957605751e-07	5.97440732960895e-15	2.68390261314386e-10	1.5511721172647e-08	8.99634271164598e-07	1.34812962350465e-07	1.05197224333839e-11	1.6829661243467e-10	1.00424560883345	0.00308869411968794	0.00267536759575101	1.56448915522778e-12	5.64186358633268e-05	2.67250885759573e-10	4.35780299336182e-13	1.76105278274441e-07	6.801980582718e-08	1.91724603778434e-08	1.72020956467253e-08	1.02031681688692e-07	2.70162721259685e-07	3.22244965595021e-09	2.96092577519602e-05	5.33102678964383e-09	1.2394525161066e-10	7.62740009911751e-11	5.46536803016072e-08	2.03982702171427e-09	4.44580767183749e-08	2.18546180472827e-09	9.01708457130472e-09	9.05570074408132e-10	7.22995878029157e-12	1.33275669741096e-09	6.19362141494736e-12	2.5894947510812e-10	2.69572381765216e-12	2.07093176506121e-10	2.68615879953841e-10	4.53393189967368e-06	3.99827009223287e-10	2.66551339482192e-10
"Neopsylla_setosa"	0.101001040123922	2.69145554906364e-11	6.55337366479833e-06	5.6422100149777e-07	1.26463645366375e-09	2.707084885877e-07	4.6431970495401e-07	1.6370170892549e-07	5.94826267190504e-15	2.65292125120101e-10	1.09591163549471e-08	8.9766069781776e-07	1.34345107437432e-07	7.46735031086748e-12	3.23725251058584e-11	0.00425232065344016	1.00309362361303	0.00267948785319937	1.55764278015017e-12	4.13600851824471e-05	2.66096963994168e-10	4.33873277244838e-13	2.55200201347992e-08	3.45042139759502e-09	1.81491088815116e-08	1.71193618496176e-08	1.57100062476228e-08	5.20072384207651e-08	2.92566885922364e-09	2.95066261950595e-05	5.30800958015098e-09	1.34023971991538e-11	8.24762904563312e-12	1.15604430065996e-08	1.84284939232964e-09	1.7455120772182e-09	2.06881033882516e-09	8.9631711228202e-09	8.52120576304049e-10	7.14652962301258e-12	1.32700239503775e-09	6.12212596431003e-12	1.82950633261554e-10	2.48874967342206e-12	1.89692293421216e-10	2.67441187662319e-10	4.54111114041908e-06	3.98100718511324e-10	2.65400479007549e-10
"Oropsylla_ilovaiskii"	0.100239348607115	2.73060026583272e-11	0.000598605301773879	7.01249451638114e-07	3.96767002519237e-08	2.74578800563231e-07	0.000169303084504155	7.60590996064322e-07	6.03477461806769e-15	2.77238573341754e-10	2.77960261136456e-08	9.0342478487024e-07	1.35842888780268e-07	1.87561724370557e-11	5.33752984859721e-10	0.00422048769086623	0.00307029329029635	1.00266015509609	1.58029724512084e-12	9.70755291545341e-05	2.69901517225695e-10	4.40183560376702e-13	5.80615189363684e-07	2.41199505125504e-07	2.2556857361026e-08	1.73954163481616e-08	3.35996706508103e-07	1.35304520261022e-05	4.08658480912747e-09	2.9835128618462e-05	5.38389805025943e-09	4.20486768974192e-10	2.58761088599502e-10	3.74019265012739e-06	2.62612633955007e-09	1.590076631074e-07	2.57124798933975e-09	9.14671149037171e-09	1.07876911253293e-09	7.4682236611981e-12	1.34597451256486e-09	6.39781323096354e-12	4.64017348791576e-10	3.25797475654452e-12	2.60437466455691e-10	2.71327506923293e-10	4.50707359810387e-06	4.03792353769457e-10	2.69194902512971e-10
"Citellophilus_lebedewi"	6.02405522340574e-11	0.100985690138692	3.82397050904829e-11	1.37855701438031e-09	1.63081381611859e-09	1.0185355246314e-06	3.48531484795987e-14	1.18814706503338e-13	2.23183849815959e-05	1.06987272909081e-06	5.50754972137073e-12	4.58767962079201e-11	4.21448242224814e-10	4.96372220673847e-10	9.64069067250962e-13	2.55144591866437e-12	1.84514530369609e-12	1.63370417108246e-12	1.00584440754363	4.60551133393358e-12	0.00261327161599479	0.00162792925748112	1.04663148294263e-09	1.58741179815704e-09	4.43435839625665e-11	6.44087229371236e-08	2.75921153842113e-11	5.18875613112653e-13	3.52816176838257e-09	2.01689094493493e-09	1.99712847966942e-08	1.72830812034307e-11	1.06357422790343e-11	1.08804359898491e-14	4.91461339113863e-12	9.31641765200392e-12	5.05470905272779e-12	1.6491222244459e-08	2.05774297068169e-08	1.52222380880538e-05	4.99282119917354e-09	2.46893706713264e-08	1.99466813223101e-11	8.2595725570159e-09	5.07722458155983e-13	9.22835446361019e-09	7.673128243437e-13	1.49784635975206e-09	9.98564239834709e-10
"Nosopsyllus_aralis"	0.00241294196299688	1.20044308494948e-10	0.09351660814061	0.000550766817889955	6.37532344549589e-06	9.89104716067569e-07	0.000288297021781492	0.00396672694020968	2.65304429584049e-14	2.75797466518752e-08	0.000264655000615419	2.01708297311523e-06	4.03027910459821e-07	1.77371729182534e-07	1.15515405750249e-07	0.000138797219208864	7.39074986201375e-05	0.000151387067034457	6.94739879654816e-12	1.0089708395947	9.72816968495407e-10	1.93516172167189e-12	0.00011824259485221	3.79233169396578e-05	1.77163326421269e-05	6.77436021816431e-08	8.36217875523571e-05	0.000347043984146611	2.04195303974211e-06	8.84398030364181e-05	1.93942101189719e-08	6.75645691234619e-08	4.15781963836688e-08	3.09040571956721e-05	7.44519306961837e-06	2.48418472721301e-05	2.01947833226317e-06	4.11522299531886e-08	8.30145456276877e-07	7.4254970145617e-10	4.84855252974298e-09	6.36455691966351e-10	4.41801154609095e-06	1.08544556482742e-08	1.89364709584164e-07	1.18186240327071e-09	1.41748991205377e-07	1.45456575892290e-09	9.69710505948597e-10
"Rhadinopsylla_li"	2.29264623611191e-08	0.1005958224381	1.44102871780827e-08	8.16968165846403e-08	2.07906124350177e-07	0.000390610611459719	3.78537987118114e-12	1.20869848130857e-11	2.22322221062248e-05	1.08497745516374e-06	1.56775653001476e-09	1.7460465265259e-08	3.9243114877452e-09	5.04427016968435e-10	3.48456292321525e-10	9.70977156369721e-10	7.02228860579202e-10	6.21607162259177e-10	0.00582184448814283	1.43668915231465e-09	1.00260356471578	0.00162164443598345	3.8603924484879e-07	5.85786813762703e-07	2.62791426680593e-09	2.47005463898176e-05	1.64165111585332e-09	4.72410703188526e-11	1.34423222706104e-06	7.67617994328579e-07	7.65903159724939e-06	2.20335294827633e-09	1.35590950663159e-09	3.90243268509532e-12	3.79305806542774e-10	1.19024317564431e-09	2.99554994143681e-10	1.74055514500665e-08	2.11004887446042e-08	1.51639886302967e-05	1.91475789931235e-06	2.50379412730095e-08	4.63063561789835e-11	8.3762460453546e-09	4.46550868109563e-11	3.91297560286806e-07	2.92035155826367e-10	5.74427369793704e-07	3.82951579862469e-07
"Oropsylla_silantiewi"	5.20531300092396e-11	0.0872605091241222	3.30424650301355e-11	1.19119438374136e-09	1.40916642432923e-09	8.80104184249052e-07	3.0116182567367e-14	1.02666345763201e-13	0.0137477837938547	9.24464039511563e-07	4.75900686575683e-12	3.96415827686946e-11	3.64168310732901e-10	4.28909211112829e-10	8.33040379519123e-13	2.20467344986746e-12	1.59436766127337e-12	1.41166394497152e-12	0.00505008162132583	3.97956644376074e-12	0.00225809628451459	1.00277952378705	9.04381560808052e-10	1.37166326740534e-09	3.83167526770138e-11	5.5654795722137e-08	2.38420120012162e-11	4.48354119381845e-13	3.04864176061484e-09	1.74277098528658e-09	1.72569447891971e-08	1.49341006926196e-11	9.19021581084282e-12	9.40165267636153e-15	4.24665777963202e-12	8.05020341407106e-12	4.36771274038499e-12	1.42498649774458e-08	1.77807072488848e-08	1.31533511703284e-05	4.31423619729928e-09	2.13337855271899e-08	1.72356852256091e-11	7.13699639506341e-09	4.3871681355641e-13	7.9741090818565e-09	6.63025698173107e-13	1.29427085918978e-09	8.62847239459856e-10
"Neopsylla_teratura"	5.10743721352507e-06	9.35866895510134e-08	0.00319495402052203	0.089611696543773	0.0023023417622887	0.000912183104601813	2.35402216870506e-06	8.1684495960972e-06	2.06831657404532e-11	4.44326629466095e-06	0.00405901658872758	2.83186223815674e-06	6.93890884873206e-07	2.7222173275448e-06	0.000903494237091619	1.48623378346411e-06	1.56438867821841e-07	3.10616108031782e-06	5.41620058886005e-09	0.00040563042628673	8.96718963370732e-07	1.50865444224482e-09	1.00321230014382	0.000187481048325776	0.00288250957215803	5.95590759539881e-05	0.00179397622002636	3.46987983731867e-05	0.000356811704268689	0.000124497599996135	1.78859432274865e-05	2.43998175894727e-05	1.50152723627524e-05	8.97264532752323e-07	0.00034535144820931	1.39858312273611e-05	0.000328576220660501	5.1197081229038e-06	0.000135754264941299	1.19640480485037e-07	4.47148580687163e-06	1.02536914492176e-07	6.77591651718947e-05	1.9751201115008e-07	7.50452773691719e-05	9.28476132871719e-07	4.7426583073627e-08	1.34144574206149e-06	8.94297161374327e-07
