"Roscheria_melanochaetes"	"Mimusops_sechellarum"	"Dillenia_ferruginea"	"Paragenipa_wrightii"	"Memecylon_eleagni"	"Erythroxylum_sechellarum"	"Soulamea_terminaloides"	"Aphloia_theiformis"	"Syzygium_wrightii"	"Craterispermum_microdon"	"Glionnetia_sericea"	"Apis_mellifera"	"Lasioglossum_mahense"	"Unidentified_sp1_M_PL_101"	"Unidentified_sp3_M_PL_101"	"Ornidia_obesa"	"Unidentified_sp2_M_PL_101"	"Unidentified_sp6_M_PL_101"	"Neavella_albipectus"	"Dichaetomyia_fasciculifera"	"Parasarcophaga_hirticeps"	"Scaptodrosophila_sp1_M_PL_101"	"Unidentified_sp4_M_PL_101"	"Unidentified_sp8_M_PL_101"	"Eristalinus_vicarians"	"Perissoma_aenescens"	"Phelsuma_sp1_M_PL_101"	"Unidentified_sp5_M_PL_101"	"Unidentified_sp7_M_PL_101"
"Glionnetia_sericea"	6.14636094630529e-09	0.0067292916402932	2.31474497348166e-06	1.25503688883788e-05	2.30110020413273e-06	2.2991834857614e-06	1.24114310715492e-11	2.29405367488004e-06	4.08103788417073e-09	3.42116504629008e-06	1.00334652760463	7.72293251028565e-07	0.000399135922067176	5.43154170994023e-11	2.40509776159772e-10	9.89077660263336e-08	1.87063159235378e-10	0.00018352613564436	0.100395828139011	4.18033361047528e-08	8.17448719941301e-11	8.17448719941301e-11	6.55443907108582e-08	5.34466169243939e-11	1.24114310715492e-13	1.10225951118174e-08	8.16207576834146e-11	3.27721953554291e-08	3.058768927406e-05
"Apis_mellifera"	0.00800423316504685	6.68440132271829e-05	0.0318668225800441	0.00799636544662658	0.0264769763401757	0.0185707218028886	1.61630579584339e-05	0.00268196622950653	0.00531462097095485	1.53670801655398e-05	2.03235066060149e-08	1.00573580156248	0.00179282601931297	7.07334415792369e-05	0.00031320912384966	0.000948794448422781	0.000243607096327513	1.82301854255953e-06	6.09705198180446e-07	0.000337649487325248	0.000106454049998681	0.000106454049998681	7.66276065573295e-05	6.96020275221466e-05	1.61630579584339e-07	0.000151746774190686	0.000106292419419097	3.83138032786648e-05	3.03836423759922e-07
"Lasioglossum_mahense"	1.54913590486172e-05	0.0375073727908268	0.00583410993975902	0.0316320945582185	0.00579971950565234	0.00579488858655326	3.12819140815526e-08	0.00578195935201774	1.02858949721626e-05	0.00862274385765081	1.14038834876336e-05	0.00194649682096837	1.00598678339259	1.36897203973685e-07	6.06183614945892e-07	0.000249288274736225	4.71476144957916e-07	0.00102292834884073	0.000342116504629008	0.000105361610664605	2.06030718584067e-07	2.06030718584067e-07	0.000165198838629078	1.34707469987976e-07	3.12819140815526e-10	2.77814759036144e-05	2.05717899443251e-07	8.25994193145392e-05	0.000170488058140122
"Unidentified_sp1_M_PL_101"	0.0225271517498964	1.98492674266594e-08	9.46282326405822e-06	2.37451326646024e-06	7.86231344667018e-06	5.51455853075153e-06	0.0783766446485671	7.96407372157837e-07	8.02695772147425e-05	4.56324013245616e-09	6.03504634437803e-12	0.000298652308890112	5.32378015453218e-07	1.00568225340149	0.000881497242387252	2.81743627146775e-07	0.000685608966301196	5.4134365709071e-10	1.81051390331341e-10	1.00264700559119e-07	0.000785371838029966	0.000785371838029966	2.27544963473668e-08	0.000195888276086056	0.000783766446485672	4.5061063162182e-08	1.60539154429485e-06	1.13772481736834e-08	9.02239428484517e-11
"Unidentified_sp3_M_PL_101"	0.100819047766431	8.78929615321657e-08	4.19015746654953e-05	1.05143932368154e-05	3.48144845080721e-05	2.44185777939209e-05	6.87124357892241e-05	3.52650810835404e-06	7.0571437630561e-06	2.02061204981964e-08	2.67233084621969e-11	0.00132243852292078	2.35738072478958e-06	0.000881497242387252	1.00394509317347	1.24756653484778e-06	0.00306840580158702	2.39708076905906e-09	8.01699253865908e-10	4.43974141707652e-07	8.28267233153364e-07	8.28267233153364e-07	1.00757374524401e-07	0.000876687371882007	6.87124357892242e-07	1.9953130793093e-07	1.41142875261122e-07	5.03786872622006e-08	3.99513461509844e-10
"Ornidia_obesa"	4.09914718592843e-05	4.64725203515159e-05	0.0861537132666214	7.98364909623832e-05	0.000142664586195718	0.000102187762910163	8.27746420926813e-08	0.0144062368586277	2.72173650469092e-05	1.06837832029811e-05	1.41296808609048e-08	0.0051505984342951	0.00124644137368113	3.62241806331568e-07	1.60401411623286e-06	1.00266733804845	1.24756653484778e-06	1.26743237322316e-06	4.23890425827144e-07	1.85795932563932e-06	5.45175047359111e-07	5.45175047359111e-07	0.000411606767389363	3.56447581385081e-07	8.27746420926813e-10	0.000410255777460102	5.44347300938184e-07	0.000205803383694681	2.11238728870527e-07
"Unidentified_sp2_M_PL_101"	0.100819047766431	8.78929615321657e-08	4.19015746654953e-05	1.05143932368154e-05	3.48144845080721e-05	2.44185777939209e-05	6.87124357892242e-05	3.52650810835404e-06	7.0571437630561e-06	2.02061204981964e-08	2.67233084621969e-11	0.00132243852292078	2.35738072478958e-06	0.000881497242387252	0.00394509317346903	1.24756653484778e-06	1.00306840580159	2.39708076905906e-09	8.01699253865908e-10	4.43974141707652e-07	8.28267233153364e-07	8.28267233153364e-07	1.00757374524401e-07	0.000876687371882007	6.87124357892242e-07	1.9953130793093e-07	1.41142875261122e-07	5.03786872622006e-08	3.99513461509844e-10
"Unidentified_sp6_M_PL_101"	9.18880961472641e-08	0.100602910022383	3.46054373535508e-05	0.000187628014881262	3.44014480517843e-05	3.4372793112133e-05	1.8555089451966e-10	3.42961024394566e-05	6.10115163683524e-08	5.11464174420366e-05	3.058768927406e-05	1.15457841028771e-05	0.00596708203490427	8.12015485636064e-10	3.5956211535886e-09	1.47867110209369e-06	2.79659423056891e-09	1.00274371572788	0.0009176306782218	6.24959874766054e-07	1.22208583631224e-09	1.22208583631224e-09	9.7988864112733e-07	7.99026923019688e-10	1.8555089451966e-12	1.64787796921671e-07	1.22023032736705e-09	4.89944320563665e-07	0.000457285954647197
"Neavella_albipectus"	6.14636094630529e-08	0.067292916402932	2.31474497348166e-05	0.000125503688883788	2.30110020413273e-05	2.2991834857614e-05	1.24114310715492e-10	2.29405367488004e-05	4.08103788417073e-08	3.42116504629008e-05	0.0334652760463372	7.72293251028565e-06	0.00399135922067176	5.43154170994023e-10	2.40509776159772e-09	9.89077660263336e-07	1.87063159235378e-09	0.0018352613564436	1.00395828139011	4.18033361047528e-07	8.17448719941301e-10	8.17448719941301e-10	6.55443907108582e-07	5.34466169243939e-10	1.24114310715492e-12	1.10225951118174e-07	8.16207576834146e-10	3.27721953554291e-07	0.0003058768927406
"Dichaetomyia_fasciculifera"	5.105702629638e-05	6.87455862242659e-05	0.000213785043661044	0.00010859630896432	0.000179360904729084	0.100311097294894	1.03100154405465e-07	2.76299474595457e-05	3.39006544504811e-05	1.58042415996907e-05	2.09016680523764e-08	0.00641534025917971	0.00184382818663058	4.51191152516034e-07	1.99788363768443e-06	6.50285763973763e-06	1.55390949597678e-06	1.87487962429816e-06	6.27050041571292e-07	1.00182383813263	6.79044090553677e-07	6.79044090553677e-07	7.89427070272736e-07	4.43974141707652e-07	1.03100154405465e-09	1.01802401743354e-06	6.78013089009622e-07	3.94713535136368e-07	3.12479937383027e-07
"Parasarcophaga_hirticeps"	9.52507318126368e-05	1.34429441994347e-07	6.40871032534909e-05	1.60814243950234e-05	5.32476280711991e-05	3.73474249804522e-05	0.0504763571985956	5.39368009600043e-06	0.0502621704439744	3.09046077876101e-08	4.08724359970651e-11	0.00202262694997495	3.60553757522117e-06	0.00353417327113485	3.72720254919014e-06	1.90811266575689e-06	2.89893531603677e-06	3.66625750893674e-09	1.22617307991195e-09	6.79044090553677e-07	1.00151000698087	0.00151000698086544	1.54105145600012e-07	8.28267233153364e-07	0.000504763571985956	3.0517668215948e-07	0.00100524340887949	7.70525728000061e-08	6.11042918156123e-10
"Scaptodrosophila_sp1_M_PL_101"	9.52507318126368e-05	1.34429441994347e-07	6.40871032534909e-05	1.60814243950234e-05	5.32476280711991e-05	3.73474249804522e-05	0.0504763571985956	5.39368009600043e-06	0.0502621704439744	3.090460778761e-08	4.08724359970651e-11	0.00202262694997495	3.60553757522117e-06	0.00353417327113485	3.72720254919014e-06	1.90811266575689e-06	2.89893531603677e-06	3.66625750893673e-09	1.22617307991195e-09	6.79044090553677e-07	0.00151000698086544	1.00151000698087	1.54105145600012e-07	8.28267233153364e-07	0.000504763571985956	3.0517668215948e-07	0.00100524340887949	7.70525728000061e-08	6.11042918156123e-10
"Unidentified_sp4_M_PL_101"	1.15870980703061e-05	0.000107787750524006	0.000186067081386203	0.000102353502229592	5.48336871415726e-05	4.34184888650004e-05	2.33979862678474e-08	0.100471523847621	7.69355828686669e-06	2.47798257943617e-05	3.27721953554291e-08	0.00145592452458926	0.00289097967600887	1.0239523356315e-07	4.53408185359805e-07	0.00144062368586277	3.52650810835404e-07	2.93966592338199e-06	9.83165860662874e-07	7.89427070272735e-07	1.54105145600012e-07	1.54105145600012e-07	1.00287061496707	1.00757374524401e-07	2.33979862678475e-10	8.86033720886681e-07	1.53871165737334e-07	0.00143530748353745	4.89944320563665e-07
"Unidentified_sp8_M_PL_101"	0.100819047766431	8.78929615321657e-08	4.19015746654953e-05	1.05143932368154e-05	3.48144845080721e-05	2.44185777939209e-05	6.87124357892242e-05	3.52650810835404e-06	7.0571437630561e-06	2.02061204981964e-08	2.67233084621969e-11	0.00132243852292078	2.35738072478958e-06	0.000881497242387252	0.00394509317346903	1.24756653484778e-06	0.00306840580158702	2.39708076905907e-09	8.01699253865908e-10	4.43974141707652e-07	8.28267233153364e-07	8.28267233153364e-07	1.00757374524401e-07	1.00087668737188	6.87124357892242e-07	1.9953130793093e-07	1.41142875261122e-07	5.03786872622006e-08	3.99513461509844e-10
"Eristalinus_vicarians"	0.000158038602315216	4.08211967943253e-10	1.94608577933323e-07	4.88332749301987e-08	1.61693143412502e-07	1.13410169846011e-07	0.100750339566504	1.63785903874932e-08	0.000101187415343796	9.38457422446579e-11	1.24114310715492e-13	6.14196202420488e-06	1.09486699285434e-08	0.00705389801837104	6.18411922103018e-06	5.79422494648769e-09	4.80987050524569e-06	1.11330536711796e-11	3.72342932146476e-12	2.0620030881093e-09	0.00100952714397191	0.00100952714397191	4.67959725356949e-10	1.37424871578448e-06	1.00100750339567	9.26707513968203e-10	2.02374830687591e-06	2.33979862678475e-10	1.8555089451966e-12
"Perissoma_aenescens"	4.5892200824114e-05	3.62533153227675e-05	0.100481654297494	7.60836557511817e-05	0.000157303069371409	0.00011198264191769	9.26707513968203e-08	6.20223604620677e-05	3.04713328402496e-05	8.33444277108432e-06	1.10225951118174e-08	0.00576637741924607	0.000972351656626504	4.05549568459638e-07	1.79578177137837e-06	0.00287179044222071	1.39671915551651e-06	9.88726781530023e-07	3.30677853354523e-07	2.03604803486709e-06	6.10353364318961e-07	6.10353364318961e-07	1.77206744177336e-06	3.9906261586186e-07	9.26707513968203e-10	1.00047848406808	6.09426656804992e-07	8.86033720886681e-07	1.64787796921671e-07
"Phelsuma_sp1_M_PL_101"	3.24628613100581e-05	2.68450672020751e-07	0.000127979597929048	3.21140155151167e-05	0.000106333562998986	7.45814397910585e-05	0.000202374830687591	1.07709816016134e-05	0.100423153472605	6.17153698329754e-08	8.16207576834146e-11	0.00403911193792569	7.2001264805138e-06	1.44485238986536e-05	1.2702858773501e-06	3.81043110656729e-06	9.88000126827854e-07	7.32138196420229e-09	2.44862273050244e-09	1.35602617801925e-06	0.00201048681775897	0.00201048681775897	3.07742331474668e-07	2.82285750522244e-07	2.02374830687592e-06	6.09426656804993e-07	1.00200846306945	1.53871165737334e-07	1.22023032736705e-09
"Unidentified_sp5_M_PL_101"	1.15870980703061e-05	0.000107787750524006	0.000186067081386203	0.000102353502229592	5.48336871415726e-05	4.34184888650004e-05	2.33979862678474e-08	0.100471523847621	7.69355828686669e-06	2.47798257943617e-05	3.27721953554291e-08	0.00145592452458926	0.00289097967600887	1.0239523356315e-07	4.53408185359805e-07	0.00144062368586277	3.52650810835404e-07	2.93966592338199e-06	9.83165860662873e-07	7.89427070272735e-07	1.54105145600012e-07	1.54105145600012e-07	0.0028706149670749	1.00757374524401e-07	2.33979862678475e-10	8.86033720886682e-07	1.53871165737334e-07	1.00143530748354	4.89944320563665e-07
"Unidentified_sp7_M_PL_101"	9.18880961472642e-08	0.100602910022383	3.46054373535508e-05	0.000187628014881262	3.44014480517843e-05	3.4372793112133e-05	1.8555089451966e-10	3.42961024394566e-05	6.10115163683524e-08	5.11464174420366e-05	3.058768927406e-05	1.15457841028771e-05	0.00596708203490427	8.12015485636065e-10	3.5956211535886e-09	1.47867110209369e-06	2.79659423056891e-09	0.00274371572788318	0.0009176306782218	6.24959874766054e-07	1.22208583631225e-09	1.22208583631224e-09	9.79888641127331e-07	7.99026923019688e-10	1.8555089451966e-12	1.64787796921671e-07	1.22023032736705e-09	4.89944320563665e-07	1.00045728595465
