"Syzygium_glomeratum"	"Stillingia_lineata"	"Badula_insularis"	"Aphloia_theiformis"	"Syzygium_petrinese"	"Diospyros_revaughanii"	"Pleurostylia_leucocarpa"	"Calophyllum_eputamen"	"Pandanus_rigidifolius"	"Turraea_rigida"	"Xyris_sp1_M_PL_071"	"Apis_mellifera"	"Stomorhina_lunata"	"Musca_domestica"	"Chrysomya_megacephala"	"Ophyra_capensis"	"Paragus_borbonicus"	"Eristalinus_flaveolus"	"Ornidia_obesa"	"Phelsuma_cepediana"	"Polistes_hebraeus"	"Phorinia_sp1_M_PL_071"	"Trirhithrum_sp1_M_PL_071"	"Sepsis_lateralis"	"Episyrphus_sp1_M_PL_071"	"Graphomya_maculata"	"Lygistorrhina_sp1_M_PL_071"	"Syritta_sp1_M_PL_071"	"Lecithoceridae_sp1_M_PL_071"	"Nacoleia_sp1_M_PL_071"	"Pachycerina_crinicornis"	"Paleorhiza_sp1_M_PL_071"	"Scolia_carniflex"	"Simulium_sp1_M_PL_071"	"Simulium_sp2_M_PL_071"	"Zizeeria_knysa"	"Zosterops_mauritianus"
"Xyris_sp1_M_PL_071"	0.0012678411322692	1.08565694572275e-05	6.76784147354976e-06	0.00126135797388759	4.01080363407849e-07	1.51085928900286e-06	0.00629513184439697	2.05275785349802e-06	9.22876168030762e-07	0	1.00125416716585	2.12971554716159e-05	9.16684186593091e-05	0.000157654992532264	3.67964369801799e-05	5.35590272107165e-05	0.10033337326813	2.67513872111525e-05	7.17812625263533e-06	4.25590202110602e-08	3.9815250700767e-08	2.11629133543608e-05	3.95070806775086e-05	1.73705111315641e-07	1.2678411322692e-05	1.3027883348673e-07	7.86891480549622e-05	7.86891480549622e-05	4.22613710756401e-06	9.44287055626785e-09	4.34262778289102e-08	2.35929625534029e-09	7.0075442993755e-06	3.93445740274811e-05	4.34262778289102e-08	3.22278165407132e-08	0
"Apis_mellifera"	4.58901579260682e-05	2.12204343286281e-05	0.00381322397338643	0.0112285502663757	0.0187548110471821	0.048448599415805	1.56800806072998e-05	0.0112004186049273	0.00748091824602645	0	7.88783535985775e-07	1.00536274114521	0.00130821608092202	0.000144556092379956	8.19493415111429e-05	0.000265204429641042	6.3102682878862e-05	0.000283384013164327	0.000455975628147371	0.000800976031157217	0.000801939740109194	1.89230453625127e-05	1.85108551128174e-05	3.3952694925805e-07	4.58901579260682e-07	2.54645211943537e-07	1.96001007591247e-07	1.96001007591247e-07	1.52967193086894e-07	0.000302803746348781	8.48817373145125e-08	0.0001103224179246	6.23808348131984e-05	9.80005037956236e-08	8.48817373145125e-08	1.81582093970782e-05	0
"Stomorhina_lunata"	0.0168768555107053	7.67135431496547e-05	0.0377409659238001	0.020985729962925	5.65122749646749e-05	0.00426744398191608	0.00423474784217649	0.00839032206516158	0.00837699038785787	0	3.81951744413788e-06	0.00147174309103727	1.00296756141518	0.000831366565835172	0.000691326985974532	0.000365748393884351	0.00030556139553103	0.000686541243638836	0.00104185334032704	0.000280895138662851	0.000106873576695626	0.000460999810529852	0.000207106621882828	1.22741669039448e-06	0.000168768555107054	9.20562517795856e-07	5.29343480272061e-05	5.29343480272061e-05	5.62561850356845e-05	2.66715248869755e-05	3.06854172598619e-07	3.32425146851029e-07	0.000116587388682917	2.6467174013603e-05	3.06854172598619e-07	0.000179718885351429	0
"Musca_domestica"	0.0355832228670001	0.0296802926081996	0.00599399920699807	0.0118752254501182	4.3345412752261e-06	1.89394626194147e-05	0.0178046159132403	2.87011034466099e-05	1.14960341134024e-05	0	9.27382309013315e-06	0.000229589087897577	0.00117369397529671	1.00179959666069	0.00139967621005073	0.000718469244427785	0.000741905847210652	0.000516680795275498	0.000208806113197537	5.10687645208299e-07	5.11747602796487e-07	0.00062159656781666	0.000495985214122805	0.000474884681731193	0.000355832228670001	0.000356163511298395	0.000222557698915504	0.000222557698915504	0.00011861074289	1.18371641371342e-07	0.000118721170432798	2.54973016189771e-08	6.59734747228786e-05	0.000111278849457752	0.000118721170432798	2.85428533666575e-05	0
"Chrysomya_megacephala"	0.0542132995855463	0.0310453343988114	0.00781926569171751	0.00780058240623269	3.23016759757127e-06	1.68035445977024e-05	6.74878441116071e-05	2.93562595784134e-05	1.19106167554766e-05	0	2.83049515232153e-06	0.000170202478523143	0.00127629597410683	0.00183034581314327	1.00184227350817	0.00058418724049844	0.000226439612185723	0.000666407685479211	0.000229614583737191	4.92025487856219e-07	4.80959159938565e-07	0.000940789591624427	0.000410200410343422	0.000496725350380982	0.000542132995855463	0.000372544012785737	8.43598051395089e-07	8.43598051395089e-07	0.000180710998618488	1.0502215373564e-07	0.000124181337595245	1.90009858680663e-08	4.33365689235149e-05	4.21799025697545e-07	0.000124181337595246	3.72345985319882e-05	0
"Ophyra_capensis"	0.000149193539545873	0.0503624810087333	9.09152741836205e-05	0.0251262822966773	3.02257656818268e-05	4.97281678113616e-05	0.012634656488473	0.0125441093089815	1.58142816118115e-05	0	6.69487840133956e-06	0.000895064950038517	0.00109724518165305	0.00152674714440904	0.000949304265809965	1.00132074857996	0.000535590272107165	0.000437907146042319	0.000142065907637908	1.41613582868274e-06	0.000157868158092216	2.91948886949608e-06	0.000683749305034821	0.000805799696139733	1.49193539545873e-06	0.0006043497721048	0.000157933206105913	0.000157933206105913	4.97311798486243e-07	3.1080104882101e-07	0.000201449924034933	1.77798621657804e-07	0.000139590457203763	7.89666030529562e-05	0.000201449924034933	4.32929877064859e-07	0
"Paragus_borbonicus"	0.012678411322692	0.000108565694572275	6.76784147354976e-05	0.0126135797388759	4.01080363407849e-06	1.51085928900286e-05	0.0629513184439697	2.05275785349802e-05	9.22876168030762e-06	0	0.0125416716585162	0.000212971554716159	0.000916684186593091	0.00157654992532264	0.000367964369801799	0.000535590272107165	1.0033337326813	0.000267513872111525	7.17812625263533e-05	4.25590202110602e-07	3.9815250700767e-07	0.000211629133543608	0.000395070806775086	1.73705111315641e-06	0.00012678411322692	1.3027883348673e-06	0.000786891480549622	0.000786891480549622	4.22613710756401e-05	9.44287055626785e-08	4.34262778289102e-07	2.35929625534029e-08	7.0075442993755e-05	0.000393445740274811	4.34262778289102e-07	3.22278165407132e-07	0
"Eristalinus_flaveolus"	0.0431772197422668	0.000104616848787184	0.0144666801756354	0.028724938124764	3.58777564722943e-05	6.96863641235693e-05	5.89094877441561e-05	0.0143405821375688	2.77687459943194e-05	0	3.82162674445035e-06	0.00109305262220526	0.00235385569247601	0.00125479621709764	0.00123761427303282	0.00050046530976265	0.000305730139556028	1.00099908440652	0.000504463295444353	1.98085299801538e-06	0.000180523550477455	0.000788509282255092	7.05125397011589e-05	1.67386958059494e-06	0.000431772197422669	1.2554021854462e-06	7.36368596801952e-07	7.36368596801952e-07	0.000143924065807556	4.35539775772308e-07	4.18467395148734e-07	2.11045626307613e-07	0.000159582989582022	3.68184298400976e-07	4.18467395148734e-07	6.88889532173117e-05	0
"Ornidia_obesa"	0.00015193006584424	5.69175805039512e-05	0.0717634877573209	0.0144432852917603	3.29226292025346e-05	0.0144211355461115	3.796084943577e-05	5.85722413763426e-05	4.28636019379794e-05	0	1.02544660751933e-06	0.00175876313713986	0.00357206859540699	0.00050710056062259	0.000426427084083355	0.000162361037300467	8.20357286015466e-05	0.000504463295444353	1.00187902704142	2.39709935486994e-06	1.89412816552903e-06	0.000344263061846551	0.000342651160357502	9.1068128806322e-07	1.5193006584424e-06	6.83010966047415e-07	4.74510617947126e-07	4.74510617947126e-07	5.06433552814134e-07	9.01320971631968e-05	2.27670322015805e-07	1.93662524720792e-07	8.02404738431128e-05	2.37255308973563e-07	2.27670322015805e-07	0.000341730894082481	0
"Phelsuma_cepediana"	1.62984393756238e-05	1.61410810573842e-07	4.78076396383969e-05	5.45808063098086e-05	0.0719654090865367	0.000152895283024198	4.10323146994759e-06	7.87007819173852e-05	0.0286901382511583	0	6.07986003015145e-09	0.00308947897732069	0.00096306904684406	1.2402414240773e-06	9.13761620304406e-07	1.61844094706599e-06	4.86388802412116e-07	1.98085299801538e-06	2.39709935486994e-06	1.00307296762072	0.00254093937459291	4.99296083109907e-07	2.55237553263568e-07	2.58257296918147e-09	1.62984393756239e-07	1.9369297268861e-09	5.12903933743449e-08	5.12903933743449e-08	5.43281312520795e-08	9.55595518901236e-07	6.45643242295367e-10	0.000423325935803157	3.03226701721159e-07	2.56451966871724e-08	6.45643242295367e-10	2.27655426849509e-07	0
"Polistes_hebraeus"	1.39906099464099e-05	9.13396256631778e-06	2.79503042243125e-05	5.17539987355644e-05	0.0862802324585328	0.00015057960262708	3.84976209916342e-06	0.0143740402608651	9.85643626113638e-05	0	5.68789295725244e-09	0.00309319614042118	0.000366423691527861	1.24281560679147e-06	8.93209868457335e-07	0.00018042075210539	4.55031436580195e-07	0.000180523550477455	1.89412816552903e-06	0.00254093937459291	1.00322486017827	3.66273519222605e-07	2.66765250698026e-07	1.46143401061084e-07	1.39906099464099e-07	1.09607550795813e-07	4.81220262395427e-08	4.81220262395427e-08	4.66353664880329e-08	9.41122516419251e-07	3.65358502652711e-08	0.00050753077916784	2.8752221519758e-07	2.40610131197713e-08	3.65358502652711e-08	1.33096686782441e-07	0
"Phorinia_sp1_M_PL_071"	0.0838137793017978	0.000120065121654828	0.0168382781506961	0.000111470272156207	1.6561299998417e-06	1.75319985339015e-05	5.82694146076229e-05	2.95093966965175e-05	1.60140717325158e-05	0	3.52715222572679e-06	8.51537041313071e-05	0.00184399924211941	0.00176119027548054	0.00203837744851959	3.89265182599477e-06	0.000282172178058144	0.000919927495964274	0.000401640238820976	5.82512096961557e-07	4.27319105759706e-07	1.00147707859861	8.19872422092322e-05	1.92104194647725e-06	0.000838137793017978	1.44078145985793e-06	7.28367682595286e-07	7.28367682595286e-07	0.000279379264339326	1.09574990836884e-07	4.80260486619311e-07	9.74194117553939e-09	6.19279289756705e-07	3.64183841297643e-07	4.80260486619312e-07	8.01822769080766e-05	0
"Trirhithrum_sp1_M_PL_071"	0.00015405110710808	0.0604114041879908	0.0201216061618482	9.4842333584248e-05	1.90974447579527e-06	1.58178641392261e-05	0.0201690477978554	2.44854883818157e-05	9.03490858195637e-06	0	7.90141613550171e-06	9.99586176092139e-05	0.000994111785037575	0.00168634972801754	0.0010665210668929	0.00109399888805571	0.000632113290840137	9.87175555816224e-05	0.000479711624500502	3.57332574568995e-07	3.73471350977235e-07	9.83846906510786e-05	1.00094681057119	0.000966582467007853	1.54051107108081e-06	0.00072493685025589	0.000252113097473192	0.000252113097473192	5.13503690360268e-07	9.88616508701633e-08	0.000241645616751963	1.12337910340898e-08	5.26901853245822e-07	0.000126056548736596	0.000241645616751963	9.58171721992773e-05	0
"Sepsis_lateralis"	0.000158903348115895	0.100624354450917	4.89664947347007e-05	7.6823810944594e-05	6.47232729510672e-08	1.63901146186675e-07	8.04250502971121e-05	2.02773280837488e-05	7.84763106310853e-08	0	4.34262778289102e-08	2.29180690749184e-06	7.36450014236685e-06	0.00201825989735757	0.00161435738873819	0.00161159939227947	3.47410222631281e-06	2.92927176604114e-06	1.59369225411063e-06	4.51950269606757e-09	2.55750951856898e-07	2.88156291971587e-06	0.00120822808375982	1.00160998967121	1.58903348115895e-06	0.00120749225341101	1.0053131287139e-06	1.0053131287139e-06	5.29677827052983e-07	1.02438216366672e-09	0.000402497417803669	3.80725135006278e-10	4.26798949692189e-07	5.0265656435695e-07	0.000402497417803669	2.33173784450956e-07	0
"Episyrphus_sp1_M_PL_071"	0.100541314694059	0.000132419456763246	0.000123271638342568	0.000103185612439916	1.31706356389594e-07	5.87879345577269e-06	6.26363470417788e-05	2.5743928462316e-05	1.12926960720047e-05	0	4.22613710756401e-06	4.13011421334614e-06	0.00135014844085643	0.00201638262913001	0.00234924298204034	3.97849438788995e-06	0.000338090968605121	0.00100746846065289	3.54503486969894e-06	3.80296918764556e-07	3.2644756541623e-07	0.00167627558603596	2.56751845180134e-06	2.11871130821193e-06	1.00100541314694	1.58903348115895e-06	7.82954338022236e-07	7.82954338022236e-07	0.000335137715646865	3.67424590985793e-08	5.29677827052983e-07	7.74743272879967e-10	5.73253402443975e-07	3.91477169011118e-07	5.29677827052983e-07	5.87007801631277e-07	0
"Graphomya_maculata"	0.000158903348115895	0.100624354450917	4.89664947347007e-05	7.6823810944594e-05	6.47232729510672e-08	1.63901146186675e-07	8.0425050297112e-05	2.02773280837488e-05	7.84763106310853e-08	0	4.34262778289102e-08	2.29180690749184e-06	7.36450014236685e-06	0.00201825989735757	0.00161435738873819	0.00161159939227947	3.47410222631281e-06	2.92927176604114e-06	1.59369225411064e-06	4.51950269606757e-09	2.55750951856898e-07	2.88156291971587e-06	0.00120822808375982	0.00160998967121468	1.58903348115895e-06	1.00120749225341	1.0053131287139e-06	1.0053131287139e-06	5.29677827052983e-07	1.02438216366672e-09	0.000402497417803669	3.80725135006278e-10	4.26798949692189e-07	5.0265656435695e-07	0.00040249741780367	2.33173784450956e-07	0
"Lygistorrhina_sp1_M_PL_071"	0.000117443150703335	0.000125664141089238	4.78206125733565e-05	9.08466643497934e-05	7.63043430209202e-08	2.79959333302511e-06	0.100567529085949	1.3258719790307e-05	5.31816394281717e-06	0	3.93445740274811e-05	2.64601360248184e-06	0.000635212176326473	0.00189174044078178	5.48338733406808e-06	0.00063173282442365	0.00314756592219849	2.57729008880683e-06	1.66078716281494e-06	1.79516376810207e-07	1.68427091838399e-07	2.18510304778586e-06	0.00063028274368298	2.0106262574278e-06	1.17443150703335e-06	1.50796969307085e-06	1.00125709411357	0.00125709411357436	3.91477169011118e-07	1.74974583314069e-08	5.0265656435695e-07	4.48849076593648e-10	5.04703690832186e-07	0.000628547056787179	5.0265656435695e-07	2.27717202730269e-07	0
"Syritta_sp1_M_PL_071"	0.000117443150703335	0.000125664141089238	4.78206125733565e-05	9.08466643497935e-05	7.63043430209202e-08	2.79959333302511e-06	0.100567529085949	1.3258719790307e-05	5.31816394281717e-06	0	3.93445740274811e-05	2.64601360248184e-06	0.000635212176326473	0.00189174044078178	5.48338733406808e-06	0.00063173282442365	0.00314756592219849	2.57729008880683e-06	1.66078716281494e-06	1.79516376810207e-07	1.68427091838399e-07	2.18510304778586e-06	0.00063028274368298	2.0106262574278e-06	1.17443150703335e-06	1.50796969307085e-06	0.00125709411357436	1.00125709411357	3.91477169011118e-07	1.7497458331407e-08	5.0265656435695e-07	4.48849076593648e-10	5.04703690832186e-07	0.000628547056787179	5.02656564356951e-07	2.27717202730269e-07	0
"Lecithoceridae_sp1_M_PL_071"	0.100541314694059	0.000132419456763246	0.000123271638342568	0.000103185612439915	1.31706356389594e-07	5.87879345577269e-06	6.26363470417788e-05	2.5743928462316e-05	1.12926960720047e-05	0	4.22613710756401e-06	4.13011421334614e-06	0.00135014844085643	0.00201638262913001	0.00234924298204034	3.97849438788995e-06	0.000338090968605121	0.00100746846065289	3.54503486969894e-06	3.80296918764557e-07	3.2644756541623e-07	0.00167627558603596	2.56751845180134e-06	2.11871130821193e-06	0.0010054131469406	1.58903348115895e-06	7.82954338022236e-07	7.82954338022236e-07	1.00033513771565	3.67424590985793e-08	5.29677827052982e-07	7.74743272879967e-10	5.73253402443975e-07	3.91477169011118e-07	5.29677827052983e-07	5.87007801631276e-07	0
"Nacoleia_sp1_M_PL_071"	1.10227377295738e-05	2.5609554091668e-07	9.94849064009659e-05	0.000113446009204234	0.000152534070367439	0.100468117806087	2.79959333302511e-06	9.63441752161308e-05	6.60861733509317e-05	0	9.44287055626784e-09	0.0081757011514171	0.000640116597287412	2.01231790331281e-06	1.36528799856332e-06	2.48640839056808e-06	7.55429644501428e-07	3.04877843040616e-06	0.000630924680142377	6.68916863230866e-06	6.58785761493476e-06	6.57449945021306e-07	4.94308254350817e-07	4.09752865466688e-09	1.10227377295738e-07	3.07314649100016e-09	3.49949166628139e-08	3.49949166628139e-08	3.67424590985793e-08	1.00062792573629	1.02438216366672e-09	8.9725923745552e-07	6.30255606690187e-07	1.74974583314069e-08	1.02438216366672e-09	4.73737649528409e-07	0
"Pachycerina_crinicornis"	0.000158903348115895	0.100624354450917	4.89664947347007e-05	7.6823810944594e-05	6.47232729510672e-08	1.63901146186675e-07	8.0425050297112e-05	2.02773280837488e-05	7.84763106310853e-08	0	4.34262778289102e-08	2.29180690749184e-06	7.36450014236685e-06	0.00201825989735757	0.00161435738873819	0.00161159939227947	3.47410222631281e-06	2.92927176604114e-06	1.59369225411063e-06	4.51950269606757e-09	2.55750951856898e-07	2.88156291971587e-06	0.00120822808375982	0.00160998967121468	1.58903348115895e-06	0.00120749225341101	1.0053131287139e-06	1.0053131287139e-06	5.29677827052982e-07	1.02438216366672e-09	1.0004024974178	3.80725135006278e-10	4.26798949692189e-07	5.0265656435695e-07	0.000402497417803669	2.33173784450956e-07	0
"Paleorhiza_sp1_M_PL_071"	2.3242298186399e-07	9.51812837515694e-08	1.14613654446557e-05	3.33879807862513e-05	0.10063053707794	0.000143561477992883	7.18158522549837e-08	8.39551727483308e-05	0.000106796155774922	0	2.35929625534029e-09	0.00297870528396421	7.9782035244247e-06	4.3345412752261e-07	2.47012816284862e-07	1.42238897326244e-06	1.88743700427223e-07	1.47731938415329e-06	1.35563767304554e-06	0.0029632815506221	0.00355271545417488	5.84516470532364e-08	5.6168955170449e-08	1.52290054002511e-09	2.3242298186399e-09	1.14217540501883e-09	8.97698153187296e-10	8.97698153187296e-10	7.74743272879968e-10	8.9725923745552e-07	3.80725135006278e-10	1.00059194433575	1.85488782145841e-07	4.48849076593648e-10	3.80725135006278e-10	5.45779306888365e-08	0
"Scolia_carniflex"	0.000171976020733193	0.000106699737423047	0.000178375832527275	0.10022508317943	3.15330929647929e-05	0.00010084089707043	8.07525905331497e-05	7.19778250806412e-05	3.58542900395673e-05	0	7.0075442993755e-06	0.00168428253995636	0.00279809732839	0.00112154907028894	0.000563375396005694	0.0011167236576301	0.00056060354395004	0.00111708092707416	0.00056168331690179	2.12258691204811e-06	2.01265550638306e-06	3.71567573854023e-06	2.63450926622911e-06	1.70719579876875e-06	1.71976020733192e-06	1.28039684907657e-06	1.00940738166437e-06	1.00940738166437e-06	5.73253402443975e-07	6.30255606690187e-07	4.26798949692189e-07	1.85488782145841e-07	1.00055680601766	5.04703690832186e-07	4.26798949692189e-07	8.49408726320359e-07	0
"Simulium_sp1_M_PL_071"	0.000117443150703335	0.000125664141089238	4.78206125733565e-05	9.08466643497934e-05	7.63043430209202e-08	2.79959333302511e-06	0.100567529085949	1.3258719790307e-05	5.31816394281717e-06	0	3.93445740274811e-05	2.64601360248184e-06	0.000635212176326473	0.00189174044078178	5.48338733406808e-06	0.00063173282442365	0.00314756592219848	2.57729008880683e-06	1.66078716281494e-06	1.79516376810207e-07	1.68427091838399e-07	2.18510304778586e-06	0.00063028274368298	2.0106262574278e-06	1.17443150703335e-06	1.50796969307085e-06	0.00125709411357436	0.00125709411357436	3.91477169011118e-07	1.74974583314069e-08	5.0265656435695e-07	4.48849076593648e-10	5.04703690832186e-07	1.00062854705679	5.0265656435695e-07	2.27717202730269e-07	0
"Simulium_sp2_M_PL_071"	0.000158903348115895	0.100624354450917	4.89664947347007e-05	7.6823810944594e-05	6.47232729510672e-08	1.63901146186675e-07	8.0425050297112e-05	2.02773280837488e-05	7.84763106310853e-08	0	4.34262778289102e-08	2.29180690749184e-06	7.36450014236685e-06	0.00201825989735757	0.00161435738873819	0.00161159939227947	3.47410222631281e-06	2.92927176604114e-06	1.59369225411064e-06	4.51950269606757e-09	2.55750951856898e-07	2.88156291971587e-06	0.00120822808375982	0.00160998967121468	1.58903348115895e-06	0.00120749225341101	1.0053131287139e-06	1.0053131287139e-06	5.29677827052982e-07	1.02438216366672e-09	0.000402497417803669	3.80725135006278e-10	4.26798949692189e-07	5.0265656435695e-07	1.0004024974178	2.33173784450956e-07	0
