"Toddalia_asiatica"	"Aphloia_theiformis"	"Geniostoma_borbonicum"	"Sideroxylon_cinereum"	"Roussea_simplex"	"Psiadia_terebinthina"	"Croton_fothergillifolius"	"Erythroxylum_macrocarpum"	"Claoxylon_linostachys"	"Antirhea_borbonica"	"Dodonaea_viscosa"	"Molinaea_alternifolia"	"Stomorhina_lunata"	"Apis_mellifera"	"Pachycerina_crinicornis"	"Melanostoma_annulipes"	"Chrysomya_megacephala"	"Stomoxys_niger"	"Henotesia_narcissus"	"Stomoxys_calcitrans"	"Fannia_pusio"	"Brachymyrmex_sp1_M_PL_061"	"Musca_domestica"	"Chaetocnema_sp1_M_PL_061"	"Phorinia_sp1_M_PL_061"	"Allograpta_nasuta"	"Technomyrmex_albipes"	"Zosterops_mauritianus"	"Eristalinus_flaveolus"	"Polistes_hebraeus"	"Psilopa_iceryae"	"Leptotes_pirithous"	"Allograpta_sp1_M_PL_061"	"Melanagromyza_sojae"	"Nacoleia_sp1_M_PL_061"	"Lygistorrhina_sp1_M_PL_061"	"Sarcophaga_arno"	"Acopsis_viridicans"	"Atherigona_sp1_M_PL_061"	"Dasytinae_sp1_M_PL_061"	"Dysauxes_florida"	"Episyrphus_sp1_M_PL_061"	"Homoneura_sp1_M_PL_061"	"Nacoleia_sp2_M_PL_061"	"Orthellia_albigena"	"Paragus_borbonicus"	"Pelecophora_intemipta"	"Sapromyza_sp1_M_PL_061"	"Sepsis_lateralis"	"Unidentified_sp1_M_PL_061"
"Dodonaea_viscosa"	0.00248380379954651	9.80469228469738e-05	0.000922128143599349	0.000736938995727151	0.000553147989526026	2.64069908714945e-06	2.06001233838265e-06	0.000184406920078193	6.68316021331516e-07	6.51517860635085e-09	1.00511709699459	6.47924682966012e-08	0.000141282207838106	5.4642224626315e-05	0.0503313302905426	2.33252885867764e-05	3.37148655924993e-05	1.80361934541459e-05	2.04311561742114e-05	4.64627980568918e-06	1.67876990727089e-05	1.2083919267179e-05	9.02581534048091e-06	4.57923563468179e-06	1.60482191280853e-05	1.04799345282066e-05	4.92339715808353e-06	7.81898970232523e-06	2.17187344906654e-06	8.64836376281035e-06	1.40925038272143e-05	5.38910037168206e-06	3.8830464493851e-07	3.53055169037391e-06	9.77276790952628e-08	2.35382123202564e-06	2.09576841039548e-06	7.33527524208181e-09	1.02352638295438e-06	7.35718692279519e-09	7.35718692279519e-09	9.70761612346276e-08	9.70761612346276e-08	1.0722420274411e-06	1.0722420274411e-06	0.0502558548497296	9.70761612346276e-08	1.0722420274411e-06	1.76156297840178e-06	7.33527524208181e-09
"Molinaea_alternifolia"	0.00141305656247031	0.00279841008285038	0.00279648254127506	9.77962153925167e-06	4.68766243507469e-06	0.000841048602273878	5.08008824514485e-06	0.000839390051907492	0.00111453103807037	1.85953224988397e-07	1.29584936593202e-07	1.00027822831178	0.000215931380079365	0.000145291403611641	7.091535655063e-05	0.100162192241362	4.37993647755286e-05	4.92989554148952e-05	7.17781001809177e-06	3.53909109192725e-05	3.10328061221103e-05	3.36154970757471e-05	3.21136616205243e-05	2.60855557880204e-05	1.4560916077869e-05	9.34396707176726e-06	3.70595089635043e-05	5.62565858501342e-06	1.90937183363924e-05	9.78352880526086e-08	8.01734219841311e-06	8.11345249415946e-06	1.10828122093084e-05	1.43880137503851e-05	2.78929837482595e-06	1.99474997237221e-08	3.26530669289697e-06	2.33624611742744e-06	1.35828076934051e-08	1.81431723040888e-08	1.81431723040888e-08	2.77070305232711e-06	2.77070305232711e-06	3.25172388520356e-06	3.25172388520357e-06	6.47924682966012e-09	2.77070305232711e-06	3.25172388520357e-06	1.00216777480164e-06	2.33624611742744e-06
"Stomorhina_lunata"	0.0468645162477442	0.0117815574319699	0.0195629259564362	0.00552523753798912	3.72250899323208e-05	0.0109363957413394	0.00626315617621353	1.85659752885643e-05	1.58736649385792e-05	7.82879754931884e-07	2.19042182694738e-06	1.6738866672819e-06	1.00339586725253	0.00102150124792391	0.00119870834479695	0.000602599200221483	0.000779889902011593	0.000352866624393618	7.64325157267526e-05	0.000375363585432007	0.000328129198409931	1.05944828756232e-06	0.000263215004739829	0.000167902598740268	0.000322465026788954	5.77145012243945e-05	8.03517426439178e-05	5.42631877539245e-05	0.000171033510137545	3.86073120819393e-05	0.000265897964526208	0.000141755522105089	4.66596333939403e-05	6.66508651864251e-05	1.17431963239783e-05	1.58404638009876e-07	3.04215293464224e-05	3.03788770592761e-05	7.67394102498489e-06	2.23684149150483e-05	2.23684149150483e-05	1.16649083484851e-05	1.16649083484851e-05	2.27475883214375e-05	2.27475883214375e-05	1.09521091347369e-07	1.16649083484851e-05	2.27475883214375e-05	3.3237245565776e-05	3.03788770592761e-05
"Apis_mellifera"	0.000139631798023271	0.0466978126037703	0.00423869431895038	0.0394134560892949	0.00628151333835236	0.00314736155231799	0.00105756248091498	1.862675267951e-05	9.7145315947461e-06	3.10305087406275e-06	1.12664380672814e-06	1.4978495217695e-06	0.0013584913503318	1.00429065964907	0.000616555823231976	0.000539225827837019	0.000320109750675552	0.000278401620569431	0.000293113021177937	0.000222208283821247	0.000133742537630403	5.42047580931579e-05	5.84251374999993e-05	2.31484233365862e-05	9.33621828429631e-05	0.000149647340647717	0.000185428202268262	0.000351529326977081	0.000211268874674111	0.000313799322165143	7.92237151905085e-07	5.52752179341604e-05	0.00018494183209414	3.05998527917894e-07	4.65457631109412e-05	2.67298439929887e-05	5.96696255594928e-05	8.74267097866107e-06	5.47409112351319e-05	3.77700886041063e-06	3.77700886041063e-06	4.62354580235349e-05	4.62354580235349e-05	4.92871432436091e-06	4.92871432436091e-06	5.63321903364072e-08	4.62354580235349e-05	4.92871432436091e-06	9.90296439881356e-08	8.74267097866107e-06
"Pachycerina_crinicornis"	0.0494276956109756	0.00195113376465478	0.018350350057627	0.0146650860149703	0.0110076449915679	5.25499118342741e-05	4.09942455338148e-05	0.00366969770955603	1.32994888244972e-05	1.29652054266382e-07	0.00183023019238337	1.28937011910236e-06	0.00281151593597831	0.00108738027006367	1.0015934727818	0.000464173242876851	0.000670925825290737	0.000358920249737503	0.000406580007866807	9.24609681332146e-05	0.000334075211546908	0.000240469993416862	0.00017961372527557	9.11267891301677e-05	0.000319359560648897	0.000208550697111311	9.79756034458622e-05	0.000155597895076272	4.32202816364241e-05	0.000172102438879926	0.000280440826161564	0.000107243097396473	7.72726243427635e-06	7.02579786384409e-05	1.94478081399573e-06	4.68410425173103e-05	4.17057913668701e-05	1.45971977317428e-07	2.03681750207921e-05	1.46408019763624e-07	1.46408019763624e-07	1.93181560856909e-06	1.93181560856909e-06	2.1337616346078e-05	2.1337616346078e-05	9.15115096191684e-05	1.93181560856909e-06	2.1337616346078e-05	3.50551032701955e-05	1.45971977317428e-07
"Melanostoma_annulipes"	0.0141305656247031	0.0279841008285038	0.0279648254127506	9.77962153925167e-05	4.68766243507469e-05	0.00841048602273878	5.08008824514485e-05	0.00839390051907492	0.0111453103807037	1.85953224988397e-06	1.29584936593202e-06	0.0027822831178156	0.00215931380079365	0.00145291403611641	0.0007091535655063	1.00162192241362	0.000437993647755286	0.000492989554148952	7.17781001809177e-05	0.000353909109192725	0.000310328061221103	0.000336154970757471	0.000321136616205243	0.000260855557880204	0.00014560916077869	9.34396707176726e-05	0.000370595089635043	5.62565858501342e-05	0.000190937183363924	9.78352880526086e-07	8.01734219841311e-05	8.11345249415946e-05	0.000110828122093084	0.000143880137503851	2.78929837482595e-05	1.99474997237221e-07	3.26530669289697e-05	2.33624611742744e-05	1.35828076934051e-07	1.81431723040888e-07	1.81431723040888e-07	2.77070305232711e-05	2.77070305232711e-05	3.25172388520356e-05	3.25172388520357e-05	6.47924682966012e-08	2.77070305232711e-05	3.25172388520357e-05	1.00216777480164e-05	2.33624611742744e-05
"Chrysomya_megacephala"	0.0422764719370001	0.00659046232797741	0.022769759299632	0.00978080533487424	3.88908580323209e-05	0.00329880891084642	0.0162113545642526	2.32103307420023e-05	1.6311477818127e-05	4.37933572195987e-07	2.17515261887093e-06	1.41288273469447e-06	0.00324534830191921	0.00100163373598479	0.00119035227067711	0.000508637784490009	1.00092757393317	0.000449486348238407	7.77278909024308e-05	0.000354154721015851	0.000292373127931543	1.25939925548708e-06	0.00030025857513349	0.000377898876268035	0.000282900241325909	6.00573643746777e-05	5.6613547936931e-05	6.76364673867637e-05	8.35742285904309e-05	6.81704987893152e-05	0.000239866507443972	0.000105638508602894	2.61008409028808e-05	6.01478655034167e-05	6.56900358293981e-06	1.65493012903493e-07	4.00609161558897e-05	9.16335808568451e-06	1.3584451853992e-05	5.78976948723307e-05	5.78976948723307e-05	6.52521022572021e-06	6.52521022572021e-06	2.64764643018977e-05	2.64764643018977e-05	1.08757630943546e-07	6.52521022572021e-06	2.64764643018977e-05	2.99833134304965e-05	9.16335808568451e-06
"Stomoxys_niger"	0.000226888914977605	0.00541869859241148	0.0686712510107766	0.0159192271662966	5.91664339431489e-05	6.36157004160575e-05	0.00532513052381078	0.00530364767411701	1.76216944653766e-05	3.60070343040167e-07	1.89854667938377e-06	2.59468186394185e-06	0.00239577866035667	0.0014213135365913	0.00103897967029277	0.000934085471019066	0.000733372462915295	1.00115528551732	0.000109248696254687	0.000393611543397453	0.000188800461370712	0.000212649451083346	0.000358434745531532	0.000194021365636969	1.21783233394753e-05	0.000165946834064954	0.000101371618286218	9.95479052354657e-05	2.2151237406092e-05	0.000110927846743836	1.28731299278074e-06	6.02450076252476e-06	2.1460192445194e-05	5.17624853366036e-07	5.40105514560251e-06	2.51772059332549e-07	0.000101960329603964	1.76710278933493e-07	2.21100377309675e-05	1.90183232993242e-05	1.90183232993242e-05	5.36504811129849e-06	5.36504811129849e-06	7.9850291872996e-05	7.9850291872996e-05	9.49273339691887e-08	5.36504811129849e-06	7.9850291872996e-05	1.60914124097592e-07	1.76710278933493e-07
"Henotesia_narcissus"	0.00568693239566709	0.00569017122272835	0.00566055596354977	0.00571551363319032	0.078163900033821	2.03974626562218e-05	1.22490310166832e-05	5.18610124706644e-05	5.47324972377229e-06	3.78109590187278e-07	2.27012846380127e-06	3.98767223227321e-07	0.000547766362708393	0.00157955350301444	0.00124232780181524	0.000143556200361835	0.000133864700998631	0.000115318068268837	1.00235247375746	4.37008632826688e-05	0.000221392771407404	0.000667299121637728	0.000200962534532535	5.13449369594938e-06	4.75672342705623e-05	0.00118294110852303	2.74073460350393e-05	0.000541939030159481	2.67385958176282e-05	0.000538609577751331	3.22662830959835e-05	1.77903486732737e-05	2.25353315751618e-05	8.12738465981556e-06	5.67164385280917e-06	0.000332612340569451	1.45202551975121e-05	5.6659618489505e-08	7.938213379431e-06	4.37465393452972e-08	4.37465393452972e-08	5.63383289379044e-06	5.63383289379044e-06	6.58204181808113e-06	6.58204181808113e-06	1.13506423190063e-07	5.63383289379044e-06	6.58204181808113e-06	4.03328538699794e-06	5.6659618489505e-08
"Stomoxys_calcitrans"	0.00023351486707576	0.0189390214756024	0.0251947327660249	9.26564355060746e-05	2.75776198270518e-05	0.0376304157009029	0.0188457011665778	2.38891434692263e-05	1.85406278435259e-05	1.25849036318708e-06	5.80784975711147e-07	2.21193193245453e-06	0.00302636890754555	0.00134713772066631	0.000317834577957925	0.000796295495683631	0.000686174771968211	0.000467413707784476	4.91634711930024e-05	1.0010025311446	0.000183425506618446	1.19026888623333e-06	0.000461450729282479	0.000404566411078506	3.89935332511183e-05	7.77546387010032e-05	7.57359831549326e-05	3.81937981586071e-05	0.000388758436534379	8.19474829390388e-07	1.32490704723836e-06	0.00012377727905671	7.50060256459502e-05	5.37233737848766e-07	1.88773554478063e-05	1.17351573732135e-07	2.94248903844851e-05	0.000104528932502508	1.28689493758437e-07	6.73060755949206e-05	6.73060755949206e-05	1.87515064114876e-05	1.87515064114876e-05	2.92962008907266e-05	2.92962008907266e-05	2.90392487855573e-08	1.87515064114876e-05	2.92962008907266e-05	1.65613380904794e-07	0.000104528932502508
"Fannia_pusio"	0.0503522042479403	0.00729003200379083	0.0144575584390447	0.00724236410399371	0.00721279654648201	0.00721404477888045	4.63915675769118e-05	2.49309606951995e-05	0.00716467907026763	4.8441969591274e-07	2.39824272467271e-06	2.21662900872216e-06	0.00302347618534865	0.000926644725010647	0.00131243833107714	0.000797986443139978	0.000647397640419846	0.000256229197574538	0.000284647848952376	0.000209629150421081	1.00041586733764	6.23827409510591e-05	0.000274029339910337	0.000116686397809697	0.000335832755329308	0.0001482647118128	0.000144563706666591	0.000100710189963936	0.000124699236854971	9.63333220590613e-05	0.000285686265236541	0.000134389216207471	2.88714138763993e-05	0.000151029111534331	7.26629543869111e-06	3.06927512616255e-05	2.686995349733e-05	2.00390132746679e-05	1.00588390333246e-05	1.65684169917542e-07	1.65684169917542e-07	7.21785346909983e-06	7.21785346909983e-06	1.68111144640054e-05	1.68111144640054e-05	1.19912136233635e-07	7.21785346909983e-06	1.68111144640054e-05	3.57107831545676e-05	2.00390132746679e-05
"Brachymyrmex_sp1_M_PL_061"	9.96994340574808e-05	0.000112964551567343	9.23142930931107e-05	6.76914921681061e-05	0.0335903886864909	1.17239551514918e-05	5.84937595249585e-05	0.0669393430680122	3.26589856188457e-05	7.50644903763325e-09	2.01398654452983e-06	2.80129142297893e-06	1.1389069091295e-05	0.000438155127919693	0.00110215413649395	0.00100846491227241	3.25344807667496e-06	0.000336694964215297	0.00100094868245659	1.58702518164443e-06	7.27798644429023e-05	1.00296344937112	7.28855218111596e-05	0.00100577717016076	8.60071547645817e-07	0.00050060891518562	0.00100497111681929	0.00021500649232345	6.15792807385856e-07	0.000214876816103473	5.65670547843863e-07	3.56539088189661e-07	4.47384362642942e-07	5.04295254948139e-07	1.12596735564499e-07	0.000142937824197834	2.01358162615651e-07	3.25665420874772e-08	9.40159613445918e-08	2.08906284017709e-07	2.08906284017709e-07	1.11846090660735e-07	1.11846090660735e-07	1.07342201271059e-07	1.07342201271059e-07	1.00699327226492e-07	1.11846090660736e-07	1.07342201271059e-07	7.07088184804829e-08	3.25665420874772e-08
"Musca_domestica"	0.0169504037644809	0.000125828949535971	0.0335443245887857	7.40160120624718e-05	0.00839922991040857	0.0167597889839596	0.0167574361660978	3.5067851575039e-05	0.00835981598088681	8.36128311090247e-09	1.50430255674682e-06	2.67613846837702e-06	0.00282956130095316	0.000472269861458328	0.000823229574179696	0.000963409848615729	0.000775667985761515	0.000567521680424926	0.000301443801798803	0.000615267639043305	0.000319700896562059	7.28855218111596e-05	1.00050362669786	0.000464522342804186	0.000108443232818498	0.000203229553860851	0.000105932757432644	5.42724721148371e-05	0.000152184803626606	5.41261058948857e-05	9.61725036282605e-05	8.27442413788379e-05	4.98332473409787e-07	0.000116929970139141	1.25419246663537e-07	3.5741403874079e-05	3.91078286083646e-05	4.65549693998878e-05	1.02800016753433e-07	5.9847986307492e-05	5.9847986307492e-05	1.24583118352447e-07	1.24583118352447e-07	3.90050285916112e-05	3.90050285916112e-05	7.52151278373409e-08	1.24583118352447e-07	3.90050285916112e-05	1.20215629535326e-05	4.65549693998878e-05
