"Cnidoscolus_halteris"	"Tacinga_palmadora"	"Oxalis_psoraleoides"	"Melocactus_zehntneri"	"Melochia_tomentosa"	"Tabebuia_impetiginosa"	"Unidentified_sp1_M_PL_067"	"Cnidoscolus_obtusifolius"	"Cissus_simsiana"	"Bauhinia_cheilantha"	"Plumbago_scandens"	"Jatropha_mollissima"	"Encholirium_spectabile"	"Ipomoea_sp1_M_PL_067"	"Tacinga_inamoena"	"Ruellia_asperula"	"Allamanda_blanchetii"	"Cissus_verticillata"	"Pithecoseris_pacourinoides"	"Pilosocereus_sp1_M_PL_067"	"Ceiba_glaziovii"	"Conocliniopsis_prasiifolia"	"Dioclea_grandiflora"	"Hyptis_pectinata"	"Anadenanthera_macrocarpa"	"Caesalpinia_pyramidalis"	"Croton_blanchetianus"	"Pilosocereus_gounellei"	"Psidium_sp1_M_PL_067"	"Staelia_galioides"	"Walteria_rotundifolia"	"Chlorostilbon_lucidus"	"Eupetomena_macroura"	"Heliomaster_squamosus"	"Chrysolampis_mosquitus"	"Calliphlox_amethystina"
"Plumbago_scandens"	0.00553940059995742	0.00132066457662285	0.000811620711991535	0.000755643675036411	0.000503460223402475	0.00018365923208166	0.000275448651454971	0.000181900052847623	0.000175836717752702	8.09344780087919e-05	1.00008237322994	6.93936193538855e-05	4.73434522295141e-05	1.56181861876766e-05	1.66278454123135e-05	1.55914331012248e-05	5.20383263868789e-06	4.33095363922911e-06	4.33095363922911e-06	3.40443166485753e-07	8.79567271071746e-07	2.59857218353746e-06	8.72878999458783e-07	1.73238145569164e-06	8.66190727845822e-07	8.66190727845822e-07	6.68827161296208e-09	8.66190727845822e-07	8.66190727845822e-07	8.66190727845822e-07	8.66190727845822e-07	0.0998284813842309	0.00113282463648134	3.9327037084217e-05	4.8363721284061e-06	4.63158017612963e-06
"Jatropha_mollissima"	0.00556658370143328	0.00128995727049962	0.000790680657877273	0.000736351170108903	0.000503706185115186	0.00023885445599173	0.000268341994882575	0.000177206977752644	0.000171300078494222	8.56552420954646e-05	8.02624994936507e-05	1.00007422071707	4.63591558235282e-05	1.52169804089332e-05	1.62278885315772e-05	1.51891695216552e-05	5.07000922903789e-06	4.21921375601533e-06	4.21921375601533e-06	3.89752517437813e-07	8.57748194842053e-07	2.5315282536092e-06	8.5079547302256e-07	1.68768550240613e-06	8.43842751203066e-07	8.43842751203066e-07	6.95272181949352e-09	8.43842751203066e-07	8.43842751203066e-07	8.43842751203066e-07	8.43842751203066e-07	0.0972528770761534	0.00129690150177432	4.08820042986219e-05	0.00241478847763411	4.65195024059647e-06
"Encholirium_spectabile"	0.00650300357248871	0.0010043551963978	0.000545445868240411	0.00052817719753871	0.000343614514451216	0.000397241196972656	0.000185113965955657	0.000122245071857509	0.000118170236128926	8.88054833002629e-05	5.68121426754169e-05	4.80976241669105e-05	1.00008084217111	1.98661610666743e-05	1.40818696954334e-05	1.04781490163579e-05	5.83971935136506e-06	2.91059694898832e-06	2.91059694898832e-06	6.04320257855569e-06	5.27612541495582e-06	1.74635816939299e-06	2.92912240237674e-06	1.16423877959533e-06	5.82119389797664e-07	5.82119389797664e-07	2.34700301257908e-06	5.82119389797664e-07	5.82119389797664e-07	5.82119389797664e-07	5.82119389797664e-07	0.0670892596741807	0.020108756580144	0.013800377713965	6.30440353734676e-06	5.40263827392202e-06
"Ipomoea_sp1_M_PL_067"	0.00579663462307342	0.00124204692454756	0.000672122347348141	0.000624882493054861	0.00041990833659191	0.000450338739503141	0.000228105556517299	0.000150635744869914	0.00014561455337425	8.47157374910176e-05	6.81520851825889e-05	5.74095169973387e-05	7.22405856969973e-05	1.00002531363442	1.36436352568191e-05	1.29116352745641e-05	7.40437821144986e-06	3.58656535404558e-06	3.58656535404558e-06	2.93738228918412e-08	6.91831264399945e-06	2.15193921242735e-06	3.81781285740428e-06	1.43462614161823e-06	7.17313070809116e-07	7.17313070809116e-07	3.10049978659516e-06	7.17313070809116e-07	7.17313070809116e-07	7.17313070809116e-07	7.17313070809116e-07	0.0826703314107506	9.77413956726016e-05	0.0182309387451796	6.25167506358635e-06	4.83778343468083e-06
"Tacinga_inamoena"	0.00586976262021338	0.00121032989614199	0.000742599264388277	0.000700411495551116	0.000461939074973149	0.000188773402734005	0.000252024083324944	0.000166430998422133	0.000160883298474728	8.30871896855525e-05	7.60130075991474e-05	6.41387975295669e-05	5.36452178873655e-05	1.42933321738105e-05	1.00001650363077	1.42655141504685e-05	4.762125889325e-06	3.96264281957458e-06	3.96264281957458e-06	2.89117610892111e-06	8.0643757558592e-07	2.37758569174475e-06	7.99483069750418e-07	1.58505712782983e-06	7.92528563914917e-07	7.92528563914917e-07	6.95450583550147e-09	7.92528563914917e-07	7.92528563914917e-07	7.92528563914917e-07	7.92528563914917e-07	0.0913389169911941	0.00962038850243498	4.08924943127487e-05	5.00721203729408e-06	4.89581012185234e-06
"Ruellia_asperula"	0.00549882982554002	0.00133421444966436	0.00082009703011825	0.000762426574271447	0.000508559311806076	0.000183031176036635	0.000278325352804273	0.000183799761285841	0.000177673102576313	8.0670109908137e-05	8.31543098731988e-05	7.00389483498545e-05	4.65695511838131e-05	1.57808875578005e-05	1.66430998422132e-05	1.00001575426525	5.25807732720614e-06	4.37618479252001e-06	4.37618479252001e-06	2.7195261274394e-08	8.88548110868251e-07	2.62571087551201e-06	8.81892534686127e-07	1.75047391700801e-06	8.75236958504003e-07	8.75236958504003e-07	6.6555761821239e-09	8.75236958504003e-07	8.75236958504003e-07	8.75236958504003e-07	8.75236958504003e-07	0.100871059467586	9.04922318905461e-05	3.91347879508886e-05	4.8153917887181e-06	4.59913088454965e-06
"Allamanda_blanchetii"	0.00573281930931626	0.00126179710850116	0.000703831207941736	0.000654356224744129	0.000438904974137803	0.000393058547331746	0.000238866941435936	0.000157742319816184	0.000152484242488978	8.38488172946861e-05	7.13668476162911e-05	6.0115823715735e-05	6.67396497298864e-05	2.3270902950271e-05	1.4286377667975e-05	1.35207702699586e-05	1.00000694445659	3.75576951943296e-06	3.75576951943296e-06	2.89069882595311e-08	5.62622024404276e-06	2.25346171165977e-06	3.18868707396468e-06	1.50230780777318e-06	7.51153903886591e-07	7.51153903886591e-07	2.43753317007808e-06	7.51153903886591e-07	7.51153903886591e-07	7.51153903886591e-07	7.51153903886591e-07	0.0865704874229297	9.61880034335897e-05	0.0143326950400591	5.94390007611458e-06	4.78664360250986e-06
"Cissus_verticillata"	0.00549882982554002	0.00133421444966436	0.00082009703011825	0.000762426574271447	0.000508559311806076	0.000183031176036635	0.000278325352804273	0.000183799761285841	0.000177673102576313	8.0670109908137e-05	8.31543098731988e-05	7.00389483498545e-05	4.65695511838131e-05	1.57808875578005e-05	1.66430998422132e-05	1.57542652530721e-05	5.25807732720614e-06	1.00000437618479	4.37618479252001e-06	2.7195261274394e-08	8.88548110868251e-07	2.62571087551201e-06	8.81892534686127e-07	1.75047391700801e-06	8.75236958504003e-07	8.75236958504003e-07	6.6555761821239e-09	8.75236958504003e-07	8.75236958504003e-07	8.75236958504003e-07	8.75236958504003e-07	0.100871059467586	9.04922318905461e-05	3.91347879508886e-05	4.8153917887181e-06	4.59913088454965e-06
"Pithecoseris_pacourinoides"	0.00549882982554002	0.00133421444966436	0.00082009703011825	0.000762426574271447	0.000508559311806076	0.000183031176036635	0.000278325352804273	0.000183799761285841	0.000177673102576313	8.0670109908137e-05	8.31543098731988e-05	7.00389483498545e-05	4.65695511838131e-05	1.57808875578005e-05	1.66430998422132e-05	1.57542652530721e-05	5.25807732720614e-06	4.37618479252001e-06	1.00000437618479	2.7195261274394e-08	8.88548110868251e-07	2.62571087551201e-06	8.81892534686127e-07	1.75047391700801e-06	8.75236958504003e-07	8.75236958504003e-07	6.6555761821239e-09	8.75236958504003e-07	8.75236958504003e-07	8.75236958504003e-07	8.75236958504003e-07	0.100871059467586	9.04922318905461e-05	3.91347879508886e-05	4.8153917887181e-06	4.59913088454965e-06
"Pilosocereus_sp1_M_PL_067"	0.00939362416961031	3.34266376794282e-05	6.3704899535268e-06	0.000111268247707976	1.90468250603418e-05	0.000243324556359018	2.16202327131433e-06	1.42775121690569e-06	1.3801595096755e-06	0.000106049447570999	8.17063599565808e-06	8.08736473683462e-06	0.000120864051571114	1.61556025905127e-07	1.51786745718358e-05	1.22378675734773e-07	5.05872294541794e-08	3.39940765929925e-08	3.39940765929925e-08	1.00003009899416	2.63874904037752e-08	2.03964459557955e-08	1.65931528611869e-08	1.3597630637197e-08	6.7988153185985e-09	6.7988153185985e-09	9.79433754258837e-09	6.7988153185985e-09	6.7988153185985e-09	6.7988153185985e-09	6.7988153185985e-09	0.000783563465468478	0.100154403072607	5.75907047504196e-05	6.82950439876583e-06	7.71426287622796e-06
"Ceiba_glaziovii"	0.00659078074982916	0.000996266857569436	0.000277523193294517	0.0002580982764773	0.000183505736020801	0.00116315890874716	9.41860997520346e-05	6.21983677607775e-05	6.01250888354183e-05	9.55040777120325e-05	2.81461526742959e-05	2.37310333906301e-05	0.000140696677732155	5.07342927226626e-05	5.64506302910144e-06	5.3312886652095e-06	1.31278472360998e-05	1.48091351811375e-06	1.48091351811375e-06	3.5183320538367e-08	1.00002299768473	8.8854811086825e-07	1.1646933717986e-05	5.923654072455e-07	2.9618270362275e-07	2.9618270362275e-07	1.13507510143633e-05	2.9618270362275e-07	2.9618270362275e-07	2.9618270362275e-07	2.9618270362275e-07	0.034135056592522	0.000117072499091416	0.066742415964456	1.00817637965683e-05	5.47419023503066e-06
"Conocliniopsis_prasiifolia"	0.00549882982554002	0.00133421444966436	0.00082009703011825	0.000762426574271447	0.000508559311806076	0.000183031176036635	0.000278325352804273	0.000183799761285841	0.000177673102576313	8.0670109908137e-05	8.31543098731988e-05	7.00389483498545e-05	4.65695511838131e-05	1.57808875578005e-05	1.66430998422132e-05	1.57542652530721e-05	5.25807732720614e-06	4.37618479252001e-06	4.37618479252001e-06	2.7195261274394e-08	8.88548110868251e-07	1.00000262571088	8.81892534686127e-07	1.75047391700801e-06	8.75236958504003e-07	8.75236958504003e-07	6.6555761821239e-09	8.75236958504003e-07	8.75236958504003e-07	8.75236958504003e-07	8.75236958504003e-07	0.100871059467586	9.04922318905461e-05	3.91347879508886e-05	4.8153917887181e-06	4.59913088454965e-06
"Dioclea_grandiflora"	0.00631779301875687	0.00108075375559317	0.00041316665250045	0.000384180350925836	0.00026476912996712	0.000918126975569526	0.000140220913015094	9.25987161420433e-05	8.95120922706419e-05	9.17955857610586e-05	4.18981919740216e-05	3.53080121304362e-05	0.00011716489609507	4.19959414314471e-05	8.39457223237939e-06	7.93703281217514e-06	1.11604047588764e-05	2.20473133671532e-06	2.20473133671532e-06	3.31863057223737e-08	1.7470400576979e-05	1.32283880202919e-06	1.00000895567342	8.81892534686127e-07	4.40946267343063e-07	4.40946267343063e-07	8.51472715481798e-06	4.40946267343063e-07	4.40946267343063e-07	4.40946267343063e-07	4.40946267343063e-07	0.0508190573112881	0.000110427432291199	0.0500665956703297	8.76517079460577e-06	5.25542539741041e-06
"Hyptis_pectinata"	0.00549882982554002	0.00133421444966436	0.00082009703011825	0.000762426574271447	0.000508559311806076	0.000183031176036635	0.000278325352804273	0.000183799761285841	0.000177673102576313	8.0670109908137e-05	8.31543098731988e-05	7.00389483498545e-05	4.65695511838131e-05	1.57808875578005e-05	1.66430998422132e-05	1.57542652530721e-05	5.25807732720614e-06	4.37618479252001e-06	4.37618479252001e-06	2.7195261274394e-08	8.88548110868251e-07	2.62571087551201e-06	8.81892534686127e-07	1.00000175047392	8.75236958504003e-07	8.75236958504003e-07	6.6555761821239e-09	8.75236958504003e-07	8.75236958504003e-07	8.75236958504003e-07	8.75236958504003e-07	0.100871059467586	9.04922318905461e-05	3.91347879508886e-05	4.8153917887181e-06	4.59913088454965e-06
"Anadenanthera_macrocarpa"	0.00549882982554002	0.00133421444966436	0.00082009703011825	0.000762426574271447	0.000508559311806076	0.000183031176036635	0.000278325352804273	0.000183799761285841	0.000177673102576313	8.0670109908137e-05	8.31543098731988e-05	7.00389483498545e-05	4.65695511838131e-05	1.57808875578005e-05	1.66430998422132e-05	1.57542652530721e-05	5.25807732720614e-06	4.37618479252001e-06	4.37618479252001e-06	2.7195261274394e-08	8.88548110868251e-07	2.62571087551201e-06	8.81892534686127e-07	1.75047391700801e-06	1.00000087523696	8.75236958504003e-07	6.6555761821239e-09	8.75236958504003e-07	8.75236958504003e-07	8.75236958504003e-07	8.75236958504003e-07	0.100871059467586	9.04922318905461e-05	3.91347879508886e-05	4.8153917887181e-06	4.59913088454965e-06
"Caesalpinia_pyramidalis"	0.00549882982554002	0.00133421444966436	0.00082009703011825	0.000762426574271447	0.000508559311806076	0.000183031176036635	0.000278325352804273	0.000183799761285841	0.000177673102576313	8.0670109908137e-05	8.31543098731988e-05	7.00389483498545e-05	4.65695511838131e-05	1.57808875578005e-05	1.66430998422132e-05	1.57542652530721e-05	5.25807732720614e-06	4.37618479252001e-06	4.37618479252001e-06	2.7195261274394e-08	8.88548110868251e-07	2.62571087551201e-06	8.81892534686127e-07	1.75047391700801e-06	8.75236958504003e-07	1.00000087523696	6.6555761821239e-09	8.75236958504003e-07	8.75236958504003e-07	8.75236958504003e-07	8.75236958504003e-07	0.100871059467586	9.04922318905461e-05	3.91347879508886e-05	4.8153917887181e-06	4.59913088454965e-06
"Croton_blanchetianus"	0.00713675621197373	0.000827293061521974	6.2362748826501e-06	5.93412758022616e-06	2.09789481281639e-05	0.00165322277510242	2.1164732259154e-06	1.39767099824602e-06	1.35108196497115e-06	0.00010292106161398	6.42074074844359e-07	5.77075911017963e-07	0.000187760241006326	6.82109953050936e-05	1.46044622545531e-07	1.1980037127823e-07	1.70627321905466e-05	3.32778809106195e-08	3.32778809106195e-08	3.91773501703535e-08	3.40522530430898e-05	1.99667285463717e-08	1.7029454309636e-05	1.33111523642478e-08	6.65557618212391e-09	6.65557618212391e-09	1.00001702279873	6.65557618212391e-09	6.65557618212391e-09	6.65557618212391e-09	6.65557618212391e-09	0.00076705515498978	0.000130362632691851	0.100094056552709	1.27149498004934e-05	5.91171991027117e-06
"Pilosocereus_gounellei"	0.00549882982554002	0.00133421444966436	0.00082009703011825	0.000762426574271447	0.000508559311806076	0.000183031176036635	0.000278325352804273	0.000183799761285841	0.000177673102576313	8.0670109908137e-05	8.31543098731988e-05	7.00389483498545e-05	4.65695511838131e-05	1.57808875578005e-05	1.66430998422132e-05	1.57542652530721e-05	5.25807732720614e-06	4.37618479252001e-06	4.37618479252001e-06	2.7195261274394e-08	8.88548110868251e-07	2.62571087551201e-06	8.81892534686127e-07	1.75047391700801e-06	8.75236958504003e-07	8.75236958504003e-07	6.6555761821239e-09	1.00000087523696	8.75236958504003e-07	8.75236958504003e-07	8.75236958504003e-07	0.100871059467586	9.04922318905461e-05	3.91347879508886e-05	4.8153917887181e-06	4.59913088454965e-06
"Psidium_sp1_M_PL_067"	0.00549882982554002	0.00133421444966436	0.00082009703011825	0.000762426574271447	0.000508559311806076	0.000183031176036635	0.000278325352804273	0.000183799761285841	0.000177673102576313	8.0670109908137e-05	8.31543098731988e-05	7.00389483498545e-05	4.65695511838131e-05	1.57808875578005e-05	1.66430998422132e-05	1.57542652530721e-05	5.25807732720614e-06	4.37618479252001e-06	4.37618479252001e-06	2.7195261274394e-08	8.88548110868251e-07	2.62571087551201e-06	8.81892534686127e-07	1.75047391700801e-06	8.75236958504003e-07	8.75236958504003e-07	6.6555761821239e-09	8.75236958504003e-07	1.00000087523696	8.75236958504003e-07	8.75236958504003e-07	0.100871059467586	9.04922318905461e-05	3.91347879508886e-05	4.8153917887181e-06	4.59913088454965e-06
"Staelia_galioides"	0.00549882982554002	0.00133421444966436	0.00082009703011825	0.000762426574271447	0.000508559311806076	0.000183031176036635	0.000278325352804273	0.000183799761285841	0.000177673102576313	8.0670109908137e-05	8.31543098731988e-05	7.00389483498545e-05	4.65695511838131e-05	1.57808875578005e-05	1.66430998422132e-05	1.57542652530721e-05	5.25807732720614e-06	4.37618479252001e-06	4.37618479252001e-06	2.7195261274394e-08	8.88548110868251e-07	2.62571087551201e-06	8.81892534686127e-07	1.75047391700801e-06	8.75236958504003e-07	8.75236958504003e-07	6.6555761821239e-09	8.75236958504003e-07	8.75236958504003e-07	1.00000087523696	8.75236958504003e-07	0.100871059467586	9.04922318905461e-05	3.91347879508886e-05	4.8153917887181e-06	4.59913088454965e-06
"Walteria_rotundifolia"	0.00549882982554002	0.00133421444966436	0.00082009703011825	0.000762426574271447	0.000508559311806076	0.000183031176036635	0.000278325352804273	0.000183799761285841	0.000177673102576313	8.0670109908137e-05	8.31543098731988e-05	7.00389483498545e-05	4.65695511838131e-05	1.57808875578005e-05	1.66430998422132e-05	1.57542652530721e-05	5.25807732720614e-06	4.37618479252001e-06	4.37618479252001e-06	2.7195261274394e-08	8.88548110868251e-07	2.62571087551201e-06	8.81892534686127e-07	1.75047391700801e-06	8.75236958504003e-07	8.75236958504003e-07	6.6555761821239e-09	8.75236958504003e-07	8.75236958504003e-07	8.75236958504003e-07	1.00000087523696	0.100871059467586	9.04922318905461e-05	3.91347879508886e-05	4.8153917887181e-06	4.59913088454965e-06
"Chlorostilbon_lucidus"	0.0549882982554002	0.0133421444966436	0.0082009703011825	0.00762426574271447	0.00508559311806076	0.00183031176036635	0.00278325352804273	0.00183799761285841	0.00177673102576313	0.00080670109908137	0.000831543098731988	0.000700389483498545	0.000465695511838131	0.000157808875578005	0.000166430998422132	0.000157542652530721	5.25807732720614e-05	4.37618479252001e-05	4.37618479252001e-05	2.7195261274394e-07	8.88548110868251e-06	2.62571087551201e-05	8.81892534686127e-06	1.75047391700801e-05	8.75236958504003e-06	8.75236958504003e-06	6.6555761821239e-08	8.75236958504003e-06	8.75236958504003e-06	8.75236958504003e-06	8.75236958504003e-06	1.00871059467586	0.000904922318905461	0.000391347879508886	4.8153917887181e-05	4.59913088454965e-05
"Eupetomena_macroura"	0.0939362416961031	0.000334266376794282	6.3704899535268e-05	0.00111268247707976	0.000190468250603418	0.00243324556359018	2.16202327131433e-05	1.42775121690569e-05	1.3801595096755e-05	0.00106049447570999	8.17063599565808e-05	8.08736473683462e-05	0.00120864051571114	1.61556025905127e-06	0.000151786745718358	1.22378675734773e-06	5.05872294541794e-07	3.39940765929925e-07	3.39940765929925e-07	0.000300989941615649	2.63874904037752e-07	2.03964459557955e-07	1.65931528611869e-07	1.3597630637197e-07	6.7988153185985e-08	6.7988153185985e-08	9.79433754258837e-08	6.7988153185985e-08	6.7988153185985e-08	6.7988153185985e-08	6.7988153185985e-08	0.00783563465468478	1.00154403072607	0.000575907047504196	6.82950439876583e-05	7.71426287622796e-05
