"Phoenicophorium_borsigianum"	"Nephrosperma_vanhoutteanum"	"Dillenia_ferruginea"	"Erythroxylum_sechellarum"	"Psychotria_pervillei"	"Paragenipa_wrightii"	"Northea_hornei"	"Lasioglossum_mahense"	"Apis_mellifera"	"Unidentified_sp6_M_PL_096"	"Forcipomyia_sp1_M_PL_096"	"Unidentified_sp4_M_PL_096"	"Unidentified_sp5_M_PL_096"	"Rhiparida_seychellensis"	"Scaptodrosophila_sp1_M_PL_096"	"Lygistorrhina_sp1_M_PL_096"	"Nectarinia_dussumieri"	"Neophyllomyza_approximatonervis"	"Unidentified_sp7_M_PL_096"	"Phelsuma_sp1_M_PL_096"	"Hemipyrellia_germana"	"Cratopus_aurostriatus"	"Ornidia_obesa"	"Unidentified_sp1_M_PL_096"	"Unidentified_sp2_M_PL_096"	"Unidentified_sp3_M_PL_096"
"Forcipomyia_sp1_M_PL_096"	0.100819410783678	7.0521880111508e-05	3.66364576415505e-05	4.35540752447521e-05	2.48932999123099e-05	1.5053744177884e-05	3.07693353402162e-08	0.00154063262550447	0.000274717515028966	0.0026105026006488	1.00225043327642	0.000182169211769811	0.00108020797268226	0.000180620845435975	0.00054010398634113	0.00027043072425965	4.79994962830679e-07	0.000270217948503314	0.00036006932422742	1.73543052404835e-07	0.00018003466211371	9.0017331056855e-05	1.46545830566202e-07	9.0017331056855e-05	9.0017331056855e-05	9.0017331056855e-05
"Unidentified_sp4_M_PL_096"	0.0145735369415849	0.00736966879817032	0.007267778331997	0.0573686485590396	6.60511439734942e-05	0.0143620079941095	2.40924122622906e-06	0.00421536878123547	0.00166599078485783	0.000377350510094609	0.000325302163874663	1.00235574150249	0.000156145038659838	0.000142308626421925	7.8072519329919e-05	0.000537894073221826	3.0072257308946e-05	3.94766006247828e-05	5.2048346219946e-05	1.80952640080683e-05	2.6024173109973e-05	1.30120865549865e-05	2.9071113327988e-05	1.30120865549865e-05	1.30120865549865e-05	1.30120865549865e-05
"Unidentified_sp5_M_PL_096"	0.100819410783678	7.0521880111508e-05	3.66364576415505e-05	4.35540752447521e-05	2.48932999123099e-05	1.5053744177884e-05	3.07693353402162e-08	0.00154063262550447	0.000274717515028965	0.0026105026006488	0.00225043327642138	0.000182169211769811	1.00108020797268	0.000180620845435975	0.00054010398634113	0.00027043072425965	4.79994962830679e-07	0.000270217948503314	0.00036006932422742	1.73543052404835e-07	0.00018003466211371	9.00173310568551e-05	1.46545830566202e-07	9.00173310568551e-05	9.00173310568551e-05	9.00173310568551e-05
"Rhiparida_seychellensis"	0.0337158911480487	0.000167739117058182	0.0669027456286077	8.20070515470078e-05	8.21851572689927e-05	4.86995838061385e-05	1.08333237643776e-05	0.00240796358370593	0.00304216521891122	0.000873000752940545	0.000752586855983229	0.000332053461651158	0.00036124169087195	1.00113065087854	0.000180620845435975	9.10235275140484e-05	0.00026924845079957	9.08583237664474e-05	0.000120413896957317	9.5078598592176e-07	6.02069484786583e-05	3.01034742393291e-05	0.000267610982514431	3.01034742393291e-05	3.01034742393291e-05	3.01034742393291e-05
"Scaptodrosophila_sp1_M_PL_096"	0.100819410783678	7.0521880111508e-05	3.66364576415505e-05	4.35540752447521e-05	2.48932999123099e-05	1.5053744177884e-05	3.07693353402162e-08	0.00154063262550447	0.000274717515028965	0.0026105026006488	0.00225043327642138	0.000182169211769811	0.00108020797268226	0.000180620845435975	1.00054010398634	0.00027043072425965	4.79994962830679e-07	0.000270217948503314	0.00036006932422742	1.73543052404835e-07	0.00018003466211371	9.0017331056855e-05	1.46545830566202e-07	9.0017331056855e-05	9.0017331056855e-05	9.0017331056855e-05
"Lygistorrhina_sp1_M_PL_096"	0.0605764822341616	0.000135957969306198	6.59964570623807e-05	0.0401474008531875	3.90002100722697e-05	4.52095330952337e-05	5.37532158655308e-08	0.00268154337097053	0.000693801555543069	0.00156849820070597	0.00135215362129825	0.00150610340502111	0.00064903373822316	0.000109228233016858	0.00032451686911158	1.00051136626806	7.86676290006395e-07	0.000162518435956272	0.00021634457940772	3.34292463979125e-07	0.00010817228970386	5.408614485193e-05	2.63985828249523e-07	5.408614485193e-05	5.408614485193e-05	5.408614485193e-05
"Nectarinia_dussumieri"	0.000107518871674072	0.000217559094365174	0.0201816339358969	5.73481209154186e-05	0.0401688217151903	3.79218774810454e-05	0.0402392973945781	0.00246263245888911	0.00223284071285207	2.78397078441794e-06	2.39997481415339e-06	8.42023204650489e-05	1.15198791079363e-06	0.000323098140959483	5.75993955396814e-07	7.86676290006395e-07	1.00262827569501	0.000268080141745634	3.83995970264543e-07	0.00201249550166638	1.91997985132271e-07	9.59989925661357e-08	8.07265357435878e-05	9.59989925661357e-08	9.59989925661357e-08	9.59989925661356e-08
"Neophyllomyza_approximatonervis"	0.0756610255809279	0.000119588822617217	7.36569623758854e-05	5.57271103032443e-05	0.0250599098990129	2.67242879499085e-05	1.3468346914006e-05	0.00233304403204156	0.00104480506206555	0.00195908012664903	0.00168886217814571	0.00013816810218674	0.000810653845509942	0.000136287485649671	0.000405326922754971	0.00020314804494534	0.000335100177182042	1.00036972952737	0.000270217948503314	9.65097400864241e-07	0.000135108974251657	6.75544871258284e-05	2.94627849503542e-07	6.75544871258284e-05	6.75544871258284e-05	6.75544871258284e-05
"Unidentified_sp7_M_PL_096"	0.100819410783678	7.05218801115079e-05	3.66364576415505e-05	4.35540752447521e-05	2.48932999123099e-05	1.5053744177884e-05	3.07693353402162e-08	0.00154063262550447	0.000274717515028965	0.0026105026006488	0.00225043327642138	0.000182169211769811	0.00108020797268226	0.000180620845435975	0.000540103986341131	0.00027043072425965	4.79994962830678e-07	0.000270217948503314	1.00036006932423	1.73543052404835e-07	0.00018003466211371	9.0017331056855e-05	1.46545830566202e-07	9.0017331056855e-05	9.0017331056855e-05	9.0017331056855e-05
"Phelsuma_sp1_M_PL_096"	6.47894062311384e-05	0.0335692845082013	0.000111617287723352	4.41152712361097e-05	0.000166988022312123	2.35826478187149e-05	0.0670297238665783	0.00263504037443646	0.000585067992888317	1.67758283991341e-06	1.44619210337363e-06	8.44445653709856e-05	6.94172209619341e-07	1.90157197184352e-06	3.4708610480967e-07	5.57154106631875e-07	0.00335415916944397	1.28679653448565e-06	2.3139073653978e-07	1.00343336249701	1.1569536826989e-07	5.7847684134945e-08	4.46469150893407e-07	5.7847684134945e-08	5.7847684134945e-08	5.7847684134945e-08
"Hemipyrellia_germana"	0.100819410783678	7.05218801115079e-05	3.66364576415505e-05	4.35540752447521e-05	2.48932999123099e-05	1.5053744177884e-05	3.07693353402162e-08	0.00154063262550447	0.000274717515028966	0.0026105026006488	0.00225043327642138	0.000182169211769811	0.00108020797268226	0.000180620845435975	0.00054010398634113	0.00027043072425965	4.79994962830679e-07	0.000270217948503314	0.00036006932422742	1.73543052404835e-07	1.00018003466211	9.0017331056855e-05	1.46545830566202e-07	9.0017331056855e-05	9.0017331056855e-05	9.0017331056855e-05
"Cratopus_aurostriatus"	0.100819410783678	7.05218801115079e-05	3.66364576415505e-05	4.35540752447521e-05	2.48932999123099e-05	1.5053744177884e-05	3.07693353402162e-08	0.00154063262550447	0.000274717515028965	0.0026105026006488	0.00225043327642138	0.000182169211769811	0.00108020797268226	0.000180620845435975	0.00054010398634113	0.00027043072425965	4.79994962830679e-07	0.000270217948503314	0.00036006932422742	1.73543052404835e-07	0.00018003466211371	1.00009001733106	1.46545830566202e-07	9.0017331056855e-05	9.0017331056855e-05	9.0017331056855e-05
"Ornidia_obesa"	0.000164131330234146	0.000216347735531518	0.100335800214091	0.000101233539698136	0.000110831085947334	6.55225036202657e-05	1.62346009788962e-05	0.00284162906280667	0.00442588907085235	4.24982908641986e-06	3.66364576415505e-06	0.000406995586591832	1.75854996679442e-06	0.00160566589508658	8.79274983397212e-07	1.31992914124761e-06	0.000403632678717939	1.17851139801417e-06	5.86183322264808e-07	1.33940745268022e-06	2.93091661132404e-07	1.46545830566202e-07	1.00040134320086	1.46545830566202e-07	1.46545830566202e-07	1.46545830566202e-07
"Unidentified_sp1_M_PL_096"	0.100819410783678	7.05218801115079e-05	3.66364576415505e-05	4.35540752447521e-05	2.48932999123099e-05	1.5053744177884e-05	3.07693353402162e-08	0.00154063262550447	0.000274717515028965	0.0026105026006488	0.00225043327642138	0.000182169211769811	0.00108020797268226	0.000180620845435975	0.00054010398634113	0.00027043072425965	4.79994962830678e-07	0.000270217948503314	0.00036006932422742	1.73543052404835e-07	0.00018003466211371	9.0017331056855e-05	1.46545830566202e-07	1.00009001733106	9.0017331056855e-05	9.0017331056855e-05
"Unidentified_sp2_M_PL_096"	0.100819410783678	7.05218801115079e-05	3.66364576415505e-05	4.35540752447521e-05	2.48932999123099e-05	1.5053744177884e-05	3.07693353402162e-08	0.00154063262550447	0.000274717515028965	0.0026105026006488	0.00225043327642138	0.000182169211769811	0.00108020797268226	0.000180620845435975	0.00054010398634113	0.00027043072425965	4.79994962830678e-07	0.000270217948503314	0.00036006932422742	1.73543052404835e-07	0.00018003466211371	9.0017331056855e-05	1.46545830566202e-07	9.0017331056855e-05	1.00009001733106	9.0017331056855e-05
"Unidentified_sp3_M_PL_096"	0.100819410783678	7.05218801115079e-05	3.66364576415505e-05	4.35540752447521e-05	2.48932999123099e-05	1.5053744177884e-05	3.07693353402161e-08	0.00154063262550447	0.000274717515028965	0.0026105026006488	0.00225043327642138	0.000182169211769811	0.00108020797268226	0.000180620845435975	0.00054010398634113	0.00027043072425965	4.79994962830678e-07	0.000270217948503314	0.00036006932422742	1.73543052404835e-07	0.00018003466211371	9.0017331056855e-05	1.46545830566202e-07	9.0017331056855e-05	9.0017331056855e-05	1.00009001733106
