"Rhombomys_opimus"	"Cricetulus_migratorius"	"Meriones_tamariscinus"	"Allactaga_elater"	"Meriones_meridianus"	"Ellobius_talpinus"	"Pygeretmus_pumilio"	"Allactaga_major"	"Allactaga_sibirica"	"Apodemus_uralensis"	"Allactaga_severtzovi"	"Microtus_gregalis"	"Microtus_socialis"	"Microtus_arvalis"	"Pygeretmus_shitkovi"	"Dipus_sagitta"	"Stylodipus_telum"	"Spermophilus_pygmaeus"	"Xenopsylla_skrjabini"	"Xenopsylla_hirtipes"	"Xenopsylla_gerbilli"	"Xenopsylla_conformis"	"Amphipsylla_schelkovnikovi"	"Nosopsyllus_laeviceps"	"Mesopsylla_lenis"	"Coptopsylla_lamellifer"	"Echidnophaga_oschanini"	"Mesopsylla_eucta"	"Mesopsylla_tuschkan"	"Xenopsylla_magdalinae"	"Mesopsylla_hebes"	"Ophthalmopsylla_volgensis"	"Ctenophthalmus_arvalis"	"Ctenophthalmus_dolichus"	"Nosopsyllus_consimilis"	"Neopsylla_teratura"	"Nosopsyllus_tersus"	"Amphipsylla_rossica"	"Nosopsyllus_fidus"	"Pectinoctenus_nemorosa"	"Citellophilus_ullus"	"Rhadinopsylla_socia"	"Ctenophthalmus_dux"	"Rhadinopsylla_cedestis"	"Rhadinopsylla_bivirgis"	"Amphipsylla_dumalis"	"Citellophilus_trispinus"	"Ctenophthalmus_breviatus"	"Paradoxopsyllus_repandus"
"Allactaga_severtzovi"	0.000159244909244803	0.000577187110056925	1.45977669690151e-06	0.00514218035908111	0.000157762534640163	5.11118736396805e-08	0.000558106664973382	2.839578410218e-06	0.00104896969296958	3.61668335346766e-05	1.00213865759985	4.11681024074477e-07	3.60928579042472e-05	2.61720366703693e-07	0.000193087398192026	3.49629491356419e-07	4.81784069436352e-05	2.23575210798677e-09	1.01263998878193e-05	4.47201649589989e-06	6.18617406779508e-06	1.82421816300663e-05	4.95983410937545e-05	3.67781221763824e-06	0.000308811034694277	4.14646740232863e-07	6.33684582437309e-07	0.0760505276633562	9.01090145629921e-05	4.15283973322404e-09	3.76478457392203e-05	0.0183309286191224	8.35263850035453e-06	1.98756288706662e-07	5.8800207313004e-06	0.00607818834146429	8.9097646661607e-08	1.40052612084332e-06	2.24170789435583e-06	1.68217830393845e-06	4.00649255680874e-08	5.48293210225274e-08	6.38898420496006e-10	4.11219907668955e-08	1.02804976917239e-08	1.06483070082668e-10	3.01403190630248e-07	2.32857147769337e-07	6.85366512781592e-09
"Microtus_gregalis"	6.53688139858942e-07	0.00169568626303404	0.00012032713906846	0.0004074457465952	0.000237649620254432	0.000238617601507595	4.20680800237557e-07	0.000407303197337071	1.14027896945567e-06	0.000695936971493571	4.38241090143798e-07	1.00342867250204	0.0015296282782745	0.00133666116508588	2.70931529298773e-07	1.02170246361717e-07	4.99993954406855e-08	5.62614591256255e-09	3.36112880810108e-08	1.8357284753947e-08	3.30798901018608e-07	2.50681727583642e-05	0.000148454956427204	9.25501002616539e-06	2.28135979713508e-05	1.70209306913992e-09	7.03089039953847e-07	8.96578202258546e-06	1.51414020708611e-06	1.93876801224921e-05	3.85766246645e-05	7.33245038622933e-06	0.0389945901663694	8.15879322397646e-10	0.0615506515806407	2.55048036655271e-05	3.65739006592048e-10	9.20208031137111e-05	1.80774994134367e-05	3.23691614648173e-05	1.95491000455084e-07	2.25070157902799e-10	2.98272001884494e-06	1.68802618427099e-10	4.22006546067748e-11	4.97120003140824e-07	8.85475855370258e-07	9.86856953725483e-06	2.81337697378499e-11
"Microtus_socialis"	1.08490559156803e-06	0.00186216252306427	0.000209258907078786	0.000239037279086751	0.000414788083011926	0.000416521559305829	2.8235129786269e-07	0.000238679414307235	7.20829652252835e-07	0.000412770468520972	3.84214293819406e-05	0.0015296282782745	1.00309031536841	0.00164695126328173	1.74018242307657e-07	1.70580243302343e-07	3.30404219113313e-08	9.80183535058374e-09	5.30944103852257e-08	3.04670066063328e-08	2.03413676026351e-07	4.31521276896844e-05	0.000161394877674331	1.61240191517103e-05	1.34756281316815e-05	2.82491019108526e-09	1.22531232340264e-06	8.400400294619e-06	8.94473665358088e-07	3.38423766935986e-05	2.26077723593953e-05	5.67705526879434e-06	0.0680674325698094	1.35408918250368e-09	0.00660929452265442	0.00648731686231899	6.07005495605097e-10	0.0130297992908423	1.10354973247338e-05	1.91986264428359e-05	3.39962828002413e-07	3.7354184344929e-10	5.20651949132286e-06	2.80156382586968e-10	7.0039095646742e-11	8.6775324855381e-07	9.72408628231994e-07	0.00647155042173169	4.66927304311613e-11
"Microtus_arvalis"	4.69866013379074e-07	0.00181799859047337	8.92037037538389e-05	0.000189441361665005	0.000175877716179691	0.000176604923906854	3.02753265346206e-07	0.000189324435534466	5.42551011610006e-07	0.000694638090495532	3.08456146472209e-07	0.00147987486134508	0.00182341032720477	1.00346277444956	1.34577346365973e-07	7.3868884004711e-08	2.54009107703805e-08	4.16731444301698e-09	2.35920903357722e-08	1.31950752627435e-08	1.56014830603604e-07	1.84274195250036e-05	0.00015892370451974	6.85523225876294e-06	1.06294377059676e-05	1.22345142282909e-09	5.20653704306142e-07	4.2361921276405e-06	7.13498684713184e-07	1.43491500674319e-05	1.79317872166739e-05	4.21943098480339e-06	0.0288605559087032	5.86447789455268e-10	0.0216162693110707	2.828753317974e-05	2.62890388376499e-10	0.0502022708388133	1.79732596683015e-05	3.2308748395141e-05	1.44922430249217e-07	1.61778700539384e-10	2.20756154883568e-06	1.21334025404538e-10	3.03335063511346e-11	3.67926924805946e-07	9.49346522440403e-07	1.17639375948695e-05	2.0222337567423e-11
"Pygeretmus_shitkovi"	2.12869625062277e-06	0.00014399672806739	7.89636551068451e-05	0.00727897758814443	1.08485244839045e-06	3.78812635402118e-08	0.00048131107550808	2.29420027604442e-06	0.000721218558988746	1.74259463317955e-07	0.000289631097288039	3.81767154920998e-07	2.45207523251698e-07	1.71280259011239e-07	1.00092682811554	3.14507963035011e-07	0.000173248757648828	1.87211363316268e-09	9.42946517062129e-06	5.97793976127118e-08	5.78248761264104e-06	1.29958848146084e-05	1.23326451843547e-05	3.07962692655261e-06	0.0641100530664359	5.54276406983765e-09	1.86044146331207e-07	0.000192222346206939	8.53497862162846e-05	3.07785266264221e-09	3.03556020103979e-05	0.0365314155678532	6.19050873616199e-06	2.65686211612052e-09	6.09270282998274e-06	2.81045007094291e-06	1.1910071555023e-09	2.00523774807507e-07	1.31641730099428e-06	8.10509131711419e-09	1.28691639439539e-07	7.3292748030911e-10	4.73515794252648e-10	5.49695610231833e-10	1.37423902557958e-10	7.89192990421079e-11	7.51941138733107e-08	1.5819840209787e-09	9.16159350386388e-11
"Dipus_sagitta"	0.000199446420383185	2.33259655306147e-07	0.00383088938308696	0.000237766511387112	0.00389418156607142	5.95393499486777e-08	0.00126413533297001	6.23414042929511e-07	0.000257160456539656	6.7821513770208e-07	6.78692542044814e-07	1.86310449247837e-07	3.11058090727802e-07	1.2166639718423e-07	4.07010305104131e-07	1.00037727968877	3.67153075818443e-05	1.36268251193816e-07	1.14106607345665e-05	5.60098081773309e-06	2.84466815802633e-06	0.0828872465098383	2.31307728090211e-08	0.000224161273213828	1.85851545426343e-05	5.19324658195942e-07	1.61565960137512e-05	1.91035891192643e-05	0.0177640616274162	4.83757218333006e-09	8.00988784474435e-06	2.3904317630785e-05	9.72984614442547e-06	2.48932480788138e-07	2.12830892448224e-07	1.09798960571744e-08	1.11590422422269e-07	1.35559781766513e-08	1.16983525468887e-05	3.15448901256781e-08	6.26618760380833e-06	6.86710291829345e-08	7.44241874358471e-10	5.15032718872008e-08	1.28758179718002e-08	1.24040312393078e-10	1.21806608514959e-10	2.00682639179227e-09	8.58387864786681e-09
"Stylodipus_telum"	0.0054213689950729	6.09036419787398e-05	2.02991560898645e-05	0.00222625776731455	8.71942450637379e-07	1.18381277756075e-08	0.00130456930353218	1.30804141883917e-06	0.000493192748903513	2.06999475727866e-07	0.000122299033010766	1.19229327589327e-07	7.87886984039439e-08	5.47096539669733e-08	0.000293190205251863	4.80123252993349e-05	1.00010825318578	1.21896221018304e-08	0.0541084100007374	0.000152246321036586	7.39748091888772e-05	8.68752135265888e-06	5.21673160523743e-06	2.00519283575109e-05	0.0155333498834105	1.41163255520512e-05	1.18307541144364e-05	7.18078097211668e-05	0.0155130614264174	9.61847881768112e-10	1.74713155891845e-05	0.0154566371531164	1.93457204343006e-06	6.76650315718158e-06	1.90230394144752e-06	1.18792592066068e-06	3.03326003597795e-06	8.42235703145724e-08	3.1210046129248e-06	9.62788259199376e-09	1.31625549838431e-06	1.86662156060182e-06	1.47976597195094e-10	1.39996617045136e-06	3.4999154261284e-07	2.46627661991824e-11	3.18034683962088e-08	5.08314183251251e-10	2.33327695075227e-07
"Spermophilus_pygmaeus"	0.00507537301350258	6.65209608578248e-08	0.00363830274281328	5.70874507488412e-07	0.00132356851880463	2.91622045096452e-08	9.11086706523467e-08	1.47019545354295e-08	2.27120922533283e-08	4.72304499253318e-07	3.68899097817817e-08	8.72052616447196e-08	1.51928447934048e-07	5.83424022022378e-08	2.05932499647895e-08	1.15828013514744e-06	7.92325436618973e-08	1.00006090596905	0.000240066024140033	0.000142529842535418	6.76065605021448e-05	0.000297818297494501	7.89359935859374e-09	0.100190319086795	2.3970784550057e-06	1.3215410687192e-05	2.16847232963709e-05	1.42664717914092e-06	3.16436999555549e-08	2.36942911640867e-09	2.72809367777029e-09	1.25495663547827e-08	4.76565100821059e-06	6.33465966824079e-06	1.26071812125041e-08	3.88683897720602e-09	2.83967502369415e-06	7.16109427848885e-09	8.28116645149334e-06	2.19676511280613e-08	7.10773659301304e-06	1.74749232227332e-06	3.64527556370565e-10	1.31061924170499e-06	3.27654810426248e-07	6.07545927284275e-11	3.47367941816318e-11	9.80183535058375e-10	2.18436540284165e-07
"Xenopsylla_skrjabini"	0.100666188190963	1.98585058602886e-08	1.59380519198081e-05	1.40542365912325e-06	6.3492987266153e-06	1.40971436311466e-10	4.35102848944999e-07	6.51004496666013e-10	2.02770785635265e-07	2.15056843478965e-09	1.51551562946955e-07	4.72539651025549e-10	7.46452028091609e-10	2.9958209950187e-10	9.40808316343167e-08	8.79733480669525e-08	0.000319006498870561	2.17746960671232e-07	1.00477862082033	0.00282697171485274	0.00134091719644274	1.86813525957674e-05	1.71067886377168e-09	0.000358193750304177	5.00423331037854e-06	0.000262117683905886	0.000218840109919807	4.38532707871969e-06	4.95464474067378e-06	1.14539292003066e-11	7.774891582473e-09	4.94357005350111e-06	2.30373759077243e-08	0.000125643187326788	1.21482402529453e-09	1.07849246161705e-09	5.63228081120086e-05	6.05383303063416e-11	3.73016312229286e-08	1.00026438827425e-10	2.38547538159893e-05	3.46601896073899e-05	1.76214295389332e-12	2.59951422055424e-05	6.4987855513856e-06	2.93690492315553e-13	1.03699769505423e-11	4.81581953607489e-12	4.33252370092374e-06
"Xenopsylla_hirtipes"	0.10098505459635	5.25685185085715e-10	1.59823453475496e-05	7.00900241695446e-07	6.36924173451832e-06	1.37650285543156e-10	2.10205957466783e-08	2.36504059126996e-10	4.63487980406275e-08	2.09149397893615e-09	1.13085474608963e-07	4.36073430936673e-10	7.23737321683001e-10	2.83112725943922e-10	1.00777528542503e-09	7.29629685068679e-08	1.51663001798897e-06	2.18436540284165e-07	0.00477660738026842	1.0028359263234	0.00134516407451766	1.87380806227116e-05	5.47473935169957e-11	0.000359328108767452	7.32436446757526e-08	0.000262947957954774	0.000219533285188942	4.37642435931396e-06	2.99584416257915e-08	1.11840857003814e-11	2.23553913872784e-09	3.68179985388804e-08	2.24946376006056e-08	0.000126041169928734	6.12863610901351e-10	7.03606794086949e-10	5.65012141059844e-05	3.39083344428037e-11	3.6426475713153e-08	9.72787897179606e-11	2.39303051798943e-05	3.4769977911375e-05	1.72062856928945e-12	2.60774834335313e-05	6.51937085838281e-06	2.86771428214908e-13	2.74509235031705e-13	4.66927304311613e-12	4.34624723892188e-06
"Xenopsylla_gerbilli"	0.100659862387819	2.7758828667254e-08	1.59717920235223e-05	0.000324944796564162	6.3829331057427e-06	1.71628745943714e-09	1.94890174466219e-07	3.13798560532184e-08	2.66543938852324e-07	5.32603452251821e-09	3.28733887660608e-07	1.65133106788677e-08	1.0154305888594e-08	7.03448511578246e-09	2.04854633620133e-07	7.78733634242313e-08	1.54858698785089e-06	2.17734494370837e-07	0.00476122772649959	0.00282679406963856	1.00134108869643	1.90674542598257e-05	2.40202964337361e-09	0.000358173243240027	1.81591416836279e-05	0.000262101212587177	0.000218826498417654	1.13040798981205e-05	1.20349594712803e-06	1.39448356079268e-10	3.96191807580041e-07	4.79686615746917e-06	2.80473551261893e-07	0.000125635291983936	2.58312124892447e-07	2.28554710281441e-09	5.6319268820385e-05	5.43758490892804e-10	3.68943398373403e-08	2.47722535931079e-10	2.3853311196275e-05	3.46580115817754e-05	2.14535932429643e-11	2.59935086863316e-05	6.49837717158289e-06	3.57559887382738e-12	1.44954718889055e-11	6.55116508941548e-11	4.33225144772193e-06
"Xenopsylla_conformis"	0.00241877390704836	1.68124796476393e-06	0.0465138167517731	0.00085042151448597	0.0472834108698522	7.12800013460933e-07	6.6455767024511e-06	4.39643352478295e-07	2.12024015104317e-06	6.21605997905577e-06	1.67219998275608e-06	2.15864820974803e-06	3.71587766216728e-06	1.43324374083361e-06	7.94192960892737e-07	0.0039141199740757	3.13716048846015e-07	1.65454609719167e-06	0.000114423284649075	6.79255422573297e-05	3.28913585981993e-05	1.00643018049854	1.72893455819948e-07	0.00272172832988031	7.7672774682925e-05	6.29807709818919e-06	0.000196165627410178	6.10482094548513e-05	7.26942872348958e-05	5.79150010937008e-08	1.11272161848194e-06	1.26215213363885e-05	0.000116484887199769	3.01891298921465e-06	9.22036999655764e-07	7.53109643378071e-08	1.3533058227514e-06	1.50715743150174e-07	0.000105887872029294	2.89119068793291e-07	7.60819952423241e-05	8.32803583231629e-07	8.91000016826166e-09	6.24602687423721e-07	1.5615067185593e-07	1.48500002804361e-09	8.77936274028162e-10	2.39734042720469e-08	1.04100447903954e-07
"Amphipsylla_schelkovnikovi"	7.70942841434784e-09	0.100324397524211	1.29943887913733e-06	5.58812512580063e-06	1.46928081698057e-06	1.47241237612369e-06	1.19585895530989e-06	1.75173295124136e-06	1.13923925221609e-06	0.000623199389453092	4.95983410937546e-06	1.39457686340707e-05	1.51613369936492e-05	1.34844355350083e-05	8.22176345623644e-07	1.19158526591927e-09	2.05507608691172e-07	4.78399961126893e-11	1.14304451352017e-08	2.16501056180846e-10	4.5201830561667e-09	1.8861104271267e-07	1.00859464857255	7.86967936053739e-08	3.7775214704614e-07	2.00740442895651e-11	5.61737902368603e-09	5.21955477488802e-07	1.48118313754818e-07	1.1963350556005e-07	2.04290068031415e-07	7.88240945966753e-05	0.000240619789990664	9.62226916359317e-12	0.000216603749760561	0.000736468547162534	4.31343100436935e-12	0.000134740252077396	1.59480770187106e-05	2.89860181140973e-05	2.1113036130155e-09	2.65441907961191e-12	1.84051547015461e-08	1.99081430970893e-12	4.97703577427233e-13	3.06752578359102e-09	5.23887193337917e-05	9.78150773783822e-08	3.31802384951489e-13
