"Cordia_martinicensis"	"Cordia_sp1_M_PL_041"	"Cornutia_pyramidata"	"Unidentified_sp21_M_PL_041"	"Croton_flavens"	"Vernonia_sp1_M_PL_041"	"Chamaecrista_glandulosa"	"Wedelia_calycina"	"Mimosa_casta"	"Lantana_camara"	"Gonzalagunia_hirsuta"	"Guettarda_scabra"	"Ipomoea_tiliacea"	"Calliandra_tergemina"	"Daphnopsis_americana"	"Lantana_involucrata"	"Tetrazygia_angustifolia"	"Wedelia_trilobata"	"Sida_rhombifolia"	"Byrsonima_spicata"	"Miconia_striata"	"Spermacoce_assurgens"	"Ludwigia_octovalvis"	"Odontonema_nitidum"	"Palicourea_crocea"	"Centrosema_virginianum"	"Coccoloba_sp1_M_PL_041"	"Desmodium_adscendens"	"Oxalis_barrelieri"	"Oxalis_frutescens"	"Stigmaphyllon_diversifolium"	"Orthorhyncus_cristatus"	"Apis_mellifera"	"Unidentified_sp1_M_PL_041"	"Unidentified_sp2_M_PL_041"	"Unidentified_sp8_M_PL_041"	"Xylocopa_sp1_M_PL_041"	"Unidentified_sp4_M_PL_041"	"Unidentified_sp3_M_PL_041"	"Wasmannia_auropunctata"	"Appias_drusilla"	"Unidentified_sp6_M_PL_041"	"Ascia_monuste"	"Unidentified_sp7_M_PL_041"	"Unidentified_sp5_M_PL_041"	"Coereba_flaveola"	"Electrostrymon_angerona"	"Polygonus_sp1_M_PL_041"	"Janonia_evarete"	"Dryas_iulia"	"Agraulis_vanillae"	"Allosmaitia_piplea"	"Urbanus_sp1_M_PL_041"	"Phoebis_sp1_M_PL_041"	"Unidentified_sp10_M_PL_041"	"Eulampis_holosericeus"	"Eulampis_jugularis"	"Marpesia_petreus"	"Unidentified_sp18_M_PL_041"	"Unidentified_sp13_M_PL_041"	"Unidentified_sp16_M_PL_041"	"Unidentified_sp20_M_PL_041"	"Cyanophaia_bicolor"	"Loxigilla_noctis"	"Unidentified_sp17_M_PL_041"	"Unidentified_sp19_M_PL_041"	"Unidentified_sp9_M_PL_041"	"Anartia_jatrophae"	"Anolis_oculatus"	"Hemiargus_hanno"	"Pyrgus_oileus"	"Unidentified_sp11_M_PL_041"	"Unidentified_sp12_M_PL_041"	"Unidentified_sp15_M_PL_041"
"Cordia_martinicensis"	1.00484227702485	0.000615037852104019	0.000809269678037456	0.000756541884395551	6.13179437999853e-05	0.000501385567018168	0.000324001475326176	0.000441876102806822	0.00028267924947751	0.000401695004792164	8.37614795747832e-05	0.000157797550757471	8.62761849097574e-05	0.000123909303929698	8.27726111321506e-05	0.00014937029879168	7.09774003795213e-05	0.000108540998868793	2.30237444050878e-05	3.16087287372618e-05	4.50918559237074e-05	2.31939002214081e-07	9.44636303032035e-08	3.16567972729441e-05	3.16567972729441e-05	0	2.74611909478914e-05	1.18649736989099e-07	0	1.0552265757648e-05	2.60573757769972e-08	0.0151952626910132	0.00645626366830775	0.00599364714315959	0.012823434977904	7.9828364563839e-06	0.0123575359265511	0.00916505127255747	4.62733974257485e-05	6.25377018647932e-06	0.00549152976675082	1.61455218627244e-05	0.00503140151527156	0.00411864777260729	0.00411667633227312	0.000465403640202356	0.00365902566109128	0.00456855363792764	0.00274699595590788	0.000465671605911669	0.0004651462825857	0.00183126827078017	0.000463172653305797	0.00137229043393811	0.00046106848138767	3.84398657565012e-06	3.39599766204092e-06	0.00182698595822699	3.84398657565012e-06	1.15118722025439e-06	4.28231255318237e-06	0.00137023946867024	1.43452318870428e-06	2.79058509668089e-06	2.85487503545491e-06	2.10417191812772e-06	0.000457130218630166	1.35676248585991e-06	6.32174574745236e-07	1.4937029879168e-06	0	3.64180345977318e-07	0	1.4937029879168e-06
"Cordia_sp1_M_PL_041"	0.00211419261660756	1.00276588679353	0.00127656372228829	5.53751099805078e-05	1.34599065970576e-05	0.000148738999516221	0.000641763788717082	0.000241297351463961	0.000350481663664929	0.000515722331958961	0.000176678307174853	0.000473629815794675	0.000238194597692578	0.000176853848231544	0.000101278672063911	0.000120988072465716	0.00026100710746245	1.04416724535888e-05	1.45277599590188e-07	0.000116235630132465	8.70938560256003e-05	3.71020099783638e-07	1.49555536607546e-07	9.18204926318082e-05	9.18204926318082e-05	0	1.3420851217948e-07	3.016913945576e-08	0	3.06068308772694e-05	4.81901573651428e-08	0.0440738364632679	0.00789973642098506	0.022040600185718	5.32547651911367e-05	2.44268161093778e-06	6.03938304807662e-05	2.63666247576662e-05	1.17659643877464e-05	1.15656377676343e-05	0.00315098469962405	2.37772109072621e-05	1.99798324091897e-05	1.09446968938953e-05	0.00157657749374389	0.00158875909061443	9.52942619081278e-06	0.0015764597060261	6.61140913727684e-06	0.00314281924122102	0.0015773331083136	4.15743059440771e-06	3.65458610773605e-06	0.00157002803369775	2.50555110076481e-06	0.00626728679245958	7.72340342462989e-06	3.84398657565012e-06	0.00626728679245958	7.26387997950941e-09	3.13444018757591e-07	2.88298993173759e-06	4.30572559813341e-06	4.40194386995962e-06	2.08962679171728e-07	1.14903500697124e-06	9.63417937239032e-07	1.3052090566986e-07	2.3247126026493e-06	1.20988072465716e-06	0	7.68166552934144e-07	0	1.20988072465716e-06
"Cornutia_pyramidata"	0.00306964360634897	0.00140862203838708	1.00268837455431	2.84883046080682e-06	2.53589341775718e-07	7.21288769387375e-05	0.000434521409764513	4.46073098388408e-05	4.9733743611948e-05	0.000339744967619014	0.000185725258943241	0.000508281973542566	0.000296206318408448	0.000265401211135427	5.47675513259084e-07	0.000127273328035193	0.000144426517438976	3.86800133274583e-07	1.72039054134963e-07	6.43181997056227e-05	4.82237565580315e-05	2.95983572539279e-07	1.5239717182742e-07	0.000126501614031333	0.000126501614031333	0	5.38882887790121e-05	1.0358228107496e-08	0	4.21672046771108e-05	5.063543278441e-08	0.0607207747350396	4.27186900342086e-05	0.0121960170281802	5.49417001037059e-05	2.40528002353196e-07	0.0242497299505555	3.06271156141134e-05	4.03970896192346e-06	1.21525038682584e-05	2.50800555652522e-05	1.51281137895351e-05	2.30354889226401e-05	1.34532254993883e-05	1.50323649606267e-05	2.72016434375049e-05	1.22130406273157e-05	1.61544257295129e-05	8.54789720309495e-06	1.09367030784097e-05	9.88783795774644e-06	5.5972956488003e-06	2.18432190921213e-06	6.54365148638969e-06	1.97190614807479e-06	8.80388773991922e-06	1.00591700715655e-05	5.58117019336177e-06	8.80388773991922e-06	8.60195270674814e-09	1.61254554385292e-08	4.18587764502133e-06	4.62074521402333e-06	0.00345754611915278	1.07503036256861e-08	2.12415761137337e-07	1.39815986590936e-06	4.83500166593228e-09	1.28636399411246e-06	1.27273328035193e-06	0	8.07501125840181e-07	0	1.27273328035193e-06
"Unidentified_sp21_M_PL_041"	0.0031403625390004	6.68680573349528e-05	3.11758805144897e-06	1.00373396138921	1.72907550443241e-05	0.00143134247347097	0.00017504222563849	0.000641299390643957	0.000284175821926832	0.000101600195733308	7.77521741648775e-06	5.94685408251993e-07	7.71146063327562e-06	7.81961326811208e-06	7.39637476258817e-05	5.06575877408473e-05	5.13621793634312e-07	0.000144586942061327	7.61573506913664e-08	2.28733820367095e-07	0.000143302905642872	1.65038316017075e-07	1.612661187702e-08	1.20269494857148e-07	1.20269494857148e-07	0	9.38489497963245e-08	6.81611788781775e-05	0	4.00898316190494e-08	2.17061179631364e-09	5.77293575314311e-05	0.00576917231481878	4.33725070180086e-05	0.00953516026086209	4.71124047915873e-06	4.2232027408346e-05	0.0322373233850642	0.0265828597624892	5.20946831115273e-07	2.76043972568245e-05	1.66452804659541e-05	1.7285196912621e-05	0.00192376957433294	0.00380526526237999	1.69600208587484e-06	0.00569334925634127	1.44148789232028e-05	1.89055862821941e-05	4.66849159289412e-06	3.41340396348568e-06	0.00568722273906646	1.53429896691876e-05	7.49840796553122e-06	1.22891830470735e-05	4.17925358343455e-07	2.70982648513011e-07	5.70975007090982e-06	4.17925358343455e-07	3.80786753456832e-09	0.00568151298899556	4.28231255318237e-06	5.40623098410903e-09	1.07503036256861e-08	0.00378767532599704	3.05380662211408e-06	1.42870680690564e-06	1.80733677576659e-06	4.5746764073419e-09	5.06575877408473e-07	0	3.38052931151641e-08	0	5.06575877408473e-07
"Croton_flavens"	0.000281040575749933	1.79465421294101e-05	3.06420454645659e-07	1.90918753614412e-05	1.00910036194959	1.18987100133186e-05	1.14618010111098e-05	0.000421548192691846	4.1472178919659e-06	2.24531558943432e-05	9.98059216233321e-07	6.97102125020515e-08	5.20538241558972e-08	6.07889678359216e-08	1.61527571527122e-07	1.12172030374397e-05	3.20555768196739e-08	8.06945137625156e-08	1.31367977286556e-07	1.4275473978924e-08	3.60686000804453e-08	2.19213192194743e-07	0.000197558561750864	1.47556469505362e-08	1.47556469505362e-08	0	7.8023901923433e-09	1.77408845231372e-08	0	4.91854898351207e-09	6.21071891366098e-08	7.08271053625738e-06	1.25991505791155e-05	2.70691537588357e-06	0.0021140835395497	0.0967123976898924	3.51107558655449e-06	3.28628501215592e-06	6.91894496402349e-06	1.49057253927863e-05	5.85832644100132e-06	3.45362060241596e-06	1.73845011501089e-06	2.31875383016049e-06	2.27935066498596e-06	1.59363776691754e-07	1.15732295143419e-06	0.00210359791936289	7.96375784086462e-07	1.52015418006306e-06	5.71586371555751e-07	6.19050084026903e-07	3.216404518173e-06	4.37145381725631e-07	1.20903217202135e-06	1.12165888308813e-07	1.90923528225665e-09	5.10982864999878e-07	1.12165888308813e-07	6.56839886432781e-09	1.08067219027026e-07	3.83237148749909e-07	6.33729204564104e-10	1.05662225739883e-09	7.20448126846837e-08	2.00737234615165e-06	1.29935182538079e-07	1.00868142203145e-09	2.8550947957848e-10	1.12172030374397e-07	0	4.33938789666661e-09	0	1.12172030374397e-07
"Vernonia_sp1_M_PL_041"	0.00239793097269559	0.00020694121671822	9.09451057053648e-05	0.00164915545856439	1.2416045231289e-05	1.00259635636824	0.00040934520228686	0.00135365686168115	0.000475697514661933	7.07981524306753e-05	3.03567533623304e-05	6.30429624130443e-07	1.72798609467327e-05	2.21625885215192e-05	0.000169184799175813	5.51209396033619e-05	2.64628178761062e-05	0.000265295925960461	9.252740793491e-08	1.17848220334474e-05	0.00010824625122562	4.18095747412837e-05	7.18208943259115e-08	1.27433064653957e-07	1.27433064653957e-07	0	4.91748818250297e-06	8.40345148041793e-05	0	4.24776882179855e-08	1.87446167621647e-08	6.11678710338992e-05	0.0131964143357134	0.0022346379539823	0.00661502121852636	7.63765157931452e-06	0.00221286968212634	0.00661804276564445	0.0327734607736299	4.49870802291953e-06	0.00220740998602987	0.00438410079355471	1.32601422661846e-05	0.0109139308064796	0.00219913658039273	1.80186371511747e-06	1.90292226439256e-05	1.12488986515461e-05	0.00219936190449444	6.00851397150072e-06	2.72439117193911e-06	1.36947167140991e-05	0.00654943083556548	0.00218315054797568	0.00654298485050986	1.29338260448887e-06	6.53622408883511e-07	4.35987449581015e-06	1.29338260448888e-06	4.6263703967455e-09	9.33484221828897e-06	3.26990587185762e-06	5.73117840118584e-09	3.1360381277712e-07	6.22322814552598e-06	6.44598505562451e-06	1.09151074741812e-06	3.31619907450576e-06	2.35696440668949e-07	5.51209396033619e-07	0	1.31985884184045e-07	0	5.51209396033619e-07
"Chamaecrista_glandulosa"	0.00169715058504187	0.000977925773283173	0.00060005337538909	0.000220886618067618	1.3099201155554e-05	0.000448330459647513	1.00369277729604	0.000571076536389243	0.000218844753133846	9.06632204304798e-05	7.48696815703302e-05	2.11120849560653e-05	1.231129699894e-05	1.42651177096551e-05	7.45395699366189e-07	4.34302421811734e-05	0.000595892358555504	4.47455144153562e-07	2.40564724176238e-07	0.000265371791830552	0.00020434252977771	0.000319112492267609	3.09012243711156e-07	5.21801639449261e-06	5.21801639449261e-06	0	5.3926977188752e-06	8.38945513545817e-08	0	1.7393387981642e-06	1.0029491287319e-07	0.00250464786935645	5.81408645505627e-05	0.0503197991669093	0.00720941078080914	3.98247749487739e-06	0.00242671397349384	0.0024199750877104	3.27188750282868e-05	2.40707790895656e-05	1.99207838392107e-05	0.0334752187905439	9.97156292349821e-06	1.35925191699943e-05	1.16387696585851e-05	3.31239860383984e-06	0.0023971664661323	9.26961986426178e-06	5.62559669588367e-06	6.53031498583416e-06	3.97838963135526e-06	4.33602994814326e-06	7.77444450322497e-06	4.81693670710112e-06	5.05503242518095e-06	6.11203608301983e-06	4.50433602070051e-07	3.08572833643977e-06	6.11203608301983e-06	1.20282362088119e-08	1.2503016117035e-06	2.31429625232983e-06	1.91928045055139e-07	2.06914957030721e-06	8.33534407802332e-07	2.71941207804402e-06	7.75441496179547e-07	5.59318930191953e-09	5.30743583661104e-06	4.34302421811734e-07	0	3.2552035465361e-07	0	4.34302421811734e-07
"Wedelia_calycina"	0.00231458910994049	0.000367691202230797	6.16005707298278e-05	0.000809258754860232	0.000481769363076395	0.00148257656279364	0.000571076536389244	1.001927202791	0.000829803411658046	0.000310729598929819	8.18418602618159e-05	2.07635571834413e-05	4.28842377092052e-05	3.95693158958849e-05	0.000307688713436246	0.00018067299470101	7.69369584973262e-07	0.000105233537941902	1.38467055187905e-07	3.42627292350595e-07	3.72968872334735e-05	6.85546962112999e-05	9.95921614588964e-06	5.13392524372272e-06	5.13392524372272e-06	0	7.75097198232468e-08	3.68975226073926e-05	0	1.71130841457424e-06	4.25275163730579e-08	0.0024642841169869	0.0239997196480272	6.496898717552e-05	0.0167656334957044	0.00481750046241753	3.48793739204611e-05	6.14504820352721e-05	0.0143900338168831	1.02066039295339e-05	0.00956313018921742	0.00718484693452898	1.65720401742883e-05	0.00241265159860789	0.00240186104931118	3.13470371211927e-06	1.4357103644704e-05	1.20990632672001e-05	1.47971851792905e-05	0.00239234548145786	7.38085529458317e-06	8.78905376942656e-06	0.0071673439406211	6.95376790848946e-06	0.0023962620225687	2.29807001394248e-06	1.46779910168898e-06	4.20834383625544e-06	2.29807001394248e-06	6.92335275939525e-09	4.58070993317112e-06	3.15625787719158e-06	1.88759610758558e-07	2.12415761137338e-07	3.05380662211408e-06	0.0047710819180524	1.05439374331699e-06	1.31541922427378e-06	6.85254584701192e-09	1.8067299470101e-06	0	3.55834175051373e-07	0	1.8067299470101e-06
"Mimosa_casta"	0.00200611080274362	0.000723575047566305	9.30502299836446e-05	0.000485848985874907	6.42149867143107e-06	0.000705873731433837	0.000296499342955533	0.00112424978353671	1.00286128898808	3.59355787539284e-05	0.000121816719264528	9.91787239665735e-07	0.000108790378235349	0.000108620087250022	0.00108051315646403	1.77808828728798e-05	0.000115688767386205	0.000108925276247535	1.12734583740972e-07	5.15202704904052e-05	4.63219213657031e-05	2.99674547325485e-07	1.11912576051865e-07	1.79866288611399e-07	1.79866288611399e-07	0	6.71108037250635e-08	1.4250230828615e-07	0	5.99554295371331e-08	3.32417690003672e-08	8.63358185334716e-05	0.0842800262041943	0.00976927369039065	0.00329195646259961	5.97176183487396e-06	3.01998616762786e-05	0.00327509353599991	5.55759002315986e-05	7.97802456008812e-06	2.63304990587682e-05	2.09946702340603e-05	1.1649133830721e-05	1.94728388780391e-05	1.53820886423747e-05	4.07130690685209e-06	1.07509877894659e-05	1.02626496010709e-05	1.24519832043993e-05	6.38220471374592e-06	2.7079282391523e-06	6.3975627860985e-06	1.35457484788305e-05	5.40069976373997e-06	8.19217808103663e-06	4.52234404728941e-06	3.80596032838394e-06	3.64747418680658e-06	4.52234404728941e-06	5.63672918704861e-09	2.75008859929193e-06	2.73560564010493e-06	9.01624763332487e-09	3.20862862012568e-07	1.83339239952795e-06	5.35357039779385e-06	9.1374745643066e-07	1.36156595309419e-06	1.03040540980811e-06	1.77808828728798e-07	0	5.29637909845775e-07	0	1.77808828728798e-07
"Lantana_camara"	0.00327307040941763	0.00122245293501383	0.000729822523033438	0.000199437421254271	3.99167215899435e-05	0.000120619074511521	0.000141031676225191	0.00048335715389083	4.12593681989548e-05	1.00284320793335	8.37656309672119e-05	0.000250569825675023	0.000146041208808475	0.000197315392386892	6.62523920620028e-07	0.000180564625755645	7.47136065075123e-07	4.84595786779616e-07	1.20796301601327e-07	3.32725925217156e-07	3.77417431745906e-07	1.5126114068039e-07	8.10638651407352e-08	6.23238481309393e-05	6.23238481309393e-05	0	1.34156624174593e-07	4.13597189782522e-08	0	2.07746160436464e-05	2.28518463291261e-08	0.0299154471028509	5.16768658083622e-05	6.30914899396771e-05	0.0223444265267678	6.12907981514492e-06	6.0370480878567e-05	3.74153138293236e-05	1.61302904015183e-05	5.48444311899026e-06	3.05143845016368e-05	8.6840881777662e-06	0.0148752749197984	1.62280577775777e-05	1.74655759922798e-05	1.56996360097863e-05	1.33667549850656e-05	1.6870835317685e-05	9.21300083075993e-06	0.0148633951888927	0.0185745683592722	7.07992817173547e-06	5.72695651434684e-06	6.63557592135603e-06	3.42525578153336e-06	7.64033084383646e-06	5.62418414408079e-06	5.95103710803205e-06	7.64033084383646e-06	6.03981508006636e-09	1.12889106370342e-06	4.46327783102404e-06	2.27790750613657e-06	2.51662938977048e-06	7.52594042468946e-07	2.30170073281348e-06	1.48977254870137e-06	6.0574473347452e-09	6.65451850434312e-09	1.80564625755645e-06	0	3.64198395509617e-07	0	1.80564625755645e-06
