"Amelanchier_lamarckii"	"Cornus_sanguinea"	"Crataegus_monogyna"	"Crataegus_oxyacantha"	"Euonymus_europaea"	"Fragaria_vesca_dom."	"Frangula_alnus"	"Hedera_helix"	"Ligustrum_vulgare"	"Lonicera_xylosteum"	"Malus_domesticus"	"Prunus_avium"	"Prunus_avium_duralis"	"Prunus_domestica"	"Prunus_padus"	"Prunus_serotina"	"Prunus_spinosa"	"Rhamnus_cathartica"	"Ribes_rubrum"	"Rosa_canina"	"Rubus_fruticosus"	"Rubus_ideaus"	"Sambucus_nigra"	"Sambucus_racemosa"	"Sorbus_aria"	"Sorbus_aucuparia"	"Sorbus_torminalis"	"Taxus_baccata"	"Viburnum_lantana"	"Viburnum_opulus"	"Viscum_album"	"Carduelis_chloris"	"Coccothraustes_coccothraustes"	"Columba_palumbus"	"Corvus_corone_corone"	"Erithacus_rubecula"	"Ficedula_hypoleuca"	"Fringilla_coelebs"	"Garrulus_glandarius"	"Parus_caeruleus"	"Parus_major"	"Parus_montanus"	"Parus_palustris"	"Passer_domesticus"	"Passer_montanus"	"Phoenicurus_ochruros"	"Phoenicurus_phoenicurus"	"Phylloscopus_collybita"	"Pica_pica"	"Pyrrhula_pyrrhula"	"Sitta_europaea"	"Sturnus_vulgaris"	"Sylvia_atricapilla"	"Sylvia_borin"	"Sylvia_communis"	"Sylvia_curruca"	"Turdus_iliacus"	"Turdus_merula"	"Turdus_philomelos"	"Turdus_pilaris"	"Turdus_torquatus"	"Turdus_viscivorus"
"Amelanchier_lamarckii"	1.00466603388649	0.000404207669329579	0.000368811757435893	2.52938228565727e-05	8.96726483289225e-08	4.5118711041454e-05	0.000160642660270349	9.31955284249049e-05	0.00011436410992202	0.000111292829665177	0.000172312271752927	0.000236758319064344	7.86365651291921e-08	7.89477734601171e-05	7.3544771790812e-05	0.000111352587420834	0.000117440924790452	5.49886224863956e-05	4.8126800940509e-05	0.000222274156376172	7.6625850978554e-06	0.000130393760200543	0.00110510368550047	0.00044298991883946	3.16380883831189e-05	0.000817775063332163	2.90473160910128e-05	0.000226929352026125	9.20077416445426e-05	0.000104297108389173	8.28996877439927e-06	0.00185105975224518	0.00554791651870881	0.0156437027695358	1.02536696148132e-05	1.48856596226011e-05	4.59209236994486e-06	0.0184074258206808	3.0123853411029e-05	0.0134504110428273	8.37298237312561e-06	6.5813885274722e-06	1.18623273624764e-05	0.00736019072444315	0.00920283772284698	4.9814441036614e-06	1.57534381397073e-06	9.07445671955369e-07	6.02038992857682e-06	2.78836372954855e-05	9.07445671955369e-07	1.62809380219484e-05	0.00408415785715693	0.00831155654806464	3.91814637947512e-06	0.00184162302492476	3.18478731191195e-05	0.00929718894187537	6.27784513426204e-05	0.00575050280270294	7.85222671370673e-07	1.69691727867973e-05
"Cornus_sanguinea"	0.000434443676090453	1.00243468294417	0.000692575853406948	1.64690149153046e-05	1.80061525112104e-05	2.93771617408135e-05	0.000203987825465022	0.000242825664216079	0.000309249718336941	0.000230781896700931	8.96559232714366e-05	0.000191049214669025	1.25044221375852e-07	0.000112932748357062	3.34262819968533e-05	0.000119974297171227	4.82212778854442e-05	0.000206379614934387	1.75372887216119e-05	0.000319672942503639	8.59817155554021e-06	7.6544173126022e-05	0.00115570459876548	0.000871944058796689	9.32937812717758e-05	0.00101855256370411	0.000166787729223162	0.000220679481373883	2.86729747319065e-05	0.000587992443021293	0.000120865584158002	1.36207936051852e-05	0.00397709584579669	1.08703840909039e-05	1.16485527566429e-05	0.00298902131686093	0.00257010834154873	1.32086944425307e-05	4.79015555732108e-05	0.00318679895351325	0.00356176296962791	3.86342829658155e-06	0.00356972609723733	3.18273755377621e-06	6.69675777680764e-06	0.00197795943237171	1.64747626338629e-06	1.29807756732255e-06	7.27375008351384e-06	6.75235171376858e-05	1.29807756732255e-06	1.74682293490047e-05	0.00458282543910293	3.72479282857102e-05	4.07176639405053e-06	2.44316065183034e-06	4.30711490938345e-05	0.00605347575265249	0.0277185710146643	0.04050510847582	7.63596821362916e-07	2.25477375940278e-05
"Crataegus_monogyna"	0.000658075880915025	0.00114976644944683	1.00094010394368	5.64966087877036e-05	1.98866495159612e-05	0.000100777734594282	0.000149174649945417	0.000312773836315838	0.000227741587561819	2.88845651003971e-05	7.64803432266532e-05	0.00031014933562066	1.04980245732985e-07	0.000150913281054692	6.13845360063692e-05	9.67269934054035e-05	0.000132218853410234	0.000684603338290671	2.16216870865064e-05	0.000157824253435096	9.15825977588883e-08	0.000108241131952016	0.00218013040951451	0.000594926833350817	9.12847997236139e-05	0.000750730115288065	0.000129448518667849	0.000467155686111109	5.95136388323265e-07	0.000342366319300393	0.000100330060467179	1.04861271955763e-05	0.00854405134718385	1.32719086015313e-05	1.04162867676663e-05	0.00330118381964956	9.20847563856792e-06	0.00328564810790508	4.02155095192512e-05	0.00428526290370087	0.0065526861470564	5.46327479883991e-06	1.3389640844465e-05	4.8210687246522e-06	1.11542263914873e-05	9.01375111964992e-06	3.10781241555881e-06	1.73463541442175e-06	8.45689130982866e-06	0.0033545589743269	1.73463541442175e-06	2.57399935643787e-05	4.88135246054875e-05	3.64886924724157e-05	5.95926493384783e-06	4.31307959672186e-06	0.0222985058288216	0.0207663210679127	0.0122254141797748	0.016103360174094	1.61645566128411e-06	2.77032046852143e-05
"Crataegus_oxyacantha"	0.000373254791342938	0.000226115123702019	0.000467242224028035	1.00027291342574	2.62516409215131e-07	0.000486818543220144	0.000193740975516162	0.000901555210194086	0.000288769285603093	7.54081153290899e-05	7.39293037861815e-05	9.79550802140914e-05	1.36651611388533e-07	7.45479541554593e-05	0.00029545889417911	0.00031087760665515	0.000376676447545012	0.000373721615920366	0.000103598698947826	9.69144720641907e-05	1.18281917644689e-07	0.000519990703352446	0.00190887076745574	0.00111555372854046	0.000339608274052816	0.000352735811579216	0.000310472165072396	0.000230866032399553	8.11247290773189e-07	0.000231139834767001	9.46318413878682e-07	1.26294868552002e-05	2.75945946392142e-05	7.23306490955604e-06	4.37772475554819e-06	4.35777239297117e-05	7.66883714399787e-06	1.08274138384609e-05	5.23480788242228e-05	2.46216017765484e-05	7.41893049211602e-06	2.62455875509121e-05	1.3092479380637e-05	2.7344673358457e-06	7.90794413602518e-06	5.82342065838421e-06	2.72112725225337e-06	8.56873036269648e-07	3.8291210989023e-06	5.95468680924744e-05	8.56873036269648e-07	1.92352961588171e-05	6.30442621046192e-05	5.24342273342663e-05	6.55219577790697e-06	3.40474408621479e-06	5.31468616723455e-05	0.100314124057484	0.00012700345024532	3.74564405437208e-05	7.98844402766618e-07	1.09884115483204e-05
"Euonymus_europaea"	3.26408439917278e-06	0.000609808365046327	0.000405687650125608	6.47540476063989e-07	1.00060339225655	1.15507220054657e-06	0.000565307999999111	0.00241638548704113	0.000806223111474709	1.41373334417945e-06	3.18020109497647e-07	1.86019909238997e-06	2.26817464770506e-07	0.000403948863273241	1.01125161582714e-06	1.68427263499797e-06	9.81877791237654e-07	6.0602790630659e-06	4.92281723482532e-07	9.60629460829318e-07	9.481406717258e-08	1.9871091932349e-06	0.00122222145710022	0.00202470520963665	1.12218904469483e-06	0.00040858454403084	1.52662953674336e-06	1.85123563931615e-06	6.02238703747867e-07	0.000606652355271309	8.32525900051306e-07	9.895130656548e-07	1.01040794627848e-05	1.69833282342473e-06	3.86431968010328e-06	0.100163114587289	9.6343489930465e-06	1.39615907026662e-06	8.68885365043938e-05	2.93630165266628e-05	1.25503990441009e-05	1.00295732150657e-07	8.91607189158279e-06	2.3912706221046e-08	2.90468119527148e-06	4.9633548023235e-06	1.74229715908798e-06	4.64309038245105e-06	2.12162341014383e-06	7.18638589659492e-05	4.64309038245105e-06	1.28317450262577e-05	5.05358978029851e-05	3.60450271389034e-05	3.08365268314982e-06	1.74827533564325e-06	3.17735742343677e-05	0.000238014877688385	0.000148160551361032	6.25342672845544e-05	6.40565965161297e-09	3.84116679880297e-06
"Fragaria_vesca_dom."	0.000373254791342938	0.000226115123702019	0.000467242224028035	0.000272913425744626	2.62516409215131e-07	1.00048681854322	0.000193740975516162	0.000901555210194086	0.000288769285603093	7.54081153290899e-05	7.39293037861815e-05	9.79550802140914e-05	1.36651611388533e-07	7.45479541554593e-05	0.00029545889417911	0.00031087760665515	0.000376676447545012	0.000373721615920366	0.000103598698947826	9.69144720641907e-05	1.18281917644689e-07	0.000519990703352446	0.00190887076745574	0.00111555372854046	0.000339608274052816	0.000352735811579216	0.000310472165072396	0.000230866032399553	8.11247290773189e-07	0.000231139834767001	9.46318413878682e-07	1.26294868552002e-05	2.75945946392142e-05	7.23306490955604e-06	4.37772475554819e-06	4.35777239297117e-05	7.66883714399787e-06	1.08274138384609e-05	5.23480788242228e-05	2.46216017765484e-05	7.41893049211602e-06	2.62455875509121e-05	1.3092479380637e-05	2.7344673358457e-06	7.90794413602518e-06	5.82342065838421e-06	2.72112725225337e-06	8.56873036269648e-07	3.8291210989023e-06	5.95468680924744e-05	8.56873036269648e-07	1.92352961588171e-05	6.30442621046192e-05	5.24342273342663e-05	6.55219577790697e-06	3.40474408621479e-06	5.31468616723455e-05	0.100314124057484	0.00012700345024532	3.74564405437208e-05	7.98844402766618e-07	1.09884115483204e-05
"Frangula_alnus"	0.000464078796336564	0.000548284737228737	0.00024152086181639	3.7928127482e-05	4.48657142856437e-05	6.76555787516757e-05	1.00051185809878	0.000438770980806245	0.000215270083669343	0.000315405497589733	1.04328544907212e-05	0.000172015318893163	1.66512882071906e-07	6.90141394049024e-05	0.000166179373525422	0.000336993971488279	5.25411961336363e-05	0.00092263544721512	0.000117026901889377	5.44160061167073e-05	2.69699330927026e-05	0.000312887505274543	0.001768880355653	0.00139126389135146	9.28767353131163e-05	0.000500764881616155	0.000185154767505952	0.000174541646395529	0.000246768658699609	0.000479204550620312	0.000134636976697471	4.75550136011414e-06	2.21119969457661e-05	9.24388313866166e-06	6.57112261120276e-06	0.00744770857141686	8.93750384302143e-06	9.63665733301827e-06	6.37872425167763e-05	0.00531817739286783	7.48709739468476e-06	1.5792429288305e-05	2.01927968598141e-05	3.39984466180633e-06	8.41039397669121e-06	6.3670380714842e-06	2.52156857541412e-06	7.93265970171292e-07	7.07795577538985e-06	0.0133317925524202	7.93265970171293e-07	1.95511662493974e-05	0.0143749743384105	0.019653370131214	5.61248039146632e-06	3.3715297408657e-06	5.36211481680745e-05	0.0139411495609514	0.0265970580475697	4.84109838293412e-05	6.03950333548544e-07	1.68195922454107e-05
"Hedera_helix"	0.000219330855689647	0.000531704471645552	0.000412537904795889	0.000143782511970609	0.000156231820282832	0.000256476913244869	0.00035744704901888	1.00117411243988	0.000360740786075975	9.19798474525221e-05	3.90202945593256e-05	8.5600402181564e-05	1.74839471765851e-07	0.000143846926204071	0.000173326116365687	0.000239300305146886	0.000198512593839483	0.000316945468728541	6.73535605368881e-05	5.1415678936904e-05	9.8253484384622e-06	0.00032514882810557	0.00173488290785699	0.00150183609380167	0.000207169444482376	0.000392596864014925	0.000251500891222041	0.000185356870167895	3.28352821595754e-05	0.000363219956118304	7.67968286173169e-05	7.17966845260508e-06	2.2403465805816e-05	4.99754321418176e-06	4.61919745237936e-06	0.02593448216695	9.12057716832864e-06	6.66588821188364e-06	6.69769668764567e-05	2.55050975038341e-05	9.08833696674467e-06	1.64112973176313e-05	1.32421659185776e-05	1.60681945560181e-06	6.08914698231627e-06	6.06058461709804e-06	2.4731046441297e-06	1.65341294487438e-06	3.74225113987907e-06	6.54838464221476e-05	1.65341294487438e-06	1.78678268915692e-05	0.00523691071770035	5.12776252329877e-05	5.44710359805492e-06	2.87480950803016e-06	4.8243654253315e-05	0.0528497881837912	0.0165249063369218	4.97929893382582e-05	6.41373253176108e-07	1.28954386228692e-05
"Ligustrum_vulgare"	0.000424780979710361	0.00106869970690589	0.000474074325128685	7.26834256279893e-05	8.22676644361949e-05	0.000129651515985062	0.000276775821860584	0.000569332397072287	1.00057533982847	2.09429718549215e-05	6.28190137627746e-05	6.64692183057513e-05	9.62445084001091e-08	0.000111442000198618	7.88685657161964e-05	8.33656238073939e-05	0.000100624570473712	0.00170791001210683	2.77315017608982e-05	0.000211562439444712	9.67417956530333e-08	0.000138967256810603	0.00117569478831306	0.000653240539762066	9.0663581244469e-05	0.000780149325634832	8.31844489469441e-05	8.88335286158231e-05	5.61682898027101e-07	0.000943258161205462	9.2221864555086e-07	1.10182445938485e-05	2.47726666560848e-05	9.75865411959456e-06	8.05870076675433e-06	0.0136564322964083	7.01052625334661e-06	1.1423101049113e-05	3.68690501409649e-05	0.00683241949527994	1.1217987456242e-05	7.01412021756986e-06	1.16509177293475e-05	3.11194856930668e-06	6.65529052377382e-06	6.39985579826014e-06	1.67597261341847e-06	1.2809425310186e-06	1.06012125620244e-05	0.032832170508412	1.2809425310186e-06	1.51550304241708e-05	5.15633770830668e-05	3.02004708440663e-05	4.04864536040695e-06	2.45395975574514e-06	5.60262251677851e-05	0.0267160699605582	0.000127076842346187	0.0205059144307238	3.07382451957866e-07	1.04622511736325e-05
"Lonicera_xylosteum"	0.000375098055538188	0.000723686441506624	5.45597340785279e-05	1.72228411554094e-05	1.30901235572172e-07	3.07218247637033e-05	0.000367973080521355	0.00013172422598139	1.90038077942806e-05	1.00230175466358	4.81851945057773e-06	0.000153496641855283	1.21729044763005e-07	0.00029554451468662	0.000190851442409265	0.00034515492402056	2.41420246209045e-05	0.000162485757498797	0.000146400341686062	0.000296761327978248	4.1930872136516e-05	0.000377885575351044	0.00159821353680539	0.000862249717919587	0.00032191041378783	0.000542942725750619	5.31560832995617e-05	0.000104777804471736	0.000337576611519828	0.000151121553939465	6.75924066202664e-05	1.12197065825567e-05	1.8130179872204e-05	8.02872377802152e-06	6.76775525230828e-06	2.17296051049805e-05	7.59475054309995e-06	7.20884485669928e-06	4.66315879169051e-05	2.94441933227442e-05	1.01634590715285e-05	1.90730889767088e-05	0.0408503795673495	2.74797110284387e-06	7.1941261532931e-06	6.36026014726133e-06	2.27828016650804e-06	3.39706338720252e-06	4.42540085660064e-06	3.54749698737581e-05	3.39706338720252e-06	1.81707540218988e-05	0.022349154848763	0.0248152182264645	5.58295644895368e-06	2.965272942219e-06	3.47669679183052e-05	0.00633055783009644	0.0062899970807146	4.93249333430051e-05	3.62552956649605e-07	1.23529887294428e-05
