"Microtus_arvalis"	"Apodemus_sylvaticus"	"Prometheomys_schaposchnikowi"	"Apodemus_mystacinus"	"Microtus_majori"	"Dryomys_nitedula"	"Cricetulus_migratorius"	"Sorex_araneus"	"Chionomys_nivalis"	"Myoxus_glis"	"Ctenophthalmus_proximus"	"Ctenophthalmus_hypanis"	"Ctenophthalmus_inornatus"	"Megabothris_turbidus"	"Ctenophthalmus_shovi"	"Amphipsylla_rossica"	"Myoxopsylla_jordani"	"Nosopsyllus_fasciatus"	"Leptopsylla_segnis"	"Leptopsylla_taschenbergi"	"Hystrichopsylla_talpae"	"Amphipsylla_georgica"	"Hystrichopsylla_satunini"	"Rhadinopsylla_integella"	"Ceratophyllus_sciurorum"	"Amalaraeus_penicilliger"	"Ctenophthalmus_euxinicus"	"Palaeopsylla_caucasica"
"Ctenophthalmus_proximus"	0.000566066777509915	0.0744087889022175	5.63422066380747e-06	0.0171683974750714	0.00629147834874045	8.31714377841302e-06	9.50450435890963e-06	0.00254876598458512	2.78726057320852e-06	3.60392602305882e-07	1.00590703157208	0.000205681129567048	4.43857151036745e-05	0.000786344086488972	0.00107301260868649	8.62765475791057e-05	8.46922615418823e-05	0.000628828875739829	0.000474435072215973	0.000399127603306914	5.62055277511124e-05	2.87720050680199e-05	0.000143072523651156	4.28143492478511e-05	5.70182290438448e-05	3.09890571629515e-07	4.02384315821986e-05	4.27636717828836e-05
"Ctenophthalmus_hypanis"	0.09136285125709	0.00288329118859151	0.00213007169168043	0.00106000898168858	0.00144392611710504	2.35878398991158e-06	0.00142419786089154	2.48708406818002e-06	0.000700890607467368	1.74375284122441e-08	0.000309589243465971	1.0044102770454	0.000385379684643439	0.00209222568791717	0.000683067497841995	0.0018040507407322	4.09781917687736e-06	2.89926192690567e-05	2.518884076887e-05	1.54659297472341e-05	0.000221170535834274	4.04974160582767e-05	1.02394727285749e-05	1.44005294918052e-05	2.20941853531916e-06	5.0016159447312e-05	2.4843960508326e-06	1.65706390148937e-06
"Ctenophthalmus_inornatus"	0.00346484189673728	0.00114575127968749	0.0937451124215848	2.69706279710619e-06	5.66549086296494e-06	2.97866448093127e-07	0.00151420144648591	2.80862691854653e-07	0.00113124880337422	3.87943134109089e-09	7.20439778735015e-05	0.000415577346499828	1.00895945171021	0.000227218309426729	3.2856777482283e-05	0.00029897080551317	9.1166636515636e-07	6.61638367412192e-06	4.21883808053036e-06	6.14579230483711e-06	8.88888837014766e-06	4.23211528333903e-05	1.12223399492372e-06	2.12266378082962e-05	8.77970329262444e-07	1.89681125733793e-06	6.32124093071764e-09	6.58477746946833e-07
"Megabothris_turbidus"	0.0567148368443935	0.0192906244542908	0.000992316456904015	0.00148273513337238	0.0129301243359846	0.000964224208936578	0.00766788928847831	7.09350870074485e-06	0.000959783050217708	4.73728822319037e-07	0.00162885560772716	0.00287930106575268	0.000289973842506492	1.00198969885127	0.000976785342098828	0.00132126083059584	0.000111326273244974	0.000128241460127488	0.00013277708795335	0.000103474613931062	0.000170494685665083	0.000219481598639917	6.04095925069064e-05	2.85371666913773e-05	1.47820877044374e-05	3.10482683454709e-05	3.47516046884152e-06	1.10865657783281e-05
"Ctenophthalmus_shovi"	0.0278110758479113	0.0347731000506829	1.33271197863582e-05	0.0100308805523745	0.026047201574818	5.321074331244e-06	2.02434103702249e-05	0.00230437226013541	4.39674831010963e-06	1.82371380942638e-07	0.00356305713571467	0.00150691989981936	6.72184455362736e-05	0.00156583909802102	1.00147909484105	0.000635194750529866	4.285727452152e-05	0.00031739478406327	0.000341757832490942	0.00018652237575079	0.000136050492449455	1.38829509559654e-05	0.000139790227213424	2.00644811373788e-05	2.66460536786842e-05	1.52250415225792e-05	2.35098762946277e-05	1.99845402590132e-05
"Amphipsylla_rossica"	0.0820667699424051	0.00321579169049486	0.00395103069521904	2.02311281643065e-05	0.00238424475845177	2.2916024431317e-06	0.00780749730897022	2.32998940293375e-06	0.00155990231664304	1.15779066241494e-08	0.000290932544162101	0.00404163305481865	0.000621117642461469	0.00215088972422579	0.000645042731158236	1.00178380803084	2.72080805667511e-06	1.87186449728011e-05	2.1078147184853e-05	1.72494573436506e-05	0.000201117185511935	0.000217184157322811	1.00211116263696e-05	3.02100164465632e-05	2.46420819195008e-06	4.49270638370831e-05	4.74167066350933e-08	1.84815614396256e-06
"Myoxopsylla_jordani"	1.74364894752085e-05	0.00433916441207614	5.18987688040979e-07	0.00215855396672585	7.89016731375889e-06	0.0901881089221839	2.09428199318372e-06	1.31891819138271e-06	3.5429027386199e-07	0.00429466057417966	0.000391926955007647	1.25986142778463e-05	2.5992189985309e-06	0.000248707631717494	5.97266272587141e-05	3.73387488628819e-06	1.00924523493222	5.02332808037533e-05	3.43907998802202e-05	2.32752114057724e-05	2.55030998418522e-06	1.72044204915995e-06	1.09245289950695e-05	2.50021429196142e-06	3.32503020082463e-06	9.54552343533314e-09	5.05911085951371e-06	2.49377265061847e-06
"Nosopsyllus_fasciatus"	8.60181294531769e-05	0.0672951525031912	4.82558087908818e-06	0.0335029579039729	8.03830063929353e-05	9.94684112837834e-06	7.54485418751553e-06	2.04508093379036e-05	2.37486350633487e-06	4.46518051588918e-07	0.00607867913215168	0.000186197043750164	3.94042405481039e-05	0.000598460147261612	0.000923971482495299	5.36601155886965e-05	0.000104931742123396	1.00077936653796	0.000533424886691476	0.000360970166683784	3.90340153128028e-05	2.59922707908065e-05	0.000169387575843208	3.87185543383129e-05	5.1567166669112e-05	4.70902168539289e-08	7.85225575874364e-05	3.8675375001834e-05
"Leptopsylla_segnis"	0.000108713958549245	0.0533803535779991	4.36824621804513e-06	0.0307197838601794	0.0112007990284805	8.76217046068109e-06	8.60661915978067e-06	0.00557607280556074	2.25862349487975e-06	3.82119998669113e-07	0.00573275712260968	0.000202210416172317	3.14069057106149e-05	0.000774533013061212	0.00124361877934204	7.55300274123899e-05	8.97981996872415e-05	0.000666781108364346	1.00057107535501	0.000286331398502677	5.24762603338305e-05	2.06902981737596e-05	0.000179439928636079	3.07194300070119e-05	4.09044855003824e-05	5.95149408116306e-08	7.19994934222955e-05	3.06783641252868e-05
"Leptopsylla_taschenbergi"	9.57870673745233e-05	0.10063800696563	6.84390848917222e-06	0.000149442103494722	7.86846787702941e-05	7.72166780695359e-06	1.0203833627616e-05	1.97236912879778e-05	3.35459060004332e-06	3.32503020082463e-07	0.00620073240851813	0.00015963048917681	5.88240120605837e-05	0.000776059604482965	0.000872658257976909	7.94707141903902e-05	7.81382097193788e-05	0.00058013062502751	0.000368140369503442	1.00053982072702	5.82164838217977e-05	3.88408570545618e-05	9.70905400045323e-05	5.78989275940826e-05	7.71172467169576e-05	5.24381755699945e-08	3.50254930065753e-07	5.78379350377182e-05
"Hystrichopsylla_talpae"	0.0728202312250373	0.0168827803083213	2.71496206559014e-05	4.75789009644938e-05	0.0111837282867079	3.08453005556513e-06	3.20781916275894e-05	6.28536001821257e-06	7.12791315750396e-06	5.6673555204116e-08	0.00135830025398522	0.00355101582533918	0.000132345671288865	0.00198910466609263	0.000990145250604367	0.0014413398295022	1.33182854729673e-05	9.75850382820072e-05	0.000104952520667661	9.05589748339075e-05	1.00020395864079	7.35576733254678e-06	4.85806842447648e-05	9.83234572467848e-06	1.29369964048439e-05	3.98650900866993e-05	1.11513049135532e-07	9.70274730363295e-06
"Amphipsylla_georgica"	0.000402337584187145	0.0135166182549875	8.20389035717183e-05	2.51817184679082e-05	5.42354356477034e-05	3.88986886272846e-06	0.0869155650911014	2.66347669975756e-06	7.5247981205023e-06	4.58784546442653e-08	0.000834388146972578	0.000780250216056131	0.000756137930623241	0.00307274238095883	0.000121244438348764	0.00186778375297618	1.07814368414023e-05	7.79768123724194e-05	4.96567156170231e-05	7.25029331685154e-05	8.82692079905613e-06	1.00240922632601	1.31820935937935e-05	7.90498592219422e-06	1.03575618812165e-05	2.20257801562305e-07	5.90196526591599e-08	7.76817141091236e-06
"Hystrichopsylla_satunini"	0.000140203781386094	0.0422343849019715	4.26498203544263e-06	0.0334913757355263	0.0250982114004423	8.65399683833045e-06	1.06964886665626e-05	1.96004024922928e-05	2.34516977563457e-06	3.64150966502318e-07	0.00518637898235439	0.000246600634879845	2.50632258866297e-05	0.00105716786887086	0.00152604331374654	0.000107726949983474	8.55754771280447e-05	0.00063520340941203	0.000538319785908236	0.000226544593343909	7.28710263671472e-05	1.64776169922419e-05	1.00021751362757	2.43152744515992e-05	3.23635133348441e-05	7.67538949193944e-08	7.84954118801398e-05	2.42726350011331e-05
"Rhadinopsylla_integella"	0.00022879625289154	0.0604464804082222	0.000111599208136643	9.15988036539783e-05	5.94480738233832e-05	5.34184667815027e-06	2.0079366354332e-05	1.18518029030504e-05	0.0400347052302944	2.00017143356913e-07	0.00372484838456304	0.000832350604626338	0.00113774778652468	0.00119856100103785	0.000525689405799325	0.000779418424321331	4.70040286888746e-05	0.000348466989044816	0.000221179896050486	0.000324233994526863	3.53964446088425e-05	2.37149577665827e-05	5.8356658683838e-05	1.00076264308802	4.63191420752661e-05	1.25253423115807e-07	2.14684696064012e-07	3.47393565564496e-05
"Ceratophyllus_sciurorum"	9.57870673745233e-05	0.10063800696563	6.84390848917222e-06	0.000149442103494721	7.86846787702941e-05	7.72166780695359e-06	1.0203833627616e-05	1.97236912879778e-05	3.35459060004332e-06	3.32503020082463e-07	0.00620073240851813	0.00015963048917681	5.88240120605837e-05	0.000776059604482965	0.000872658257976909	7.94707141903902e-05	7.81382097193788e-05	0.00058013062502751	0.000368140369503442	0.000539820727018703	5.82164838217977e-05	3.88408570545618e-05	9.70905400045323e-05	5.78989275940826e-05	1.00007711724672	5.24381755699945e-08	3.50254930065753e-07	5.78379350377182e-05
"Amalaraeus_penicilliger"	0.100757826269103	9.12424254917904e-05	3.53044938545791e-05	1.55282344199671e-05	5.93122011150435e-05	2.09661202198366e-06	3.85519388712425e-05	1.64009835790951e-06	8.59746412926592e-06	1.27273645804442e-09	4.49341328862797e-05	0.00481822336009106	0.000169448472322188	0.00217337878418296	0.000664826813152623	0.00193186374499457	2.99093067640438e-07	7.06353252808934e-07	7.14179289739568e-07	4.89422971986615e-07	0.000239190540520196	1.10128900781153e-06	3.07015579677578e-07	2.08755705193011e-07	6.99175674266593e-08	1.00005515939394	3.63942994217979e-08	5.24381755699945e-08
"Ctenophthalmus_euxinicus"	6.64802536104841e-05	0.000609443578314411	7.88925658920093e-07	0.100209989504929	8.37796616382178e-05	1.43971877712278e-05	2.22689530731458e-06	2.19050454377553e-05	4.15409318917953e-07	6.74548114601828e-07	0.0058345725794188	0.000239330152896874	5.64697523144109e-07	0.000243261232818906	0.00102659793153208	2.03891838530901e-06	0.00015851880693143	0.00117783836381155	0.000863993921067546	3.26904601394703e-06	6.69078294813194e-07	2.95098263295799e-07	0.000313981647520559	3.57807826773353e-07	4.67006573421005e-07	3.63942994217979e-08	1.0002348671629	3.50254930065753e-07
"Palaeopsylla_caucasica"	9.57870673745233e-05	0.10063800696563	6.84390848917222e-06	0.000149442103494721	7.86846787702941e-05	7.72166780695359e-06	1.0203833627616e-05	1.97236912879778e-05	3.35459060004332e-06	3.32503020082463e-07	0.00620073240851813	0.00015963048917681	5.88240120605837e-05	0.000776059604482965	0.000872658257976909	7.94707141903902e-05	7.81382097193788e-05	0.00058013062502751	0.000368140369503442	0.000539820727018703	5.82164838217977e-05	3.88408570545618e-05	9.70905400045323e-05	5.78989275940826e-05	7.71172467169576e-05	5.24381755699945e-08	3.50254930065753e-07	1.00005783793504
