"Clethrionomys_glareolus"	"Sorex_araneus"	"Apodemus_flavicollis"	"Apodemus_agrarius"	"Microtus_arvalis"	"Microtus_subterraneus"	"Microtus_agrestis"	"Apodemus_sylvaticus"	"Neomys_fodiens"	"Apodemus_uralensis"	"Sorex_alpinus"	"Neomys_anomalus"	"Myoxus_glis"	"Sorex_minutus"	"Crocidura_suaveolens"	"Muscardinus_avellanarius"	"Microtus_tatricus"	"Talpa_europaea"	"Arvicola_terrestris"	"Sicista_betulina"	"Dryomys_nitedula"	"Micromys_minutus"	"Ctenophthalmus_agyrtes"	"Megabothris_turbidus"	"Palaeopsylla_soricis"	"Amalaraeus_penicilliger"	"Peromyscopsylla_bidentata"	"Doratopsylla_dasycnema"	"Ctenophthalmus_assimilis"	"Peromyscopsylla_silvatica"	"Leptopsylla_segnis"	"Ctenophthalmus_solutus"	"Amalaraeus_arvicolae"	"Ctenophthalmus_uncinatus"	"Ctenophthalmus_congener"	"Hystrichopsylla_talpae"	"Hystrichopsylla_orientalis"	"Rhadinopsylla_integella"	"Ctenophthalmus_obtusus"	"Peromyscopsylla_fallax"	"Ceratophyllus_sciurorum"	"Nosopsyllus_fasciatus"	"Amphipsylla_rossica"	"Atyphloceras_nuperus"	"Rhadinopsylla_pentacantha"	"Palaeopsylla_kohauti"	"Ctenophthalmus_bisoctodentatus"
"Clethrionomys_glareolus"	1.00573909169096	0.000192081575224799	0.000795952973971975	0.000563305234226894	0.00076344085468981	0.000671139847981839	0.00086010664644102	0.000269807847224365	5.0357842146955e-05	8.55747637787393e-05	3.45251562513918e-05	3.4494424783938e-05	5.75804608547227e-06	5.85351053547932e-06	1.00739995541402e-06	2.73135872359403e-06	9.58875322783178e-06	1.43720159559395e-06	4.62945065677597e-06	8.44108129088704e-06	2.61729367521467e-07	1.42271188598669e-06	0.0335902276281458	0.0120778958213043	0.000216014849483441	0.0180138956521348	0.0135445312572889	0.000363713425621284	0.000852703397205516	0.00676851054223998	0.000178039042085216	0.000215923568310532	0.000100948585091991	0.00373524646859222	0.00271504737008982	0.000519060769196791	0.000636921105782596	0.00263619067379994	0.00251574766378449	0.00169303411315575	7.98274570940473e-05	8.11181336973443e-05	1.90420897035263e-06	0.000354140900333052	0.000118971911945938	1.96670554837678e-07	2.89794192145257e-07
"Sorex_araneus"	0.000559199944255132	1.0062912732469	0.000261296240754779	0.000207136309299581	0.000227963089038929	0.000126272962054219	0.000182897393358212	6.21350552858272e-05	0.00089956277963481	4.2515103005446e-05	0.000513011248185113	0.000478577569068492	1.38243092537189e-08	0.000182756356549182	5.1798044779567e-05	2.64250218999761e-07	2.77228170387916e-07	1.17889850364613e-05	1.56369934946048e-06	4.45035047836687e-07	6.2837769335086e-10	2.61108330533007e-07	0.00616476768388429	0.000484276776626509	0.0534625257094061	0.000242169541731304	0.00104745077017529	0.0321026099313352	0.00184168348455304	0.000122140920263037	0.000124543238710988	0.000694342146988787	4.28021214715146e-06	0.000231459322344572	0.000116713368018001	0.00195169262125314	0.00103599228194247	0.000116714772396145	1.51606347696228e-06	1.53879791842615e-06	1.91655196472012e-07	8.65388163762992e-07	5.45528001088773e-07	2.97737346149005e-07	8.93162417302429e-07	0.00103033236168625	0.000230557534118565
"Apodemus_flavicollis"	0.00318256821936607	0.000358874055661642	1.00189886208218	0.00130765321483623	0.000905054854902006	0.000550065255858499	0.000705733361060882	0.000539726386238011	9.17109292437305e-05	0.00038734934870445	4.33236708344821e-05	5.54484448885519e-05	3.42163314127622e-05	6.21318368113962e-06	8.2143079324328e-06	9.86466336229196e-06	3.51300565631529e-06	2.11512330168383e-06	6.67775013518864e-06	1.82399555987603e-07	1.55528779148919e-06	2.08822440484599e-06	0.0493029781984138	0.024822013098165	0.00128514532579712	0.000540037509522826	0.000221640837543785	0.000644149760235336	0.000974861532735588	0.000341760667611699	0.00301598328996588	0.0131770246568307	1.85176056614269e-05	0.000483301065312567	0.00032485959535559	0.0012640893185981	0.00204651396567004	0.000637632955990248	0.000321191303230806	8.1361678942874e-06	0.000474362776404204	0.000787061288828712	2.29814190514771e-06	0.000157910575364227	0.000157725947288688	3.67447838561408e-07	5.37977936756773e-07
"Apodemus_agrarius"	0.00247255247750707	0.000312303286233845	0.00143550267151833	1.00281494309748	0.000743931072291021	0.00051149173644866	0.000678741443766958	0.000679878572972133	9.22567495862971e-05	0.000185633555435656	4.4611381779893e-05	3.99885691362003e-05	7.61882764357807e-08	3.38161431899344e-06	6.1501544042163e-05	2.00360485938093e-06	3.15450590736619e-06	1.06360170363887e-05	6.33565005828076e-06	9.66099060571752e-08	3.46310347435367e-09	1.98628934200916e-06	0.0468962913648364	0.0107619286735135	0.00088989778678243	5.67778520559273e-05	0.000225402722342446	1.95318816718253e-05	0.000889205596117708	2.38529894988157e-05	0.0258174879785071	0.00484882253293893	1.72002866379334e-05	0.000355383857442604	0.000182085535215002	0.00396392128264094	0.00258968841586467	0.000525867959062645	6.76547788181983e-06	0.000522172859945808	1.05624655967787e-06	0.0022388328787021	2.01823232498762e-06	1.32572384496486e-06	1.26855736834877e-06	3.19764456894722e-07	0.000172994553887591
"Microtus_arvalis"	0.00343347126037122	0.000352160905562775	0.00101798788600577	0.000762235176002926	1.00218361513548	0.000575433625305251	0.00106228162164244	0.000330615902599801	7.61184524566548e-05	0.000192751694566303	4.34391138308626e-05	3.74901126570683e-05	6.61968775522683e-08	4.22536690893498e-06	1.77947840954767e-06	1.81810497202755e-06	3.60160143563798e-06	1.82350460293335e-06	1.52673768212147e-05	3.02151532585941e-06	3.00894897964856e-09	1.80306022712931e-06	0.042570251962523	0.0150636011714855	3.11230872669078e-05	0.00500405990273612	0.0055286466347636	0.000545274265314646	0.0232653428899913	0.00144099205318677	0.000379976881584111	0.000380785831928403	0.0003721317744146	0.000366607251697337	0.000540558134141448	0.000891968903565053	0.00159629260727582	0.000716416878736359	9.11344418890726e-06	8.75340299066694e-06	9.17729438792811e-07	0.000179509102000274	0.0021139303222287	1.6859901334441e-06	1.39132668728297e-06	3.60574306036971e-07	4.08887516080797e-07
"Microtus_subterraneus"	0.00331553449997206	0.000214274003176946	0.000679617304535597	0.000575675062450905	0.000632088287256154	1.0032714557735	0.000899386494078051	0.000238469246509272	7.20404517433617e-05	6.7210991641636e-05	3.53328037873449e-05	3.63999498683324e-05	5.3792140942644e-08	3.9710483601284e-06	5.2983198594208e-07	1.78676290639293e-06	4.3346874905057e-05	1.79154562195462e-06	5.49913323889216e-06	4.76926080961733e-06	2.44509731557473e-09	1.77453741981506e-06	0.0418968284818336	0.00298978688266786	0.000990316939967731	0.00491102809758947	0.0101340914108073	1.19542028318891e-05	0.000414229511494882	0.00157931573039031	0.000214474730583278	0.000211192507325875	0.0292501627331802	0.000207286382585921	0.00233465143474171	0.000784014964919142	0.000784085318622004	0.000592130229140832	8.68080604248441e-06	0.00213886969685067	7.45754681250292e-07	2.62849618053508e-06	1.62031709099846e-06	0.000195130361810563	0.00135631646154241	2.19393177314279e-07	3.40164042791221e-07
"Microtus_agrestis"	0.00431571158478935	0.000315229036787977	0.000885626178586204	0.000775894630815953	0.00118517302493049	0.000913494517514569	1.00109196117086	0.000284028269543386	7.98217327505897e-05	0.000123008652418664	5.48397204664446e-05	3.71975546596119e-05	6.72956026159594e-08	5.99950013322044e-06	1.34151500454336e-06	1.90841550755065e-06	1.04009126236117e-05	1.91375022557682e-06	8.93812044287648e-06	6.5583374004551e-06	3.05889102799816e-09	1.89312105241066e-06	0.0446965880474157	0.00717592798119986	0.000226335382477184	0.0061740328557552	0.014208555605527	0.000213027641102224	0.00769066719412102	0.00709908750909381	0.000419898960844678	0.000416573963385669	0.00257953250735474	0.000214056420491633	0.00060409746174508	0.00354242479341845	0.00295458261001671	0.000995509317006539	0.000207362794757884	0.00118769293798712	9.32961763539437e-07	3.49603262650284e-06	0.000198924133746503	0.000198125106047838	1.93344864693342e-06	3.22760105926256e-07	4.12583463323307e-07
"Apodemus_sylvaticus"	0.00321134084207977	0.000254031226029033	0.00160662738228989	0.00184357771182676	0.000874978830601333	0.000574544510194431	0.000673741476591288	1.0006041726413	7.29339822026517e-05	0.000252987326087681	3.56285926033549e-05	4.64773894254027e-05	8.81909713754083e-08	4.57090069304136e-06	2.86043130395593e-05	2.30270659450972e-06	2.45276342069588e-06	2.31311452130157e-06	7.05993134439678e-06	2.8959732367676e-07	4.00868051706401e-09	2.2826631919244e-06	0.0538936779613351	0.017341062023755	0.000492767104491579	0.00146644409479108	6.49791434236526e-05	0.00048102407130754	0.000500182573951634	2.90948916104562e-05	0.0116896990007606	0.00748774218727851	1.91059779558584e-05	0.00141010753448683	0.00140788664616635	0.000480622097243559	0.000480506996434993	0.00140818992218824	8.66566663459479e-06	8.43929574739983e-06	1.22264755770452e-06	0.00186735998862422	0.000467374693833507	1.62348582665579e-06	1.45387787697059e-06	2.60100231429044e-07	6.09026587543448e-07
"Neomys_fodiens"	0.000882641904479847	0.00541586084451369	0.000402020511753339	0.000368395102800077	0.000296653420875593	0.000255595575363434	0.000278829340430142	0.000107402782010754	1.00091012039421	5.24963454660428e-05	0.000434149038635319	0.000491856004728386	2.2624872808257e-08	0.000138763666815792	2.61846367992955e-05	5.92539436326884e-07	6.11703332083287e-07	3.50701954173071e-05	2.35230980490812e-06	8.02733445326195e-07	1.02840330946623e-09	5.87397419779552e-07	0.0138684530809952	0.00141084051151432	0.0599871799911128	2.19451132803511e-05	0.00208479552954655	0.0152833385859762	0.00139267740754393	1.10914567653393e-05	0.00069968295392335	0.000699588789278029	8.35514581532458e-06	5.18196430558174e-06	4.24728795821815e-06	0.0013870688514465	0.0027523095175801	4.14771092098097e-06	2.38777088263231e-06	2.56390574583552e-06	3.136630093872e-07	1.4564811345217e-06	7.30258318104862e-07	4.77255954150874e-07	0.000686066567131572	5.54525001144746e-06	0.000689655959950551
"Apodemus_uralensis"	0.00225758577845148	0.000385265727234918	0.00255570704299843	0.00111571508060812	0.00113067746606419	0.000358920553302757	0.000646746523025967	0.000560745104214963	7.90151179179613e-05	1.00093032247696	3.00226842668805e-05	2.86249164115982e-05	1.07668088577181e-07	4.58246272046364e-06	1.78994091727544e-06	1.17682983463156e-06	2.4496373354284e-06	1.17371240157641e-06	7.84550838447216e-06	1.37861605234429e-06	4.89400402623552e-09	1.15235981450038e-06	0.027207215220354	0.0145810228476398	3.37440000667451e-05	0.00314940764452388	0.00211444169585915	0.00105032984524553	0.0103566923006916	2.28181816611684e-05	4.40663055715306e-05	0.0392562570398487	1.27668351304453e-05	1.14253947767337e-05	9.7116298716501e-06	1.3520492124684e-05	0.00311001038226153	1.05453271452085e-05	6.57164147594524e-06	5.97236419780921e-06	1.49267122800183e-06	5.90292112439205e-06	2.7721817662907e-06	1.38942460492103e-06	1.20314116185378e-06	3.94470027885581e-07	4.27051741520536e-07
