"Clethrionomys_rutilus"	"Clethrionomys_rufocanus"	"Tamias_sibiricus"	"Sciurus_vulgaris"	"Apodemus_peninsulae"	"Microtus_oeconomus"	"Clethrionomys_glareolus"	"Neomys_fodiens"	"Microtus_agrestis"	"Sicista_betulina"	"Talpa_altaica"	"Arvicola_terrestris"	"Myopus_schisticolor"	"Amalaraeus_penicilliger"	"Ceratophyllus_indages"	"Megabothris_rectangulatus"	"Hystrichopsylla_talpae"	"Tarsopsylla_octodecimdentata"	"Amphipsylla_sibirica"	"Palaeopsylla_soricis"	"Catallagia_dacenkoi"	"Neopsylla_mana"	"Megabothris_turbidus"	"Catallagia_ioffi"	"Catallagia_fetisovi"	"Rhadinopsylla_integella"	"Rhadinopsylla_altaica"	"Peromyscopsylla_bidentata"	"Corrodopsylla_birulai"	"Leptopsylla_sicistae"	"Rhadinopsylla_pseudodahurica"	"Ceratophyllus_sciurorum"	"Ctenophyllus_subarmatus"	"Neopsylla_acanthina"	"Frontopsylla_elata"	"Megabothris_calcarifer"	"Amphipsylla_vinogradovi"	"Hystrichopsylla_microti"	"Neopsylla_pleskei"
"Talpa_altaica"	0.00160343587183308	0.00119628165025359	0.000150683711227832	3.83451246200822e-07	0.000694574910286283	0.00270923894442862	0.000297212380126665	0.00275791832788017	0.000198064556632141	0.000246534922732006	1.00024608516188	5.28904503352018e-07	6.73079793524617e-08	0.000117448666346323	2.08720961724988e-05	9.58202433122373e-05	0.000109712006344513	3.24547590910937e-08	4.98003254499387e-05	0.100402746047368	2.83445832941204e-05	4.8525822189291e-05	4.99856587727809e-05	1.95734848691317e-05	5.45759266640488e-06	8.94612046690074e-06	4.01368173102268e-06	3.1352319571798e-06	3.15195555221842e-05	8.41968111882206e-06	1.1834760003591e-06	6.92984179881005e-10	8.96687680145233e-07	1.62127046554282e-06	5.53863859009699e-07	6.60970982555761e-07	2.7693192950485e-07	2.76931929504849e-07	2.76931929504849e-07
"Arvicola_terrestris"	0.00344674296250354	0.00108825962782002	4.0362564384844e-05	4.06763163373153e-07	0.0015945162334161	0.000159551329648697	0.000171640462391437	0.00270368469924548	0.000104887292056647	1.09549746510858e-06	6.61130629190023e-07	1.00078914319835	5.83399307507666e-08	0.0501803598832891	1.31794995814195e-05	0.000102517737962999	9.50940871237496e-05	3.44278460565831e-08	5.3352547864443e-05	0.000269741296709529	3.71890278409818e-05	4.97215192912203e-05	5.99638104507304e-05	2.76029615171599e-05	8.39845119567588e-06	8.22585256090932e-06	7.80841126604955e-06	5.74544022496319e-06	0.0500726886449735	7.22451599981814e-06	1.59166066375877e-06	7.35114150674373e-10	2.05793037728252e-06	3.68145284598788e-06	1.19058478842955e-06	9.44653430433081e-07	5.95292394214775e-07	5.95292394214774e-07	5.95292394214774e-07
"Myopus_schisticolor"	0.00612510848518988	0.00245021148832173	6.42621349999575e-05	3.25842705368737e-07	0.000281506426782311	0.000772133963473026	6.50251662546425e-05	6.34095253950147e-05	0.000216860089423592	4.33328358643433e-07	1.68269948381154e-07	1.16679861501533e-07	1.0000614487003	0.000253404236540448	1.38072563904483e-05	0.000151129432246281	0.100161381482565	2.75788554845226e-08	8.92140444773112e-05	6.86541389395109e-05	6.91833542876752e-05	4.98756164368136e-05	4.75476959742866e-05	5.02012232137003e-05	1.60848643637724e-05	1.13303527700628e-05	7.61823332021551e-06	5.68494435672457e-06	1.41517400316929e-06	1.28060495444404e-06	3.15998516464793e-06	5.88872359100127e-10	3.63626680646683e-07	1.6027282617698e-06	2.11575422631775e-06	1.84446186061368e-06	1.05787711315887e-06	1.05787711315887e-06	1.05787711315887e-06
"Amalaraeus_penicilliger"	0.0686913637693243	0.0216214085283596	0.000779632206423816	3.24406626994927e-06	0.000986555857666973	0.00304221364208153	0.0034085274037764	1.44232393075265e-05	0.00208140222985186	3.39843531995935e-06	1.09970661372962e-06	0.000375882845567709	9.49079537604673e-07	1.002724231949	0.000160858433315235	0.00154328932791966	0.00154699964629562	2.74573078872213e-07	0.000942286111162636	0.000448680298401684	0.000740210834685578	0.00047277042872786	0.000418783307056859	0.000549549920638041	0.000167225368866389	0.000104013686248501	7.61014201174463e-05	5.48534984613937e-05	2.14954200713589e-05	4.5282371647532e-06	3.16778143514485e-05	5.8627703673782e-09	1.2768838137937e-06	1.37732563474431e-05	2.37275867942399e-05	1.88048555250042e-05	1.18637933971199e-05	1.18637933971199e-05	1.18637933971199e-05
"Ceratophyllus_indages"	0.00138838470442203	0.00091612665263409	0.0873497023869041	0.00801124742380371	0.00111859044483875	8.26083494364299e-06	0.00110768187616743	2.77541354323859e-06	0.00110565664445826	1.27048617138813e-06	2.28359914359943e-07	1.15356670296888e-07	6.04256297174982e-08	0.000187961495383667	1.00796958181836	0.000296784689183144	9.84937764395221e-05	0.00067806039942435	6.87995709439202e-05	9.31708450588566e-05	3.69173233860737e-05	0.000402504100533663	0.000105828624574848	6.67985122016844e-05	4.45661262285979e-06	4.9940398004875e-06	4.43782490250299e-05	3.61963821271643e-06	2.92234192138074e-06	5.07892348681535e-06	9.47888464858306e-07	1.4478157994826e-05	1.10954478393533e-05	2.40480386859471e-06	4.79580208781356e-07	5.33891758526823e-07	2.39790104390678e-07	2.39790104390678e-07	2.39790104390678e-07
"Megabothris_rectangulatus"	0.0510576919877708	0.0276660291191394	0.00287561000481412	0.000575626373448851	0.00712220894427741	0.00400245188694117	0.00399166030371738	1.70145149489155e-05	0.0031282992736335	0.0005701429770227	1.353393267122e-06	1.15839251935592e-06	8.53838600261474e-07	0.00232801271499745	0.000383137296487843	1.00151747544034	0.0013917569184262	4.87201840178094e-05	0.000957099573045323	0.000552184452985775	0.000705816700946866	0.000545400306940144	0.000576048955596197	0.000498918498855959	0.000150353394246336	0.000112789039259334	8.15413612111237e-05	6.2443558922819e-05	1.86210469136274e-05	4.43821640946886e-05	3.0990481902017e-05	1.04028862671479e-06	9.88347277601727e-06	2.26031747666325e-05	1.76365084586428e-05	1.76998045083389e-05	8.81825422932139e-06	8.81825422932139e-06	8.81825422932139e-06
"Hystrichopsylla_talpae"	0.0612510848518988	0.0245021148832173	0.000642621349999575	3.25842705368737e-06	0.00281506426782311	0.00772133963473026	0.000650251662546425	0.000634095253950147	0.00216860089423592	4.33328358643433e-06	1.68269948381154e-06	1.16679861501533e-06	0.00061448700296052	0.00253404236540448	0.000138072563904483	0.00151129432246281	1.00161381482565	2.75788554845226e-07	0.000892140444773112	0.000686541389395109	0.000691833542876752	0.000498756164368136	0.000475476959742866	0.000502012232137003	0.000160848643637724	0.000113303527700628	7.61823332021551e-05	5.68494435672457e-05	1.41517400316929e-05	1.28060495444404e-05	3.15998516464793e-05	5.88872359100127e-09	3.63626680646683e-06	1.6027282617698e-05	2.11575422631775e-05	1.84446186061368e-05	1.05787711315887e-05	1.05787711315887e-05	1.05787711315887e-05
"Tarsopsylla_octodecimdentata"	8.17924652367758e-06	4.24274411554948e-06	9.68868935351291e-05	0.100889162526121	7.37989869003972e-06	8.32954172607665e-07	1.71312813830702e-06	7.69541960730217e-09	1.52947594473903e-06	1.65183586419996e-07	5.77486816567504e-10	4.90076100449581e-10	1.96290786366709e-10	5.2178656269666e-07	0.00110275303393925	6.13770289761727e-05	3.19953981777736e-07	1.00853911285236	2.14092856449123e-07	2.35614621159542e-07	1.27699563150131e-07	9.17614795064277e-05	3.23211134069855e-07	1.35848202693702e-07	2.36607616616781e-08	3.01001807598758e-08	7.28717227862172e-08	2.19267180361334e-08	1.91522773999034e-08	3.68682230096401e-08	4.84304905174674e-09	0.000182329811794195	0.000121562730312719	1.5696325406172e-08	2.82530104444822e-09	2.7746871564294e-09	1.41265052222411e-09	1.41265052222411e-09	1.41265052222411e-09
"Amphipsylla_sibirica"	0.0400455137683471	0.0430750174075378	2.92533398365839e-05	3.30599201586552e-06	0.00284474923475611	0.00190575021198291	0.00934271618024099	1.42073567741374e-05	0.00374271199027212	3.89487760410214e-06	1.15814710348695e-06	9.92605541664056e-07	8.29898088161034e-07	0.00234037573656208	0.000146239088006379	0.00157587557608393	0.00135273388370249	2.79814384475365e-07	1.00120761246918	0.000472524018222674	0.000877061051544736	0.000471957178945012	0.000530938565363114	0.000580068181539657	0.000165961028141813	0.000119030492632068	6.95927154069491e-05	6.08255770991937e-05	7.54392092856238e-06	1.2930716271521e-05	3.80309974113718e-05	5.97468436602203e-09	3.67462729678953e-06	1.24222898822945e-05	1.38326472429524e-05	2.07445796110549e-05	6.91632362147618e-06	6.91632362147618e-06	6.91632362147618e-06
"Palaeopsylla_soricis"	0.0160343587183308	0.0119628165025359	0.00150683711227832	3.83451246200822e-06	0.00694574910286283	0.0270923894442862	0.00297212380126665	0.0275791832788017	0.00198064556632141	0.00246534922732006	0.00246085161880805	5.28904503352018e-06	6.73079793524617e-07	0.00117448666346323	0.000208720961724988	0.000958202433122373	0.00109712006344513	3.24547590910937e-07	0.000498003254499387	1.00402746047368	0.000283445832941204	0.00048525822189291	0.000499856587727809	0.000195734848691317	5.45759266640488e-05	8.94612046690074e-05	4.01368173102268e-05	3.1352319571798e-05	0.000315195555221842	8.41968111882206e-05	1.1834760003591e-05	6.92984179881005e-09	8.96687680145233e-06	1.62127046554282e-05	5.53863859009699e-06	6.60970982555761e-06	2.76931929504849e-06	2.76931929504849e-06	2.76931929504849e-06
"Catallagia_dacenkoi"	0.0476931774917236	0.0449416501417774	2.52134093749128e-05	2.66643112992727e-06	4.96136596606659e-05	4.2701045582077e-05	0.00695873354987519	1.08689445191191e-05	0.00127967417437256	3.10501908924024e-06	8.91339097299383e-07	9.35573027446083e-07	8.70230871543084e-07	0.00248599110517043	0.000106108281681985	0.0015714409568251	0.00141847632061523	2.25682875755892e-07	0.00118596305712024	0.000363666351698148	1.00090992583914	0.000436252611556791	0.000470154198868774	0.00060363833536903	0.000183364108656561	0.000120697771385592	7.01803061706325e-05	6.08762574480905e-05	2.91864073853866e-07	2.90597812130966e-07	4.12107375295238e-05	4.8188514396276e-09	6.72301929950195e-08	8.33319008083764e-06	1.64743272855695e-05	2.26646596754581e-05	8.23716364278474e-06	8.23716364278474e-06	8.23716364278474e-06
"Neopsylla_mana"	0.0388753502260649	0.017008475909674	0.0127177620489394	0.00213040637735203	0.0182568418615433	0.00634227674548477	0.00282874882356649	2.22542604576329e-05	0.00141763655225099	0.00140656312490059	1.69670706955563e-06	1.39081172842574e-06	6.97561069046345e-07	0.00176545041217257	0.00128632429331388	0.00135015180878889	0.00113702454254554	0.00018031451567347	0.000709585968343899	0.000692256484378696	0.000485064092570138	1.00069138054139	0.000769756816007055	0.000354498071761048	0.000105363522548757	0.000108547464218077	9.73867154920685e-05	6.91289536755412e-05	4.74236324633224e-05	0.000112590891958987	2.0991704020898e-05	3.8501320072627e-06	2.61239699767256e-05	4.20500457947972e-05	1.3428445673943e-05	1.21744077196919e-05	6.71422283697148e-06	6.71422283697147e-06	6.71422283697147e-06
"Megabothris_turbidus"	0.028267567099691	0.0303304096603044	0.00230931254537378	8.06812755723246e-06	0.0294190056701054	0.00531750943388364	0.00228996715379493	2.58694534931935e-05	0.00152373378810964	0.00151426049186585	1.87916010423988e-06	1.80342287069866e-06	7.15002946981754e-07	0.00168143072156664	0.000363636702486509	0.00153324308481995	0.00116545480358026	6.82874651681422e-07	0.000858284147015561	0.000766697322529872	0.000562064042256654	0.000827633268338413	1.00108987597874	0.000368053969082469	0.000116979583367987	0.000142960413407041	0.000120854160132347	9.59286416394075e-05	7.6288779890607e-05	0.000165308464718339	2.67969821849057e-05	1.45809534166852e-08	3.79697279518762e-05	6.18221469156223e-05	9.76427188244941e-06	1.4619025077759e-05	4.88213594122471e-06	4.88213594122471e-06	4.88213594122471e-06
"Catallagia_ioffi"	0.0566604300481861	0.0336125278077266	0.00179360148134844	3.95628099072886e-06	4.82537549263041e-05	4.22205297350837e-05	0.00705688906263253	1.05111764551964e-05	0.00177599324425739	3.00988948433364e-06	8.58486178470688e-07	9.68524965514383e-07	8.80723214275443e-07	0.00257420752298872	0.000267780000668156	0.00154927323328956	0.00143557883926897	3.34853903130967e-07	0.00109398823711427	0.000350262360816041	0.000841916625646279	0.000444677405805525	0.00042939629726288	1.00058760102676	0.000173392889608649	0.000108434886912423	7.14504360910076e-05	5.64274766957936e-05	2.86149352342489e-07	2.82417815345297e-07	3.62599451322574e-05	7.14990540493167e-09	6.70295131856156e-08	9.87930628979423e-06	1.95718238508415e-05	2.05764505474839e-05	9.78591192542074e-06	9.78591192542073e-06	9.78591192542073e-06
"Catallagia_fetisovi"	0.05935642348625	0.0414612492341297	2.14182355032023e-05	2.31040378578739e-06	4.95137007121092e-05	4.28245862723157e-05	3.90652993666011e-05	9.95045519350612e-06	2.16052414793322e-05	3.0035586777131e-06	8.02587156824247e-07	9.88053081844222e-07	9.46168491986612e-07	0.0026264219698427	5.99021167249096e-05	0.00156544416362362	0.00154225464193818	1.95549236086222e-07	0.00104945944266147	0.000327455559984293	0.000857496861070387	0.000443146580131539	0.000457596605527715	0.00058137615927606	1.00019568675849	0.000124624482690361	7.80156035414423e-05	6.41259374633934e-05	2.84338694490251e-07	2.87972232945774e-07	4.19976965250169e-05	4.17542852853143e-09	6.66722650991619e-08	1.03473741584553e-05	2.05030823786701e-05	2.35617335598422e-05	1.02515411893351e-05	1.02515411893351e-05	1.02515411893351e-05
"Rhadinopsylla_integella"	0.0389560310927841	0.042581562191735	2.63563140042577e-05	3.84356154318413e-06	0.0116071635930723	0.00774513862671199	3.72248958261428e-05	2.17690695063595e-05	2.10549796348918e-05	6.09919612447012e-06	1.7204077820963e-06	1.26551577860143e-06	8.71565597697142e-07	0.00213628109448844	8.7779853416261e-05	0.00153566614991555	0.00142065192424634	3.25313492058657e-07	0.000984290612149798	0.000701926375095289	0.000738113294242659	0.000597011053199421	0.000731297499351403	0.000475445273385239	0.000162970477364318	1.00014302546193	9.09464242873018e-05	7.68245584914654e-05	3.02516824848427e-05	5.25501455446528e-05	3.74319228348719e-05	6.94619555997133e-09	1.49816160784236e-05	2.91936352783421e-05	1.34563147125334e-05	2.03980007565026e-05	6.72815735626668e-06	6.72815735626668e-06	6.72815735626668e-06
"Rhadinopsylla_altaica"	0.0504521721840296	0.0202429549912027	0.0101072536821402	1.20967059825121e-05	0.0200747971195188	4.32700416575433e-05	3.30701597078495e-05	1.48024703610091e-05	1.96313520021156e-05	6.72537748070743e-06	1.00342043275567e-06	1.56168225320991e-06	7.61823332021551e-07	0.00203190791713582	0.00101404299022193	0.00144328209343689	0.00124177203119513	1.02384770514635e-06	0.000748121690624703	0.000409395536564313	0.000557933434056529	0.00069631501576829	0.000803680164880105	0.000407267485718743	0.000132626526020452	0.000118230351573492	1.00011296558589	8.12418202151759e-05	5.2043423382304e-05	9.0804489319879e-05	2.6067592784815e-05	2.18615168358652e-08	2.59175383697428e-05	4.75681199901151e-05	1.74273479046735e-05	1.52122148804917e-05	8.71367395233672e-06	8.71367395233672e-06	8.71367395233672e-06
"Peromyscopsylla_bidentata"	0.043347738412876	0.0359861973686433	3.06601989004233e-05	5.19976456285449e-06	0.0215091267677635	4.70577997561944e-05	3.63096837139501e-05	1.63558280387162e-05	2.05932034375646e-05	7.28856745138355e-06	1.11972569899278e-06	1.64155434998948e-06	8.1213490810351e-07	0.00209226915559887	0.000118155333086529	0.00157892998990557	0.00132377990020872	4.40100554868106e-07	0.000934107076880475	0.000456848085189056	0.00069138035244617	0.000706102883971599	0.000911322095574371	0.000459480881665748	0.000155734419553955	0.000142674180055578	0.000116059743164537	1.00009297191433	5.57656413208794e-05	9.72941754426599e-05	3.43350866891803e-05	9.3971648726286e-09	2.77599767349863e-05	4.91172239674645e-05	1.49733120597154e-05	1.90392073520546e-05	7.48665602985769e-06	7.48665602985769e-06	7.48665602985769e-06
"Corrodopsylla_birulai"	0.000243495480746498	0.000143784028040869	2.76190812730639e-05	4.89119699751378e-06	0.0309037688106551	0.000148812950892417	2.4281844052339e-05	0.0540592707456021	1.63436112810748e-05	1.85115139822123e-05	1.21229059700708e-05	0.0154069811215303	2.1771907741066e-07	0.000882965716777358	0.000102731558313154	0.000507065431340314	0.000354882096179375	4.1398384225945e-07	0.000124764846126224	0.0049461456357889	3.56972213405882e-06	0.000521659957096546	0.000780492901957749	2.50930970515722e-06	7.43655047128349e-07	6.05033649696855e-05	8.00668052035447e-05	6.00553060378701e-05	1.0014322774794	0.00013996208283161	1.55398923726981e-07	8.83951264610925e-09	3.98817237318566e-05	5.98558005723144e-05	8.41089743511218e-08	8.82130836573809e-08	4.20544871755609e-08	4.20544871755609e-08	4.20544871755609e-08
"Leptopsylla_sicistae"	0.000308719422356856	0.000198430584390304	5.45612608672555e-05	1.22402500392005e-05	0.0702111938661011	7.97207838275948e-05	2.46940535582107e-05	5.7203681054505e-05	1.65022909763367e-05	0.0300394790489795	4.20984055941103e-06	2.88980639992725e-06	2.56120990888808e-07	0.000241807864597821	0.000232106803347462	0.00157112860895197	0.000417477215148757	1.03599706657089e-06	0.000278010399837702	0.0017176149482397	4.62050521288236e-06	0.00161004975501352	0.00219860258075391	3.21956309493638e-06	9.7910559201563e-07	0.000136630378416097	0.000181608978639758	0.000136211845619724	0.000181950707681092	1.00096078593349	2.0738238941897e-07	2.21209338057841e-08	9.06098361486891e-05	0.00013594595270587	1.06638833283888e-07	1.17021048869971e-07	5.33194166419441e-08	5.33194166419441e-08	5.33194166419441e-08
"Rhadinopsylla_pseudodahurica"	0.0433815549900039	0.0574334115823705	2.13368655225516e-05	2.29698897882845e-06	5.08673532445049e-05	4.26444559201222e-05	4.01627213620239e-05	1.03862007994306e-05	2.16770774239753e-05	3.10506119145505e-06	8.45340000256499e-07	9.09520379290727e-07	9.02852904185122e-07	0.0024165646948105	6.18835754914637e-05	0.001567232941902	0.00147165023382175	1.94413826220119e-07	0.00116809492049213	0.000344898720104652	0.000936072466742039	0.000428830524998344	0.000509142661513208	0.00059051910643962	0.000203988811692939	0.00013903285624381	7.44788365280428e-05	6.86701733783606e-05	2.88598001207251e-07	2.96260556312815e-07	1.00004811412946	4.15118490149721e-09	6.84027511100368e-08	7.59094948580569e-06	1.49849930880843e-05	2.59301888658304e-05	7.49249654404213e-06	7.49249654404212e-06	7.49249654404212e-06
