"Toddalia_asiatica"	"Molinaea_alternifolia"	"Aphloia_theiformis"	"Psiadia_terebinthina"	"Stillingia_lineata"	"Croton_fothergillifolius"	"Roussea_simplex"	"Erythroxylum_macrocarpum"	"Chassalia_coriacea"	"Bertiera_zaluzania"	"Dodonaea_viscosa"	"Antirhea_borbonica"	"Claoxylon_linostachys"	"Stomorhina_lunata"	"Pachycerina_crinicornis"	"Apis_mellifera"	"Brachymyrmex_sp1_M_PL_062"	"Fannia_pusio"	"Technomyrmex_albipes"	"Chaetocnema_sp1_M_PL_062"	"Chrysomya_megacephala"	"Eristalinus_flaveolus"	"Musca_domestica"	"Allograpta_nasuta"	"Syritta_nigrofemorata"	"Phorinia_sp1_M_PL_062"	"Leptotes_pirithous"	"Lygaeidae_sp1_M_PL_062"	"Lygistorrhina_sp1_M_PL_062"	"Nacoleia_sp1_M_PL_062"	"Polistes_hebraeus"	"Psilopa_iceryae"	"Diptera_sp1_M_PL_062"	"Paragus_borbonicus"	"Stomoxys_niger"	"Episyrphus_sp1_M_PL_062"	"Unidentified_sp7_M_PL_062"	"Graphomya_maculata"	"Sepsis_lateralis"	"Acalyptrate_sp1_M_PL_062"	"Homoneura_sp1_M_PL_062"	"Limnophora_quaterna"	"Pelecophora_intemipta"	"Stomoxys_calcitrans"	"Villa_unifasciata"	"Zosterops_mauritianus"	"Dioxyna_sororcula"	"Henotesia_narcissus"	"Phelsuma_cepediana"	"Pteromalidae_sp1_M_PL_062"	"Tarundia_servillei"	"Cheloninae_sp1_M_PL_062"	"Hyadina_sp1_M_PL_062"	"Ischiodon_aegyptius"	"Mauritiborium_undulatus"	"Panara_naso"	"Pterophoridae_sp1_M_PL_062"	"Sarcophaga_arno"
"Toddalia_asiatica"	1.00518888232164	0.00107036447590402	0.000579185748151383	0.000786690639372732	0.000843005208333548	0.000653124595610939	0.000329982007272646	0.000294783345071554	0.0001656720013125	4.52600725543829e-05	0.000127850288025467	7.58073168261882e-06	8.6286660780073e-06	0.0170744568476743	0.042190595048404	5.83304123518278e-05	0.00226062881709876	0.00373485528432657	0.00814120629550261	2.80717227257466e-05	0.000754028487278071	0.000750723663046144	0.00149445833446908	0.000748979636262713	0.00222726247377283	0.00517756337340047	0.000749077302641641	7.31805245928123e-06	5.61671501740674e-06	6.2776946565459e-06	5.1771129090444e-06	0.00591287577836259	1.07291571969724e-05	6.87859051856537e-06	0.000745548006748268	4.59851268024876e-06	5.96340958622298e-06	3.59834624809635e-06	0.00295643788918129	4.5982102272739e-06	4.5982102272739e-06	3.1583929829095e-06	0.00221732841688597	3.35726589253865e-06	3.21922478897897e-06	2.10626813152753e-06	0.00147821894459065	0.00147821894459065	1.40417875435168e-06	3.06547348484927e-06	3.01221820568182e-06	0.000739109472295324	1.53273674242463e-06	1.05279766096983e-06	1.05279766096983e-06	1.50610910284091e-06	9.14756557410153e-07	1.38962679917221e-06
"Molinaea_alternifolia"	0.00124418434805938	1.0038905660605	0.00166339112421396	0.00110291266782603	0.000566466955275296	0.000591535825342575	0.000374227787386812	0.000254122065379001	0.000101733136916214	0.000178875781354333	5.48146621546625e-06	6.88559454367241e-05	5.86569371092964e-05	0.0164115271099697	0.00180888385110386	0.0155393003299777	0.00949591946958266	0.025756296607924	0.00601933594937862	2.39798728029128e-05	0.00516670138185754	0.0017332979812385	0.0017308306063406	1.42880509928141e-05	1.47596152690692e-05	1.11588386031874e-05	0.00258371045914659	1.02596527239631e-05	6.36983467892445e-06	0.00429502295102607	1.03522292445588e-05	7.31873145917281e-06	7.2095794307765e-06	0.00429267166764308	0.00257879284626184	8.84725031682275e-06	7.67086981490793e-06	0.00172075363381033	3.6593657295864e-06	3.08981975604707e-06	3.08981975604707e-06	2.72273641477501e-06	2.7445242971898e-06	0.000860192290505385	0.000860567168290956	2.38868800459667e-06	1.8296828647932e-06	1.8296828647932e-06	1.59245866973111e-06	2.05987983736471e-06	1.84969339847662e-06	9.14841432396601e-07	1.02993991868236e-06	9.07578804925005e-07	9.07578804925005e-07	9.24846699238307e-07	1.28245659049538e-06	1.25858686243101e-06
"Aphloia_theiformis"	0.000772247664201844	0.00190800746601013	1.00392438135937	0.00161902611781539	5.60172792102139e-05	0.000318175980387384	0.000917740430533966	0.000379853109697736	8.3531253375564e-05	0.000115520269375556	6.15363397661818e-06	1.95700156680299e-07	1.59836898995544e-07	0.0227432003200889	0.002030699212284	0.0453428674597835	0.0128647630074355	5.44359924323055e-05	1.79670988929106e-05	7.22374687533345e-06	2.51160528573247e-05	0.00591777891973283	1.31749276710342e-05	0.00100610950943995	0.00198133663210633	1.09791879301636e-05	9.69924966098007e-06	1.50607080727013e-05	1.56211137112164e-05	0.0029608726467639	0.00296161447754858	4.54263331883438e-06	7.12947189948178e-07	1.0713436739997e-05	8.69668485193934e-06	0.00295590755981774	1.00899127164753e-05	3.94830640281994e-06	2.27131665941719e-06	3.05548795692076e-07	3.05548795692076e-07	4.06985474676145e-06	1.70348749456289e-06	3.66436403193194e-06	4.19033429209912e-06	5.85791764170616e-06	1.13565832970859e-06	1.13565832970859e-06	3.90527842780411e-06	2.03699197128051e-07	1.51875006137389e-06	5.67829164854297e-07	1.01849598564025e-07	1.35661824892049e-06	1.35661824892049e-06	7.59375030686945e-07	1.88258850908766e-06	6.76970171036988e-07
"Psiadia_terebinthina"	0.00124406891807781	0.0015004742108796	0.00192024027926942	1.00360143198866	0.000101099552572898	0.000580642253437742	0.000507779979803497	0.000398361494799968	0.000107989993446547	0.000131232186667788	7.32395406543934e-06	2.01551956487489e-07	1.63737376933569e-07	0.026953308838674	0.00241690484159498	0.00945847515958905	0.025720590705308	4.54227718847116e-05	1.95909703699225e-05	1.2100760893663e-05	0.00235575650322703	0.00235423558729392	0.0011814687166064	0.00234847460531028	0.00351392996969368	0.00350876124339356	1.06291960770422e-05	0.00933582727431309	8.64306348601696e-06	1.20600484797399e-05	0.00117717964549033	7.31805245928123e-06	1.28672157820053e-06	0.00117462610129148	0.00117421135371777	9.618216068094e-06	0.00583612745549554	3.81039982868268e-06	3.65902622964061e-06	5.51452104943082e-07	5.51452104943083e-07	4.2681588728568e-06	2.74426967223046e-06	3.94058526464852e-06	0.0011694962749295	3.24114880725636e-06	1.82951311482031e-06	1.82951311482031e-06	2.16076587150424e-06	3.67634736628721e-07	1.96345442630085e-06	9.14756557410153e-07	1.83817368314361e-07	1.4227196242856e-06	1.4227196242856e-06	9.81727213150423e-07	0.00116697840928914	1.23540904986754e-06
"Stillingia_lineata"	0.0020845219696975	0.00120502970485836	0.000103886590535306	0.00015808293675035	1.00478185469142	0.00113159758148393	0.000235471658363115	0.000130222420804551	5.62976443335516e-05	6.41775492692633e-07	8.34171030139739e-05	2.21341093199341e-07	0.000129764683161289	8.54507477734946e-05	0.0275276439946114	3.07065813579284e-05	0.00185258334419839	0.0128336838150317	0.0055046979819143	0.0201194439890616	1.38639865266914e-05	8.37424355939734e-06	0.00367641595409769	6.44582368017336e-06	9.6680529476088e-06	1.17456893762175e-05	1.09376060181494e-05	1.47053894651489e-06	4.00802822745728e-06	5.45524838910386e-06	1.99879450422984e-06	1.22618939393971e-05	0.0127881326960727	7.74117139041537e-06	9.6216827241645e-06	3.18470105361019e-06	3.32674127026103e-06	4.4786013207139e-06	6.13094696969853e-06	0.00548062829831685	0.00548062829831685	1.3952402229059e-06	4.5982102272739e-06	3.90267442167354e-06	3.62141171568594e-06	1.50301058529648e-06	3.06547348484927e-06	3.06547348484927e-06	1.00200705686432e-06	0.0036537521988779	1.0235935333373e-06	1.53273674242463e-06	0.00182687609943895	4.65080074301968e-07	4.65080074301968e-07	5.11796766668651e-07	1.83817368314361e-07	2.40765442868922e-06
"Croton_fothergillifolius"	0.00188989244687421	0.00147254662904428	0.000690509574457728	0.00106245178288608	0.00132420993577907	1.00232361695841	0.000235399705024347	0.000495292295656181	0.000189873152823508	0.000187391181975131	5.85732727553766e-05	9.6302478771986e-05	7.495068654964e-05	0.0171801213894688	0.0193291800092743	6.96886690250641e-05	0.00219100744371545	6.580770563332e-05	3.13189661139791e-05	0.0149602247164583	0.00429140011977793	0.00214834958315478	0.014940072078026	1.34550820550795e-05	0.00214886531096511	1.5202515799723e-05	0.00428040853219732	9.88327239894029e-06	4.00680348977611e-06	8.32384482526602e-06	6.64278269139585e-06	1.11170143933777e-05	1.68535810008246e-05	0.00214013178369907	0.00427160767711043	0.00213827716372583	0.00213878048558639	0.00213993573800051	5.55850719668884e-06	7.22296328606766e-06	7.22296328606767e-06	5.3067031677448e-06	4.16888039751663e-06	0.00213563092825539	0.00213509743624935	1.50255130866604e-06	2.77925359834442e-06	2.77925359834442e-06	1.00170087244403e-06	4.81530885737844e-06	3.45223914224561e-06	1.38962679917221e-06	2.40765442868922e-06	1.76890105591493e-06	1.76890105591493e-06	1.7261195711228e-06	1.23540904986754e-06	0.00213260344033705
"Roussea_simplex"	0.000954841552959145	0.000931588321792701	0.0019916919981801	0.000929129324746824	0.000275551940637688	0.000235399705024347	1.00429470198063	0.000229270225768755	2.66260078547006e-05	0.000188077436882154	3.90475497584998e-05	1.06473152894662e-07	4.97758362338615e-06	0.000113381419832935	0.012885691420305	0.025754363454433	0.0086082083321736	0.0021679504690687	1.47995990782896e-05	1.00846932823656e-05	2.15642228130235e-05	1.91284663427108e-05	0.00214538221872691	0.0149659145810978	1.24520671243362e-05	8.97459668237567e-06	5.40073338047151e-06	8.64306348601697e-06	0.0170943779060533	9.83906431603395e-06	0.00641921078971625	5.61671501740674e-06	3.50702469902512e-06	5.56238004630192e-06	5.17286118996866e-06	9.05836468163812e-06	5.90276511498262e-06	2.09863276359786e-06	2.80835750870337e-06	1.50301058529648e-06	1.50301058529648e-06	2.45646670466524e-06	2.10626813152753e-06	2.11590200597598e-06	2.37746270683969e-06	0.00641039171476997	1.40417875435168e-06	1.40417875435168e-06	0.00427359447651332	1.00200705686432e-06	4.84109233721828e-07	7.02089377175842e-07	5.0100352843216e-07	8.18822234888412e-07	8.18822234888412e-07	2.42054616860914e-07	1.08038293575212e-06	5.00850436222014e-07
"Erythroxylum_macrocarpum"	0.00143180481891897	0.00106186720176226	0.00138375061389889	0.00122353887688562	0.000255794040866082	0.000831383496280018	0.000384846450397553	1.00286717661694	0.000233395340157992	0.000362123883381904	1.11582436605503e-05	3.60850039810557e-05	1.80855138747855e-05	0.0252012003047432	0.00368222040798159	9.99484817519381e-05	6.75868988771046e-05	3.74700109013408e-05	1.93290661280491e-05	0.00360007095182012	0.00719794592068915	0.0107606274688218	1.94747623309722e-05	0.00717794482547182	0.0107590359289821	0.00359330623041731	0.00359502962594352	1.13817569942848e-05	6.55057787910729e-06	8.60774877138648e-06	1.15702799095313e-05	8.42238128775868e-06	3.25556052011378e-06	7.72951470482556e-06	8.73605581186031e-06	0.00359112848255415	8.88249917734294e-06	5.38830886481773e-06	4.21119064387934e-06	1.3952402229059e-06	1.3952402229059e-06	0.010745005463753	3.1583929829095e-06	0.0035843449677785	4.09919948512554e-06	2.45646670466524e-06	2.10559532193967e-06	2.10559532193967e-06	1.63764446977682e-06	9.30160148603936e-07	4.24355163923621e-06	1.05279766096983e-06	4.65080074301968e-07	0.00358166848791766	0.00358166848791766	2.12177581961811e-06	1.4227196242856e-06	1.76890105591493e-06
"Chassalia_coriacea"	0.00204830837986364	0.00108207063810882	0.000774562531300684	0.000844285403309363	0.000281488221667758	0.000811276198427718	0.00011376566992463	0.000594097229493069	1.00328589451378	2.64977368993679e-05	5.56517974123716e-05	0.000182923675582457	1.8810523923865e-07	0.027483526890583	0.0183650931460826	6.23369651054233e-05	4.93676498936188e-05	3.91099837368572e-05	2.45765173259241e-05	1.98437825127948e-05	1.83042987200155e-05	1.79669541417172e-05	1.91921239653667e-05	1.0431849886085e-05	0.00913785456525551	1.56097211789558e-05	0.0182605625663739	7.85381770520339e-06	1.93643693488731e-06	6.90235858825237e-06	4.25099352478768e-06	1.20488728227273e-05	3.58257736668056e-06	7.33208028046476e-06	8.71461555595186e-06	6.39099785179542e-06	6.63475563687492e-06	1.27219967487223e-05	6.02443641136364e-06	1.53539030000595e-06	1.53539030000595e-06	6.36532745885432e-06	4.51832730852273e-06	4.77274208997921e-06	3.63269348351153e-06	7.26163850582743e-07	3.01221820568182e-06	3.01221820568182e-06	4.84109233721828e-07	1.0235935333373e-06	0.0182415617184324	1.50610910284091e-06	5.11796766668651e-07	2.12177581961811e-06	2.12177581961811e-06	0.00912078085921619	9.81727213150423e-07	1.7261195711228e-06
"Bertiera_zaluzania"	0.000615536986739607	0.0020928466418457	0.00117830674763067	0.00112859680534298	3.52976520980948e-06	0.000880738555283115	0.000883963953346123	0.00101394687346933	2.91475105893048e-05	1.00227370450544	2.0220708878555e-07	2.73944001949189e-07	2.15605024134078e-07	0.0101650212235909	6.67283392992316e-05	0.000118404831915817	7.43262812613081e-05	5.78622169385358e-05	1.75191659405662e-05	1.68199971274811e-05	0.0601612223629736	2.6323604569728e-05	2.08060315617868e-05	0.0100473773904564	2.06077788543783e-05	1.07264095126595e-05	1.37315885775803e-05	1.04985749334231e-05	1.50461949505723e-05	1.24093971489833e-05	0.0100331572981088	3.62080580435063e-06	4.49242844884843e-08	1.21300227541458e-05	1.08790196723543e-05	0.0100316978037892	8.43552115314072e-06	5.46512464693543e-06	1.81040290217531e-06	1.9253264780779e-08	1.9253264780779e-08	1.08637165014571e-05	1.35780217663149e-06	7.28390846711368e-06	4.97499149997252e-06	5.64232310646462e-06	9.05201451087658e-07	9.05201451087657e-07	3.76154873764308e-06	1.28355098538527e-08	5.29954737987359e-07	4.52600725543829e-07	6.41775492692633e-09	3.62123883381904e-06	3.62123883381904e-06	2.64977368993679e-07	1.31232186667788e-06	1.87391181975131e-06
