"Guarea_guidonia"	"Cecropia_schreberiana"	"Schefflera_morototoni"	"Miconia_prasina"	"Cupania_americana"	"Alchornea_latifolia"	"Myrcia_sp1_M_SD_003"	"Byrsonima_coriacea"	"Clusia_rosea"	"Henriettea_fascicularis"	"Casearia_arborea"	"Ocotea_leucoxylon"	"Miconia_affinis"	"Phoradendron_sp1_M_SD_003"	"Psychotria_berteroana"	"Inga_vera"	"Ficus_sp1_M_SD_003"	"Myrcine_coriacea"	"Anthurium_scandens"	"Dendropanax_arboreus"	"Inga_laurina"	"Miconia_serrulata"	"Tournefortia_hisutissima"	"Unidentified_sp2_M_SD_003"	"Unidentified_sp3_M_SD_003"	"Loxigilla_portoricensis"	"Spindalis_portoricensis"	"Vireo_altiloquous"	"Turdus_plumbeus"	"Columba_squamosa"	"Coereba_flaveola"	"Tyrannus_dominicensis"	"Euphonia_musica"	"Margarops_fuscatus"	"Icterus_dominicensis"	"Zenaida_zenaida"	"Molothrus_bonariensis"	"Nesospingus_sp1_M_SD_003"	"Tiaris_bicolor"	"Todus_mexicanus"	"Unidentified_sp1_M_SD_003"
"Casearia_arborea"	0.0022267634241281	0.000626087555695795	0.000461955260123608	0.000297999297245476	0.00162467070527011	0.000281624408214567	8.52489166726937e-05	0.000570269532588898	0.000491146000118488	0.000169300923068519	1.00214012686088	0.00064607298494363	0.000168605306313111	4.23893409324169e-05	4.25922858957582e-05	4.24452994565981e-05	1.58676236092667e-07	7.03107007418012e-05	4.21513265782778e-05	1.46986439160137e-07	3.39635845592557e-07	1.46986439160137e-07	1.46986439160137e-07	7.01637143026411e-05	1.46986439160137e-07	0.0337210612626223	8.52521347128794e-05	0.0168392914326339	3.13491705982076e-05	0.0167978976085344	2.8813580938546e-05	0.0167591116498711	4.76028708278002e-06	1.05665660168651e-05	1.01890753677767e-05	7.04061020536417e-06	7.73652716795289e-06	1.56521888923949e-06	1.56521888923949e-06	1.56521888923949e-06	0.0167023354476814
"Ocotea_leucoxylon"	6.00061442961703e-06	0.000781678991793026	0.00233034289207405	5.52204434383171e-06	3.53826905730741e-06	8.74427362138304e-07	1.77704087007157e-06	0.00232097881039641	2.62473466940033e-06	1.292926796526e-06	0.000775287581932356	1.00386638278522	3.97823358483472e-07	1.98238382673531e-07	9.98733541344836e-07	6.98974307436846e-07	6.58550287017753e-08	6.74721329536608e-07	9.94558396208679e-08	2.99759233907989e-07	1.18124692576611e-09	2.99759233907989e-07	2.99759233907989e-07	3.74962095628619e-07	2.99759233907989e-07	7.95646716966943e-05	0.000173860355666634	8.99909029508685e-05	8.91244435813158e-05	0.100525952415704	1.37572565116744e-05	1.30504629350663e-05	1.97565086105326e-06	3.96665106449453e-06	3.54374077729833e-08	2.18606840534576e-08	1.68489002728924e-08	1.95419747948257e-06	1.95419747948256e-06	1.95419747948256e-06	1.29214596988726e-05
"Miconia_affinis"	0.00427860070177103	0.00126543518266856	5.32471414503691e-06	0.0008847100061648	0.000886165974595439	0.000630598247943394	0.000253072136051382	0.000127021069179816	2.67185077349648e-06	0.000503665765997829	0.000252907959469667	4.97279198104339e-07	1.00050291204748	0.000126362163218909	0.000126421923434648	0.000126190619580158	4.22767565153497e-07	6.12996822132059e-07	0.000125728011871179	2.31303854489705e-07	3.81774689057003e-07	2.31303854489705e-07	2.31303854489705e-07	3.81692967642355e-07	2.31303854489705e-07	0.100582409496943	0.000134156235604029	9.16063122341651e-05	2.10959954351413e-05	1.29292591507128e-05	3.76624716945461e-05	4.94346288837421e-05	1.26830269546049e-05	2.29796518288094e-05	1.14532406717101e-05	1.57649561985849e-05	4.219837974264e-06	3.16358795667139e-06	3.16358795667139e-06	3.16358795667139e-06	4.21513265782779e-06
"Phoradendron_sp1_M_SD_003"	0.00107525199150292	0.00158054944671994	2.98095745134188e-06	0.000223807943119159	0.000223165868516733	0.000158458056302801	6.40424222357027e-05	3.20815056125546e-05	7.64449968855018e-07	0.0001266809893338	6.35840113986253e-05	2.47797978341913e-07	0.000126362163218909	1.00380866082184	3.19621560367469e-05	3.18382842927403e-05	0.00251804685402189	2.3307888241441e-07	3.15905408047272e-05	1.2387174400655e-07	9.60676599009609e-08	1.2387174400655e-07	1.2387174400655e-07	1.0920713840786e-07	1.2387174400655e-07	0.0252724326437818	7.1845611523799e-05	2.62097132178863e-05	1.48330066475576e-05	6.44274743688975e-06	3.15754680865211e-05	1.2437073248719e-05	0.0755414056206568	1.20990953107736e-05	2.88202979702883e-06	3.96145140757002e-06	1.06269461198444e-06	3.95137361679985e-06	3.95137361679985e-06	3.95137361679985e-06	1.05973352331042e-06
"Psychotria_berteroana"	0.00107655035886888	0.00188502540549479	0.00182747341448987	0.00217378269594926	0.000224399682743354	0.000158606518753923	0.000714134804183951	0.000162786293642056	1.27818714610077e-06	0.000257208101336556	6.38884288436374e-05	1.24841692668105e-06	0.000126421923434648	3.19621560367469e-05	1.00042180517976	0.000291738613458518	2.37783452056622e-07	0.000130249164463657	3.16054808586619e-05	0.000130066566299928	1.58627804865905e-07	0.000130066566299928	0.000130066566299928	1.82598163728682e-07	0.000130066566299928	0.0252843846869296	0.0754386084539583	4.38235592948836e-05	8.4147569567054e-05	3.24588400937072e-05	5.25153459994039e-05	1.24834376258301e-05	7.13350356169866e-06	2.9550548349312e-05	4.75883414597716e-06	3.96516296884808e-06	1.06856991782549e-06	4.71256351373698e-06	4.71256351373698e-06	4.71256351373698e-06	1.06480714739396e-06
"Inga_vera"	0.00143233373030246	0.00181618204740299	0.00162501244778489	0.00203055239708432	0.000297929270726919	0.00021105004421942	0.000662905618835888	0.000158812379812918	1.43303866025585e-06	0.000284592286298919	8.48905989131962e-05	1.16495717906141e-06	0.000168254159440211	4.24510457236538e-05	0.000388984817944691	1.00027334439192	2.58337242400719e-07	0.000115845145836821	4.20635398600527e-05	0.000115640426028213	1.83421903109361e-07	0.000115640426028213	0.000115640426028213	2.04719808607979e-07	0.000115640426028213	0.0336508318880421	0.0670714470963634	4.91327540659149e-05	7.71418391079525e-05	3.02888866555967e-05	5.08650266321975e-05	1.65891255433759e-05	7.75011727202157e-06	2.88204487359228e-05	5.50265709328082e-06	5.2762511054855e-06	1.41871081298533e-06	4.54045511850747e-06	4.54045511850747e-06	4.54045511850747e-06	1.41484331521994e-06
"Ficus_sp1_M_SD_003"	7.46908808020977e-06	0.00168558753473707	2.19970522011021e-06	3.50725543727881e-06	2.16583315716477e-06	1.07799242260328e-06	1.03251763047622e-06	4.34984423467633e-07	1.28649700641197e-07	1.01939711245719e-06	4.76028708278002e-07	1.64637571754438e-07	8.45535130306994e-07	0.00503609370804379	4.75566904113244e-07	3.87505863601079e-07	1.00335725488284	1.06439569175193e-07	2.11383782576749e-07	8.80610405121651e-08	8.3198351561337e-10	8.80610405121651e-08	8.80610405121651e-08	1.83785286630282e-08	8.80610405121651e-08	0.000169107026061399	5.10754034970558e-05	4.41084687912676e-06	1.2745343718363e-05	4.28057686561539e-06	2.95464668838461e-05	1.04554703711313e-07	0.100717646485224	8.47224313809495e-06	2.49595054684011e-08	2.6949810565082e-08	1.03134912245942e-08	4.21396883684266e-06	4.21396883684266e-06	4.21396883684266e-06	7.93381180463337e-09
"Myrcine_coriacea"	0.00126737722831941	0.00125903251439045	0.00142888218903256	0.00130420250021041	0.000633529688377207	0.000211385467391018	0.000434663900887284	0.000506698213911874	0.00146527158167047	8.85315045579971e-05	0.000210932102225404	1.68680332384152e-06	1.22599364426412e-06	4.6615776482882e-07	0.000260498328927314	0.000173767718755231	1.06439569175193e-07	1.00029605512184	3.0649841106603e-07	8.67306101720825e-05	1.43195445461251e-07	8.67306101720825e-05	8.67306101720825e-05	0.00020932451166721	8.67306101720825e-05	0.000245198728852824	0.0503037538998079	0.0502378828001304	6.47557944283827e-05	4.38568864198795e-05	3.8500305083299e-05	2.75111610825756e-05	3.1931870752558e-06	1.98926602369533e-05	4.29586336383754e-06	5.28463668477545e-06	3.01680803989146e-06	3.14758128597612e-06	3.14758128597612e-06	3.14758128597612e-06	3.51553503709006e-06
"Anthurium_scandens"	0.00427860070177103	0.00126543518266856	5.32471414503691e-06	0.0008847100061648	0.000886165974595439	0.000630598247943394	0.000253072136051382	0.000127021069179816	2.67185077349648e-06	0.000503665765997829	0.000252907959469667	4.97279198104339e-07	0.000502912047484715	0.000126362163218909	0.000126421923434648	0.000126190619580158	4.22767565153497e-07	6.12996822132059e-07	1.00012572801187	2.31303854489705e-07	3.81774689057003e-07	2.31303854489705e-07	2.31303854489705e-07	3.81692967642355e-07	2.31303854489705e-07	0.100582409496943	0.000134156235604029	9.16063122341651e-05	2.10959954351413e-05	1.29292591507128e-05	3.76624716945461e-05	4.94346288837421e-05	1.26830269546049e-05	2.29796518288094e-05	1.14532406717101e-05	1.57649561985849e-05	4.219837974264e-06	3.16358795667139e-06	3.16358795667139e-06	3.16358795667139e-06	4.21513265782779e-06
"Dendropanax_arboreus"	9.20024456816636e-06	0.0020915554797702	0.00243485631460481	0.00260347359254408	3.81091879265822e-06	1.2759423574329e-06	0.00086782236022814	0.00017470803512947	8.13632603635535e-07	0.000175055546449464	8.81918634960821e-07	1.49879616953995e-06	9.25215417958819e-07	4.954869760262e-07	0.000520266265199712	0.000346921278084638	1.7612208102433e-07	0.000173461220344165	2.31303854489705e-07	1.00017334498712	8.42455101355393e-08	0.000173344987115074	0.000173344987115074	1.16233229090791e-07	0.000173344987115074	0.000185043083591764	0.100540092526743	2.78959749817898e-05	0.000105164760944358	3.89687004080386e-05	5.74663041010232e-05	1.66373873192737e-07	5.28366243072991e-06	3.17408471894795e-05	2.52736530406618e-06	3.18985589358224e-08	1.81472323459915e-08	5.22888869942551e-06	5.22888869942551e-06	5.22888869942551e-06	1.46986439160137e-08
"Inga_laurina"	1.63305526075711e-05	8.3729265053565e-06	5.65830162647093e-06	4.52331284477457e-06	0.00335891234669696	2.11630960007216e-06	1.18703240515751e-06	8.73854701543768e-07	1.41501766550875e-06	0.0033486551417791	2.03781507355534e-06	5.90623462883055e-09	1.52709875622801e-06	3.84270639603844e-07	6.34511219463622e-07	5.50265709328082e-07	1.66396703122674e-09	2.86390890922503e-07	3.81774689057004e-07	8.42455101355393e-08	1.00334661647998	8.42455101355393e-08	8.42455101355393e-08	2.02145380786964e-07	8.42455101355393e-08	0.000305419751245603	4.88623958786128e-05	4.85148913888713e-05	6.40976304451368e-05	1.53562100349594e-07	3.21723541137159e-05	9.60788438345409e-05	4.99190109368022e-08	1.12773818290282e-07	0.100398494399293	5.29077400018041e-08	1.5994820698557e-05	2.09323162633912e-08	2.09323162633912e-08	2.09323162633912e-08	3.39635845592557e-08
"Miconia_serrulata"	9.20024456816636e-06	0.0020915554797702	0.00243485631460481	0.00260347359254408	3.81091879265822e-06	1.2759423574329e-06	0.00086782236022814	0.00017470803512947	8.13632603635535e-07	0.000175055546449464	8.81918634960821e-07	1.49879616953995e-06	9.25215417958819e-07	4.954869760262e-07	0.000520266265199712	0.000346921278084638	1.7612208102433e-07	0.000173461220344165	2.31303854489705e-07	0.000173344987115074	8.42455101355393e-08	1.00017334498712	0.000173344987115074	1.16233229090791e-07	0.000173344987115074	0.000185043083591764	0.100540092526743	2.78959749817898e-05	0.000105164760944358	3.89687004080386e-05	5.74663041010232e-05	1.66373873192737e-07	5.28366243072991e-06	3.17408471894795e-05	2.52736530406618e-06	3.18985589358224e-08	1.81472323459915e-08	5.22888869942551e-06	5.22888869942551e-06	5.22888869942551e-06	1.46986439160137e-08
"Tournefortia_hisutissima"	9.20024456816636e-06	0.0020915554797702	0.00243485631460481	0.00260347359254408	3.81091879265822e-06	1.2759423574329e-06	0.00086782236022814	0.00017470803512947	8.13632603635535e-07	0.000175055546449464	8.81918634960821e-07	1.49879616953995e-06	9.25215417958819e-07	4.954869760262e-07	0.000520266265199712	0.000346921278084638	1.7612208102433e-07	0.000173461220344165	2.31303854489705e-07	0.000173344987115074	8.42455101355393e-08	0.000173344987115074	1.00017334498712	1.16233229090791e-07	0.000173344987115074	0.000185043083591764	0.100540092526743	2.78959749817898e-05	0.000105164760944358	3.89687004080386e-05	5.74663041010232e-05	1.66373873192737e-07	5.28366243072991e-06	3.17408471894795e-05	2.52736530406618e-06	3.18985589358224e-08	1.81472323459915e-08	5.22888869942551e-06	5.22888869942551e-06	5.22888869942551e-06	1.46986439160137e-08
"Unidentified_sp2_M_SD_003"	0.00252555421207066	0.00042650954901069	0.000422908063460314	4.93140787673916e-06	0.00126324845796176	0.000421494992424603	1.50544154642721e-06	0.000838688392694278	0.00292972953073731	2.00746266652989e-06	0.000420982285815847	1.87481047814309e-06	1.52677187056942e-06	4.36828553631439e-07	7.30392654914727e-07	6.14159425823936e-07	3.67570573260563e-08	0.00041864902333442	3.81692967642355e-07	1.16233229090791e-07	2.02145380786964e-07	1.16233229090791e-07	1.16233229090791e-07	1.00041853279011	1.16233229090791e-07	0.000305354374113884	6.74152728726587e-05	0.100447869625279	2.43468279124073e-05	4.87450724317204e-05	1.95343060655749e-05	5.48559482919585e-05	1.10271171978169e-06	8.04447328442717e-06	6.06436142360891e-06	1.05373748106151e-05	6.01546884743693e-06	1.06627387252673e-06	1.06627387252673e-06	1.06627387252673e-06	7.01637143026411e-06
"Unidentified_sp3_M_SD_003"	9.20024456816636e-06	0.0020915554797702	0.00243485631460481	0.00260347359254408	3.81091879265822e-06	1.2759423574329e-06	0.00086782236022814	0.00017470803512947	8.13632603635535e-07	0.000175055546449464	8.81918634960821e-07	1.49879616953995e-06	9.25215417958819e-07	4.954869760262e-07	0.000520266265199712	0.000346921278084638	1.7612208102433e-07	0.000173461220344165	2.31303854489705e-07	0.000173344987115074	8.42455101355393e-08	0.000173344987115074	0.000173344987115074	1.16233229090791e-07	1.00017334498712	0.000185043083591764	0.100540092526743	2.78959749817898e-05	0.000105164760944358	3.89687004080386e-05	5.74663041010232e-05	1.66373873192737e-07	5.28366243072991e-06	3.17408471894795e-05	2.52736530406618e-06	3.18985589358224e-08	1.81472323459915e-08	5.22888869942551e-06	5.22888869942551e-06	5.22888869942551e-06	1.46986439160137e-08
"Loxigilla_portoricensis"	0.0427860070177103	0.0126543518266856	5.32471414503691e-05	0.008847100061648	0.00886165974595439	0.00630598247943394	0.00253072136051382	0.00127021069179816	2.67185077349648e-05	0.00503665765997829	0.00252907959469667	4.97279198104339e-06	0.00502912047484714	0.00126362163218909	0.00126421923434648	0.00126190619580158	4.22767565153497e-06	6.12996822132059e-06	0.00125728011871179	2.31303854489705e-06	3.81774689057003e-06	2.31303854489705e-06	2.31303854489705e-06	3.81692967642354e-06	2.31303854489705e-06	1.00582409496943	0.00134156235604029	0.000916063122341651	0.000210959954351413	0.000129292591507128	0.000376624716945461	0.000494346288837421	0.000126830269546049	0.000229796518288094	0.000114532406717101	0.000157649561985849	4.219837974264e-05	3.16358795667139e-05	3.16358795667139e-05	3.16358795667139e-05	4.21513265782779e-05
"Spindalis_portoricensis"	9.20024456816636e-05	0.020915554797702	0.0243485631460481	0.0260347359254408	3.81091879265822e-05	1.2759423574329e-05	0.0086782236022814	0.0017470803512947	8.13632603635535e-06	0.00175055546449464	8.81918634960821e-06	1.49879616953995e-05	9.25215417958819e-06	4.954869760262e-06	0.00520266265199712	0.00346921278084638	1.7612208102433e-06	0.00173461220344165	2.31303854489705e-06	0.00173344987115074	8.42455101355393e-07	0.00173344987115074	0.00173344987115074	1.16233229090791e-06	0.00173344987115074	0.00185043083591764	1.00540092526743	0.000278959749817898	0.00105164760944358	0.000389687004080386	0.000574663041010232	1.66373873192737e-06	5.28366243072991e-05	0.000317408471894795	2.52736530406618e-05	3.18985589358224e-07	1.81472323459915e-07	5.22888869942551e-05	5.22888869942551e-05	5.22888869942551e-05	1.46986439160137e-07
"Vireo_altiloquous"	0.0252555421207066	0.0042650954901069	0.00422908063460314	4.93140787673916e-05	0.0126324845796176	0.00421494992424603	1.50544154642721e-05	0.00838688392694278	0.0292972953073731	2.00746266652989e-05	0.00420982285815847	1.87481047814309e-05	1.52677187056942e-05	4.36828553631439e-06	7.30392654914727e-06	6.14159425823936e-06	3.67570573260563e-07	0.0041864902333442	3.81692967642354e-06	1.16233229090791e-06	2.02145380786964e-06	1.16233229090791e-06	1.16233229090791e-06	0.0041853279010533	1.16233229090791e-06	0.00305354374113884	0.000674152728726587	1.00447869625279	0.000243468279124073	0.000487450724317204	0.000195343060655748	0.000548559482919585	1.10271171978169e-05	8.04447328442717e-05	6.06436142360891e-05	0.000105373748106151	6.01546884743693e-05	1.06627387252673e-05	1.06627387252673e-05	1.06627387252673e-05	7.01637143026411e-05
"Turdus_plumbeus"	6.38822701217389e-05	0.0202059107297025	0.0669623233756556	0.000124665228391663	0.00672712235324911	8.67681237013293e-06	3.99112330740261e-05	2.94885161965508e-05	1.13618530257901e-05	0.00670138191702839	1.25396682392831e-05	2.97081478604386e-05	5.62559878270436e-06	3.9554684393487e-06	2.24393518845477e-05	1.54283678215905e-05	1.69937916244841e-06	8.63410592378436e-06	1.40639969567609e-06	7.01098406295721e-06	4.27317536300912e-06	7.01098406295721e-06	7.01098406295721e-06	1.62312186082715e-06	7.01098406295721e-06	0.00112511975654087	0.00406637075651518	0.000389549246598517	1.00267082382296	0.000772411844371403	0.000418668591532633	0.000192709617115548	5.09813748734522e-05	0.000102175668394392	0.000128195260890274	2.16920309253323e-07	3.20339159678529e-05	5.05147768242562e-05	5.05147768242562e-05	5.05147768242562e-05	2.08994470654718e-07
