"Nephrosperma_vanhoutteanum"	"Erythroxylum_sechellarum"	"Dillenia_ferruginea"	"Chrysobalanus_icaco"	"Phoenicophorium_borsigianum"	"Syzygium_wrightii"	"Dillenia_suffruticosa"	"Nepenthes_pervillei"	"Memecylon_eleagni"	"Canthium_bibracteatum"	"Soulamea_terminaloides"	"Pittosporum_senacia"	"Excoecaria_benthiamiana"	"Apis_mellifera"	"Lasioglossum_mahense"	"Nectarinia_dussumieri"	"Unidentified_sp3_M_PL_129"	"Xylocopa_caffra"	"Unidentified_sp2_M_PL_129"	"Hemipyrellia_germana"	"Unidentified_sp1_M_PL_129"	"Pachycerina_seychellensis"	"Ornidia_obesa"	"Eristalinus_vicarians"	"Rhiparida_seychellensis"	"Hemipyrellia_sp1_M_PL_129"	"Mabuya_sechellensis"	"Rhynchium_brunneum"	"Phelsuma_sp1_M_PL_129"	"Chalcidoma_disjunctum"	"Dichaetomyia_fasciculifera"	"Neophyllomyza_approximatonervis"	"Simosyrphus_aegyptius"	"Tricimba_seychellensis"
"Soulamea_terminaloides"	2.29911967663109e-06	1.55564006159255e-06	0.000947364284864548	1.44730234006299e-06	8.14043573409577e-08	3.94955569955922e-07	2.43759846525523e-07	0.000954803459065956	1.01693677332202e-06	3.64720153168717e-07	1.00724276336526	0.000948614648365909	6.05046761911566e-08	4.77986941910137e-05	2.41893047838656e-05	4.49422156865873e-08	4.07021786704788e-09	1.74114176089659e-08	3.6631960803431e-09	2.15478027656535e-05	0.0252963906230909	2.82501666623285e-08	3.15863001252948e-05	2.04702434905751e-05	0.037775909827492	2.04600741228419e-05	6.96980417569274e-09	1.60928282233712e-08	8.89218142036735e-09	1.01693677332202e-08	0.0125905345420657	0.0125905345420657	4.05244614631908e-09	0.0125905345420657
"Pittosporum_senacia"	1.10508320648789e-06	7.38435826400648e-07	4.91737636761242e-06	1.24861429098018e-08	9.17656544079545e-08	2.88071660156979e-09	2.60001185797232e-09	0.00379253991105802	2.1297914501023e-06	2.75118529949716e-07	0.00252963906230909	1.00376955494438	6.45360086175272e-10	5.09834468078465e-07	2.72681642073236e-05	3.56746061386427e-10	4.58828272039772e-09	1.85715132712308e-10	4.12945444835795e-09	1.11900360630245e-07	0.100521465183375	1.68096089725835e-08	0.000108380634883848	8.12900102943158e-05	9.48838165473528e-05	8.12687123798148e-05	5.08361753218199e-11	7.63899130759292e-09	3.17432598173934e-09	2.1297914501023e-08	3.16204882788636e-05	3.16204882788636e-05	3.05687255499685e-09	3.16204882788636e-05
"Excoecaria_benthiamiana"	0.00280936509410354	0.00191844127491969	0.00140673923531347	0.00191223373578394	6.47407308656619e-07	0.000259628689413932	0.000512971777137505	1.8355989693971e-06	0.000893047011837027	0.000258287379479384	4.84037409529252e-07	1.93608025852582e-09	1.00012732692325	0.100588269370481	0.000192377081767314	4.39557818846374e-05	3.2370365432831e-08	3.66408412241075e-05	2.91333288895479e-08	5.26209111997516e-05	5.16288068940218e-08	2.84555235392867e-05	6.4467149362648e-06	8.9698043820002e-06	6.41242065428223e-06	3.93342636299378e-08	4.58168275436351e-06	1.98459442233072e-05	9.55398499651223e-06	8.93047011837027e-06	6.05046761911565e-09	6.05046761911565e-09	2.86985977199316e-06	6.05046761911566e-09
"Apis_mellifera"	0.0280936509410354	0.0191844127491969	0.0140673923531347	0.0191223373578394	6.47407308656619e-06	0.00259628689413932	0.00512971777137505	1.8355989693971e-05	0.00893047011837027	0.00258287379479384	4.84037409529252e-06	1.93608025852582e-08	0.00127326923253774	1.00588269370481	0.00192377081767314	0.000439557818846374	3.2370365432831e-07	0.000366408412241075	2.91333288895479e-07	0.000526209111997516	5.16288068940218e-07	0.000284555235392867	6.4467149362648e-05	8.9698043820002e-05	6.41242065428223e-05	3.93342636299378e-07	4.58168275436351e-05	0.000198459442233072	9.55398499651223e-05	8.93047011837027e-05	6.05046761911565e-08	6.05046761911565e-08	2.86985977199316e-05	6.05046761911566e-08
"Lasioglossum_mahense"	0.0402579550472886	0.0268954742451269	0.0134647989769455	0.00010393508696115	0.00337465259229641	2.26854416133313e-05	2.58348119399751e-05	0.00337312084101521	0.0033935303203377	0.0100825237794876	6.45048127569749e-06	2.72681642073237e-06	6.41256939224381e-06	0.00506592981987261	1.00277801780088	2.89346404637791e-06	0.000168732629614821	1.84534370999822e-06	0.000151859366653339	0.00030719095321075	7.27151045528631e-05	0.000614313169898026	0.000157578512885252	0.000106216464082274	6.14455247612272e-05	7.22811608788974e-05	4.00331322588199e-07	0.000278229043915106	0.000115156172480735	3.3935303203377e-05	8.06310159462186e-08	8.06310159462186e-08	0.000112028041994307	8.06310159462186e-08
"Nectarinia_dussumieri"	9.74545988615521e-05	5.09868444918654e-05	8.04330756412344e-05	0.0232581160580377	2.24708891886608e-08	0.0774753919399324	1.36221570865506e-05	6.97997567621873e-08	2.37204433004755e-05	6.87466903813136e-06	2.7656748114823e-08	8.23260141660985e-11	3.38121399112595e-06	0.0026711590529895	6.67722472241057e-06	1.00490624773734	1.12354445943304e-09	9.730112204679e-07	1.01119001348974e-09	0.000690146784673429	2.19536037776263e-09	7.5660575003747e-07	3.67599168042973e-07	2.3870014207823e-07	3.66642017332644e-07	1.49570907347544e-09	0.00136721279893998	5.27450115433091e-07	0.000456016041357694	2.37204433004755e-07	3.45709351435287e-10	3.45709351435287e-10	7.6385211534793e-08	3.45709351435287e-10
"Unidentified_sp3_M_PL_129"	2.03220368739468e-05	1.35767159238399e-05	6.79697071021983e-06	5.24659701974508e-08	0.100960815069456	1.14515101531203e-08	1.30412983038743e-08	1.70273641646401e-06	1.713039030963e-06	5.08961321528906e-06	3.25617429363831e-09	1.37648481611932e-09	3.2370365432831e-09	2.55725886919365e-06	0.000506197888844462	1.46060779726295e-09	1.00504804075347	9.31521307419596e-10	0.00454323667812552	1.55068628576855e-07	3.67062617631818e-08	3.10102559262002e-07	7.9544933309062e-08	5.36175992338589e-08	3.10174279461016e-08	3.64872089242289e-08	2.02085473290358e-10	1.40448785419034e-07	5.8130324321421e-08	1.713039030963e-08	4.07021786704788e-11	4.07021786704788e-11	5.65512579476562e-08	4.07021786704788e-11
"Xylocopa_caffra"	8.08450386792384e-05	5.52069431631567e-05	4.04817046133374e-05	5.50283089434226e-05	1.86304261483919e-08	7.47132919176783e-06	0.100734186238191	5.28229919250964e-08	2.56991945852382e-05	7.43273034473047e-06	1.39291340871727e-08	5.57145398136926e-11	3.66408412241075e-06	0.00289462645670449	5.53603112999466e-06	1.26491458660827e-06	9.31521307419596e-10	1.00719529901701	8.38369176677637e-10	1.51427082589213e-06	1.48572106169847e-09	8.18863986742062e-07	1.8551697658316e-07	2.5812386710792e-07	1.84530090770712e-07	1.13192125553778e-09	1.31846985737079e-07	5.71106308584379e-07	2.74934820043517e-07	2.56991945852382e-07	1.74114176089659e-10	1.74114176089659e-10	8.25858927192275e-08	1.74114176089659e-10
"Unidentified_sp2_M_PL_129"	2.03220368739468e-05	1.35767159238399e-05	6.79697071021983e-06	5.24659701974508e-08	0.100960815069456	1.14515101531203e-08	1.30412983038743e-08	1.70273641646401e-06	1.713039030963e-06	5.08961321528906e-06	3.25617429363831e-09	1.37648481611932e-09	3.2370365432831e-09	2.55725886919365e-06	0.000506197888844462	1.46060779726296e-09	0.0050480407534728	9.31521307419596e-10	1.00454323667813	1.55068628576855e-07	3.67062617631818e-08	3.10102559262002e-07	7.9544933309062e-08	5.36175992338589e-08	3.10174279461016e-08	3.64872089242289e-08	2.02085473290358e-10	1.40448785419034e-07	5.8130324321421e-08	1.713039030963e-08	4.07021786704788e-11	4.07021786704788e-11	5.65512579476562e-08	4.07021786704788e-11
"Hemipyrellia_germana"	0.000194533757387857	0.000129625798727085	0.0627100326448825	0.0251683274041773	3.87671571442138e-06	0.0126473814385383	2.64997394531123e-05	2.68852394364158e-05	4.99600370680931e-05	2.48108554150885e-05	2.15478027656535e-05	4.19626352363419e-08	6.57761389996895e-06	0.00519631498097547	0.00115196607454031	0.00112148852509432	1.93835785721069e-07	1.89283853236517e-06	1.74452207148962e-07	1.0017513076501	1.11900360630245e-06	2.16798505239233e-06	0.000285813752629468	1.07571264431841e-06	0.000285853645534996	5.7611227363748e-07	0.000223189084209499	1.34095653855605e-06	7.49521721385601e-05	4.99600370680931e-07	2.69347534570668e-07	2.69347534570668e-07	2.75676171278762e-07	2.69347534570668e-07
"Unidentified_sp1_M_PL_129"	1.10508320648789e-05	7.38435826400648e-06	4.91737636761242e-05	1.24861429098018e-07	9.17656544079544e-07	2.88071660156979e-08	2.60001185797232e-08	0.0379253991105802	2.1297914501023e-05	2.75118529949716e-06	0.0252963906230909	0.0376955494437657	6.45360086175272e-09	5.09834468078465e-06	0.000272681642073236	3.56746061386427e-09	4.58828272039772e-08	1.85715132712308e-09	4.12945444835795e-08	1.11900360630245e-06	1.00521465183375	1.68096089725835e-07	0.00108380634883848	0.000812900102943158	0.000948838165473528	0.000812687123798148	5.08361753218199e-10	7.63899130759292e-08	3.17432598173934e-08	2.1297914501023e-07	0.000316204882788636	0.000316204882788636	3.05687255499685e-08	0.000316204882788636
"Pachycerina_seychellensis"	0.000227234868642142	0.0503147980614273	9.33283910062476e-05	7.12489053041316e-05	1.03367519754001e-05	9.69984094049324e-06	1.91068263573148e-05	1.03761451249745e-05	4.34965930179147e-05	0.0502056859673552	3.76668888831046e-08	8.40480448629173e-09	4.74258725654777e-06	0.00374664393267274	0.00307156584949013	1.63931245841452e-06	5.16837598770003e-07	1.36477331123677e-06	4.65153838893003e-07	2.89064673652311e-06	2.24128119634446e-07	1.00219402077656	7.20681248404294e-07	6.57311897142886e-07	4.25632467452424e-07	2.22345966963739e-07	1.71173663655763e-07	0.000520497910980282	7.06300369719946e-07	4.34965930179147e-07	4.70836111038808e-10	4.70836111038807e-10	0.000557840955192836	4.70836111038808e-10
"Ornidia_obesa"	6.61963146112684e-05	4.46421292583648e-05	0.0201055656138089	3.07947508640557e-05	3.18179733236248e-06	8.39522175716518e-06	5.19447534432847e-06	0.0805617805086981	5.54043232736561e-05	1.20900710347862e-05	5.05380802004716e-05	6.5028380930309e-05	1.28934298725296e-06	0.00101858095992984	0.000945471077311511	9.55757836911728e-07	1.59089866618124e-07	3.71033953166319e-07	1.43180879956312e-07	0.000457302004207148	0.00173409015814157	8.64817498085152e-07	1.002393154092	0.00172687791127627	9.32841126157401e-05	0.00172632386804353	1.48150972185268e-07	4.61815130258947e-07	2.38515984855856e-07	5.54043232736561e-07	6.31726002505895e-07	6.31726002505895e-07	1.34334122608735e-07	6.31726002505895e-07
"Eristalinus_vicarians"	8.12118157568643e-05	5.49862399584397e-05	7.86423386571121e-05	3.37084545753725e-05	2.68087996169294e-06	4.59252693310221e-06	9.03433534877718e-06	0.0755383973371866	0.0250901822957137	1.25143402119141e-05	4.09404869811503e-05	6.09675077207369e-05	2.24245109550005e-06	0.00177153636544504	0.000796623480617058	7.75775461754248e-07	1.34043998084647e-07	6.45309667769798e-07	1.20639598276182e-07	2.15142528863682e-06	0.00162580020588632	9.85967845714329e-07	0.00215859738909533	1.0018695817659	1.89273343750728e-06	0.00161867994293971	8.10445929370979e-08	5.6882317198386e-07	2.59048623617692e-07	0.000250901822957137	5.11756087264379e-07	5.11756087264379e-07	1.39048224576823e-07	5.11756087264379e-07
"Rhiparida_seychellensis"	5.37127246992466e-05	3.64052654603044e-05	0.0251355286587841	3.83667578816081e-05	1.55087139730508e-06	1.04734481978185e-05	6.45855317697491e-06	8.23458221320725e-05	1.28180106105728e-05	7.85527520285082e-06	0.0755518196549841	7.11628624105146e-05	1.60310516357056e-06	0.00126645307922074	0.000460841435709204	1.19158655633109e-06	7.7543569865254e-08	4.61325226926779e-07	6.97892128787286e-08	0.000571707291069992	0.00189767633094706	6.38448701178636e-07	0.000116605140769675	1.89273343750728e-06	1.00294744564006	1.76455333140155e-06	1.84825556432092e-07	3.76606194416942e-07	2.1507344652283e-07	1.28180106105728e-07	0.000944397745687301	0.000944397745687301	8.72808355872313e-08	0.000944397745687301
"Hemipyrellia_sp1_M_PL_129"	2.92051025405862e-05	1.9514069117271e-05	6.74806798419334e-05	2.35228373966202e-07	2.43248059494859e-06	5.02006663846426e-08	5.28229919250964e-08	0.10069149007317	5.65136637394964e-05	7.28466760211954e-06	5.45601976609118e-05	8.12687123798148e-05	1.31114212099793e-08	1.03580227558836e-05	0.000722811608788974	6.48140598506025e-09	1.2162402974743e-07	3.7730708517926e-09	1.09461626772687e-07	1.53629939636661e-06	0.00216716566346173	4.44691933927478e-07	0.00287720644673922	0.00215823992391962	2.35273777520207e-06	1.00215767478728	8.85894112670164e-10	2.01869680523494e-07	8.37384481535172e-08	5.65136637394964e-07	6.82002470761397e-07	6.82002470761397e-07	8.09407511346616e-08	6.82002470761397e-07
"Mabuya_sechellensis"	6.33780492059841e-05	2.30561373340925e-05	5.40621608615483e-05	0.000174508965946449	1.34723648860238e-08	0.100673509735596	6.15285933439703e-06	4.1341725257941e-08	1.07173563136794e-05	3.11506685359295e-06	1.8586144468514e-08	5.08361753218198e-11	1.52722758478784e-06	0.00120650979198239	4.00331322588199e-06	0.00592458879540659	6.73618244301192e-10	4.39489952456931e-07	6.06256419871073e-10	0.00059517089122533	1.3556313419152e-09	3.42347327311526e-07	2.46918286975447e-07	1.08059457249464e-07	2.46434075242789e-07	8.85894112670164e-10	1.00177659134828	2.38511765525095e-07	0.000592378196232328	1.07173563136794e-07	2.32326805856425e-10	2.32326805856425e-10	3.46118539288106e-08	2.32326805856425e-10
"Rhynchium_brunneum"	0.000256869212668197	0.100329262816494	0.000110117108141389	9.93718632306496e-05	9.36325236126891e-06	1.35156667130887e-05	2.66516277339377e-05	9.42058509109638e-06	5.56561215454986e-05	9.32068881808334e-05	4.29142085956566e-08	7.63899130759292e-09	6.6153147411024e-06	0.00522609864547089	0.00278229043915106	2.28561716687673e-06	4.68162618063445e-07	1.90368769528127e-06	4.21346356257101e-07	3.57588410281613e-06	2.03706434869144e-07	0.00104099582196056	7.69691883764911e-07	7.5843089597848e-07	5.02141592555923e-07	2.01869680523494e-07	2.38511765525095e-07	1.00103788892569	8.13415958036546e-07	5.56561215454986e-07	5.36427607445707e-10	5.36427607445707e-10	1.03563209089815e-06	5.36427607445707e-10
"Phelsuma_sp1_M_PL_129"	0.0501961678744808	0.000117945313915299	9.43388744831732e-05	0.000147552510891352	5.81303243214209e-06	0.0503521466797479	1.92454374030462e-05	5.8616913707462e-06	3.92489575005109e-05	2.69633151631506e-05	3.55687256814694e-08	4.76148897260901e-09	4.77699249825611e-06	0.00377382407362233	0.00172734258721102	0.00296410426882501	2.90651621607105e-07	1.37467410021759e-06	2.61586459446394e-07	0.00029980868855424	1.26973039269573e-07	2.11890110915984e-06	5.9628996213964e-07	5.18097247235385e-07	4.30146893045661e-07	1.25607672230276e-07	0.000888567294348492	1.22012393705482e-06	1.00043960672061	3.92489575005109e-07	4.44609071018367e-10	4.44609071018367e-10	2.99592390701674e-07	4.44609071018367e-10
"Chalcidoma_disjunctum"	0.000237231955405699	0.000161402752481946	0.000112127315102648	0.000134128133179592	3.426078061926e-06	1.82195057332549e-05	3.59788724193335e-05	7.91191292352949e-05	0.100191188191636	2.82033580412977e-05	8.13549418657612e-08	6.38937435030692e-08	8.93047011837026e-06	0.00705507139351251	0.00101805909610131	3.08365762906181e-06	1.713039030963e-07	2.56991945852382e-06	1.5417351278667e-07	3.99680296544745e-06	1.70383316008184e-06	2.60979558107488e-06	2.7702161636828e-06	0.00100360729182855	5.12720424422913e-07	1.69540991218489e-06	3.21520689410381e-07	1.66968364636496e-06	7.84979150010218e-07	1.00100191188192	1.01693677332202e-09	1.01693677332201e-09	3.13370644903308e-07	1.01693677332202e-09
"Dichaetomyia_fasciculifera"	2.29911967663109e-07	1.55564006159255e-07	9.47364284864548e-05	1.44730234006299e-07	8.14043573409577e-09	3.94955569955922e-08	2.43759846525523e-08	9.54803459065956e-05	1.01693677332202e-07	3.64720153168717e-08	0.100724276336526	9.48614648365909e-05	6.05046761911565e-09	4.77986941910137e-06	2.41893047838656e-06	4.49422156865873e-09	4.07021786704788e-10	1.74114176089659e-09	3.6631960803431e-10	2.15478027656535e-06	0.00252963906230909	2.82501666623285e-09	3.15863001252948e-06	2.04702434905751e-06	0.00377759098274921	2.04600741228419e-06	6.96980417569274e-10	1.60928282233712e-09	8.89218142036735e-10	1.01693677332202e-09	1.00125905345421	0.00125905345420657	4.05244614631908e-10	0.00125905345420657
"Neophyllomyza_approximatonervis"	2.29911967663109e-07	1.55564006159255e-07	9.47364284864548e-05	1.44730234006299e-07	8.14043573409577e-09	3.94955569955922e-08	2.43759846525523e-08	9.54803459065956e-05	1.01693677332202e-07	3.64720153168717e-08	0.100724276336526	9.48614648365909e-05	6.05046761911565e-09	4.77986941910137e-06	2.41893047838656e-06	4.49422156865873e-09	4.07021786704788e-10	1.74114176089659e-09	3.6631960803431e-10	2.15478027656535e-06	0.00252963906230909	2.82501666623285e-09	3.15863001252948e-06	2.04702434905751e-06	0.00377759098274921	2.04600741228419e-06	6.96980417569274e-10	1.60928282233712e-09	8.89218142036735e-10	1.01693677332202e-09	0.00125905345420657	1.00125905345421	4.05244614631908e-10	0.00125905345420657
"Simosyrphus_aegyptius"	0.000197600524616088	0.000300333306360463	7.65396738711064e-05	4.31259473776135e-05	1.13102515895312e-05	5.88401516789779e-06	1.15620249806918e-05	1.13317051588526e-05	3.13370644903308e-05	0.10031816504653	3.24195691705526e-08	9.17061766499054e-09	2.86985977199316e-06	0.00226718921987459	0.00336084125982921	9.93007749952308e-07	5.65512579476562e-07	8.25858927192275e-07	5.08961321528905e-07	2.20540937023009e-06	2.44549804399748e-07	0.00334704573115702	6.71670613043676e-07	5.56192898307292e-07	3.49123342348925e-07	2.42822253403985e-07	1.03835561786432e-07	3.10689627269445e-06	5.99184781403347e-07	3.13370644903308e-07	4.05244614631908e-10	4.05244614631908e-10	1.00111464627829	4.05244614631908e-10
"Tricimba_seychellensis"	2.29911967663109e-07	1.55564006159255e-07	9.47364284864548e-05	1.44730234006299e-07	8.14043573409577e-09	3.94955569955922e-08	2.43759846525523e-08	9.54803459065956e-05	1.01693677332202e-07	3.64720153168717e-08	0.100724276336526	9.48614648365909e-05	6.05046761911565e-09	4.77986941910137e-06	2.41893047838656e-06	4.49422156865873e-09	4.07021786704788e-10	1.74114176089659e-09	3.6631960803431e-10	2.15478027656535e-06	0.00252963906230909	2.82501666623285e-09	3.15863001252948e-06	2.04702434905751e-06	0.0037775909827492	2.04600741228419e-06	6.96980417569274e-10	1.60928282233712e-09	8.89218142036735e-10	1.01693677332202e-09	0.00125905345420657	0.00125905345420657	4.05244614631908e-10	1.00125905345421
