"Coffea_macrocarpa"	"Sideroxylon_puberulum"	"Phyllanthus_phillyreifolius"	"Badula_platiphylla"	"Coffea_mauritiana"	"Warneckea_trinervis"	"Antirhea_borbonica"	"Grangeria_borbonica"	"Helichrysum_proteoides"	"Mimusops_erythroxylon"	"Aphloia_theiformis"	"Agauria_salicifolia"	"Psiadia_terebinthina"	"Bertiera_zaluzania"	"Gaertnera_rotundifolia"	"Stillingia_lineata"	"Faujasiopsis_flexuosa"	"Olea_lancea"	"Cordemoya_integrifolia"	"Euodia_chapelieri"	"Monimiastrum_globosum"	"Ochna_mauritiana"	"Erythrospermum_monticolum"	"Flagellaria_indica"	"Ocotea_laevigata"	"Polyscias_mauritiana"	"Nacoleia_sp3_M_PL_065"	"Apis_mellifera"	"Technomyrmex_albipes"	"Brachymyrmex_sp2_M_PL_065"	"Pheidole_megacephala"	"Pachycerina_crinicornis"	"Stomorhina_lunata"	"Psilopa_iceryae"	"Allograpta_nasuta"	"Chaetocnema_sp2_M_PL_065"	"Nacoleia_sp4_M_PL_065"	"Melanostoma_bituberculatum"	"Mordellidae_sp1_M_PL_065"	"Paragus_borbonicus"	"Lygistorrhina_sp2_M_PL_065"	"Panara_naso"	"Zosterops_mauritianus"	"Ahasverus_advena"	"Chrysomya_megacephala"	"Drosophila_sp2_M_PL_065"	"Eilema_squalida"	"Gelechioidea_sp1_M_PL_065"	"Ischiodon_aegyptius"	"Polistes_hebraeus"	"Scopariinae_sp1_M_PL_065"	"Trichoplusia_indicator"	"Achaea_finita"	"Acopsis_viridicans"	"Aganais_borbonica"	"Agrostis_atritegulator"	"Campopleginae_sp1_M_PL_065"	"Cephonodes_trochilus"	"Cerambycidae_sp1_M_PL_065"	"Eristalinus_flaveolus"	"Foudia_madagascariense"	"Hippotion_eson"	"Limonia_sp1_M_PL_065"	"Lygaeidae_sp2_M_PL_065"	"Mordellidae_sp2_M_PL_065"	"Ornidia_obesa"	"Peribaea_sp1_M_PL_065"	"Phelsuma_cepediana"	"Pycnonotus_jocosus"	"Spodoptera_littoralis"	"Tarundia_servillei"
"Aphloia_theiformis"	0.000174468946448198	0.000535559684358387	0.00242965201390953	0.000742585541438303	0.00109257934072549	0.00149503590566766	1.41328712891351e-06	0.00032655442772812	5.05581932154908e-05	0.000143245011678277	1.00138925695924	1.17032522980353e-06	6.04352725215228e-05	0.00080120209595976	4.55368504664616e-07	0.000286495609730842	3.14177400513838e-07	0.000284742659569031	0.000284602767276383	5.27334805370903e-08	3.464756997301e-07	2.00107116886015e-07	2.05470930120244e-08	0	3.1324946049382e-08	3.1324946049382e-08	5.72044790274516e-05	0.0168729411113698	0.0754197333282416	0.0083880047391709	0.000105284920602746	3.75899352592584e-06	2.0788541983806e-05	1.11913834117661e-05	1.75658362855739e-05	6.01500545824251e-06	1.26386026614915e-05	3.3680792600653e-06	1.14243929452047e-05	1.13479380901218e-05	7.58372898232362e-07	6.16412790360731e-07	4.34237581912206e-06	1.01193001036581e-08	1.00813512332341e-05	1.01193001036581e-08	8.51068031454623e-07	4.28170689754167e-07	3.59120047747982e-06	2.89491721274804e-06	3.11004216883923e-06	2.89491721274804e-06	1.44745860637402e-06	2.52790966077454e-07	1.44745860637402e-06	1.44745860637402e-06	0	1.44745860637402e-06	1.10188470521752e-06	6.50015611159853e-06	1.44745860637402e-06	1.44745860637402e-06	4.20222823355956e-06	1.04725800171279e-08	2.85609823630117e-06	5.05965005182906e-09	3.58119512163552e-06	8.902245510664e-06	1.44745860637402e-06	1.44745860637402e-06	2.52790966077454e-07
"Agauria_salicifolia"	0.00293781328030042	0.000176733990636432	1.77703136301127e-06	1.3086611718515e-07	0.00188879899374673	3.13022173281056e-06	0.00181315166789165	0.000434137027578779	1.57104423283701e-06	0.000519977024782246	1.27671843251294e-06	1.00205825721466	1.03193585811498e-06	1.03132831773902e-06	0.000260726405312591	2.10731719964587e-07	1.11988782579566e-07	2.98385994609027e-07	2.08156575737831e-07	4.37071753212382e-07	4.2772135532875e-08	4.78834186043376e-10	3.45929775600401e-10	0	7.7709161597593e-08	7.7709161597593e-08	0.0733894722718048	9.68602820278668e-05	5.51614925705251e-05	2.60445097342695e-08	7.70046923971552e-08	9.32509939171117e-06	2.5663281319725e-06	7.2183535096957e-06	1.79380908988725e-05	2.00148267801071e-05	0.027350655394943	2.09827725469001e-06	2.01332487977153e-09	1.82217980798219e-08	2.35656634925551e-08	1.0377893268012e-08	1.43297830245756e-06	5.79392011805757e-06	1.62438062074293e-08	5.79392011805757e-06	1.43307964892703e-05	7.18725183229579e-06	2.65808820885951e-09	9.55318868305038e-07	4.13463835789313e-06	9.55318868305038e-07	4.77659434152519e-07	7.85522116418503e-09	4.77659434152519e-07	4.77659434152519e-07	0	4.77659434152519e-07	3.99982326755573e-06	1.3609659707872e-08	4.77659434152519e-07	4.77659434152519e-07	7.26461151441051e-06	3.73295941931886e-09	5.03331219942883e-10	2.89696005902878e-06	2.63414649955734e-09	1.14592035304336e-08	4.77659434152519e-07	4.77659434152519e-07	7.85522116418503e-09
"Psiadia_terebinthina"	3.84938231624765e-05	0.00101479528787617	2.42844791918199e-06	0.000507395299412025	0.000860345607541441	0.000715436851615914	1.67272430067552e-06	0.00122927613653786	7.10802328902477e-07	6.22850048103727e-07	7.25223270258274e-05	1.13512944392648e-06	1.00357524597022	0.000107430241806306	0.000288803211070695	0.000757992073539785	8.42814191294086e-05	3.21108493999146e-07	2.84461722925357e-07	5.47075710107582e-08	0.00016792766858914	0.000337525879264708	0.000336208319520584	0	4.98764334048805e-08	4.98764334048805e-08	6.77055074082949e-05	0.0202539469070939	7.53823565752196e-05	2.98807124721688e-05	1.05232743164553e-07	5.98517200858567e-06	0.0100756601153484	2.93174168590317e-06	0.0200871851720811	3.10637943699374e-08	9.95802277814468e-06	0.0301131110749949	7.80608152941576e-06	0.01006417716246	1.06620349335372e-08	0.0100862495856175	8.22806990169871e-06	6.41784913490433e-06	1.2585495926273e-05	6.41784913490434e-06	1.87774747134031e-07	9.66227521175538e-08	2.63511948824827e-05	5.48537993446581e-06	1.17073917765511e-05	5.48537993446581e-06	2.7426899672329e-06	3.55401164451239e-09	2.7426899672329e-06	2.7426899672329e-06	0	2.7426899672329e-06	4.79115421618251e-09	3.11059500702571e-06	2.7426899672329e-06	2.7426899672329e-06	3.30902156746708e-06	2.80938063764695e-06	1.95152038235394e-06	3.20892456745217e-06	9.47490091924732e-06	1.1936693534034e-06	2.7426899672329e-06	2.7426899672329e-06	3.55401164451239e-09
"Bertiera_zaluzania"	0.000167419709900231	0.00106637711012299	0.00180276112237917	1.15470130998568e-06	0.0011074279848224	0.00155381870330783	1.62721846177714e-06	0.00064998513176087	8.45976315048727e-07	0.000106425010183092	0.00106826946127968	1.26051238834769e-06	0.00011936693534034	1.0018179815294	5.28966004614609e-07	0.000212728354382219	1.54096007382255e-07	0.00021126394859844	0.000211170489119474	5.00548624622508e-08	1.20245750117183e-07	1.7360158104201e-07	4.02123556005184e-08	0	2.95126875133841e-08	2.95126875133841e-08	6.58636044052651e-05	0.0336156010428602	0.0559601796166606	8.97309277550765e-06	7.81196486364307e-05	3.5415225016061e-06	7.21474500703099e-06	7.47675831725783e-06	2.05497267034566e-05	4.10172938557709e-06	1.28123928200805e-05	6.67617535430957e-06	1.77646355382412e-08	9.17098264273663e-06	1.26896447257309e-08	1.20637066801555e-06	8.64630089288915e-06	1.17548001025468e-08	9.41483792242048e-06	1.17548001025469e-08	8.16681511708442e-07	4.10843498977334e-07	2.66778450882984e-06	5.76420059525943e-06	6.19033458819875e-06	5.76420059525943e-06	2.88210029762972e-06	4.22988157524364e-09	2.88210029762972e-06	2.88210029762971e-06	0	2.88210029762972e-06	8.18653924485319e-07	6.75573349264273e-06	2.88210029762972e-06	2.88210029762971e-06	4.25933840316306e-06	5.1365335794085e-09	4.44115888456031e-09	5.87740005127343e-09	2.65910442977774e-06	0.0111313109058822	2.88210029762972e-06	2.88210029762972e-06	4.22988157524363e-09
"Gaertnera_rotundifolia"	0.00135215703547553	0.000242154521408231	7.67642238990728e-07	2.44168515706826e-07	0.00056015153990236	0.000161513641561269	0.000834508232602717	0.000200336946186208	7.23342674314546e-07	0.000239317957679806	6.07158006219487e-07	0.000318665606493166	0.000320892456745217	5.28966004614609e-07	1.00586720065716	3.6792511671597e-07	8.20947175030672e-08	1.31458829714625e-07	8.99195046221687e-08	2.01187361580687e-07	8.05634867045349e-08	1.08002457345305e-07	1.07502498003995e-07	0	3.57871937285001e-08	3.57871937285001e-08	0.0337777141767767	5.76801055802713e-05	2.38286687248747e-05	2.27630085603341e-08	3.32644970229315e-08	4.29446324742001e-06	4.8338092022721e-06	3.32314600739649e-06	0.0111883856415618	9.21177026058183e-06	1.51541671759597e-05	1.05807591603861e-05	3.75643870318194e-09	3.22272175932902e-06	1.08501401147182e-08	3.22507494011983e-06	1.96341503844511e-06	0.0223526044590479	7.06832288138381e-07	0.0223526044590479	6.59588797792939e-06	3.30800335704374e-06	9.99918682621489e-09	1.30894335896341e-06	1.90797091605912e-06	1.30894335896341e-06	6.54471679481705e-07	3.61671337157273e-09	6.54471679481705e-07	6.54471679481705e-07	0	6.54471679481705e-07	1.84090736676774e-06	7.02233224179432e-07	6.54471679481705e-07	6.54471679481705e-07	2.15442899962446e-06	2.73649058343557e-09	9.39109675795486e-10	0.011176302229524	4.59906395894962e-09	5.87740005127343e-09	6.54471679481705e-07	6.54471679481705e-07	3.61671337157273e-09
"Stillingia_lineata"	4.8472296031386e-05	3.52997530671308e-06	0.000814589117371607	7.98506043149172e-07	0.000288708512574647	0.00101312743430744	3.223457726158e-07	2.72867511486235e-06	2.90119826849594e-07	4.79703595401872e-05	0.000429743414596262	2.89756114951307e-07	0.000947490091924732	0.000239319398679997	4.13915756305466e-07	1.00543932438306	1.21263243571198e-07	9.5460127137596e-05	9.54187330819212e-05	7.11207922731077e-09	1.58929954169042e-07	0.000631350610837109	1.37265657060544e-06	0	1.18304341565884e-09	1.18304341565884e-09	1.30473288915919e-05	9.62645511210293e-05	0.0252859642667091	3.6287133771053e-06	3.52988617527696e-05	1.4196520987906e-07	9.53579725014255e-06	3.31152445398182e-06	2.55896779766614e-05	1.84791502673723e-06	3.33915450766767e-06	2.84376964487651e-05	1.22847083561411e-08	0.0377134495652839	4.3517974027439e-09	4.11796971181633e-05	2.86214214057817e-08	9.19812791789924e-09	0.0125723964566765	9.19812791789925e-09	2.36450224543346e-07	1.18580716233039e-07	0.0125995590853301	1.90809476038545e-08	2.59873820463081e-08	1.90809476038545e-08	9.54047380192724e-09	1.45059913424797e-09	9.54047380192724e-09	9.54047380192723e-09	0	9.54047380192724e-09	3.69002765693747e-07	4.40490188829322e-06	9.54047380192724e-09	9.54047380192724e-09	1.11041735605633e-06	4.04210811903993e-09	3.07117708903528e-09	4.59906395894962e-09	0.0125679915547882	2.65910442977774e-06	9.54047380192724e-09	9.54047380192724e-09	1.45059913424797e-09
"Faujasiopsis_flexuosa"	0.000421949695885807	0.000282185898912325	9.42767664748057e-07	0.00169119579599926	1.31813572036135e-06	1.27695956645625e-06	1.07442596440353e-06	0.000281818970270117	0.00210694878224405	1.87374787450525e-06	1.25670960205535e-06	4.10625536125074e-07	0.000280938063764695	4.62288022146766e-07	2.46284152509201e-07	3.23368649523195e-07	1.00404575156749	0.000419308827528633	1.1043321625892e-07	6.88811936468406e-07	0.000559468002579877	9.45558337641134e-08	9.41173387737512e-08	0	6.3563262664116e-07	6.3563262664116e-07	4.3488669987762e-05	3.528135234689e-05	2.92648023086137e-05	0.000108114204721964	4.08532654724158e-08	7.62759151969393e-05	0.0335680801547926	0.0335358715449899	6.39985386118854e-06	2.1141555048383e-05	2.64081365698183e-08	9.77013700946522e-06	2.6018396861527e-05	2.82150696200408e-06	3.16042317336607e-05	2.82352016321253e-06	2.2879937749648e-06	5.47298116687114e-09	9.59410623406712e-09	5.47298116687114e-09	2.05829119944296e-06	1.0635861965449e-06	8.7698998072456e-09	1.52532918330987e-06	2.68399019304873e-06	1.52532918330987e-06	7.62664591654933e-07	1.05347439112203e-05	7.62664591654933e-07	7.62664591654932e-07	0	7.62664591654933e-07	1.44134451885019e-08	5.55199811502719e-09	7.62664591654933e-07	7.62664591654933e-07	5.06975277062057e-09	0.0334681917189164	6.50459921538176e-06	2.73649058343557e-09	4.04210811903993e-09	5.13653357940851e-09	7.62664591654933e-07	7.62664591654933e-07	1.05347439112202e-05
"Olea_lancea"	0.00054822996960318	4.18011838765257e-06	0.00215974025163174	2.485952105018e-06	0.000762136877839956	0.00101540293340714	1.71385120635771e-06	3.43754335993871e-06	0.00209945154890448	0.000128935702483638	0.00113897063827612	1.0940819802331e-06	1.07036164666382e-06	0.000633791845795318	3.94376489143875e-07	0.000254560339033589	0.000419308827528633	1.00067077970754	0.000252986044377412	6.93541055703847e-07	2.34936553104291e-07	1.60126277769518e-07	6.25750179100806e-10	0	6.24949889698346e-07	6.24949889698346e-07	6.93701678763833e-05	0.000118279121060841	0.0670413017600142	2.01321000439078e-05	9.35887442373753e-05	7.49939867638015e-05	1.40961931862575e-05	0.0334234930528255	1.03144735418271e-05	2.59535809691848e-05	8.82372565146039e-06	4.84801034948608e-08	3.8245417000277e-08	9.55671633022625e-06	3.14917732335672e-05	1.87725053730242e-08	3.38928517917776e-08	8.76392198097498e-09	7.59679960055961e-06	8.76392198097499e-09	2.67429253464966e-06	1.37182332011002e-06	3.19001055180834e-06	2.25952345278517e-08	3.27385081898925e-08	2.25952345278517e-08	1.12976172639259e-08	1.04972577445224e-05	1.12976172639259e-08	1.12976172639259e-08	0	1.12976172639259e-08	9.91813096027987e-07	4.41479536263974e-06	1.12976172639259e-08	1.12976172639259e-08	2.93129568399983e-06	1.39769609176211e-05	9.56135425006926e-09	4.38196099048749e-09	3.18200423791986e-06	7.04213161994798e-06	1.12976172639259e-08	1.12976172639259e-08	1.04972577445224e-05
"Cordemoya_integrifolia"	0.000192309870497867	5.91473329373776e-06	0.0032382068297219	1.26914857583188e-06	0.0011423145673036	0.00152240965167942	1.27121493780012e-06	3.70337699501827e-06	1.14983490771191e-06	0.000190691919991169	0.0017076166036583	1.14486116655807e-06	1.42230861462678e-06	0.000950267201037632	4.04637770799759e-07	0.000381674932327685	1.65649824388379e-07	0.000379479066566118	1.00037931465884	2.79323076761834e-08	1.37986118903722e-09	2.4002395895987e-07	8.77066357667604e-10	0	4.41005367554572e-09	4.41005367554572e-09	5.14539379585764e-05	0.000175693284244055	0.100518384592177	1.43091076485019e-05	0.000140322295954616	5.29206441065487e-07	8.27916713422333e-08	1.31526182170053e-05	1.54551354448931e-05	7.3458029641221e-06	1.32117761860176e-05	6.03043869865095e-08	1.95253627051059e-08	1.43270330484345e-05	1.72475236156786e-08	2.63119907300281e-08	4.79572969762521e-08	8.99195046221687e-09	1.13901090527022e-05	8.99195046221687e-09	9.38096929257889e-07	4.70445080012754e-07	4.78293785204405e-06	3.19715313175014e-08	3.52702570954121e-08	3.19715313175014e-08	1.59857656587507e-08	5.74917453855954e-09	1.59857656587507e-08	1.59857656587507e-08	0	1.59857656587507e-08	1.466860923009e-06	6.61917239860615e-06	1.59857656587507e-08	1.59857656587507e-08	4.3935175665523e-06	5.52166081294597e-09	4.88134067627649e-09	4.49597523110844e-09	4.77093665409606e-06	1.05585244559737e-05	1.59857656587507e-08	1.59857656587507e-08	5.74917453855954e-09
"Euodia_chapelieri"	0.00293990812856659	1.55509653921368e-06	2.38457932957039e-07	1.41601462431299e-06	2.30369250314308e-06	7.33469322161814e-07	6.2981298217735e-06	0.000422060768534767	0.00295002867160433	3.93443051411181e-06	3.16400883222542e-07	2.4038946426681e-06	2.73537855053791e-07	2.25246881080129e-07	9.05343127113091e-07	2.84483169092431e-08	1.03321790470261e-06	1.04031158355577e-06	2.79323076761834e-08	1.00292719898757	3.47891382813592e-08	1.09722218042817e-10	9.16677144294333e-11	0	0.000419522464722028	0.000419522464722028	0.00025492430230988	2.94815091396982e-05	7.4020615341886e-06	1.48344731834511e-05	1.0333177094805e-08	0.0503426957666434	2.08734829688155e-06	8.09903420703669e-05	4.0642797415123e-08	2.9651610966586e-05	9.21418303258159e-08	2.0180193191505e-06	2.1784840374046e-08	3.80219043463453e-09	4.42504300740649e-05	2.750031432883e-09	1.26088908584892e-08	2.01187361580687e-08	3.54460101424299e-09	2.01187361580687e-08	1.43410152613005e-05	0.0501535304570093	3.61090072267679e-10	8.40592723899284e-09	4.01962636699778e-06	8.40592723899284e-09	4.20296361949642e-09	1.47501433580216e-05	4.20296361949642e-09	4.20296361949642e-09	0	4.20296361949642e-09	3.02648501085524e-08	3.18899705287745e-09	4.20296361949642e-09	4.20296361949642e-09	8.86035578131952e-09	3.44405968234203e-08	5.44621009351151e-09	1.00593680790343e-08	3.55603961365539e-10	2.50274312311254e-09	4.20296361949642e-09	4.20296361949642e-09	1.47501433580216e-05
"Monimiastrum_globosum"	1.55942288475789e-06	0.00084302494917237	1.17798661936556e-08	0.00505175587087439	2.1597268912059e-06	2.4286122411104e-06	6.13409890093685e-07	0.000839732845017869	3.72188201169065e-06	1.79238676194275e-07	2.0788541983806e-06	2.35246745430812e-07	0.000839638342945701	5.41105875527323e-07	3.62535690170408e-07	6.3571981667617e-07	0.000839202003869814	3.52404829656436e-07	1.37986118903722e-09	3.47891382813592e-08	1.00167210727778	2.82391027565886e-07	2.81287725111549e-07	0	3.45119919131243e-08	3.45119919131243e-08	2.48284955514111e-05	0.000102040448822787	3.65663215094863e-07	0.000291483387283952	5.10460868391741e-10	4.14143902957492e-06	0.100326436666614	2.80819974773919e-05	1.91024133092587e-05	4.41126153551479e-08	3.13357459976916e-08	2.91878781217894e-05	7.77193210903752e-05	8.42022292258238e-06	5.58282301753597e-08	8.43863175334646e-06	6.83533742572191e-06	8.05634867045349e-09	1.85056813654539e-08	8.05634867045350e-09	7.60694090125801e-09	5.54292736469697e-09	2.20660490867464e-08	4.55689161714795e-06	7.99745566683685e-06	4.55689161714795e-06	2.27844580857397e-06	1.86094100584532e-08	2.27844580857397e-06	2.27844580857397e-06	0	2.27844580857397e-06	1.37875904764827e-09	1.05591836570017e-08	2.27844580857397e-06	2.27844580857397e-06	8.30664188925344e-09	2.79734001289938e-05	1.94298302725938e-05	4.02817433522675e-09	7.94649770845213e-09	6.01228750585915e-09	2.27844580857397e-06	2.27844580857397e-06	1.86094100584532e-08
"Ochna_mauritiana"	1.86329091660689e-07	1.71295388109203e-06	2.04908301087268e-06	8.54046676260539e-07	2.16952810445007e-06	3.74482559492454e-06	3.61815808555116e-09	2.07110856472168e-06	1.92195106681324e-09	1.2147427403747e-07	1.20064270131609e-06	2.63358802323857e-09	0.00168762939632354	7.81207114689048e-07	4.86011058053874e-07	0.00252540244334844	1.4183375064617e-07	2.40189416654277e-07	2.40023958959871e-07	1.09722218042817e-10	2.82391027565886e-07	1.00419187310777	0.0016798150484733	0	8.67248525390895e-11	8.67248525390895e-11	1.46449255843737e-07	3.42530497829906e-05	6.36063491243656e-05	5.92868892300506e-08	8.87935971378161e-08	1.04069823046907e-08	1.69434616539532e-05	1.32366155525243e-08	3.37955881825613e-05	4.69130697364775e-09	2.5104841717715e-08	5.0638744311443e-05	1.31391796347775e-08	0.000111578885588802	2.88292660021986e-11	0.050394451454199	1.38888152520976e-08	1.08002457345305e-08	3.15838123922682e-05	1.08002457345305e-08	9.08922398344824e-10	4.59947310074553e-10	0.0502411611859303	9.25921016806504e-09	1.97248434735398e-08	9.25921016806504e-09	4.62960508403252e-09	9.60975533406621e-12	4.62960508403252e-09	4.62960508403252e-09	0	4.62960508403252e-09	9.34417492595922e-10	1.62818504127154e-08	4.62960508403252e-09	4.62960508403252e-09	8.34433886326950e-09	4.72779168820567e-09	3.28479490869439e-09	5.40012286726525e-09	3.15675305418555e-05	8.68007905210053e-09	4.62960508403252e-09	4.62960508403252e-09	9.60975533406621e-12
"Erythrospermum_monticolum"	1.29365057706145e-07	3.39969311624504e-06	1.49750198329587e-08	1.69983058892403e-06	2.88466600550465e-06	2.40528989033725e-06	5.60649651759556e-09	4.11821821104544e-06	2.38369324404445e-09	2.48937900381671e-09	2.46565116144292e-07	3.80522753160441e-09	0.00336208319520584	3.61911200404666e-07	9.67522482035951e-07	1.09812525648435e-05	2.82352016321253e-07	1.87725053730242e-09	1.75413271533521e-09	1.83335428858866e-10	5.62575450223097e-07	0.0033596300969466	1.00335122415842	0	1.67100863737189e-10	1.67100863737189e-10	2.26929620950297e-07	6.78535115614612e-05	4.6484516956383e-07	1.00133777128424e-07	6.48917526094879e-10	2.00521036484627e-08	3.37545270133859e-05	9.8494257573769e-09	6.72942500343266e-05	1.19582278741087e-10	3.3388386688503e-08	0.000100882106419085	2.61512398296005e-08	3.403262892324e-05	3.57553986606668e-11	0.100536724752642	2.75650793209057e-08	2.15004996007989e-08	1.47723439192445e-07	2.15004996007989e-08	6.31049061981192e-10	3.2469130243354e-10	0.000168118770504391	1.83767195472705e-08	3.92211258194804e-08	1.83767195472705e-08	9.18835977363524e-09	1.19184662202222e-11	9.18835977363524e-09	9.18835977363523e-09	0	9.18835977363524e-09	1.91490692601285e-11	1.04577821319011e-08	9.18835977363524e-09	9.18835977363524e-09	1.1094869251941e-08	9.41173387737511e-09	6.53780995740012e-09	1.07502498003994e-08	1.37265657060544e-07	4.02123556005184e-09	9.18835977363525e-09	9.18835977363525e-09	1.19184662202222e-11
"Flagellaria_indica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ocotea_laevigata"	0.000845033387283527	1.71476254007007e-06	7.52972003524712e-08	2.82294581243989e-06	1.31820100783338e-06	1.0094872693865e-06	2.23879592886631e-06	0.000839203328979152	0.00588380998582907	4.86389124519065e-06	3.75899352592584e-07	8.54800777573523e-07	4.98764334048806e-07	2.65614187620457e-07	3.220847435565e-07	9.46434732527069e-09	1.90689787992348e-06	1.87484966909504e-06	8.82010735109143e-09	0.000839044929444056	6.90239838262487e-08	1.73449705078179e-10	1.6710086373719e-10	0	1.00083684426427	0.000836844264268338	9.06179304541124e-05	4.6221070549843e-05	2.33732844803923e-06	2.95850446821603e-05	3.26287868194042e-09	0.100421311712201	4.14143902957492e-06	0.000149282364939516	3.27175822422204e-08	5.90251725984904e-05	3.85227601081246e-08	4.01116925849361e-06	4.34299355759983e-08	5.34255636518571e-09	8.8257149787436e-05	5.01302591211568e-09	1.39034800546221e-08	7.15743874570001e-09	4.507379425855e-09	7.15743874570001e-09	4.12211408430988e-06	4.40133035143578e-05	1.26976826819793e-10	9.26898670308143e-09	7.9924126569443e-06	9.26898670308143e-09	4.63449335154072e-09	2.94190499291454e-05	4.63449335154072e-09	4.63449335154071e-09	0	4.63449335154071e-09	3.74145480399281e-08	4.38907508428912e-09	4.63449335154071e-09	4.63449335154071e-09	5.07000387628222e-09	6.3563262664116e-08	1.08574838939996e-08	3.57871937285e-09	1.18304341565884e-10	2.95126875133841e-09	4.63449335154071e-09	4.63449335154071e-09	2.94190499291454e-05
"Polyscias_mauritiana"	0.000845033387283527	1.71476254007007e-06	7.52972003524712e-08	2.82294581243989e-06	1.31820100783338e-06	1.0094872693865e-06	2.23879592886631e-06	0.000839203328979152	0.00588380998582907	4.86389124519065e-06	3.75899352592584e-07	8.54800777573523e-07	4.98764334048806e-07	2.65614187620457e-07	3.220847435565e-07	9.46434732527069e-09	1.90689787992348e-06	1.87484966909504e-06	8.82010735109143e-09	0.000839044929444056	6.90239838262487e-08	1.73449705078179e-10	1.6710086373719e-10	0	0.000836844264268338	1.00083684426427	9.06179304541124e-05	4.6221070549843e-05	2.33732844803923e-06	2.95850446821603e-05	3.26287868194042e-09	0.100421311712201	4.14143902957492e-06	0.000149282364939516	3.27175822422204e-08	5.90251725984904e-05	3.85227601081246e-08	4.01116925849361e-06	4.34299355759983e-08	5.34255636518571e-09	8.8257149787436e-05	5.01302591211568e-09	1.39034800546221e-08	7.15743874570001e-09	4.507379425855e-09	7.15743874570001e-09	4.12211408430988e-06	4.40133035143578e-05	1.26976826819793e-10	9.26898670308143e-09	7.9924126569443e-06	9.26898670308143e-09	4.63449335154072e-09	2.94190499291454e-05	4.63449335154072e-09	4.63449335154071e-09	0	4.63449335154071e-09	3.74145480399281e-08	4.38907508428912e-09	4.63449335154071e-09	4.63449335154071e-09	5.07000387628222e-09	6.3563262664116e-08	1.08574838939996e-08	3.57871937285e-09	1.18304341565884e-10	2.95126875133841e-09	4.63449335154071e-09	4.63449335154071e-09	2.94190499291454e-05
"Nacoleia_sp3_M_PL_065"	0.0403204662560424	0.00240522534413902	1.03355750837448e-05	1.78053511466533e-06	0.00714714951930563	2.20648571164967e-05	0.0248860150315709	0.00594742233555256	2.15544847488973e-05	0.00713600438732897	8.07592645093434e-06	0.00949746111752767	7.96535381274058e-06	6.9737934076163e-06	0.00357646385401164	1.22798389567924e-06	1.53489423486219e-06	2.4483588662253e-06	1.21068089314297e-06	5.99821887787952e-06	5.8419989532732e-07	3.44586484338205e-09	2.66976024647408e-09	0	1.06609329946015e-06	1.06609329946015e-06	1.0072910846112	0.000748475077929245	0.000320830436682888	2.77794990527837e-07	4.47874920295609e-07	0.000127931195935218	3.50519937196392e-05	9.90142378465856e-05	0.000101472410768068	0.000274677252052449	0.000341488776679805	2.85600193551087e-05	2.73928479179282e-08	1.25702934215377e-07	3.23317271233459e-07	8.00928073942223e-08	1.95018271146407e-05	7.9476974533592e-05	1.11283960072063e-07	7.94769745335921e-05	0.000196685201248987	9.86425115683877e-05	1.55220919381596e-08	1.30012180764272e-05	5.66421174814529e-05	1.30012180764272e-05	6.50060903821358e-06	1.07772423744486e-07	6.50060903821358e-06	6.50060903821357e-06	0	6.50060903821358e-06	5.4892341440992e-05	9.59341613760725e-08	6.50060903821358e-06	6.50060903821357e-06	2.74890366127139e-05	5.11631411620729e-08	6.84821197948205e-09	3.9738487266796e-05	1.53497986959905e-08	7.74865934179589e-08	6.50060903821358e-06	6.50060903821358e-06	1.07772423744486e-07
"Apis_mellifera"	0.00181184613171246	0.0318571885117901	5.26278052640202e-05	1.34500729920395e-05	0.0141473491567845	0.0211892729478011	2.75753976079196e-05	0.0194161648318504	6.18717511242838e-06	1.10041386338188e-05	0.00355219812870943	1.86923351281848e-05	0.00355332401878841	0.0053077264804516	9.10738509162178e-06	1.35108141924252e-05	1.85691328141526e-06	6.22521689793903e-06	6.16467664014229e-06	1.03443891718239e-06	3.58036662536097e-06	1.20186139589441e-06	1.19041248353441e-06	0	8.10895974558649e-07	8.10895974558649e-07	0.00111614704603484	1.00441928984698	0.00163363930963771	3.04085526976814e-05	2.28053822810754e-06	9.73075169470379e-05	0.000214821997521658	4.84322062373827e-06	0.000358221219465365	4.85107852425008e-07	0.000163748435074786	0.000199057648334368	2.0692419987753e-07	3.60398957201001e-05	9.28076266864257e-08	3.57123745060322e-05	0.000258301528473974	2.02386335369373e-07	9.22961588634968e-05	2.02386335369373e-07	8.8382738132315e-06	4.47085885247488e-06	2.28978247200035e-07	0.000172201018982649	0.000184915855541432	0.000172201018982649	8.61005094913247e-05	3.09358755621419e-08	8.61005094913247e-05	8.61005094913246e-05	0	8.61005094913247e-05	8.46472202601447e-08	9.21272736860915e-05	8.61005094913247e-05	8.61005094913246e-05	5.44128813722481e-05	6.18971093805087e-08	5.17310499693826e-08	1.01193167684686e-07	1.68885177405315e-07	5.89747386716845e-05	8.61005094913246e-05	8.61005094913246e-05	3.09358755621419e-08
