"Barnadesia_spinosa"	"Siphocampylus_paramicola"	"Brachyotum_lindenii"	"Disterigma_codonanthum"	"Puya_clava-herculis"	"Siphocampylus_giganteus"	"Macleania_rupestris"	"Guzmania_candelabrum"	"Desfontainea_spinosa"	"Guzmania_bakeri"	"Espeletia_sp1_M_PL_068"	"Gaultheria_erecta"	"Disterigma_sp1_M_PL_068"	"Tillandsia_orbicularis"	"Gaiadendron_punctatum"	"Racinaea_tetrantha"	"Brachyotum_ledifolium"	"Vaccinium_floribundum"	"Bomarea_sp1_M_PL_068"	"Brachyotum_sp1_M_PL_068"	"Fuchsia_corollata"	"Bomarea_linifolia"	"Centropogon_sp1_M_PL_068"	"Elleanthus_sp1_M_PL_068"	"Passiflora_mixta"	"Tillandsia_complanata"	"Tristerix_longebracteatus"	"Gaultheria_insipida"	"Bejaria_aestuans"	"Diplostephium_sp1_M_PL_068"	"Pernettya_prostrata"	"Eriocnemis_mosquera"	"Aglaeactis_cupripennis"	"Pterophanes_cyanopterus"	"Chalcostigma_herrani"	"Metallura_tyrianthina"	"Eriocnemis_derbyi"	"Lafresnaya_lafresnayi"	"Coeligena_lutetiae"	"Ensifera_ensifera"
"Espeletia_sp1_M_PL_068"	4.33121681217468e-06	0.000523481123459231	0.00243208380350595	0.000871412706958296	1.60242795564862e-06	0.000175167962015102	0.000350200614150207	0.000176562797722488	3.06305147566854e-06	3.18309142822327e-06	1.00277431274766	0.000174758404512182	1.42201364732939e-06	1.43678636520841e-06	0.00173394546728921	9.96115504608914e-07	8.02578602033126e-07	0.000174250709460894	5.67869295412307e-07	9.14318596041713e-07	3.76072421028963e-07	0.000174047631440379	2.75433560317951e-07	0.000173917014498088	1.3160397208229e-07	4.93389837132555e-07	1.21282509752629e-07	0.000173496085739178	1.30616942291673e-07	1.30616942291673e-07	0.000173394546728921	0.000300418967270848	4.32996189396323e-05	1.91019952860391e-05	0.100568837102774	5.28002853339183e-05	2.0279621553706e-05	4.82469915800585e-06	5.28849486847063e-07	9.87029790617178e-09
"Gaultheria_erecta"	0.00120150939256659	0.000251030216700065	0.000764168960056375	0.00189551141903921	8.56334500164734e-05	0.000100927833211651	0.000537679652216063	0.000490488598453047	0.000389892158819138	0.000406519258139964	0.000215087267091916	1.00082577927672	0.000638293588737968	0.000186254524754962	0.000134429541932448	0.000570856169812621	8.49623352858741e-05	0.000306011294639424	5.12693861121583e-05	0.000118525606662248	0.000312866779040115	9.81041018091365e-05	1.74054267707141e-05	8.11718722859581e-05	1.70601808797767e-05	0.000154750284984679	1.17560428393829e-07	0.000117396550608389	1.69322295231783e-05	1.69322295231783e-05	1.34429541932448e-05	0.0389441279033102	9.87531145145095e-05	1.8515767472028e-05	0.00779691343208197	0.0540558701358748	6.12148251471235e-05	1.8169808016854e-05	1.52565101176005e-05	1.27951356598325e-06
"Disterigma_sp1_M_PL_068"	0.000968676576314957	0.000239454466378669	0.000872437179491144	0.00169101243879686	0.000129197899129543	0.000130737022071764	0.000695686598475418	0.000644470293079764	0.000589299972209378	0.000614641626258091	1.89601819643918e-06	0.000691484721132798	1.00058161800775	0.000281643520703387	1.18501137277449e-06	0.000479495526030495	0.000128299990568793	0.000289094408377357	7.72676432960662e-05	0.000179227694993064	0.000242302309800371	0.000128138283275181	2.60519661429319e-05	0.0001025343268476	2.57974372066304e-05	0.00015728993183383	1.46253597484525e-07	8.05965636883657e-05	2.56039564275806e-05	2.56039564275806e-05	1.18501137277449e-07	0.0588890997834355	8.85243614516822e-05	2.30349416038128e-05	6.87306596209204e-05	0.0418485925265659	6.16022383855285e-05	1.54665723039256e-05	1.31151189433442e-05	1.93480779049728e-06
"Tillandsia_orbicularis"	0.000137182415737034	0.000267275696150003	0.00149058998713006	0.000966411089840805	0.000220602558982879	0.000220726687722766	0.00105164583119342	0.000964023321161023	0.00100723010832175	0.00105091917848846	2.08987107666677e-06	0.000220118983801318	0.000307247477130968	1.00048161231508	1.30616942291673e-06	0.000132373071927677	0.000219110846133622	0.000219352070809996	0.000131700470252347	0.000306480564139645	7.88906155368294e-07	0.000219045305613467	4.40995659879772e-05	0.000175262367879231	4.41137911679949e-05	0.000131502195800969	2.18761953827684e-07	2.83999540556242e-07	4.3782937734235e-05	4.3782937734235e-05	1.30616942291673e-07	0.10070075678874	5.13996672165146e-05	3.44550077278602e-05	7.57578265291705e-05	7.97589510975757e-05	5.40426040662455e-05	5.92825200934473e-06	4.69337837629642e-06	3.30853433759962e-06
"Gaiadendron_punctatum"	4.33121681217468e-06	0.000523481123459231	0.00243208380350595	0.000871412706958296	1.60242795564862e-06	0.000175167962015102	0.000350200614150207	0.000176562797722488	3.06305147566854e-06	3.18309142822327e-06	0.00277431274766273	0.000174758404512182	1.42201364732939e-06	1.43678636520841e-06	1.00173394546729	9.96115504608914e-07	8.02578602033126e-07	0.000174250709460894	5.67869295412307e-07	9.14318596041713e-07	3.76072421028963e-07	0.000174047631440379	2.75433560317951e-07	0.000173917014498088	1.3160397208229e-07	4.93389837132555e-07	1.21282509752629e-07	0.000173496085739178	1.30616942291673e-07	1.30616942291673e-07	0.000173394546728921	0.000300418967270848	4.32996189396323e-05	1.91019952860391e-05	0.100568837102774	5.28002853339183e-05	2.0279621553706e-05	4.82469915800585e-06	5.28849486847063e-07	9.87029790617178e-09
"Racinaea_tetrantha"	0.0016361188732939	0.000660078611111745	0.000451861223521119	0.00178680409757383	6.77767910904095e-05	0.000213073195524527	0.000557921410869205	0.000579109112764026	0.000352558078531476	0.000365505884325232	1.59378480737426e-06	0.000742113020756408	0.000575394631236594	0.000145610379120444	9.96115504608914e-07	1.00061806642586	6.66333370923951e-05	0.000259379539869187	0.00013559842314963	9.26611503493736e-05	0.000290641331816224	6.62861475142992e-05	0.000109168870889874	5.30488403215315e-05	1.33373372219321e-05	0.000136258617755747	1.94335471962112e-07	9.6646307727905e-05	1.32373071927676e-05	1.32373071927676e-05	9.96115504608914e-08	0.0304458065433656	0.000144685604672436	3.06078368340326e-05	5.7774699267317e-05	0.0502042820122709	0.0200804149134995	3.10540299489998e-05	1.44750699506056e-05	1.00030029164491e-06
"Brachyotum_ledifolium"	0.00164803650644774	0.00137752075390076	0.000921338458684438	0.00053839154553241	0.0006872830085263	0.000853089769449635	0.000602958688507994	0.000536528858176179	0.000560247025726144	0.000584472082391489	1.42680640361445e-06	0.000122723373190707	0.000171066654091724	0.000267802145274427	8.91754002259029e-07	7.40370412137724e-05	1.00023189201403	0.000122076266091801	0.000134948545906594	0.000170419546992817	3.1529348870383e-05	0.000121817423252238	2.5042253466743e-05	9.74717736818357e-05	2.4529621733403e-05	7.31663701309887e-05	7.13033939704565e-05	2.18596820007174e-07	2.43456495704025e-05	2.43456495704025e-05	8.91754002259029e-08	0.0559949940119257	0.0335494434264917	0.0112302845503469	5.17217321310237e-05	6.72991382862609e-05	7.41269347683113e-05	3.43618492681934e-05	6.02964525291995e-06	1.83972163000522e-06
"Vaccinium_floribundum"	0.00061947251221818	0.000282608636700856	0.0012373850295937	0.00138929710135413	0.000138384746692474	0.000161038047618707	0.000750389639432216	0.00067385893888245	0.000630951144548567	0.00065818563626771	0.000348501418921789	0.000497268353789064	0.000433641612566036	0.000301609097363744	0.000217813386826118	0.000324224424836484	0.000137335799353276	1.00025555980318	8.26491989589618e-05	0.000191933061958746	0.000145645344125578	0.000158876382938859	2.77929895274926e-05	0.00013145737408761	2.76262053916871e-05	0.000130598736675206	1.63072009512407e-07	7.01230488040697e-05	2.74190088512494e-05	2.74190088512494e-05	2.17813386826118e-05	0.0630637203578737	7.26619777230049e-05	2.56838414982041e-05	0.0126331764359148	0.0251376892631581	5.43580118437478e-05	1.15133000796759e-05	9.2258566053439e-06	2.07196540437653e-06
"Bomarea_sp1_M_PL_068"	0.0021600345565423	0.00148756819883702	0.000720148799061407	0.000621210697037124	0.000123766854047622	0.000881075074277827	0.000656732775259589	0.000687169812330018	0.000501099212302485	0.000519799783218969	1.29798696094242e-06	9.52145742082939e-05	0.000132458817078971	0.000206957881825117	8.1124185058901e-07	0.000193712033070901	0.000173505273308478	9.44562273816706e-05	1.00024583706098	0.000131700470252347	2.72380413934464e-05	9.41528886510213e-05	0.000155795640004009	7.53385357578288e-05	1.89565268445264e-05	5.65947280449021e-05	4.33786961908466e-07	2.32793550383569e-07	1.88143528931925e-05	1.88143528931925e-05	8.1124185058901e-08	0.0432730116543427	0.0288214392304073	6.83214465005833e-05	4.70520273341626e-05	7.88680699688276e-05	0.028667231788587	4.70659546117004e-05	5.68909883543715e-06	1.42173951333948e-06
"Brachyotum_sp1_M_PL_068"	0.000137182415737034	0.000267275696150003	0.00149058998713006	0.000966411089840805	0.000220602558982879	0.000220726687722766	0.00105164583119342	0.000964023321161023	0.00100723010832175	0.00105091917848846	2.08987107666677e-06	0.000220118983801318	0.000307247477130968	0.000481612315076585	1.30616942291673e-06	0.000132373071927677	0.000219110846133622	0.000219352070809996	0.000131700470252347	1.00030648056414	7.88906155368294e-07	0.000219045305613467	4.40995659879772e-05	0.000175262367879231	4.41137911679949e-05	0.000131502195800969	2.18761953827684e-07	2.83999540556242e-07	4.3782937734235e-05	4.3782937734235e-05	1.30616942291673e-07	0.10070075678874	5.13996672165146e-05	3.44550077278602e-05	7.57578265291705e-05	7.97589510975757e-05	5.40426040662455e-05	5.92825200934473e-06	4.69337837629642e-06	3.30853433759962e-06
"Fuchsia_corollata"	0.00159415693616189	0.000433046633190464	4.45179060485818e-05	0.0011640061691342	1.50837715192908e-05	0.0011537160268207	8.6185842162374e-05	8.60050761572886e-05	0.000862443874866349	2.84348004549533e-06	8.59594105209059e-07	0.000581038303931643	0.000415375388229208	1.2397096727216e-06	5.37246315755662e-07	0.000415201902594606	4.0537734261921e-05	0.000166451821857803	2.72380413934464e-05	7.88906155368294e-07	1.00284120248678	6.17229028267205e-07	6.31199189898097e-07	5.04528148928877e-07	1.13552523262799e-07	8.32553990527829e-05	1.61194224834518e-07	8.29710210463435e-05	1.12700879338328e-07	1.12700879338328e-07	5.37246315755662e-08	0.000259212022478154	0.0145093283756109	2.53880904114366e-05	3.11602863138284e-05	0.0431169941356793	5.82367553776968e-05	2.41180427808832e-05	0.0429856547850096	8.5164392447099e-09
"Bomarea_linifolia"	0.000115040549249558	0.000309976600701541	0.00164750562319271	0.000950578026027054	0.000184102537145007	0.000213133566771489	0.000934738295019549	0.000832779900587934	0.00083986893218074	0.000876296497311757	0.000464127017174345	0.000212558887253129	0.000256276566550361	0.000401583060291355	0.000290079385733966	0.000110476912523832	0.000182726134878357	0.000211835177251812	0.000109845036759525	0.000255552856549044	7.20100532978405e-07	1.00021154569325	3.67955439167007e-05	0.000175038142315708	3.67834266353428e-05	0.000109667394806997	2.02515379815174e-07	2.91526805736599e-05	3.65075509355778e-05	3.65075509355778e-05	2.90079385733965e-05	0.0839673671518288	5.00496591703675e-05	3.189617232089e-05	0.01682460437257	7.52658401369662e-05	4.84154403141556e-05	5.74432653412159e-06	3.99929022805486e-06	2.75875699765071e-06
"Centropogon_sp1_M_PL_068"	0.00329834149131807	0.00242229834469451	0.000301490483565735	0.00048315145145569	4.84083874876587e-05	0.000337416675256784	0.000498718438552592	0.000576435593985324	0.000298448255710598	0.000307224254655837	8.81387393017442e-07	4.52541096038568e-05	6.25247187430366e-05	9.70190451735499e-05	5.50867120635902e-07	0.000218337741779748	4.50760562401374e-05	4.44687832439882e-05	0.000218113896005613	6.17393923831681e-05	8.83678865857336e-07	4.41546527000408e-05	1.00060079014571	3.53347395024453e-05	8.88656241571329e-06	2.661680486476e-05	5.37077494241989e-07	2.121519840373e-07	8.81991319759544e-06	8.81991319759544e-06	5.50867120635901e-08	0.0202858003544695	0.000306006919224572	8.45897053431133e-05	3.19502929968823e-05	8.16739414263293e-05	0.0401294619236896	0.040087755668152	2.19571261782709e-06	6.66492181178497e-07
"Elleanthus_sp1_M_PL_068"	0.000110612175952062	0.000318516781611849	0.00167888875040524	0.000947411413264303	0.000176802532777433	0.000211614942581233	0.000911356787784775	0.000806531216473316	0.000806396696952537	0.000841371961076416	0.00055653444639388	0.000211046867943491	0.00024608238443424	0.000385577209334309	0.000347834028996175	0.000106097680643063	0.000175449192627304	0.000210331798540175	0.00010547395006096	0.000245367315030924	7.06339408500428e-07	0.000210045770778849	3.53347395024454e-05	1.0001749932972	3.53173537288124e-05	0.000105300434608202	1.99266065012673e-07	3.49264167802807e-05	3.50524735758463e-05	3.50524735758463e-05	3.47834028996175e-05	0.0806206892244465	4.97796575611381e-05	3.1384405239496e-05	0.0201743736817782	7.43672179448443e-05	4.72900075637376e-05	5.70754143907696e-06	3.86047259840655e-06	2.64880152966093e-06
"Passiflora_mixta"	3.45547646692782e-05	6.73238529345097e-05	0.000375463472828731	0.000243428486105996	5.55673952097933e-05	5.55986618949033e-05	0.000264898194255269	0.000242827033038041	0.000253710354740996	0.000264715158309437	5.26415888329162e-07	5.54455878592742e-05	7.73923116198911e-05	0.000121312925711986	3.29009930205726e-07	3.33433430548304e-05	5.51916489001567e-05	5.52524107833742e-05	3.31739219779212e-05	7.71991345439911e-05	1.98716915709898e-07	5.51751399530142e-05	1.11082030196416e-05	4.41466921610155e-05	1.00756778684916	3.31239787911762e-05	5.51037667072251e-08	7.15364082005647e-08	1.10284477919987e-05	1.10284477919987e-05	3.29009930205726e-08	0.0253654299215971	1.29470194500037e-05	8.67884325638795e-06	1.90825759519321e-05	2.00904158935959e-05	1.36127466161827e-05	1.49326247086769e-06	1.18221117790842e-06	0.075567584013687
"Tillandsia_complanata"	0.000636078912083788	0.000250582958287202	0.00111969830254671	0.00140117189921444	0.000165759763070878	0.000166732888332165	0.000838070291562618	0.000772291504312267	0.000756472026654328	0.00078915264715024	1.97355934853022e-06	0.000502938426200206	0.00047186979550149	0.000361631038452666	1.23347459283139e-06	0.000340646544389367	0.000164624332794724	0.000261197473350412	9.90407740785786e-05	0.000230128842651697	0.00014569694834237	0.000164501092210495	3.327100608095e-05	0.000131625543260253	3.31239787911762e-05	1.00014697483742	1.75256940021789e-07	4.84715380292419e-05	3.28755489502424e-05	3.28755489502424e-05	1.23347459283139e-07	0.0756137625855575	7.36744837576152e-05	2.76029680534317e-05	7.15415263842205e-05	0.0251410590963786	5.85783846578153e-05	1.16512441860933e-05	9.74642271652507e-06	2.48429840933821e-06
"Tristerix_longebracteatus"	1.20737266285191e-05	0.00383923579800329	2.77778920670401e-06	1.91015029027649e-06	0.00479039886566687	0.000483347963180907	0.000161448518390621	1.77637653070022e-06	1.41877633220304e-06	1.44549164360579e-06	4.85130039010517e-07	3.82071392279944e-07	4.38760792453576e-07	6.0159537302613e-07	3.03206274381573e-07	4.8583867990528e-07	0.000160432636433527	3.26144019024814e-07	7.59127183339815e-07	3.82833419198446e-07	2.82089893460407e-07	3.03773069722762e-07	6.71346867802486e-07	2.49082581265841e-07	5.51037667072251e-08	1.75256940021789e-07	1.0006386614407	4.15061020891833e-08	5.46904884569209e-08	5.46904884569209e-08	3.03206274381573e-08	0.000125788123450918	0.000179422652795867	0.100589176911011	1.75859639141312e-05	5.81644681853352e-06	5.58263666686714e-05	3.50816538066178e-05	1.39875885270828e-06	4.13278250304188e-09
"Gaultheria_insipida"	0.00106854980896811	0.000361992934079015	0.0012195535261513	0.00178843351714682	1.41690164526072e-06	8.99597260877313e-05	0.000273772143410212	0.000186829425744244	3.63041656385907e-06	3.51807228189661e-06	0.00138796868591343	0.000763077578954526	0.000483579382130194	1.56199747305933e-06	0.000867480428695892	0.000483231538639525	9.83685690032283e-07	0.000280492195216279	8.14777426342493e-07	9.93998391946847e-07	0.000290398573662202	8.74580417209798e-05	5.30379960093251e-07	8.73160419507017e-05	1.43072816401129e-07	9.69430760584838e-05	8.30122041783666e-08	1.00018326511962	1.41999770278121e-07	1.41999770278121e-07	8.67480428695892e-05	0.000326599471639678	9.18992761602746e-05	1.30744221580927e-05	0.0503138648643617	0.0501888799087777	4.62326739931153e-05	1.68224599371724e-05	1.2717202612029e-05	1.07304612300847e-08
"Bejaria_aestuans"	0.000137182415737034	0.000267275696150003	0.00149058998713006	0.000966411089840805	0.000220602558982879	0.000220726687722766	0.00105164583119342	0.000964023321161023	0.00100723010832175	0.00105091917848846	2.08987107666677e-06	0.000220118983801318	0.000307247477130968	0.000481612315076585	1.30616942291673e-06	0.000132373071927677	0.000219110846133622	0.000219352070809996	0.000131700470252347	0.000306480564139645	7.88906155368294e-07	0.000219045305613467	4.40995659879772e-05	0.000175262367879231	4.41137911679949e-05	0.000131502195800969	2.18761953827684e-07	2.83999540556242e-07	1.00004378293773	4.3782937734235e-05	1.30616942291673e-07	0.10070075678874	5.13996672165146e-05	3.44550077278602e-05	7.57578265291705e-05	7.97589510975757e-05	5.40426040662455e-05	5.92825200934473e-06	4.69337837629642e-06	3.30853433759962e-06
"Diplostephium_sp1_M_PL_068"	0.000137182415737034	0.000267275696150003	0.00149058998713006	0.000966411089840805	0.000220602558982879	0.000220726687722766	0.00105164583119342	0.000964023321161023	0.00100723010832175	0.00105091917848846	2.08987107666677e-06	0.000220118983801318	0.000307247477130968	0.000481612315076585	1.30616942291673e-06	0.000132373071927677	0.000219110846133622	0.000219352070809996	0.000131700470252347	0.000306480564139645	7.88906155368294e-07	0.000219045305613467	4.40995659879772e-05	0.000175262367879231	4.41137911679949e-05	0.000131502195800969	2.18761953827684e-07	2.83999540556242e-07	4.3782937734235e-05	1.00004378293773	1.30616942291673e-07	0.10070075678874	5.13996672165146e-05	3.44550077278602e-05	7.57578265291705e-05	7.97589510975757e-05	5.40426040662455e-05	5.92825200934473e-06	4.69337837629642e-06	3.30853433759962e-06
"Pernettya_prostrata"	4.33121681217468e-06	0.000523481123459231	0.00243208380350595	0.000871412706958296	1.60242795564862e-06	0.000175167962015102	0.000350200614150207	0.000176562797722488	3.06305147566854e-06	3.18309142822327e-06	0.00277431274766273	0.000174758404512182	1.42201364732939e-06	1.43678636520841e-06	0.00173394546728921	9.96115504608914e-07	8.02578602033126e-07	0.000174250709460894	5.67869295412307e-07	9.14318596041713e-07	3.76072421028963e-07	0.000174047631440379	2.75433560317951e-07	0.000173917014498088	1.3160397208229e-07	4.93389837132555e-07	1.21282509752629e-07	0.000173496085739178	1.30616942291673e-07	1.30616942291673e-07	1.00017339454673	0.000300418967270848	4.32996189396323e-05	1.91019952860391e-05	0.100568837102774	5.28002853339183e-05	2.0279621553706e-05	4.82469915800585e-06	5.28849486847063e-07	9.87029790617178e-09
