"Hamelia_versicolor"	"Vitex_mollis"	"Combretum_farinosum"	"Ipomoea_bracteata"	"Mirabilis_sp1_M_PL_065"	"Ipomoea_wolcottiana"	"Opuntia_excelsa"	"Nopalea_karwinskiana"	"Ceiba_aesculifolia"	"Caesalpinia_pulcherrima"	"Cordia_seleriana"	"Psittacanthus_calyculatus"	"Tillandsia_bartramii"	"Pithecellobium_mangens"	"Tillandsia_paucifolia"	"Tillandsia_dasyrifolia"	"Groton_suberosus"	"Justicia_mexicana"	"Erythrina_lanata"	"Ipomoea_quamoclit"	"Tabebuia_donnell-smithii"	"Amazilia_rutila"	"Chlorostilbon_canivetii"	"Cynanthus_latirostris"	"Heliomaster_constantii"	"Archilochus_colubris"
"Cordia_seleriana"	0.00235913295901729	0.00469860937736406	0.000901690396886972	0.000430842191770032	2.68204380463362e-06	3.9137284596025e-05	0.000309191039218339	4.78197462682382e-05	0.0001389536788046	0.000199109054614668	1.00037277575322	3.21188955118307e-05	9.75060802433969e-05	0.000262167934248595	7.37817889538738e-05	6.96472001738549e-05	4.75239718833363e-05	1.1608186176465e-05	1.73699877021282e-08	6.6847262762173e-06	1.04219926212769e-08	0.0300548153220823	0.0708609676127692	7.06656517584487e-05	1.93849062755751e-05	4.26751721550199e-06
"Psittacanthus_calyculatus"	0.000829866315205599	4.30841287964145e-05	0.000539791807973489	0.000745479581074582	1.09346333941017e-05	0.00415903783646689	0.000289381683476112	4.54250386211773e-05	0.000132520054779749	0.000189446663816846	4.30579396354253e-05	1.00278519706458	9.27742921572211e-05	1.43252087182822e-07	7.0308022452222e-05	6.62673515408722e-05	4.52177222278893e-05	1.14726900207849e-05	1.53727771615092e-08	1.5794262554813e-06	9.22366629690550e-09	0.0285963112296376	3.87193862568186e-05	0.00028810230250488	1.71560193122442e-05	0.0720698120723895
"Tillandsia_bartramii"	0.00290420810160921	0.000151636038821022	0.00188806498427352	0.00144233910289469	4.95683447852307e-06	0.00012929063710773	0.00101873786428418	0.000159582267615508	0.000465094808580009	0.000666958987083604	0.000151585082731331	0.000107586994266357	1.00032661777557	5.01829840708751e-07	0.000247094858824847	0.000233298411119779	0.000159191856999379	3.86786010430811e-05	4.88332991553467e-08	5.50693059027554e-06	2.9299979493208e-08	0.100675126116159	0.00013563881559926	0.000130601125335249	5.44979618573669e-05	1.42369911502851e-05
"Pithecellobium_mangens"	0.00212852424484378	0.00662232886674765	0.000484378071454201	2.90119090960083e-06	1.71963236568039e-06	9.95481610303778e-07	8.99815169048169e-06	5.35602621316512e-07	9.70893130388338e-07	1.17254472396372e-06	0.000466356421499904	1.90084500300283e-07	5.74209144657128e-07	1.00037287282458	4.57028623846502e-07	4.10149389040806e-07	2.79866641933726e-07	1.55318348281281e-07	4.05858670268967e-09	7.18302445103882e-06	2.4351520216138e-09	0.000176991524588433	0.100783222103879	4.53083360144178e-05	4.52938276020167e-06	4.96628584783768e-08
"Tillandsia_paucifolia"	0.00280798183691932	0.000138313783102389	0.00183011753857818	0.00137882928148296	0.000312983047751468	0.000256073799955907	0.000934784310959102	0.000203628918120699	0.000454741843643728	0.00060650556257008	0.00013787506016633	9.80051222061277e-05	0.000297013012122796	4.80110877576123e-07	1.0002288162534	0.000212152151516283	0.000144762644564052	5.09163237807285e-05	9.55797215288857e-07	5.50022374604188e-06	5.73478329173315e-07	0.0915498931484384	0.000129768430467931	0.00824637950375478	0.00106666969226237	1.73902351775713e-05
"Tillandsia_dasyrifolia"	0.00290420810160921	0.000151636038821022	0.00188806498427352	0.00144233910289469	4.95683447852307e-06	0.00012929063710773	0.00101873786428418	0.000159582267615508	0.000465094808580009	0.000666958987083604	0.000151585082731331	0.000107586994266357	0.000326617775567691	5.01829840708751e-07	0.000247094858824847	1.00023329841112	0.000159191856999379	3.86786010430811e-05	4.88332991553467e-08	5.50693059027554e-06	2.9299979493208e-08	0.100675126116159	0.00013563881559926	0.000130601125335249	5.44979618573669e-05	1.42369911502851e-05
"Groton_suberosus"	0.00290420810160921	0.000151636038821022	0.00188806498427352	0.00144233910289469	4.95683447852307e-06	0.00012929063710773	0.00101873786428418	0.000159582267615508	0.000465094808580009	0.000666958987083604	0.000151585082731331	0.000107586994266357	0.000326617775567691	5.01829840708751e-07	0.000247094858824847	0.000233298411119779	1.000159191857	3.86786010430811e-05	4.88332991553467e-08	5.50693059027554e-06	2.9299979493208e-08	0.100675126116159	0.00013563881559926	0.000130601125335249	5.44979618573669e-05	1.42369911502851e-05
"Justicia_mexicana"	0.00226309037775877	4.99600052938204e-05	0.00155275165201388	0.000967255014367402	0.00265696076462121	0.00123186753743208	0.000312171711629699	4.94186175131986e-05	0.000248538169897651	0.000204323914205841	4.66850965792614e-05	3.44180700623548e-05	0.000100059859220144	3.51154526548982e-07	0.000109580783788959	7.14713280143889e-05	4.87686708804066e-05	1.00014737421141	2.32209623972352e-08	5.92600825495263e-06	1.39325774383411e-08	0.0308419801360916	9.49130167431912e-05	0.070004771661152	2.59145940353145e-05	4.25216020789049e-05
"Erythrina_lanata"	0.000750661721590004	2.00710823918917e-06	7.37118142059254e-06	0.000618333801197333	1.5067518592214e-06	1.18940534734203e-06	0.000832846840627647	0.00578708264380603	0.00193055262473533	2.37329833894985e-06	6.42689544978745e-07	4.24288649657653e-07	1.16223251989725e-06	8.44186034159452e-08	1.89247848627194e-05	8.30166085640894e-07	5.66466270202022e-07	2.13632854054564e-07	1.00009013280287	2.35598673563268e-08	5.40796817214547e-05	0.000358241082603623	2.28173744425213e-05	3.96994269766148e-05	0.100588208001906	1.13512417249502e-06
"Ipomoea_quamoclit"	0.00240961321329604	0.0027106813103526	0.00123018763612115	0.000729977262649058	0.000766113083549407	0.000394963433752009	0.000411704210358539	6.42915522134173e-05	0.000217185208778983	0.000267636826687391	0.00024733487222004	4.35921646512838e-05	0.000131064948048558	0.000149406908581607	0.000108904430171629	9.36178200346842e-05	6.38803948471963e-05	5.45192759455642e-05	2.35598673563268e-08	1.00000629785296	1.41359204137961e-08	0.0403988428102614	0.0403829634637402	0.0201853080386542	2.62928119696607e-05	1.66938854755406e-05
"Tabebuia_donnell-smithii"	0.000750661721590004	2.00710823918917e-06	7.37118142059254e-06	0.000618333801197333	1.5067518592214e-06	1.18940534734203e-06	0.000832846840627647	0.00578708264380603	0.00193055262473533	2.37329833894985e-06	6.42689544978745e-07	4.24288649657653e-07	1.16223251989725e-06	8.44186034159452e-08	1.89247848627194e-05	8.30166085640894e-07	5.66466270202022e-07	2.13632854054564e-07	9.01328028690912e-05	2.35598673563268e-08	1.00005407968172	0.000358241082603623	2.28173744425213e-05	3.96994269766148e-05	0.100588208001906	1.13512417249502e-06
"Amazilia_rutila"	0.0290420810160921	0.00151636038821022	0.0188806498427352	0.0144233910289469	4.95683447852307e-05	0.0012929063710773	0.0101873786428418	0.00159582267615508	0.00465094808580009	0.00666958987083604	0.00151585082731331	0.00107586994266357	0.00326617775567691	5.01829840708751e-06	0.00247094858824847	0.00233298411119779	0.00159191856999379	0.000386786010430811	4.88332991553467e-07	5.50693059027554e-05	2.9299979493208e-07	1.00675126116159	0.00135638815599259	0.00130601125335249	0.000544979618573669	0.000142369911502851
"Chlorostilbon_canivetii"	0.0212852424484378	0.0662232886674765	0.00484378071454201	2.90119090960083e-05	1.71963236568039e-05	9.95481610303778e-06	8.99815169048169e-05	5.35602621316511e-06	9.70893130388338e-06	1.17254472396372e-05	0.00466356421499904	1.90084500300283e-06	5.74209144657128e-06	0.00372872824575008	4.57028623846502e-06	4.10149389040806e-06	2.79866641933726e-06	1.55318348281281e-06	4.05858670268967e-08	7.18302445103882e-05	2.4351520216138e-08	0.00176991524588433	1.00783222103879	0.000453083360144178	4.52938276020167e-05	4.96628584783768e-07
"Cynanthus_latirostris"	0.0198260137357421	5.47674062566966e-05	0.0140605206915029	0.00759405725636715	0.0381721248405863	0.0171424493132398	3.04901984336141e-05	1.22202059343841e-05	0.00153794640474119	1.92106982181995e-05	7.91352637730812e-06	2.40666572310372e-05	9.40770818092895e-06	2.85234076604083e-06	0.000494183759607581	6.7197915578064e-06	4.58526953356201e-06	0.00194928540945096	1.20155650655614e-07	6.10935473324886e-05	7.20933903933683e-08	0.00289978769812163	0.000770954797436614	1.00574721270572	0.000134093706131665	0.000548961193601761
"Heliomaster_constantii"	0.00750661721590004	2.00710823918917e-05	7.37118142059254e-05	0.00618333801197333	1.5067518592214e-05	1.18940534734203e-05	0.00832846840627647	0.0578708264380603	0.0193055262473533	2.37329833894985e-05	6.42689544978745e-06	4.24288649657653e-06	1.16223251989725e-05	8.44186034159452e-07	0.000189247848627194	8.30166085640894e-06	5.66466270202022e-06	2.13632854054564e-06	0.000901328028690912	2.35598673563268e-07	0.000540796817214547	0.00358241082603623	0.000228173744425213	0.000396994269766148	1.00588208001906	1.13512417249502e-05
"Archilochus_colubris"	0.000127013690465983	3.21255150356906e-06	8.65389003711291e-05	0.00470959163387874	0.000132895238759963	0.057465140059114	2.05955164262837e-05	4.54009017350251e-06	1.5057578281311e-05	1.33574859054798e-05	3.04822658250142e-06	0.038400131528918	6.54132025823909e-06	1.99418427866841e-08	6.64723275127243e-06	4.67237161302792e-06	3.18820651241905e-06	7.55209921092519e-06	2.19135940636104e-08	3.22275781381093e-07	1.31481564381662e-08	0.00201626577371605	5.39005000705472e-06	0.00350148220783826	2.44555709749892e-05	1.00455341649847
