"Cornus_canadensis"	"Maianthemum_canadense"	"Oxalis_montana"	"Chimaphila_umbellata"	"Aralia_nudicaulis"	"Linnaea_borealis"	"Clintonia_borealis"	"Cypripedium_acaule"	"Pyrola_secunda"	"Trillium_undulatum"	"Trientalis_borealis"	"Medeola_virginiana"	"Eusphalerum_sp1_M_PL_004"	"Paramyia_nitens"	"Parasyrphus_relictus"	"Dialictus_sp1_M_PL_004"	"Bombus_vagans"	"Eusphalerum_phothos"	"Bombus_terricola"	"Evylaeus_quebecensis"	"Blera_confusa"	"Xylota_bigelowi"	"Pidonia_ruficolis"	"Andrena_w.scripta"	"Dialictus_cressoni"	"Eusphalerum_convexum"	"Bombylius_major"	"Bombus_perplexus"	"Carposcalis_confusus"	"Hylaeus_ellipticus"	"Sphaerophoria_bifurcata"	"Anthaxia_expansa"	"Eclimus_harrisi"	"Tropidia_quadrata"	"Andrena_melanochroa"	"Andrena_miranda"	"Bombus_ternarius"	"Orthoneura_pulchella"	"Osmia_proxima"	"Phaonia_serva"	"Sphaerophoria_sp1_M_PL_004"	"Temnostoma_balyras"	"Tychius_stephensi"	"Xylota_hinei"	"Agiotes_stabilis"	"Ancistrocerus_sp1_M_PL_004"	"Andrena_nivalis"	"Andrena_rufosignata"	"Celastrina_argiolus"	"Chalcosyrphus_nigra"	"Cheilosia_pallipes"	"Cheilosia_sialia"	"Crabro_sp1_M_PL_004"	"Dialictus_imitatus"	"Evylaeus_divergens"	"Fannia_ungulata"	"Halictus_rubicundus"	"Mallota_posticata"	"Melagyna_lasiophthalma"	"Melanostoma_sp1_M_PL_004"	"Sarcophaga_nearctica"	"Sphecodes_sp1_M_PL_004"	"Temnostoma_barberi"	"Zeraea_americana"	"Acmaeopsoides_rufula"	"Andrena_sigmundi"	"Andrena_thaspii"	"Andrena_wheeleri"	"Andrena_wilkella"	"Anthonomus_sp1_M_PL_004"	"Blera_badia"	"Blera_nigripes"	"Bombylius_pigmaeus"	"Cantharis_sp1_M_PL_004"	"Carposcalis_obscura"	"Cateres_pennatus"	"Chalcosyrphus_curvarius"	"Chalcosyrphus_inarmatus"	"Chalcosyrphus_memorum"	"Cheilosia_slossonae"	"Cheilosia_tristis"	"Dalopius_sp1_M_PL_004"	"Ephemerella_sp1_M_PL_004"	"Eremomyioides_setosa"	"Eudasyphora_cyanicolor"	"Eupyses_vestris"	"Evodinus_monticola"	"Halictus_confusus"	"Hoplitis_producta"	"Hylaeus_basalis"	"Hylaeus_stevensi"	"Judolia_montivagans"	"Lygus_refidorsus"	"Nomada_cuneata"	"Nomada_sayi"	"Orsodacne_atra"	"Osmia_lignaria"	"Osmia_pumila"	"Passaloecus_sp1_M_PL_004"	"Pegohylemyia_fugax"	"Phalaenophana_pyramusalis"	"Pieris_napi"	"Poanes_hobomok"	"Psithyrus_sp1_M_PL_004"	"Pyrophaena_rosarum"	"Rhopalum_sp1_M_PL_004"	"Sphaerophoria_longipilosa"	"Syritta_pipiens"	"Syritta_rectus"	"Temnostoma_alternans"	"Thamnotettix_confinis"	"Trachysida_aspera"	"Vespula_arenaria"	"Xylota_sp1_M_PL_004"
"Pidonia_ruficolis"	0.0895525815642667	0.00011316678073661	6.76949330639333e-06	3.09983929174282e-05	5.30647509332747e-05	4.69902083484601e-05	0.0111850914634406	5.83999028665019e-06	5.22374264349185e-06	8.34181247876464e-06	2.03281074274421e-06	0	3.85244660311342e-06	5.63255888635457e-05	0.000474037830847038	0.000961271477749395	0.0011926417498	5.38770340040202e-05	0.000354648780593913	0.000375964642581382	0.00053624300337884	0.00053624300337884	1.00047559895047	0.000375450503502967	4.73721639080786e-05	5.71165363587518e-07	0.000214896613518842	0.000107489804089102	4.71409913866022e-05	6.35002815519732e-07	5.41607439601507e-05	0.000161081446325622	5.4005302027196e-05	0.000107514875453972	0.000160872901013652	0.00010738173806487	0.000146833395866556	0.00010738173806487	0.000107375601238872	5.38783014640921e-05	4.68646857165418e-05	0.000160872901013653	0.000160872901013653	0.00010738173806487	2.66274778203787e-07	0.000107248600675768	5.37574377269861e-05	0.000107248600675769	0.000107248600675768	0.000107248600675768	1.6714798287391e-08	0.000107248600675768	5.37513009009882e-05	4.66849489021137e-05	5.3757437726986e-05	2.54001126207893e-07	2.13538526879583e-07	5.37047014756619e-05	2.6013795220584e-07	1.6714798287391e-08	0.00010022884810222	0.000107248600675768	0.000107248600675769	5.3751300900988e-05	5.36243003378842e-05	5.36243003378843e-05	5.36243003378843e-05	8.04011377776888e-08	4.66045477643361e-05	5.36243003378843e-05	5.36243003378842e-05	5.36243003378842e-05	1.33137389101894e-07	5.36243003378841e-05	6.77603580914737e-08	8.04011377776888e-08	5.36243003378842e-05	5.36243003378843e-05	5.36243003378841e-05	1.33137389101894e-07	8.04011377776889e-08	5.36243003378841e-05	0	1.33137389101894e-07	5.36243003378842e-05	1.27000563103946e-07	5.36243003378841e-05	5.36243003378841e-05	1.30593566087296e-07	5.36243003378842e-05	1.27000563103946e-07	5.36243003378842e-05	5.36243003378842e-05	1.33137389101894e-07	5.36243003378842e-05	5.36243003378842e-05	4.6604547764336e-05	1.27000563103946e-07	1.27000563103946e-07	1.33137389101894e-07	1.33137389101894e-07	5.36243003378842e-05	4.6604547764336e-05	5.36243003378842e-05	1.27000563103946e-07	4.6604547764336e-05	5.36243003378842e-05	5.36243003378842e-05	5.36243003378842e-05	5.36243003378842e-05	1.33137389101894e-07	8.04011377776888e-08	1.30593566087296e-07	5.36243003378842e-05
"Andrena_w.scripta"	0.0881395916966131	0.000102296860002811	4.77639737861569e-05	2.59273352730127e-05	0.0125904988608106	4.48724435127777e-05	3.74945940063981e-05	8.56879523561765e-06	4.77726825549187e-06	7.22855756388029e-06	1.08062504119469e-06	0	0.000596151422435834	5.50375806945176e-05	0.000374694164424686	0.000919233781672227	0.00105153932176693	9.15798720292573e-05	0.000249882659960486	0.000389008083640694	0.000527781986207263	0.000527781986207263	0.000422381816440837	1.00038852390377	5.78680923669838e-05	0.000133594561847166	0.000211473842224092	0.000162785937517865	6.14588370251143e-07	6.06384371794294e-07	5.3236559515951e-05	0.000158515309801276	5.31420292438029e-05	0.000105797095735577	0.000158334595862179	0.000105676746488515	5.30906535707796e-05	0.000105676746488515	0.000105677674115812	5.30207523694441e-05	3.97853596447648e-07	0.000158334595862179	0.000158334595862179	0.000105676746488515	2.4069849412426e-07	0.000105556397241453	5.28985478677885e-05	0.000105556397241453	0.000105556397241453	0.000105556397241453	1.17935737743597e-07	0.000105556397241453	5.28994754950854e-05	1.92327409004973e-05	5.28985478677884e-05	2.42553748717718e-07	1.91968626725328e-05	7.18547120461971e-05	2.41626121420989e-07	1.17935737743597e-07	5.29344260957532e-05	0.000105556397241453	0.000105556397241453	5.28994754950851e-05	5.27781986207265e-05	5.27781986207266e-05	5.27781986207266e-05	1.90765134254706e-05	1.56227475026659e-07	5.27781986207265e-05	5.27781986207265e-05	5.27781986207264e-05	1.2034924706213e-07	5.27781986207263e-05	3.60208347064897e-08	1.90765134254706e-05	5.27781986207264e-05	5.27781986207265e-05	5.27781986207264e-05	1.2034924706213e-07	1.90765134254706e-05	5.27781986207264e-05	0	1.2034924706213e-07	5.27781986207264e-05	1.21276874358859e-07	5.27781986207264e-05	5.27781986207263e-05	1.19431706387296e-07	5.27781986207265e-05	1.21276874358859e-07	5.27781986207264e-05	5.27781986207264e-05	1.2034924706213e-07	5.27781986207265e-05	5.27781986207264e-05	1.56227475026658e-07	1.21276874358859e-07	1.21276874358859e-07	1.2034924706213e-07	1.2034924706213e-07	5.27781986207264e-05	1.56227475026658e-07	5.27781986207264e-05	1.21276874358859e-07	1.56227475026658e-07	5.27781986207265e-05	5.27781986207264e-05	5.27781986207264e-05	5.27781986207264e-05	1.2034924706213e-07	1.90765134254706e-05	1.19431706387296e-07	5.27781986207264e-05
"Dialictus_cressoni"	0.000185495376113251	0.0377863605319826	0.000132973735836497	1.89332390718347e-05	0.0376797741133211	0.0125992591372056	0.0125772201101887	1.50838763790688e-05	4.33464668273161e-06	6.44952887167244e-06	4.21671444796865e-06	0	0.00189400407474658	1.76097162320537e-06	0.00192822390700916	0.000938493591975155	0.000852170607768424	0.000116098024917928	0.000271948875293711	0.000204478789335848	1.11075075516917e-06	1.11075075516917e-06	5.32936843965884e-05	5.78680923669837e-05	1.00039109246144	0.000399798132974528	0.000133807925709065	0.00017149385066613	0.00013121347268702	0.000170260258610886	7.89194639700842e-05	4.94463448342562e-07	0.000102267230242048	8.91312337556988e-05	3.3322522655075e-07	4.46766919533663e-05	0.000104921242660423	4.46766919533662e-05	3.42742018732109e-05	6.82151785198712e-05	0.000130911677316963	3.33225226550752e-07	3.33225226550751e-07	4.46766919533662e-05	8.89090836046646e-05	2.22150151033834e-07	4.45656168778494e-05	2.22150151033834e-07	2.22150151033834e-07	2.22150151033834e-07	3.28330211941969e-07	2.22150151033834e-07	3.41631267976941e-05	0.000109495650630819	4.45656168778494e-05	6.81041034443544e-05	0.000101545108640698	5.72016419138823e-05	7.85065935245095e-05	3.28330211941968e-07	5.25161588679701e-05	2.22150151033834e-07	2.22150151033835e-07	3.4163126797694e-05	1.11075075516917e-07	1.11075075516917e-07	1.11075075516917e-07	5.70905668383652e-05	5.24050837924532e-05	1.11075075516917e-07	1.11075075516917e-07	1.11075075516917e-07	4.44545418023325e-05	1.11075075516917e-07	1.40557148265622e-07	5.70905668383652e-05	1.11075075516917e-07	1.11075075516917e-07	1.11075075516917e-07	4.44545418023325e-05	5.70905668383653e-05	1.11075075516917e-07	0	4.44545418023325e-05	1.11075075516917e-07	3.40520517221771e-05	1.11075075516917e-07	1.11075075516917e-07	1.0836616706829e-07	1.11075075516917e-07	3.40520517221771e-05	1.11075075516917e-07	1.11075075516917e-07	4.44545418023324e-05	1.11075075516917e-07	1.11075075516917e-07	5.24050837924531e-05	3.40520517221771e-05	3.40520517221771e-05	4.44545418023324e-05	4.44545418023324e-05	1.11075075516917e-07	5.24050837924531e-05	1.11075075516917e-07	3.40520517221771e-05	5.24050837924531e-05	1.11075075516917e-07	1.11075075516917e-07	1.11075075516917e-07	1.11075075516917e-07	4.44545418023324e-05	5.70905668383653e-05	1.0836616706829e-07	1.11075075516917e-07
"Eusphalerum_convexum"	0.000104612744764009	3.56800325283913e-05	0.0128699975091297	2.1437580799993e-05	0.0878830031060699	2.3156588495898e-05	3.39413128710867e-05	3.49087305970413e-05	2.98091164947661e-06	3.73815117468051e-07	8.67807812412738e-09	0	0.00514751201881069	1.93077440327639e-06	2.44237767199886e-06	0.000151298344958261	0.00106836690399235	0.000441152516937731	0.000267109466945593	0.000133824294478962	6.26423621341371e-07	6.26423621341371e-07	6.42561034035959e-07	0.000133594561847166	0.000399798132974527	1.000947981343	3.76498975107341e-07	0.00039959348066095	2.55618667340535e-07	3.1292687156619e-07	1.76838892511812e-07	1.97272464339112e-07	2.50398485073851e-07	2.09237741982136e-07	1.87927086402411e-07	1.67261233125205e-07	3.45486636059859e-07	1.67261233125205e-07	1.87870098581512e-07	1.87813110760613e-07	2.4598402013303e-07	1.87927086402411e-07	1.87927086402411e-07	1.67261233125205e-07	8.39530177138617e-08	1.25284724268274e-07	1.04618870991068e-07	1.25284724268274e-07	1.25284724268274e-07	1.25284724268274e-07	3.17777716274808e-05	1.25284724268274e-07	1.25227736447375e-07	0.00013329748744919	1.04618870991068e-07	1.25170748626476e-07	0.000133198041821084	0.000133218707674361	1.04561883170169e-07	3.17777716274807e-05	2.04064499096999e-07	1.25284724268274e-07	1.25284724268274e-07	1.25227736447375e-07	6.26423621341371e-08	6.26423621341372e-08	6.26423621341372e-08	0.000133156065312227	1.41422136962861e-07	6.26423621341372e-08	6.26423621341371e-08	6.2642362134137e-08	4.1976508856931e-08	6.26423621341369e-08	2.89269270804246e-10	0.000133156065312227	6.26423621341371e-08	6.26423621341371e-08	6.2642362134137e-08	4.1976508856931e-08	0.000133156065312227	6.2642362134137e-08	0	4.1976508856931e-08	6.2642362134137e-08	6.2585374313238e-08	6.2642362134137e-08	6.26423621341369e-08	7.45227912369153e-08	6.26423621341371e-08	6.25853743132381e-08	6.2642362134137e-08	6.26423621341371e-08	4.1976508856931e-08	6.26423621341371e-08	6.2642362134137e-08	1.41422136962861e-07	6.25853743132381e-08	6.2585374313238e-08	4.1976508856931e-08	4.1976508856931e-08	6.2642362134137e-08	1.41422136962861e-07	6.2642362134137e-08	6.25853743132381e-08	1.41422136962861e-07	6.26423621341371e-08	6.2642362134137e-08	6.2642362134137e-08	6.2642362134137e-08	4.1976508856931e-08	0.000133156065312227	7.45227912369155e-08	6.2642362134137e-08
"Bombylius_major"	0.0576447107825183	0.0431977302232398	9.15320192142758e-06	1.55970942383515e-05	3.95042334054444e-05	4.73166584956265e-05	3.6796524219125e-05	3.43037113318884e-06	4.67737425211166e-06	8.43189721017485e-06	2.75264946737611e-06	0	5.39126204691113e-05	3.58769662427919e-05	0.00232558639644872	0.00129961397524846	0.000639464040787359	3.47618034280767e-05	0.00013873995615467	0.000292888898781809	0.000345177908877355	0.000345177908877355	0.000276295645952797	0.000241684391113248	0.000152923343667503	4.30284542979818e-07	1.00029053374081	6.92151464727687e-05	5.14046132103766e-05	6.39414303994954e-07	8.57690852471995e-05	0.000103764170093461	3.49014394701325e-05	0.0001706772999478	0.000103553372663206	0.000119856440861635	3.48244285895615e-05	0.000119856440861635	6.916346463627e-05	3.47735566093335e-05	5.11020607978766e-05	0.000103553372663207	0.000103553372663207	0.000119856440861635	0.000101641718172329	6.9035581775471e-05	8.53386499739e-05	6.90355817754712e-05	6.9035581775471e-05	6.90355817754712e-05	2.26004985714262e-08	6.9035581775471e-05	3.46456737485346e-05	2.1317375001218e-07	8.53386499738999e-05	2.55765721597982e-07	5.08807139852637e-05	3.45776457868348e-05	5.09487419469634e-05	2.26004985714262e-08	3.46711097386486e-05	6.90355817754711e-05	6.90355817754713e-05	3.46456737485345e-05	3.45177908877356e-05	3.45177908877357e-05	3.45177908877357e-05	5.98548990991579e-08	1.53318850913021e-07	3.45177908877356e-05	3.45177908877356e-05	3.45177908877356e-05	5.08208590861645e-05	3.45177908877355e-05	9.17549822458705e-08	5.98548990991578e-08	3.45177908877356e-05	3.45177908877356e-05	3.45177908877355e-05	5.08208590861645e-05	5.98548990991579e-08	3.45177908877355e-05	0	5.08208590861645e-05	3.45177908877355e-05	1.27882860798991e-07	3.45177908877355e-05	3.45177908877355e-05	1.16934356302791e-07	3.45177908877356e-05	1.27882860798991e-07	3.45177908877355e-05	3.45177908877356e-05	5.08208590861645e-05	3.45177908877356e-05	3.45177908877355e-05	1.53318850913021e-07	1.27882860798991e-07	1.27882860798991e-07	5.08208590861645e-05	5.08208590861645e-05	3.45177908877356e-05	1.53318850913021e-07	3.45177908877356e-05	1.27882860798991e-07	1.53318850913021e-07	3.45177908877356e-05	3.45177908877356e-05	3.45177908877356e-05	3.45177908877356e-05	5.08208590861645e-05	5.98548990991579e-08	1.16934356302791e-07	3.45177908877356e-05
"Bombus_perplexus"	0.0403560988563182	6.79689568565239e-05	0.000201020150132537	2.51459797282158e-05	0.0602581316259369	3.354206198133e-05	3.81643460541595e-05	2.20077766912694e-05	4.00913737956757e-06	3.51296502870302e-06	4.99153993642142e-07	0	0.00284810111119473	2.63566211756511e-05	0.000172753839437308	0.000504369444317576	0.0011431669459703	0.000209495630796358	0.000279882459130796	0.000260809426171951	0.00024165328656478	0.00024165328656478	0.000193481647360383	0.000260457500028584	0.000274390161065807	0.00063934956905752	9.6901205061876e-05	1.00032223125561	4.34098400957207e-07	4.53271107855811e-07	2.44404089488762e-05	7.25838100951514e-05	2.44372913211914e-05	4.84905842702654e-05	7.24959859694337e-05	4.84106207916106e-05	2.44833648735959e-05	4.84106207916105e-05	4.8421311534527e-05	2.43466370996203e-05	3.29635808784895e-07	7.2495985969434e-05	7.24959859694339e-05	4.84106207916105e-05	1.59926957309467e-07	4.83306573129558e-05	2.42452921351327e-05	4.8330657312956e-05	4.83306573129558e-05	4.83306573129559e-05	4.9634604970997e-07	4.83306573129558e-05	2.42559828780492e-05	9.14592175417969e-05	2.42452921351326e-05	1.81308443142325e-07	9.13801629118926e-05	0.000115465528089716	1.70617700225896e-07	4.9634604970997e-07	2.4324346765037e-05	4.83306573129558e-05	4.8330657312956e-05	2.42559828780491e-05	2.4165328656478e-05	2.4165328656478e-05	2.4165328656478e-05	9.13001994332377e-05	1.59018108558999e-07	2.4165328656478e-05	2.4165328656478e-05	2.41653286564779e-05	7.9963478654734e-08	2.41653286564779e-05	1.66384664547381e-08	9.13001994332376e-05	2.41653286564779e-05	2.4165328656478e-05	2.41653286564779e-05	7.99634786547341e-08	9.13001994332378e-05	2.41653286564779e-05	0	7.99634786547341e-08	2.41653286564779e-05	9.06542215711621e-08	2.41653286564779e-05	2.41653286564779e-05	1.00228434489189e-07	2.4165328656478e-05	9.06542215711622e-08	2.41653286564779e-05	2.41653286564779e-05	7.99634786547341e-08	2.4165328656478e-05	2.41653286564779e-05	1.59018108558999e-07	9.06542215711622e-08	9.06542215711622e-08	7.99634786547341e-08	7.99634786547341e-08	2.41653286564779e-05	1.59018108558999e-07	2.41653286564779e-05	9.06542215711622e-08	1.59018108558999e-07	2.41653286564779e-05	2.41653286564779e-05	2.41653286564779e-05	2.41653286564779e-05	7.99634786547341e-08	9.13001994332378e-05	1.0022843448919e-07	2.41653286564779e-05
"Carposcalis_confusus"	0.000221136634017612	0.0202404238078487	1.13726273915011e-05	1.5022661171612e-05	3.72381039185203e-05	0.0201801903328024	0.020110667358465	3.63296501730726e-06	4.41948653406637e-06	0.0200672295517841	0.0201187674811503	0	0.000135814486010204	1.44153476250166e-06	0.00114481861011411	0.00124852524238725	0.000584131080670536	3.99702973298094e-07	0.000252111697082556	0.000188418769556313	1.32417146118331e-06	1.32417146118331e-06	8.48537844958843e-05	9.83341392401831e-07	0.000209941556299232	4.08989867744856e-07	7.19664584945276e-05	4.34098400957209e-07	1.00133445408708	0.000272705274767601	0.0012507920569026	0.000502077990232957	0.000163755582006678	4.78893608989394e-05	3.97251438354992e-07	2.4077097595588e-05	0.000167721311799993	2.4077097595588e-05	5.48058892457566e-05	0.000109214527053158	0.000162147765583809	3.97251438354993e-07	3.97251438354993e-07	2.4077097595588e-05	4.76245266067026e-05	2.64834292236661e-07	2.39446804494697e-05	2.64834292236662e-07	2.64834292236661e-07	2.64834292236662e-07	2.80805614604967e-08	2.64834292236661e-07	5.46734720996384e-05	8.38508686965113e-05	2.39446804494697e-05	0.00010908210990704	2.38686846729249e-05	1.88838515691847e-07	7.83533182568713e-05	2.80805614604967e-08	8.39268644730561e-05	2.64834292236661e-07	2.64834292236662e-07	5.46734720996382e-05	1.32417146118331e-07	1.32417146118331e-07	1.32417146118331e-07	5.64213695735154e-08	8.37944473269378e-05	1.32417146118331e-07	1.32417146118331e-07	1.32417146118331e-07	2.38122633033514e-05	1.3241714611833e-07	0.000670625582705009	5.64213695735154e-08	1.32417146118331e-07	1.32417146118331e-07	1.32417146118331e-07	2.38122633033514e-05	5.64213695735155e-08	1.32417146118331e-07	0	2.38122633033514e-05	1.32417146118331e-07	5.454105495352e-05	1.32417146118331e-07	1.3241714611833e-07	1.10487163351659e-07	1.32417146118331e-07	5.45410549535201e-05	1.32417146118331e-07	1.32417146118331e-07	2.38122633033514e-05	1.32417146118331e-07	1.32417146118331e-07	8.37944473269375e-05	5.45410549535201e-05	5.454105495352e-05	2.38122633033514e-05	2.38122633033514e-05	1.32417146118331e-07	8.37944473269375e-05	1.32417146118331e-07	5.45410549535201e-05	8.37944473269375e-05	1.32417146118331e-07	1.32417146118331e-07	1.32417146118331e-07	1.32417146118331e-07	2.38122633033514e-05	5.64213695735154e-08	1.10487163351659e-07	1.32417146118331e-07
"Hylaeus_ellipticus"	0.000215990230220202	0.000107054144427242	3.7758897709704e-05	3.43219015339724e-06	4.28120381612789e-05	0.100542192023216	2.59971192848899e-05	4.5107134208015e-06	4.58789444336123e-06	1.48206440736834e-05	1.09451149900745e-05	0	0.000548929845329817	4.28426323422342e-07	6.28577907405258e-06	0.00163508088981577	0.000275481145730003	7.718440702537e-07	9.9165182398787e-07	0.000816303123397542	1.29335467197726e-06	1.29335467197726e-06	1.14300506793552e-06	9.70214994870867e-07	0.000272416413777417	5.00682994505903e-07	8.95180025592935e-07	4.5327110785581e-07	0.000272705274767599	1.00135867827059	0.000272726288904445	7.58522503435262e-07	0.0008153362978176	5.10563038930139e-07	3.88006401593178e-07	3.84616986662795e-07	3.45978127905141e-07	3.84616986662795e-07	0.000271994325051196	0.0005436006437008	0.000271969921499422	3.88006401593179e-07	3.88006401593178e-07	3.84616986662795e-07	2.51892104534686e-07	2.58670934395452e-07	2.55281519465069e-07	2.58670934395453e-07	2.58670934395452e-07	2.58670934395452e-07	9.32318461968005e-08	2.58670934395452e-07	0.000271864989583999	1.73188054840495e-07	2.55281519465069e-07	0.000543471308233604	1.9081277675413e-07	1.94202191684512e-07	0.000271861600169068	9.32318461968005e-08	2.37656797551434e-07	2.58670934395452e-07	2.58670934395453e-07	0.000271864989583998	1.29335467197726e-07	1.29335467197726e-07	1.29335467197726e-07	6.48667244867861e-08	1.08321330353708e-07	1.29335467197726e-07	1.29335467197726e-07	1.29335467197726e-07	1.25946052267343e-07	1.29335467197726e-07	3.64837166335816e-07	6.48667244867861e-08	1.29335467197726e-07	1.29335467197726e-07	1.29335467197726e-07	1.25946052267343e-07	6.48667244867861e-08	1.29335467197726e-07	0	1.25946052267343e-07	1.29335467197726e-07	0.000271735654116801	1.29335467197726e-07	1.29335467197726e-07	1.1469736108403e-07	1.29335467197726e-07	0.000271735654116801	1.29335467197726e-07	1.29335467197726e-07	1.25946052267343e-07	1.29335467197726e-07	1.29335467197726e-07	1.08321330353708e-07	0.000271735654116801	0.000271735654116801	1.25946052267343e-07	1.25946052267343e-07	1.29335467197726e-07	1.08321330353708e-07	1.29335467197726e-07	0.000271735654116801	1.08321330353708e-07	1.29335467197726e-07	1.29335467197726e-07	1.29335467197726e-07	1.29335467197726e-07	1.25946052267343e-07	6.4866724486786e-08	1.14697361084031e-07	1.29335467197726e-07
"Sphaerophoria_bifurcata"	0.0203120409544863	0.0202371185362288	1.25676613541581e-05	6.26487319604143e-06	2.52145076905042e-05	0.0201817453789289	4.46757425134266e-05	2.17898060435041e-06	3.97968410320946e-06	0.0200669857104539	0.0201173289805416	0	0.000135239632044363	1.27088377250822e-05	0.00106165595396895	0.0013693720755637	0.000286744151377829	1.24099783185193e-05	4.93222487564518e-05	0.000272622643316692	0.000121628987751415	0.000121628987751415	9.74893391282713e-05	8.51784952255214e-05	0.000126271142352135	2.82942228018899e-07	0.000120076719346079	2.44404089488762e-05	0.0012507920569026	0.000272726288904444	1.00126276880675	0.000538163339086773	0.000175798672117808	7.19425470472917e-05	3.64886963254244e-05	4.81341722987873e-05	1.253519662942e-05	4.81341722987872e-05	7.88710553311717e-05	0.000121253414336919	7.85397814565326e-05	3.64886963254245e-05	3.64886963254245e-05	4.81341722987872e-05	4.76167494970085e-05	2.43257975502829e-05	3.59712735236458e-05	2.4325797550283e-05	2.43257975502829e-05	2.4325797550283e-05	3.10312626028597e-08	2.43257975502829e-05	6.67081565560304e-05	2.24352726670345e-07	3.59712735236458e-05	0.000109090515561778	2.38465785480355e-05	1.22011025746726e-05	7.83536325293931e-05	3.10312626028597e-08	1.23490477022808e-05	2.43257975502829e-05	2.4325797550283e-05	6.67081565560301e-05	1.21628987751415e-05	1.21628987751415e-05	1.21628987751415e-05	3.82037995310669e-08	1.86148927139278e-07	1.21628987751415e-05	1.21628987751415e-05	1.21628987751415e-05	2.38083747485044e-05	1.21628987751414e-05	0.000670577632684719	3.82037995310669e-08	1.21628987751415e-05	1.21628987751415e-05	1.21628987751415e-05	2.38083747485044e-05	3.8203799531067e-08	1.21628987751415e-05	0	2.38083747485044e-05	1.21628987751415e-05	5.45452577808888e-05	1.21628987751415e-05	1.21628987751414e-05	9.94921025802364e-08	1.21628987751415e-05	5.45452577808889e-05	1.21628987751415e-05	1.21628987751415e-05	2.38083747485044e-05	1.21628987751415e-05	1.21628987751415e-05	1.86148927139278e-07	5.45452577808888e-05	5.45452577808888e-05	2.38083747485044e-05	2.38083747485044e-05	1.21628987751414e-05	1.86148927139278e-07	1.21628987751414e-05	5.45452577808889e-05	1.86148927139278e-07	1.21628987751415e-05	1.21628987751415e-05	1.21628987751415e-05	1.21628987751415e-05	2.38083747485044e-05	3.8203799531067e-08	9.94921025802366e-08	1.21628987751415e-05
"Anthaxia_expansa"	0.0756213000334294	0.000129890003943874	7.10496840012556e-06	1.96344026702372e-05	3.63729170594878e-05	7.01633315677617e-05	4.21270851863079e-05	3.78365572652246e-06	5.24164711958429e-06	0.025048389955065	2.60930099327692e-05	0	3.0856523120098e-06	4.69932135358578e-05	0.000323591850708554	0.00139965501515949	0.000772000046683476	4.54889237748531e-05	0.000181877868467822	0.000317752323249474	0.000452822155888799	0.000452822155888799	0.000362433254232649	0.000317030619602552	9.88926896685125e-07	3.94544928678225e-07	0.000181587297663557	9.07297626189391e-05	0.000627597487791196	9.48153129294079e-07	0.000672704173858466	1.00076205639564	4.58511074664563e-05	9.08700547164513e-05	0.000135846646766639	9.07172429471054e-05	4.56332746320991e-05	9.07172429471053e-05	9.07540618036185e-05	4.56614768405975e-05	5.17971916814167e-07	0.00013584664676664	0.00013584664676664	9.07172429471054e-05	3.05623538691467e-07	9.05644311777596e-05	4.54350273582256e-05	9.05644311777599e-05	9.05644311777596e-05	9.05644311777598e-05	1.75431318521619e-08	9.05644311777596e-05	4.54718462147388e-05	2.3064000200278e-07	4.54350273582256e-05	3.79261251717632e-07	2.07922249738898e-07	4.53373260692731e-05	3.42442395204549e-07	1.75431318521619e-08	4.54577451104896e-05	9.05644311777596e-05	9.056443117776e-05	4.54718462147386e-05	4.52822155888799e-05	4.528221558888e-05	4.528221558888e-05	5.51104803931634e-08	1.75529521609617e-07	4.52822155888799e-05	4.52822155888799e-05	4.52822155888798e-05	1.52811769345734e-07	4.52822155888798e-05	8.69766997758975e-07	5.51104803931633e-08	4.52822155888799e-05	4.52822155888799e-05	4.52822155888798e-05	1.52811769345734e-07	5.51104803931634e-08	4.52822155888798e-05	0	1.52811769345734e-07	4.52822155888798e-05	1.89630625858816e-07	4.52822155888798e-05	4.52822155888798e-05	1.31041177989607e-07	4.52822155888799e-05	1.89630625858816e-07	4.52822155888798e-05	4.52822155888799e-05	1.52811769345734e-07	4.52822155888799e-05	4.52822155888798e-05	1.75529521609617e-07	1.89630625858816e-07	1.89630625858816e-07	1.52811769345734e-07	1.52811769345734e-07	4.52822155888798e-05	1.75529521609616e-07	4.52822155888798e-05	1.89630625858816e-07	1.75529521609616e-07	4.52822155888798e-05	4.52822155888798e-05	4.52822155888798e-05	4.52822155888798e-05	1.52811769345734e-07	5.51104803931633e-08	1.31041177989607e-07	4.52822155888798e-05
