"Microtus_maximowiczii"	"Clethrionomys_rutilus"	"Microtus_oeconomus"	"Spermophilus_undulatus"	"Clethrionomys_rufocanus"	"Cricetulus_barabensis"	"Micromys_minutus"	"Apodemus_peninsulae"	"Amalaraeus_penicilliger"	"Megabothris_calcarifer"	"Ctenophthalmus_assimilis"	"Frontopsylla_luculenta"	"Catallagia_dacenkoi"	"Oropsylla_alaskensis"	"Megabothris_rectangulatus"	"Neopsylla_bidentatiformis"	"Amphipsylla_vinogradovi"	"Peromyscopsylla_ostsibirica"	"Amphipsylla_sibirica"	"Leptopsylla_segnis"	"Rhadinopsylla_rothschildi"
"Ctenophthalmus_assimilis"	0.0736302701345109	0.0231301065503177	5.00519564426593e-05	2.80991506501541e-06	0.004191241879624	2.57092046026125e-07	5.36314725223948e-06	3.34842466822252e-10	0.00616051245450943	0.00274414367739587	1.00054430636851	3.43416432027885e-05	0.000316371031416118	9.83470272755392e-08	0.000121038683403048	3.74479523238313e-08	1.17194863387788e-08	5.25793988026307e-05	5.23905234952999e-05	5.23905234952999e-05	2.27882823155839e-05
"Frontopsylla_luculenta"	7.6330635404628e-05	0.0111924548756231	3.31160220125099e-06	0.082204866042084	1.84123005612871e-06	0.0075213010767452	1.99636190988604e-07	9.79591179570878e-06	0.000859148000707176	0.000102147184389169	6.10518101382907e-05	1.00467455913469	4.42947294179689e-05	0.00287717031147294	3.31229077094567e-05	0.00109555051775703	0.000342856912849807	3.55119877818012e-08	2.30153757016088e-08	2.30153757016088e-08	1.10270491385449e-05
"Catallagia_dacenkoi"	0.0566760661288327	0.0322205070213318	5.14770646814811e-05	3.91424431550799e-06	0.0120533978929458	3.58132205577737e-07	4.38005934870032e-06	4.66439444618048e-10	0.00600842367333644	0.00224113036675166	0.000607432380318947	4.78383077714064e-05	1.00046584698856	1.36998551042779e-07	0.000246191878952041	5.21654324488158e-08	1.63253805616317e-08	0.000150861726736093	0.000150667473661823	0.000150667473661823	3.17443418929378e-05
"Oropsylla_alaskensis"	4.21574925021545e-07	6.18160493488011e-05	1.82900147796873e-08	0.100855716898291	1.01691335169052e-08	9.19971066924772e-05	1.10259284232953e-09	1.19819102230369e-07	4.74508370145937e-06	5.64160004325274e-07	3.37189807801849e-07	0.00554882845784067	2.44640269719249e-07	1.00352995009144	1.82938177575594e-07	0.00101190251831719	4.19366857806291e-06	1.96133092658248e-10	1.27114168961315e-10	1.27114168961315e-10	6.09025116736957e-08
"Megabothris_rectangulatus"	0.000628032795411679	0.0547590739679686	0.0273451667544522	6.65229736638522e-06	0.0182654392488452	6.08649265592235e-07	5.12650407275649e-06	7.92718501683036e-10	0.00492155759874964	0.0026230612505604	0.000528168800304209	8.13016825595755e-05	0.000559526997618274	2.32830407823483e-07	1.00054495143308	8.86556742308426e-08	2.77451475589062e-08	0.000331507299117932	0.000228317990610566	0.000228317990610565	5.39498265694272e-05
"Neopsylla_bidentatiformis"	2.80918058515107e-07	4.1191360153244e-05	1.21876210779372e-08	0.0505951259158593	6.77624088815036e-09	0.0503079608969549	7.34716944049827e-10	6.55222204961643e-05	3.16190461479065e-06	3.75930169705495e-07	2.24687713942988e-07	0.00369748299742997	1.63016976402549e-07	0.00177082940705507	1.21901552067409e-07	1.00233533165541	0.00229327771736575	1.30694034037492e-10	8.47030111018795e-11	8.47030111018795e-11	4.05826208406344e-08
"Amphipsylla_vinogradovi"	1.00473633244033e-07	1.47325723192599e-05	4.35904539841482e-09	0.000239638204460738	2.42360190501112e-09	0.072008542039554	2.6278011874651e-10	0.0287470806747064	1.13089221212173e-06	1.34455827425297e-07	8.03621920373406e-08	0.00132244809242069	5.83049305772561e-08	8.38733715612582e-06	4.3599517592567e-08	0.00262088881984657	1.00614782361472	4.67442517311854e-11	3.0295023812639e-11	3.02950238126389e-11	1.45148495756255e-08
"Peromyscopsylla_ostsibirica"	0.000523574028038024	0.000161448984266851	0.0501197402835319	1.96133092658248e-08	0.0501976992275139	1.79451182396021e-09	7.617076592093e-06	2.33721258655927e-12	0.00164617764602885	0.00389740418962092	0.000630952785631569	2.39705917527158e-07	0.000942885792100579	6.86465824303868e-10	0.000911645072574314	2.61388068074983e-10	8.18024405295745e-11	1.00081660233575	0.000627471240343923	0.000627471240343923	1.59063038686553e-07
"Amphipsylla_sibirica"	0.000335827389080599	0.000209270686415867	9.96048195242381e-05	2.5422833792263e-08	0.100365329075549	2.32605192833442e-09	4.12876163756989e-08	3.02950238126389e-12	0.00191882574313792	2.11254970455659e-05	0.0012573725638872	3.10707571971719e-07	0.00188334342077279	8.89799182729205e-10	0.00125574894835811	3.38812044407518e-10	1.06032583344236e-10	0.00125494248068785	1.00125456661344	0.00125456661344436	2.06178016173268e-07
"Leptopsylla_segnis"	0.000335827389080599	0.000209270686415867	9.96048195242381e-05	2.5422833792263e-08	0.100365329075549	2.32605192833442e-09	4.12876163756988e-08	3.02950238126389e-12	0.00191882574313792	2.11254970455659e-05	0.0012573725638872	3.10707571971719e-07	0.00188334342077279	8.89799182729205e-10	0.00125574894835811	3.38812044407518e-10	1.06032583344236e-10	0.00125494248068785	0.00125456661344436	1.00125456661344	2.06178016173268e-07
"Rhadinopsylla_rothschildi"	0.000683790661730155	0.100265065071412	2.96662362179571e-05	1.21805023347391e-05	1.64942412938614e-05	1.11445015041653e-06	1.78839547735651e-06	1.45148495756255e-09	0.00769648224220181	0.000915062352580747	0.000546918775574014	0.000148865163370357	0.000396804273661722	4.2631758171587e-07	0.00029672404613185	1.62330483362538e-07	5.08019735146893e-08	3.18126077373106e-07	2.06178016173268e-07	2.06178016173268e-07	1.00009878331534
