"Clethrionomys_glareolus"	"Apodemus_uralensis"	"Microtus_arvalis"	"Sorex_araneus"	"Crocidura_suaveolens"	"Arvicola_terrestris"	"Cricetus_cricetus"	"Microtus_oeconomus"	"Allocricetulus_eversmanni"	"Micromys_minutus"	"Lagurus_lagurus"	"Sicista_subtilis"	"Ctenophthalmus_wagneri"	"Nosopsyllus_consimilis"	"Megabothris_turbidus"	"Amphipsylla_rossica"	"Nosopsyllus_mokrzeckyi"	"Leptopsylla_taschenbergi"	"Amalaraeus_penicilliger"	"Peromyscopsylla_bidentata"	"Ctenophthalmus_breviatus"	"Palaeopsylla_soricis"	"Corrodopsylla_birulai"	"Megabothris_walkeri"	"Leptopsylla_segnis"	"Hystrichopsylla_talpae"
"Lagurus_lagurus"	0.00338339258947766	0.00485547492762506	0.00129212676155224	0.000322034978075426	0.000121435285665052	2.43353058167886e-05	3.74139062046166e-05	1.78266258787566e-05	2.22051660871389e-05	1.5350931667947e-05	1.00000938902444	2.45985206422614e-08	0.0505056911401237	0.0502072671205804	0.000166040014335265	4.42097641966362e-05	2.04933351442547e-05	1.57642001775792e-05	1.02766104008665e-05	1.0914526753176e-05	8.19309405505575e-06	5.58571022941195e-06	3.91486737414097e-06	4.4730407513245e-06	4.25002240145592e-06	3.0275635776904e-06
"Sicista_subtilis"	0.0060497715113356	0.00310588246348029	0.000731775327280936	0.000152211715502433	7.74794472529227e-07	2.27299063114615e-05	2.67645019380896e-07	2.2505301903703e-05	1.09842383559526e-07	8.6945781578565e-08	4.91970412845228e-08	1.0000148454505	0.000524036253123464	0.000167717609510541	0.100206790857079	4.45602098153005e-05	1.39010358630551e-05	1.09475489858634e-05	1.17694180282588e-05	6.34382383787021e-06	6.88507672660554e-06	3.53095769932227e-06	2.18450871843521e-06	5.80028122205407e-06	3.65202456158021e-06	1.9814049297436e-06
"Ctenophthalmus_wagneri"	0.0442744294686794	0.0357285784458863	0.0125323844330258	0.00599393849759029	0.000986770762362328	0.000481962343323083	0.000404218358840938	0.000354076694041858	0.000101514150264257	0.000101269051302112	5.06958003915922e-05	2.63004393035615e-07	1.00523022598173	0.00179534989771572	0.0017752796529904	0.000473122170228491	0.000157390683898963	0.000120307056586806	0.000109924930969528	9.31753491726111e-05	8.14130432545591e-05	7.00901562224031e-05	6.90633702635221e-05	5.44450126608991e-05	3.79099119292557e-05	3.33128833907154e-05
"Nosopsyllus_consimilis"	0.0233934223208738	0.0613809201066148	0.0133101507980191	0.000446761063918218	0.0014419349509387	4.74377301268957e-06	0.000344059765251393	2.45582353327468e-06	0.00034258917147852	0.000205749582056829	0.000137084688383837	2.28966019809613e-07	0.00488359682074891	1.00234999251389	0.00154552063371489	0.000411073113704233	0.000252476018986131	0.000194976946964778	9.56072770478018e-05	0.000125115185890909	8.24488378465559e-05	4.16240483658359e-05	9.23397721929724e-06	3.5015802365591e-05	4.70905360998626e-05	2.72383881630925e-05
"Megabothris_turbidus"	0.060497715113356	0.0310588246348029	0.00731775327280936	0.00152211715502433	7.74794472529227e-06	0.000227299063114615	2.67645019380896e-06	0.00022505301903703	1.09842383559526e-06	8.6945781578565e-07	4.91970412845228e-07	0.00014845450497345	0.00524036253123464	0.00167717609510541	1.00206790857079	0.000445602098153005	0.000139010358630551	0.000109475489858634	0.000117694180282588	6.34382383787021e-05	6.88507672660554e-05	3.53095769932227e-05	2.18450871843521e-05	5.80028122205407e-05	3.65202456158021e-05	1.9814049297436e-05
"Amphipsylla_rossica"	0.0392247167129356	0.0114249582773	0.0478729455011905	0.00111785753478189	7.87358942890031e-06	0.000814475704447147	2.5944259547647e-06	0.000542055771599869	1.06411165752968e-06	8.42508900815812e-07	4.76655139586374e-07	2.40216764502968e-07	0.0050819187287346	0.00162324019292911	0.00162146316039503	1.00100718101851	8.90384423871634e-05	4.404291426838e-05	0.00011754290867	0.000211072996972319	0.000102128263731837	2.7228681361558e-05	1.55507998957678e-05	5.67134189125077e-05	4.33436888282553e-05	6.05448854092609e-05
"Nosopsyllus_mokrzeckyi"	0.00555832365213707	0.089339774726258	0.00605534977863518	3.51004364580829e-05	8.78067739211946e-06	4.52630211252574e-06	2.80046743504746e-06	2.20297874990192e-06	1.40143913372334e-06	1.02740058707722e-06	6.07209930200139e-07	2.05941272045261e-07	0.00464593981731385	0.00273983235418283	0.00139010358630551	0.000244690830560279	1.00035108445774	0.000277455168636475	8.58654471691976e-05	0.00012013750960454	9.27313057691978e-05	5.08443508564249e-05	9.14031638508095e-07	2.59916706838702e-05	5.37567654334735e-05	2.16628051127191e-05
"Leptopsylla_taschenbergi"	0.00716982060840517	0.0936588949285621	0.000124815801081174	3.50796747854729e-05	8.78662791694097e-06	4.44251874066342e-06	2.81533751476969e-06	2.17192958479321e-06	1.41370190404962e-06	1.03510589052578e-06	6.12201948643852e-07	2.12573766715795e-07	0.00465459825726622	0.00277321579906214	0.00143487292533161	0.000158640011588049	0.000363654832678876	1.00029116719438	8.53829431397787e-05	0.000100087341133837	9.07082815233596e-05	5.22424336791961e-05	1.06734653754957e-06	2.64614333998176e-05	5.31708242602414e-05	1.57404770246091e-05
"Amalaraeus_penicilliger"	0.0516073695558964	0.0301520745828874	0.0132326511273502	0.0036149217672683	7.8219510176299e-06	0.00238699835879687	2.66289914375173e-06	2.87373150142555e-06	1.09254298704419e-06	8.64906613120852e-07	4.89362400041261e-07	2.80224238768066e-07	0.00521489107039961	0.00166743643898845	0.00189151361168444	0.000519147846625833	0.000137998040093353	0.00010469575170711	1.00012360779781	8.70503683201589e-05	0.000126256054124946	5.04263738570829e-05	4.30923611375276e-05	6.82897784372169e-05	3.71164306780345e-05	2.94881771450876e-05
"Peromyscopsylla_bidentata"	0.000375558373508165	0.042179529030546	0.0558650555630371	3.62393367058153e-05	0.00254030386916276	5.25715235237989e-06	2.67896394457762e-06	2.55494637916204e-06	1.26364218499366e-06	9.46894878940724e-07	5.52634265983595e-07	1.60603135135954e-07	0.00470004767661842	0.00232017401683775	0.00108407116216769	0.000991241542743424	0.000205298275906492	0.000130493621984623	9.25598853024474e-05	1.00028500459842	0.000103005633431443	3.39454549096669e-05	4.45059255909771e-06	2.56941878584079e-05	5.48404616965532e-05	7.01829905763077e-05
"Ctenophthalmus_breviatus"	0.020090891917727	0.0443412867555675	0.0183264167960382	0.00307235935366114	7.83218594235343e-06	0.0151629478856861	2.59826194137231e-06	3.07645907435166e-06	1.11802479128942e-06	8.68179828118037e-07	4.96551154851864e-07	2.08638688685016e-07	0.00491562086923361	0.00183011435523037	0.00140831114862386	0.000574084634007752	0.000189677670891541	0.000141559893892516	0.00016068952343175	0.000123294621834606	1.00045135001984	5.21767672632579e-05	3.43619232635723e-05	0.000145415622498917	3.97643410645948e-05	3.45887099375313e-05
"Palaeopsylla_soricis"	0.00676131455506479	0.0365438272709285	0.00437778712663383	0.0533050291217335	9.22876290809268e-06	4.90040993811757e-06	2.82885689656942e-06	2.65775450851511e-06	1.03932099301871e-06	8.62197382951319e-07	4.75379593992506e-07	1.50253519120097e-07	0.00594275047970801	0.00129743044374361	0.00101421125406065	0.000214932782662511	0.000146042284374837	0.000114488737637387	9.01237319998928e-05	5.70572539970998e-05	7.3269502965426e-05	1.00041227814304	0.000563409828619531	4.57431226322016e-05	2.42059297524545e-05	0.000105066605813704
"Corrodopsylla_birulai"	0.00788137446507248	0.000322287551792984	0.000115600830016903	0.0901682317288155	0.00250963235804223	5.07658421087862e-06	2.8779595257821e-06	2.95287350124041e-06	8.06058417876436e-07	7.5988853177995e-07	3.91486737414097e-07	1.0922543592176e-07	0.00688043826250339	0.000338194415656761	0.000737271692471883	0.000144233669033246	3.08485677996482e-06	2.74841733419015e-06	9.0493958388808e-05	8.78992030421799e-06	5.66971733848943e-05	0.000662006548627949	1.00095665706989	5.88126777311307e-05	2.24420450116225e-06	0.00015933723440347
"Megabothris_walkeri"	0.0579290861980213	0.0178734708681689	0.00763599147282498	0.00504699783655859	7.42222099225105e-06	0.00750858907017557	2.61549803600585e-06	0.0050034013108867	9.82147656178877e-07	8.07068644350923e-07	4.4730407513245e-07	2.90014061102703e-07	0.00542408438634207	0.00128245376163977	0.00195759491244325	0.000526016960413509	8.77218885580621e-05	6.81381910045304e-05	0.000143408534718156	5.07460210203556e-05	0.000239935777123213	5.37481690928369e-05	5.88126777311307e-05	1.00015542945147	2.88289589148358e-05	2.40904105388561e-05
"Leptopsylla_segnis"	0.026200206704469	0.0552561383434234	0.0194957039447508	3.66092520635919e-05	8.32036435881406e-06	4.89755896365986e-06	2.71616539150776e-06	2.53111225594571e-06	1.24868492973012e-06	9.44875019408422e-07	5.48389987284635e-07	2.35614487843885e-07	0.00487325803348658	0.00222540759310641	0.00159039779294622	0.000518726082428474	0.000234102043016739	0.000176664351574351	0.000100573554095319	0.000139754724968635	8.46595648472019e-05	3.66993128504956e-05	2.89574774343516e-06	3.71986566643043e-05	1.00004795481661	3.27178266674013e-05
"Hystrichopsylla_talpae"	0.00838395158335639	0.0203723815338198	0.0481601614424502	0.0240714804501165	8.68364727687572e-06	5.40462509530296e-06	2.67679230026764e-06	2.78037242903423e-06	1.0777738975133e-06	8.59866792208557e-07	4.84410172430464e-07	1.58512394379488e-07	0.00531007361248004	0.00159616954635722	0.00106995866206154	0.000898486099473432	0.000116979147608683	6.48507653413897e-05	9.90802752074943e-05	0.000221778250221132	9.13141942350826e-05	0.000197525218929764	0.000254939575045552	3.85446568621698e-05	4.05701050675776e-05	1.00010073999212
