"Sorex_araneus"	"Clethrionomys_glareolus"	"Talpa_europaea"	"Microtus_oeconomus"	"Apodemus_uralensis"	"Clethrionomys_rutilus"	"Microtus_arvalis"	"Sorex_caecutiens"	"Apodemus_agrarius"	"Sciurus_vulgaris"	"Sorex_minutus"	"Microtus_agrestis"	"Neomys_fodiens"	"Myopus_schisticolor"	"Micromys_minutus"	"Palaeopsylla_soricis"	"Ctenophthalmus_uncinatus"	"Doratopsylla_dasycnema"	"Megabothris_turbidus"	"Ctenophthalmus_bisoctodentatus"	"Ctenophthalmus_agyrtes"	"Peromyscopsylla_bidentata"	"Amalaraeus_penicilliger"	"Palaeopsylla_kohauti"	"Megabothris_walkeri"	"Hystrichopsylla_talpae"	"Amphipsylla_rossica"	"Peromyscopsylla_silvatica"	"Ctenophthalmus_assimilis"	"Megabothris_rectangulatus"	"Ceratophyllus_sciurorum"	"Tarsopsylla_octodecimdentata"	"Corrodopsylla_birulai"	"Ceratophyllus_indages"	"Rhadinopsylla_integella"	"Leptopsylla_segnis"
"Sorex_minutus"	0.00766017974590821	0.000699027661611622	0.000654162411753129	2.82807480403547e-05	3.67535394283502e-05	9.59461721579322e-05	4.91542165892716e-05	0.000462948279314203	4.15493459217555e-05	2.82457717569859e-06	1.00026339844433	2.60289398355267e-05	5.36172494663999e-05	9.42589789510562e-06	1.7712871577748e-05	0.0550313205201646	0.00460468753065496	0.0305925990797722	2.52651136621151e-05	0.00458386044203581	3.11185698745932e-05	1.41372913418721e-05	0.00152581740614807	1.5228463702322e-05	4.5790442784762e-06	0.00456475544105358	3.67491347813224e-06	3.50980276285097e-06	2.70642499359189e-06	1.40265105914252e-06	1.2105330752994e-07	8.87724255219558e-08	4.59111431577189e-06	5.24564332629739e-08	5.27890912658925e-07	5.70277239036085e-08
"Microtus_agrestis"	0.000562963150411337	0.00462875316093075	0.000515043716923175	0.0019070930111541	0.000676659137207091	0.000577362126240137	0.000355678898895662	2.64574270983558e-05	0.000393243473775637	1.33731983708799e-05	3.01387724411362e-05	1.00034689141113	1.60892715577319e-06	3.73407940525534e-05	2.84028952189395e-05	4.83446687846942e-05	0.0142848459431547	2.46632532890588e-05	0.0264819787371065	3.02824000391077e-05	0.0106530316021781	0.0158605863435815	5.87135094617838e-05	1.14019003679713e-05	0.0229365325950394	0.00879041435920693	0.0017856471963961	2.27797852318677e-05	8.17311723509095e-06	8.98406380946203e-06	5.73137073037708e-07	4.20300520227652e-07	1.06702053087545e-06	2.4835939831634e-07	7.98737200337602e-07	6.13980495887054e-07
"Neomys_fodiens"	0.00654742619138327	0.000474527497206076	0.000342037794012233	0.000265502820871184	3.10507874948706e-05	2.24649433350227e-05	6.42194055357789e-06	0.000263197080473475	1.35663991123218e-05	5.33263168045879e-07	0.000168511355465828	4.36708799424151e-06	1.00194677674684	7.5616616110173e-06	7.0645314906702e-06	0.0433463296595182	0.00481646547565355	0.0145497639187972	1.68221551786302e-05	2.0485196102824e-05	2.65121946130902e-05	8.67543518218776e-06	6.77817286903777e-06	8.23576564434774e-06	1.73836402714055e-05	1.44509906143951e-05	1.41499814700275e-06	2.04319494314299e-06	1.70389769893727e-06	8.80553931199854e-07	2.28541357733948e-08	1.67596995671562e-08	0.0381716551321849	9.90345883513775e-09	4.3079370435878e-07	2.03177524793168e-08
"Myopus_schisticolor"	0.00241944973600206	0.00422210749859732	9.0230068007636e-05	0.00191516323207009	9.37361347110157e-05	0.000604214657725511	0.000111410696549449	8.84820213367381e-05	8.55047333418959e-05	1.43248235990257e-05	7.77636576346214e-05	0.000266053157624443	1.98493617289204e-05	1.0000885519204	4.16840168123871e-06	0.0251609313739032	0.0127236260977707	9.00028259410148e-05	0.000112063716004324	6.75144812116903e-06	9.3999953869709e-05	0.0250664968333473	5.48806135328957e-05	2.24704021141633e-06	0.0251276458583744	1.64635087805187e-05	1.49141298385166e-05	2.13956072702156e-05	5.30778076323719e-06	0.0125087575356363	6.13921011386815e-07	4.50208741683664e-07	2.32111769574322e-06	2.6603243826762e-07	8.3103657565646e-07	1.34370273380313e-07
"Micromys_minutus"	0.00365730461313119	0.00264636107810028	0.000972958866955398	0.00020485609343009	0.000675391956989272	0.000505168900699073	0.000329356615020691	0.000106645530955819	0.000505954115990968	6.57647950549804e-08	0.000167007074875909	0.000231280718211364	2.11935944720106e-05	4.76388763570139e-06	1.00007270128975	0.0288104665284222	0.000158104189390216	0.000134135093342625	0.028699720678396	5.60195942917375e-05	0.0143710417268249	4.72410693008347e-05	3.70768208528391e-05	2.18180093682565e-05	2.37175803752874e-05	0.0285956642890326	2.44531354034149e-05	1.44163766167638e-05	7.33757030357814e-06	5.48542487852567e-06	2.81849121664202e-09	2.06689355887081e-09	2.16836707223804e-06	1.22134619387821e-09	6.35980870441938e-07	5.92468627625541e-07
"Palaeopsylla_soricis"	0.0898406293224869	0.00185309042401435	0.00198619286766007	0.000250899708279485	0.000169863899607254	6.68666758847478e-06	8.48362975573289e-05	0.00264101725248233	0.000166991716332076	1.22643402584087e-07	0.00294332832603798	2.233100584058e-06	0.000737660391288398	0.000163117869522873	0.000163430523256852	1.00559260571491	0.00038098501111915	0.00320318768794193	0.000116190013500859	0.000133326433256987	0.000199170100322004	6.21599531160393e-05	3.92117519321751e-05	5.33966509198072e-05	3.20280290807821e-05	0.000191071582272978	7.58985848632723e-06	7.33428625268418e-06	1.49938554694387e-05	5.07499298397215e-06	5.25614582503229e-09	3.85450693835701e-09	5.7384400779553e-05	2.27766319084733e-09	5.13779334106116e-06	1.50597012341305e-07
"Ctenophthalmus_uncinatus"	0.00602576013065586	0.0776611870411973	0.00196049069563609	0.00311382584115437	0.00407511006674574	0.00460494081936556	0.000549099057989587	0.000217274768302216	0.00129707086435583	0.000107680933070914	0.000321257269580578	0.00086071481898501	0.000106919423878144	0.000107599375034002	1.16990414982189e-06	0.000496971991248447	1.00341217056706	0.00027380635424106	0.00186551187753651	0.000128800685744999	0.000904871416836552	0.000919141095461412	0.000904046404253039	4.38183323734778e-05	0.000328967014228927	0.000128864038475118	0.000100089500047901	0.000341773779404309	8.83291414878607e-05	0.000130722605041666	4.61489713161062e-06	3.38425789651445e-06	7.47560209865848e-06	1.99978875703127e-06	1.32173558100212e-05	2.43339587706131e-06
"Doratopsylla_dasycnema"	0.0850836442962522	0.00159589313589765	0.000445160948354315	5.69481839130856e-06	0.000285237030554488	6.3094439405704e-06	3.08083470488828e-06	0.0103431804017447	4.37999587478228e-06	7.73293400781896e-08	0.00280822189049369	1.95522313974458e-06	0.000424958334206872	1.00142226359961e-06	1.30590494213961e-06	0.00549754326414512	0.000360251475816471	1.00354802322677	0.000100330640973661	4.68680707033802e-05	0.0001645908125907	6.68538951221416e-05	3.52523302107612e-05	1.8951312970853e-05	1.22724870798774e-05	0.000179676911870775	1.41634953877549e-06	6.32071519186294e-06	1.14871473068538e-05	2.50017452093869e-06	3.31411457477955e-09	2.43035068817167e-09	4.36824971387747e-05	1.43611631573781e-09	4.83934129941615e-06	1.42267180709861e-07
"Megabothris_turbidus"	0.00217601131816484	0.062073608755491	0.000231556151049135	0.000922495040248175	0.0175881120129752	0.00408507785287812	0.00230905803651212	3.666595657307e-06	0.00861922096292829	7.89721583239585e-07	2.92031086112014e-06	0.00264356004906317	6.18678211473264e-07	1.57006957624272e-06	0.000351835454901527	0.000251100659649842	0.00309067291795015	0.00012633578084074	1.00261550090963	3.04494429954868e-05	0.00129920839211965	0.000791987111367043	0.000728984151199318	5.33289293675299e-06	0.000242384673621238	0.000179838231956759	0.000225796523918948	0.000276392348735576	0.000103878368618912	0.00011107526350827	3.3845210710268e-08	2.48198211875298e-08	1.12237711224911e-06	1.46662579744494e-08	1.04225142756533e-05	1.04542092790358e-05
"Ctenophthalmus_bisoctodentatus"	0.000408982128485762	0.000791963604304054	0.0984777647232425	1.92684290427406e-05	1.88681875603202e-05	6.83243454154626e-06	0.000365364650042328	1.90855678845684e-06	1.17680747313398e-05	0.000362492321648041	0.000540240694954221	3.08231571826632e-06	7.68194853855901e-07	9.64492588738432e-08	7.00244928646719e-07	0.000293794318998433	0.00021758115841923	6.01752550638043e-05	3.10475570543268e-05	1.00544543574466	0.00146166689049489	1.09387982799849e-05	2.02430544322616e-05	0.00216854425027668	1.32263304447e-05	0.00017569380080517	2.23784744658057e-05	3.16610408022322e-06	0.000131638606785344	1.25081926241503e-06	1.55353852134875e-05	1.13926158232241e-05	1.01162442300894e-05	6.7320002591779e-06	1.53470899256487e-07	2.99221056027215e-07
"Ctenophthalmus_agyrtes"	0.00591971094257084	0.0298938897568857	0.0306429822729605	0.0119352704404474	0.0116957913325181	0.00211194759233312	0.000852637755647571	0.00021290436006374	0.00626504149166052	1.37480567565903e-06	4.26990771668015e-06	0.00126241746637038	1.15749706210997e-06	1.5634087961698e-06	0.000209141979392461	0.000510968614963312	0.00177964316076378	0.000246030757282148	0.00154230351746428	0.00170173276232253	1.00149582953299	0.000391469509981372	0.000356875993326926	0.000675401188210401	0.000801524110035535	0.000160036147012864	0.000130535841008109	0.00013425758935984	9.70128213634253e-05	5.56886650156502e-05	5.89202432425298e-08	4.32081783778552e-08	9.88102333156865e-06	2.55321054050963e-08	5.28127837729761e-06	6.40992767681832e-06
"Peromyscopsylla_bidentata"	0.00281877215675934	0.0713338019275236	3.94545120235706e-05	0.000430913203911123	0.000445223244192637	0.0172560917319948	0.00355051797912047	0.000786042416191136	2.79012371612969e-05	9.47721912832493e-07	3.6447704240764e-06	0.00353145867806307	7.11656792288839e-07	0.000783328026042103	1.2917479886947e-06	0.000299630399004658	0.00339651357932225	0.000187765432003202	0.00176650250230696	2.3928621237467e-05	0.000735534508988437	1.0012494857018	0.00102404450296418	1.17189010566422e-06	0.000235621958484025	0.000245194464960026	0.000266274931600241	0.000417546598305309	8.57967662120098e-05	0.000149764828588335	4.06166534071069e-08	2.97855458318783e-08	1.1148361670878e-06	1.76005498097463e-08	1.19944581122054e-05	3.0361181003301e-06
"Amalaraeus_penicilliger"	0.00139136794445679	0.0861227057180122	0.000483302732832126	3.29251262497647e-05	5.70195154930753e-05	0.0115227253270142	0.000460863477169094	3.71258199790384e-06	2.7767881866947e-05	0.000445633422499803	0.000443629730421905	1.47430398208003e-05	6.2705563986693e-07	1.93411853860425e-06	1.14333808797301e-06	0.000213159920195172	0.00376752378160077	0.000111658261768887	0.00183370022173925	4.99388126963283e-05	0.00075619979202754	0.0011548695716248	1.00109678551773	1.07920332702723e-05	0.000132308735021893	0.000160835693064577	8.4860767112292e-05	0.000430048308338496	8.85065303486536e-05	0.000153140343035054	1.90985752499916e-05	1.40056218499938e-05	5.34864671568568e-07	8.27604927499634e-06	1.43729849802186e-05	3.93715407308678e-07
"Palaeopsylla_kohauti"	0.000961421035713182	7.27633788691959e-05	0.0999008549316582	1.90843488667847e-05	1.85835487988771e-05	6.30977108064281e-06	6.47853487029465e-06	1.92894173289675e-06	1.15709094658149e-05	2.02087999459277e-06	4.5685391106966e-06	2.95412873170165e-06	7.86141266051375e-07	8.1710553142412e-08	6.94209388989979e-07	0.000299506669250191	0.000188418829205954	6.1936336482015e-05	1.3841281213118e-05	0.00551993081888609	0.00147667259786001	1.36365394113654e-06	1.11354161470537e-05	1.00219994038619	1.15403290700908e-05	0.000173585544329229	5.37061139844529e-07	3.36090635894367e-07	0.00013142546552595	1.3514119666966e-07	8.66091426254046e-08	6.351337125863e-08	1.0438805961352e-05	3.75306284710086e-08	6.37695540527528e-08	1.42512770860513e-08
"Megabothris_walkeri"	0.00107421668730163	0.0141102983550207	0.000583006613945773	0.0743481084485241	0.00106721631694798	2.34637498379332e-05	0.00053682904268861	2.05035897212891e-06	0.00104713398913601	0.000517589584384539	1.54192307336443e-06	0.00667031815263902	1.86253288622202e-06	0.001025618198301	8.4705644197455e-07	0.000201645856559618	0.00158776936459472	4.50199908695501e-05	0.000706130860396564	3.77895155562857e-05	0.0019670055965668	0.000307751129448523	0.000153235116581479	1.29534305888774e-05	1.00456772654776	8.22133559346339e-05	0.0002379953786396	5.56283248816907e-05	2.04721483394827e-05	3.56852209573108e-05	2.21824107593374e-05	1.62671012235141e-05	3.05768134673425e-05	9.61237799571286e-06	2.40035984239813e-06	9.49200049190483e-07
"Hystrichopsylla_talpae"	0.0330291653476544	0.0137489936755615	0.0165143201882495	2.89333013017809e-05	3.28469157829931e-05	0.0125331732078344	0.00870726831383094	0.000981457555282173	0.00578966063459327	7.02000003271128e-07	0.00289686402989939	0.00481782325456534	2.91798848944516e-06	1.26642375234759e-06	0.00192470817330027	0.00226713781273898	0.00117216711920636	0.00124218941956814	0.000987381061993359	0.000946043542797071	0.000740167179934494	0.000603555606055448	0.000351054830054413	0.000367200189927216	0.000154940555415271	1.0003973222284	0.000557205436210192	0.000153717751918553	8.94363258551718e-05	4.79952817483313e-05	3.00857144259055e-08	2.2062857245664e-08	1.24455579707448e-05	1.30371429178924e-08	4.05838366010452e-06	6.92663183710772e-06
"Amphipsylla_rossica"	4.48861772902543e-05	0.0124492711864798	5.39796468664383e-05	0.00613506620967372	0.00105334358736626	3.33116797646328e-05	0.0761227018888525	1.78601563428934e-06	0.00408149357719295	4.76854800801065e-07	2.44994231875483e-06	0.00102809990095533	3.00151122091492e-07	1.20518220917306e-06	1.72900957397883e-06	9.46049027487657e-05	0.0009564107782355	1.02864173573695e-05	0.00130232136522949	0.000126585310109608	0.000634219591160612	0.000688549318077392	0.000194579738732225	1.19346919965451e-06	0.000471182769831936	0.000585347124907676	1.00457158155279	4.91802119349428e-05	0.000326300781037505	2.3106849860364e-05	2.04366343200457e-08	1.49868651680335e-08	2.51519870362432e-06	8.85587487201979e-09	2.06925405213063e-06	6.09311876646984e-05
"Peromyscopsylla_silvatica"	5.68270573143017e-05	0.084208191653789	3.92263072237684e-05	3.26436618600384e-05	5.75558049974448e-05	0.0165431159174105	1.88485706281264e-05	2.95181903644868e-06	2.80432640264503e-05	9.9011465210477e-07	2.72525861586075e-06	1.52758559790172e-05	5.04789338894151e-07	2.01370421366735e-06	1.1872310154982e-06	0.00010647657924485	0.00380374112137031	5.34658143876406e-05	0.00185670624856487	2.08590386461765e-05	0.000759740005671567	0.00125755210783717	0.00114848195285693	8.69881645844245e-07	0.000128272372668369	0.0001880781905827	5.72804821359922e-05	1.00046246079306	8.41197965076343e-05	0.000158732478235386	4.24334850902045e-08	3.11178890661499e-08	5.47396895523156e-08	1.83878435390886e-08	1.39833858745473e-05	4.31728129389038e-08
"Ctenophthalmus_assimilis"	0.00485067175714636	0.0432514750522474	0.0312393831308422	3.25719588007049e-05	0.00242871601961392	3.77508666763156e-05	0.0119752547058084	4.43941247225609e-06	0.00717030027268492	1.10690947788196e-06	4.25295356135869e-06	1.10920876761949e-05	8.51948849468635e-07	1.01100585966423e-06	1.22292838392969e-06	0.00044053375355446	0.0019895087582742	0.000196649021753045	0.00141225115431902	0.00175518142380458	0.00111102778751923	0.000522951717863679	0.000478356723551056	0.000688419105135931	9.55366922509193e-05	0.000221461378308044	0.000769137555302691	0.00017024244531307	1.00015307308672	7.36746839158412e-05	4.74389776235127e-08	3.47885835905759e-08	4.76586829254554e-06	2.05568903035222e-08	7.4414432123791e-06	1.06947174698735e-05
"Megabothris_rectangulatus"	6.29824164135369e-05	0.0855130314334706	4.06067577159629e-05	3.93900030232294e-05	5.91737886397719e-05	0.00915974749983291	1.93900272335308e-05	3.06688334563805e-06	0.00305925391773708	9.85055451229831e-07	2.80530211828504e-06	1.55179283981617e-05	5.60352501672635e-07	0.00303242606924515	1.16357497423272e-06	0.000189773980067322	0.00374738134452777	5.44734994107551e-05	0.00192193865040067	2.12260238470429e-05	0.00081170448098569	0.00116181200359436	0.00105341993542295	9.00941311131065e-07	0.000211948585079786	0.000151257857631105	6.93205495810921e-05	0.000408856383333571	9.37677795292524e-05	1.0001888301608	4.22166621955642e-08	3.09588856100804e-08	6.17127328325914e-08	1.82938869514111e-08	1.42003476511662e-05	4.43956696399454e-08
"Ceratophyllus_sciurorum"	1.34236611671028e-06	2.5880045900914e-05	2.88366733221196e-05	1.1180013882338e-05	7.55166874449522e-07	2.33090047084366e-06	3.28409643537412e-07	3.27115822421287e-08	3.45423054768776e-07	0.100937533653725	2.66317276565867e-07	1.08896043877165e-06	1.59978950413764e-08	1.63712269703151e-07	6.57647950549804e-10	2.16202798269662e-07	0.000145523089550121	7.94282793088833e-08	6.44187177185433e-07	0.000289993857318432	9.44687899988561e-07	3.46595442407312e-07	0.000144512552724936	6.351337125863e-07	0.000144925083627671	1.04297143343139e-07	6.74408932561507e-08	1.20228207755579e-07	6.64145686729177e-08	4.64383284151206e-08	1.00432589429945	0.00317232248625993	8.48158164351093e-09	0.00187455419642632	4.36880208091578e-09	6.30822414652473e-10
"Tarsopsylla_octodecimdentata"	1.34236611671028e-06	2.5880045900914e-05	2.88366733221195e-05	1.1180013882338e-05	7.55166874449522e-07	2.33090047084366e-06	3.28409643537411e-07	3.27115822421287e-08	3.45423054768776e-07	0.100937533653725	2.66317276565867e-07	1.08896043877165e-06	1.59978950413764e-08	1.63712269703151e-07	6.57647950549804e-10	2.16202798269662e-07	0.000145523089550121	7.94282793088833e-08	6.44187177185433e-07	0.000289993857318432	9.44687899988561e-07	3.46595442407312e-07	0.000144512552724936	6.351337125863e-07	0.000144925083627671	1.04297143343139e-07	6.74408932561506e-08	1.20228207755579e-07	6.64145686729177e-08	4.64383284151206e-08	0.00432589429944536	1.00317232248626	8.48158164351092e-09	0.00187455419642632	4.36880208091578e-09	6.30822414652473e-10
"Corrodopsylla_birulai"	0.0381396429085866	6.55117685320641e-05	0.00633202842411617	0.00629582308901312	7.63363988104231e-06	4.19861760890181e-06	3.34240951639305e-06	3.19269566940552e-05	4.47593932733996e-06	3.71069196903603e-07	1.89383465525591e-05	3.8012606412438e-06	0.0501002973609926	1.16055884787161e-06	9.48660594104141e-07	0.00442577191012302	0.000441994974083182	0.00196298221517369	4.005483319339e-05	0.000354068548053128	0.000297048263905283	1.78373786734049e-05	7.58839252787906e-06	0.000143533581968591	0.000374565964974946	8.08961268098413e-05	1.55627919786755e-05	2.90804600746677e-07	1.25104042679321e-05	1.2728251146722e-07	1.5902965581583e-08	1.16621747598275e-08	1.00192407438229	6.89128508535263e-09	2.06139476719046e-06	6.39468629923558e-09
"Ceratophyllus_indages"	1.34236611671028e-06	2.5880045900914e-05	2.88366733221196e-05	1.1180013882338e-05	7.55166874449522e-07	2.33090047084366e-06	3.28409643537412e-07	3.27115822421287e-08	3.45423054768777e-07	0.100937533653725	2.66317276565867e-07	1.08896043877165e-06	1.59978950413764e-08	1.63712269703151e-07	6.57647950549804e-10	2.16202798269662e-07	0.000145523089550121	7.94282793088833e-08	6.44187177185433e-07	0.000289993857318432	9.44687899988561e-07	3.46595442407312e-07	0.000144512552724936	6.351337125863e-07	0.000144925083627671	1.04297143343139e-07	6.74408932561507e-08	1.20228207755579e-07	6.64145686729177e-08	4.64383284151206e-08	0.00432589429944536	0.00317232248625993	8.48158164351093e-09	1.00187455419643	4.36880208091578e-09	6.30822414652473e-10
