"Salix_fragilis"	"Vaccinium_myrtilloides"	"Ledum_groenlandicum"	"Nemopanthus_mucronata"	"Gaylussacia_baccata"	"Spiraea_alba"	"Chamaedaphne_calyculata"	"Aronia_melanocarpa"	"Kalmia_polifolia"	"Kalmia_angustifolia"	"Calopogon_pulchellus"	"Smilacina_trifolia"	"Andromeda_glaucophylla"	"Dilophus_caurinus"	"Andrena_vicina"	"Bombus_terricola"	"Colletes_inaequalis"	"Andrena_regularis"	"Pyrobombus_ternarius"	"Andrena_bradleyi"	"Cyphon_variabilis"	"Andrena_mandibularis"	"Pyrobombus_sandersoni"	"Sercomyia_transversa"	"Pyrobombus_impatiens"	"Melanostoma_sp1_M_PL_033"	"Apis_mellifera"	"Pyrobombus_perplexus"	"Adela_purpurea"	"Helophilus_latifrons"	"Syritta_pipiens"	"Eristalis_dimidiata"	"Andrena_carolina"	"Macrodactlyus_subspinosus"	"Shaerophoria_sp1_M_PL_033"	"Hybomitra_typhus"	"Syrphus_torvus"	"Toxomerus_marginatus"	"Spilogona_fatima"	"Dialictus_pilosus"	"Hybomitra_minuscula"	"Andrena_alleghaniensis"	"Andrena_carlini"	"Helophilus_fasciatus"	"Pyrophaena_rosarum"	"Helophilus_laetus"	"Thymelicus_lineola"
"Calopogon_pulchellus"	2.2621299116066e-07	1.25640310140283e-06	1.6026047485437e-06	3.92124141293149e-08	7.52592374900347e-07	0.00101456139480624	2.99874477470091e-08	2.98455955953033e-07	7.29129141516338e-08	9.29823190005034e-08	1.00908198273878	7.02678017116867e-08	2.43353563679507e-08	2.58445456761393e-09	4.2054871222264e-08	4.20261179347585e-05	2.32051279420576e-08	5.52691776015319e-08	8.19576737221637e-06	1.58784738383144e-08	6.10940195105432e-09	1.54873582146377e-08	2.35367197959989e-06	1.99453183316344e-08	1.19157324352769e-06	4.2471388747644e-09	1.93937071414124e-08	2.34655659091319e-06	3.30237943300233e-09	1.98168515645532e-08	1.17358422052507e-06	4.67611623050469e-06	1.37523528275962e-08	1.74924378414869e-05	9.02443833005846e-09	4.97720498922167e-09	5.65278960244102e-09	0.0672721321825853	9.37440050591835e-10	3.84576814079893e-09	1.39939502731896e-05	3.8678202230286e-09	2.58072943726144e-09	8.00209403766267e-09	1.16996897213008e-06	3.50456909766026e-06	0.0336395645788609
"Smilacina_trifolia"	4.26321253483517e-05	3.36614173607215e-06	0.000575835554085765	0.00351000010850647	3.43291325866417e-06	0.000318856792640868	0.000541523821650291	0.00114315870045256	2.12007825205841e-06	0.000374101491818248	7.766441241818e-08	1.00358585140704	5.33018125034022e-08	0.000231340916242472	3.13766734372282e-05	2.27969235774998e-05	1.06074839835264e-05	3.0585107067958e-05	1.56275124000435e-05	1.85033050480391e-05	1.1513785678022e-06	2.72981546592877e-05	8.86695860684677e-06	3.6262468971697e-06	3.30701815549728e-06	0.0475805520774696	2.7480913548759e-06	4.14887274983836e-06	6.22366793406595e-07	7.68498940558578e-06	0.00530960005356614	6.94923114072448e-06	1.77982930509962e-06	5.49753090760117e-06	0.0105797663087265	1.73720091618385e-05	2.4196863608515e-05	5.17762749454533e-09	0.00529782080182121	1.42792729346842e-05	4.39802472608094e-06	2.178425721799e-05	1.0172219074513e-05	7.10931526825065e-06	0.0316996352700998	7.78867350262776e-06	1.10209499526751e-06
"Andromeda_glaucophylla"	0.000141314805989346	0.00487206187392131	0.00172866678907298	6.94165908629729e-05	0.00108119041980236	0.000699373806658534	0.000296211348453424	7.07625686675915e-05	0.0004269342765858	0.000202543707215757	1.70347494575655e-07	3.3757814585488e-07	1.00051202598814	4.57518439778685e-06	7.67951170072921e-05	0.000114056532954816	5.08563411962305e-05	9.14877995141972e-05	0.0334366223967923	5.92992855758745e-05	3.81653125664659e-06	3.31056066676353e-05	4.70617399680855e-05	3.40120866126753e-05	0.0667729115019015	1.30765549328364e-06	7.33830177521535e-05	5.29605337842308e-05	2.06298986845761e-06	2.1956902839427e-05	4.41152807733238e-06	1.65097584050455e-05	3.13429093665867e-05	1.20581690803196e-05	6.38447400930683e-06	1.03522276268239e-05	1.38579614188771e-06	1.1356499638377e-08	3.11727876827869e-06	5.38597515064116e-06	9.64653526425564e-06	3.20329298568462e-06	7.45633916795444e-06	9.33420220083567e-06	2.93313517951653e-06	7.87949652846403e-06	2.4173120658831e-06
"Dilophus_caurinus"	8.575288078423e-06	1.57493214696444e-05	3.45886244251575e-05	0.100784777950602	1.29487831292923e-05	2.56119447650541e-06	3.85877199688296e-05	3.00509437065453e-05	2.49316460629615e-05	6.64842053373602e-06	6.23833861148191e-10	5.05227288345629e-05	1.57764979234029e-07	1.0066426330922	0.000307272777736491	9.33083445580869e-07	9.230952671867e-07	7.82645016052455e-05	7.72439653680116e-05	1.65308610216701e-06	2.31595371461059e-07	0.000535707894466134	5.89456117765974e-07	6.41388073473399e-07	4.91557274700919e-07	0.0011477704471725	7.6667022353032e-05	3.3383545519838e-07	1.25186687276248e-07	4.50360107121806e-07	9.49815370570154e-07	3.0745189472887e-07	2.35276998499335e-07	4.41585254569898e-08	1.03563012956034e-06	3.20035249330105e-07	7.69182817083003e-05	4.15889240765461e-11	0.000306045605438299	7.69265004631191e-05	3.53268203655919e-08	0.000458294908137752	0.000153060650016955	3.00319481457964e-07	0.000154352164277873	2.42737607226101e-07	8.85249955343623e-09
"Andrena_vicina"	0.0134123685499604	0.00858498792208241	0.0134035844179535	0.00488674779050804	0.0351370427967394	4.36848774960233e-05	0.023028353713204	0.0012434833092933	0.00124247159243865	1.74070609238258e-05	1.06403891044282e-08	7.18261199165464e-06	2.7757271207455e-06	0.000322081104374394	1.0017666589791	0.000554720224007904	0.000788551817540116	0.000749443745426698	0.000442126849649093	0.00103213607954978	0.000362231851349295	0.000197165369042756	0.000563267058641834	0.000748733475300226	0.000283721013217097	8.87930005145638e-05	0.000173000421225739	0.000114372659440139	0.000195801000729349	0.000265127468328655	2.55046160786503e-05	0.000269572295711486	0.000241509073869353	7.53187543034885e-07	8.56229008957455e-05	3.16301523370242e-05	2.7130028066451e-05	7.09359273628549e-10	0.000242471958263525	2.97492550484313e-05	6.02550034427908e-07	4.76242890052377e-05	0.000220179684294267	0.000167262466283458	1.77460381613721e-05	4.55677864345326e-05	1.50992188243791e-07
"Bombus_terricola"	0.00372700493543554	0.0172474980796956	0.0270286470485943	1.50203676605701e-05	0.00866311369268441	0.0441873879265984	3.8878518228916e-05	4.04292996258353e-05	2.87106670963551e-05	1.31926741948e-05	1.0762786300365e-05	5.28221399966459e-06	4.17279998615182e-06	9.89978777628483e-07	0.000561485104788488	1.00250980523274	0.000338170394700209	0.000805475564148924	0.000790168992835837	0.000196540730072671	0.000100656337672347	0.000195407399040985	0.000362389554444703	0.000228117416246859	0.000388869300072021	5.32027858979772e-07	0.000262196932694365	0.00028346767321479	5.44088311742415e-05	0.000312844333099066	5.17795569021177e-05	0.00035732530902713	0.000196935570689464	0.000761851515975836	8.125941479695e-05	8.21173955362961e-06	7.73090508635405e-07	7.17519086690999e-07	3.16152871769447e-06	7.31916971685094e-07	0.000609481212780669	4.0585318213681e-05	3.5818477702943e-05	0.000103697037723021	7.11974147751284e-05	0.000233228611262024	0.000152729062738513
"Colletes_inaequalis"	0.0703828661755777	0.0152200474386192	0.00418196411300311	1.6691585653239e-05	6.72703447642778e-05	2.74065276134299e-05	0.00831674297990043	0.00277199674989169	1.52673931801863e-05	4.9901878297747e-06	6.67544776415355e-09	2.76085199571235e-06	2.08998662450263e-06	1.1001272362362e-06	0.00089657261446342	0.000379862635142701	1.00282712728956	0.000281592529377941	0.0003246792697901	0.000671475667862612	0.00190085113028933	5.11145884172263e-05	0.000210117634742417	1.89091669681042e-05	0.000216094212738364	1.5576682768269e-05	0.000273677745868981	0.000266421081159566	0.00102748709745369	4.79455852661238e-05	5.63429111706741e-05	2.41781874373198e-05	0.000130810017275591	4.72526338162584e-07	5.5890471181241e-05	2.90696366451312e-07	5.22386708632435e-05	4.4502985094357e-10	0.00013011135928836	2.82994041982132e-05	3.78021070530067e-07	1.83697681081103e-05	0.00013306308876123	3.19519393394665e-05	3.28266767747404e-06	2.46301400139587e-05	9.47277825579885e-08
"Andrena_regularis"	5.35300707615467e-05	0.0153180260203332	0.0472061673781536	0.00156529003210491	0.0107610132429615	7.21991315950194e-05	0.00613499597603933	0.0107107211929001	0.00915400488824918	2.11721514638319e-05	1.75856474186692e-08	8.8048035498667e-06	4.15853634155442e-06	0.000103166843025096	0.000942482285915393	0.00100074236757897	0.000311458403705905	1.00156142056174	0.000652835241597405	0.000428870282187127	1.44570264100528e-06	0.000666682747785311	0.000380577538088192	0.000397859613707615	0.000427929878753941	4.20177758105928e-05	0.0002590257556942	0.00021256481600152	7.81460887029879e-07	0.000546479489193262	0.000217675153784374	0.000273596331401424	0.000255236677365194	1.24481261370723e-06	0.000273479424417777	1.04224780473784e-05	0.00020298202216987	1.17237649457795e-09	6.28624629625481e-05	0.000208807531152751	9.95850090965784e-07	0.000124140273940045	9.85634592334611e-05	0.000208644106979116	3.8036783443948e-05	0.000187731248007451	2.49548710988735e-07
"Pyrobombus_ternarius"	0.00408351354561021	0.0322151243267824	0.0181741679230329	0.00203924068571551	0.0121431566790196	0.0141322895106076	0.00206207296976224	0.00205212816896498	0.0060479770568199	0.00604485212296971	3.44222229633088e-06	5.93845471201653e-06	0.00200619734380754	0.00013440449974034	0.000733930570417494	0.00129587714825077	0.000474031733893546	0.000861742518908574	1.00086986382924	0.000442043568109873	0.000110284672399692	0.000436443500412829	0.000461125283501346	0.00040419487591395	0.00066864242235951	2.9215168723479e-05	0.00050181710768247	0.000389949087089957	5.96133364322659e-05	0.000235461032450453	0.000122678921841057	0.000213301543498346	0.000251579509209295	0.000243660163975993	8.08931330401264e-05	0.000291305740390153	4.02081636501787e-05	2.29481486422058e-07	2.86975347357674e-05	8.77471066259746e-05	0.000194928131180794	4.53171959966865e-05	5.98674371744561e-05	0.000116530463270057	5.46728691601489e-05	0.000111905576713444	4.88467735384096e-05
"Andrena_bradleyi"	0.0105957064649763	0.025205510229819	0.00010754949456602	4.54598678095928e-05	0.00847416410223696	2.85207162274573e-05	0.0523016469882528	2.61064189355986e-05	0.00420452539226484	9.87395791681244e-06	6.94683230426252e-09	7.32422491484883e-06	3.70620534849215e-06	2.99621856017771e-06	0.0017847353042215	0.000335757080540813	0.00102120257820772	0.000589696638007299	0.000460462050114451	1.00207885726015	0.000286161415477462	0.000237871866635692	0.000330818174966722	0.000235053538620315	0.000417792187239487	7.15792631018165e-05	0.000394529244017975	0.000284547559499114	0.000154681846204033	3.08953959561821e-05	7.0681884754465e-07	5.26424455721545e-05	0.0001556116178879	4.91736486680297e-07	7.13787248252988e-05	7.89191104308744e-06	5.26299360697729e-07	4.63122153617502e-10	0.000502655707385903	4.57536155871526e-05	3.93389189344238e-07	4.80663565736714e-07	0.000450348822376996	9.34103113657707e-05	4.48477285393635e-07	5.32896733982524e-07	9.85788584128682e-08
"Cyphon_variabilis"	0.100701341098943	0.000104013558105957	3.89586235835347e-05	8.26232136023237e-06	4.40874296346067e-05	1.42360623787581e-05	7.75747861104686e-05	1.39722548800152e-05	4.95022888573755e-06	1.80048178649407e-06	3.46749840465245e-09	5.91248453736265e-07	3.09448480268642e-07	5.44562089651679e-07	0.000812574153026797	0.00022307620781439	0.00375032790570597	2.5788209271986e-06	0.000149033341080665	0.00037123643088968	1.00271967125596	6.79448672111639e-07	0.000148373654831491	1.08992930617854e-06	1.70726971609691e-06	2.46976957955302e-07	7.50813861583532e-05	0.000148158774218041	0.00147009257078749	5.81972775962538e-07	3.22261026892457e-07	5.22032735545463e-07	7.42698226887021e-05	2.45449351357899e-07	3.89346016761221e-07	1.22266981120088e-07	2.69504716161199e-07	2.31166560310163e-10	7.42665932550847e-05	2.01522835593248e-07	1.96359481086319e-07	1.5645213982222e-07	7.4251127865225e-05	3.84074324069923e-07	8.30568544041759e-08	2.26133203289335e-07	4.92054535517348e-08
"Andrena_mandibularis"	2.73777847292043e-05	0.00305615440139335	0.0266572317170868	0.0207980711969205	0.000114784892205632	3.92727518585711e-05	0.00299809857014993	6.86937180106313e-05	0.0383431154325996	0.00888911504535122	9.56572125021739e-09	1.52548511331314e-05	2.92108294126194e-06	0.00137078196525158	0.000481315459722021	0.000471276668275316	0.00010974602807228	0.00129414886334796	0.00064182867707769	0.000335819105838624	7.39400025533254e-07	1.00173804722511	0.000248209963137925	0.00052234736392541	0.000245613838065984	0.000241215357025709	0.00016412222126033	0.000135190178597724	3.99675689477435e-07	0.000279010701194839	9.67597337101379e-05	0.000100551778642466	9.34818701316235e-05	6.77116411354674e-07	8.45823368602311e-05	0.000412809601321812	1.70503440128871e-05	6.37714750014493e-10	9.14851225269313e-05	0.000430973174173448	5.41693129083739e-07	0.000134622268608484	7.79653463375993e-05	0.000115873327755016	8.36793982743513e-05	8.00079176426022e-05	1.35742139645942e-07
"Pyrobombus_sandersoni"	0.00597858550350421	0.0207670633590437	0.00898846944067659	2.28847669250319e-05	0.041389666623444	0.0059684275607401	0.00301767296759849	0.00594798533897928	0.00298611681311179	0.00593266732593052	1.45373857563522e-06	4.95506510382614e-06	4.15250646777225e-06	1.50831418369529e-06	0.00137503429021389	0.000873998337190165	0.000451134921652837	0.000738768162171197	0.000678125416913743	0.000467037423482431	0.000161465447904858	0.000248209963137925	1.00072874031342	0.00093828728304021	0.000419438345091714	1.31929728297009e-05	0.000351927387219985	0.000259977674085721	8.72786204891126e-05	0.000247756551256378	0.000191134394132945	0.00033236772430585	0.000303679451075965	0.000102903923461036	9.9923495942193e-05	0.000311751993812201	0.000112080828838453	9.69159050423482e-08	3.30049131919411e-05	9.26415611206876e-05	8.23231387688289e-05	3.93804535203507e-05	5.07324769934313e-05	0.000178257998636316	3.49473218015095e-05	7.32728425755775e-05	2.06292426447284e-05
"Sercomyia_transversa"	4.66625984207687e-05	0.00326694099280966	0.00643572603262989	2.64572580307777e-05	0.07217487751262	5.3738297206204e-05	7.76574842735886e-05	4.50404715059383e-05	0.0125662576488528	0.00631138790742118	1.30891151551351e-08	2.15308409519451e-06	3.18863311993831e-06	1.7437738247558e-06	0.00194202745155996	0.000584550879132576	4.31365371459878e-05	0.000820585453271955	0.000631554493615547	0.000352580307930473	1.26023076026894e-06	0.000554994074170749	0.000996930238230224	1.00164908277541	0.000288828619906082	5.72857445399994e-07	0.000145020827480326	6.76698659654552e-05	6.81205816361587e-07	0.000320549388999586	6.86089781123112e-05	0.000467570600274895	0.000350109433866218	9.26522365624207e-07	1.98609374401716e-05	0.000356340020336828	8.68631970886184e-07	8.72607677009007e-10	8.60163645765531e-07	0.000136328409738573	7.41217892499365e-07	9.92164964348978e-06	7.89121140657457e-06	0.000231921176412138	2.75132987609207e-05	1.95922550955695e-05	1.85740776963346e-07
"Pyrobombus_impatiens"	7.79653170350924e-05	0.0569733659454284	0.0168429178745783	2.16285200868404e-05	0.0101462779575256	0.00342446234457422	0.00341213374192025	3.53744455313821e-05	0.00338002562037705	1.57295467515017e-05	8.3410127046938e-07	2.09444483181494e-06	0.00667729115019015	1.42551609663266e-06	0.000784961469900634	0.00106290942019686	0.000525829250996685	0.000941445733258671	0.00111440403726585	0.00066846749958318	2.10563264985286e-06	0.000278362349808115	0.000475363457770609	0.000308083861233154	1.00125935131734	5.00724803751517e-06	0.000849836712441068	0.000599433463218483	1.13817981073128e-06	0.000211623026366179	4.83346023945709e-06	0.00014099560432651	0.000344353885894153	5.90424542167969e-05	5.53205436195392e-05	9.63054420728204e-06	6.82860303226216e-07	5.56067513646253e-08	3.24104141562966e-05	3.69160739466301e-05	4.72339633734375e-05	2.53907967869261e-05	8.19113689320885e-05	8.17478013775066e-05	1.66605931126735e-05	6.22396595702383e-05	1.18362942190417e-05
"Melanostoma_sp1_M_PL_033"	1.30137858614909e-05	1.69916189428417e-05	4.88237980037186e-05	0.0582714227026037	1.48920082664056e-05	1.40836758602139e-05	0.00390139208496695	0.00392314428874447	1.73835800924183e-05	1.83957118234656e-05	3.43038139884817e-09	0.0347704034412278	1.50883326148113e-07	0.00384061649630797	0.000283454578565723	1.67793401678236e-06	4.37345323878323e-05	0.00010666050782689	5.61830167759211e-05	0.000132146331880277	3.5146720939793e-07	0.000315435466879773	1.72523490849935e-05	7.05055317415377e-07	5.77759388944058e-06	1.00232015223618	4.44626149580365e-05	1.16434268456749e-05	1.89982275350232e-07	6.24806840321152e-06	0.000262815437467439	1.1709805760471e-05	2.94973469490184e-07	2.42821997589895e-07	0.000416907871780539	8.67149785521161e-07	0.000118059329885432	2.28692093256545e-10	0.00039649675154762	8.41329623180306e-05	1.94257598071916e-07	0.000282000123615455	0.000119981280620397	1.68942153340141e-05	0.00118642109742131	1.72514561616238e-05	4.86787455646073e-08
