"Claytonia_virginica"	"Erythronium_umbilicatum"	"Stellaria_pubera"	"Thalictrum_thalictroides"	"Cardamine_angustata_angustata"	"Hepatica_americana"	"Sangiunaria_canadensis"	"Tiarella_cordifolia_collina"	"Aesculus_sylvatica"	"Viola_papilionacea"	"Uvularia_sessilifolia"	"Podophyllum_peltatum"	"Trillium_catesbei"	"Bombylius_major"	"Andrena_erigeniae"	"Andrena_nigrihirta"	"Andrena_tridens"	"Apis_mellifera"	"Nomada_sp1_M_PL_025"	"Bombus_bimaculatus"	"Gonia_sp1_M_PL_025"	"Halictid_sp1_M_PL_025"	"Dialictus_abanci"	"Hylema_platura"	"Osmia_conjucta"	"Nomada_perplexa"	"Andrena_carlini"	"Platycheirus_obscurus"	"Osmia_sp1_M_PL_025"	"Nomada_pygmaea"	"Andrena_nasonii"	"Evylaeus_macoupinensis"	"Osmia_lignaria"	"Augochlora_pura"	"Toxomerous_geminatus"	"Ceratina_calcarata"	"Dialictus_cressonii"	"Euchlo_creusa_lotta"	"Xylocopa_virginica_virginica"	"Osmia_atriventris"	"Andrena_violae"	"Bombus_pennsylvanicus"	"Ephemoropsis_laboriosa"	"Nomada_luteola"	"Andrena_arabis"	"Andrena_ziziaeformis"	"Augochorella_striata"	"Lycaenopsis_argiolus"	"Unidentified_sp1_M_PL_025"	"Andrena_ceanothi"	"Andrena_dunningi"	"Andrena_imatrix"	"Andrena_personata"	"Lassioglossum_fuscipenne"	"Nomada_bishopii"	"Nomada_sayi"	"Osmia_simillima"
"Uvularia_sessilifolia"	0.00095746280029077	0.0065078077981815	0.000237305634167193	0.000262337856535392	0.000375146873744227	0.00103602139350814	2.51407855905981e-06	4.02286216816013e-05	2.87751333766195e-07	3.39185652913331e-07	1.00068135835424	7.94554498674831e-08	1.20297668223186e-07	0.000121027461382144	3.71728725972655e-05	0.0719236047326904	0.00964982789963236	8.4466692333636e-05	1.43973976121044e-05	5.87553304875558e-06	1.03721569247774e-05	4.72403795462505e-06	0.0095425115713661	1.07410195338709e-05	7.77529644555007e-06	1.34918996478868e-05	9.24016349826935e-06	2.40088572042207e-06	1.16067504396112e-05	1.53758243004482e-06	1.62320939074465e-06	0.00477157664223565	6.79217361237119e-06	2.66655476003741e-06	6.99214966883928e-07	8.20378205123022e-07	6.09794946217537e-07	9.85686634934881e-07	3.35855659744048e-06	3.14649472927286e-07	5.02497263575306e-09	2.55532984064507e-07	2.52456568844888e-07	3.10880743450471e-07	5.06955234789496e-07	0.0047652450717764	1.59524116440269e-06	1.91492560058154e-07	5.06955234789497e-07	9.5746280029077e-08	2.53477617394748e-07	9.5746280029077e-08	1.0362691448349e-07	2.53477617394748e-07	1.0362691448349e-07	1.0362691448349e-07	1.25624315893826e-09
"Podophyllum_peltatum"	0.000370691691229843	0.000725569238628878	3.71501493169734e-06	2.82258092360245e-06	0.00103680218310675	0.000271742994159767	0.000494386682819417	0.00243007181237596	0.00337451233801888	4.17415192277163e-07	4.17141111804286e-07	1.00076230366479	0.000627557343723661	0.000159452465112259	1.54198499473548e-05	6.55230363861588e-05	1.76348024745294e-05	4.32357818673045e-05	4.03535929150371e-06	0.075531696395915	4.00090428536219e-06	1.1332367835617e-06	2.29007158080503e-06	3.0085999873879e-06	9.23717592724947e-06	2.96744297276333e-06	2.37074786134613e-05	3.17798834264962e-06	2.02571164527648e-06	1.00520675491029e-06	1.52526975669629e-06	9.25567393315426e-06	2.18101894746884e-06	2.31074389996788e-06	1.20503006747044e-06	1.17958373600791e-07	8.83120681848004e-06	1.58642987684026e-06	0.0250368703866612	9.50477836910716e-09	6.1839287744765e-09	2.48042015728904e-05	2.72397786059886e-05	4.86683178824979e-09	1.40108403122534e-06	3.90555553696714e-08	2.0425102134162e-07	7.41383382459686e-08	1.40108403122534e-06	3.70691691229843e-08	7.00542015612671e-07	3.70691691229843e-08	1.62227726274993e-09	7.00542015612671e-07	1.62227726274993e-09	1.62227726274993e-09	1.54598219361912e-09
"Trillium_catesbei"	0.000514117602811317	0.00128713784050716	0.000283296737350569	3.75996695516346e-06	0.00178593199705767	0.000321532114545213	0.000727846098623317	0.0016210857667019	0.00225092575414513	5.39444178834994e-07	6.31562758171725e-07	0.000627557343723661	1.00067664787165	0.000211488126881191	2.22205334840811e-05	0.000111374185306141	2.95044416134067e-05	6.06768368993035e-05	1.12297965781639e-05	0.0503813574610765	6.25821289648511e-06	1.50933508005282e-06	3.42705674466996e-06	3.6806514049e-06	8.68875675127664e-06	5.58933795625228e-06	0.0250303027824478	5.46934197016151e-06	3.8618531051266e-06	2.23655671934815e-06	3.55733982373106e-06	7.06317241222669e-06	3.75395905563834e-06	4.33925082300255e-06	2.12538685856548e-06	4.06326778557866e-07	6.87156054282423e-06	2.67048041905115e-06	0.0250360050127526	3.77124921175089e-07	7.99176561237028e-09	1.72847519098594e-05	1.81708065924052e-05	3.71131096965811e-07	2.4134216176455e-06	5.44192019867114e-08	3.47987299568495e-07	1.02823520562263e-07	2.4134216176455e-06	5.14117602811317e-08	1.20671080882275e-06	5.14117602811317e-08	1.2371036565527e-07	1.20671080882275e-06	1.2371036565527e-07	1.2371036565527e-07	1.99794140309257e-09
"Bombylius_major"	0.0517864614427198	0.000300193404065076	0.0150850343158235	0.0160305945841764	0.00975452068084626	0.00248143384447324	0.00247022248520978	0.000990606603521356	5.11368850996872e-06	0.00210098694720541	3.11467731498165e-06	7.81629730942447e-07	1.03670650431956e-06	1.00510085396127	0.00200042897197358	0.00030584941065079	6.65450308064923e-05	0.000181761717123027	0.000489796570321218	0.000100013210047862	0.000321824820193282	0.000206299383304716	0.000129776837110408	0.000104915528037003	0.000107888061829195	7.11564183848413e-05	7.80609224375508e-05	0.000104651164172174	5.75086045737175e-05	8.09568176541852e-05	8.14165329736002e-05	4.75676966363094e-05	2.89943990851093e-05	4.4782545876005e-05	4.57324307876626e-05	4.8624422984195e-05	3.4244668879087e-05	3.90750154252062e-05	1.72091273980231e-05	4.31063531022452e-05	3.11257325511913e-05	6.62741869842292e-06	6.20955444525837e-06	1.97620536888517e-05	1.31817847038463e-05	5.19347794100999e-06	5.24781513138375e-06	1.0357292288544e-05	1.31817847038463e-05	5.17864614427198e-06	6.59089235192315e-06	5.17864614427198e-06	6.58735122961724e-06	6.59089235192315e-06	6.58735122961724e-06	6.58735122961724e-06	7.78143313779782e-06
"Andrena_erigeniae"	0.0991252515756677	2.5727682583465e-05	0.000882285568963906	0.000345430898727903	0.000575283702320932	2.53296871433011e-05	1.29688656945824e-05	5.66771576350593e-06	1.3350232905056e-07	9.59683210903335e-06	2.03289147016296e-06	1.60623436951613e-07	2.31463890459178e-07	0.00425091156544385	1.00374908230595	0.000139917226937803	2.20793475720318e-05	4.26116325552572e-05	0.000335263485034111	2.38175636107098e-06	0.000370910954615922	0.000220034677742519	7.20086943132059e-05	0.000158825555295676	7.25858355013238e-05	6.18410958177646e-05	1.35168461759917e-05	0.000101494456640278	4.14506880731134e-05	8.16152941699665e-05	3.35972062095003e-05	4.00327665149769e-05	3.05386980310886e-05	1.22404014309379e-05	4.0833526584629e-05	3.09372372612592e-05	4.96079307308599e-05	5.03400361963756e-05	1.03504819512113e-05	1.26246409097497e-06	1.42175290504198e-07	3.89658792335547e-07	3.59000175542355e-08	1.15583262309682e-06	7.77410408541801e-07	9.92220559313898e-06	9.91845319502841e-06	1.98250503151336e-05	7.77410408541801e-07	9.91252515756678e-06	3.887052042709e-07	9.91252515756677e-06	3.85277541032273e-07	3.887052042709e-07	3.85277541032273e-07	3.85277541032273e-07	3.55438226260495e-08
"Andrena_nigrihirta"	0.00383445719842082	0.0786323601629793	0.00175485196683713	1.78327916996492e-05	0.00462995433696734	0.00778761570396662	2.76430414309925e-05	3.87517223721021e-06	1.70575632045469e-06	2.36691274651333e-06	0.00431541628396142	7.48834701556101e-07	1.27284783207018e-06	0.000713066054545841	0.000153509186126046	1.0055477378186	0.00143675562555428	0.000995173247914374	0.000104985394753248	3.34964483861716e-05	5.82096657903629e-05	1.71883985874944e-05	0.000143767410759734	7.53583822193989e-05	8.36785078303357e-05	0.00015656705567594	0.000105089079045232	1.71363107371544e-05	0.000133798526739774	1.00274677964594e-05	1.35375194298738e-05	6.53711021016467e-05	7.987925355785e-05	3.01854763395148e-05	3.8915305687833e-06	2.70511150089704e-06	1.98815349421976e-06	8.17392364916627e-06	3.98572609641128e-05	2.32523173816372e-06	3.50653740224197e-08	3.14053149869546e-06	3.03118133413306e-08	2.2989327076469e-06	6.25669504995586e-06	2.09330470720393e-05	1.85015010569341e-05	7.66891439684165e-07	6.25669504995586e-06	3.83445719842082e-07	3.12834752497793e-06	3.83445719842082e-07	7.66310902548967e-07	3.12834752497793e-06	7.66310902548967e-07	7.66310902548967e-07	8.76634350560493e-09
"Andrena_tridens"	0.00235592448983125	0.0815462726591822	3.62889007755245e-05	1.59418198291413e-05	0.0045527126353323	0.010187504129218	2.84878678645911e-05	3.98805527412512e-06	1.93039303317742e-06	2.00575786598591e-06	0.00227692568418292	7.92575392113683e-07	1.32604231970367e-06	0.000610120731888739	9.52637018838226e-05	0.00565016257240448	1.00148917725119	0.00103993839152036	7.84656883558905e-05	3.86027263803066e-05	6.02896318521229e-05	1.65915986731132e-05	0.000136406740613662	9.43250714434457e-05	8.00214062236738e-05	0.000157944965763058	0.000108432066159868	1.46962034184273e-05	0.000135602215002586	5.04013018570715e-06	6.98586517151096e-06	6.8404482640447e-05	8.20169467044414e-05	2.83010677981286e-05	1.05052232543487e-06	7.58274212965446e-07	1.25103740246554e-06	7.33027661698629e-06	4.10042550553429e-05	6.98262431950478e-08	2.97149313479394e-08	3.08994570770089e-06	3.18196062960586e-08	4.75400446840932e-08	6.15231437207067e-06	1.1078095706997e-05	1.90250561953385e-05	4.71184897966249e-07	6.15231437207067e-06	2.35592448983125e-07	3.07615718603534e-06	2.35592448983125e-07	1.58466815613644e-08	3.07615718603534e-06	1.58466815613644e-08	1.58466815613644e-08	7.42873283698485e-09
"Apis_mellifera"	0.00476549358987366	0.0603014899715756	4.9390451565795e-05	3.12367588795188e-05	0.00581578346153547	0.00465860304915452	0.0241918285677757	0.00115983950182065	7.09871058152625e-06	4.17084372853909e-06	2.03885119426018e-05	1.98785203987607e-06	2.78973962755419e-06	0.00170479955370563	0.000188078929899066	0.00400357053758657	0.00106384502121048	1.00184930133607	5.86763898521101e-05	0.000147635705302803	4.64378808029695e-05	1.58349269302016e-05	7.12753213819018e-05	4.90345946251714e-05	6.66492078062974e-05	0.000121959554749059	0.000191794099629391	2.05441985796586e-05	0.000103180353913925	7.84981770575444e-06	9.46135797911348e-06	3.15283137956949e-05	6.48662250289262e-05	2.62243557952089e-05	5.34428767604074e-05	1.51158726970127e-06	5.74792209142448e-05	1.02419136348496e-05	8.37862533027737e-05	1.11046356434348e-07	6.17902774598384e-08	3.98028849553873e-06	7.27434942417025e-06	6.47036483394695e-08	7.8591668399128e-06	5.73637511094994e-07	1.43709018870002e-05	9.53098717974733e-07	7.8591668399128e-06	4.76549358987366e-07	3.9295834199564e-06	4.76549358987366e-07	2.15678827798231e-08	3.9295834199564e-06	2.15678827798231e-08	2.15678827798231e-08	1.54475693649596e-08
"Nomada_sp1_M_PL_025"	0.0386151932113139	0.00125473757968092	0.0525719707620497	0.00128104308803658	0.00245052087784095	0.00479399945029026	1.53370513446844e-05	6.86473175090836e-06	9.82028999675886e-07	1.51259672061829e-05	3.59934940302609e-06	1.92159966262082e-07	5.34752218007804e-07	0.00475802382597755	0.00153263307444165	0.000437439144805201	8.31362650437412e-05	6.07719752039711e-05	1.00115938805497	1.94797228154004e-05	0.000265688595188551	9.74412015507868e-05	0.000128211226207182	0.000104397637585127	0.000190676676559241	0.000120622280847826	6.79279447906088e-05	6.97867729567322e-05	8.87928612784271e-05	0.000147333874281497	0.000198553612443266	4.29136785463682e-05	1.60525128287838e-05	7.79894788297426e-05	8.43502867261956e-05	5.90903007817531e-05	1.93616809165161e-05	2.2619111305442e-05	6.14630158257056e-06	6.90396437198233e-05	2.24088403054562e-07	1.66277184274736e-06	4.64118198705911e-08	6.88715774175324e-05	3.31151469978506e-06	3.87865908019342e-06	4.15062936253252e-06	7.72303864226278e-06	3.31151469978506e-06	3.86151932113139e-06	1.65575734989253e-06	3.86151932113139e-06	2.29571924725108e-05	1.65575734989253e-06	2.29571924725108e-05	2.29571924725108e-05	5.60221007636405e-08
"Bombus_bimaculatus"	0.000107749089616532	4.90513107719473e-05	3.15069683868341e-05	2.56096355334864e-05	0.00902943998147278	0.00360905813979377	0.00181287450287393	0.032379489132884	0.0449653039141669	4.02544849378784e-06	2.20332489328334e-06	0.00539512117113679	0.00359866839007689	0.0014573353464117	1.63320436187724e-05	0.000209352802413572	6.13507615687014e-05	0.000229362613595426	2.92195842231006e-05	1.00646305522291	2.8823162804861e-05	4.39027205022001e-06	2.03173529841714e-05	3.22529153415533e-05	0.000107533637092149	1.24120465433082e-05	0.000144481445154849	2.45572126447567e-05	6.28036972403363e-06	6.25596473954264e-06	1.23443386596259e-05	0.000121305724804186	1.22794792291508e-05	1.83662714401015e-05	3.9415549336323e-06	9.16549416857336e-08	0.00010509695787842	1.22558204657174e-05	0.000234836270983785	8.60027099234321e-08	5.9636273982042e-08	0.000327281715204504	0.00036296217820255	4.12755044369006e-08	1.22019459209092e-05	2.12669322630025e-08	2.20770543008116e-08	2.15498179233064e-08	1.22019459209092e-05	1.07749089616532e-08	6.10097296045459e-06	1.07749089616532e-08	1.37585014789669e-08	6.10097296045459e-06	1.37585014789669e-08	1.37585014789669e-08	1.49090684955105e-08
