"Clethrionomys_rutilus"	"Microtus_oeconomus"	"Clethrionomys_rufocanus"	"Tamias_sibiricus"	"Sorex_caecutiens"	"Sorex_arcticus"	"Sciurus_vulgaris"	"Sorex_daphaenodon"	"Alticola_macrotis"	"Lemmus_sibiricus"	"Spermophilus_parryii"	"Sorex_cinereus"	"Sorex_minutissimus"	"Sorex_roboratus"	"Megabothris_advenarius"	"Catallagia_dacenkoi"	"Corrodopsylla_birulai"	"Megabothris_calcarifer"	"Amalaraeus_penicilliger"	"Ceratophyllus_indages"	"Catallagia_ioffi"	"Tarsopsylla_octodecimdentata"	"Oropsylla_alaskensis"	"Megabothris_beljaevi"	"Amphipsylla_marikovskii"	"Rhadinopsylla_pseudodahurica"	"Peromyscopsylla_ostsibirica"	"Ctenophyllus_armatus"	"Neopsylla_acanthina"
"Clethrionomys_rutilus"	1.00558127459337	0.00162796672138096	0.00183789073064383	0.000182332337642036	7.6042548478531e-05	2.37265660836191e-05	8.25909458486991e-08	0.000149856868679656	0.00034848972840663	0.000244427626690012	0	2.63628512040212e-06	1.31417517859547e-05	1.31417517859547e-05	0.0465662291445319	0.0147187620002693	0.00063270842889651	0.00373462618135616	0.0228186210072006	1.41819426754284e-05	0.00762035578433135	7.72045798150883e-09	0	1.74244864203315e-05	0.00152861059349349	0.00183394466751966	0.00091644824152409	5.78832817911224e-07	0.000607601978606264
"Microtus_oeconomus"	0.00222668175527727	1.00438524350681	0.00120686119306383	1.76739022137807e-05	0.000269656860425949	0.000236355847887162	8.00573458088017e-09	0.000694195546560758	0.00015401581430422	0.000800859418845387	0	2.62617608763513e-05	4.15982445069259e-05	4.15982445069259e-05	0.00555869574054245	0.046590033847757	0.00630282261032432	0.0324694927097941	0.00670437462301263	1.37468905016209e-06	0.000860775885861174	7.48362145604016e-10	0	7.700790715211e-06	0.00249723207027419	1.13505913883837e-05	4.84516835068099e-06	5.61076260754943e-08	1.34542704246361e-06
"Clethrionomys_rufocanus"	0.00460865024123566	0.00221257885395035	1.00208721066937	0.000243380644709361	5.68696442097224e-05	1.17057782443091e-06	1.1024395292554e-07	0.000261927078065406	0.00026245294492852	0.000320100387381425	0	1.30064202714545e-07	2.32143755878046e-05	2.32143755878046e-05	0.0374321813336708	0.0260001006583411	3.12154086514909e-05	0.00771096572341937	0.00847540497747281	1.89303246819187e-05	0.00991112017599082	1.03054129908657e-08	0	1.3122647246426e-05	0.0030490753511281	0.00608160987101428	0.00228280691317831	7.72636967331306e-07	2.78468292521792e-06
"Tamias_sibiricus"	0.000957968313643076	6.7890227551348e-05	0.000509940398438662	1.00798738585757	4.30812289633929e-06	5.31446348065442e-08	0.000456587310173009	3.42135052200093e-07	0.000101388533324438	1.50843021109665e-05	0	5.90495942294935e-09	2.79253297307566e-08	2.79253297307566e-08	0.00486450622324048	3.12763692984473e-05	1.41719026150784e-06	1.06827829232957e-05	2.85772064289779e-05	0.0784019966433602	0.00961340052979687	4.26809876900857e-05	0	5.0694266662219e-06	3.16067885766716e-06	4.8270463230589e-06	0.00480196713733294	0.00319995995510339	5.78832817911224e-07
"Sorex_caecutiens"	0.000457637882661705	0.00118649018587418	0.000136487146103334	4.93475895398864e-06	1.00331694573065	0.00350512099760851	2.23529416019123e-09	0.00106763979112928	1.17831166405459e-05	1.78054885979679e-05	0	0.000389457888623168	3.35243943497516e-06	3.35243943497516e-06	0.00368142360962402	0.00375473216717218	0.0934698932695603	7.07623524253131e-05	1.96038898820594e-05	3.8382916331562e-07	5.96851437068283e-06	2.08951410626572e-10	0	5.89155832027297e-07	4.04660451234044e-06	1.65674989917994e-06	7.48474448643233e-07	1.56659014412338e-08	2.76518358103749e-07
"Sorex_arcticus"	0.000145435062475517	0.00105922435534617	2.86141245972e-06	6.20020739409682e-08	0.00357003064571237	1.00377990818164	2.80850341611864e-11	0.00112132098546394	3.28692722579187e-07	1.65861271988969e-06	0	0.000419989797959472	9.51621781105246e-08	9.51621781105246e-08	2.55310105650213e-05	0.000106581639483787	0.100797551510273	6.47174869691053e-05	1.03293811535112e-05	4.82256669200824e-09	2.00652824451184e-06	2.62534014985003e-12	0	1.64346361289593e-08	2.85453746118295e-06	2.80970405735485e-07	1.38612714126981e-07	1.96831980764979e-10	8.78761706800708e-08
"Sciurus_vulgaris"	5.94295719041726e-07	4.21171254037609e-08	3.16352212742855e-07	0.000625326098715208	2.67263432196778e-09	3.29693879283493e-11	1.00947465602471	2.1225064958922e-10	6.28985013977015e-08	9.3578629288771e-09	0	3.66326532537214e-12	1.7324063515947e-11	1.7324063515947e-11	3.01779837866409e-06	1.94029511378606e-08	8.79183678089313e-10	6.62728826032144e-09	1.77284688867496e-08	0.00663216683972304	5.96387448199085e-06	0.0943639352370922	0	3.14492506988508e-09	1.96079336615421e-09	2.99455934455765e-09	2.97900094612033e-06	1.98516221814352e-06	3.59091068907387e-10
"Sorex_daphaenodon"	0.0011022805229548	0.00373322938372674	0.000768319428991857	4.7898907308013e-07	0.0013048930780469	0.00134558518255673	2.16967330691203e-10	1.00091129095435	6.90811263588207e-05	0.000648417496791309	0	0.000149509464728525	3.39621282340869e-05	3.39621282340869e-05	0.000115574563398698	0.0380375836221773	0.0358822715348461	0.0268705150096034	5.75416248609145e-05	3.72561206883407e-08	1.98044335509176e-05	2.02817287385255e-11	0	3.45405631794104e-06	1.32492576333877e-05	6.65457297022484e-06	2.74750721198174e-06	1.52060023200041e-09	6.66030527465136e-07
"Alticola_macrotis"	0.00274643095482368	0.000887424453848125	0.000824852112632492	0.000152082799986657	1.54302717911911e-05	4.22604929030383e-07	6.88888348641493e-08	7.40154925273079e-05	1.00534652528313	3.64215063944164e-05	0	4.69561032255981e-08	8.64438800577959e-06	8.64438800577959e-06	0.00734477044419301	0.00968171456647315	1.12694647741435e-05	4.95573843495741e-05	0.0216181111728613	1.18291114961944e-05	0.011999459811282	6.43960847643135e-09	0	0.0502673262641564	8.84846501802989e-06	9.97752840444748e-06	5.08808004756849e-06	4.82802539640181e-07	1.65947489717443e-06
"Lemmus_sibiricus"	0.00192632248653319	0.00461447569906152	0.00100602978891305	2.26264531664497e-05	2.33167112592437e-05	2.1325020684296e-06	1.02490879697225e-08	0.000694733032276402	3.64215063944164e-05	1.00176139962723	0	2.36944674269956e-07	6.65255017369743e-06	6.65255017369743e-06	0.0168476510573894	0.00745085619454112	5.68667218247893e-05	0.0765065404002305	8.33207631476726e-05	1.75990208815749e-06	2.89198282988987e-05	9.58066918908846e-10	0	1.82107531972082e-06	1.73992766572573e-05	9.58897347426541e-06	4.14008797273145e-06	7.18300100522214e-08	1.16394107947625e-06
"Spermophilus_parryii"	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0
"Sorex_cinereus"	0.000145435062475517	0.00105922435534617	2.86141245972e-06	6.20020739409682e-08	0.00357003064571237	0.00377990818163525	2.80850341611864e-11	0.00112132098546394	3.28692722579187e-07	1.65861271988969e-06	0	1.00041998979796	9.51621781105246e-08	9.51621781105246e-08	2.55310105650213e-05	0.000106581639483787	0.100797551510273	6.47174869691053e-05	1.03293811535112e-05	4.82256669200824e-09	2.00652824451184e-06	2.62534014985003e-12	0	1.64346361289593e-08	2.85453746118295e-06	2.80970405735485e-07	1.38612714126981e-07	1.96831980764979e-10	8.78761706800708e-08
"Sorex_minutissimus"	0.00217495992057551	0.00503338758533804	0.0015321487887951	8.79647886518831e-07	9.21920844618169e-05	2.56937880898416e-06	3.9845346086678e-10	0.000764147885266955	0.000181532148121371	0.000139703553647646	0	2.85486534331574e-07	1.00008960161156	8.9601611560184e-05	0.000188412963786795	0.100353804947406	6.85167682395776e-05	0.000212746749660854	9.92180459787644e-05	6.84196564498809e-08	3.78458329155731e-05	3.7246736559286e-11	0	9.07660740606857e-06	2.04077864161274e-05	1.32282757709083e-05	5.45760790552351e-06	2.79253297307566e-09	1.31417517859547e-06
"Sorex_roboratus"	0.00217495992057551	0.00503338758533804	0.0015321487887951	8.79647886518831e-07	9.21920844618169e-05	2.56937880898416e-06	3.9845346086678e-10	0.000764147885266955	0.000181532148121371	0.000139703553647646	0	2.85486534331574e-07	8.9601611560184e-05	1.00008960161156	0.000188412963786795	0.100353804947406	6.85167682395776e-05	0.000212746749660854	9.92180459787644e-05	6.84196564498809e-08	3.78458329155731e-05	3.7246736559286e-11	0	9.07660740606857e-06	2.04077864161274e-05	1.32282757709083e-05	5.45760790552351e-06	2.79253297307566e-09	1.31417517859547e-06
"Megabothris_advenarius"	0.0670148775949568	0.00584871464874466	0.0214828171132372	0.00133245170462674	0.000880340428388354	5.99423726309195e-06	6.03559675732819e-07	2.26124145780061e-05	0.00134121895067872	0.00307652758439285	0	6.66026362565772e-07	1.63837359814604e-06	1.63837359814604e-06	1.00399695531466	0.00183497842992357	0.000159846327015785	0.000829220243230717	0.00176489706363334	0.000103639068840835	0.000751218420431527	5.64197088185026e-08	0	6.70609475339362e-05	0.000180831324130695	0.000251676011102851	0.000115908152219274	4.23000541151346e-06	4.04923731691582e-05
"Catallagia_dacenkoi"	0.0217495992057551	0.0503338758533804	0.015321487887951	8.79647886518831e-06	0.000921920844618169	2.56937880898416e-05	3.9845346086678e-09	0.00764147885266955	0.00181532148121371	0.00139703553647646	0	2.85486534331574e-06	0.00089601611560184	0.00089601611560184	0.00188412963786795	1.00353804947406	0.000685167682395776	0.00212746749660854	0.000992180459787644	6.84196564498809e-07	0.000378458329155731	3.7246736559286e-10	0	9.07660740606857e-05	0.000204077864161274	0.000132282757709083	5.45760790552351e-05	2.79253297307566e-08	1.31417517859547e-05
"Corrodopsylla_birulai"	0.00145435062475517	0.0105922435534617	2.86141245972e-05	6.20020739409682e-07	0.0357003064571237	0.0377990818163525	2.80850341611864e-10	0.0112132098546394	3.28692722579187e-06	1.65861271988969e-05	0	0.00419989797959472	9.51621781105246e-07	9.51621781105246e-07	0.000255310105650213	0.00106581639483787	1.00797551510273	0.000647174869691053	0.000103293811535112	4.82256669200824e-08	2.00652824451184e-05	2.62534014985003e-11	0	1.64346361289593e-07	2.85453746118295e-05	2.80970405735485e-06	1.38612714126981e-06	1.96831980764979e-09	8.78761706800708e-07
"Megabothris_calcarifer"	0.00858445323631174	0.0545667863595151	0.00706838524646775	4.67371752894187e-06	2.70272873846682e-05	2.42690576134145e-05	2.11705041649157e-09	0.00839703594050107	1.44542371019591e-05	0.0223144076167339	0	2.69656195704605e-06	2.95481596751187e-06	2.95481596751187e-06	0.00132444899960462	0.00330939388361329	0.000647174869691053	1.00376750074701	0.000614496865538318	3.63525170212687e-07	0.0001797632485953	1.97898191106821e-10	0	7.22711855097955e-07	0.000169676354207794	5.83996408857583e-05	2.38672389327059e-05	1.48371985045774e-08	5.18698080743912e-06
"Amalaraeus_penicilliger"	0.0680447166971477	0.0146167446735951	0.0100788599732109	1.62194955407712e-05	9.71363913075016e-06	5.02510434495139e-06	7.34693305216649e-09	2.33276857544248e-05	0.00817982584919075	3.15267752450653e-05	0	5.58344927216821e-07	1.78771254015792e-06	1.78771254015792e-06	0.00365699391563666	0.00200223804497687	0.000134002782532037	0.00079718512286052	1.00189771083317	1.26156423461854e-06	0.000722807710122582	6.8677852444165e-10	0	0.000408991292459537	0.000169568443859432	0.000184427897173861	8.46556843002767e-05	5.14904620341943e-08	4.11146324454065e-05
"Ceratophyllus_indages"	9.02735197224382e-05	6.39759134883128e-06	4.80539011156397e-05	0.0949870343948402	4.05973153506906e-07	5.00805002631625e-09	0.005866916819755	3.22408736726026e-08	9.55428236231087e-06	1.42145937889643e-06	0	5.56450002924028e-10	2.63152524807234e-09	2.63152524807234e-09	0.000458403573719076	2.94730827784103e-06	1.33548000701767e-07	1.00668508674283e-06	2.69295442389726e-06	1.00742614295393	0.000905912533814409	0.000548429180977098	0	4.77714118115544e-07	2.97844512318825e-07	4.54873564438307e-07	0.000452510243715678	0.000301546140936001	5.45459333670321e-08
"Catallagia_ioffi"	0.0494576032277191	0.004084465968204	0.0256523110437409	0.0118753771250432	6.43663314485403e-06	2.12455931771842e-06	5.37918090532507e-06	1.74745001919861e-05	0.00988190807987927	2.38163291873284e-05	0	2.36062146413158e-07	1.48415031041463e-06	1.48415031041463e-06	0.00338784777841669	0.00166224834766439	5.66549151391579e-05	0.000507566819563199	0.0015731697220315	0.000923675524673515	1.00086029943314	5.02836475932561e-07	0	0.000494095403993964	0.000162570421452524	0.000245119796301793	0.000159675744059524	3.76996099207721e-05	2.98837481738484e-05
