"Miconia_minutiflora"	"Miconia_ternatifolia"	"Miconia_splendens"	"Miconia_dolichorrhyncha"	"Miconia_wittii"	"Miconia_phanerostila"	"Miconia_duckei"	"Melastomataceae_unknown"	"Tococa_discolor"	"Clidemia_hirta"	"Ossaea_cucullata"	"Clidemia_japurensis_var._heterobasis"	"Henriettea_sp."	"Ossaea_araneifera"	"Melastomataceae_minute-seeded"	"otherMelastomes"	"Psychotria_deflexa"	"Psychotria_alboviridula"	"Palicourea_punicea"	"Psychotria_spp."	"otherRubiaceae"	"Coussapoa_cf_parvifolia"	"Ficus_americana"	"Coussapoa_sp."	"Clusia_sp."	"Marcgraviaceae_1"	"Alchornea_triplinervia"	"Croton_schiedianus"	"Anthurium_acaule"	"Unidentified_1"	"Unidentified_2"	"Codonanthe_sp."	"Dilleniaceae"	"Sorocea_sp."	"Iryanthera_grandis"	"Unidentified_3"	"Ficus_sp."	"Piper_aduncum"	"Piper_sp._2"	"Piper_arboreum"	"Pothomorphe_peltata"	"Piper_sp._5"	"Piperaceae_unknown_6"	"Piperaceae_unknown_7"	"Cecropia_distachya"	"Cecropia_ficifolia"	"Cecropia_sciadophylla"	"Cecropia_membranacea"	"Ficus_sp._1"	"Ficus_sp._2"	"Ficus_sp._3"	"Vismia_angusta"	"Vismia_macrophylla"	"Vismia_sp._1"	"Anthurium_sp."	"Philodendron_sp."	"Araceae_unknown"	"Solanum_lanceolatum"	"Solanum_sp."	"Guttiferae_unknown"	"Passifloraceae_unknown"	"Gurania_acuminata"	"Unknown_family"	"Amaranthaceae"	"Solanum_jamiacense"	"Physalis_sp."	"Thoracocarpus_bissectus"	"Ficus_sp._9"	"Cactaceae"	"Curcurbid"	"Unknown_1"	"Vismia_sp._2"	"Piper_sp."	"Ficus_sp._42"	"Passifloraceae"	"Gesneriacea"	"Unknown_2"	"Marcgravia_sp."	"Marcgravia_sp._301"	"Souroubea_guianensis"	"Coussapoa_villosa"	"Havetiopsis_flavida"	"Philodendron_cuneatum"	"Phytolacca_rivinoides"	"Catharus_ustulatus"	"Machaeropterus_regulus"	"Manacus_manacus"	"Pipra_coronata"	"Pipra_pipra"	"Tachyphonus_surinamus"	"Tangara_schrankii"	"Artibeus_gnomus"	"Artibeus_jamaicensis"	"Artibeus_lituratus"	"Artibeus_obscurus"	"Carollia_brevicauda"	"Carollia_castanea"	"Carollia_perspicillata"	"Phyllostomus_hastatus"	"Rhinophylla_pumilio"	"Sturnira_lilium"	"Uroderma_bilobatum"
"Miconia_minutiflora"	1.00091624324186	0.000903861249037984	0.000287569816425833	0.000287287321435777	0.000253673717045243	0.000177249423330484	0.00203009562320516	5.30480691795476e-07	0.000189688212635777	5.5714988117427e-05	0.000907856385154767	0.000109772657759395	0.000387945120109526	0.000109772657759395	0.000452377702994252	0.000375563127284133	0.000287271637879899	0.000253408476699345	0.000109772657759395	0.000109772657759395	0.000198969226294908	0.000122836778662682	5.51515692255954e-05	4.16887731995849e-07	5.30480691795476e-07	5.5333407354958e-05	4.47078475260311e-07	2.98178545933903e-07	5.48863288796977e-05	5.48863288796977e-05	2.65240345897738e-07	2.98178545933903e-07	6.72683217050908e-05	5.48863288796977e-05	5.48863288796977e-05	5.48863288796977e-05	2.08443865997925e-07	1.05210631924099e-06	2.01439306805149e-08	1.57552135214659e-07	4.98351889605666e-08	8.41982230793345e-08	4.02344779267959e-08	1.78726132068478e-08	1.06404628083115e-07	4.39057546463023e-07	1.96508359449279e-08	1.87994703201338e-08	5.52621981521368e-09	6.69085591008893e-08	9.09481838679548e-09	1.74964409446904e-06	3.41735892569979e-07	1.26543868177096e-08	3.98006257757056e-08	2.0090547246281e-08	1.1351991281907e-07	9.78637099459969e-08	1.27632710254934e-08	3.13290828146714e-07	3.57452264136955e-08	7.50265036205616e-09	6.64899334847483e-11	8.01217613361892e-08	7.43616042857141e-09	7.43616042857141e-09	7.43616042857141e-09	7.43616042857141e-09	7.43616042857141e-09	7.43616042857141e-09	5.94892834285713e-08	5.21822638913817e-09	5.21822638913817e-09	5.21822638913817e-09	5.21822638913817e-09	5.21822638913817e-09	4.43266223231655e-11	2.56681799711403e-08	0.000418800568369938	5.61127062732161e-05	5.82972922451473e-07	0.000274934411907685	0.000198917587593104	0.000164711168902984	2.68360691340513e-05	0.0100902482557636	4.47078475260311e-05	0.0402180293031859	0.0504954225693219	5.83528760975023e-05	2.29288252597717e-05	1.33463817966053e-08	2.51797001541001e-06	1.14973405316992e-08	8.21970006607629e-09	1.74749770071428e-05	2.50902140899483e-08	2.32211074316649e-05	2.46012753893569e-08	1.02672719884561e-05	5.98863142811149e-09	5.19382633887847e-09
"Miconia_ternatifolia"	0.000903861249037984	1.00096918946645	0.00028758732793458	0.000263986120733912	0.00027544215062355	0.000132180809735199	0.00215783814528897	5.15883365672104e-07	6.69225608386572e-05	6.66032167085144e-05	0.000761837962522655	0.000131547369315876	0.000276075143438597	0.000131547369315876	0.00048505941015228	0.000341403360847594	0.000287273679249676	0.000275184208940714	0.000131547369315876	0.000131547369315876	0.000209875201211566	6.68530399304786e-05	6.60316263407742e-05	3.7594634076288e-07	5.15883365672104e-07	6.62383615867276e-05	4.6467692878945e-07	3.13648684904083e-07	6.57736846579382e-05	6.57736846579382e-05	2.57941682836052e-07	3.13648684904083e-07	4.45467248941486e-07	6.57736846579382e-05	6.57736846579382e-05	6.57736846579382e-05	1.8797317038144e-07	1.2150418159962e-06	2.29594571678847e-08	1.82059882955653e-07	5.64964177816281e-08	9.6950366021942e-08	4.58576142029379e-08	2.05976185101753e-08	1.19488668427537e-07	5.06474915336159e-07	2.32074392216707e-08	2.16276566418021e-08	6.42795726878329e-09	7.86332249026628e-08	1.0882918901648e-08	1.99166161970962e-06	3.89112547446886e-07	1.44985918484095e-08	4.61668371227953e-08	2.28981570350532e-08	1.2769352189845e-07	1.13208650892928e-07	1.46210162465554e-08	3.37840580125979e-07	4.11952370203505e-08	8.47268063267878e-09	7.31154460350512e-11	9.09921337141288e-08	8.39956518664372e-09	8.39956518664372e-09	8.39956518664372e-09	8.39956518664372e-09	8.39956518664372e-09	8.39956518664372e-09	6.71965214931498e-08	6.09902666176577e-09	6.09902666176577e-09	6.09902666176577e-09	6.09902666176577e-09	6.09902666176577e-09	4.87436306900341e-11	2.76400284387617e-08	0.000473195788150263	6.70063246900358e-05	5.94688104159373e-07	0.000329348001967688	0.000209810323801589	0.000197382044240432	2.82283816413674e-05	6.6820087341223e-05	4.6467692878945e-05	0.0402183150949546	0.0605117898853031	5.67471702239315e-05	2.06770487419584e-05	1.42536596374261e-08	3.01438696851293e-06	1.32187935428405e-08	9.49710859956116e-09	1.97389781886127e-05	2.88110624307836e-08	2.71406686448577e-05	2.70527150329689e-08	1.10560113755047e-05	6.7333418980227e-09	6.03715720490776e-09
"Miconia_splendens"	0.000958566054752776	0.0009586244264486	1.00085002968875	2.3248490265258e-06	0.000240156655013769	1.22653838156462e-06	0.00208534992020614	6.0258864100984e-07	1.38007541554259e-06	0.000372914096818362	0.000720971251781591	7.97016324456258e-07	0.000240535633626074	7.97016324456258e-07	0.000479794187368607	0.000240594005321897	0.000478116688737615	0.000239855360693264	7.97016324456258e-07	7.97016324456258e-07	0.000239938826675343	1.21871013054501e-06	6.99802482733049e-07	1.78771181407189e-07	6.0258864100984e-07	8.80482306535542e-07	4.81974144307413e-07	0.000371913000015124	3.98508162228129e-07	3.98508162228129e-07	3.0129432050492e-07	0.000371913000015124	3.40136466404768e-07	3.98508162228129e-07	3.98508162228129e-07	3.98508162228129e-07	8.93855907035946e-08	8.64663360086906e-07	1.77310027474581e-08	1.38756778750623e-07	4.55699922588361e-08	6.85271852386748e-08	3.541088339923e-08	1.44421775982457e-08	3.57259183955685e-07	6.58627037777801e-07	7.50191446648722e-08	1.69717336677646e-07	1.26845243338462e-07	1.02191206225766e-07	2.40693088081421e-08	1.65244849067852e-06	3.27353318827115e-07	1.07073527500059e-08	1.31244775718472e-07	1.76798806517719e-08	1.03973559977913e-07	7.67662484207591e-08	1.08314476502634e-08	3.18561520778849e-07	2.88843551964914e-08	2.1498855908657e-08	1.45263280068909e-08	6.6867461004984e-08	6.97252790176605e-09	6.97252790176605e-09	6.97252790176605e-09	6.97252790176605e-09	6.97252790176605e-09	6.97252790176605e-09	5.57802232141284e-08	3.73482484823982e-09	3.73482484823982e-09	3.73482484823982e-09	3.73482484823982e-09	3.73482484823982e-09	9.68421867126061e-09	2.62303873733734e-08	0.000241578595774734	0.00037319113476077	0.000372286771302437	2.42002900461302e-06	0.000239887720809588	1.23287273516679e-06	0.0334721700013611	5.10204699607153e-05	4.81974144307413e-05	0.0669363364232662	0.000366627509249879	6.62847505110824e-05	9.8324149773954e-06	5.33478480124294e-06	5.35595245138506e-06	1.93576770481193e-08	1.23494930497822e-08	1.63854405691502e-05	2.40273849725095e-08	1.66199705746672e-05	5.37474136254964e-06	1.04921549493494e-05	6.82521951416476e-09	6.42186092745097e-09
"Miconia_dolichorrhyncha"	0.000410410459193967	0.000377123029619874	9.96363868511057e-07	1.00054254442731	0.000191062872147445	0.000351843401188491	0.00196015251701116	0.000130951621897875	0.000319888492858361	0.000193836901304765	0.000667694802752485	0.000125225215174158	0.000317387135520853	0.000125225215174158	0.000188931819121522	0.000284099705946759	7.23692048700212e-07	0.000125587061198508	0.000125225215174158	0.000125225215174158	6.33447579230145e-05	0.000485424753403511	0.000128088418536017	0.000261436297706322	0.000130951621897875	6.29829118986644e-05	3.70304311585487e-07	2.72671819810845e-07	6.26126075870789e-05	6.26126075870789e-05	6.54758109489376e-05	2.72671819810845e-07	9.59000371611723e-05	6.26126075870789e-05	6.26126075870789e-05	6.26126075870789e-05	0.000130718148853161	1.50013681310994e-06	2.96740868965871e-08	2.31243221941399e-07	7.45819704825027e-08	1.20259917767383e-07	5.9272063335603e-08	2.54579573454169e-08	1.80495746210023e-07	7.12019460598247e-07	4.29016242333816e-08	5.37590485069016e-08	2.90077282452816e-08	1.24264168389552e-07	2.09555944089277e-08	2.36535386950163e-06	4.49707352647764e-07	1.83519779281443e-08	7.93129897431891e-08	2.9597976439016e-08	1.52950773585573e-07	1.37773360404499e-07	1.84927769837255e-08	2.86017485277854e-07	5.09159146908339e-08	1.38672942682446e-08	2.62129575737297e-09	9.85126825849623e-08	1.12459985108717e-08	1.12459985108717e-08	1.12459985108717e-08	1.12459985108717e-08	1.12459985108717e-08	1.12459985108717e-08	8.99679880869734e-08	7.10597941727262e-09	7.10597941727262e-09	7.10597941727262e-09	7.10597941727262e-09	7.10597941727262e-09	1.74753050491531e-09	2.32367588610659e-08	0.000640396933329722	0.000259460789519085	6.57908210886524e-05	0.000509306547726807	0.000128584055570761	0.000187908882555409	2.45404637829761e-05	0.0143850055741759	3.70304311585487e-05	0.00010131688681803	0.0576035989801126	0.0144046784087663	0.0143789963738477	9.49075782547056e-07	5.58656360479275e-06	1.85144837688068e-08	1.34957643745115e-08	2.64280965005484e-05	3.57719150584036e-08	3.16216084068632e-05	9.69879430227997e-07	9.29470354442635e-06	7.74394805696847e-09	8.43805834366643e-09
"Miconia_wittii"	0.000634184292613106	0.000688605376558876	0.000180117491260327	0.00033436002625803	1.00031384882024	0.000110385057882439	0.00213667827211833	0.000228543290686244	0.000169984462000286	0.000283764739732069	0.000659864713523052	0.000109703323032468	0.000200438330038765	0.000109703323032468	0.000344724160570699	0.000254859413984535	0.000179747703730736	0.000199577174897836	0.000109703323032468	0.000109703323032468	0.000145146985672863	0.000170056198988834	0.000169123306859356	5.0231455901297e-07	0.000228543290686244	5.52731338074953e-05	4.2147229126126e-07	3.69787529590949e-07	5.4851661516234e-05	5.4851661516234e-05	0.000114271645343122	3.69787529590949e-07	4.30577570464706e-07	5.4851661516234e-05	5.4851661516234e-05	5.4851661516234e-05	2.51157279506485e-07	1.37295730843771e-06	2.70111343729492e-08	2.11503312298441e-07	6.77833248410192e-08	1.09779752854482e-07	5.39501943031576e-08	2.32449211773088e-08	2.22322191561266e-07	6.97656891852993e-07	4.66430011351131e-08	7.18248752823107e-08	4.45661231018949e-08	1.14727358263096e-07	2.01628058361336e-08	2.32268349723562e-06	4.50117045484446e-07	1.67279937025057e-08	8.54525085881465e-08	2.69390599302084e-08	1.50289438353877e-07	1.2596903019078e-07	1.68785018843888e-08	3.93592877116942e-07	4.64898423546176e-08	1.47336520070284e-08	4.52258577932568e-09	1.01185545906271e-07	1.02110662277027e-08	1.02110662277027e-08	1.02110662277027e-08	1.02110662277027e-08	1.02110662277027e-08	1.02110662277027e-08	8.16885298216216e-08	6.51692747480305e-09	6.51692747480305e-09	6.51692747480305e-09	6.51692747480305e-09	6.51692747480305e-09	3.01505718621712e-09	3.22500579625998e-08	0.000478971825394041	0.000170175935025943	0.000114687191181719	0.000388826583123984	0.000259163309082732	0.00016462015382345	3.32808776631854e-05	6.45866355697059e-05	4.2147229126126e-05	0.025164678522303	0.0504635285949353	0.0251397619754869	2.76273007457134e-05	1.64879847717398e-06	5.18948087123799e-06	1.86875277950992e-08	1.3149531128181e-08	2.39960056351013e-05	3.38749880881543e-08	2.90003272628736e-05	1.6733567383505e-06	1.29000231850399e-05	8.27795000356895e-09	7.89210425923918e-09
"Miconia_phanerostila"	0.00044312355832621	0.000330452024337998	9.19903786173466e-07	0.00061572595207986	0.000110385057882439	1.00050569902527	0.0016559241406451	7.07520257133567e-07	0.000390206578121228	5.57477452292917e-05	0.000778478276067626	0.000109673166677492	0.000445047532407788	0.000109673166677492	0.000165568866204313	0.000332375998419576	7.16262152761293e-07	0.000110031297753873	0.000109673166677492	0.000109673166677492	5.55375684504408e-05	0.000679733943332974	5.51903434673127e-05	0.000457035482538703	7.07520257133567e-07	5.51794373740601e-05	3.42854035314175e-07	2.03641633412173e-07	5.48365833387459e-05	5.48365833387459e-05	3.53760128566784e-07	2.03641633412173e-07	0.000167508117326958	5.48365833387459e-05	5.48365833387459e-05	5.48365833387459e-05	0.000228517741269352	1.39686659375902e-06	2.86348191783813e-08	2.14471942397522e-07	7.28771922583281e-08	1.13143233233701e-07	5.72000893023712e-08	2.3896598647226e-08	1.18672285317132e-07	6.10311470063177e-07	2.94939891809951e-08	2.5019936965945e-08	6.75279908015591e-09	1.07611877554356e-07	1.65559907816796e-08	2.14775077532958e-06	4.01222646181382e-07	1.74872895904053e-08	5.81235872006763e-08	2.85652701239899e-08	1.43632508141093e-07	1.27995993655724e-07	1.76085429858558e-08	2.25156712440438e-07	4.7793197294452e-08	1.11560520361147e-08	7.80715025300763e-11	8.705520915652e-08	1.10779805335846e-08	1.10779805335846e-08	1.10779805335846e-08	1.10779805335846e-08	1.10779805335846e-08	1.10779805335846e-08	8.86238442686766e-08	6.4093090568207e-09	6.4093090568207e-09	6.4093090568207e-09	6.4093090568207e-09	6.4093090568207e-09	5.20476683533842e-11	1.82238980571577e-08	0.000731983488914618	0.000284265658385924	5.86776033326807e-07	0.000503099398494498	5.56610133865796e-05	0.000164573843106806	1.83277470070956e-05	0.0251262175990437	3.42854035314175e-05	0.000100276701386581	0.0504496566716463	7.78272282846924e-05	0.0251369515396287	1.48845676778592e-08	4.5962371631643e-06	1.54718599471381e-08	1.15795295168267e-08	2.60332542539237e-05	3.26880555639785e-08	2.85214253028521e-05	2.88864559361282e-08	7.28955922286307e-06	6.66893674978117e-09	7.46422442454724e-09
"Miconia_duckei"	0.000495145273952477	0.000526301986655845	0.000152586579527278	0.000334660185831174	0.000208456416792032	0.000161553574697083	1.00256474702206	8.96113795854603e-05	0.000174943646398036	0.000235648808467538	0.000668805049920289	0.000128300921341361	0.000229638222933927	0.000128300921341361	0.000361367389226319	0.000260794935637295	7.06996113158809e-05	0.000163650726999302	0.000128300921341361	0.000128300921341361	0.000197716662227018	0.000142467709207542	0.000108956150463411	5.17810776818096e-07	8.96113795854603e-05	0.000162366856569077	9.82163958983967e-05	8.18869682113974e-05	6.41504606706805e-05	6.41504606706805e-05	4.48056897927301e-05	8.18869682113974e-05	3.29937479673129e-05	6.41504606706805e-05	6.41504606706805e-05	6.41504606706805e-05	2.58905388409048e-07	1.31797615578229e-06	2.47467347468499e-08	2.02609656732231e-07	6.0956563863438e-08	1.04280431211023e-07	4.94260706597697e-08	2.21507508629508e-08	2.03673683489407e-07	6.58191481794496e-07	4.80963336387386e-08	7.56369938219165e-08	4.85597559306893e-08	1.11948824818562e-07	2.01784662500471e-08	2.08454391059752e-06	4.04137992167003e-07	1.56100289252902e-08	8.59024326098843e-08	2.46793359129197e-08	1.2825122051444e-07	1.21676093431519e-07	1.57367579962431e-08	2.51370138967557e-07	4.43015017259016e-08	1.40537486890929e-08	4.98444170146333e-09	8.84003743017069e-08	9.06930698762957e-09	9.06930698762957e-09	9.06930698762957e-09	9.06930698762957e-09	9.06930698762957e-09	9.06930698762957e-09	7.25544559010365e-08	6.5407219376606e-09	6.5407219376606e-09	6.5407219376606e-09	6.5407219376606e-09	6.5407219376606e-09	3.32296113430888e-09	2.03971710412017e-08	0.000401477226809783	0.000289327489268601	0.000126739807357326	0.000365859977954547	0.000144421293448417	0.000192516789231418	0.00736982713902576	0.00494906219509693	0.00982163958983967	0.00989794558422332	0.0590184238170261	0.00985725175440064	2.84795927249953e-05	1.82082480636458e-06	5.15202354572442e-06	1.76026183265394e-08	1.24447493616659e-08	2.13128714209295e-05	3.16774519471907e-08	2.91062126225897e-05	1.84424342954143e-06	8.15886841648067e-06	6.97009890241369e-09	7.59860341628272e-09
"Melastomataceae_unknown"	2.65240345897738e-06	2.57941682836052e-06	9.0388296151476e-07	0.000458330676642563	0.000457086581372489	1.41504051426714e-06	0.00183703328150194	1.00091256751502	0.000457377548698128	0.000913445446803927	0.000459835092048462	6.31878617196363e-07	1.5806757398193e-06	6.31878617196363e-07	1.58173285832825e-06	1.50768910920244e-06	3.41890488385716e-07	8.02823861389221e-07	6.31878617196363e-07	6.31878617196363e-07	7.78908996939025e-07	0.000457777094674625	0.000456599696819698	7.88471915711468e-07	0.000912567515022199	6.07963752746167e-07	2.92024444147985e-07	5.61992473129044e-07	3.15939308598182e-07	3.15939308598182e-07	0.0004562837575111	5.61992473129044e-07	3.88925939215038e-07	3.15939308598182e-07	3.15939308598182e-07	3.15939308598182e-07	3.94235957855734e-07	1.63446915276926e-06	3.64680822419187e-08	2.67546461072942e-07	9.63346650986067e-08	1.32575298005136e-07	7.28409602271355e-08	2.77744156353912e-08	5.2449576616775e-07	1.18495692411709e-06	1.10626071011804e-07	2.18895948804806e-07	1.57578498515379e-07	2.03301271557824e-07	4.44368355419607e-08	3.09328192449358e-06	5.89228789824485e-07	2.13824312068693e-08	1.94291728927591e-07	3.63728779852168e-08	2.105234707143e-07	1.436628086382e-07	2.16102002473373e-08	6.05861561809353e-07	5.55488312707824e-08	3.28549246841375e-08	1.786447790579e-08	1.22559818630129e-07	1.49904467783475e-08	1.49904467783475e-08	1.49904467783475e-08	1.49904467783475e-08	1.49904467783475e-08	1.49904467783475e-08	1.1992357422678e-07	6.39198442852186e-09	6.39198442852186e-09	6.39198442852186e-09	6.39198442852186e-09	6.39198442852186e-09	1.19096519371933e-08	4.99463077383831e-08	0.000458915582384147	0.000457862940141609	0.000456953178126219	0.0004583323567324	0.000457021790619608	1.01173777007976e-06	5.05793225816139e-05	5.83388908822557e-05	2.92024444147985e-05	4.78646683740003e-05	0.000290664163910327	0.100382426652442	4.33659553641308e-05	6.55141561043049e-06	1.07222758912622e-05	3.30328542333622e-08	2.24230598336703e-08	3.52275499291165e-05	4.47460006499069e-08	2.84443307069222e-05	6.6098568251423e-06	1.99785230953533e-05	1.25272972257406e-08	1.2230861797091e-08
"Tococa_discolor"	0.000474220531589442	0.000167306402096643	1.03505656165694e-06	0.000559804862502132	0.000169984462000286	0.000390206578121228	0.00179317237557987	0.000228688774349064	1.00081105349197	0.000256578424275143	0.00125759416977834	5.52538972063718e-05	0.000724722231017724	5.52538972063718e-05	8.39864734900979e-05	0.000417808101524925	7.7235523876376e-07	5.56400748257537e-05	5.52538972063718e-05	5.52538972063718e-05	2.83463986643442e-05	0.000477335619511446	0.000141971335777718	8.23205637742532e-07	0.000228688774349064	2.79602210449624e-05	3.33272441776449e-07	2.6270132289318e-07	2.76269486031859e-05	2.76269486031859e-05	0.000114344387174532	2.6270132289318e-07	0.000334541078095985	2.76269486031859e-05	2.76269486031859e-05	2.76269486031859e-05	4.11602818871266e-07	8.23573115902826e-07	1.63061066188805e-08	1.29323497660803e-07	4.11139068864441e-08	6.56348073251504e-08	3.25682308932995e-08	1.38854115898191e-08	1.64810733332536e-07	4.68377419095317e-07	3.67645045809447e-08	6.20846716727568e-08	4.18100884413599e-08	8.07396377374429e-08	1.56793421339082e-08	1.39067987768281e-06	2.68110958315715e-07	1.00491786214127e-08	6.48936944234599e-08	1.6262124274419e-08	8.88635392143003e-08	7.49785247637919e-08	1.0140723967269e-08	2.14579375071214e-07	2.77708231796381e-08	1.071055246134e-08	4.49760680833366e-09	5.83411388322819e-08	6.21294565300629e-09	6.21294565300629e-09	6.21294565300629e-09	6.21294565300629e-09	6.21294565300629e-09	6.21294565300629e-09	4.97035652240503e-08	3.83623296840638e-09	3.83623296840638e-09	3.83623296840638e-09	3.83623296840638e-09	3.83623296840638e-09	2.99840453888911e-09	1.75581141191566e-08	0.000253726169918948	0.000142985125306912	0.000114643018133405	0.000252921095149557	0.000142450220923504	8.29192081392418e-05	2.36431190603862e-05	0.0501811617143978	3.33272441776449e-05	0.000108129733426926	0.025416792714931	0.025155765178397	4.52763100758393e-05	1.64553373716132e-06	3.94800446591219e-06	1.26563581375342e-08	8.86716206121962e-09	1.46004222845648e-05	2.06717018969269e-08	1.70712367094084e-05	1.66411451908345e-06	7.02324564766266e-06	5.03499402209688e-09	5.20805446052071e-09
"Clidemia_hirta"	0.000139287470293568	0.000166508041771286	0.000279685572613772	0.000339214577283339	0.000283764739732069	5.57477452292917e-05	0.00241540028679227	0.000456722723401963	0.000256578424275143	1.00076336521584	0.00036840624318132	5.51054703530653e-05	5.60677054287166e-05	5.51054703530653e-05	8.36450123528075e-05	8.32882769064348e-05	5.95815356044969e-07	5.54033780310878e-05	5.51054703530653e-05	5.51054703530653e-05	2.82416343217197e-05	0.000256866482931153	0.000255914096877514	6.20222354823953e-07	0.000456722723401963	2.79437266436973e-05	3.90991467164601e-07	0.000279089757257727	2.75527351765327e-05	2.75527351765327e-05	0.000228361361700982	0.000279089757257727	3.32163698814377e-07	2.75527351765327e-05	2.75527351765327e-05	2.75527351765327e-05	3.10111177411976e-07	1.58644090843667e-06	3.11885963820299e-08	2.56900122368256e-07	7.88394841391951e-08	1.24830677120018e-07	6.22881878656185e-08	2.63942634754725e-08	5.1297409353316e-07	1.13232180613066e-06	1.18422765926411e-07	2.38370227548248e-07	1.75120436616041e-07	1.98052707795714e-07	4.46809318469345e-08	2.73299633596839e-06	5.30654746716141e-07	1.91646183196871e-08	2.02073325085169e-07	3.10995914835887e-08	1.66425958877691e-07	1.42278646803707e-07	1.93549489008311e-08	3.67368189018276e-07	5.2788526950945e-08	3.17567170072712e-08	1.98217438433696e-08	1.07094399345405e-07	1.19349731639016e-08	1.19349731639016e-08	1.19349731639016e-08	1.19349731639016e-08	1.19349731639016e-08	1.19349731639016e-08	9.54797853112129e-08	7.22964515578544e-09	7.22964515578544e-09	7.22964515578544e-09	7.22964515578544e-09	7.22964515578544e-09	1.32144958955797e-08	3.00036148809932e-08	0.000367111500468012	0.000535716891752981	0.000507566040090258	0.000366504139348677	0.000256375053579708	8.27305019811559e-05	0.0251180781531954	4.98245548221566e-05	3.90991467164601e-05	8.34141498462957e-05	0.0253485163624101	0.050239499574216	3.41122295153174e-05	7.2752676299444e-06	1.06094789183437e-05	3.18517391540865e-08	2.14668503150222e-08	2.80471869351688e-05	4.18323022673584e-08	3.21719209432452e-05	7.33404522204675e-06	1.20014459523973e-05	1.04681819629225e-08	1.18747045431916e-08
