"Sorex_araneus"	"Neomys_fodiens"	"Microtus_oeconomus"	"Microtus_arvalis"	"Clethrionomys_glareolus"	"Clethrionomys_rutilus"	"Sorex_minutus"	"Apodemus_speciosus"	"Apodemus_agrarius"	"Sicista_subtilis"	"Arvicola_terrestris"	"Sorex_arcticus"	"Sorex_daphaenodon"	"Micromys_minutus"	"Talpa_europaea"	"Microtus_gregalis"	"Microtus_agrestis"	"Cricetus_cricetus"	"Sorex_caecutiens"	"Clethrionomys_rufocanus"	"Sorex_isodon"	"Tamias_sibiricus"	"Sorex_minutissimus"	"Neopsylla_mana"	"Ctenophthalmus_assimilis"	"Megabothris_rectangulatus"	"Amalaraeus_penicilliger"	"Palaeopsylla_soricis"	"Hystrichopsylla_talpae"	"Frontopsylla_elata"	"Megabothris_turbidus"	"Ceratophyllus_indages"
"Sorex_araneus"	1.00460429330067	0.00107101832009505	0.000276381343733205	0.000327901247964137	0.000427716702686232	0.000298746190656928	0.000675626513996541	0.000233699312386123	0.000222802920143514	0.000343354830035877	8.99539734355202e-05	0.000480716756172297	0.000417959329231559	0.000136451963955235	0.000195299534951055	7.52777307628849e-05	5.21830054301195e-05	4.83260237164681e-05	5.10360094050516e-05	2.55794270935511e-05	4.23353195755938e-05	0	4.35034491472886e-06	0.0826385438115592	0.00835266223627941	0.00167173866732205	0.000838484319330785	0.00423556538399426	0.00292450022530425	1.49680552993449e-05	0.000333638311011696	0
"Neomys_fodiens"	0.00376369149773514	1.00116521519892	0.000496951170148845	0.000636346683900188	0.000520654202653271	0.000410628347777881	0.000587607587895184	0.000302961039047089	0.000329384401412619	0.000297387166290448	0.000129300267355048	0.000377416373663337	0.000328621529894522	0.000119574956010041	0.000237025009607629	0.000150633872904644	8.39876864386008e-05	2.87293750979905e-05	6.35210510151543e-05	2.38374928798271e-05	3.15493297085551e-05	0	1.59858606532995e-05	0.0615842915910996	0.0306928524543351	0.00178029135343435	0.00117848323335675	0.00570719486565237	3.27527250572667e-05	1.91226143401552e-05	1.51121728253346e-05	0
"Microtus_oeconomus"	0.00117746024521954	0.000602468199427025	1.00167441044229	0.00122473596568871	0.00107282048510026	0.000985008948956827	0.000233040828117797	0.000500652426100343	0.000452925149802188	0.000225301095693936	0.000747243028176923	5.88006960249262e-05	5.51891577262712e-05	0.000208249393724749	0.000198642096649213	0.000300985235638457	0.000201276619866328	8.690622908959e-05	3.46040127455946e-05	4.15124658689451e-05	2.95074546167052e-06	0	1.5826633641962e-05	0.00575985514118086	0.0303871365925671	0.0364871441319336	0.0179368533750278	0.00417129204748673	0.00621157858854772	2.94456225362326e-05	2.6795510820931e-05	0
"Microtus_arvalis"	0.00141635122384509	0.000782176132293981	0.00124174618743439	1.0013298165218	0.000965780387555671	0.000869251816102153	0.000270336472149114	0.00065390357861778	0.000549790118095112	0.000262967746196472	0.000485071389031245	9.12457702037756e-05	7.43780457813817e-05	0.000315440282094526	0.000220147703104307	0.000267007106253957	0.000154226083708329	4.75621414705859e-05	4.91604989077116e-05	2.73207353080026e-05	5.49982320310662e-06	0	2.18303378523025e-05	0.0107356548924641	0.0419142486764208	0.0209975973036729	0.0105212366109919	0.00353722625652911	0.00212849704466762	0.00420101260872855	0.00697462761662602	0
"Clethrionomys_glareolus"	0.00200029916594614	0.000692900705786684	0.00117768263777923	0.00104565696096253	1.0009123540403	0.000807784099765247	0.000324385387811781	0.000539815090424375	0.00047960853340091	0.000275427369755028	0.000498570270030181	0.000161016510390594	0.000152467693251754	0.000298834805063344	0.000185211606844321	0.000226618640643718	0.000152756297975913	7.20947136763494e-05	3.66437534001035e-05	3.64947461575034e-05	1.21303898895226e-05	0	1.22566817552904e-05	0.0236785210643481	0.0235328289701577	0.0234609921799504	0.0113766709752293	0.00607913080738667	0.0060586099092723	0.00228526520699928	0.00453808189675727	0
"Clethrionomys_rutilus"	0.00165910830882687	0.000648939442470402	0.00128402952274729	0.00111760947784563	0.000959243618471232	1.00088065293984	0.0002779689766265	0.000551768764953382	0.000523393600687075	0.000246874762975341	0.000618062179287941	0.000125551414197436	0.000131784437068003	0.000310907478096424	0.000184949316697654	0.000244993660438358	0.000170468324706643	7.07208216007411e-05	3.37585483291898e-05	3.91428922454858e-05	8.40467746558019e-06	0	1.26769354318048e-05	0.0164059304128125	0.0243397160290652	0.0242714088285808	0.0161812064441806	0.00810113390221896	0.00450887940887805	0.00270929832647415	0.00449252765789078	0
"Sorex_minutus"	0.00442357570216683	0.00109480571639418	0.000358146956896824	0.000409773178836552	0.000454139542936494	0.000327710793496505	1.00067174946641	0.000210660729367369	0.000227102766886996	0.000327981102961318	9.19406668543391e-05	0.000463196103592579	0.000396657007651058	0.000133216481811963	0.000196918305958496	8.41104695136357e-05	6.35666792753329e-05	3.76603776804543e-05	5.40911074401004e-05	2.65781165488077e-05	4.07665492203378e-05	0	6.66227910988124e-06	0.0795763040780995	0.012791575890972	0.00533298742938028	3.76118241670468e-05	0.0032137072800625	3.0379660842714e-05	1.48247829279314e-05	1.27100636490469e-05	0
"Apodemus_speciosus"	0.00167081577361113	0.000616369010475111	0.000840175335754598	0.00108232316460874	0.000825234563522321	0.000710323007756078	0.000230031830918392	1.00141644369694	0.000791520328592484	0.000578086085547933	0.000322964977485549	0.000107189409681332	8.79220018468836e-05	0.000156729076293337	0.000201914037113643	0.0002220156604687	8.3535159616753e-05	8.29554538342296e-05	3.80139064662522e-05	1.35249434280144e-05	7.83144762491128e-06	0	1.50912294206705e-05	0.0152869857638268	0.0289751604876873	0.00703449183171925	0.00698319377912671	0.00236106170003285	0.0149991749160782	0.0218949625246525	0.00347507000697736	0
"Apodemus_agrarius"	0.00177671046575982	0.000747449218590173	0.00084778297270666	0.00101499714109867	0.000817794037722065	0.000751539529191697	0.000276599523772623	0.000882849597276232	1.0009569711443	0.000356243991628267	0.000212641331207787	0.000152619763318144	0.000235053785263387	0.000388249903383334	0.000143508872302294	0.000201844456597405	0.000189767012726607	3.66921008843164e-05	3.37006634888117e-05	5.77666508031643e-05	6.75521448226499e-06	0	1.34727245032734e-05	0.0131861786693813	0.0258676310462849	0.012962732643965	0.00264084197945024	0.0257197395389492	0.00389155653715826	0.0128641712695792	0.003877249325333	0
"Sicista_subtilis"	0.00344462426261799	0.000848992394087247	0.000530547741472817	0.000610763797617613	0.000590836131893851	0.000445967313761906	0.000502551690021374	0.000811185313591454	0.000448177924951691	1.00050032420312	0.000129655037446277	0.000328879097782483	0.000268917350277086	9.6532824077385e-05	0.000188598373701627	0.000126911797296218	5.72100511961447e-05	6.97610806100934e-05	4.45063728346569e-05	1.92196948885939e-05	2.91889226966308e-05	0	7.65872506901304e-06	0.0569767771038233	0.014704752132505	0.00815699493499848	5.30702444857948e-05	5.64151433772224e-05	0.0097206468831707	0.0113245049319982	1.6939635742212e-05	0
