"Marmota_caudata"	"Cricetulus_migratorius"	"Microtus_juldaschi"	"Alticola_argentatus"	"Oropsylla_silantiewi"	"Citellophilus_lebedewi"	"Amphipsylla_anceps"	"Callopsylla_caspia"	"Rhadinopsylla_li"	"Neopsylla_meridiana"	"Amalaraeus_penicilliger"	"Amphipsylla_primaris"	"Amphipsylla_montana"	"Leptopsylla_nana"	"Neopsylla_pleskei"	"Amphipsylla_phaiomydis"	"Paraneopsylla_ioffi"	"Rhadinopsylla_dahurica"	"Pectinoctenus_pamirensis"	"Neopsylla_teratura"	"Frontopsylla_elata"	"Frontopsylla_protera"	"Paradoxopsyllus_naryni"
"Amphipsylla_primaris"	3.6365252657456e-05	0.0688228158530623	0.0320666620116393	8.42578927419582e-05	0.000154037254074884	8.52964425635934e-07	0.00248820168379644	0.00126714957927304	7.57880243220666e-05	0.00147010604343505	0.00131545918506214	1.00109935974998	0.000819762351482079	0.000268785556328582	0.000281837548602679	0.000227443179562725	0.000191646416811169	0.000135810557065487	0.000101375669832661	5.63198165737008e-05	6.05031358710175e-05	5.27794945649891e-05	3.37918899442204e-05
"Amphipsylla_montana"	3.26288975571377e-05	0.0830743579711911	0.00249158030248222	0.0154115338388705	1.42465801894202e-05	7.65326426468575e-07	0.00274845358117341	0.00188644583588498	0.000143974770802582	0.00144995828379878	0.000233047201132915	0.000848695140357917	1.00114311198004	0.00054233899370453	0.000383528996927873	0.000119403385981802	0.000260218207396519	6.14374740978831e-05	0.000122368121397827	6.79822896654592e-05	4.70109491034382e-06	2.95434633213556e-05	4.07893737992755e-05
"Leptopsylla_nana"	5.3346294541939e-05	0.0401345437860988	0.0118078594146446	0.0490143515148157	5.97747339667388e-05	1.25126289957017e-06	0.00166315593448561	0.00280533616023927	0.000314859262155332	0.00079553499106257	0.000596178574910917	0.000550072766439889	0.00107206545267174	1.00111055507125	0.000302936490380476	0.000407225854918438	0.000204147308153345	5.96931304578783e-05	5.91179859369705e-05	3.28433255205391e-05	2.22789800276313e-05	2.42768202220313e-05	1.97059953123235e-05
"Neopsylla_pleskei"	2.93751188186392e-05	0.0900281388735374	0.000128848748561388	0.0108237382691836	2.85293209764995e-06	6.89007487096081e-07	0.00292098606907997	0.00176744452705144	0.000120329189470482	0.00154828318596717	0.000143221592559719	0.000885775152751277	0.00116428445495961	0.000465223895941445	1.00039899712853	7.23891825457504e-05	0.000270909655581397	5.93028913913055e-05	0.000132611006524032	7.36727814022402e-05	2.43110846342241e-07	2.95906679840672e-05	4.42036688413441e-05
"Amphipsylla_phaiomydis"	6.68020774215708e-05	0.000414292398255735	0.068574760234916	0.0319542462995078	0.000328571566258758	1.56687473440377e-06	0.00084095943364388	0.0019748995400692	0.000245844229561624	0.00062170470644498	0.00268090686212647	0.0009097727182509	0.000461331264020599	0.00079594144370422	9.21316868764096e-05	1.00069621738289	6.14438427496414e-05	0.000194350732618135	6.10250668461803e-07	3.39028149145446e-07	0.000129386340065879	6.48287812925978e-05	2.03416889487267e-07
"Paraneopsylla_ioffi"	0.00964647069648936	0.0816245381560136	0.000116558643307721	0.00962253351429028	0.000737834371314707	0.000226262592330921	0.00264729643851777	0.0015942371619888	0.000108987784935949	0.00140375764185145	0.00012948251585513	0.000803089746637281	0.00105326417279543	0.000418015916694945	0.00036121287410853	6.43697400234339e-05	1.00024527843245	5.3766569143274e-05	0.000120232543928662	6.67958577381454e-05	2.19921968505134e-07	2.68283040795107e-05	4.00775146428872e-05
"Rhadinopsylla_dahurica"	4.73911259913539e-05	0.0405273019940159	0.0603561064696693	7.9301420424442e-05	0.000288320742818239	1.11158156777353e-06	0.00185663793971276	0.00109959845475593	8.39251692145258e-05	0.00123738673253959	0.00235927198077986	0.00119513290217628	0.000522218529832006	0.000256680460968876	0.000166048095895655	0.000427571611759897	0.000112909795200875	1.00019735095452	5.96965168487959e-05	3.31647315826644e-05	0.000113879446169187	7.02056157176595e-05	1.98988389495986e-05
"Pectinoctenus_pamirensis"	2.39166859901519e-05	0.100769363758437	0.000126966655798919	8.98539098746377e-05	2.42686355819184e-06	5.60977329674136e-07	0.0032012575238909	0.00145632020372786	6.66009252499351e-05	0.00173285365251056	0.000136960867316329	0.000991228771697133	0.00115569892431281	0.000282452599476637	0.000412567575852545	1.49172385623996e-06	0.000280542602500211	6.63294631653288e-05	1.00014843277804	8.24626544668063e-05	2.39559727922489e-07	3.31048416506838e-05	4.94775926800838e-05
"Neopsylla_teratura"	2.39166859901519e-05	0.100769363758437	0.000126966655798919	8.98539098746377e-05	2.42686355819184e-06	5.60977329674136e-07	0.00320125752389091	0.00145632020372786	6.66009252499351e-05	0.00173285365251056	0.000136960867316329	0.000991228771697133	0.00115569892431281	0.000282452599476636	0.000412567575852545	1.49172385623996e-06	0.00028054260250021	6.63294631653288e-05	0.000148432778040251	1.00008246265447	2.39559727922489e-07	3.31048416506838e-05	4.94775926800838e-05
"Frontopsylla_elata"	6.30407526588219e-05	0.000365927484401602	0.100508866345583	7.22664274576449e-05	0.000478916662324938	1.47865105983979e-06	0.000960224883594005	0.000861783955441309	9.54746651909197e-05	0.000907075452558944	0.00384081272308889	0.00133106898916239	9.98982668448061e-05	0.000239499035297037	1.70177592439568e-06	0.000711624870362336	1.15459033465195e-06	0.000284698615422969	5.39009387825601e-07	2.99449659903111e-07	1.00018963937046	9.49394650956433e-05	1.79669795941867e-07
"Frontopsylla_protera"	4.34787193244869e-05	0.0505676456214195	0.0503179165006909	8.10601686661413e-05	0.000240671762941565	1.01981419475696e-06	0.00208074120374245	0.00115905207958458	8.10377952204274e-05	0.00131996455253475	0.00198888679520261	0.00116114888042976	0.000627798595578806	0.000260975817386837	0.00020713467588847	0.000356558297109288	0.000140848596417431	0.000175514039294149	7.44858937140385e-05	4.13810520633547e-05	9.49394650956433e-05	1.00006402215337	2.48286312380128e-05
"Paradoxopsyllus_naryni"	2.39166859901519e-05	0.100769363758437	0.000126966655798919	8.98539098746377e-05	2.42686355819184e-06	5.60977329674136e-07	0.00320125752389091	0.00145632020372785	6.66009252499351e-05	0.00173285365251056	0.000136960867316329	0.000991228771697133	0.00115569892431281	0.000282452599476637	0.000412567575852545	1.49172385623996e-06	0.00028054260250021	6.63294631653288e-05	0.000148432778040251	8.24626544668064e-05	2.39559727922489e-07	3.31048416506838e-05	1.00004947759268
