"Pheidole_minutula"	"Allomerus_octoarticulatus"	"Azteca_sp2_M_PA_001"	"Pseudomyrmex_concolor"	"Allomerus_sp1_M_PA_001"	"Pseudomyrmex_nigrescens"	"Crematogaster_sp3_M_PA_001"	"Camponotus_balzanii"	"Azteca_isthmica"	"Crematogaster_sp4_M_PA_001"	"Allomerus_prancei"	"Crematogaster_sp2_M_PA_001"	"Allomerus_auripunctata"	"Solenops_sp1_M_PA_001"	"Azteca_schummani"	"Azteca_sp1_M_PA_001"	"Azteca_sp6_M_PA_001"	"Crematogaster_sp1_M_PA_001"	"Azteca_polymorpha"	"Crematogaster_sp5_M_PA_001"	"Azteca_alfari"	"Azteca_sp3_M_PA_001"	"Azteca_sp4_M_PA_001"	"Azteca_sp5_M_PA_001"	"Maieta_guianensis"	"Hirtella_physophora"	"Tachigali_myrmecophila"	"Cordia_nodosa"	"Maieta_poeppiggi"	"Duroia_saccifera"	"Tachigali_polyphylla"	"Tococa_bullifera"	"Pourouma_heterophylla"	"Cecropia_purpurascens"	"Amaioua_guianensis"	"Cecropia_ficifolia"	"Hirtella_myrmecophila"	"Cecropia_concolor"	"Cecropia_distachya"
"Allomerus_prancei"	6.07501729828985e-07	0.00894910652042908	2.67941050085132e-07	1.00851303659874e-12	0	8.94190207808027e-13	0.00012769142177189	0	0	7.48812530526812e-08	1.0006374666392	4.61186692641011e-08	1.62225975109796e-06	0.000383290681285269	5.63770904523686e-14	1.29632209176422e-09	0	8.11561982912904e-07	1.11499262595958e-13	4.32163113552704e-10	0	4.32107363921406e-10	2.24111735861684e-08	5.5749631297979e-14	5.63425759061418e-06	0.100719728992832	2.17423562062118e-11	1.55558651011706e-07	8.15758111378761e-07	0.000251316308137369	7.84323942986975e-14	5.60279339654211e-06	0	0	0	0	2.68473195612872e-05	0	0
"Crematogaster_sp2_M_PA_001"	0.000172832058926551	3.0963672362232e-06	0.00580928301321769	3.92499896820848e-07	0	3.48006968245573e-07	0.00112904190306547	0	0	0.000483877754050321	4.61186692641011e-08	1.00082687642645	0.000336522374000771	1.18403681423458e-07	2.19412158123826e-08	0.000504511363561562	0	0.000336431641520906	4.33940340643574e-08	0.000168192151537553	0	0.000168170454520521	0.000161182531442769	2.16970170321787e-08	9.39720159128887e-05	7.28674974372797e-06	8.46183664254969e-06	0.0605413636273875	3.52170370146616e-05	2.81270687581491e-05	3.05248475254954e-08	0.0402956328606923	0	0	0	0	9.2891017086696e-09	0	0
"Allomerus_auripunctata"	2.16863155840363e-06	0.00439915836256273	0.00336291822492596	3.26530964989324e-07	0	2.895161300287e-07	3.811577029146e-06	0	0	1.40643473953455e-06	2.02782468887246e-06	0.000420652967500964	1.00060347372324	0.000163048141828499	1.82534732627623e-08	0.000419716243816057	0	0.000441642276225881	3.6100635777445e-08	0.000139923464923241	0	0.000139905414605352	4.68361842453473e-07	1.80503178887225e-08	1.85100065631333e-05	0.000320396300841848	7.03962397660178e-06	0.0503659492579269	1.43915965241105e-07	0.0501677485747045	2.53944217549729e-08	0.000117090460613368	0	0	0	0	1.31974750876882e-05	0	0
"Solenops_sp1_M_PA_001"	4.57175838346059e-07	0.00891038337410152	1.10749889454114e-06	8.87397242349939e-11	0	7.86803834704296e-11	9.59724732372242e-05	0	0	5.66588684270185e-08	0.000479113351606586	1.48004601779322e-07	0.000163048141828499	1.00036895406047	4.96065720358656e-12	1.14064231961591e-07	0	8.15620923249035e-05	9.81089332126027e-12	3.80263161005243e-08	0	3.80214106538637e-08	1.69701849088655e-08	4.90544666063013e-12	4.23963247395613e-06	0.0756999095538406	1.91312419764575e-09	1.36877078353909e-05	6.13153461378338e-07	0.0252606753461147	6.90131786955368e-12	4.24254622721638e-06	0	0	0	0	2.67311501223046e-05	0	0
"Azteca_schummani"	1.8835815740283e-10	1.78430472472533e-10	2.92349146294659e-07	0.00585898408702777	0	0.00327001858585715	2.96059548364647e-10	0	0	1.22245166527384e-10	9.39618174206143e-14	3.65686930206377e-08	2.43379643503497e-08	6.61420960478209e-12	1.0006236479266	3.64872730279816e-08	0	2.43314065178354e-08	0.000173960134838769	8.69922298437271e-05	0	1.21624243426605e-08	4.07099963280614e-11	8.69800674193845e-05	1.60757671059142e-09	1.48459671524571e-11	0.0339222262935599	4.37847276335779e-06	1.22856046079755e-11	2.03292807944221e-09	0.067083482398107	1.01774990820154e-08	0	0	0	0	5.35291417417598e-13	0	0
"Azteca_sp1_M_PA_001"	4.33106495290999e-06	4.10279000661613e-06	0.00672221027742402	6.52709996620817e-07	0	5.78720221094141e-07	6.8075264250659e-06	0	0	2.81087776451908e-06	2.16053681960703e-09	0.000840852272602604	0.00055962165842141	1.52085642615455e-07	3.64872730279816e-08	1.00083898011967	0	0.000559470869100886	7.21623624793928e-08	0.000279696121071421	0	0.000279660039890181	9.3607646602999e-07	3.60811812396964e-08	3.69642560022846e-05	3.41364817497911e-07	1.40716606834816e-05	0.100677614360465	2.8249241910514e-07	4.67446893623441e-05	5.07614735356505e-08	0.000234019116507497	0	0	0	0	1.23083700198484e-08	0	0
"Azteca_sp6_M_PA_001"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0
"Crematogaster_sp1_M_PA_001"	2.88944268990575e-06	0.00293413983837736	0.00448268224242532	4.35257308866488e-07	0	3.8591749371718e-07	4.81022682778597e-06	0	0	1.8745824145294e-06	1.35260330485484e-06	0.000560719402534844	0.000588856368301174	0.000108749456433205	2.43314065178354e-08	0.000559470869100886	0	1.00048091847385	4.8121211344761e-08	0.000186514350305968	0	0.000186490289700295	6.24266716978979e-07	2.40606056723805e-08	2.46614230428504e-05	0.000213711322167065	9.38363621222839e-06	0.0671365042921063	1.90108116529117e-07	0.0334607472795904	3.38501056818655e-08	0.000156066679244745	0	0	0	0	8.80241951513207e-06	0	0
"Azteca_polymorpha"	5.5878537236928e-10	5.29333793541839e-10	8.67286178770232e-07	0.0046678818228904	0	0.00413874096393501	8.78293498181858e-10	0	0	3.62653849667159e-10	2.78748156489895e-13	1.08485085160893e-07	7.22012715548901e-08	1.96217866425205e-11	0.000260940202258153	1.08243543719089e-07	0	7.21818170171414e-08	1.00051607204096	0.000258072101663757	0	3.60811812396964e-08	1.20770720902083e-10	0.000258036020482517	4.7690546734267e-09	4.40422087254034e-11	0.100634047988182	1.29892252462907e-05	3.64466091636666e-11	6.03090670207425e-09	0.000363022721954491	3.01926802255208e-08	0	0	0	0	1.58800138062552e-12	0	0
"Crematogaster_sp5_M_PA_001"	2.16581186914118e-06	2.05165967020483e-06	0.00336153878180139	0.00233426726644351	0	0.00206965984207805	3.40420235928204e-06	0	0	1.40562020918437e-06	1.08040778388176e-09	0.000420480378843882	0.000279846929846482	7.60526322010486e-08	0.000130488344765591	0.000419544181607131	0	0.000279771525458952	0.000258072101663757	1.00026888411137	0	0.00013984806053571	4.68098618375446e-07	0.000129036050831879	1.8484512528479e-05	1.70704429853318e-07	0.0503240598244327	0.0503453017928558	1.41264432857152e-07	2.33753601345231e-05	0.000181536741714013	0.000117024654593861	0	0	0	0	6.1549790106145e-09	0	0
"Azteca_alfari"	0	0	0	0	0	0	0	0.00792835957107004	0.00145189056893369	0	0	0	0	0	0	0	0	0	0	0	1.00072075996101	0	0	0	0	0	0	0	0	0	0	0	0	0.100906394540891	0	6.22238815257296e-05	0	2.07412938419099e-05	2.07412938419099e-05
"Azteca_sp3_M_PA_001"	4.33106495290999e-06	4.10279000661613e-06	0.00672221027742402	6.52709996620817e-07	0	5.78720221094141e-07	6.8075264250659e-06	0	0	2.81087776451908e-06	2.16053681960703e-09	0.000840852272602604	0.00055962165842141	1.52085642615455e-07	3.64872730279816e-08	0.000838980119670544	0	0.000559470869100886	7.21623624793928e-08	0.000279696121071421	0	1.00027966003989	9.3607646602999e-07	3.60811812396964e-08	3.69642560022846e-05	3.41364817497911e-07	1.40716606834816e-05	0.100677614360465	2.8249241910514e-07	4.67446893623441e-05	5.07614735356505e-08	0.000234019116507497	0	0	0	0	1.23083700198484e-08	0	0
"Azteca_sp4_M_PA_001"	0.000425583549887012	1.58673308063381e-06	0.0044398921169082	2.18474712089431e-09	0	1.93708897272069e-09	0.00281239346802607	0	0	0.00120547806847902	1.12055867930842e-07	0.000805912657213847	1.87344736981389e-06	6.78807396354621e-08	1.22129988984184e-10	2.80822939808997e-06	0	1.87280015093694e-06	2.41541441804167e-10	9.36197236750892e-07	0	9.3607646602999e-07	1.00040155221391	1.20770720902083e-10	0.000179483655778795	1.77048271330731e-05	4.71005811518125e-08	0.000336987527770796	8.76188539079964e-05	2.00637851856592e-07	1.69908510262624e-10	0.10038805347697	0	0	0	0	4.76019924190144e-09	0	0
"Azteca_sp5_M_PA_001"	5.5878537236928e-10	5.29333793541839e-10	8.67286178770232e-07	0.0046678818228904	0	0.00413874096393501	8.78293498181858e-10	0	0	3.62653849667159e-10	2.78748156489895e-13	1.08485085160893e-07	7.22012715548901e-08	1.96217866425205e-11	0.000260940202258153	1.08243543719089e-07	0	7.21818170171414e-08	0.000516072040965035	0.000258072101663757	0	3.60811812396964e-08	1.20770720902083e-10	1.00025803602048	4.7690546734267e-09	4.40422087254034e-11	0.100634047988182	1.29892252462907e-05	3.64466091636666e-11	6.03090670207425e-09	0.000363022721954491	3.01926802255208e-08	0	0	0	0	1.58800138062552e-12	0	0
"Maieta_guianensis"	0.0920352734285734	3.88257137622176e-06	0.00200321024636243	8.45807723416284e-10	0	7.49928812539643e-10	0.00693216144066115	0	0	2.54997369253006e-05	2.76189097579126e-07	4.60647136827886e-06	7.25882610318953e-07	1.66260097017888e-07	4.72816679585711e-11	1.08718400006719e-06	0	7.25335971848541e-07	9.35108759495431e-11	3.62441422127039e-07	0	3.62394666689064e-07	1.75964368410583e-06	4.67554379747715e-11	1.00732991385673	4.3637877417502e-05	1.82346208101609e-08	0.000130462080008063	0.00215688595978487	1.69457925827667e-07	6.57787479749398e-11	0.000439910921026458	0	0	0	0	1.16477141286653e-08	0	0
"Hirtella_physophora"	6.07501729828985e-06	0.0894910652042908	2.67941050085132e-06	1.00851303659874e-11	0	8.94190207808027e-12	0.0012769142177189	0	0	7.48812530526812e-07	0.0063746663919514	4.61186692641011e-07	1.62225975109796e-05	0.00383290681285269	5.63770904523686e-13	1.29632209176422e-08	0	8.11561982912904e-06	1.11499262595958e-12	4.32163113552704e-09	0	4.32107363921406e-09	2.24111735861684e-07	5.5749631297979e-13	5.63425759061418e-05	1.00719728992832	2.17423562062118e-10	1.55558651011706e-06	8.15758111378761e-06	0.00251316308137369	7.84323942986975e-13	5.60279339654211e-05	0	0	0	0	0.000268473195612872	0	0
"Tachigali_myrmecophila"	5.58785372369280e-09	5.29333793541839e-09	8.67286178770232e-06	0.046678818228904	0	0.0413874096393501	8.78293498181858e-09	0	0	3.62653849667159e-09	2.78748156489895e-12	1.08485085160893e-06	7.22012715548901e-07	1.96217866425205e-10	0.00260940202258153	1.08243543719089e-06	0	7.21818170171414e-07	0.00516072040965035	0.00258072101663757	0	3.60811812396964e-07	1.20770720902083e-09	0.00258036020482517	4.7690546734267e-08	4.40422087254034e-10	1.00634047988182	0.000129892252462907	3.64466091636666e-10	6.03090670207425e-08	0.00363022721954491	3.01926802255208e-07	0	0	0	0	1.58800138062552e-11	0	0
"Cordia_nodosa"	4.33106495290999e-05	4.10279000661613e-05	0.0672221027742402	6.52709996620817e-06	0	5.78720221094141e-06	6.8075264250659e-05	0	0	2.81087776451908e-05	2.16053681960703e-08	0.00840852272602604	0.0055962165842141	1.52085642615455e-06	3.64872730279816e-07	0.00838980119670544	0	0.00559470869100886	7.21623624793928e-07	0.00279696121071421	0	0.00279660039890181	9.3607646602999e-06	3.60811812396964e-07	0.000369642560022846	3.41364817497911e-06	0.000140716606834816	1.00677614360465	2.8249241910514e-06	0.000467446893623441	5.07614735356505e-07	0.00234019116507497	0	0	0	0	1.23083700198484e-07	0	0
"Maieta_poeppiggi"	0.0883499115011683	1.78951293524601e-06	4.3811387593858e-05	2.06037688196274e-11	0	1.82681707165492e-11	0.00319924286960083	0	0	0.00940682088504543	1.27462204902931e-07	5.50266203354088e-06	1.79894956551381e-08	7.66441826722922e-08	1.1517754319977e-12	2.64836642911069e-08	0	1.78226359246047e-08	2.27791307272916e-12	8.829027053572e-09	0	8.82788809703563e-09	2.73808918462489e-06	1.13895653636458e-12	0.00687507399681426	2.01390283746632e-05	4.44193049182186e-10	3.17803971493283e-06	1.0025180391991	5.17265164653601e-08	1.60236195414021e-12	0.000684522296156222	0	0	0	0	5.36853880573804e-09	0	0
"Duroia_saccifera"	6.19816389728033e-08	0.0879421393511884	3.62617242790918e-05	3.51933357830179e-09	0	3.12038963258294e-09	8.15627633226099e-06	0	0	1.99171455003027e-08	4.0534888409253e-05	4.53662399324985e-06	0.00647325788060703	0.00325944198014383	1.96734975429891e-10	4.52367961571072e-06	0	0.00323813683350875	3.89090754972532e-10	1.50808775061439e-06	0	1.50789320523691e-06	6.47218876956748e-09	1.94545377486266e-10	5.57571239820065e-07	0.00640451236866198	7.58726972196437e-08	0.000542841553885286	5.33951137706943e-08	1.00288752460047	2.73699742953186e-10	1.61804719239187e-06	0	0	0	0	0.000263826418053565	0	0
"Tachigali_polyphylla"	3.14454991960463e-11	2.97881193787941e-11	4.88063005687239e-08	0.0645453521909645	0	0.0283565739681822	4.94257345604215e-11	0	0	2.04082495749645e-11	1.56864788597395e-14	6.10496950509908e-09	4.06310748079567e-09	1.10421085912859e-12	0.00805001788777284	6.09137682427807e-09	0	4.06201268182386e-09	2.90418177563593e-05	1.45229393371211e-05	0	2.03045894142602e-09	6.79634041050495e-12	1.45209088781796e-05	2.68377291737754e-10	2.47846365983884e-12	0.00566315446249005	7.30965218913368e-07	2.05102330129946e-12	3.39387681261951e-10	1.00443712236183	1.69908510262624e-09	0	0	0	0	8.93643581363824e-14	0	0
"Tococa_bullifera"	0.00425583549887012	1.58673308063381e-05	0.044398921169082	2.18474712089431e-08	0	1.93708897272069e-08	0.0281239346802607	0	0	0.0120547806847902	1.12055867930842e-06	0.00805912657213847	1.87344736981389e-05	6.78807396354621e-07	1.22129988984184e-09	2.80822939808997e-05	0	1.87280015093694e-05	2.41541441804167e-09	9.36197236750892e-06	0	9.3607646602999e-06	0.00401552213907878	1.20770720902083e-09	0.00179483655778795	0.000177048271330731	4.71005811518125e-07	0.00336987527770796	0.000876188539079963	2.00637851856592e-06	1.69908510262624e-09	1.0038805347697	0	0	0	0	4.76019924190144e-08	0	0
"Pourouma_heterophylla"	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0
"Cecropia_purpurascens"	0	0	0	0	0	0	0	0.0792835957107004	0.0145189056893369	0	0	0	0	0	0	0	0	0	0	0	0.00720759961006368	0	0	0	0	0	0	0	0	0	0	0	0	1.00906394540891	0	0.000622238815257296	0	0.000207412938419099	0.000207412938419099
"Amaioua_guianensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0
"Cecropia_ficifolia"	0	0	0	0	0	0	0	0.000228154232261008	0.100761205483998	0	0	0	0	0	0	0	0	0	0	0	2.07412938419099e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00290378113786738	0	1.00431833737789	0	0.00143944579262854	0.00143944579262854
"Hirtella_myrmecophila"	4.2705283098185e-08	0.100894149477521	1.16697538321003e-07	9.57566927475918e-12	0	8.49019238023459e-12	8.96311040325039e-06	0	0	5.29705312247524e-09	4.47455326021454e-05	1.5481836181116e-08	1.75966334502509e-05	3.56415334964061e-05	5.35291417417598e-13	1.23083700198484e-08	0	8.80241951513208e-06	1.05866758708368e-12	4.10331934040967e-09	0	4.10279000661613e-09	1.58673308063381e-09	5.29333793541839e-13	3.96022280374619e-07	0.00706979415113897	2.06440179481317e-10	1.47700440238181e-06	5.72644139278725e-08	0.00272620631988684	7.44702984469853e-13	3.96683270158453e-07	0	0	0	0	1.00030268244843	0	0
"Cecropia_concolor"	0	0	0	0	0	0	0	0.000228154232261008	0.100761205483998	0	0	0	0	0	0	0	0	0	0	0	2.07412938419099e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00290378113786738	0	0.00431833737788563	0	1.00143944579263	0.00143944579262854
"Cecropia_distachya"	0	0	0	0	0	0	0	0.000228154232261008	0.100761205483998	0	0	0	0	0	0	0	0	0	0	0	2.07412938419099e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00290378113786738	0	0.00431833737788563	0	0.00143944579262854	1.00143944579263
