"Miconia_argentea"	"Miconia_lacera"	"Miconia_minutiflora"	"Miconia_impetiolaris"	"Pipra_mentalis"	"Pipra_coronata"	"Catharus_ustulatus"	"Tachyphonus_luctuosus"	"Eucometis_penicillata"	"Euphonia_fulvicrissa"	"Manacus_vitellinus"	"Mionectes_oleagineus"	"Catharus_minimus"	"Dendroica_pensylvanica"	"Catharus_fuscescens"	"Dendroica_striata"	"Empidonax_virescens"	"Habia_fuscicauda"	"Leptotila_cassinii"	"Oryzoborus_angolensis"	"Ramphocelus_dimidiatus"	"Schiffornis_turdinus"	"Seiurus_aurocapillus"
"Manacus_vitellinus"	0.0336857612339547	0.0336029893316857	0.000206526909762528	0.033514823534698	0.00338808162739087	0.00302026368032188	0.000829210152795675	0.000576203810580804	0.000544793771764039	0.000411465175490029	1.00042892194122	0.000146866902837004	0.000137646789234206	8.86467400893545e-05	6.85775292483381e-05	4.43233700446772e-05	6.85775292483381e-05	4.43233700446773e-05	4.43233700446772e-05	4.43233700446772e-05	4.43233700446772e-05	0.000101560071317267	6.85775292483382e-05
"Mionectes_oleagineus"	0.0253536011216809	0.000222593092597402	0.0502430584645	0.0251908483313227	0.00375758683422944	0.00330991836426483	0.00118616081357947	0.000433680019186647	0.00040993591879327	2.72562970527432e-06	0.000220300354255506	1.00034894856487	0.000120534872912472	6.67200029517918e-05	4.54271617545718e-07	3.33600014758959e-05	4.54271617545719e-07	3.33600014758959e-05	3.33600014758959e-05	3.33600014758959e-05	3.33600014758959e-05	7.63359040343112e-05	4.54271617545719e-07
"Catharus_minimus"	0.000225878651573649	0.0670305725414208	0.0335713269083464	0.00018232290876016	0.00356135574559292	0.00361478411004028	0.000894142567391616	3.86371377691769e-06	3.52458118361549e-06	0.000820782520915356	0.000275293578468412	0.000160713163883297	1.00035352590437	5.94417504141183e-07	0.000136797086819226	2.97208752070591e-07	0.000136797086819226	2.97208752070592e-07	2.97208752070591e-07	2.97208752070591e-07	2.97208752070591e-07	5.52493662909576e-07	0.000136797086819226
"Dendroica_pensylvanica"	0.100627708367493	0.000128708960801427	0.000153839094806498	9.98445870000035e-05	0.00319177738067769	0.000677191296698061	0.00185665402743287	0.00172126343260186	0.00132435135366366	1.57602809144605e-06	0.000265940220268063	0.000133440005903584	8.91626256211774e-07	1.00026480975886	2.62671348574341e-07	0.000132404879430912	2.62671348574341e-07	0.000132404879430912	0.000132404879430912	0.000132404879430912	0.000132404879430912	3.02559354545465e-07	2.62671348574341e-07
"Catharus_fuscescens"	0.0001996302249165	0.100420406174638	0.000215061664273238	0.000175002946272871	0.00330040640376247	0.0035019644488296	0.000621568521683771	3.41472753146644e-06	3.15702544414605e-06	0.00122963762662822	0.000411465175490029	1.81708647018288e-06	0.000410391260457678	5.25342697148683e-07	1.00020493960444	2.62671348574341e-07	0.000204939604438037	2.62671348574342e-07	2.62671348574342e-07	2.62671348574342e-07	2.62671348574342e-07	5.3031195840264e-07	0.000204939604438037
"Dendroica_striata"	0.100627708367493	0.000128708960801427	0.000153839094806498	9.98445870000035e-05	0.0031917773806777	0.000677191296698061	0.00185665402743287	0.00172126343260186	0.00132435135366367	1.57602809144605e-06	0.000265940220268063	0.000133440005903584	8.91626256211774e-07	0.000264809758861824	2.62671348574342e-07	1.00013240487943	2.62671348574342e-07	0.000132404879430912	0.000132404879430912	0.000132404879430912	0.000132404879430912	3.02559354545465e-07	2.62671348574342e-07
"Empidonax_virescens"	0.0001996302249165	0.100420406174638	0.000215061664273238	0.000175002946272871	0.00330040640376247	0.0035019644488296	0.000621568521683771	3.41472753146644e-06	3.15702544414605e-06	0.00122963762662822	0.000411465175490029	1.81708647018288e-06	0.000410391260457678	5.25342697148683e-07	0.000204939604438038	2.62671348574342e-07	1.00020493960444	2.62671348574342e-07	2.62671348574342e-07	2.62671348574342e-07	2.62671348574342e-07	5.3031195840264e-07	0.000204939604438038
"Habia_fuscicauda"	0.100627708367493	0.000128708960801427	0.000153839094806498	9.98445870000035e-05	0.0031917773806777	0.000677191296698061	0.00185665402743287	0.00172126343260186	0.00132435135366367	1.57602809144605e-06	0.000265940220268063	0.000133440005903584	8.91626256211774e-07	0.000264809758861824	2.62671348574342e-07	0.000132404879430912	2.62671348574342e-07	1.00013240487943	0.000132404879430912	0.000132404879430912	0.000132404879430912	3.02559354545465e-07	2.62671348574342e-07
"Leptotila_cassinii"	0.100627708367493	0.000128708960801427	0.000153839094806498	9.98445870000035e-05	0.0031917773806777	0.00067719129669806	0.00185665402743287	0.00172126343260186	0.00132435135366366	1.57602809144605e-06	0.000265940220268063	0.000133440005903584	8.91626256211774e-07	0.000264809758861824	2.62671348574342e-07	0.000132404879430912	2.62671348574342e-07	0.000132404879430912	1.00013240487943	0.000132404879430912	0.000132404879430912	3.02559354545465e-07	2.62671348574342e-07
"Oryzoborus_angolensis"	0.100627708367493	0.000128708960801427	0.000153839094806498	9.98445870000035e-05	0.0031917773806777	0.00067719129669806	0.00185665402743287	0.00172126343260186	0.00132435135366366	1.57602809144605e-06	0.000265940220268064	0.000133440005903584	8.91626256211774e-07	0.000264809758861824	2.62671348574342e-07	0.000132404879430912	2.62671348574342e-07	0.000132404879430912	0.000132404879430912	1.00013240487943	0.000132404879430912	3.02559354545465e-07	2.62671348574342e-07
"Ramphocelus_dimidiatus"	0.100627708367493	0.000128708960801427	0.000153839094806498	9.98445870000035e-05	0.0031917773806777	0.000677191296698061	0.00185665402743287	0.00172126343260186	0.00132435135366366	1.57602809144605e-06	0.000265940220268063	0.000133440005903584	8.91626256211774e-07	0.000264809758861824	2.62671348574342e-07	0.000132404879430912	2.62671348574342e-07	0.000132404879430912	0.000132404879430912	0.000132404879430912	1.00013240487943	3.02559354545465e-07	2.62671348574342e-07
"Schiffornis_turdinus"	0.000229945109454553	0.000259852859617294	0.000250679970207849	0.100269623070821	0.00367206109773246	0.00488163529543799	9.40790927038513e-06	3.93327160909105e-06	0.000306872936184307	3.18187175041584e-06	0.000609360427903601	0.000305343616137245	1.65748098872873e-06	6.0511870909093e-07	5.3031195840264e-07	3.02559354545465e-07	5.3031195840264e-07	3.02559354545465e-07	3.02559354545465e-07	3.02559354545465e-07	3.02559354545465e-07	1.00030384734264	5.3031195840264e-07
"Seiurus_aurocapillus"	0.0001996302249165	0.100420406174638	0.000215061664273238	0.000175002946272871	0.00330040640376247	0.0035019644488296	0.000621568521683771	3.41472753146644e-06	3.15702544414605e-06	0.00122963762662823	0.000411465175490029	1.81708647018288e-06	0.000410391260457678	5.25342697148683e-07	0.000204939604438037	2.62671348574342e-07	0.000204939604438037	2.62671348574342e-07	2.62671348574342e-07	2.62671348574342e-07	2.62671348574342e-07	5.3031195840264e-07	1.00020493960444
