"Phoradendron_sp1_M_SD_004"	"Schefflera_morototoni"	"Cecropia_schreberiana"	"Ficus_sp1_M_SD_004"	"Guarea_guidonia"	"Cordia_sulcata"	"Alchornea_latifolia"	"Miconia_serrulata"	"Clusia_rosea"	"Anthurium_scandens"	"Miconia_affinis"	"Inga_vera"	"Musa_acuminata"	"Inga_laurina"	"Dendropemon_bicolor"	"Myrcine_coriacea"	"Syzigium_jambos"	"Andira_inermis"	"Coffea_arabica"	"Miconia_racemosa"	"Palicourea_guianensis"	"Tilandsia_sp1_M_SD_004"	"Buchenavia_capitata"	"Casearia_arborea"	"Citrus_sinensis"	"Dendropanax_arboreus"	"Henriettea_fascicularis"	"Momordica_charantia"	"Palicourea_crocea"	"Philodendron_angustatum"	"Piper_sp1_M_SD_004"	"Solanum_rugosum"	"Unidentified_sp1_M_SD_004"	"Zanthoxylum_martinicensis"	"Spindalis_portoricensis"	"Euphonia_musica"	"Nesospingus_sp1_M_SD_004"	"Loxigilla_portoricensis"	"Vireo_altiloquous"	"Melanerpes_portoricensis"	"Columba_squamosa"	"Margarops_fuscatus"	"Tyrannus_dominicensis"	"Zenaida_asiatica"	"Coereba_flaveola"	"Dendroica_tigrina"	"Vireo_flavirostris"	"Dendroica_caerulescens"	"Icterus_dominicensis"	"Myarchus_antillarum"	"Tiaris_bicolor"	"Todus_mexicanus"	"Tyrannus_caudifasciatus"	"Vireo_latimeri"
"Miconia_affinis"	0.000432371782808619	0.00097566852265928	0.000970259269532429	0.000746215632221268	0.000777224159357836	0.000246648914010216	7.98558322158499e-05	0.00134193040744203	0.000294525127363506	9.76313257183179e-06	1.00110867125905	0.000876227181418776	0.000331750097370949	5.21575483115359e-05	0.000322414887216968	0.000231923727352743	0.000107939469399347	4.2652868120518e-05	3.40194184570729e-05	0.000215001738185523	0.000107764029276713	0.000322239447094334	1.70974292898534e-05	0.000116222038817524	0.000116222038817524	8.80888978607913e-06	5.96401741095412e-08	5.96401741095412e-08	1.75440122634008e-07	0.000107413149031445	0	1.3879420157964e-07	0.000107413149031445	1.75440122634008e-07	0.0156798238192208	4.53265323232513e-05	0.0773374673026401	0.000110527277259425	0.00778411501692094	1.02010754110838e-05	6.25428540166205e-06	6.93971007898198e-06	6.63967902890467e-06	1.47881170770092e-06	5.31953733441565e-06	6.54318036869111e-06	2.58579146366297e-06	1.76410776278624e-06	1.63625070757503e-06	1.63625070757503e-06	0	2.95762341540185e-07	1.25085708033241e-06	2.95762341540185e-07
"Inga_vera"	0.000403138093421532	0.00057803330474084	0.000848428488954345	0.000525160577936723	0.00096558401481423	3.49236168925519e-06	7.65177708021839e-05	0.00149009309895457	0.000393456106481926	1.03982294291777e-06	0.00126566148427157	1.00101720697174	0.000373228026426953	2.48856480379628e-05	0.000372506515199937	0.000272790725361151	0.000124699313087827	4.88982056536117e-05	4.8972406458367e-05	0.000248403986135939	0.000124500385079884	0.000372307587191994	2.4585667233155e-05	0.000124227256267186	0.000124227256267186	1.24727203187685e-07	5.71934837331305e-08	5.71934837331305e-08	1.98928007942951e-07	0.000124102529063998	0	1.22997547138237e-07	0.000124102529063998	1.98928007942951e-07	0.00022201442167408	4.34670476371792e-05	0.0893538209260785	0.000125324645004059	0.0112179000435975	1.11853935326316e-05	3.70534169705666e-06	6.14987735691183e-06	5.15014061587825e-06	1.416995755596e-06	4.33018546147677e-06	5.36886009734412e-06	3.04493318207752e-06	1.54259725264426e-06	2.18586725823292e-06	2.18586725823292e-06	0	2.833991511192e-07	7.41068339411333e-07	2.833991511192e-07
"Musa_acuminata"	0.000952802711787602	0.000692201004420427	0.00100313039260036	0.000453373858612992	0.00162217474759878	0.000200240149169363	0.00114189770072997	0.000672560292080632	5.55919599515053e-05	8.70842981288159e-06	0.000539093908227792	0.000419881529730322	1.00048358783215	2.88492225273122e-05	0.000237132299100757	0.000184921030682617	0.000291758854503638	7.63840776228356e-06	8.02550069146472e-05	0.000184677543750928	0.000211990821452368	0.000157364266049488	8.00115199829583e-05	5.9606189248735e-05	5.9606189248735e-05	7.15143389890584e-06	9.73122446234847e-08	9.73122446234847e-08	7.97680330512695e-05	5.24547553498292e-05	0	1.62597719188619e-07	5.24547553498292e-05	7.97680330512695e-05	0.0127295523400524	7.39573059138484e-05	0.037767423851877	0.0502538608222998	0.000112003988576877	6.3981529891331e-06	4.43718592577197e-06	8.12988595943094e-06	3.85859296257038e-06	2.11462537172216e-05	5.72618745707201e-06	6.35905750842907e-06	5.45988430446814e-06	1.82387344109156e-06	3.08844221952807e-07	3.08844221952807e-07	0	4.22925074344432e-06	8.87437185154394e-07	4.22925074344432e-06
"Inga_laurina"	0.000501515112514301	0.00267118466803017	0.00149189578693396	0.0015837239873452	0.000614949980183663	0.00126760861313841	0.000269308713379237	0.000273380757331803	0.000482577219066284	4.62190928469498e-05	0.000135609625609993	4.4794166468333e-05	4.61587560436995e-05	1.0002247931641	5.27740086505801e-07	4.40979660690003e-05	4.95273160994273e-07	0.000132684174923135	8.75321986641794e-05	3.9174669919041e-07	3.75513236434645e-07	4.07980161946174e-07	4.38259792943695e-05	4.54077295708302e-05	4.54077295708302e-05	4.52717361835149e-05	5.92097914646858e-08	5.92097914646858e-08	1.19759924559627e-07	1.35993387315391e-07	0	2.34764186624612e-07	1.35993387315391e-07	1.19759924559627e-07	0.0805836904066564	4.49994415131612e-05	9.79152388670817e-05	7.54487524725651e-05	0.0201048609101125	1.61805670343809e-05	1.7122978641219e-05	1.17382093312306e-05	1.63793674633434e-05	4.98719839591179e-06	9.47656520773743e-06	1.15622091115199e-05	2.24518331217883e-06	2.71253779442538e-06	2.68098455036824e-06	2.68098455036824e-06	0	9.97439679182358e-07	3.4245957282438e-06	9.97439679182358e-07
"Dendropemon_bicolor"	0.000680062488614001	0.00046695070404256	0.00087369525935147	0.000423141433948625	0.00120664088140684	3.16146350200086e-06	0.000562165965185006	0.00125773298315227	0.00010753708619187	1.37766209279942e-06	0.00104784838345515	0.000838139659199857	0.000474264598201514	6.59675108132251e-07	1.00035420619081	0.000249672775558744	0.000224686950696973	5.28984340764286e-07	4.03979075900167e-05	0.000249464738093755	0.000184705118036935	0.000314224358150576	4.01898701250275e-05	0.000104854362127644	0.000104854362127644	1.12909410785745e-07	7.90470426258544e-08	7.90470426258544e-08	3.99818326600382e-05	0.000104741452716859	0	1.28665649486431e-07	0.000104741452716859	3.99818326600382e-05	0.000200978751198626	6.00757523956494e-05	0.0754138459561381	0.0251885545758241	9.56972338950646e-05	6.55789527541797e-06	2.99327374386257e-06	6.43328247432153e-06	2.99204725171155e-06	1.04104808367594e-05	4.625806529909e-06	5.36426525432598e-06	4.02544885131183e-06	1.58853683518449e-06	5.97428256621499e-07	5.97428256621499e-07	0	2.08209616735187e-06	5.98654748772513e-07	2.08209616735187e-06
"Myrcine_coriacea"	0.000629776708251423	0.000490808419773904	0.000883020795889194	0.000337901240631916	0.00179617576929061	2.88225667090654e-06	0.000726634424459371	0.000839358284004546	0.000673376652442004	1.20709318687362e-06	0.000753752113896414	0.000613779132062589	0.000369842061365233	5.51224575862503e-05	0.000249672775558745	1.00023449992901	0.000189949901246908	0.000109524351004774	0.000149443529289275	0.000179789222380079	0.000149927785224161	0.000209650659535997	9.47328226560111e-05	6.99864909169123e-05	6.99864909169123e-05	1.02937738246662e-07	6.9009715539185e-08	6.9009715539185e-08	4.00221160227474e-05	6.98835531786657e-05	0	1.56438183603068e-07	6.98835531786657e-05	4.00221160227474e-05	0.000183229174079059	5.24473838097806e-05	0.0503161582886393	0.0252139330943309	0.0251669250513013	1.60394212758533e-05	3.14620781906349e-06	7.8219091801534e-06	6.25794765770637e-06	1.34561930455439e-05	4.62744716145132e-06	5.44571863229921e-06	5.51399922555272e-06	1.60549235616217e-06	3.74098140245558e-06	3.74098140245558e-06	0	2.69123860910878e-06	6.29241563812698e-07	2.69123860910878e-06
"Syzigium_jambos"	0.00118921280756554	0.000265992361073863	0.000932518165957029	0.000143334085246465	0.00221278562604431	2.25148327763058e-06	0.00167965653997231	0.000421124130083029	3.86675489452105e-05	1.90172358729533e-06	0.000350803275547877	0.00028057345444761	0.000583517709007275	6.1909145124284e-07	0.000224686950696973	0.000189949901246908	1.00039378484863	6.75312083078036e-07	0.000120178351363768	0.000189652450263898	0.000274201399228571	0.000105103501299225	0.000119880900380758	3.51149105501333e-05	3.51149105501333e-05	8.0410117058235e-08	1.13832091889818e-07	1.13832091889818e-07	0.000119583449397748	3.5034500433075e-05	0	1.64688551175385e-07	3.5034500433075e-05	0.000119583449397748	0.000143130008363658	8.6512389836262e-05	0.025224840311814	0.0753375731205813	0.000136827452184554	5.73092187248882e-06	1.70507923765297e-06	8.23442755876927e-06	1.57888310648465e-06	3.11047507402279e-05	5.21850700592217e-06	5.42747857093257e-06	7.30963607799457e-06	1.69548757446733e-06	2.14819716362281e-07	2.14819716362281e-07	0	6.22095014804558e-06	3.41015847530593e-07	6.22095014804559e-06
"Andira_inermis"	0.000339832084698913	0.0014996623757764	0.00113588171667224	0.000789434190163007	0.00204222552710671	0.000529628370810061	0.000497967097593158	0.000115389506527585	0.0016041830778368	1.95107461906406e-05	0.000184829095188911	0.000146694616960835	2.03690873660895e-05	0.000221140291538558	7.05312454352382e-07	0.000146032468006365	9.00416110770715e-07	1.00030987349037	0.000291207683401843	5.53372297816578e-07	6.50924126025744e-07	4.55820469607412e-07	0.000145728587693294	1.9067239114038e-05	1.9067239114038e-05	1.89152989575022e-05	3.72154520711494e-08	3.72154520711494e-08	2.4949198474497e-07	1.51940156535804e-07	0	2.27169273240215e-07	1.51940156535804e-07	2.4949198474497e-07	0.0336692321443539	2.82837435740735e-05	0.000109396912705779	0.000157179950389331	0.0669203840259325	3.29321030851892e-05	9.61322035754104e-06	1.13584636620108e-05	1.66027044962373e-05	9.2216129183918e-06	6.47791314709909e-06	8.11836252608406e-06	5.79906780878603e-06	2.06523948485862e-06	8.91212821020444e-06	8.91212821020444e-06	0	1.84432258367836e-06	1.92264407150821e-06	1.84432258367836e-06
"Coffea_arabica"	0.000630825460805716	0.000497078222164695	0.000908367174552994	0.000149199693653708	0.00294642470653646	2.26524858168763e-06	0.0011869969523812	2.63230991347058e-06	0.00160496433998445	1.01015525941329e-06	0.000147417479980649	0.000146917219375101	0.000214013351772393	0.000145886997773632	5.3863876786689e-05	0.000199258039052366	0.000160237801818357	0.000291207683401842	1.00034448297275	5.36946482189752e-05	0.000106881610734809	5.07685703141204e-07	0.000198919581916939	2.50130302774007e-07	2.50130302774007e-07	8.09017350602727e-08	5.80783452720634e-08	5.80783452720634e-08	5.33561910835478e-05	1.69228567713735e-07	0	2.0872955741229e-07	1.69228567713735e-07	5.33561910835478e-05	0.000144005088407285	4.41395424067682e-05	0.000121844568753889	0.0336144003826351	0.0669591597833599	3.17041357094239e-05	3.1863988600301e-06	1.04364778706145e-05	1.14655876434932e-05	2.19814250440962e-05	4.72896496002405e-06	5.59200981502235e-06	8.54228105373466e-06	1.65157668100544e-06	8.91646855546918e-06	8.91646855546918e-06	0	4.39628500881925e-06	6.37279772006019e-07	4.39628500881925e-06
"Miconia_racemosa"	0.000764920875105924	0.000433457646881111	0.000883499077119063	0.000376506875831598	0.00137433167217975	3.00980013127248e-06	0.000748414394316223	0.00111829817430739	9.60588299840933e-05	1.4650056752154e-06	0.000931674198803934	0.000745211958407816	0.000492473450002474	6.52911165317349e-07	0.000332619650791674	0.000239718963173438	0.000252869933685197	5.53372297816578e-07	5.36946482189753e-05	1.00023949602346	0.000199621164902208	0.000279370882008684	5.34717085009825e-05	9.32311201980591e-05	9.32311201980591e-05	1.0749286183116e-07	8.48445508365151e-08	8.48445508365151e-08	5.32487687829898e-05	9.31236273362279e-05	0	1.3466946643459e-07	9.31236273362279e-05	5.32487687829898e-05	0.000191337294059465	6.44818586357515e-05	0.0670490116820841	0.0335467243332836	0.000102552270276646	6.42006637492978e-06	2.7785746594943e-06	6.73347332172949e-06	2.75651989417373e-06	1.38595258206708e-05	4.72458994257786e-06	5.37480080709375e-06	4.57281338909228e-06	1.6063619583983e-06	5.33660166578296e-07	5.33660166578296e-07	0	2.77190516413416e-06	5.5571493189886e-07	2.77190516413416e-06
"Palicourea_guianensis"	0.00110435442107361	0.000299485418235312	0.000922714348189436	0.000189968643363492	0.00204509483527139	2.40314664835896e-06	0.00149340811084109	0.000560558938927902	5.01458051529871e-05	1.81438000487934e-06	0.000466977460199088	0.000373501155239651	0.000565308857206315	6.25855394057742e-07	0.000246273490715913	0.000199903713632214	0.000365601865638095	6.50924126025744e-07	0.000106881610734809	0.000199621164902208	1.00025928535236	0.000139956977441117	0.000106599062004803	4.67381524797184e-05	4.67381524797184e-05	8.582666601282e-08	1.08034583679158e-07	1.08034583679158e-07	0.000106316513274796	4.66523258137056e-05	0	1.58684734227226e-07	4.66523258137056e-05	0.000106316513274796	0.00015277146550282	8.21062835961599e-05	0.033589674585868	0.0669794033631217	0.000129972415802973	5.86875077297701e-06	1.91977832202123e-06	7.93423671136131e-06	1.81441046402247e-06	2.76557057563165e-05	5.11972359325331e-06	5.4169430181648e-06	6.76227154021411e-06	1.67766245125352e-06	2.78587806405484e-07	2.78587806405484e-07	0	5.5311411512633e-06	3.83955664404246e-07	5.5311411512633e-06
"Tilandsia_sp1_M_SD_004"	0.000425487329138233	0.000567429875526909	0.00084428380604869	0.000563045108299704	0.000703568509088113	3.616453614186e-06	3.42067779135498e-06	0.00167603740968689	0.0001419718548152	1.11563134555146e-06	0.00139637093740878	0.00111692276157598	0.000419638042798633	6.79966936576956e-07	0.000418965810867434	0.000279534212714663	0.0001401380017323	4.55820469607411e-07	5.07685703141204e-07	0.000279370882008684	0.000139956977441117	1.00041878478658	3.44354997162248e-07	0.0001397240879164	0.0001397240879164	1.291590576495e-07	6.16545179938724e-08	6.16545179938724e-08	1.81024291183293e-07	0.00013959492885875	0	1.10654198641953e-07	0.00013959492885875	1.81024291183293e-07	0.00022990312261611	4.6857433675343e-05	0.1005083487783	0.000114045303445474	7.51321247503197e-05	6.97138197688254e-06	3.63737099696736e-06	5.53270993209767e-06	3.698629324325e-06	6.33458850250921e-08	4.32945629190241e-06	5.33265859602269e-06	2.38335523797046e-06	1.53506146554307e-06	7.88732526751108e-07	7.88732526751109e-07	0	1.26691770050184e-08	7.27474199393473e-07	1.26691770050184e-08
