"Daucus_carota_carota"	"Sonchus_tenerrinus"	"Carpobrotus_sp1_M_PL_058"	"Opuntia_stricta"	"Cistus_monspeliensis"	"Lavandula_stoechas"	"Cistus_salvifolius"	"Cistus_albidus"	"Urospermum_picrioides"	"Rosmarinus_officinalis"	"Aetheorrina_bulbosa"	"Galactites_tomentosa"	"Eryngium_campestre"	"Convolvulus_althaeoides"	"Scabiosa_stellata"	"Sedum_sediforme"	"Thymelaea_hirusta"	"Ruta_chalepensis"	"Helichrysum_stoechas"	"Psoralea_bituminosa"	"Dorychnium_pentaphylum"	"Alyssum_maritimum"	"Helianthemum_guttatum"	"Lathyrus_clymenum"	"Equium_sabulicola"	"Euphorbia_segatalis"	"Allium_ampeloprasum"	"Brassica_fruticulosa"	"Dianthus_caryophillus"	"Hypericum_perfolatum"	"Linum_sp1_M_PL_058"	"Vicea_lutea"	"Andrena_sp1_M_PL_058"	"Apis_mellifera"	"Mordellistena_pumila"	"Oedemera_lurida"	"Oxythyrea_funesta"	"Anthidium_sticticum"	"Psilothrix_sp1_M_PL_058"	"Unidentified_sp35_M_PL_058"	"Bombus_terrestris"	"Oedemera_flavipes"	"Myrabilis_quadripunctata"	"Lasioglossum_sp1_M_PL_058"	"Mordella_bipunctata"	"Halictus_gemmeus"	"Unidentified_sp38_M_PL_058"	"Criptocephalus_sp1_M_PL_058"	"Unidentified_sp43_M_PL_058"	"Xylocopa_sp1_M_PL_058"	"Halictus_pyrenaicus"	"Colletes_sp1_M_PL_058"	"Amegilla_femorata"	"Megachile_sp2_M_PL_058"	"Plagiolepsis_pigmaea"	"Anthidium_sp1_M_PL_058"	"Oedemera_nobilis"	"Halictus_sp1_M_PL_058"	"Osmia_sp1_M_PL_058"	"Oedemera_barbara"	"Camponotus_aethiops"	"Hylaeus_sp2_M_PL_058"	"Trichodes_apiarius"	"Nomada_sp1_M_PL_058"	"Polistes_gallicum"	"Unidentified_sp37_M_PL_058"	"Unidentified_sp41_M_PL_058"	"Conophorus_virescens"	"Scolia_sp1_M_PL_058"	"Unidentified_sp46_M_PL_058"	"Halyctus_sp1_M_PL_058"	"Hylaeus_nigritus"	"Sphaerophoria_sp1_M_PL_058"	"Unidentified_sp42_M_PL_058"	"Callophrys_rubi"	"Sphecodes_sp1_M_PL_058"	"Anthophora_sp1_M_PL_058"	"Ceratina_cucurbitina"	"Unidentified_sp39_M_PL_058"	"Unidentified_sp53_M_PL_058"	"Unidentified_sp61_M_PL_058"	"Unidentified_sp64_M_PL_058"	"Unidentified_sp40_M_PL_058"	"Unidentified_sp45_M_PL_058"	"Unidentified_sp49_M_PL_058"	"Unidentified_sp62_M_PL_058"	"Vanesa_atlantica"	"Zygaena_sp1_M_PL_058"	"Cerceris_sp1_M_PL_058"	"Eucera_sp1_M_PL_058"	"Helorus_coruscus"	"Hylaeus_variegatus"	"Lassiopogon_sp1_M_PL_058"	"Megachile_sp1_M_PL_058"	"Papilion_machaon"	"Pieris_rapae"	"Pyronia_tithonus"	"Stenopterus_rufus"	"Unidentified_sp36_M_PL_058"	"Unidentified_sp44_M_PL_058"	"Unidentified_sp47_M_PL_058"	"Unidentified_sp48_M_PL_058"	"Unidentified_sp50_M_PL_058"	"Unidentified_sp51_M_PL_058"	"Unidentified_sp52_M_PL_058"	"Unidentified_sp54_M_PL_058"	"Unidentified_sp55_M_PL_058"	"Unidentified_sp56_M_PL_058"	"Unidentified_sp57_M_PL_058"	"Unidentified_sp58_M_PL_058"	"Unidentified_sp59_M_PL_058"	"Unidentified_sp60_M_PL_058"	"Unidentified_sp63_M_PL_058"
"Lathyrus_clymenum"	1.96670236818211e-06	0.000179200582390996	0.000871413654099579	0.000353532953986662	0.000352385815164293	0.00537622513411973	4.3098245268227e-06	0.00138642021108429	2.04583251554208e-06	0.000523882347688536	1.13589319567003e-06	1.52233538731597e-06	5.89932863148219e-07	7.23854934771653e-07	2.54949456857848e-06	7.17108189599593e-07	0.000175282070486913	4.70543694065893e-07	2.4276162018645e-07	1.04818090457454e-06	1.68998150332163e-07	0.000173105094062083	1.05896254674764e-07	1.00069157037016	8.74056413271666e-08	8.66401601679564e-08	0	1.24133279979576e-08	2.68071658707574e-08	6.35386127606726e-08	6.79025765461847e-08	4.98011060564084e-08	7.96817696902535e-05	0.000165986291469231	6.66303141606964e-06	4.65580065428254e-05	4.40736230123633e-05	0.10027770367361	1.90055359158349e-05	1.9571201267276e-06	1.77185662958631e-05	9.65057971347264e-06	6.12406980430835e-06	2.59090365762334e-05	1.50315152494153e-06	3.1477637900826e-07	5.67309628080379e-06	2.81352941468296e-06	2.46900610398664e-05	4.07922639215379e-06	2.2536086837967e-06	1.61373263973448e-06	4.80603596246826e-05	4.88891242673657e-05	2.37876176734862e-06	6.989247403674e-06	6.79525488944218e-06	1.74958534608163e-05	6.79025765461846e-06	6.74779470903726e-07	1.90497687577258e-06	7.48669055426013e-07	1.53896365045723e-07	1.86552137772798e-06	2.8116788030756e-06	2.87366990212609e-06	4.04759542577533e-06	1.68239001681409e-05	6.84703388475168e-07	3.4887574290805e-06	7.58662396142193e-06	5.50281425315899e-07	2.40693660067661e-06	7.09006110207868e-06	1.41109265165746e-05	6.41821059390167e-06	1.12051186487696e-05	1.56327910958309e-08	1.52233538731597e-08	6.64348494730065e-06	8.38427188366586e-09	1.68007035441241e-05	8.34860059851381e-07	1.40225656389531e-06	2.67578553494165e-09	2.67463555807456e-07	4.21380616534442e-09	1.01489025821064e-08	2.13883497302679e-09	6.60161859166347e-07	4.64961935350473e-09	3.42122150644945e-07	7.4870064612467e-09	2.71847100212606e-06	9.80574834068646e-09	9.80574834068646e-09	5.07445129105322e-09	1.33789276747082e-09	2.10690308267221e-09	7.01128281947653e-07	9.80574834068645e-09	1.33731777903728e-07	1.33731777903728e-07	1.33789276747082e-09	9.80574834068645e-09	6.60161859166347e-07	1.33789276747082e-09	0	5.60023451470805e-06	2.13883497302678e-09	1.33789276747082e-09	5.60023451470805e-06	6.60161859166347e-07
"Equium_sabulicola"	0.000339384153604144	0.000787161476231312	3.8342631031497e-06	0.000342896280041103	0.000562078448971646	0.000340598187453599	2.03556246420235e-06	1.74149081076453e-06	0.000113228585537485	0.000114232059101631	0.000112608819423813	8.3553073100694e-07	0.000112503012804577	0.000112396903039864	0.00223850556505663	9.56892685680705e-07	0.00011301162780379	6.5643709812012e-07	3.79798973574041e-07	0.000112646561077039	8.05434988335755e-08	0.000111804203200053	9.27755733054155e-08	1.16540855102889e-07	1.00457702918057	8.15006114044136e-08	0	9.05313735959126e-09	3.46724125070793e-08	2.99314912184139e-08	2.65943110683268e-10	3.97777031419808e-08	6.36443250271692e-05	0.000124953510004129	2.16832986240448e-05	3.0276877082396e-05	1.19126334289285e-05	1.68984239899189e-05	1.06383225509652e-05	1.08268451687928e-05	1.44531758768722e-05	1.24820685025486e-05	3.77978627413508e-05	0.033500522528077	6.42693324281179e-06	5.48142426211383e-06	1.88535162510237e-06	5.96134299280197e-06	1.42202830594007e-05	3.9564955389358e-06	4.9901154822203e-06	1.17690785674686e-06	4.0214364530877e-06	4.10130246604193e-06	2.52139320140321e-06	3.29246403402554e-06	5.4125312344929e-07	1.89827938064317e-05	2.65943110683268e-08	4.03158688337345e-06	2.07723815871708e-06	3.23150333999095e-06	1.01273763974211e-05	2.41735975560004e-06	1.81687034189036e-06	6.01003806075285e-07	1.2344695161678e-06	1.0481412859611e-05	1.35349539137664e-06	2.89960050888325e-06	3.66292454654624e-07	9.35296822809745e-07	2.58359361427703e-06	9.58136955442952e-07	1.34420210775962e-06	2.03363818010617e-06	9.66917251598374e-07	0.06698041158216	8.3553073100694e-09	1.35254352182397e-06	9.97453081808103e-09	1.0643693357925e-06	1.03948044870121e-06	9.0409302243032e-07	4.6174714776074e-07	1.17486787497211e-06	8.03592948604123e-07	5.5702048733796e-09	2.98380499145509e-09	2.90474477511341e-09	2.57337694403374e-07	5.45707232011307e-07	8.04618293407421e-07	3.41468786424419e-09	8.60963678867935e-06	8.60963678867935e-06	2.7851024366898e-09	2.3087357388037e-07	4.01796474302061e-07	4.5204651121516e-07	8.60963678867935e-06	5.87433937486054e-07	5.87433937486054e-07	2.3087357388037e-07	8.60963678867935e-06	2.90474477511341e-09	2.3087357388037e-07	0	3.54789778597499e-07	2.98380499145509e-09	2.3087357388037e-07	3.54789778597499e-07	2.90474477511341e-09
"Euphorbia_segatalis"	7.34126834208852e-06	0.00144147491741133	0.00056536526329256	5.58718509024036e-06	0.000843102700470962	4.90303380963064e-06	0.00111839436535195	3.43669415067281e-06	3.02402449889472e-06	0.000479457680368819	0.000479532244542587	1.32692841292275e-06	1.99290833977315e-06	0.000558081989270185	1.28856661670929e-06	0.000478781915815733	0.00191537025273069	0.00095716794312979	8.98684222063873e-07	3.87805693356488e-07	5.01175680916939e-07	3.36513615844439e-07	3.41372670671456e-07	1.15520213557275e-07	8.15006114044136e-08	1.00123246404392	0	4.83730783713336e-08	7.12883762968816e-08	1.77587565024147e-08	2.42225297489363e-08	9.19599954594344e-08	0.000147135992735095	8.69134138933002e-05	6.13483633753438e-05	5.97625735747246e-05	5.27248114369895e-05	1.67504309658049e-05	4.72557896921256e-05	9.04448539480995e-06	1.67509594214212e-05	2.56638154668774e-05	3.10653134836961e-06	2.42423954304739e-05	6.00876154726588e-06	2.59718991702759e-05	2.14087395515781e-05	1.48118494763206e-05	1.17909105084033e-05	6.44675202720041e-08	7.07869169790776e-06	6.28850018827337e-06	5.05510578186847e-06	8.14015530029745e-06	0.0333881488477817	1.95346321526561e-06	7.01644823116734e-06	4.52643377962416e-06	2.42225297489363e-06	5.4007374616097e-06	3.50789028902608e-08	4.06570520244439e-06	7.3665508572681e-06	0.0333822999942893	0.0334137629189301	5.68974463111615e-06	4.43019891550452e-06	1.5550951225954e-06	4.91957260629909e-06	3.22830166659648e-05	2.82207545564726e-06	8.71723995487987e-06	5.12037461280102e-06	5.53426636154646e-06	2.67386843359684e-06	2.71792749946571e-06	1.70874367220973e-08	1.03893995425094e-08	1.32692841292275e-08	8.48513464894466e-06	3.83878964329265e-06	1.53219806550958e-08	8.73720856122974e-06	1.53229620218455e-05	9.9881201933177e-09	2.15145510061393e-06	1.42350595698082e-08	8.84618941948502e-09	4.35076337786268e-06	4.28307017645879e-07	6.87278295203346e-09	8.18546311136857e-07	2.77004066683205e-09	6.73861598171139e-09	4.95602544888188e-09	4.95602544888188e-09	4.42309470974251e-09	4.99406009665886e-09	7.11752978490409e-09	7.66148101092277e-06	4.95602544888188e-09	1.07572755030697e-06	1.07572755030697e-06	4.99406009665886e-09	4.95602544888188e-09	4.28307017645879e-07	4.99406009665885e-09	0	5.10732688503192e-09	4.35076337786268e-06	4.99406009665885e-09	5.10732688503192e-09	4.28307017645879e-07
"Allium_ampeloprasum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0
"Brassica_fruticulosa"	4.36810859417256e-06	0.000780785900703156	2.1588182119006e-06	3.41767097473836e-06	2.57816066509284e-06	2.53186151074065e-06	6.75435024703982e-06	3.0944553657542e-06	0.00077499878180179	0.000775078655850938	1.21522725686133e-06	4.8623830785752e-07	1.13545035895574e-06	5.84548048399381e-07	8.38299704068421e-07	0.00154931688006456	3.84729198792939e-07	8.06042176927597e-07	2.2342914930929e-07	2.33114243038003e-07	0.0054158261914728	1.41060410726347e-07	4.92839394698481e-07	4.96533119918302e-08	2.71594120787738e-08	1.45119235114001e-07	0	1.00077319570819	3.86390529115927e-08	5.65787148516331e-08	3.11729407299031e-10	4.61176487914823e-08	7.37882380663717e-05	4.61389384068391e-05	1.70588474459091e-05	1.60426285215333e-05	5.34277079284702e-06	7.19973023881539e-06	7.73972767291643e-06	7.11275658672082e-07	6.86585480950924e-06	1.39100590481734e-05	3.00870828530554e-06	8.04712648157312e-06	7.42954577881767e-06	3.84039878918545e-05	8.70993426144193e-08	8.80291626909774e-06	8.64739230808882e-06	3.9434665093135e-08	1.3827702261627e-05	0.100515442065043	4.33884698161991e-06	3.20058923370397e-08	5.71241121316602e-08	6.22365863367966e-06	3.57675872392824e-06	7.97849343889922e-06	3.11729407299031e-08	2.92634991369278e-06	2.1374346155145e-08	1.76241721428954e-06	6.79871763304716e-06	1.01067034280649e-05	1.83206311717076e-08	0.000120968194352437	2.11039606543341e-08	2.20539331730687e-08	1.29854405436081e-05	1.11618043944595e-08	1.67962953523877e-08	1.66407913530519e-08	3.3233544940681e-06	6.47430889288349e-06	4.31126724398592e-06	5.90319538254991e-07	1.76663557921205e-06	5.03485710295064e-09	4.8623830785752e-09	6.67934114241286e-09	1.2406856025384e-05	7.91206722106454e-09	5.84214962096035e-07	3.07783359034351e-09	5.94300489003069e-09	1.16535209060173e-06	8.11035970682669e-09	3.24158871905013e-09	3.66382807694363e-09	1.63546834234894e-09	1.76136086773134e-06	2.50306860688626e-09	1.66510173598573e-09	6.0675595406945e-09	3.22422963103239e-09	3.22422963103239e-09	1.62079435952507e-09	2.97150244501535e-09	4.05517985341335e-09	1.53891679517176e-09	3.22422963103239e-09	5.82676045300863e-07	5.82676045300863e-07	2.97150244501535e-09	3.22422963103239e-09	1.63546834234894e-09	2.97150244501535e-09	0	2.63735574035485e-09	3.66382807694363e-09	2.97150244501535e-09	2.63735574035485e-09	1.63546834234894e-09
"Dianthus_caryophillus"	0.000848052605191235	0.00112510485655706	0.000844402370452571	0.000562449000778172	0.000285155488225957	2.66794578977897e-06	0.00028353042858682	0.000281355957962512	0.00083856640425102	1.09537404493038e-06	0.00139444622211539	1.38346648983959e-06	0.00195129543810149	0.000558651022259494	7.88794943659573e-07	0.000280496516498703	7.40470393697982e-07	0.000280635400621254	1.69118591986591e-06	6.02673535471287e-07	3.43734539706248e-07	0.000278431684137852	3.74564360231996e-07	1.07228663483029e-07	1.04017237521238e-07	2.13865128890645e-07	0	3.86390529115927e-08	1.00027812270233	3.00386873585286e-08	2.7923906868115e-08	1.04080250116183e-07	0.000166528400185892	3.17128509821972e-05	0.000127869061433815	7.02572093276883e-05	3.16403169135908e-05	1.55481562050393e-05	7.3614166878654e-05	2.50527963856616e-05	1.92766633903997e-05	0.100124172837446	1.42763503932609e-05	3.10058050722154e-05	1.93687885331852e-05	4.38881806647896e-05	1.45591983779417e-05	3.31809395370255e-05	2.07303975881344e-06	6.48979616282506e-06	1.26381216128463e-05	5.02307687850706e-06	6.93566128890311e-07	1.22087668856441e-06	7.96798327968417e-06	3.30425560943815e-06	7.75262264723218e-06	5.83519188531641e-06	2.79239068681149e-06	1.28977843312047e-05	3.6054780767954e-06	5.10336759504754e-06	5.54789197661328e-06	7.75236149719517e-06	2.57020727866753e-06	2.56414092637848e-06	9.23485914412983e-06	4.04073815646299e-07	4.52581531114461e-06	5.65547503436949e-07	2.31027325406001e-06	1.03854493487159e-05	2.23600366275405e-06	9.49204313366394e-07	1.16436317560972e-08	1.39610957730342e-06	1.91139095732951e-06	9.96830920779883e-09	1.38346648983959e-08	2.82590980341369e-07	2.25333624099542e-06	8.33733059305928e-09	8.42592371542745e-07	5.92376314958385e-09	1.15381306828739e-06	1.67926097993591e-06	1.39378245578677e-05	9.22310993226394e-09	1.27561545736934e-06	6.39698765494372e-07	1.90583273693414e-06	2.76849988568891e-07	4.30481096765205e-09	5.51678348946103e-07	3.03382670638298e-09	3.03382670638298e-09	4.61155496613197e-09	5.76906534143698e-07	6.96891227893388e-06	2.96188157479193e-09	3.03382670638297e-09	8.39630489967954e-07	8.39630489967954e-07	5.76906534143698e-07	3.03382670638297e-09	6.39698765494372e-07	5.76906534143698e-07	0	2.77911019768643e-09	1.27561545736933e-06	5.76906534143698e-07	2.77911019768643e-09	6.39698765494372e-07
"Hypericum_perfolatum"	7.94533071976349e-06	5.69425598157378e-06	6.24439865465278e-06	0.00457758619053572	3.2065111490398e-06	0.000919103847959753	2.26958263617656e-06	2.40766041393185e-06	1.82110956046584e-06	2.80898950473552e-06	5.64999739082428e-07	0.000914033212073442	9.68792987435197e-07	7.84185286614778e-07	3.30770283744551e-06	0.000912814969535066	1.39260285000032e-06	7.98233397273396e-07	5.94325755178828e-07	0.00182474289293055	3.96825739653842e-07	2.13499396230731e-07	2.97486664848815e-07	2.54154451042691e-07	8.97944736552418e-08	5.3276269507244e-08	0	5.65787148516332e-08	3.00386873585286e-08	1.00091038516191	1.22213428701202e-07	2.12767706209429e-08	3.40428329935087e-05	0.000145499376120733	2.37933919156912e-05	9.49218327854614e-06	3.75581619641649e-05	3.68523954011901e-05	2.03988175668366e-07	4.03410991996968e-05	7.62670458005662e-05	1.08139274490703e-05	0.000135663923619686	2.65641774518954e-05	1.08112861805764e-05	2.19924224805162e-05	7.17693708891044e-08	6.04139594848957e-08	2.93792017639386e-06	5.2818302198489e-05	2.12898881637339e-05	7.35523293071231e-06	7.68102636517673e-06	2.07080984588586e-05	3.90447023460747e-08	0.10014236780963	3.08639422917449e-06	9.6075662322353e-06	1.22213428701201e-05	4.09221594195467e-08	2.46539460128458e-05	3.74813994443039e-08	3.69347953805355e-06	3.67524860064035e-06	3.13141884981866e-08	2.7115749234362e-08	2.96699478182967e-08	1.5921908282821e-05	1.4354614481059e-05	2.85078808408591e-08	9.74700674058785e-07	7.05315693533495e-06	2.25278733898563e-08	3.12381659550423e-08	1.93040518049802e-06	9.67875521627966e-07	1.91893856861418e-06	1.87082322338578e-08	9.14033212073441e-06	9.66083370645172e-07	7.30995692290175e-06	2.87219952487423e-06	9.81985616236978e-09	1.11408228000026e-08	1.08099737683857e-08	8.49888952473698e-09	6.91994991025141e-09	6.09355474715628e-06	3.62833362396999e-09	4.73060504140362e-09	4.13888536469511e-09	3.11311762042699e-09	1.30338778066468e-05	4.72090277241538e-09	1.2721933990175e-08	1.2721933990175e-08	3.04677737357814e-06	5.40498688419285e-09	3.45997495512571e-09	5.57041140000129e-09	1.2721933990175e-08	4.24944476236849e-09	4.24944476236849e-09	5.40498688419285e-09	1.2721933990175e-08	4.73060504140362e-09	5.40498688419285e-09	0	9.57399841624743e-07	3.62833362396998e-09	5.40498688419285e-09	9.57399841624743e-07	4.73060504140362e-09
"Linum_sp1_M_PL_058"	4.10775360798825e-06	6.61486705279561e-06	0.00201801658293538	6.86397283839371e-06	8.50867051374755e-06	4.74482915768985e-06	0.00100952732938373	0.00200842453844055	2.93589009858032e-06	1.64217321045089e-06	1.97952321287527e-06	0.00401733000761826	8.85730484186107e-07	1.61760402684126e-06	1.10928135977786e-06	7.70019769892833e-07	8.40580645564502e-07	7.29972210058917e-07	1.01449725601292e-06	4.01329871836323e-07	2.33523696228789e-07	2.67442925411459e-07	2.23773560739122e-07	2.71610306184739e-07	7.97829332049803e-10	7.2667589246809e-08	0	3.11729407299031e-10	2.79239068681149e-08	1.22213428701201e-07	1.00100166047137	6.42109740396071e-08	0.000102737558463371	5.64819855979825e-05	5.54116637439143e-05	0.000100481878712444	0.000140703542235134	3.93834943967871e-05	4.73832318851778e-05	4.43780172628613e-06	6.56252785494025e-05	1.00526064725214e-05	1.65921621326697e-07	1.5295569180468e-07	1.61122895588739e-06	8.44670739923208e-08	2.1937728088834e-05	4.66514820052602e-06	1.46981964768576e-06	7.91996865968506e-08	7.75041240605433e-08	4.0524822948874e-08	1.43983842248296e-06	5.512656979398e-06	8.62890537894894e-06	1.34434771571322e-05	2.98698771235373e-05	1.49592351021922e-05	0.100166047136932	3.62288335355923e-08	3.97542439547128e-08	3.42478098465839e-08	2.67786301361263e-08	3.06954552519518e-08	2.25076543044613e-08	8.09695566321936e-06	7.01332067497613e-06	1.40487484966857e-06	2.44509745314193e-08	2.99709806469884e-08	5.97425800506647e-06	2.03593923712566e-08	3.09562184689038e-08	5.33468625687007e-06	1.90082452476921e-08	2.64006886403975e-08	1.65575382419607e-08	4.31965539051304e-09	4.01733000761826e-05	1.65656981138298e-08	1.17544971776207e-08	1.48275911177808e-08	8.29879053210547e-09	6.72464516451601e-09	5.58878041903163e-09	9.87293589969494e-09	6.32664631561505e-09	2.67822000507885e-05	3.3180555002678e-09	1.52880044161771e-06	6.67247749677347e-09	8.26084515897821e-09	2.86664194168802e-09	3.93808733027559e-06	4.2664667683764e-09	4.2664667683764e-09	1.33911000253942e-05	2.79439020951582e-09	3.16332315780753e-09	3.36232258225801e-09	4.2664667683764e-09	4.93646794984747e-09	4.93646794984747e-09	2.79439020951582e-09	4.26646676837640e-09	1.52880044161772e-06	2.79439020951582e-09	0	4.9425303725936e-09	3.3180555002678e-09	2.79439020951582e-09	4.9425303725936e-09	1.52880044161772e-06
"Vicea_lutea"	0.000635486807721769	0.00320457152300095	0.000260354682625418	6.81052082355746e-05	0.00119829643226097	0.000192395568968741	0.00106993868232265	0.0009427223627719	0.000817632432815268	6.46306600657893e-05	0.000253747739765602	6.43184733463542e-05	0.000315410321452434	6.44533239847808e-05	6.36734399044183e-05	0.000189637034409512	6.39635367590203e-05	0.000377350233816679	1.09430739834638e-06	6.32113217989116e-05	5.6995555495351e-07	6.30236520682229e-05	6.29307251907283e-05	1.99204424225634e-07	1.19333109425942e-07	2.75879986378303e-07	0	4.61176487914823e-08	1.04080250116183e-07	2.12767706209429e-08	6.4210974039607e-08	1.00006266157161	0.100258514572017	5.00141216871893e-05	6.40436617719995e-05	9.93795142890953e-05	6.05122528555802e-05	2.88846415127168e-05	5.20255585573195e-05	1.96845425881642e-05	9.84676410481785e-06	3.74688900418257e-05	1.31415177265465e-05	3.07428650994903e-05	1.48035982961041e-05	2.14613381597246e-05	1.3744679956554e-05	2.42468938984092e-05	1.0010289438397e-05	7.85829325795091e-07	1.73245375713278e-05	5.9952943428927e-06	4.59141965292793e-06	4.35637361357945e-06	1.02523290859269e-05	2.34044476830372e-06	1.38850109148622e-05	4.36736621838776e-06	6.4210974039607e-06	1.43807337153601e-05	7.99024302868845e-07	1.00670242552175e-05	6.83936140810077e-06	8.86800448760618e-06	4.46306925875098e-06	8.64962046945968e-06	4.10177419624534e-06	2.76331286807358e-06	4.44564875536817e-06	3.35020577700058e-06	2.2577966666334e-06	4.66169934825875e-06	7.2892613717933e-06	3.85273348284219e-06	7.5988332460593e-07	4.91867252568697e-06	2.25907963114382e-06	2.5285338641462e-07	6.43184733463542e-07	1.61966079247331e-06	3.0903644050443e-06	6.01236153027317e-07	2.64732543285768e-06	5.11708294072162e-07	8.64607901662269e-07	4.7829425716432e-06	2.25293086751739e-06	4.28789822309028e-07	1.71522833553036e-06	1.97238395928347e-07	1.85825552912561e-06	1.16339459442813e-06	4.51509441420798e-07	1.84847522112137e-06	2.44897845786225e-07	2.44897845786225e-07	2.14394911154514e-07	4.32303950831135e-07	1.12646543375869e-06	2.55854147036081e-07	2.44897845786225e-07	2.3914712858216e-06	2.3914712858216e-06	4.32303950831135e-07	2.44897845786224e-07	1.97238395928347e-07	4.32303950831135e-07	0	2.00412051009106e-07	1.71522833553036e-06	4.32303950831135e-07	2.00412051009106e-07	1.97238395928347e-07
"Andrena_sp1_M_PL_058"	0.00635486807721768	0.0320457152300095	0.00260354682625418	0.000681052082355746	0.0119829643226097	0.00192395568968741	0.0106993868232265	0.009427223627719	0.00817632432815268	0.000646306600657893	0.00253747739765602	0.000643184733463542	0.00315410321452434	0.000644533239847808	0.000636734399044183	0.00189637034409512	0.000639635367590203	0.00377350233816679	1.09430739834638e-05	0.000632113217989116	5.6995555495351e-06	0.000630236520682229	0.000629307251907282	1.99204424225634e-06	1.19333109425942e-06	2.75879986378303e-06	0	4.61176487914823e-07	1.04080250116183e-06	2.12767706209429e-07	6.4210974039607e-07	0.000626615716075104	1.00258514572017	0.000500141216871893	0.000640436617719995	0.000993795142890953	0.000605122528555802	0.000288846415127168	0.000520255585573195	0.000196845425881642	9.84676410481785e-05	0.000374688900418257	0.000131415177265465	0.000307428650994903	0.00014803598296104	0.000214613381597246	0.00013744679956554	0.000242468938984092	0.00010010289438397	7.85829325795091e-06	0.000173245375713278	5.9952943428927e-05	4.59141965292793e-05	4.35637361357945e-05	0.000102523290859269	2.34044476830372e-05	0.000138850109148622	4.36736621838776e-05	6.4210974039607e-05	0.000143807337153601	7.99024302868845e-06	0.000100670242552175	6.83936140810077e-05	8.86800448760618e-05	4.46306925875098e-05	8.64962046945968e-05	4.10177419624534e-05	2.76331286807358e-05	4.44564875536817e-05	3.35020577700058e-05	2.2577966666334e-05	4.66169934825875e-05	7.2892613717933e-05	3.85273348284219e-05	7.5988332460593e-06	4.91867252568697e-05	2.25907963114382e-05	2.5285338641462e-06	6.43184733463542e-06	1.61966079247331e-05	3.0903644050443e-05	6.01236153027317e-06	2.64732543285768e-05	5.11708294072162e-06	8.64607901662269e-06	4.7829425716432e-05	2.25293086751739e-05	4.28789822309028e-06	1.71522833553036e-05	1.97238395928347e-06	1.85825552912561e-05	1.16339459442813e-05	4.51509441420798e-06	1.84847522112137e-05	2.44897845786225e-06	2.44897845786225e-06	2.14394911154514e-06	4.32303950831135e-06	1.12646543375869e-05	2.55854147036081e-06	2.44897845786225e-06	2.3914712858216e-05	2.3914712858216e-05	4.32303950831135e-06	2.44897845786225e-06	1.97238395928347e-06	4.32303950831135e-06	0	2.00412051009106e-06	1.71522833553036e-05	4.32303950831135e-06	2.00412051009106e-06	1.97238395928347e-06
