"Pandanus_barklyi"	"Syzygium_coriaceum"	"Pittosporum_senacia"	"Aphloia_theiformis"	"Gaertnera_sp1_M_PL_067"	"Tabernaemontana_persicarifolia"	"Diospyros_revaughanii"	"Psiadia_terebinthina"	"Stillingia_lineata"	"Gaertnera_rotundifolia"	"Euodia_obtusifolia"	"Turraea_rigida"	"Gaertnera_petrinensis"	"Labourdonnaisia_callophylloides"	"Phyllanthus_phillyreifolius"	"Euodia_chapelieri"	"Ochna_mauritiana"	"Cordemoya_integrifolia"	"Smilax_anceps"	"Apis_mellifera"	"Nacoleia_sp1_M_PL_067"	"Technomyrmex_albipes"	"Villa_unifasciata"	"Phorinia_sp1_M_PL_067"	"Paragus_borbonicus"	"Pachycerina_crinicornis"	"Phelsuma_cepediana"	"Chrysomya_megacephala"	"Hippotion_eson"	"Nogodinidae_sp1_M_PL_067"	"Brachymyrmex_sp1_M_PL_067"	"Lecithoceridae_sp1_M_PL_067"	"Episyrphus_sp1_M_PL_067"	"Eristalinus_flaveolus"	"Ischiodon_aegyptius"	"Musca_domestica"	"Nacoleia_sp2_M_PL_067"	"Syritta_sp1_M_PL_067"	"Allograpta_nasuta"	"Cephonodes_trochilus"	"Fannia_pusio"	"Lygaeidae_sp1_M_PL_067"	"Melanagromyza_sojae"	"Pheidole_megacephala"	"Sarrothripinae_sp1_M_PL_067"	"Stomorhina_lunata"	"Zosterops_mauritianus"
"Euodia_obtusifolia"	5.09364225668554e-06	0.00329516078776303	0.00154183132577117	0.00225797737100248	0.000156695809130718	5.85710972770336e-07	6.68932969249865e-07	0.000666676292109259	6.84519365106703e-05	4.38557944231257e-07	1.00108096004645	0.000552785188542758	1.88577377457727e-07	7.97784439435417e-08	0.000120944337852268	0.000156392340522871	0.000195964609599621	7.83093001417207e-08	3.65464953526047e-08	6.65629051204626e-05	2.26588271186149e-05	0.0225198357080922	0.066972765423409	0.0112248208925056	8.98412562780636e-05	3.17681629470331e-05	2.33831452501813e-08	2.49155792769389e-05	3.91739522826795e-06	2.22225430703087e-05	1.82538497361788e-06	9.88167293435074e-09	1.43482880470015e-08	1.04372722345429e-05	1.43482880470015e-08	7.46732664290027e-06	6.28591258192424e-09	9.12692486808938e-07	4.56346243404469e-07	7.8347904565359e-07	4.56346243404469e-07	4.44450861406173e-06	4.56346243404469e-07	3.02360844630669e-06	3.08268933037019e-09	4.56346243404469e-07	1.32964073239236e-09
"Turraea_rigida"	9.03227189650704e-06	0.000947458073579928	0.00354961128009881	0.00295544698983446	5.91905941116068e-05	4.34851641961216e-07	6.58364967393416e-07	0.000371310144748408	1.34560003334016e-06	3.25555331064128e-07	0.000621883337110602	1.00092608033615	2.2098827118213e-07	1.41299485317217e-07	0.000405393313970296	5.88574930797439e-05	0.000193453614282409	1.38862810845491e-07	2.71296109220107e-08	0.000118033389218667	1.68203587716466e-05	0.0754842350612691	0.0252239450765329	5.69090294288633e-05	2.76017969441192e-05	2.9720650592526e-05	3.85205682667805e-08	1.39446004587534e-05	1.47976485279017e-06	1.23770048249469e-05	3.58826675557375e-08	8.23496885704055e-09	2.54430194267804e-08	9.90389330854567e-06	2.54430194267804e-08	2.02483890854835e-06	7.36627570607101e-09	1.79413337778688e-08	8.97066688893439e-09	2.95952970558034e-07	8.97066688893439e-09	2.47540096498939e-06	8.97066688893439e-09	1.01348328492574e-05	2.28869285242745e-09	8.97066688893439e-09	2.35499142195361e-09
"Gaertnera_petrinensis"	0.00129103548185403	8.62139362468669e-07	0.000281188577459511	8.03806648104208e-05	0.00106336723988832	0.00130683508098577	0.00118222771948927	0.000183860662794578	5.5567784432204e-08	0.000978594250260197	2.82866066186591e-07	2.9465102824284e-07	1.00360986057139	2.05414185825015e-05	1.14244070852405e-07	4.22841973281914e-08	7.13532070045706e-08	1.9845806922142e-05	8.15495208550164e-05	0.0168689358838207	0.0505607029301102	2.12722459927179e-05	1.43478329818427e-05	1.13754452678732e-06	1.24840014348638e-06	1.8804639855002e-06	1.15740793476349e-05	6.30736974569041e-07	2.65841809972081e-05	6.12868875981927e-06	1.48180758485877e-09	2.0324090522159e-05	3.63671966719445e-06	6.26697844534662e-07	3.63671966719445e-06	2.20479096529697e-09	0.0334536620190464	7.40903792429387e-10	3.70451896214694e-10	5.31683619944162e-06	3.70451896214694e-10	1.22573775196386e-06	3.70451896214694e-10	2.85610177131013e-09	6.8780793736093e-06	3.70451896214694e-10	3.42356976375025e-07
"Labourdonnaisia_callophylloides"	0.00322310100405776	3.39606145834706e-07	0.000201815556836233	8.09484001171919e-05	1.69234492010415e-06	2.43817417737092e-06	0.00100001853392068	2.04935668641264e-05	3.51771551749039e-08	1.5486020201968e-06	1.19667665915313e-07	1.88399313756289e-07	2.05414185825015e-05	1.00552738154225	8.47959499557226e-08	1.06538340409478e-08	3.78103501575889e-08	2.00857966821773e-05	1.29050168349733e-07	0.0170729271798507	8.00111043768345e-05	1.57890058817555e-05	4.13474962284381e-06	9.49310329851273e-07	1.45339214109124e-07	1.34783925874592e-06	0.0670497935857629	4.50881228362662e-07	4.23086230026038e-08	6.83118895470882e-07	9.3805747133077e-10	5.58132351312232e-06	9.07915775790919e-06	4.49201581459363e-07	9.07915775790919e-06	9.57080635566109e-10	6.84713952750051e-07	4.69028735665385e-10	2.34514367832693e-10	8.46172460052076e-09	2.34514367832693e-10	1.36623779094176e-07	2.34514367832693e-10	2.11989874889306e-09	1.28324956703733e-08	2.34514367832693e-10	0.0167587896923708
"Phyllanthus_phillyreifolius"	8.13320693197515e-06	8.82808897251302e-06	0.00337947691690269	0.00243412348783559	5.20916524352454e-07	2.44493806211603e-07	4.64257609422013e-07	0.000137020193660067	6.37774809565618e-07	1.83016202548025e-07	0.000272124760167602	0.000810786627940591	1.71366106278608e-07	1.27193924933584e-07	1.00291235311052	3.29234767565242e-07	0.000135345162138111	1.2504083528734e-07	1.52513502123354e-08	0.000106284709994239	9.45583713164794e-06	0.0756134825130116	0.000138067075468186	2.55154705615581e-05	1.14079637646867e-06	2.25904474488283e-05	3.39692459987075e-08	7.57055004037184e-06	1.30229131088114e-08	4.56733978866889e-06	1.70073282550832e-08	5.15282795398712e-09	2.29104420619018e-08	7.52873187225483e-06	2.29104420619018e-08	2.30350000903942e-08	5.71220354262027e-09	8.50366412754159e-09	4.25183206377079e-09	2.60458262176227e-09	4.25183206377079e-09	9.13467957733779e-07	4.25183206377079e-09	0.0250728088277631	1.28680950637686e-09	4.25183206377079e-09	2.11989874889307e-09
"Euodia_chapelieri"	2.03581148550939e-06	0.00583209612442957	0.0003612436413405	0.00105954694334197	0.000117823872709635	5.08182056822371e-07	5.06969395509136e-07	0.000830211634740257	0.00036390085358688	3.80527655363935e-07	0.000703765532352919	0.000235429972318976	1.26852591984574e-07	3.19615021228434e-08	6.58469535130483e-07	1.00047540263957	0.000117277103918626	3.12978361703085e-08	3.17106379469946e-08	2.66031607447622e-05	1.96605955271366e-05	0.000122607027441296	0.0503350100032239	0.00016637446489079	0.0501682267486429	4.20604421079316e-05	1.06819436907785e-08	4.04549148130848e-05	2.94559681774087e-06	2.76737211580086e-05	9.7040227623168e-06	8.16578145037396e-09	5.73468024087152e-09	1.32114788057841e-05	5.73468024087152e-09	1.483472084894e-05	4.22841973281914e-09	4.8520113811584e-06	2.4260056905792e-06	5.89119363548175e-07	2.4260056905792e-06	5.53474423160172e-06	2.4260056905792e-06	1.64617383782621e-08	2.67464240432827e-09	2.4260056905792e-06	5.3269170204739e-10
"Ochna_mauritiana"	7.24737857348713e-06	0.00188317478882641	0.00260451826071704	0.00267350974084758	0.000117688369245825	5.44526521661001e-07	6.99267314255554e-07	0.000560383431928927	1.84295956995804e-06	4.07699112739384e-07	0.000881840743198294	0.000773814457129637	2.14059621013712e-07	1.13431050472767e-07	0.000270690324276222	0.000117277103918626	1.00020689816292	1.1142131075882e-07	3.39749260616153e-08	9.4708114144997e-05	2.10644541582015e-05	0.0504025383802326	0.0502642609426931	7.98824830108544e-05	5.3686334707535e-05	2.93960060781103e-05	3.186203935528e-08	1.78203693638123e-05	2.94220923114562e-06	1.86794477309642e-05	4.91455885322145e-08	9.61667653527823e-09	2.04151509112313e-08	9.79457322699241e-06	2.04151509112314e-08	4.01904126697649e-06	7.13532070045706e-09	2.45727942661073e-08	1.22863971330536e-08	5.88441846229125e-07	1.22863971330536e-08	3.73588954619285e-06	1.22863971330536e-08	6.76725810690556e-06	2.86592906137369e-09	1.22863971330536e-08	1.89051750787945e-09
"Cordemoya_integrifolia"	0.00771020908169877	1.99959165290213e-06	0.0011903142615951	0.000477720668071678	6.64381646144811e-07	8.34915641764469e-07	0.000238217040973629	0.000119507867920303	2.07418358272911e-07	5.59246329803906e-07	7.04783701275486e-07	1.11090248676393e-06	0.000119074841532852	0.000120514780093064	5.0016334114936e-07	6.25956723406169e-08	2.2284262151764e-07	1.00011853811381	4.66038608169921e-08	0.100757396740165	2.88943937065351e-05	9.31304141220108e-05	2.43114735517556e-05	5.60068670270985e-06	8.4803064571943e-07	7.9495745506651e-06	3.10766454999666e-05	2.65928894357578e-06	1.66095411536203e-08	3.98359559734342e-06	5.53115622061097e-09	1.33221659111184e-06	2.17188988216867e-05	2.64939725386998e-06	2.17188988216867e-05	5.63723938047642e-09	3.9691613844284e-06	2.76557811030548e-09	1.38278905515274e-09	3.32190823072405e-09	1.38278905515274e-09	7.96719119468685e-07	1.38278905515274e-09	1.2504083528734e-08	4.39429285139194e-09	1.38278905515274e-09	2.00857966821773e-06
"Smilax_anceps"	3.39436659611252e-06	1.05200057822017e-06	0.000163731143870927	9.85235831546065e-07	0.00211942390429535	0.00260467962288437	0.00227716824052406	0.000326659631863758	4.16256642105563e-08	0.00195047812340872	3.28918458173443e-07	2.17036887376085e-07	0.000489297125130099	7.74301010098398e-07	6.10054008493415e-08	6.34212758939892e-08	6.79498521232306e-08	4.66038608169921e-08	1.00016253984362	3.96132816944433e-05	0.100774703042784	1.13592056381474e-05	2.04961892265546e-05	4.00609855826115e-07	2.20580073744305e-06	1.09853336087537e-06	1.27121163329634e-05	3.70839388115696e-07	5.29855976073836e-05	1.08886543954586e-05	1.1100177122815e-09	4.00686149104663e-05	9.56159604538738e-09	3.66085285482433e-07	9.56159604538738e-09	2.51580353066648e-09	1.63099041710033e-05	5.55008856140751e-10	2.77504428070375e-10	1.05971195214767e-05	2.77504428070375e-10	2.17773087909172e-06	2.77504428070375e-10	1.52513502123354e-09	1.37088401204441e-05	2.77504428070375e-10	1.29050168349733e-08
"Apis_mellifera"	0.0771020908169877	1.99959165290213e-05	0.011903142615951	0.00477720668071678	6.6438164614481e-06	8.34915641764469e-06	0.00238217040973629	0.00119507867920303	2.07418358272911e-06	5.59246329803905e-06	7.04783701275486e-06	1.11090248676393e-05	0.00119074841532852	0.00120514780093064	5.0016334114936e-06	6.25956723406169e-07	2.2284262151764e-06	0.00118538113811958	4.66038608169921e-07	1.00757396740165	0.000288943937065351	0.000931304141220108	0.000243114735517556	5.60068670270985e-05	8.4803064571943e-06	7.9495745506651e-05	0.000310766454999666	2.65928894357578e-05	1.66095411536203e-07	3.98359559734342e-05	5.53115622061097e-08	1.33221659111184e-05	0.000217188988216867	2.64939725386998e-05	0.000217188988216867	5.63723938047641e-08	3.9691613844284e-05	2.76557811030548e-08	1.38278905515274e-08	3.32190823072405e-08	1.38278905515274e-08	7.96719119468685e-06	1.38278905515274e-08	1.2504083528734e-07	4.39429285139194e-08	1.38278905515274e-08	2.00857966821773e-05
"Nacoleia_sp1_M_PL_067"	3.39436659611252e-05	1.05200057822017e-05	0.00163731143870927	9.85235831546065e-06	0.0211942390429534	0.0260467962288437	0.0227716824052406	0.00326659631863758	4.16256642105563e-07	0.0195047812340872	3.28918458173443e-06	2.17036887376085e-06	0.00489297125130099	7.74301010098398e-06	6.10054008493415e-07	6.34212758939892e-07	6.79498521232306e-07	4.66038608169921e-07	0.00162539843617394	0.000396132816944433	1.00774703042784	0.000113592056381474	0.000204961892265545	4.00609855826115e-06	2.20580073744305e-05	1.09853336087537e-05	0.000127121163329634	3.70839388115696e-06	0.000529855976073836	0.000108886543954586	1.1100177122815e-08	0.000400686149104663	9.56159604538738e-08	3.66085285482433e-06	9.56159604538738e-08	2.51580353066648e-08	0.000163099041710033	5.55008856140751e-09	2.77504428070375e-09	0.000105971195214767	2.77504428070375e-09	2.17773087909172e-05	2.77504428070375e-09	1.52513502123354e-08	0.000137088401204441	2.77504428070375e-09	1.29050168349733e-07
"Technomyrmex_albipes"	0.000108171652195269	0.000117413583334423	0.0449470429948058	0.0323738423882133	6.92818977388764e-06	3.25176762261432e-06	6.17462620531278e-06	0.00182236857567889	8.48240496722272e-06	2.43411549388873e-06	0.0036192593102291	0.0107834621516099	2.27916921350549e-06	1.69167920161667e-06	0.00540096303664369	4.37882240861771e-06	0.00180009065643688	1.66304310932162e-06	2.02842957824061e-07	0.00141358664292338	0.000125762633850918	1.00565931742305	0.00183629210372687	0.000339355758468722	1.51725918070333e-05	0.000300452951069416	4.51790971782809e-07	0.000100688315536945	1.73204744347191e-07	6.07456191892963e-05	2.26197465792606e-07	6.85326117880287e-08	3.04708879423294e-07	0.000100132133900989	3.04708879423294e-07	3.06365501202243e-07	7.59723071168496e-08	1.13098732896303e-07	5.65493664481515e-08	3.46409488694382e-08	5.65493664481515e-08	1.21491238378593e-05	5.65493664481515e-08	0.000135024075916092	1.71145664348122e-08	5.65493664481515e-08	2.81946533602778e-08
"Villa_unifasciata"	3.67759192744731e-05	0.0375460821931938	0.007143322219535	0.0210963524287383	0.00234683919514261	7.6387628106057e-06	7.8107200797983e-06	0.00938530006289965	2.83767864319381e-05	5.71986676089895e-06	0.0140175555537368	0.00469282699098287	2.00202320676875e-06	5.76941807838672e-07	1.28434488807615e-05	0.0023411632559639	0.00233787260198573	5.65383105854782e-07	4.76655563408246e-07	0.000480575639976564	0.000295526449313112	0.00239145018159779	1.00344892675014	0.00125829390174837	0.00105855410234367	0.00028746717049279	1.8544981532279e-07	0.000255719071739301	5.86709798785653e-05	0.000312843335429989	7.56714304851684e-07	1.23800918917536e-07	1.03594138801333e-07	9.5759330638859e-05	1.03594138801333e-07	8.00744598383275e-05	6.67341068922916e-08	3.78357152425842e-07	1.89178576212921e-07	1.17341959757131e-05	1.89178576212921e-07	6.25686670859977e-05	1.89178576212921e-07	3.21086222019037e-07	4.02040147926616e-08	1.89178576212921e-07	9.6156967973112e-09
"Phorinia_sp1_M_PL_067"	2.14289830643204e-05	0.0710531505728405	0.0060108000125841	0.0118921640413673	7.73127136117625e-06	3.7787544046741e-07	9.90394343072509e-07	4.43287610776828e-05	0.00597344875743425	2.82783427641964e-07	0.00594255223720887	2.67807197312298e-05	4.01486303571997e-07	3.3505070465339e-07	6.00364013213131e-06	1.95734664577401e-05	9.39793917774758e-06	3.29452158982933e-07	2.35652856368303e-08	0.000280034335135493	1.46104770948348e-05	0.00111787779260285	0.00318274339853999	1.00200540539808	0.00170404326734966	0.000533425740137402	8.82022370139571e-08	0.000506711073414806	1.93281784029406e-07	1.47762536925609e-06	0.000159291966864913	9.4798270102937e-09	6.03633325755505e-08	0.000164534249473725	6.03633325755505e-08	0.000190999907828655	1.33828767857332e-08	7.96459834324567e-05	3.98229917162284e-05	3.86563568058812e-08	3.98229917162284e-05	2.95525073851219e-07	3.98229917162284e-05	1.50091003303283e-07	1.98881810772321e-09	3.98229917162284e-05	5.58417841088985e-09
