"Oecophylla_smaragdina"	"Crematogaster_fusca"	"Anonychomyrma_gilberti"	"Crematogaster_pythia"	"Polyrhachis_foreli"	"Technomyrmex_albipes_"	"Paratrechina_vaga"	"Pheidole_platypus"	"Monomorium_floricola"	"Camponotus_vitreus"	"Leptomyrmex_unicolor"	"Tetramorium_validiusculum"	"Polyrhachis_sp1_M_PA_004"	"Turneria_bidentata"	"Rhoptromyrmex_wroughtonii"	"Polyrhachis_sp2_M_PA_004"	"Polyrhachis_yorkana"	"Tapinoma_melanocephalum"	"Camponotus_sp1_M_PA_004"	"Tetraponera_nitida"	"Crematogaster_sp1_M_PA_004"	"Camponotus_sp2_M_PA_004"	"Paratrechina_minutula"	"Pheidole_impressiceps"	"Pheidole_sp1_M_PA_004"	"Polyrhachis_sp3_M_PA_004"	"Monomorium_intrudens"	"Polyrhachis_sp4_M_PA_004"	"Tapinoma_minutum"	"Tetramorium_insolens"	"Echinopla_australis"	"Monomorium_fieldi"	"Odontomachus_cephalotes"	"Polyrhachis_cupreata"	"Polyrhachis_mucronata"	"Polyrhachis_thusnelda"	"Rhytidoponera_spoliata"	"Camponotus_sp3_M_PA_004"	"Podomyrma_sp1_M_PA_004"	"Polyrhachis_delicata"	"Strumigenys_guttulata"	"Merremia_peltata"	"Flagellaria_indica"	"Macaranga_involucrata_subsp._mallotoides"	"Homalanthus_novoguineensis"	"Entada_phaseoloides"	"Ardisia_pachyrrhachis"	"Ipomoea_indica"	"Rockinghamia_angustifolia"	"Syzygium_erythrocalyx"	"Cryptocarya_murrayi"	"Ichnocarpus_frutescens"	"Normanbya_normanbyi"	"Dysoxylum_pettigrewianum"	"Endospermum_myrmecophilum"	"Licuala_ramsayi"	"Castanospermum_australe"	"Archontophoenix_alexandrae"	"Cardwellia_sublimis"	"Clerodendrum_tracyanum"	"Mallotus_mollissimus"	"Smilax_cf._australis"	"Elaeocarpus_angustifolius"	"Glochidion_philippicum"	"Wrightia_laevis_subsp._millgar"	"Adenia_heterophylla"	"Ficus_septica"	"Jasminum_didymum"	"Macaranga_tanarius"	"Mucuna_gigantea"	"Pachygone_longifolia"	"Passiflora_sp._indet."	"Syzygium_sayeri"	"Trichosanthes_pentaphylla"	"Dysoxylum_papuanum"	"Euodia_sp1_M_PA_004"	"Syzygium_gustavioides"	"Unidentified_sp1_M_PA_004"	"Aleurites_rockinghamensis"	"Crotalaria_sp1_M_PA_004"	"Cryptocarya_hypospodia"	"Dysoxylum_mollissimum_subsp._molle"	"Embelia_caulialata"	"Mallotus_paniculatus"	"Neosepicaea_jucunda"	"Stephania_japonica"	"Syzygium_cormiflorum"	"Toona_ciliata"	"Urena_lobata"
"Oecophylla_smaragdina"	1.0033001370594	0.00110577269256137	0.00101124803302947	0.000608575300946656	0.000802447320669926	0.000418471995496742	0.000133432589558957	0.000202807576736038	0.000298955860726636	0.000172666854721822	0.000363904201834148	0.000156981069749334	0.000121470367238518	0.000132153234417017	0.000110395978537572	0.000105870982830692	0.000114310737470718	8.27567758769738e-05	2.27569094444914e-05	0.000137612608659996	9.56723702745874e-05	1.30368423552645e-05	5.18938627359219e-05	2.38908024539601e-05	4.61488266846559e-05	4.99861937486692e-05	2.40007415717793e-05	7.56829419282617e-05	2.40428665537372e-05	4.04732960940306e-05	5.40020106329645e-05	2.81571956951208e-05	8.59598785112089e-06	9.99143896902596e-06	9.99615290742584e-06	7.21544105335416e-05	5.99230127828497e-05	1.12996404200345e-07	6.13350527121813e-06	8.85017239107274e-08	4.29799392556044e-06	0.0260065299288208	0.0173660353876556	0.00330945532268154	3.71707240425055e-05	0.0129829719647841	2.85489180798393e-05	3.12175234506503e-05	0.00109246927038102	0.00110402725069772	0.00110403094881926	2.56020254772186e-05	0.00541735135625236	1.69494606300517e-05	9.23586357263286e-06	0.00432897644604535	0.00108984163018666	0.00216382348178902	0.0021655432432398	5.38935001649671e-06	5.02726713065111e-06	0.0053954519098562	0.00108580008246741	6.48802357085015e-06	0.00216241473804706	0.00216038968919511	4.74967240636507e-06	0.00108213969173608	3.20331407197704e-06	2.4956555940693e-06	0.00216124242388024	0.00108296644102021	3.16568351155234e-06	0.00108154765462138	0.00215763470335356	1.0607615661646e-06	3.5623441949831e-06	0.00107996045905149	3.92448792820461e-07	3.92448792820461e-07	0.00107881735167678	1.14983023356399e-06	1.60515560798328e-06	1.44898881177775e-06	1.10127695347514e-06	1.95718858699982e-06	0.00107881735167678	0.00107881735167678	1.13100539323444e-06
"Crematogaster_fusca"	0.00126959086923713	1.00195861774658	0.000969646511474109	0.000569372914126998	0.000449658625720762	0.000582628550450251	0.000479761911300699	0.000563085341894243	0.000420893482847366	0.000306664132102954	0.000139565100190957	0.000271508039895308	0.000227799130634029	0.000157342439444891	0.000160116048346384	0.000174316678950797	0.000155090583956226	0.000183659463176627	0.000144596430440177	9.03692027057491e-05	0.000114425268009799	5.01365930398784e-05	9.3772615197152e-05	6.59271820549708e-05	5.429665191893e-05	4.02669278616989e-05	2.28098551435733e-05	3.58080489294436e-05	5.17099700117371e-05	5.02777487530062e-05	2.19294047690847e-05	2.35152375570992e-05	1.95455748161883e-05	6.39869752118726e-05	3.16040265961895e-05	1.67377232242589e-05	2.76154633090391e-05	1.66188169207319e-05	6.99077482998733e-06	8.97925197628915e-06	9.77278740809416e-06	0.0149792706624155	0.0211480975139754	0.00752504630423249	0.00377128583004144	0.00499428473761228	0.00869648036593287	0.00745694549176582	0.00248784827515821	0.00497163798620165	0.00125833946939772	0.00125807976840529	0.00125562436962355	0.00249282253810979	0.00125453912834386	1.56112361422183e-05	0.00248872520818904	5.79604153162245e-06	9.42767761662837e-06	0.00124380466783901	0.00248173203551833	0.00124381170519677	6.64366919339052e-06	0.00124247378082186	0.0012423628891855	5.88824547925477e-06	0.00371277424783452	0.00123944782766299	4.14457254854415e-06	4.58311856923363e-06	3.56718910580893e-06	3.8172715062927e-06	4.39110463116893e-06	0.00247533704714285	2.73030294459599e-06	1.76306036558335e-06	2.63584980220079e-06	2.91605731186025e-06	1.41106444500206e-06	1.41106444500206e-06	1.365151472298e-06	1.61882108787448e-06	1.5391214467843e-06	1.35564979554047e-06	1.31118699537409e-06	1.09672835541649e-06	1.365151472298e-06	1.365151472298e-06	1.57467175797365e-06
"Anonychomyrma_gilberti"	0.00149279471542445	0.00124668837189528	1.00201748537787	0.000529407426643773	0.00058618613029246	0.000482972693935207	0.000278011014406618	0.000284910293898901	0.000380057741091964	0.000340687605098201	0.000164392804998068	0.000172460166783211	0.000273200263428417	0.000147177522648918	0.000106065800445023	0.000217670118792446	0.00012189429527351	0.000116997134902393	6.22190797381721e-05	0.000101765902879918	0.000173441933364477	2.53318732042077e-05	7.51894896790984e-05	0.000109838264246732	5.43816221802253e-05	9.76032947992043e-05	2.62689703773314e-05	0.000119060305825769	3.16218319792029e-05	4.39899272554227e-05	1.99319142454606e-05	2.30990760927073e-05	1.67571851087473e-05	2.91693839805763e-05	4.05195122046097e-05	1.0848874439215e-05	5.01971805265369e-05	1.07237826079507e-05	1.33252538771766e-07	1.14793733484979e-05	8.37859255437363e-06	0.0160453270567838	0.0192090775568494	0.00645151626686769	0.00482133680636913	0.0127716109157531	0.00162659252771136	3.76985595968553e-05	0.0031957004574441	0.0127445055140361	2.39854569789178e-05	0.00479181026721926	2.44297544136129e-05	0.00160856739119261	1.19975820233236e-05	0.00160658144874278	0.0031944152741723	7.09721078521649e-06	0.0015985680306426	7.61892303522644e-06	7.75470746787323e-06	9.56489948670072e-06	0.00318902180492731	0.00159677537430651	7.46372514828249e-06	0.00159517601680287	5.5364298045429e-06	4.57399932377358e-06	3.70597887941027e-06	2.99723879128848e-06	3.75275493792731e-06	3.86224519321767e-06	0.00159380653059072	4.68339850155188e-06	3.21031121596657e-06	1.3822698099952e-06	0.00159193366731325	2.82409856071838e-06	8.17679454137111e-07	8.17679454137111e-07	1.60515560798329e-06	1.4617605426614e-06	0.00159050394504424	1.26049387296136e-06	1.22647935540765e-06	1.429722269006e-06	1.60515560798329e-06	1.60515560798329e-06	1.30533160523029e-06
"Crematogaster_pythia"	0.00134755959495331	0.00109807633438778	0.000794111139965659	1.0014279323585	0.000476695227891259	0.000635805123861301	0.000491975313329574	0.000547691331481305	0.000406986017139679	0.000383602407701118	0.00021044201531652	0.00024260441539287	0.000181657380947348	0.000152128187172292	0.000254696480721228	0.000159645745004687	9.97276281598906e-05	0.000132716485112316	9.65411063049799e-05	0.00013785680161258	6.32873772496378e-05	8.43375137144308e-05	9.23794515332789e-05	3.91857459947511e-05	7.29043125876213e-05	5.24344390736705e-05	3.01372943035661e-05	1.51404144728609e-05	3.8087890650553e-05	5.38303339246748e-05	9.45727907578648e-05	5.22043147643138e-05	5.6026244277545e-05	2.44129677538316e-07	5.92891376673546e-06	2.11365478934082e-07	2.43274342552264e-05	1.14413949017342e-07	1.33799681457406e-05	5.81153534047115e-06	2.80131221387725e-05	0.02636839996184	0.0144418086083513	0.0215701040468548	0.00244084484299788	4.90469866866371e-05	0.00242554880536218	0.00719067164374082	0.00239880200210342	0.00240810043788476	0.0024083942662333	2.27085733593577e-05	2.2434129412627e-05	1.71620923526013e-05	1.98186572556335e-05	0.00239967938646449	1.29116268890744e-05	6.53858279436306e-06	0.00477589656612127	9.81485763357793e-06	7.60507507644019e-06	8.60059385442923e-06	5.78551801697094e-06	6.65770071757939e-06	0.00239057523020046	5.72380233166948e-06	5.83369561720626e-06	3.96730989485788e-06	0.00238833547900842	0.00238756595234744	2.90854589750221e-06	0.00239052984825085	4.13937963449927e-06	4.16028840285869e-06	2.89797762355551e-06	2.69132675107415e-06	2.42316516050102e-06	2.44626509337666e-06	1.44698621567522e-06	1.44698621567522e-06	1.44898881177775e-06	1.56533083515261e-06	1.26049387296136e-06	0.00238435221990118	1.26773489310244e-06	1.16267128753966e-06	1.44898881177775e-06	1.44898881177775e-06	1.71839222665217e-06
"Polyrhachis_foreli"	0.00182018538590983	0.00088834996788736	0.000900725029473779	0.000488321940766655	1.00226111588774	0.000324440310917656	0.000104092121186212	0.000154888315282606	0.000300995170233462	0.000368750148796154	0.000741960135174626	0.000119257293031632	0.000298274865322907	0.00022105777213801	7.76172061885153e-05	0.000244639024879345	0.000113690609232565	6.47049618912015e-05	1.51539352103737e-05	0.000197791870908888	2.18713793288421e-05	9.98090094467705e-06	6.09580563113334e-05	2.94294924603343e-06	3.30398304531374e-05	3.053158429022e-05	2.71783256881769e-05	1.6491066752037e-05	2.72152151560636e-05	2.58277935394569e-05	2.75158212342346e-06	3.0313784634923e-05	6.54756410263821e-06	1.96822577314453e-07	2.0299503178702e-07	2.26063167229061e-07	4.07654760124277e-05	9.52071561503581e-08	5.45047252772911e-05	8.30449941480386e-08	3.27378205131911e-06	0.0294736028161282	0.00256371079934445	0.00252081217951571	3.48788975421762e-05	0.00494117043437659	2.76502734935038e-05	0.00247199065660789	0.00245998168352213	2.54331023974724e-05	0.00981085054991239	0.0122447425724143	0.0146991139071782	1.42810734225537e-05	6.98269569058039e-06	0.00491209751963474	1.31945041402879e-05	0.00489763024210537	1.31835585681092e-05	6.25660081768578e-06	4.61235238052832e-06	1.08826712904156e-05	6.12962495733522e-06	0.00245065751828635	8.99937497279704e-06	6.5017731746728e-06	3.78982479296756e-06	0.00244759322398568	3.47154376939481e-06	1.96846431186425e-06	3.92568033236109e-06	3.25743898071065e-06	5.02148288766373e-06	4.15064529783281e-06	3.91437717399964e-06	1.10556220849944e-06	0.00244596902931227	3.09409467932547e-06	3.06153297606506e-07	3.06153297606506e-07	1.95718858699982e-06	1.15767373166716e-06	1.429722269006e-06	1.16267128753965e-06	1.84214810115009e-06	0.00244453930704327	1.95718858699982e-06	1.95718858699982e-06	8.76865705182855e-07
"Technomyrmex_albipes_"	0.00105183501570803	0.00127548412395866	0.000822358911295083	0.000721724735193909	0.000359514939124971	1.00133490504249	0.000537444736834157	0.000541251238536095	0.00038412816439995	0.000498973163455782	0.000260869706201004	0.000275391458443169	0.000157137553461959	0.000135204313565739	0.000238983103028786	9.04585441917388e-05	0.000151383869872213	0.000130248286034591	0.0001477586903294	7.13744999519933e-05	0.000122506415956846	0.000164840467354377	7.66190527822569e-05	6.26135999085882e-05	8.17761712859713e-05	3.25698067219412e-05	2.08157470153653e-05	3.66440692269033e-05	2.97857047872871e-05	4.43584736670876e-05	3.65568403486552e-05	3.23386010407559e-05	4.95180505778161e-05	2.4899003383396e-05	3.77708007049783e-05	1.91377348061538e-07	7.70716496308709e-06	1.15658026265806e-07	1.51573366572942e-05	1.30366378844708e-05	2.47590252889081e-05	0.00826173756951413	0.0353089043899222	0.0190644494724592	0.00547538791147774	4.59321160461332e-05	0.00275084734529055	0.00545212056674328	1.43052380078801e-05	2.64844379913767e-05	0.00272832059831295	0.00272678352379758	1.99172210521855e-05	1.73487039398709e-05	0.00272575385303141	0.00271977748775352	0.00272075791025582	5.64617786059086e-06	0.00271494511667766	0.00542183148651639	9.8904337733127e-06	7.22969872414584e-06	5.77738274597366e-06	6.97390129489746e-06	6.5747104846946e-06	5.04475840862205e-06	6.46998701113416e-06	3.58254285639095e-06	6.06041442731449e-06	5.04508377808348e-06	2.27157965387195e-06	4.67723963731936e-06	4.52236383174095e-06	4.28034890918174e-06	2.26201078646888e-06	3.99066758093306e-06	2.18219731041315e-06	2.64484409195657e-06	1.58071981421811e-06	1.58071981421811e-06	1.13100539323444e-06	1.47741601692288e-06	1.30533160523029e-06	1.71839222665216e-06	1.12670261304783e-06	8.76865705182855e-07	1.13100539323444e-06	1.13100539323444e-06	0.0027063105541689
"Paratrechina_vaga"	0.000364977377323028	0.00114296220045167	0.00051513805610638	0.000607734210583591	0.000125522852018667	0.0005848663312607	1.00184670312122	0.000991571448029141	0.000415635393485389	0.000321225995184492	9.02972052175841e-05	0.000430190130683729	0.000226334056639258	0.000128477497535265	0.000261772463027769	9.9383559252395e-05	0.00022716829606349	0.000249080555012744	0.000303193383207174	3.83389267310525e-05	8.4244514314296e-05	8.11762205058106e-05	9.23919631332001e-05	0.000121975047934826	9.80189650317307e-05	7.19971625691458e-05	6.20114615460381e-05	9.41464301433212e-06	9.14853426692778e-05	4.82452190782082e-05	9.3215925580062e-06	3.24671354205991e-05	5.38945801439643e-05	4.94136750251934e-05	5.64458289773026e-05	3.95392580007534e-05	5.60691512883998e-06	3.94471959845641e-05	8.59433229068862e-08	5.63070875410053e-05	2.69472900719822e-05	0.0060166314299924	0.00896739980802254	0.0207494133554262	0.0236489767672222	3.1345120880315e-05	0.00889752293389669	0.00593904058328083	1.20371842193439e-05	2.20648487108424e-05	1.54697981232395e-05	1.61703855014097e-05	8.46149391770695e-06	0.00591707939768461	0.00886313966372885	8.15003790826905e-06	1.52615579927012e-05	1.96156171346383e-06	6.64162681795648e-06	8.9892980068979e-06	0.00295649601533377	3.37330840910436e-06	4.1415581991344e-06	5.44042566934576e-06	4.19064719961894e-06	3.20117470702953e-06	7.43181090929371e-06	2.10966653542902e-06	5.22337064123573e-06	0.0029512535541465	2.76186048567859e-06	2.30551463639599e-06	3.7232079267372e-06	3.21457768282457e-06	7.84897585640922e-07	3.69057312831748e-06	1.12383275174362e-06	2.66413175345536e-06	0.00294660795035654	0.00294660795035654	3.92448792820461e-07	1.5985976672515e-06	8.17679454137112e-07	1.44698621567522e-06	1.07064581279388e-06	3.06153297606506e-07	3.92448792820461e-07	3.92448792820461e-07	1.58071981421811e-06
"Pheidole_platypus"	0.000608422730208113	0.0014712875062398	0.000579011242439701	0.000742033416845639	0.000204852287954415	0.000646009542768888	0.00108752997525777	1.0011001858651	0.00040272255555952	0.000379475473444887	9.18790633511459e-05	0.000452298445115785	0.000267588617785051	8.24488018663953e-05	0.000251764167210144	6.27708333768339e-05	0.000171495565805627	0.000164854417110266	0.000276706106433173	5.80946331340417e-05	7.92405187377883e-05	0.000101534529108441	7.58933663168293e-05	9.08539440198461e-05	9.77926479737189e-05	4.59254008086572e-05	5.07962569040801e-05	1.36454121949046e-05	9.38584093458056e-05	4.55370786498858e-05	1.3562215059585e-05	4.56978919960136e-05	6.74473469328739e-05	5.41503580245022e-05	3.87771301788869e-05	1.89532612738253e-07	1.20788115437728e-05	1.4560219241895e-07	9.28845192971094e-08	3.86358434172215e-05	3.37236734664369e-05	0.0130518981972386	0.0130551451836693	0.0259672285691564	0.016227054235233	3.76534851106168e-05	0.0129745042197022	0.00327846740739077	1.27137604324077e-05	2.34354787346678e-05	1.67192134734797e-05	1.88045291892937e-05	1.10100175539021e-05	2.18403288628426e-05	0.00648555919254507	9.82413146896627e-06	1.55415437831931e-05	2.88195957832301e-06	8.08120978745977e-06	1.06388251108941e-05	0.00324054427577021	5.08749427604655e-06	4.09533101123101e-06	6.66892700097005e-06	5.72150986870445e-06	3.77643434913033e-06	0.00323480465126058	2.97026204488028e-06	5.70540474984457e-06	0.00323432080207939	1.31791260957909e-06	3.09907497303519e-06	4.35288294556087e-06	4.2870266468533e-06	1.30843597894218e-06	3.72389914563816e-06	1.41870519090809e-06	2.36917364752736e-06	3.19861757428755e-06	3.19861757428755e-06	6.5421798947109e-07	1.54893290599815e-06	9.19065464190003e-07	1.76674623058486e-06	6.87073348886628e-07	4.99639726718085e-07	6.5421798947109e-07	6.5421798947109e-07	1.74597173721321e-06
"Monomorium_floricola"	0.00106934211721451	0.00131124508117833	0.000920909141876683	0.000657438950764097	0.000474646229983536	0.000546643926261467	0.000543523206865509	0.000480169200859428	1.00103885262158	0.000238202624568171	0.000167789704813276	0.000268764894155943	0.000202864225479609	0.000210136338054304	0.00014872530286747	0.000255652448188882	0.000176620231503738	0.000235047793478139	0.000161352558688575	9.7687942001408e-05	9.77902576676293e-05	4.56517208343317e-05	0.000125345398605729	7.34176304773291e-05	6.39142672202172e-05	5.53642947808716e-05	3.28555400035811e-05	2.697303182487e-05	5.85762167394257e-05	6.73813878296887e-05	1.61347538066618e-05	2.94062794179118e-05	3.02835619788991e-05	2.53619630659203e-07	1.86203582963443e-05	2.59507908349376e-05	2.50930418769874e-05	2.58308841679751e-05	4.29201130246061e-05	1.84906306209452e-05	1.51417809894496e-05	0.0155483032870238	0.0155368364659193	0.0116591713618762	0.00776606486079699	0.00389827564146906	0.00774632630700547	0.0115950977496799	0.00386780338815726	0.00387961229027493	0.0077256203444291	2.22565008997154e-05	2.10652817479181e-05	0.00387463262519627	1.90704604948768e-05	1.60730715843819e-05	1.42700442938929e-05	5.66369358554526e-06	9.41818435210046e-06	7.5580147085649e-06	7.43351731561058e-06	7.36797225569442e-06	6.35655974923758e-06	6.62634711714611e-06	6.87935441874661e-06	0.0038539108541697	6.4053961696216e-06	3.92632505310563e-06	3.9530426281177e-06	4.71286140840226e-06	3.59720000887485e-06	3.52189875904969e-06	3.84985229760447e-06	4.38747240931295e-06	2.29966046712797e-06	2.00821908347267e-06	2.61943427432856e-06	2.91603254860137e-06	1.5985976672515e-06	1.5985976672515e-06	1.14983023356399e-06	0.00385014943315991	1.4617605426614e-06	1.56533083515261e-06	1.75113615045254e-06	1.15767373166716e-06	1.14983023356399e-06	1.14983023356399e-06	1.47741601692288e-06
"Camponotus_vitreus"	0.000698174673440413	0.00107999107392779	0.000933187787877682	0.000700491353193346	0.000657337221767057	0.00080269595860278	0.000474855818968379	0.000511466942469195	0.000269272532120541	1.00124979127683	0.000137388474718993	0.000188432253757009	0.00050361662447319	0.000216811255569274	0.000263281006281409	3.57480443469455e-05	9.41969273373378e-05	7.98449107113886e-05	6.59349202399451e-05	0.000152018587248767	3.66771869738682e-05	0.000264838633747176	2.74644659623457e-05	2.57159891348554e-05	6.69737568316278e-05	5.21021753935678e-05	2.29085495868574e-05	1.69410367594228e-05	2.27564146119234e-05	5.20873973270745e-05	4.70864918994814e-06	5.18651621355775e-05	7.94960881737638e-05	0.000112502944267209	5.02480515550127e-05	1.75744890240921e-07	2.43263624609175e-05	1.25403618403035e-07	2.43219884356715e-05	1.04884119884365e-05	3.97480440868819e-05	0.0132076586730783	0.00448157722638533	0.030605993946899	0.00440513303514332	0.00439532798839985	4.52653724373859e-05	3.64304718318353e-05	1.1950882859184e-05	2.26066655700423e-05	0.00437795791842086	0.00873316998362018	1.84987110005269e-05	1.88105427604552e-05	1.89589789227748e-05	1.36027967806512e-05	0.00437356035232339	5.56665191062828e-06	9.34650098177573e-06	0.00871748891620829	0.00436459828203798	5.08694959005246e-06	5.58048197936296e-06	0.00436103524052326	6.67430388289171e-06	4.01836495265225e-06	5.64986030327716e-06	3.68730928530839e-06	0.00435732126232185	4.71436467969781e-06	1.51023815513659e-06	2.65399447003193e-06	0.00435809865669327	3.41737008229448e-06	1.50145091062454e-06	6.06039099450543e-06	3.08451197345372e-06	1.69269472868565e-06	1.3966347616717e-06	1.3966347616717e-06	7.50725455312272e-07	1.035663585079e-06	1.4812504569487e-06	1.66783655522225e-06	1.80676046307728e-06	1.60326151650502e-06	7.50725455312272e-07	7.50725455312272e-07	2.16944853676427e-06
