"Nephrosperma_vanhoutteanum"	"Phoenicophorium_borsigianum"	"Northea_hornei"	"Paragenipa_wrightii"	"Erythroxylum_sechellarum"	"Pittosporum_senacia"	"Memecylon_eleagni"	"Colea_seychellarum"	"Lasioglossum_mahense"	"Apis_mellifera"	"Phelsuma_sp1_M_PL_099"	"Rhiparida_seychellensis"	"Cratopus_aurostriatus"	"Hemipyrellia_germana"	"Unidentified_sp2_M_PL_099"	"Neophyllomyza_approximatonervis"	"Unidentified_sp1_M_PL_099"	"Unidentified_sp4_M_PL_099"	"Melanostoma_annulipes"	"Nectarinia_dussumieri"	"Unidentified_sp3_M_PL_099"	"Mabuya_sechellensis"	"Pachycerina_seychellensis"	"Tricimba_seychellensis"	"Ceratina_tabescens"	"Forcipomyia_sp1_M_PL_099"	"Lygistorrhina_sp1_M_PL_099"
"Phelsuma_sp1_M_PL_099"	0.0225657237393168	0.000108021905380404	0.0559322788532634	0.0111878415357747	2.59844320367642e-05	3.11231758118331e-05	1.39605478644292e-05	0.0111451668206527	0.00246079871027673	0.0030104786926438	1.00188700045727	0.000168258667401418	7.26663986854212e-05	7.26663986854212e-05	0.000144036534506278	0.000729983550924958	0.000197865053734318	4.86603096010416e-05	8.64175243043236e-07	0.000795362295866816	6.48131432282427e-07	0.000486367642202291	4.32087621521618e-07	2.42221328951404e-05	2.82937961925755e-07	2.16043810760809e-07	1.99880246436647e-07
"Rhiparida_seychellensis"	0.0880203346980489	0.0127292473486168	6.02243902345842e-05	6.27586229735637e-05	5.55485935730881e-05	5.00301098231772e-05	2.52512725647221e-05	6.70597426617072e-06	0.00620219122080543	0.00105863041244019	0.000189291000826595	1.00068092907224	0.000357291445893984	0.000357291445893985	0.000561831923604567	5.17025249192663e-05	1.95565652768269e-06	0.00026365279195989	0.000101833978788935	1.15470389523165e-06	7.63754840917011e-05	5.2369034986595e-07	5.09169893944674e-05	0.000119097148631328	4.54819180210702e-07	2.54584946972337e-05	4.27296873639139e-07
"Cratopus_aurostriatus"	0.0504579874159158	0.0503188122033955	5.01477504183951e-05	5.79108191772087e-05	5.19283659593208e-05	4.5481858578421e-05	2.36054440684052e-05	4.22715258798007e-06	0.00579801028377489	0.000693690566941302	0.000108999598028132	0.000476388594525313	1.00046294900327	0.000462949003271168	0.00032207226010159	0.000201929349905996	1.81482866926358e-06	0.000409270293254236	0.000402550497627164	9.94752969926841e-07	0.000301912873220373	4.36067394942566e-07	0.000201275248813582	0.000154316334423723	4.1347144162201e-07	0.000100637624406791	3.99448968917853e-07
"Hemipyrellia_germana"	0.0504579874159158	0.0503188122033955	5.01477504183951e-05	5.79108191772087e-05	5.19283659593208e-05	4.54818585784211e-05	2.36054440684052e-05	4.22715258798007e-06	0.00579801028377489	0.000693690566941302	0.000108999598028132	0.000476388594525313	0.000462949003271168	1.00046294900327	0.00032207226010159	0.000201929349905996	1.81482866926358e-06	0.000409270293254236	0.000402550497627164	9.94752969926841e-07	0.000301912873220373	4.36067394942566e-07	0.000201275248813582	0.000154316334423723	4.1347144162201e-07	0.000100637624406791	3.99448968917852e-07
"Unidentified_sp2_M_PL_099"	0.100541117125427	0.00019939239702396	6.3583270173314e-05	6.43745575723487e-05	5.67553361110105e-05	5.15461935714293e-05	2.57998820634944e-05	7.53224815890094e-06	0.00633691819981561	0.00118027702760648	0.000216054801759416	0.000749109231472756	0.00032207226010159	0.00032207226010159	1.00064175181144	1.62691659035646e-06	2.00259914715573e-06	0.000215113624861775	1.59513917619168e-06	1.20802087033326e-06	1.19635438214376e-06	5.52898001507078e-07	7.9756958809584e-07	0.000107357420033863	4.68601759740267e-07	3.9878479404792e-07	4.36579508546235e-07
"Neophyllomyza_approximatonervis"	0.000305860318987014	0.0402231783221635	0.0603390699731732	5.76047443043334e-05	2.13468464707236e-05	2.80932877389369e-05	9.71029463508542e-06	2.52372226281858e-05	0.00238212689282391	0.00244663687022794	0.00131397039166492	8.27240398708261e-05	0.000242315219887195	0.000242315219887195	1.95229990842775e-06	1.00094792406076	1.34259906648429e-06	0.000241989836569124	0.000321785426577308	0.000787370198913256	0.000241339069932981	0.000524687564984115	0.000160892713288654	8.07717399623983e-05	2.55393524899427e-07	8.0446356644327e-05	1.64206511313259e-07
"Unidentified_sp1_M_PL_099"	0.000376488639665277	0.000162705819137144	5.30361438950715e-05	0.0601806117294185	0.0201149889828148	5.61240004561863e-05	0.0200621557146206	3.98998009347969e-06	0.00765884094790218	7.51617432246335e-06	0.000356157096721773	3.12905044429231e-06	2.1777944031163e-06	2.1777944031163e-06	2.40311897658687e-06	1.34259906648429e-06	1.00155111074162	1.77727457368515e-06	1.30164655309715e-06	0.000354695374198279	9.76234914822864e-07	4.61183859957144e-07	6.50823276548576e-07	7.25931467705433e-07	5.1021818596533e-07	3.25411638274288e-07	0.000154730684483191
"Unidentified_sp4_M_PL_099"	0.0404413614740137	0.0603426961646698	4.74606464674113e-05	5.66180714981807e-05	5.09629719289829e-05	4.42689915798194e-05	2.31665564693873e-05	3.5661334737959e-06	0.00569022870056675	0.000596373274808265	8.75885572818749e-05	0.000421844467135824	0.000491124351905084	0.000491124351905084	0.00025813634983413	0.000241989836569124	1.77727457368515e-06	1.00044810162693	0.000482741569317358	9.52099389845558e-07	0.000362056176988019	4.12701273629663e-07	0.000241370784658679	0.000163708117301695	4.02445377998358e-07	0.00012068539232934	3.92022860992176e-07
"Melanostoma_annulipes"	0.000374857706405045	0.100438232009767	3.67122306634762e-05	5.14470807820688e-05	4.71013958076311e-05	3.94175235854128e-05	2.14110060733159e-05	9.22057017059207e-07	0.00525910236773417	0.000207104106276119	1.94439429684728e-06	0.000203667957577869	0.000603825746440746	0.000603825746440746	2.39270876428752e-06	0.000402231783221635	1.62705819137144e-06	0.000603426961646698	1.00080350585608	7.81485069520426e-07	0.000602629392058602	3.19236788378054e-07	0.000401752928039068	0.000201275248813582	3.58341123503753e-07	0.000200876464019534	3.6231842928947e-07
"Nectarinia_dussumieri"	0.000283884904528315	9.76856336900533e-05	0.0754263538015221	0.0250955375421024	2.79236869371143e-05	2.84558111211665e-05	1.75195765472183e-05	3.27400536525655e-05	0.00212843927929629	0.00295687913885587	0.00178956516570034	2.3094077904633e-06	1.49212945489026e-06	1.49212945489026e-06	1.81203130549988e-06	0.000984212748641571	0.00044336921774785	1.19012423730695e-06	7.81485069520426e-07	1.00113144281518	5.8611380214032e-07	0.000655881337404541	3.90742534760213e-07	4.97376484963421e-07	2.58689192010605e-07	1.95371267380107e-07	2.14797591823956e-07
"Unidentified_sp3_M_PL_099"	0.000374857706405045	0.100438232009767	3.67122306634762e-05	5.14470807820688e-05	4.71013958076311e-05	3.94175235854128e-05	2.14110060733159e-05	9.22057017059207e-07	0.00525910236773417	0.000207104106276119	1.94439429684728e-06	0.00020366795757787	0.000603825746440746	0.000603825746440746	2.39270876428752e-06	0.000402231783221635	1.62705819137144e-06	0.000603426961646698	0.000803505856078136	7.81485069520426e-07	1.00060262939206	3.19236788378054e-07	0.000401752928039068	0.000201275248813582	3.58341123503753e-07	0.000200876464019534	3.6231842928947e-07
"Mabuya_sechellensis"	0.000259862060708327	7.98091970945134e-05	0.100540641801513	6.17098533191765e-05	4.17714691278532e-06	2.05437971746197e-05	1.90982034293174e-06	4.14473330356036e-05	0.000464143242883736	0.00393965871286248	0.00218865438991031	2.0947613994638e-06	1.3082021848277e-06	1.3082021848277e-06	1.65869400452123e-06	0.00131171891246029	1.15295964989286e-06	1.03175318407416e-06	6.38473576756108e-07	0.00131176267480908	4.78855182567081e-07	1.00087426645045	3.19236788378054e-07	4.36067394942566e-07	1.86761792496543e-07	1.59618394189027e-07	3.21318993291179e-08
"Pachycerina_seychellensis"	0.000374857706405045	0.100438232009767	3.67122306634762e-05	5.14470807820688e-05	4.71013958076311e-05	3.94175235854128e-05	2.14110060733159e-05	9.22057017059207e-07	0.00525910236773417	0.000207104106276119	1.94439429684728e-06	0.000203667957577869	0.000603825746440745	0.000603825746440745	2.39270876428752e-06	0.000402231783221635	1.62705819137144e-06	0.000603426961646698	0.000803505856078136	7.81485069520426e-07	0.000602629392058602	3.19236788378054e-07	1.00040175292804	0.000201275248813582	3.58341123503753e-07	0.000200876464019534	3.6231842928947e-07
"Tricimba_seychellensis"	0.0504579874159158	0.0503188122033955	5.01477504183951e-05	5.79108191772087e-05	5.19283659593208e-05	4.5481858578421e-05	2.36054440684052e-05	4.22715258798007e-06	0.00579801028377489	0.000693690566941302	0.000108999598028132	0.000476388594525313	0.000462949003271168	0.000462949003271168	0.00032207226010159	0.000201929349905996	1.81482866926358e-06	0.000409270293254236	0.000402550497627164	9.94752969926841e-07	0.000301912873220373	4.36067394942566e-07	0.000201275248813582	1.00015431633442	4.13471441622009e-07	0.000100637624406791	3.99448968917852e-07
"Ceratina_tabescens"	0.000440485654155851	0.000179170561751876	4.29552122742048e-05	8.06601363939744e-05	7.38563335871195e-05	0.10015538088933	3.35730669114262e-05	4.01915569631521e-06	0.00824642309283609	0.000917898237028207	2.5464416573318e-06	3.63855344168562e-06	2.48082864973206e-06	2.48082864973206e-06	2.8116105584416e-06	1.27696762449713e-06	2.55109092982665e-06	2.01222688999179e-06	1.43336449401501e-06	1.03475676804242e-06	1.07502337051126e-06	3.73523584993086e-07	7.16682247007506e-07	8.26942883244019e-07	1.00091050346263	3.58341123503753e-07	5.68125642977842e-07
"Forcipomyia_sp1_M_PL_099"	0.000374857706405045	0.100438232009767	3.67122306634762e-05	5.14470807820688e-05	4.71013958076311e-05	3.94175235854128e-05	2.14110060733159e-05	9.22057017059207e-07	0.00525910236773417	0.000207104106276119	1.94439429684728e-06	0.00020366795757787	0.000603825746440746	0.000603825746440746	2.39270876428752e-06	0.000402231783221635	1.62705819137144e-06	0.000603426961646698	0.000803505856078136	7.81485069520426e-07	0.000602629392058602	3.19236788378054e-07	0.000401752928039068	0.000201275248813582	3.58341123503753e-07	1.00020087646402	3.6231842928947e-07
"Lygistorrhina_sp1_M_PL_099"	0.000410384738033461	0.000181159214644735	7.39033684569711e-06	0.00012967509378244	0.100168805881649	6.24938207275627e-05	5.01457437206761e-05	4.61806976659311e-08	0.00852947811699982	6.02431479512125e-06	1.79892221792983e-06	3.41837498911312e-06	2.39669381350711e-06	2.39669381350711e-06	2.61947705127741e-06	8.21032556566293e-07	0.000773653422415953	1.96011430496088e-06	1.44927371715788e-06	8.59190367295824e-07	1.08695528786841e-06	6.42637986582358e-08	7.2463685857894e-07	7.98897937835705e-07	5.68125642977842e-07	3.6231842928947e-07	1.00077052927601
