"Canthium_bibracteatum"	"Nephrosperma_vanhoutteanum"	"Dillenia_ferruginea"	"Roscheria_melanochaetes"	"Soulamea_terminaloides"	"Excoecaria_benthiamiana"	"Apis_mellifera"	"Lasioglossum_mahense"	"Hemipyrellia_germana"	"Neophyllomyza_approximatonervis"	"Unidentified_sp7_M_PL_098"	"Ornidia_obesa"	"Rhiparida_seychellensis"	"Unidentified_sp1_M_PL_098"	"Forcipomyia_sp1_M_PL_098"	"Melanostoma_annulipes"	"Lygistorrhina_sp1_M_PL_098"	"Phelsuma_sp1_M_PL_098"	"Unidentified_sp2_M_PL_098"	"Unidentified_sp3_M_PL_098"	"Unidentified_sp6_M_PL_098"	"Hemipyrellia_sp1_M_PL_098"	"Unidentified_sp4_M_PL_098"	"Unidentified_sp5_M_PL_098"
"Unidentified_sp7_M_PL_098"	8.27442038667465e-05	0.00013538294734014	3.39629555236049e-05	0.0839896842031092	5.14182933125073e-05	0.0167169084069488	0.00101342151576182	0.000476227081217593	0.000337519963316302	0.00140058019753704	1.00266738495156	5.10766690535473e-07	6.59088371974874e-07	7.52127485223001e-07	0.00139982807005182	5.6409561391725e-07	1.71394311041691e-06	3.760637426115e-07	0.000467466328239148	0.00093321871336788	0.000467466328239149	1.02153338107095e-07	0.00046660935668394	0.00046660935668394
"Ornidia_obesa"	0.100489387345772	0.000301085915460304	0.000179142347719886	4.73726798679987e-06	1.16816706006426e-05	2.4066462561573e-05	0.00523050051002546	0.00324512348431601	0.000871547282406834	1.75165399678169e-06	6.12920028642567e-07	1.00062030486016	2.32920266283323e-06	1.67269953033503e-06	7.89544664466645e-08	1.25452464775127e-06	3.89389020021418e-07	8.36349765167512e-07	2.21012665492931e-07	5.2636310964443e-08	2.21012665492931e-07	0.000124060972031817	2.63181554822215e-08	2.63181554822215e-08
"Rhiparida_seychellensis"	0.000377330831378983	0.0403860411918715	0.0602063976954326	1.54576463389783e-05	6.79729600897957e-06	1.80763490699115e-05	0.00420993114754758	0.00403630935636564	0.000506604146072643	0.000224624522949381	7.90906046369849e-07	2.32920266283323e-06	1.00061390342855	0.000224366895510398	2.57627438982972e-07	0.000168275171632798	2.26576533632652e-07	0.000112183447755199	1.9916407981065e-07	1.71751625988648e-07	1.9916407981065e-07	4.65840532566646e-07	8.5875812994324e-08	8.5875812994324e-08
"Unidentified_sp1_M_PL_098"	0.000338721654892842	0.100448932879706	0.00017205669999107	3.00950170862383e-05	5.68383187543676e-06	1.46109265497274e-05	0.00337486266304016	0.00420310303869616	0.000422901994659208	0.00055855121072758	1.1281912278345e-06	2.09087441291878e-06	0.000280458619387997	1.00055804962711	5.01583618103972e-07	0.000418537220332107	1.89461062514559e-07	0.000279024813554738	2.6192507062527e-07	3.34389078735981e-07	2.6192507062527e-07	4.18174882583756e-07	1.67194539367991e-07	1.67194539367991e-07
"Forcipomyia_sp1_M_PL_098"	2.13177059405994e-05	0.000120380068344953	1.13987983482766e-05	0.100753986834822	5.63034236049027e-05	4.67141790401145e-05	8.45915880616057e-06	0.000565887766130578	3.56020173160233e-06	0.00167990189207117	0.00279965614010364	1.31590777411108e-07	4.2937906497162e-07	6.68778157471963e-07	1.00167923311391	5.01583618103972e-07	1.87678078683009e-06	3.34389078735981e-07	0.000560682761697983	0.00111948874260914	0.000560682761697983	2.63181554822215e-08	0.000559744371304568	0.000559744371304568
"Melanostoma_annulipes"	0.000338721654892843	0.100448932879706	0.00017205669999107	3.00950170862383e-05	5.68383187543676e-06	1.46109265497274e-05	0.00337486266304016	0.00420310303869616	0.000422901994659208	0.00055855121072758	1.1281912278345e-06	2.09087441291878e-06	0.000280458619387997	0.000558049627109476	5.01583618103972e-07	1.00041853722033	1.89461062514559e-07	0.000279024813554738	2.6192507062527e-07	3.34389078735981e-07	2.6192507062527e-07	4.18174882583756e-07	1.67194539367991e-07	1.67194539367991e-07
"Lygistorrhina_sp1_M_PL_098"	0.000157702553108675	6.82059825052412e-05	4.52376325880487e-05	0.000168910270814708	0.100547550702876	2.24938682087752e-05	1.39365558020311e-05	1.06016048587249e-05	0.00335393327413825	3.19409330527425e-06	5.14182933125072e-06	9.73472550053546e-07	5.66441334081631e-07	3.78922125029118e-07	2.81517118024513e-06	2.84191593771838e-07	1.00335158502343	1.89461062514559e-07	0.00167673090210801	1.87678078683009e-06	0.00167673090210801	1.94694510010709e-07	9.38390393415044e-07	9.38390393415044e-07
"Phelsuma_sp1_M_PL_098"	0.000338721654892843	0.100448932879706	0.00017205669999107	3.00950170862383e-05	5.68383187543676e-06	1.46109265497274e-05	0.00337486266304016	0.00420310303869616	0.000422901994659208	0.00055855121072758	1.1281912278345e-06	2.09087441291878e-06	0.000280458619387997	0.000558049627109476	5.01583618103972e-07	0.000418537220332107	1.89461062514559e-07	1.00027902481355	2.6192507062527e-07	3.34389078735981e-07	2.6192507062527e-07	4.18174882583756e-07	1.67194539367991e-07	1.67194539367991e-07
"Unidentified_sp2_M_PL_098"	8.9510129524637e-05	9.42930254250972e-05	2.83182154681627e-05	0.0504614485528184	0.0503019270632403	3.46040236244449e-05	1.11978573040958e-05	0.000288244685494652	0.00167874673793493	0.000841547992688225	0.00140239898471745	5.52531663732327e-07	4.97910199526626e-07	5.2385014125054e-07	0.000841024142546974	3.92887605937905e-07	0.00167673090210801	2.6192507062527e-07	1.0011187068319	0.000560682761697983	0.001118706831903	1.10506332746465e-07	0.000280341380848991	0.000280341380848991
"Unidentified_sp3_M_PL_098"	2.13177059405994e-05	0.000120380068344953	1.13987983482766e-05	0.100753986834822	5.63034236049027e-05	4.67141790401145e-05	8.45915880616056e-06	0.000565887766130578	3.56020173160233e-06	0.00167990189207118	0.00279965614010364	1.31590777411107e-07	4.2937906497162e-07	6.68778157471963e-07	0.0016792331139137	5.01583618103972e-07	1.87678078683009e-06	3.34389078735981e-07	0.000560682761697983	1.00111948874261	0.000560682761697983	2.63181554822215e-08	0.000559744371304568	0.000559744371304568
"Unidentified_sp6_M_PL_098"	8.9510129524637e-05	9.42930254250972e-05	2.83182154681627e-05	0.0504614485528184	0.0503019270632403	3.46040236244449e-05	1.11978573040958e-05	0.000288244685494652	0.00167874673793493	0.000841547992688225	0.00140239898471745	5.52531663732327e-07	4.97910199526626e-07	5.2385014125054e-07	0.000841024142546974	3.92887605937905e-07	0.00167673090210801	2.6192507062527e-07	0.001118706831903	0.000560682761697983	1.0011187068319	1.10506332746465e-07	0.000280341380848991	0.000280341380848991
"Hemipyrellia_sp1_M_PL_098"	0.100489387345772	0.000301085915460304	0.000179142347719886	4.73726798679987e-06	1.16816706006426e-05	2.4066462561573e-05	0.00523050051002546	0.00324512348431601	0.000871547282406834	1.75165399678169e-06	6.12920028642567e-07	0.000620304860159085	2.32920266283323e-06	1.67269953033502e-06	7.89544664466645e-08	1.25452464775127e-06	3.89389020021418e-07	8.36349765167512e-07	2.21012665492931e-07	5.2636310964443e-08	2.21012665492931e-07	1.00012406097203	2.63181554822215e-08	2.63181554822215e-08
"Unidentified_sp4_M_PL_098"	2.13177059405994e-05	0.000120380068344953	1.13987983482766e-05	0.100753986834822	5.63034236049027e-05	4.67141790401145e-05	8.45915880616057e-06	0.000565887766130578	3.56020173160233e-06	0.00167990189207118	0.00279965614010364	1.31590777411107e-07	4.2937906497162e-07	6.68778157471963e-07	0.0016792331139137	5.01583618103972e-07	1.87678078683009e-06	3.34389078735981e-07	0.000560682761697983	0.00111948874260914	0.000560682761697983	2.63181554822215e-08	1.0005597443713	0.000559744371304568
"Unidentified_sp5_M_PL_098"	2.13177059405994e-05	0.000120380068344953	1.13987983482766e-05	0.100753986834822	5.63034236049027e-05	4.67141790401146e-05	8.45915880616056e-06	0.000565887766130578	3.56020173160233e-06	0.00167990189207117	0.00279965614010364	1.31590777411107e-07	4.2937906497162e-07	6.68778157471963e-07	0.0016792331139137	5.01583618103972e-07	1.87678078683009e-06	3.34389078735981e-07	0.000560682761697983	0.00111948874260914	0.000560682761697983	2.63181554822215e-08	0.000559744371304568	1.0005597443713
