"Nephrosperma_vanhoutteanum"	"Chrysobalanus_icaco"	"Paragenipa_wrightii"	"Phoenicophorium_borsigianum"	"Cinnamomum_verum"	"Dillenia_ferruginea"	"Nepenthes_pervillei"	"Apis_mellifera"	"Lasioglossum_mahense"	"Hemipyrellia_germana"	"Ornidia_obesa"	"Unidentified_sp1_M_PL_122"	"Neophyllomyza_approximatonervis"	"Cratopus_aurostriatus"	"Scaptodrosophila_sp1_M_PL_122"	"Rhiparida_seychellensis"	"Dichaetomyia_fasciculifera"	"Phelsuma_sp1_M_PL_122"	"Unidentified_sp3_M_PL_122"	"Megachile_seychellensis"	"Pachycerina_seychellensis"	"Plagiostenopterina_cyanosoma"	"Simosyrphus_aegyptius"	"Eristalinus_vicarians"	"Eristalodes_seychellarum"	"Nectarinia_dussumieri"	"Physiphoa_azurea"	"Polistes_olivaceus"	"Unidentified_sp2_M_PL_122"	"Xylocopa_caffra"
"Cratopus_aurostriatus"	0.0169378832512182	0.0168766421032724	0.000118851504112862	0.0167931313176108	8.64986000342e-05	0.0501772880511839	1.98061826687013e-05	0.0047951412474447	0.00172185588620301	0.000643064676309682	2.47993251489175e-05	0.000262417909525916	0.000167181845463986	1.00083703757093	0.000294713130328922	0.000549447454600594	3.77260622260977e-07	0.000102188485980105	9.1424233932971e-07	4.77123471865301e-05	6.09494892886473e-07	7.80275649403965e-05	1.88630311130489e-07	0.000238939466910399	0.000238939466910399	4.21916052581811e-05	3.9317545470091e-07	3.9317545470091e-07	3.04747446443237e-07	5.41713913471315e-05
"Scaptodrosophila_sp1_M_PL_122"	0.0169424190006281	3.63801813754942e-05	0.000155794392503215	0.0836953365223228	7.86691906556037e-05	5.42262965402438e-05	4.72754260756206e-05	0.000786480020616707	0.00426769205111177	0.00191540601578794	2.61137727382213e-05	0.000262488181699871	0.00016748817596211	0.000294713130328923	1.00137378734459	7.21041268375776e-05	9.00484306202297e-07	0.000318109553270343	1.19841840387089e-06	4.77251239454311e-05	7.9894560258059e-07	0.000293847518496337	4.50242153101149e-07	2.58220459715447e-07	2.58220459715447e-07	9.09504534387356e-08	3.57587230252744e-07	3.57587230252744e-07	3.99472801290295e-07	0.000269984956523622
"Rhiparida_seychellensis"	0.0603772259742875	0.000167547492602065	0.00012147902272851	9.21695572709489e-05	7.37640056060161e-05	0.0401507686435844	2.71463140216204e-05	0.00391291641592257	0.00209555913686472	0.000279372117263257	8.63310280627357e-05	0.000935421810869243	0.000595526961422625	0.000659336945520713	8.65249522050931e-05	1.00063750331212	5.17072648030864e-07	0.000170685498711467	9.34454020988539e-07	0.000170076692885317	6.22969347325693e-07	8.53356675951454e-05	2.58536324015432e-07	0.000191194136398021	0.000191194136398021	4.18868731505163e-07	3.352909345728e-07	3.352909345728e-07	3.11484673662846e-07	2.97321152486932e-07
"Dichaetomyia_fasciculifera"	0.000129405507945367	2.40463207673097e-07	3.33583562636809e-07	7.24448411914437e-05	2.07613642063828e-05	1.04534822332192e-05	0.100776461767754	5.77428940786635e-06	7.599810928172e-06	0.00144172037023228	0.00479906139307662	2.0048740667592e-06	0.000961051655311139	5.65890933391465e-07	1.35072645930345e-06	6.46340810038581e-07	1.00191955165272	5.99070936162313e-07	2.56602740489853e-09	3.64522557592583e-07	1.71068493659902e-09	4.15954314897722e-07	0.000959775826359564	4.97784868248535e-08	4.97784868248535e-08	6.01158019182742e-10	9.43698373017399e-08	9.43698373017399e-08	8.55342468299511e-10	2.33693036101431e-07
"Phelsuma_sp1_M_PL_122"	0.0503578360676386	9.70850776626737e-05	0.0252000308867447	0.0251867436144326	7.63392805039982e-05	6.06148589699287e-05	3.14512241485214e-05	0.00236265235609388	0.00385096497509825	0.000641091388845449	7.24242070131362e-05	0.000780191826400034	0.000496785243177194	0.000153282728970157	0.000477164329905515	0.000213356873389333	5.99070936162313e-07	1.0002877160832	0.000193846391436497	0.000141853059345461	0.000129230927624332	0.000152174089719287	2.99535468081157e-07	2.88642185571089e-07	2.88642185571089e-07	2.42712694156684e-07	3.46996729563628e-07	3.46996729563628e-07	6.46154638121658e-05	8.12475600465569e-05
"Unidentified_sp3_M_PL_122"	0.000249213940524595	0.000124681119907155	0.10036676437985	0.000126841537977842	8.94577045105188e-05	5.29627054120825e-05	1.79621918342897e-07	0.00311548687206336	0.00516270615875909	4.28319055652121e-06	3.59558974717636e-07	3.86106105038105e-06	2.45874953517908e-06	1.82848467865942e-06	2.39683680774177e-06	1.55742336831423e-06	3.42136987319805e-09	0.000258461855248663	1.00077205203369	7.02011100069281e-07	0.000514701355794105	7.60171801576066e-07	1.71068493659902e-09	2.52203359105155e-07	2.52203359105155e-07	3.11702799767888e-07	4.06625929593267e-07	4.06625929593268e-07	0.000257350677897053	4.09166251541427e-07
"Megachile_seychellensis"	0.100472904182931	0.000122223873940526	0.00013689216451351	0.000103182829425218	6.74979937326387e-05	6.91250970107443e-05	3.82748685472212e-05	0.00299519251531785	0.00284440182238876	0.000145330636599858	0.000143333745439979	0.00155662245917217	0.000990942451121703	0.00014313704155959	0.000143175371836293	0.000425191732213292	7.29045115185165e-07	0.000283706118690922	1.05301665010392e-06	1.0002830222653	7.02011100069281e-07	0.000141843980488871	3.64522557592583e-07	3.29167128622592e-07	3.29167128622592e-07	3.05559684851315e-07	3.06809062421085e-07	3.06809062421085e-07	3.51005550034641e-07	3.32847836855541e-07
"Pachycerina_seychellensis"	0.000249213940524595	0.000124681119907155	0.10036676437985	0.000126841537977842	8.94577045105188e-05	5.29627054120825e-05	1.79621918342897e-07	0.00311548687206335	0.00516270615875909	4.28319055652121e-06	3.59558974717636e-07	3.86106105038104e-06	2.45874953517908e-06	1.82848467865942e-06	2.39683680774177e-06	1.55742336831423e-06	3.42136987319804e-09	0.000258461855248663	0.000772052033691158	7.02011100069281e-07	1.00051470135579	7.60171801576066e-07	1.71068493659902e-09	2.52203359105155e-07	2.52203359105155e-07	3.11702799767888e-07	4.06625929593267e-07	4.06625929593267e-07	0.000257350677897053	4.09166251541426e-07
"Plagiostenopterina_cyanosoma"	0.0503546130735493	7.07176584015069e-05	0.000148233501307333	0.0502584750451638	7.42007118864177e-05	6.0185816728444e-05	4.36752030642609e-05	0.00166996501849717	0.00369837595962257	0.00120737586411271	7.30017618189242e-05	0.000780141892688792	0.000496869886025947	0.00023408269482119	0.000881542555489012	0.000213339168987864	8.31908629795445e-07	0.000304348179438575	1.1402577023641e-06	0.000141843980488871	7.60171801576067e-07	1.00023304610329	4.15954314897722e-07	2.86599127278305e-07	2.86599127278305e-07	1.76794146003767e-07	3.3727596312008e-07	3.37275963120081e-07	3.80085900788033e-07	0.000162124113048915
"Simosyrphus_aegyptius"	0.000129405507945367	2.40463207673097e-07	3.3358356263681e-07	7.24448411914437e-05	2.07613642063828e-05	1.04534822332192e-05	0.100776461767754	5.77428940786635e-06	7.599810928172e-06	0.00144172037023228	0.00479906139307662	2.00487406675921e-06	0.000961051655311139	5.65890933391465e-07	1.35072645930345e-06	6.46340810038581e-07	0.00191955165271913	5.99070936162313e-07	2.56602740489853e-09	3.64522557592583e-07	1.71068493659902e-09	4.15954314897722e-07	1.00095977582636	4.97784868248535e-08	4.97784868248535e-08	6.01158019182742e-10	9.43698373017399e-08	9.43698373017399e-08	8.55342468299511e-10	2.33693036101431e-07
"Eristalinus_vicarians"	0.00023370866132204	0.000235532920594374	9.83593100510104e-05	7.56496490395455e-05	8.31630234160822e-05	0.100273233963445	1.04534822332192e-05	0.00528950226682964	0.000972295108578669	0.000480434338258354	8.26951996871127e-07	3.62083841484851e-06	2.40372687400785e-06	0.0014336368014624	1.54932275829268e-06	0.000955970681990104	1.99113947299414e-07	1.15456874228436e-06	7.56610077315465e-07	6.58334257245184e-07	5.04406718210309e-07	5.73198254556609e-07	9.9556973649707e-08	1.0004774915903	0.000477491590302118	5.88832301485935e-07	3.78013742800374e-07	3.78013742800374e-07	2.52203359105155e-07	2.44031125934018e-07
"Eristalodes_seychellarum"	0.00023370866132204	0.000235532920594374	9.83593100510104e-05	7.56496490395455e-05	8.31630234160822e-05	0.100273233963445	1.04534822332192e-05	0.00528950226682964	0.000972295108578669	0.000480434338258354	8.26951996871127e-07	3.62083841484851e-06	2.40372687400785e-06	0.0014336368014624	1.54932275829268e-06	0.000955970681990104	1.99113947299414e-07	1.15456874228436e-06	7.56610077315465e-07	6.58334257245183e-07	5.0440671821031e-07	5.73198254556609e-07	9.9556973649707e-08	0.000477491590302118	1.0004774915903	5.88832301485935e-07	3.78013742800374e-07	3.78013742800374e-07	2.52203359105155e-07	2.44031125934018e-07
"Nectarinia_dussumieri"	0.000216947376244433	0.100411818541048	0.000121564091909476	1.48888682184281e-05	0.000121101106184119	0.000123654783312046	1.26243184028376e-07	0.00956241064718497	1.74980722369281e-05	2.33331485761669e-06	3.11571265043142e-07	3.36115653336446e-06	2.14012010999757e-06	0.000253149631549086	5.45702720632413e-07	2.09434365752581e-06	2.40463207673097e-09	9.70850776626737e-07	9.35108399303665e-07	6.11119369702629e-07	6.23405599535777e-07	3.53588292007534e-07	1.20231603836548e-09	5.88832301485935e-07	5.88832301485935e-07	1.00025102954635	5.50459573564176e-07	5.50459573564176e-07	3.11702799767888e-07	4.80286071562198e-08
"Physiphoa_azurea"	0.00021783443431897	0.00022018382942567	0.000158584112541374	0.000114000287783914	0.10020029779421	7.93828859880784e-05	1.98176658333654e-05	0.0055022366480711	0.00275290852180689	0.000914453930493039	1.25050743543848e-06	3.37489968663193e-06	2.33640311155107e-06	2.35905272820546e-06	2.14552338151646e-06	1.676454672864e-06	3.77479349206959e-07	1.38798691825451e-06	1.2198777887798e-06	6.1361812484217e-07	8.13251859186535e-07	6.74551926240161e-07	1.8873967460348e-07	3.78013742800373e-07	3.78013742800373e-07	5.50459573564176e-07	1.00045545589906	0.00045545589906459	4.06625929593267e-07	3.67742863819076e-07
"Polistes_olivaceus"	0.00021783443431897	0.00022018382942567	0.000158584112541374	0.000114000287783914	0.10020029779421	7.93828859880784e-05	1.98176658333654e-05	0.00550223664807109	0.00275290852180689	0.000914453930493039	1.25050743543848e-06	3.37489968663193e-06	2.33640311155107e-06	2.35905272820546e-06	2.14552338151646e-06	1.676454672864e-06	3.77479349206959e-07	1.38798691825451e-06	1.2198777887798e-06	6.1361812484217e-07	8.13251859186535e-07	6.74551926240161e-07	1.8873967460348e-07	3.78013742800373e-07	3.78013742800373e-07	5.50459573564176e-07	0.00045545589906459	1.00045545589906	4.06625929593268e-07	3.67742863819076e-07
"Unidentified_sp2_M_PL_122"	0.000249213940524595	0.000124681119907155	0.10036676437985	0.000126841537977842	8.94577045105188e-05	5.29627054120825e-05	1.79621918342897e-07	0.00311548687206336	0.00516270615875909	4.28319055652122e-06	3.59558974717636e-07	3.86106105038104e-06	2.45874953517908e-06	1.82848467865942e-06	2.39683680774177e-06	1.55742336831423e-06	3.42136987319805e-09	0.000258461855248663	0.000772052033691158	7.02011100069281e-07	0.000514701355794105	7.60171801576067e-07	1.71068493659902e-09	2.52203359105155e-07	2.52203359105155e-07	3.11702799767888e-07	4.06625929593268e-07	4.06625929593268e-07	1.0002573506779	4.09166251541426e-07
"Xylocopa_caffra"	0.000236321964167434	1.92114428624879e-05	0.000159574838101156	0.100413767260902	8.09034300401967e-05	5.12465364461437e-05	4.90755375813005e-05	0.000344737521676478	0.00455235009685638	0.00226942109162556	2.66977819786985e-06	3.66132620541095e-06	2.79732093019165e-06	0.000325028348082789	0.00161990973914173	1.48660576243466e-06	9.34772144405724e-07	0.000324990240186228	1.22749875462428e-06	6.65695673711083e-07	8.18332503082853e-07	0.000324248226097831	4.67386072202862e-07	2.44031125934018e-07	2.44031125934018e-07	4.80286071562198e-08	3.67742863819076e-07	3.67742863819076e-07	4.09166251541426e-07	1.00032391537826
