"Elmerrillia_tsiampacca"	"Cinnamomum_culilaban"	"Piper_plagiophyllum"	"Ficus_nodosa"	"Pipturus_argenteus"	"Castanopsis_acuminatissima"	"Caldcluvia_brassii"	"Aleurites_moluccana"	"Melicope_denhamii"	"Cordia_dicotoma"	"Coenobius_kleinhoviae"	"Micromolpus_sp._3"	"Rhyparida_coriacea"	"Rhyparida_sp._5"	"Rhyparida_sp._6"	"Rhyparida_sp._7"	"Rhyparida_sp._8"	"Rhyparidella_wauensis"	"Rhyparidella_sp._10"	"Rhyparidella_sp._11"	"Rhyparidella_sp._12"	"Rhyparidella_sp._13"	"Rhyparidella_sp._14"	"Rhyparidella_sp._15"	"Rhyparidella_sp._16"	"Rhyparidella_sp._17"	"Rhyparidella_sp._18"	"Rhyparidella_sp._19"	"Stethotes_integra"	"Stethotes_lateralis"	"Stethotes_suturalis"	"Stethotes_sp._25"	"Stethotes_sp._26"	"Thyrasia_sp._27"	"Atysa_sp._29"	"Aulacophora_sp._30"	"Momaea_sp._32"	"Neolepta_sp._34"	"Neolepta_sp._35"	"Neolepta_sp._36"	"Neolepta_sp._40"	"Oides_sp._41"	"Sastra_sp._42"	"Crepidodera_sp._44"	"Manobia_sp._45"	"Xenidea_sp._46"
"Coenobius_kleinhoviae"	2.78949172709346e-06	5.99434563783298e-05	1.14244951613925e-05	0.100567557264666	0.000174133432867556	2.42829661981963e-05	3.3531415505687e-06	5.74570296828195e-05	3.26648981184566e-05	7.64948337502612e-05	1.00014575008299	8.27828393120328e-08	0.000400956244794293	1.14655807858156e-07	2.10327917116947e-07	7.35527823995715e-08	1.16781017387042e-06	0.0019371141049072	8.86960023053657e-08	0.000109790950796036	7.65421682934313e-07	6.64193956469324e-06	0.00142446299793616	0.00167612595441111	4.53686611309175e-06	0.000146663101417598	0.00332563096533899	7.29707192065018e-05	2.27020678781692e-06	1.00038061008606e-06	7.75583690512156e-08	4.24736011077248e-07	4.30549696650551e-07	1.1037711908271e-07	0.000655980537423774	0.000145781757448884	1.22392531072497e-07	1.91355420733578e-07	1.2979902776395e-08	3.92809868177684e-07	4.78388551833945e-08	1.39716562505292e-06	3.44358234475446e-07	8.38917219485196e-07	3.82553972450365e-05	1.8360795795095e-07
"Micromolpus_sp._3"	1.39633645112425e-05	2.99519051108737e-05	1.82744592910303e-05	7.61602121670702e-05	4.34295399061562e-05	0.100293923097391	3.85254044987378e-05	2.18930629744153e-05	0.000410885483664316	6.30944805860724e-05	1.1037711908271e-07	1.00034191110147	3.39330654323187e-07	1.31732028286007e-06	1.05094403897802e-07	8.4507338900457e-07	5.3386999046726e-07	3.40818012538279e-06	1.01905908674081e-06	2.02094762131143e-07	1.90899076510577e-07	0.00183886275077943	0.000914796821980596	1.26933686945117e-06	0.00401527347072318	3.43596365042959e-07	0.000579768109453386	7.90509441051772e-08	0.000114640467863238	4.80985193285795e-07	0.0001145658599273	2.16715400399544e-07	1.07380730537199e-07	0.000455881468624505	5.49244237821098e-07	0.000114087270867813	1.53483845356158e-06	4.77247691276441e-08	1.4913059805963e-07	0.0015956597054848	1.1931192281911e-08	4.69765264026117e-07	1.12203163358456e-07	1.3451955123639e-06	4.80979586483297e-07	2.93696667177272e-07
"Rhyparida_coriacea"	3.13804181671915e-06	5.17239617978709e-05	1.95748201889995e-05	0.0790456596880177	0.0217211911699537	2.13293554146003e-05	2.63783754302354e-06	4.60082273840406e-05	3.53978849124801e-05	6.34400230718269e-05	0.000114558927084084	7.27137116406829e-08	1.00033293913012	9.01970256646759e-08	1.81487585255687e-07	5.7862242879226e-08	0.000143237969103674	0.00219268761898787	6.97750575896549e-08	0.00014559279742832	9.5477763384412e-05	0.000142195888963388	0.00117315273151135	0.00131742766146696	1.02743745311774e-05	0.000227945762110283	0.00261437088021297	6.92141839650933e-05	0.00022715389211958	0.000113530326176724	6.93875603567963e-08	3.69966177721732e-07	5.37062419037317e-05	9.69516155209105e-08	0.000515605915671004	0.000114590155995174	1.31347823680102e-07	2.3869440846103e-05	1.02109840375105e-08	3.44436146341942e-07	5.96736021152575e-06	0.000173064108147774	2.99275448502566e-05	7.31107515868835e-06	0.000255399419808999	3.14595324466063e-07
"Rhyparida_sp._5"	8.30338137603922e-09	1.51247302706483e-06	1.14882367360797e-08	5.97075527714169e-06	3.5357743593268e-08	2.18724877154124e-05	0.100953299844246	1.89692355688062e-06	2.32474676467383e-05	2.24590926977027e-06	8.65326851759665e-09	7.4565299029815e-08	2.38256294208578e-08	1.00345195154306	5.30692290198184e-09	0.00221445948045444	1.42376265621083e-08	1.42428905370204e-07	0.00267037760878329	6.58708804642076e-09	1.55418653157222e-10	1.15211770442984e-06	3.68715886599392e-07	9.95125879523615e-08	2.33385611903581e-06	8.84193110991231e-09	0.00013098649199181	4.34606159044298e-09	3.58421677235086e-08	7.26886777563958e-09	0.000911875116255967	1.06179487456551e-08	8.74229924009375e-11	9.942039870642e-08	4.15931697801759e-08	3.35124711358931e-08	0.000130346349371167	3.88546632893056e-11	0.000390786967139018	0.000195741454964982	9.71366582232639e-12	7.2839456000337e-09	2.70202978010255e-09	8.44479512479413e-10	2.53243643064757e-09	1.84632376115566e-10
"Rhyparida_sp._6"	6.7683103186286e-06	0.100169885923853	2.63870039444389e-05	0.000290252525621386	0.000137846257211214	4.6241537715033e-05	4.11286524903593e-06	7.05551574735788e-05	0.000149011271490686	0.00010904015722375	4.20655834233893e-07	1.57641605846703e-07	1.27041309678981e-06	1.40633456902519e-07	1.00035147328394	9.02176893336913e-08	9.9864224737205e-07	0.000537429649098026	1.08791919490628e-07	6.94190384497437e-07	6.05917614115227e-07	0.000889858310485162	0.00158897694963474	4.83754209368977e-06	0.000891069773883187	1.14960693097588e-06	0.00406184511471751	2.8606761888135e-07	0.000704447593352142	9.52888679464572e-07	1.79461488461982e-07	0.00070295599181667	3.40828657939815e-07	2.10188807795605e-07	0.000177629593225725	4.82626966162951e-07	5.43901880097232e-07	1.51479403528807e-07	1.59207687059455e-08	7.43621211637589e-07	3.78698508822017e-08	1.14310858868345e-06	0.000175925991226083	1.86733769083632e-06	1.54421829208214e-06	4.24076849107054e-07
"Rhyparida_sp._7"	8.30338137603922e-09	1.51247302706483e-06	1.14882367360797e-08	5.97075527714169e-06	3.5357743593268e-08	2.18724877154124e-05	0.100953299844246	1.89692355688062e-06	2.32474676467383e-05	2.24590926977027e-06	8.65326851759665e-09	7.4565299029815e-08	2.38256294208578e-08	0.00345195154306133	5.30692290198184e-09	1.00221445948045	1.42376265621083e-08	1.42428905370204e-07	0.00267037760878329	6.58708804642076e-09	1.55418653157222e-10	1.15211770442984e-06	3.68715886599392e-07	9.95125879523615e-08	2.33385611903581e-06	8.84193110991231e-09	0.00013098649199181	4.34606159044298e-09	3.58421677235085e-08	7.26886777563958e-09	0.000911875116255967	1.06179487456551e-08	8.74229924009375e-11	9.942039870642e-08	4.15931697801759e-08	3.35124711358931e-08	0.000130346349371167	3.88546632893055e-11	0.000390786967139018	0.000195741454964981	9.71366582232639e-12	7.2839456000337e-09	2.70202978010255e-09	8.44479512479413e-10	2.53243643064757e-09	1.84632376115566e-10
"Rhyparida_sp._8"	5.58729208681177e-06	2.18933108077719e-05	4.75293859125114e-05	0.000123967541533937	0.0929826639251466	1.80694458311996e-05	8.48781583510303e-07	5.27358772913305e-06	0.00778449218197127	1.97755574982356e-05	1.79663103672372e-07	6.1600383515453e-08	7.71281372096704e-05	2.90228541458362e-08	7.68186344132346e-08	1.86184347350647e-08	1.00061776196252	0.00289388956926152	2.24516418864016e-08	0.000255581626242992	0.000408715006264381	0.000802789070892693	0.000234905718456544	2.06612569223228e-06	0.00050275493813905	0.000485545707823308	4.60896981763684e-05	5.11792073348838e-05	0.000970889285388586	0.000488033292113448	4.71765299714393e-06	1.70612049509509e-07	0.000229902191023714	8.21338446872707e-08	8.46893283732292e-07	2.1717134552723e-07	2.81378139320598e-05	0.000102178751566095	3.2856061297173e-09	2.89111259470306e-07	2.55446878915238e-05	0.000743140675415025	0.000127761848774826	2.87928306698099e-05	0.000970743055653823	7.63865130736791e-07
"Rhyparidella_wauensis"	0.000562957175451228	0.00171136815634567	0.00341736815503898	0.0298683515616976	0.0636449018680397	1.67552989404293e-05	1.23332292359674e-06	0.000580361130030902	0.0011699448712137	3.68594704191925e-05	4.32874660314458e-05	5.71203372969182e-08	0.000171495121038157	4.21716870649208e-08	6.00480054858129e-06	2.70535350982511e-08	0.000420341501680445	1.00257182001721	3.26233805596557e-08	0.000207314231029188	0.000279757810408966	0.000499144945707619	0.000619776382820177	0.000497805859361627	0.000127837532813715	0.000376720354518892	0.00110243970050471	5.66134593168436e-05	0.000677673929557688	0.000356974565430137	7.34965870351318e-07	1.32300897239622e-05	0.000157363768355043	7.61604497292243e-08	0.000197795997415797	4.45269947706778e-05	4.23030778639475e-06	6.99394526022414e-05	4.77415325263255e-09	2.68948650678601e-07	1.74848631505604e-05	0.000507413424399748	9.04267160270924e-05	0.000252178336297486	0.000675246666229155	5.49219882059837e-05
"Rhyparidella_sp._10"	8.30338137603922e-09	1.51247302706483e-06	1.14882367360797e-08	5.97075527714169e-06	3.5357743593268e-08	2.18724877154124e-05	0.100953299844246	1.89692355688062e-06	2.32474676467383e-05	2.24590926977027e-06	8.65326851759665e-09	7.4565299029815e-08	2.38256294208578e-08	0.00345195154306133	5.30692290198184e-09	0.00221445948045444	1.42376265621083e-08	1.42428905370204e-07	1.00267037760878	6.58708804642076e-09	1.55418653157222e-10	1.15211770442984e-06	3.68715886599392e-07	9.95125879523615e-08	2.33385611903581e-06	8.84193110991231e-09	0.00013098649199181	4.34606159044298e-09	3.58421677235086e-08	7.26886777563957e-09	0.000911875116255967	1.06179487456551e-08	8.74229924009375e-11	9.942039870642e-08	4.15931697801759e-08	3.35124711358931e-08	0.000130346349371167	3.88546632893056e-11	0.000390786967139018	0.000195741454964981	9.71366582232639e-12	7.2839456000337e-09	2.70202978010255e-09	8.44479512479413e-10	2.53243643064757e-09	1.84632376115566e-10
"Rhyparidella_sp._11"	4.04069717703181e-06	3.04375783971953e-05	4.06820721835715e-05	0.0233094633997739	0.0775225458224077	1.36802608211851e-05	7.85383574765551e-07	1.63587650205363e-05	4.24756199431564e-05	2.96314108020353e-05	3.37818310141651e-05	4.66372527994946e-08	0.000156792243384345	2.68550512661769e-08	1.06798520691913e-07	1.72277687367927e-08	0.000511163252485985	0.00285455748878651	2.07746623002501e-08	1.00023831040025	0.000340758443175418	0.000493245860483085	0.000522323580000949	0.000388491056662898	2.51330501780147e-05	0.000438447011596468	0.000772389634117373	5.94857209040098e-05	0.000809544974645429	0.00040495403136212	4.82272609174027e-08	2.28126352877959e-07	0.000191676624286173	6.21830037326594e-08	0.000152071638824089	3.38119060765924e-05	1.54539735304927e-07	8.51896107938545e-05	3.04019448296343e-09	2.1916061030579e-07	2.12974026984636e-05	0.000617637472116874	0.000106540412752664	2.40723046935478e-05	0.000817746760295159	6.53819017235971e-07
"Rhyparidella_sp._12"	4.41605881201331e-06	2.1585815002855e-05	4.94593452902252e-05	0.000132035240306169	0.10072706953927	1.04994492080817e-05	1.50561820246059e-08	4.02928562185129e-06	4.54188364905664e-05	1.55723839175676e-05	1.91355420733578e-07	3.57935768457331e-08	8.35430429613605e-05	5.14824288583299e-10	7.57397017644034e-08	3.30264637959097e-10	0.000664161885179619	0.0031297905039503	3.98260298715382e-10	0.000276866235080027	1.00044275634962	0.000639227036758603	0.000251681754620386	2.20058733843615e-06	3.13119053974916e-05	0.00052598218465013	6.41723475088873e-06	5.54402214132622e-05	0.00105172740500271	0.000526140126587731	3.94279284772588e-08	1.69143455418173e-07	0.000249050446663029	4.77247691276441e-08	8.98969244183303e-07	2.20950664904855e-07	1.64183896574656e-07	0.000110689087405791	5.82819949339583e-11	1.67065832944221e-07	2.76722718514477e-05	0.00080250956406442	0.000138399229108121	3.10423209357666e-05	0.0010515941692102	7.94882335021477e-07
"Rhyparidella_sp._13"	0.00362390476490941	0.00261453214936362	0.00730949519214456	9.44935731884192e-05	0.0119937444010377	0.00834123309631905	9.20506413333123e-06	0.00105937926719966	0.04732768636735	0.0186364271344553	1.36947207519448e-07	2.84360219192695e-05	1.02615589973579e-05	3.1475380584939e-07	9.17379701531095e-06	2.01917535827911e-07	0.000107590287851598	0.000460551264338473	2.43488793204245e-07	3.30525576612377e-05	5.27197556089569e-05	1.00255065262763	0.000463814900082388	1.57489288647365e-06	0.00345498162585715	6.53521909903503e-05	0.0012100807087387	6.65844305487934e-06	0.000155646221572179	0.000129070716948607	3.80724709260051e-05	2.09581280278164e-05	2.96548625300383e-05	3.79146958923593e-05	5.20316094149299e-06	1.22261551778038e-05	0.000171075804131083	1.31799389022392e-05	3.56325063225725e-08	0.000132719251876419	3.29498472555981e-06	0.000109809884260316	2.10618221354545e-05	0.000522570944230385	0.000125243656373153	0.000117474029873752
"Rhyparidella_sp._14"	0.00118360435653149	0.0106554924857859	0.00120837192765963	0.0462531514623976	0.0107779010213907	0.00947083768638734	6.72364263798891e-06	0.00593566501417264	0.00131211417068522	0.0142062392424526	6.70335528440545e-05	3.22869466581387e-05	0.00019322515577834	2.29905199879621e-07	3.73876929325821e-05	1.47486354639757e-07	7.18535138808251e-05	0.00130517614735073	1.77851192359707e-07	7.98847828236745e-05	4.73753891050139e-05	0.00105858930136451	1.00121446278536	0.000770885857706626	0.00071157319322085	0.000123723388808994	0.00299699244333323	3.94387000601539e-05	0.000198485811945021	6.52847177285677e-05	1.16134754514571e-05	7.52069472678997e-05	2.66486563715703e-05	4.30492622108515e-05	0.000320344834264536	7.82274297995029e-05	4.75125700774608e-06	1.18438472762535e-05	2.60270037599571e-08	0.00015068543123986	2.96096181906337e-06	8.62631078644898e-05	3.34986555616078e-05	9.29803837684559e-05	0.000129274937335422	1.94202631231011e-05
"Rhyparidella_sp._15"	2.78949172709346e-06	5.99434563783298e-05	1.14244951613925e-05	0.100567557264666	0.000174133432867556	2.42829661981963e-05	3.3531415505687e-06	5.74570296828195e-05	3.26648981184566e-05	7.64948337502613e-05	0.00014575008299227	8.27828393120328e-08	0.000400956244794293	1.14655807858156e-07	2.10327917116947e-07	7.35527823995716e-08	1.16781017387042e-06	0.0019371141049072	8.86960023053657e-08	0.000109790950796037	7.65421682934312e-07	6.64193956469324e-06	0.00142446299793616	1.00167612595441	4.53686611309175e-06	0.000146663101417598	0.00332563096533899	7.29707192065018e-05	2.27020678781692e-06	1.00038061008606e-06	7.75583690512156e-08	4.24736011077248e-07	4.30549696650551e-07	1.1037711908271e-07	0.000655980537423774	0.000145781757448884	1.22392531072497e-07	1.91355420733578e-07	1.2979902776395e-08	3.92809868177684e-07	4.78388551833945e-08	1.39716562505292e-06	3.44358234475446e-07	8.38917219485196e-07	3.82553972450365e-05	1.8360795795095e-07
"Rhyparidella_sp._16"	0.00157473544834392	0.00197630261133625	0.000417319960806834	4.87227644830086e-05	0.00044348379629132	0.013748796319986	1.40757859319281e-05	0.0015798221353655	0.0795775751713827	0.0016292670161736	7.06127021492879e-08	4.68708965454067e-05	5.59693554227564e-07	4.81301067349798e-07	6.93439512749561e-06	3.08759175281003e-07	5.08623672825498e-05	8.90385928935987e-05	3.72327240780033e-07	1.27132160433537e-06	1.94937932435745e-06	0.00260804060473264	0.000235345219547752	8.12046074716811e-07	1.00549815459666	2.53454349296906e-06	0.000743120240596127	2.78978766619325e-07	3.42712411752877e-05	2.92648939585872e-05	6.3689066608814e-05	1.40178330981365e-05	1.09652586995107e-06	6.2494528727209e-05	3.7849547234196e-06	1.58432877270968e-05	0.00028764795208051	4.87344831089363e-07	5.44869132848828e-08	0.000218758094001874	1.21836207772341e-07	2.75023991734047e-05	4.07637860260951e-06	3.95390439075473e-05	4.64742907088627e-06	6.70692794153841e-06
"Rhyparidella_sp._17"	4.19501541016168e-06	2.73031646106772e-05	0.00424430834154905	0.0168662566630238	0.0797739646719363	1.25985333849085e-05	5.71041384181837e-07	1.28050769747373e-05	4.26047163667599e-05	2.54937854604795e-05	2.44438502362663e-05	4.29495456303699e-08	0.000132968361230999	1.95259312010564e-08	9.58005775813235e-08	1.25260690723758e-08	0.000526007850141917	0.0028097059774534	1.51049656461002e-08	0.00023749213128142	0.000350654789766753	0.000528263543838664	0.000438187002031854	0.000281104277717063	2.71407365705437e-05	1.00044236223749	0.000559403394401614	5.60537738389772e-05	0.000834526867774107	0.000446731883747834	4.51398001447769e-08	1.70742556285874e-06	0.000197243319243799	5.72660608404932e-08	0.000110045226351989	2.59739911591725e-05	1.54729778315721e-07	8.76636974416882e-05	2.21048277747808e-09	2.01536454330465e-07	2.1915924360422e-05	0.000635574639198133	0.000109627522090901	0.00030843670181077	0.000838916088255105	6.82120983463241e-05
