"Sideroxylon_puberulum"	"Ochna_mauritiana"	"Myonima_violacea"	"Stillingia_lineata"	"Faujasiopsis_flexuosa"	"Bertiera_zaluzania"	"Aphloia_theiformis"	"Croton_fothergillifolius"	"Molinaea_alternifolia"	"Psiadia_terebinthina"	"Erythroxylum_macrocarpum"	"Homalanthus_populifolius"	"Psidium_cattleianum"	"Chassalia_coriacea"	"Antirhea_borbonica"	"Cordemoya_integrifolia"	"Olea_lancea"	"Apis_mellifera"	"Chaetocnema_sp1_M_PL_076"	"Dysauxes_florida"	"Technomyrmex_albipes"	"Stomorhina_lunata"	"Lygistorrhina_sp1_M_PL_076"	"Pachycerina_crinicornis"	"Polistes_hebraeus"	"Brachymyrmex_sp1_M_PL_076"	"Musca_domestica"	"Panara_naso"	"Nacoleia_sp1_M_PL_076"	"Ischiodon_aegyptius"	"Stomoxys_calcitrans"	"Fannia_pusio"	"Allograpta_nasuta"	"Chrysomya_megacephala"	"Gelechioidea_sp1_M_PL_076"	"Campopleginae_sp1_M_PL_076"	"Melanostoma_bituberculatum"	"Syritta_nigrofemorata"	"Atherigona_orientalis"	"Calopsilia_florella"	"Cratopus_psittacus"	"Cryptocephalinae_sp1_M_PL_076"	"Dioxyna_sororcula"	"Episyrphus_sp1_M_PL_076"	"Eristalinus_flaveolus"	"Gelechioidea_sp2_M_PL_076"	"Lecithoceridae_sp1_M_PL_076"	"Mauritiborium_undulatus"	"Nyctemera_insulare"	"Ornidia_obesa"	"Sarcophaga_arno"	"Siphona_sp1_M_PL_076"
"Erythroxylum_macrocarpum"	0.00282118003920204	0.000679550120790921	6.37135155066563e-06	0.000755648345340661	0.00140394999985728	3.90474745150376e-06	2.43789372550565e-06	3.90756766222172e-05	0.00053620210008255	0.000536010195463169	1.00280175653909	0.000143633328381069	9.43216925905496e-05	2.07477378769197e-07	5.7401371068853e-07	0.000257468397867472	1.87181819082993e-05	0.00020600168855496	0.0112309091449796	5.21012402669568e-05	2.39328821006093e-05	4.54785224839428e-05	0.0669417834455427	5.13481109438822e-05	1.70256246382393e-05	1.20205209538026e-05	0.0111603416437167	9.48581513406382e-07	2.29605484275412e-05	7.67773855785119e-06	1.67358137918765e-05	1.72057920057019e-05	9.94621033443331e-06	1.43218529595239e-05	7.10466847676676e-07	1.78828979155505e-06	1.78828979155505e-06	3.05314016817941e-06	2.39083054169664e-06	0.0111422417393232	2.15899527240189e-06	1.32736490638867e-08	5.36010195463169e-06	3.574680667217e-06	3.574680667217e-06	1.05995379369811e-08	5.36010195463169e-06	2.15899527240189e-06	1.44620275981621e-08	4.25439393896145e-06	8.94144895777527e-07	1.44620275981621e-08
"Homalanthus_populifolius"	0.000752222624248741	0.00100133062243273	0.000101222143372913	0.00237244025551114	0.000408182486180714	1.70841485219039e-06	0.00159001600933442	0.00165612938706897	1.9816321969842e-05	0.000340567724783002	0.000143633328381069	1.00105663978436	0.000637128731835831	5.27841829240862e-07	4.91711429042718e-07	1.59647273309078e-07	1.87930661478827e-05	8.97900885004131e-05	0.0112758396887296	3.43894450385494e-05	0.0447196745658112	5.56235794008104e-05	4.15082910603604e-05	0.0223564594839053	4.91793988750971e-06	4.24178132785516e-06	0.0111350507405617	8.6963991265612e-06	1.96684571617087e-05	2.04453103249143e-05	4.46233760147558e-06	1.93886404335364e-05	0.0111417331869631	2.17664802689695e-06	3.01114434012541e-05	2.63508058534928e-06	2.63508058534928e-06	8.09594102270648e-06	6.37476800210797e-07	1.59592587090076e-06	6.77840073003184e-06	2.10879465360235e-07	3.40567724783002e-06	1.3210881313228e-07	1.3210881313228e-07	6.91311308406268e-06	3.40567724783002e-06	6.77840073003184e-06	6.32746241551997e-09	1.23691662479004e-06	1.31754029267464e-06	6.32746241551997e-09
"Psidium_cattleianum"	1.0961402256239e-05	0.00465361872497564	5.2311007767151e-05	0.00135571963750556	0.000708329629289777	2.48673208248091e-06	5.20594308737229e-05	0.000189754720291169	9.48568146409258e-05	0.000589726778891443	9.43216925905495e-05	0.000637128731835831	1.00156530237076	5.59592757312999e-07	5.19049312497455e-07	1.45828999634236e-07	9.32079561836398e-05	0.00012669355175391	0.0559247737101839	2.73431936055599e-05	6.9360148421943e-05	3.24852915988474e-05	3.79155399049014e-05	0.0112118122139656	2.11355618528218e-05	5.9135295063765e-07	1.2056447560334e-05	6.61412314662678e-06	2.07619724998982e-05	0.011162992757018	6.50252676217569e-08	9.67468049585476e-06	0.0222761063778034	1.29262550038357e-06	3.45008582347579e-06	1.22463650657254e-05	1.22463650657254e-05	9.99666721144999e-06	9.28932394596527e-09	1.04801880656166e-06	3.87348467858731e-06	1.08981266181564e-07	5.89726778891443e-06	6.32378764272839e-07	6.32378764272839e-07	2.26345351624882e-07	5.89726778891443e-06	3.87348467858731e-06	9.21011882400336e-09	2.14645342209023e-06	6.12318253286269e-06	9.21011882400335e-09
"Chassalia_coriacea"	1.05744165048629e-05	0.00139630448878056	0.0021760151244694	2.87319716409765e-06	4.73187862096492e-06	0.000154890276293858	0.000933802289066757	2.36022448170851e-06	0.000611861321337912	2.67218710005926e-07	3.11216068153795e-07	7.91762743861292e-07	8.39389135969498e-07	1.00480523672259	1.05376567524722e-09	3.21048381020932e-08	1.17416436416573e-07	0.000111759883126908	7.04498618499439e-05	0.000113620814186214	4.89522406384174e-05	4.4107974292078e-05	8.34725790654422e-06	1.06099468343826e-05	0.0167782223728993	2.27116310628198e-05	7.42326744043177e-08	0.0837487337092688	4.2150627009889e-08	9.20374942268714e-06	6.27295894356273e-08	4.12809435005938e-06	1.86736539122664e-06	8.18503506093029e-06	4.29131723947001e-08	3.67448549679094e-06	3.67448549679094e-06	1.84545188315004e-06	8.96136991937533e-09	3.45795631281995e-09	8.20913475456471e-09	4.53336484264459e-06	2.67218710005926e-09	4.07907547558608e-06	4.07907547558608e-06	4.06000995246416e-06	2.67218710005925e-09	8.20913475456471e-09	5.73667689977252e-07	1.43390261241361e-08	1.83724274839547e-06	5.73667689977252e-07
"Antirhea_borbonica"	0.00126517923538226	6.78793719539147e-06	4.33713722343486e-06	6.00239992787582e-06	0.0012613561387217	1.52818187347627e-06	3.60180355247644e-06	0.00126039883275884	1.30636547483821e-06	0.00377348925662115	2.58306169809838e-06	2.21270143069223e-06	2.33572190623855e-06	3.16129702574167e-09	1.00250936912883	3.97778568176195e-07	1.21258545740578e-07	7.97893257049756e-05	7.27551274443469e-05	5.01568386223816e-05	7.48844233145534e-05	1.9607212270816e-05	0.000103422427725811	4.95334636604592e-05	8.54149278376637e-08	5.40610747622825e-06	6.50355072724717e-06	4.29263582717324e-08	0.100374765153308	8.77596612531461e-08	7.50530054887778e-06	2.10339109367336e-05	3.78203145652231e-05	3.23397558442165e-06	2.29163424137971e-05	1.78629926194512e-08	1.78629926194512e-08	2.60812103893708e-08	1.07218579269683e-06	2.87006855344265e-08	1.71497140796452e-08	9.03570254882262e-09	3.77348925662115e-05	8.70910316558806e-09	8.70910316558806e-09	1.56600154455497e-08	3.77348925662115e-05	1.71497140796452e-08	5.65993286472691e-09	3.8222913294597e-06	8.93149630972562e-09	5.65993286472691e-09
"Cordemoya_integrifolia"	0.00310685422428995	1.02910427326421e-05	7.6869439779464e-06	0.00077703849853241	0.00193477808591016	4.07364607038271e-06	2.40197547676615e-06	1.83220938223645e-06	0.000774669109195708	0.000774617010352597	0.00231721558080725	1.43682545978171e-06	1.31246099670813e-06	1.92629028612559e-07	7.9555713635239e-07	1.00038566802908	1.46272578920784e-07	0.00021111285118098	8.77635473524706e-05	7.01766638541512e-05	1.58382162576704e-05	5.04392627990412e-05	0.100273687561237	5.42830027776928e-05	2.07487924440782e-05	1.32447088767051e-05	4.37804783622068e-05	7.20655696314485e-08	3.18222854540956e-05	2.30239712427453e-06	1.84304911610421e-05	2.34706271828926e-05	7.80484147648458e-06	1.82277033821037e-05	3.33128978588445e-08	2.70816914016898e-08	2.70816914016898e-08	2.23365084150773e-06	2.63292730872029e-06	2.57468397867472e-05	2.22010999580689e-06	1.60144666207216e-08	7.74617010352597e-06	5.16446072797139e-06	5.16446072797139e-06	1.04433716381137e-08	7.74617010352597e-06	2.22010999580688e-06	1.50875780384545e-08	5.86296389669746e-06	1.35408457008449e-08	1.50875780384545e-08
"Olea_lancea"	1.28095020368862e-05	0.00603657299186163	4.80054732987453e-06	0.00101130537930507	0.00100817668220371	3.21863638481633e-06	3.10406916228018e-06	0.000337429127141624	0.000169478499552687	0.000169224227499999	0.000168463637174694	0.000169137595330944	0.000838871605652759	7.04498618499439e-07	2.42517091481156e-07	1.46272578920784e-07	1.00016732431208	0.000163441244046946	0.100394587250534	3.54268133817991e-05	4.78442793563588e-05	3.70608828400157e-05	3.80308705194039e-05	6.94660212127281e-05	2.83916690538742e-05	1.04283252356615e-07	6.70570180769434e-06	8.03506565144685e-06	9.70068365924625e-06	5.19245355583253e-05	7.59885714052572e-08	1.37675881332652e-05	3.01559993263341e-05	2.29227985797142e-06	6.13507503893862e-06	1.58857183996359e-05	1.58857183996359e-05	1.08323031406896e-05	1.0855510200751e-08	1.87181819082993e-06	2.88944394087164e-06	1.00011402705719e-08	1.69224227499999e-06	1.12985666368458e-06	1.12985666368458e-06	1.34959528794791e-08	1.69224227499998e-06	2.88944394087164e-06	1.19208754993197e-08	3.05508085516277e-06	7.94285919981793e-06	1.19208754993197e-08
"Apis_mellifera"	0.0569374918847052	0.0154319970870305	0.00697313070480462	2.55836147808627e-05	3.66010697553019e-05	0.0176732211581078	0.00155128647572137	7.50201888088843e-06	0.00232815297006823	6.91219414941417e-06	1.41527877633178e-05	6.16878470613525e-06	8.70413714339838e-06	5.11877327298814e-06	1.21815764435077e-06	1.61154848229756e-06	1.24764308432784e-06	1.00567305678214	0.000748585850596702	0.000518615992985105	8.21658273102784e-05	0.000692666361728889	0.000419002605397365	4.31632429953145e-05	0.000217596255994501	0.000313897337008545	0.000289811561892088	5.65312588419593e-05	4.87263057740309e-05	0.000101696105302358	0.000337764782366895	7.22247322367373e-06	2.06363485886779e-05	0.000175798374901008	1.36400343288881e-07	4.06105186500802e-05	4.06105186500802e-05	2.03783553672712e-05	4.82521117666994e-05	1.57253197370198e-07	7.30960422310363e-08	1.45273556350096e-05	6.91219414941417e-08	1.55210198004548e-05	1.55210198004548e-05	6.74472380748423e-06	6.91219414941417e-08	7.30960422310363e-08	6.54563746596585e-05	1.10912332591824e-07	2.03052593250401e-05	6.54563746596584e-05
"Chaetocnema_sp1_M_PL_076"	0.000128095020368862	0.0603657299186163	4.80054732987453e-05	0.0101130537930507	0.0100817668220371	3.21863638481633e-05	3.10406916228018e-05	0.00337429127141624	0.00169478499552687	0.00169224227499999	0.00168463637174694	0.00169137595330944	0.00838871605652759	7.04498618499439e-06	2.42517091481156e-06	1.46272578920784e-06	0.00167324312084223	0.00163441244046946	1.00394587250534	0.000354268133817991	0.000478442793563588	0.000370608828400157	0.000380308705194039	0.000694660212127281	0.000283916690538742	1.04283252356615e-06	6.70570180769434e-05	8.03506565144685e-05	9.70068365924625e-05	0.000519245355583253	7.59885714052572e-07	0.000137675881332652	0.000301559993263341	2.29227985797142e-05	6.13507503893862e-05	0.000158857183996359	0.000158857183996359	0.000108323031406896	1.0855510200751e-07	1.87181819082993e-05	2.88944394087164e-05	1.00011402705719e-07	1.69224227499999e-05	1.12985666368458e-05	1.12985666368458e-05	1.34959528794791e-07	1.69224227499998e-05	2.88944394087164e-05	1.19208754993197e-07	3.05508085516277e-05	7.94285919981793e-05	1.19208754993197e-07
"Dysauxes_florida"	0.00520088526010962	7.81950469927984e-05	0.060319134494642	4.23987752376693e-05	0.0276677590788966	0.00254403347946367	0.0025450141618564	0.00253379025546537	2.12054317654901e-05	9.88135192648256e-06	1.17227790600653e-05	7.73762513367362e-06	6.15221856125097e-06	1.70431221279322e-05	2.50784193111908e-06	1.75441659635378e-06	8.85670334544978e-07	0.00169846737702622	0.000531402200726987	1.00397903527408	0.000283699187171391	0.000763779099953204	0.000456148315051983	0.000390272043630405	0.000261910268156305	0.000650361967059765	2.67825453597786e-05	0.000263918154422656	0.000100313677244763	7.03938440472644e-07	3.08527091701418e-05	0.000357949284112424	4.24391319616365e-07	1.3505328734553e-05	4.60689137357339e-05	2.05776439454733e-07	2.05776439454733e-07	2.24027577549279e-07	4.40752988144883e-06	1.30253100667392e-07	1.21139357821912e-07	0.000125664863530504	9.88135192648256e-08	1.41369545103267e-07	1.41369545103267e-07	1.1065278964593e-05	9.88135192648256e-08	1.21139357821912e-07	9.42234622023581e-06	8.38416941784745e-05	1.02888219727366e-07	9.42234622023581e-06
"Technomyrmex_albipes"	6.45999798298427e-05	7.61066668087217e-05	3.94992307777706e-05	0.0196319585052872	6.15586451264029e-05	6.0490227420675e-06	0.0335307832774066	0.0363608284983071	5.51988249701007e-06	1.58674915105646e-05	5.98322052515231e-06	0.0111799186414528	1.73400371054857e-05	8.15870677306956e-06	4.16024573969741e-06	4.39950451601957e-07	1.32900775989886e-06	0.000298992316045735	0.000797404655939313	0.000315221319079323	1.00478755102532	0.000696968343454448	0.000114387117416509	0.00112450907737855	7.70580282171378e-07	6.85179048694331e-07	0.000180707582955239	0.000146730626959988	0.000166409829587896	5.67846788493768e-05	3.83220219329575e-07	0.000311808672819188	0.000124865467662434	2.37835670149e-07	0.000661105972696493	2.00280702128215e-07	2.00280702128215e-07	5.61914503661705e-05	5.47457456185108e-08	6.64802280572479e-08	5.60913100151064e-05	8.22900641203554e-08	1.58674915105646e-07	3.67992166467338e-08	3.67992166467338e-08	0.000145786014249594	1.58674915105646e-07	5.60913100151064e-05	2.24037879335833e-08	1.86541348867888e-07	1.00140351064108e-07	2.24037879335833e-08
"Stomorhina_lunata"	0.0410584784052324	0.0112476426201468	0.0149479910967341	0.0074801353658515	0.00748226972827012	6.37607491364751e-05	0.0148800670455424	4.25283716928533e-05	0.00373860262330527	9.60096873411228e-06	1.51595074946476e-05	1.85411931336035e-05	1.08284305329491e-05	9.80177206490623e-06	1.45238609413452e-06	1.86812084440893e-06	1.37262529037095e-06	0.0033607145698698	0.00082357517422257	0.00113152459252327	0.000929291124605931	1.00092351222139	0.000485711419546323	0.000457119706850471	0.000206777469271729	0.000329684844002983	0.000230518191654609	0.000142595584014757	5.80954437653808e-05	9.54897800425698e-05	0.000243567244776803	0.000155583432981179	1.53421844973532e-05	0.000154233997024605	7.73243121688242e-07	2.9599059526702e-05	2.9599059526702e-05	3.61713450943553e-05	3.47953206824004e-05	1.68438972162751e-07	2.13718153310043e-05	3.11416481181961e-05	9.60096873411228e-08	2.49240174887018e-05	2.49240174887018e-05	6.46959436762711e-05	9.60096873411228e-08	2.13718153310043e-05	2.36150922727686e-07	2.26735446311216e-05	1.4799529763351e-05	2.36150922727686e-07
