"Rhombomys_opimus"	"Meriones_libycus"	"Spermophilus_fulvus"	"Meriones_meridianus"	"Spermophilopsis_leptodactylus"	"Dipus_sagitta"	"Blanfordimys_afghanus"	"Allactaga_elater"	"Microtus_socialis"	"Cricetulus_migratorius"	"Apodemus_uralensis"	"Allactaga_severtzovi"	"Pygeretmus_pumilio"	"Calomyscus_mystax"	"Microtus_transcaspicus"	"Eremodipus_lichtensteini"	"Nesokia_indica"	"Xenopsylla_gerbilli"	"Xenopsylla_hirtipes"	"Xenopsylla_conformis"	"Citellophilus_trispinus"	"Xenopsylla_nuttalli"	"Nosopsyllus_laeviceps"	"Paradoxopsyllus_teretifrons"	"Nosopsyllus_turkmenicus"	"Coptopsylla_olgae"	"Coptopsylla_lamellifer"	"Rostropsylla_daca"	"Nosopsyllus_tersus"	"Coptopsylla_bairamalensis"	"Rhadinopsylla_cedestis"	"Stenoponia_vlasovi"	"Echidnophaga_oschanini"	"Paradoxopsyllus_repandus"	"Neopsylla_setosa"	"Ctenophthalmus_dolichus"	"Mesopsylla_eucta"	"Nosopsyllus_consimilis"	"Amphipsylla_parthiana"	"Desertopsylla_rothschildi"	"Frontopsylla_macrophthalma"	"Leptopsylla_taschenbergi"	"Ophthalmopsylla_karakum"	"Amphipsylla_schelkovnikovi"	"Ophthalmopsylla_volgensis"	"Mesopsylla_lenis"	"Amphipsylla_rossica"	"Peromyscopsylla_tikhomirovae"	"Nosopsyllus_fidus"	"Xenopsylla_persica"	"Nosopsyllus_philippovi"	"Phaenopsylla_kopetdag"	"Paradoxopsyllus_microphthalmus"	"Amphipsylla_argoi"	"Phaenopsylla_tiflovi"	"Wagnerina_schelkovnikovi"
"Apodemus_uralensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0342741935483871	0	0	0	0.0657258064516129	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Allactaga_severtzovi"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00205761316872428	0	0.00123456790123457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0967078189300412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pygeretmus_pumilio"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00285714285714286	0	0.00285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285714285714286	0	0	0	0	0	0	0	0.0657142857142857	0	0	0	0	0	0	0	0	0	0	0
"Calomyscus_mystax"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00357142857142857	0	0	0	0	0	0	0	0	0	0.0464285714285714	0	0	0	0.0142857142857143	0.0125	0.0107142857142857	0.00892857142857143	0.00357142857142857
"Microtus_transcaspicus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0102564102564103	0	0	0	0	0.0897435897435898	0	0	0	0	0	0	0	0	0
"Eremodipus_lichtensteini"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009375	0.0125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.078125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nesokia_indica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040625	0	0	0	0	0.00625	0	0.009375	0.00625	0	0.0125	0	0	0	0.0125	0	0	0	0	0	0.0125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Xenopsylla_gerbilli"	0.0985970823276259	0.000892572747156296	1.8049647147094e-05	0.000257295950508575	9.90961019840455e-05	2.30044522462963e-05	6.58281248894017e-05	3.6453208944131e-05	0	3.5391464994302e-06	0	1.7695732497151e-06	7.0782929988604e-07	0	0	0	4.60089044925926e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Xenopsylla_hirtipes"	0.0969757639216499	0.00128832073394777	9.78034495851983e-05	0.00124076140944359	0.000344805102655268	5.13947538996728e-05	0	0	0	0	0	0	0	0	0	1.15062881864939e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Xenopsylla_conformis"	0.0322635518258108	0.0605352687684282	0.00123358786320909	0.00315390237141201	0.000711927622791764	0.000937476374083314	0.00104332048083466	9.57637156321665e-05	0	1.38605377888662e-05	0	3.78014666969078e-06	2.52009777979386e-06	0	0	5.04019555958771e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Citellophilus_trispinus"	0.00058679974773095	0.000320820422824865	0.0985521950149442	6.85513723984754e-05	0.000383887685431462	8.22616468781705e-06	0	7.95195919822315e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Xenopsylla_nuttalli"	0.0899938378473547	0.00577188297778691	0.000349188649901699	0.00379705977288066	4.69497344405646e-05	0	0	3.52123008304234e-05	0	5.86871680507057e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nosopsyllus_laeviceps"	0.0446411145135781	0.0510145707843995	0.000572063128848807	0.00335834707406535	0.000222095097082478	0	4.71110811993135e-05	8.41269307130599e-05	0	5.38412356563583e-05	0	0	0	0	0	0	6.73015445704479e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Paradoxopsyllus_teretifrons"	0.0861702888189877	0.00243780383185588	9.29368029739777e-05	0.0105947955390335	0.000643408635973692	6.07663711752931e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nosopsyllus_turkmenicus"	0.0226865240023135	0.0263627819548872	0.000216888374783112	0.0492625795257374	0.000773568536726432	0.000430161943319838	0.000159051474840949	9.03701561596299e-05	0	7.22961249277039e-06	0	0	0	0	0	0	1.08444187391556e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Coptopsylla_olgae"	0.0908254065664314	0.00328832975350312	0	0.00335992635777846	0.00229620537997341	0.000122737035900583	4.60263884627186e-05	5.11404316252429e-05	0	0	0	0	0	0	0	0	1.02280863250486e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Coptopsylla_lamellifer"	0.0649879965080751	0.0244925796595373	0	0.00514513312963771	0.00475229157573112	0.000136403317328677	1.09122653862942e-05	0.000436490615451768	0	3.81929288520297e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rostropsylla_daca"	0.00452335658423166	0.000204326076234764	0.000387514972169379	0.00134573381244275	0.0932431480307194	0.000253646163601776	0	0	0	1.4091453533432e-05	0	0	0	0	0	0	2.8182907066864e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nosopsyllus_tersus"	0.0931218088986142	0.00049598832968636	0.000313639679066375	0.00471918307804522	0.0012545587162655	9.48212983223924e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Coptopsylla_bairamalensis"	0.0562136772549956	0.0270519863068227	7.16503463100072e-05	0.0140593901759414	0.00238834487700024	7.9611495900008e-05	5.57280471300056e-05	7.9611495900008e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhadinopsylla_cedestis"	0.0455274572387266	0.0413536295932564	0.000139127588182339	0.00837220721826663	0.00413290776659301	3.27359031017268e-05	0.0003355430067927	8.18397577543171e-05	0	2.45519273262951e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Stenoponia_vlasovi"	0.0676240449231336	0.0216054496916137	3.68222406333425e-05	0.0082665930221854	0.00206204547546718	0.000156494522691706	0.00021172788364172	0	0	0	0	0	0	0	0	0	3.68222406333425e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Echidnophaga_oschanini"	0.073986258924963	0.0196820692442409	0.00028290448605685	0.00351609861242085	0.002424895594773	2.69432843863667e-05	0	8.08298531591001e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Paradoxopsyllus_repandus"	0.099017313991577	0.000452347527686788	0	0.000389954765247231	0	0	3.11963812197785e-05	0.000109187334269225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Neopsylla_setosa"	0	0.000392480892377608	0.0984920470977071	0	0.000537079115885148	0	0	0.000309853336087585	0	0.000268539557942574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ctenophthalmus_dolichus"	0.0559676652401331	0.00416072277698526	9.51022349025202e-05	0.00320970042796006	0.0363290537327627	0.00011887779362815	4.75511174512601e-05	7.13266761768902e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mesopsylla_eucta"	0	0.00240506329113924	0	0.000632911392405063	0.000253164556962025	0	0	0.0644303797468355	0	0	0	0.029746835443038	0.00253164556962025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nosopsyllus_consimilis"	0	0	0	0	0	0	0.0128048780487805	0	0.0508130081300813	0.0178861788617886	0.0172764227642276	0	0	0.00040650406504065	0	0	0.000813008130081301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amphipsylla_parthiana"	0	0	0	0.00115473441108545	0	0	0.0926096997690531	0	0.00623556581986143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Desertopsylla_rothschildi"	0	0	0.000987654320987654	0.0037037037037037	0.000493827160493827	0.088641975308642	0	0	0	0	0	0	0	0	0	0.00617283950617284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Frontopsylla_macrophthalma"	0	0.00577507598784195	0.00121580547112462	0.00151975683890578	0	0	0	0.0914893617021277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Leptopsylla_taschenbergi"	0	0	0	0	0	0	0	0	0	0.00824175824175824	0.0895604395604396	0	0	0	0.0021978021978022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ophthalmopsylla_karakum"	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amphipsylla_schelkovnikovi"	0	0	0	0	0	0	0	0.0126760563380282	0	0.0873239436619718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ophthalmopsylla_volgensis"	0	0	0	0.0072463768115942	0	0.00434782608695652	0	0.0217391304347826	0	0	0	0	0.0666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mesopsylla_lenis"	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amphipsylla_rossica"	0	0	0	0	0	0	0	0	0.005	0.0075	0	0	0	0	0.0875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Peromyscopsylla_tikhomirovae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nosopsyllus_fidus"	0	0	0	0.0357142857142857	0.0142857142857143	0	0	0.0142857142857143	0	0.0357142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Xenopsylla_persica"	0	0	0	0	0	0	0	0	0.0636363636363636	0.0363636363636364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nosopsyllus_philippovi"	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Phaenopsylla_kopetdag"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Paradoxopsyllus_microphthalmus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amphipsylla_argoi"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Phaenopsylla_tiflovi"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wagnerina_schelkovnikovi"	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
