"Daucus_carota"	"Leontodon_hispidus"	"Torilis_japonica"	"Eupatorium_cannabinum"	"Centaurea_nigra"	"Leontodon_autumnalis"	"Knautia_arvensis"	"Trifolium_pratense"	"Aethusa_cynapium"	"Hypochoeris_radicata"	"Crepis_capillaris"	"Linum_catharticum"	"Chamerion_angustifolium"	"Plantago_major"	"Angelica_sylvestris"	"Leontodon_saxatilis"	"Senecio_jacobea"	"Agrimonia_eupatoria"	"Clematis_vitalba"	"Euphrasia_officinalis"	"Convolvulus_arvensis"	"Medicago_lupulina"	"Lathyrus_pratensis"	"Lotus_corniculatus"	"Rubus_fruticosus"	"Unidentified_sp32_M_PL_017"	"Sphaerophoria_scripta"	"Eriothrix_rufomaculata"	"Unidentified_sp22_M_PL_017"	"Episyrphus_balteatus"	"Unidentified_sp31_M_PL_017"	"Unidentified_sp42_M_PL_017"	"Unidentified_sp39_M_PL_017"	"Symphyta_sp1_M_PL_017"	"Syritta_pipiens"	"Unidentified_sp17_M_PL_017"	"Unidentified_sp18_M_PL_017"	"Unidentified_sp15_M_PL_017"	"Eristalis_tenax"	"Bombus_pascuorum"	"Melanostoma_mellinum"	"Episyrphus_arbustorum"	"Unidentified_sp13_M_PL_017"	"Unidentified_sp33_M_PL_017"	"Scatophaga_stercoraria"	"Unidentified_sp16_M_PL_017"	"Melanostoma_scalare"	"Platycheirus_clypeatus"	"Unidentified_sp19_M_PL_017"	"Unidentified_sp38_M_PL_017"	"Unidentified_sp29_M_PL_017"	"Bombus_muscorum"	"Eristalis_pertinax"	"Unidentified_sp8_M_PL_017"	"Helophilus_pendulus"	"Platycheirus_albimanus"	"Syrphus_vitripennis."	"Pyonia_tithonus"	"Bombus_lapidarius"	"Bombus_terrestris"	"Meliscaeva_auricollis"	"Metasyrphus_corollae"	"Polyommatus_icarus"	"Rhingia_campestris"	"Syrphus_ribesii"	"Unidentified_sp43_M_PL_017"	"Apis_mellifera"	"Chrysotoxum_bicinctum"	"Unidentified_sp10_M_PL_017"	"Unidentified_sp27_M_PL_017"	"Aglais_urticae"	"Pieris_brassicae"	"Unidentified_sp1_M_PL_017"	"Unidentified_sp12_M_PL_017"	"Unidentified_sp2_M_PL_017"	"Unidentified_sp20_M_PL_017"	"Unidentified_sp24_M_PL_017"	"Unidentified_sp25_M_PL_017"	"Unidentified_sp7_M_PL_017"	"Unidentified_sp41_M_PL_017"	"Unidentified_sp6_M_PL_017"	"Maniola_jurtina"	"Psithyrus_sp1_M_PL_017"	"Unidentified_sp14_M_PL_017"	"Unidentified_sp28_M_PL_017"	"Unidentified_sp3_M_PL_017"	"Unidentified_sp36_M_PL_017"	"Unidentified_sp40_M_PL_017"	"Unidentified_sp9_M_PL_017"	"Xanthogramma_pedissequum"	"Helophilus_trivittatus"	"Platycheirus_scutatus"	"Scaeva_pyrastri"	"Thymelicus_sylvestris"	"Unidentified_sp11_M_PL_017"	"Unidentified_sp21_M_PL_017"	"Unidentified_sp23_M_PL_017"	"Unidentified_sp26_M_PL_017"	"Unidentified_sp30_M_PL_017"	"Unidentified_sp34_M_PL_017"	"Unidentified_sp35_M_PL_017"	"Unidentified_sp37_M_PL_017"	"Unidentified_sp4_M_PL_017"	"Unidentified_sp5_M_PL_017"
"Daucus_carota"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133404482390608	0.00544290288153682	0.00939167556029883	0.0103521878335112	0.00554962646744931	0.0114194236926361	0.00064034151547492	0.00672358591248666	0.00565635005336179	0.00426894343649947	0.0048025613660619	0.00341515474919957	0.00330843116328709	0.000533617929562433	0	0.00128068303094984	0.00128068303094984	0.00138740661686233	0	0.00106723585912487	0.00096051227321238	0.000426894343649947	0.000106723585912487	0.00064034151547492	0.00096051227321238	0.00106723585912487	0	0	0.00032017075773746	0	0.00032017075773746	0.00064034151547492	0	0.000106723585912487	0	0.000213447171824973	0.000426894343649947	0	0.000106723585912487	0.00064034151547492	0.00032017075773746	0	0.000533617929562433	0.000533617929562433	0	0	0	0	0.00032017075773746	0	0.000106723585912487	0	0.00032017075773746	0	0	0	0.000106723585912487	0	0	0	0	0.000213447171824973	0	0	0.000213447171824973	0	0.000106723585912487	0	0	0	0.000106723585912487	0.000106723585912487	0	0.000106723585912487	0	0	0.000106723585912487	0	0
"Leontodon_hispidus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0319540229885057	0.0232183908045977	0.00436781609195402	0.000459770114942529	0.00804597701149425	0.000229885057471264	0.0133333333333333	0.000459770114942529	0.000459770114942529	0.00137931034482759	0.000229885057471264	0	0.000459770114942529	0.00252873563218391	0	0	0.00183908045977012	0	0.00344827586206897	0.000229885057471264	0	0.000459770114942529	0	0	0.000229885057471264	0	0	0.000229885057471264	0	0.00114942528735632	0.000459770114942529	0	0	0	0	0	0	0	0.000229885057471264	0	0.000689655172413793	0	0	0	0.000229885057471264	0.000459770114942529	0	0.000229885057471264	0.000229885057471264	0.000919540229885058	0.000229885057471264	0	0	0.000459770114942529	0	0	0	0	0	0.000459770114942529	0.000229885057471264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000229885057471264	0.000229885057471264
"Torilis_japonica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.0013953488372093	0.0125581395348837	0.0102325581395349	0.0167441860465116	0.0153488372093023	0	0.0027906976744186	0.00372093023255814	0.0027906976744186	0	0.00186046511627907	0.000465116279069767	0	0	0.000930232558139535	0	0.0013953488372093	0	0	0.0013953488372093	0.000465116279069767	0	0	0	0	0	0.000465116279069767	0.00232558139534884	0.000465116279069767	0	0.000930232558139535	0	0	0	0.000930232558139535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000465116279069767	0	0.000465116279069767	0.000465116279069767	0	0	0.000465116279069767	0	0	0	0.000930232558139535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Eupatorium_cannabinum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00428571428571429	0.0114285714285714	0.0221428571428571	0.02	0.00285714285714286	0	0	0.000714285714285714	0	0.00142857142857143	0.005	0.00928571428571429	0	0.00285714285714286	0	0	0.00142857142857143	0.00285714285714286	0	0	0	0	0	0.00357142857142857	0.000714285714285714	0	0	0.00357142857142857	0.000714285714285714	0	0	0	0.00285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0.000714285714285714	0	0	0	0	0	0	0	0	0.000714285714285714	0	0	0	0	0	0	0	0	0	0	0.000714285714285714	0	0.000714285714285714	0	0.000714285714285714	0	0	0	0	0.000714285714285714	0	0	0	0
"Centaurea_nigra"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005	0.0133333333333333	0.005	0.005	0.015	0	0.005	0	0	0	0.00166666666666667	0	0	0.00166666666666667	0.0116666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00166666666666667	0.00166666666666667	0	0	0.00333333333333333	0.005	0.00666666666666667	0	0	0.00333333333333333	0	0	0	0.00833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0.00166666666666667	0	0	0.00166666666666667	0.00166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00166666666666667	0	0	0	0	0	0
"Leontodon_autumnalis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0363636363636364	0.0290909090909091	0.00181818181818182	0.00181818181818182	0	0	0.0127272727272727	0	0	0.00181818181818182	0	0	0	0.00181818181818182	0	0	0.00181818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00181818181818182	0	0	0	0	0	0	0	0.00363636363636364	0	0.00181818181818182	0	0	0	0.00181818181818182	0	0	0.00363636363636364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Knautia_arvensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0130434782608696	0.00434782608695652	0.00652173913043478	0	0	0	0	0	0.00217391304347826	0.00217391304347826	0.00434782608695652	0	0	0.0217391304347826	0.00869565217391304	0	0.00217391304347826	0	0	0.00434782608695652	0	0	0	0.00217391304347826	0	0	0.00217391304347826	0.00434782608695652	0	0	0	0	0.00217391304347826	0	0.00434782608695652	0	0	0	0.00652173913043478	0	0	0	0	0	0	0.00217391304347826	0	0.00217391304347826	0	0	0	0	0	0	0	0	0.00217391304347826	0.00217391304347826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Trifolium_pratense"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00217391304347826	0.00434782608695652	0.00869565217391304	0	0.00217391304347826	0	0.00217391304347826	0	0	0.00217391304347826	0.00434782608695652	0	0	0.00217391304347826	0.0304347826086957	0	0	0	0	0	0	0.00217391304347826	0	0	0	0	0.0195652173913043	0.00217391304347826	0	0	0	0	0	0.00217391304347826	0	0	0	0.00652173913043478	0	0	0	0	0	0	0	0	0	0.00217391304347826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00434782608695652	0	0	0	0	0.00217391304347826	0	0	0	0	0	0	0	0	0	0
"Aethusa_cynapium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0186046511627907	0	0.0186046511627907	0.0186046511627907	0.0209302325581395	0.00232558139534884	0	0	0.00232558139534884	0	0.00232558139534884	0.00232558139534884	0	0	0	0.00465116279069767	0	0	0	0	0.00232558139534884	0	0	0	0	0.00232558139534884	0	0	0	0	0	0	0	0	0	0.00465116279069767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Hypochoeris_radicata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0210526315789474	0.0368421052631579	0.00263157894736842	0	0.00789473684210526	0	0.00789473684210526	0	0	0	0	0	0	0	0	0.00526315789473684	0	0	0.00263157894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00789473684210526	0	0	0	0	0	0	0	0	0.00526315789473684	0	0	0	0	0.00263157894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
