"Elmerrillia_tsiampacca"	"Cinnamomum_culilaban"	"Piper_plagiophyllum"	"Ficus_nodosa"	"Pipturus_argenteus"	"Castanopsis_acuminatissima"	"Caldcluvia_brassii"	"Aleurites_moluccana"	"Melicope_denhamii"	"Cordia_dicotoma"	"Coenobius_kleinhoviae"	"Micromolpus_sp._3"	"Rhyparida_coriacea"	"Rhyparida_sp._5"	"Rhyparida_sp._6"	"Rhyparida_sp._7"	"Rhyparida_sp._8"	"Rhyparidella_wauensis"	"Rhyparidella_sp._10"	"Rhyparidella_sp._11"	"Rhyparidella_sp._12"	"Rhyparidella_sp._13"	"Rhyparidella_sp._14"	"Rhyparidella_sp._15"	"Rhyparidella_sp._16"	"Rhyparidella_sp._17"	"Rhyparidella_sp._18"	"Rhyparidella_sp._19"	"Stethotes_integra"	"Stethotes_lateralis"	"Stethotes_suturalis"	"Stethotes_sp._25"	"Stethotes_sp._26"	"Thyrasia_sp._27"	"Atysa_sp._29"	"Aulacophora_sp._30"	"Momaea_sp._32"	"Neolepta_sp._34"	"Neolepta_sp._35"	"Neolepta_sp._36"	"Neolepta_sp._40"	"Oides_sp._41"	"Sastra_sp._42"	"Crepidodera_sp._44"	"Manobia_sp._45"	"Xenidea_sp._46"
"Rhyparidella_sp._10"	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhyparidella_sp._11"	0	0	0	0.0230769230769231	0.0769230769230769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhyparidella_sp._12"	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhyparidella_sp._13"	0.00360824742268041	0.00257731958762887	0.00721649484536082	0	0.0118556701030928	0.00824742268041237	0	0.00103092783505155	0.0469072164948454	0.0185567010309278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhyparidella_sp._14"	0.00117647058823529	0.0105882352941176	0.00117647058823529	0.0458823529411765	0.0105882352941176	0.00941176470588235	0	0.00588235294117647	0.00117647058823529	0.0141176470588235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhyparidella_sp._15"	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhyparidella_sp._16"	0.00155642023346304	0.00194552529182879	0.000389105058365759	0	0.000389105058365759	0.0136186770428016	0	0.00155642023346304	0.078988326848249	0.00155642023346304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhyparidella_sp._17"	0	0	0.00416666666666667	0.0166666666666667	0.0791666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhyparidella_sp._18"	0	0.0114427860696517	0	0.045273631840796	0	0.00248756218905473	0.00099502487562189	0.0144278606965174	0.00845771144278607	0.0169154228855721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhyparidella_sp._19"	0	0	0	0.05	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Stethotes_integra"	0	0.00909090909090909	0.00227272727272727	0	0.0863636363636364	0.00227272727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Stethotes_lateralis"	0	0	0.05	0	0.0475	0	0	0	0.0025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Stethotes_suturalis"	0	0	0	0	0	0.00588235294117647	0.0823529411764706	0	0.0117647058823529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Stethotes_sp._25"	0	0.08	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Stethotes_sp._26"	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thyrasia_sp._27"	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Atysa_sp._29"	0	0.00526315789473684	0	0.0947368421052632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Aulacophora_sp._30"	0	0	0.0166666666666667	0.0666666666666667	0	0.0166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Momaea_sp._32"	0	0	0	0	0	0	0.0142857142857143	0	0.0857142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Neolepta_sp._34"	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Neolepta_sp._35"	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Neolepta_sp._36"	0	0	0	0	0	0.0823529411764706	0.0176470588235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Neolepta_sp._40"	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Oides_sp._41"	0	0	0	0	0.0966666666666667	0	0	0	0.00333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sastra_sp._42"	0	0.0166666666666667	0	0	0.0833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Crepidodera_sp._44"	0.000523560209424084	0	0.0989528795811518	0	0.000523560209424084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Manobia_sp._45"	0	0	0	0.00256410256410256	0.0974358974358974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Xenidea_sp._46"	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
