"Cornus_canadensis"	"Maianthemum_canadense"	"Oxalis_montana"	"Chimaphila_umbellata"	"Aralia_nudicaulis"	"Linnaea_borealis"	"Clintonia_borealis"	"Cypripedium_acaule"	"Pyrola_secunda"	"Trillium_undulatum"	"Trientalis_borealis"	"Medeola_virginiana"	"Eusphalerum_sp1_M_PL_004"	"Paramyia_nitens"	"Parasyrphus_relictus"	"Dialictus_sp1_M_PL_004"	"Bombus_vagans"	"Eusphalerum_phothos"	"Bombus_terricola"	"Evylaeus_quebecensis"	"Blera_confusa"	"Xylota_bigelowi"	"Pidonia_ruficolis"	"Andrena_w.scripta"	"Dialictus_cressoni"	"Eusphalerum_convexum"	"Bombylius_major"	"Bombus_perplexus"	"Carposcalis_confusus"	"Hylaeus_ellipticus"	"Sphaerophoria_bifurcata"	"Anthaxia_expansa"	"Eclimus_harrisi"	"Tropidia_quadrata"	"Andrena_melanochroa"	"Andrena_miranda"	"Bombus_ternarius"	"Orthoneura_pulchella"	"Osmia_proxima"	"Phaonia_serva"	"Sphaerophoria_sp1_M_PL_004"	"Temnostoma_balyras"	"Tychius_stephensi"	"Xylota_hinei"	"Agiotes_stabilis"	"Ancistrocerus_sp1_M_PL_004"	"Andrena_nivalis"	"Andrena_rufosignata"	"Celastrina_argiolus"	"Chalcosyrphus_nigra"	"Cheilosia_pallipes"	"Cheilosia_sialia"	"Crabro_sp1_M_PL_004"	"Dialictus_imitatus"	"Evylaeus_divergens"	"Fannia_ungulata"	"Halictus_rubicundus"	"Mallota_posticata"	"Melagyna_lasiophthalma"	"Melanostoma_sp1_M_PL_004"	"Sarcophaga_nearctica"	"Sphecodes_sp1_M_PL_004"	"Temnostoma_barberi"	"Zeraea_americana"	"Acmaeopsoides_rufula"	"Andrena_sigmundi"	"Andrena_thaspii"	"Andrena_wheeleri"	"Andrena_wilkella"	"Anthonomus_sp1_M_PL_004"	"Blera_badia"	"Blera_nigripes"	"Bombylius_pigmaeus"	"Cantharis_sp1_M_PL_004"	"Carposcalis_obscura"	"Cateres_pennatus"	"Chalcosyrphus_curvarius"	"Chalcosyrphus_inarmatus"	"Chalcosyrphus_memorum"	"Cheilosia_slossonae"	"Cheilosia_tristis"	"Dalopius_sp1_M_PL_004"	"Ephemerella_sp1_M_PL_004"	"Eremomyioides_setosa"	"Eudasyphora_cyanicolor"	"Eupyses_vestris"	"Evodinus_monticola"	"Halictus_confusus"	"Hoplitis_producta"	"Hylaeus_basalis"	"Hylaeus_stevensi"	"Judolia_montivagans"	"Lygus_refidorsus"	"Nomada_cuneata"	"Nomada_sayi"	"Orsodacne_atra"	"Osmia_lignaria"	"Osmia_pumila"	"Passaloecus_sp1_M_PL_004"	"Pegohylemyia_fugax"	"Phalaenophana_pyramusalis"	"Pieris_napi"	"Poanes_hobomok"	"Psithyrus_sp1_M_PL_004"	"Pyrophaena_rosarum"	"Rhopalum_sp1_M_PL_004"	"Sphaerophoria_longipilosa"	"Syritta_pipiens"	"Syritta_rectus"	"Temnostoma_alternans"	"Thamnotettix_confinis"	"Trachysida_aspera"	"Vespula_arenaria"	"Xylota_sp1_M_PL_004"
"Cornus_canadensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000598802395209581	0.00419161676646707	0.0101796407185629	0.0101796407185629	0.000598802395209581	0.00239520958083832	0.00419161676646707	0.00598802395209581	0.00598802395209581	0.00479041916167665	0.00419161676646707	0	0	0.00239520958083832	0.00119760479041916	0	0	0.000598802395209581	0.00179640718562874	0.000598802395209581	0.00119760479041916	0.00179640718562874	0.00119760479041916	0.000598802395209581	0.00119760479041916	0.00119760479041916	0.000598802395209581	0	0.00179640718562874	0.00179640718562874	0.00119760479041916	0	0.00119760479041916	0.000598802395209581	0.00119760479041916	0.00119760479041916	0.00119760479041916	0	0.00119760479041916	0.000598802395209581	0	0.000598802395209581	0	0	0.000598802395209581	0	0	0.000598802395209581	0.00119760479041916	0.00119760479041916	0.000598802395209581	0.000598802395209581	0.000598802395209581	0.000598802395209581	0	0	0.000598802395209581	0.000598802395209581	0.000598802395209581	0	0.000598802395209581	0	0	0.000598802395209581	0.000598802395209581	0.000598802395209581	0	0	0.000598802395209581	0	0	0.000598802395209581	0	0.000598802395209581	0.000598802395209581	0	0.000598802395209581	0	0.000598802395209581	0.000598802395209581	0	0.000598802395209581	0.000598802395209581	0	0	0	0	0	0.000598802395209581	0	0.000598802395209581	0	0	0.000598802395209581	0.000598802395209581	0.000598802395209581	0.000598802395209581	0	0	0	0.000598802395209581
"Maianthemum_canadense"	0	0	0	0	0	0	0	0	0	0	0	0	0.00117647058823529	0	0.0482352941176471	0.0164705882352941	0.00117647058823529	0	0	0.00117647058823529	0	0	0	0	0.00352941176470588	0	0.00352941176470588	0	0.00117647058823529	0	0.00117647058823529	0	0	0.00235294117647059	0	0.00117647058823529	0	0.00117647058823529	0	0	0.00117647058823529	0	0	0.00117647058823529	0.00235294117647059	0	0.00117647058823529	0	0	0	0	0	0	0	0.00117647058823529	0	0.00117647058823529	0	0.00117647058823529	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00117647058823529	0	0	0	0	0	0	0.00117647058823529	0	0	0	0.00117647058823529	0	0	0	0	0	0	0	0	0	0.00117647058823529	0	0	0	0	0	0.00117647058823529	0.00117647058823529	0	0	0	0	0	0	0	0	0	0.00117647058823529	0	0	0
"Oxalis_montana"	0	0	0	0	0	0	0	0	0	0	0	0	0.0790123456790123	0	0	0.00123456790123457	0	0.0135802469135802	0	0	0	0	0	0	0	0.00123456790123457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00246913580246914	0	0	0	0	0	0	0	0	0.00246913580246914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chimaphila_umbellata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0871428571428571	0	0	0.00714285714285714	0	0.00571428571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Aralia_nudicaulis"	0	0	0	0	0	0	0	0	0	0	0	0	0.046969696969697	0	0	0.00151515151515152	0.0121212121212121	0.00303030303030303	0.00303030303030303	0.00151515151515152	0	0	0	0.00151515151515152	0.00454545454545455	0.0106060606060606	0	0.00454545454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00151515151515152	0	0	0.00151515151515152	0.00151515151515152	0	0	0	0	0	0	0	0	0	0.00151515151515152	0	0	0	0	0	0	0	0.00151515151515152	0	0	0	0	0.00151515151515152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00151515151515152	0	0
"Linnaea_borealis"	0	0	0	0	0	0	0	0	0	0	0	0	0.00540540540540541	0	0	0.0162162162162162	0.0027027027027027	0	0	0.00810810810810811	0	0	0	0	0.0027027027027027	0	0	0	0.0027027027027027	0.0135135135135135	0.0027027027027027	0	0.00810810810810811	0	0	0	0	0	0.0027027027027027	0.00540540540540541	0.0027027027027027	0	0	0	0	0	0	0	0	0	0	0	0.0027027027027027	0	0	0.00540540540540541	0	0	0.0027027027027027	0	0	0	0	0.0027027027027027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027027027027027	0	0	0	0	0.0027027027027027	0	0	0	0	0	0	0.0027027027027027	0.0027027027027027	0	0	0	0	0	0.0027027027027027	0	0	0	0	0	0	0	0	0
"Clintonia_borealis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00833333333333333	0.00416666666666667	0.025	0	0.0125	0	0	0	0.00416666666666667	0	0.00416666666666667	0	0	0	0.00416666666666667	0	0	0	0	0	0	0	0.00833333333333333	0	0	0	0.00416666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0.00416666666666667	0	0	0	0	0	0	0.00416666666666667	0	0	0	0	0	0	0	0.00416666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00416666666666667	0	0	0	0	0	0.00416666666666667	0	0	0.00416666666666667	0	0	0	0	0	0	0	0
"Cypripedium_acaule"	0	0	0	0	0	0	0	0	0	0	0	0	0.075	0	0	0	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pyrola_secunda"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0
"Trillium_undulatum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0	0.025	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
