"Sorex_araneus"	"Clethrionomys_glareolus"	"Talpa_europaea"	"Microtus_oeconomus"	"Apodemus_uralensis"	"Clethrionomys_rutilus"	"Microtus_arvalis"	"Sorex_caecutiens"	"Apodemus_agrarius"	"Sciurus_vulgaris"	"Sorex_minutus"	"Microtus_agrestis"	"Neomys_fodiens"	"Myopus_schisticolor"	"Micromys_minutus"	"Palaeopsylla_soricis"	"Ctenophthalmus_uncinatus"	"Doratopsylla_dasycnema"	"Megabothris_turbidus"	"Ctenophthalmus_bisoctodentatus"	"Ctenophthalmus_agyrtes"	"Peromyscopsylla_bidentata"	"Amalaraeus_penicilliger"	"Palaeopsylla_kohauti"	"Megabothris_walkeri"	"Hystrichopsylla_talpae"	"Amphipsylla_rossica"	"Peromyscopsylla_silvatica"	"Ctenophthalmus_assimilis"	"Megabothris_rectangulatus"	"Ceratophyllus_sciurorum"	"Tarsopsylla_octodecimdentata"	"Corrodopsylla_birulai"	"Ceratophyllus_indages"	"Rhadinopsylla_integella"	"Leptopsylla_segnis"
"Sorex_minutus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0545454545454545	0.00454545454545455	0.0303030303030303	0	0.00454545454545455	0	0	0.00151515151515152	0	0	0.00454545454545455	0	0	0	0	0	0	0	0	0	0
"Microtus_agrestis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0140350877192982	0	0.0263157894736842	0	0.0105263157894737	0.0157894736842105	0	0	0.0228070175438597	0.0087719298245614	0.00175438596491228	0	0	0	0	0	0	0	0	0
"Neomys_fodiens"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0428571428571429	0.00476190476190476	0.0142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0380952380952381	0	0	0
"Myopus_schisticolor"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0.0125	0	0	0	0	0.025	0	0	0.025	0	0	0	0	0.0125	0	0	0	0	0	0
"Micromys_minutus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285714285714286	0	0	0.0285714285714286	0	0.0142857142857143	0	0	0	0	0.0285714285714286	0	0	0	0	0	0	0	0	0	0
"Palaeopsylla_soricis"	0.0890599675850891	0.00178282009724473	0.00194489465153971	0.000243111831442464	0.000162074554294976	0	8.10372771474879e-05	0.00259319286871961	0.000162074554294976	0	0.00291734197730956	0	0.000729335494327391	0.000162074554294976	0.000162074554294976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ctenophthalmus_uncinatus"	0.00591966173361522	0.077061310782241	0.00190274841437632	0.00306553911205074	0.0040169133192389	0.00454545454545455	0.000528541226215645	0.000211416490486258	0.00126849894291755	0.000105708245243129	0.000317124735729387	0.000845665961945032	0.000105708245243129	0.000105708245243129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Doratopsylla_dasycnema"	0.0842837273991655	0.00152990264255911	0.000417246175243394	0	0.000278164116828929	0	0	0.0102920723226704	0	0	0.00278164116828929	0	0.000417246175243394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Megabothris_turbidus"	0.0021015761821366	0.0614711033274956	0.000175131348511384	0.000875656742556918	0.0175131348511384	0.00402802101576182	0.00227670753064799	0	0.00858143607705779	0	0	0.00262697022767075	0	0	0.000350262697022767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ctenophthalmus_bisoctodentatus"	0.000357142857142857	0.000714285714285714	0.0976785714285714	0	0	0	0.000357142857142857	0	0	0.000357142857142857	0.000535714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ctenophthalmus_agyrtes"	0.00582120582120582	0.0295218295218295	0.0303534303534304	0.0118503118503119	0.0116424116424116	0.00207900207900208	0.000831600831600832	0.000207900207900208	0.00623700623700624	0	0	0.00124740124740125	0	0	0.000207900207900208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Peromyscopsylla_bidentata"	0.002734375	0.070703125	0	0.000390625	0.000390625	0.0171875	0.003515625	0.00078125	0	0	0	0.003515625	0	0.00078125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amalaraeus_penicilliger"	0.0013215859030837	0.0854625550660793	0.000440528634361234	0	0	0.0114537444933921	0.000440528634361234	0	0	0.000440528634361234	0.000440528634361234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Palaeopsylla_kohauti"	0.000909090909090909	0	0.0990909090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Megabothris_walkeri"	0.00102040816326531	0.0137755102040816	0.000510204081632653	0.0739795918367347	0.00102040816326531	0	0.000510204081632653	0	0.00102040816326531	0.000510204081632653	0	0.00663265306122449	0	0.00102040816326531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Hystrichopsylla_talpae"	0.0326923076923077	0.0134615384615385	0.0163461538461538	0	0	0.0125	0.00865384615384615	0.000961538461538462	0.00576923076923077	0	0.00288461538461538	0.00480769230769231	0	0	0.00192307692307692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amphipsylla_rossica"	0	0.0121212121212121	0	0.00606060606060606	0.00101010101010101	0	0.0757575757575758	0	0.00404040404040404	0	0	0.00101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Peromyscopsylla_silvatica"	0	0.0835294117647059	0	0	0	0.0164705882352941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ctenophthalmus_assimilis"	0.00476190476190476	0.0428571428571429	0.030952380952381	0	0.00238095238095238	0	0.0119047619047619	0	0.00714285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Megabothris_rectangulatus"	0	0.0848484848484849	0	0	0	0.00909090909090909	0	0	0.00303030303030303	0	0	0	0	0.00303030303030303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ceratophyllus_sciurorum"	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tarsopsylla_octodecimdentata"	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Corrodopsylla_birulai"	0.0375	0	0.00625	0.00625	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ceratophyllus_indages"	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhadinopsylla_integella"	0.025	0.075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Leptopsylla_segnis"	0	0	0	0	0.05	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
