"Barnadesia_spinosa"	"Siphocampylus_paramicola"	"Brachyotum_lindenii"	"Disterigma_codonanthum"	"Puya_clava-herculis"	"Siphocampylus_giganteus"	"Macleania_rupestris"	"Guzmania_candelabrum"	"Desfontainea_spinosa"	"Guzmania_bakeri"	"Espeletia_sp1_M_PL_068"	"Gaultheria_erecta"	"Disterigma_sp1_M_PL_068"	"Tillandsia_orbicularis"	"Gaiadendron_punctatum"	"Racinaea_tetrantha"	"Brachyotum_ledifolium"	"Vaccinium_floribundum"	"Bomarea_sp1_M_PL_068"	"Brachyotum_sp1_M_PL_068"	"Fuchsia_corollata"	"Bomarea_linifolia"	"Centropogon_sp1_M_PL_068"	"Elleanthus_sp1_M_PL_068"	"Passiflora_mixta"	"Tillandsia_complanata"	"Tristerix_longebracteatus"	"Gaultheria_insipida"	"Bejaria_aestuans"	"Diplostephium_sp1_M_PL_068"	"Pernettya_prostrata"	"Eriocnemis_mosquera"	"Aglaeactis_cupripennis"	"Pterophanes_cyanopterus"	"Chalcostigma_herrani"	"Metallura_tyrianthina"	"Eriocnemis_derbyi"	"Lafresnaya_lafresnayi"	"Coeligena_lutetiae"	"Ensifera_ensifera"
"Gaultheria_erecta"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0384615384615385	0	0	0.00769230769230769	0.0538461538461538	0	0	0	0
"Disterigma_sp1_M_PL_068"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0583333333333333	0	0	0	0.0416666666666667	0	0	0	0
"Tillandsia_orbicularis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0
"Gaiadendron_punctatum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0
"Racinaea_tetrantha"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0.05	0.02	0	0	0
"Brachyotum_ledifolium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0555555555555556	0.0333333333333333	0.0111111111111111	0	0	0	0	0	0
"Vaccinium_floribundum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625	0	0	0.0125	0.025	0	0	0	0
"Bomarea_sp1_M_PL_068"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0428571428571429	0.0285714285714286	0	0	0	0.0285714285714286	0	0	0
"Brachyotum_sp1_M_PL_068"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0
"Fuchsia_corollata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0142857142857143	0	0	0.0428571428571429	0	0	0.0428571428571429	0
"Bomarea_linifolia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0833333333333333	0	0	0.0166666666666667	0	0	0	0	0
"Centropogon_sp1_M_PL_068"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.04	0.04	0	0
"Elleanthus_sp1_M_PL_068"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.02	0	0	0	0	0
"Passiflora_mixta"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0	0	0	0	0	0	0	0.075
"Tillandsia_complanata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.075	0	0	0	0.025	0	0	0	0
"Tristerix_longebracteatus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0
"Gaultheria_insipida"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.05	0	0	0	0
"Bejaria_aestuans"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0
"Diplostephium_sp1_M_PL_068"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0
"Pernettya_prostrata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0
"Eriocnemis_mosquera"	0.00130434782608696	0.00260869565217391	0.0147826086956522	0.00956521739130435	0.00217391304347826	0.00217391304347826	0.0104347826086957	0.00956521739130435	0.01	0.0104347826086957	0	0.00217391304347826	0.00304347826086957	0.00478260869565217	0	0.00130434782608696	0.00217391304347826	0.00217391304347826	0.00130434782608696	0.00304347826086957	0	0.00217391304347826	0.000434782608695652	0.00173913043478261	0.000434782608695652	0.00130434782608696	0	0	0.000434782608695652	0.000434782608695652	0	0	0	0	0	0	0	0	0	0
"Aglaeactis_cupripennis"	0.0467889908256881	0.0238532110091743	0.00275229357798165	0	0.000917431192660551	0.0201834862385321	0	0	0	0	0	0	0	0	0	0	0.00275229357798165	0	0.0018348623853211	0	0.000917431192660551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pterophanes_cyanopterus"	0	0.0380952380952381	0	0	0.0476190476190476	0.00476190476190476	0.00158730158730159	0	0	0	0	0	0	0	0	0	0.00158730158730159	0	0	0	0	0	0	0	0	0	0.00634920634920635	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chalcostigma_herrani"	0	0.00517241379310345	0.0241379310344828	0.00862068965517242	0	0.00172413793103448	0.00344827586206897	0.00172413793103448	0	0	0.0275862068965517	0.00172413793103448	0	0	0.0172413793103448	0	0	0.00172413793103448	0	0	0	0.00172413793103448	0	0.00172413793103448	0	0	0	0.00172413793103448	0	0	0.00172413793103448	0	0	0	0	0	0	0	0	0
"Metallura_tyrianthina"	0.0211538461538462	0.00192307692307692	0	0.0269230769230769	0	0	0.00192307692307692	0.00192307692307692	0	0	0	0.0134615384615385	0.00961538461538462	0	0	0.00961538461538462	0	0.00384615384615385	0	0	0.00576923076923077	0	0	0	0	0.00192307692307692	0	0.00192307692307692	0	0	0	0	0	0	0	0	0	0	0	0
"Eriocnemis_derbyi"	0.0261904761904762	0.0238095238095238	0	0.00714285714285714	0	0.00714285714285714	0.00714285714285714	0.00952380952380952	0.00238095238095238	0.00238095238095238	0	0	0	0	0	0.00476190476190476	0	0	0.00476190476190476	0	0	0	0.00476190476190476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lafresnaya_lafresnayi"	0.055	0.035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Coeligena_lutetiae"	0	0	0	0	0	0.02	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ensifera_ensifera"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
