"Unidentified_sp1_M_SD_034"	"Unidentified_sp2_M_SD_034"	"Prunus_africana"	"Bridelia_micrantha"	"Ficus_sur"	"Manilkara_butugi"	"Antiaris_toxicaria"	"Blighia_unijugata"	"Morus_mesozygia"	"Trilepisium_madagascariense"	"Ficus_exasperata"	"Polyscias_fulva"	"Cyphostemma_cyphopetalum"	"Casearia_battiscombei"	"Harungana_madagascariensis"	"Lantana_camara"	"Solanum_mauritianum"	"Jasminum_fluminense"	"Carissa_edulis"	"Cissus_oliveri"	"Maesa_lanceolata"	"Pittosporum_viridiflorum"	"Rhamnus_prinoides"	"Clerodendrum_capitatum"	"Toddalia_asiatica"	"Culcasia_falcifolia"	"Peponium_vogelii"	"Piper_guineense"	"Allophylus_abyssinicus"	"Coffea_eugenioides"	"Psychotria_peduncularis"	"Dracaena_fragrans"	"Rubus_niveus"	"Pycnonotus_barbatus"	"Cercopithecus_mitis"	"Sylvia_atricapilla"	"Cercopithecus_ascanius"	"Cinnyricinclus_leucogaster"	"Phylloscopus_trochilus"	"Turdus_pelios"	"Andropadus_latirostris"	"Zosterops_senegalensis"	"Ceratogymna_subcylindrica"	"Buccanodon_duchaillui"	"Colobus_guereza"	"Pogoniulus_bilineatus"	"Chlorocichla_laetissima"	"Gymnobucco_bonapartei"	"Andropadus_masukuensis"	"Ploceus_bicolor"	"Phyllastrephus_hypochloris"	"Andropadus_curvirostris"	"Heliosciurus_rufobrachium"	"Melaniparus_funereus"	"Phylloscopus_budongoensis"	"Phyllastrephus_cabanisi"	"Trachyphonus_purpuratus"	"Andropadus_gracilirostris"	"Serinus_citrinelloides"	"Apalis_rufogularis"	"Baeopogon_indicator"	"Hippolais_pallida"	"Andropadus_virens"	"Serinus_mozambicus"	"Colius_striatus"	"Musophaga_rossae"	"Nigrita_canicapillus"	"Papio_anubis"	"Turtur_tympanistria"	"Tricholaema_hirsuta"	"Bleda_syndactylus"	"Oriolus_brachyrhynchus"	"Phylloscopus_sibilatrix"	"Treron_calvus"	"Turdus_olivaceus"	"Cuculus_clamosus"	"Ploceus_nigerrimus"	"Sylvia_borin"	"Alethe_poliocephala"	"Eremomela_turneri"	"Andropadus_ansorgei"	"Estrilda_nonnula"	"Nigrita_fusconotus"	"Elminia_longicauda"	"Platysteira_castanea"	"Platysteira_cyanea"	"Ploceus_insignis"	"Ploceus_melanocephalus"	"Ploceus_ocularis"	"Turdoides_sharpei"	"Anthoscopus_caroli"	"Bathmocercus_rufus"	"Centropus_monachus"	"Chalcomitra_senegalensis"	"Columba_larvata"	"Cossypha_polioptera"	"Laniarius_luehderi"	"Lybius_bidentatus"	"Melaniparus_albiventris"	"Phoenicurus_phoenicurus"	"Ploceus_baglafecht"	"Ploceus_nigricollis"	"Schistolais_leucopogon"	"Serinus_dorsostriatus"	"Spermophaga_ruficapilla"	"Terpsiphone_viridis"	"Tockus_alboterminatus"	"Campephaga_flava"	"Chalcomitra_amethystina"	"Chlorocichla_flavicollis"	"Cossypha_heuglini"	"Cossypha_niveicapilla"	"Cyanomitra_olivacea"	"Cyanomitra_verticalis"	"Dicrurus_adsimilis"	"Hylia_prasina"	"Malimbus_rubricollis"	"Oriolus_auratus"	"Prinia_bairdii"	"Prodotiscus_insignis"	"Sylvia_communis"
"Unidentified_sp1_M_SD_034"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0203174603174603	0.00301587301587302	0.0101587301587302	0.00174603174603175	0.000158730158730159	0.00476190476190476	0.0149206349206349	0.00333333333333333	0.010952380952381	0.00380952380952381	0.00412698412698413	0	0.00142857142857143	0.00238095238095238	0.000634920634920635	0.00444444444444444	0.000476190476190476	0.00158730158730159	0.000952380952380952	0	0.000476190476190476	0.000476190476190476	0	0.000952380952380952	0.000476190476190476	0.00222222222222222	0.000476190476190476	0.000158730158730159	0.000158730158730159	0.00111111111111111	0	0	0.000317460317460317	0	0	0.000158730158730159	0.000317460317460317	0.000158730158730159	0.000158730158730159	0	0.000317460317460317	0.000158730158730159	0	0	0.000158730158730159	0	0	0.000476190476190476	0	0	0	0	0	0.000317460317460317	0	0	0	0	0	0	0	0.000317460317460317	0	0	0	0	0.000317460317460317	0.000158730158730159	0	0	0.000317460317460317	0	0	0	0	0	0	0	0	0	0	0	0.000158730158730159	0	0.000158730158730159	0.000158730158730159	0.000158730158730159	0
"Unidentified_sp2_M_SD_034"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0220883534136546	0.0070281124497992	0.00461847389558233	0.00381526104417671	0	0.00783132530120482	0.00220883534136546	0.00662650602409639	0.000200803212851406	0.0122489959839357	0.0118473895582329	0.00100401606425703	0.000602409638554217	0.00240963855421687	0.00381526104417671	0.000200803212851406	0.000200803212851406	0.000803212851405622	0.00100401606425703	0.000602409638554217	0.00180722891566265	0.000200803212851406	0	0.00100401606425703	0.00120481927710843	0	0.000401606425702811	0.000803212851405622	0.00100401606425703	0	0	0	0	0	0.00180722891566265	0	0.000602409638554217	0	0	0	0	0.00120481927710843	0	0	0	0	0	0	0	0	0	0	0	0	0.000602409638554217	0	0	0.000200803212851406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Prunus_africana"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0175879396984925	0.00050251256281407	0.000753768844221105	0	0.0477386934673367	0.0206030150753769	0.00376884422110553	0	0	0	0	0.000251256281407035	0.000251256281407035	0.000251256281407035	0	0	0	0	0.000753768844221105	0	0	0.00100502512562814	0	0	0.000753768844221105	0	0.00175879396984925	0.000251256281407035	0.000251256281407035	0.00050251256281407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100502512562814	0	0.000753768844221105	0.000251256281407035	0	0.00100502512562814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bridelia_micrantha"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0152112676056338	0.00563380281690141	0.0104225352112676	0.00676056338028169	0.000845070422535211	0	0.00704225352112676	0.00591549295774648	0.00619718309859155	0.00507042253521127	0.00366197183098592	0.00422535211267606	0.00507042253521127	0.00619718309859155	0.00253521126760563	0.000563380281690141	0.000563380281690141	0.00225352112676056	0.00028169014084507	0.000845070422535211	0	0	0.000845070422535211	0.000845070422535211	0.000845070422535211	0	0	0.00197183098591549	0.00028169014084507	0	0.000563380281690141	0	0.000563380281690141	0	0	0.000845070422535211	0.00028169014084507	0	0.000563380281690141	0	0.00140845070422535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000845070422535211	0	0	0	0	0	0	0	0.000563380281690141	0	0	0	0	0	0	0	0.00028169014084507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ficus_sur"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125	0.0116666666666667	0.00333333333333333	0.0216666666666667	0	0.00125	0.000416666666666667	0.00375	0.0025	0.000833333333333333	0.00416666666666667	0.0208333333333333	0.0025	0.000833333333333333	0.000416666666666667	0.000416666666666667	0.00208333333333333	0	0.00291666666666667	0.000833333333333333	0	0.000833333333333333	0.00333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000833333333333333	0	0	0	0	0.000833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Manilkara_butugi"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0174193548387097	0.0232258064516129	0.00580645161290323	0.0187096774193548	0	0.00258064516129032	0	0.00387096774193548	0.00193548387096774	0.00774193548387097	0	0.00774193548387097	0	0.00258064516129032	0.000645161290322581	0.00129032258064516	0.000645161290322581	0	0	0.00387096774193548	0.000645161290322581	0.000645161290322581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000645161290322581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Antiaris_toxicaria"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0413333333333333	0.0106666666666667	0.00533333333333333	0.006	0	0.008	0	0.000666666666666667	0.00133333333333333	0.00133333333333333	0	0.00733333333333333	0	0	0	0.002	0.00266666666666667	0	0.00133333333333333	0.000666666666666667	0.00733333333333333	0.00333333333333333	0	0	0.000666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Blighia_unijugata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00296296296296296	0.000740740740740741	0.00518518518518519	0.00592592592592593	0	0	0	0.0111111111111111	0.0037037037037037	0.00888888888888889	0.00962962962962963	0.0111111111111111	0.0037037037037037	0.00444444444444444	0.00814814814814815	0.00148148148148148	0.00814814814814815	0	0	0.00296296296296296	0	0	0	0.0037037037037037	0	0	0	0	0	0	0	0	0.00296296296296296	0	0	0	0	0	0.000740740740740741	0	0	0	0	0.00444444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Morus_mesozygia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00416666666666667	0.0225	0.00166666666666667	0.0383333333333333	0	0	0	0.00583333333333333	0	0.00166666666666667	0	0.0075	0	0.00166666666666667	0	0	0	0	0.00166666666666667	0.00583333333333333	0	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Trilepisium_madagascariense"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0676767676767677	0	0.0222222222222222	0	0	0	0	0	0.00404040404040404	0	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
