"Clethrionomys_glareolus"	"Sorex_araneus"	"Apodemus_flavicollis"	"Apodemus_agrarius"	"Microtus_arvalis"	"Microtus_subterraneus"	"Microtus_agrestis"	"Apodemus_sylvaticus"	"Neomys_fodiens"	"Apodemus_uralensis"	"Sorex_alpinus"	"Neomys_anomalus"	"Myoxus_glis"	"Sorex_minutus"	"Crocidura_suaveolens"	"Muscardinus_avellanarius"	"Microtus_tatricus"	"Talpa_europaea"	"Arvicola_terrestris"	"Sicista_betulina"	"Dryomys_nitedula"	"Micromys_minutus"	"Ctenophthalmus_agyrtes"	"Megabothris_turbidus"	"Palaeopsylla_soricis"	"Amalaraeus_penicilliger"	"Peromyscopsylla_bidentata"	"Doratopsylla_dasycnema"	"Ctenophthalmus_assimilis"	"Peromyscopsylla_silvatica"	"Leptopsylla_segnis"	"Ctenophthalmus_solutus"	"Amalaraeus_arvicolae"	"Ctenophthalmus_uncinatus"	"Ctenophthalmus_congener"	"Hystrichopsylla_talpae"	"Hystrichopsylla_orientalis"	"Rhadinopsylla_integella"	"Ctenophthalmus_obtusus"	"Peromyscopsylla_fallax"	"Ceratophyllus_sciurorum"	"Nosopsyllus_fasciatus"	"Amphipsylla_rossica"	"Atyphloceras_nuperus"	"Rhadinopsylla_pentacantha"	"Palaeopsylla_kohauti"	"Ctenophthalmus_bisoctodentatus"
"Ctenophthalmus_congener"	0.0734042553191489	0.00106382978723404	0.00212765957446809	0.00106382978723404	0.00319148936170213	0.0127659574468085	0.00319148936170213	0.00319148936170213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Hystrichopsylla_talpae"	0.0138297872340426	0.0180851063829787	0.00851063829787234	0.024468085106383	0.00531914893617021	0.00425531914893617	0.0191489361702128	0.00106382978723404	0.00212765957446809	0	0.00319148936170213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Hystrichopsylla_orientalis"	0.0177777777777778	0.01	0.0144444444444444	0.0166666666666667	0.01	0.00444444444444444	0.0166666666666667	0.00111111111111111	0.00444444444444444	0.00333333333333333	0.00111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhadinopsylla_integella"	0.0744444444444445	0.00111111111111111	0.00444444444444444	0.00333333333333333	0.00444444444444444	0.00333333333333333	0.00555555555555556	0.00333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ctenophthalmus_obtusus"	0.0955223880597015	0	0.00298507462686567	0	0	0	0.00149253731343284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Peromyscopsylla_fallax"	0.0661538461538462	0	0	0.00461538461538462	0	0.0169230769230769	0.00923076923076923	0	0	0	0	0	0	0	0	0	0.00307692307692308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ceratophyllus_sciurorum"	0.00327868852459016	0	0.00491803278688525	0	0	0	0	0	0	0	0	0	0.0721311475409836	0	0	0.0163934426229508	0	0	0	0	0.00327868852459016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nosopsyllus_fasciatus"	0.008	0	0.02	0.052	0.004	0	0	0.016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amphipsylla_rossica"	0	0	0	0	0.0857142857142857	0	0.00714285714285714	0.00714285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Atyphloceras_nuperus"	0.075	0	0.00833333333333333	0	0	0.00833333333333333	0.00833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhadinopsylla_pentacantha"	0.025	0	0.00833333333333333	0	0	0.0583333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Palaeopsylla_kohauti"	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ctenophthalmus_bisoctodentatus"	0	0.025	0	0.0125	0	0	0	0	0.0125	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
