"Dipterocarpus_geniculatus"	"Dipterocarpus_crinitus"	"Dipterocarpus_globosus"	"Dipterocarpus_palembanicus"	"Dipterocarpus_tempehes"	"Dryobalanops_aromatica"	"Dryobalanops_lanceolata"	"Shorea_smithiana"	"Shorea_xantophylla"	"Shorea_domatiosa"	"Shorea_laxa"	"Shorea_confusa"	"Shorea_falciferoides"	"Shorea_ochracea"	"Shorea_parvifolia"	"Shorea_pilosa"	"Shorea_quadrinervis"	"Shorea_scabrida"	"Shorea_agami"	"Shorea_kunsitleri"	"Ctenomerus_sp._1"	"Ctenomerus_sp._2"	"Nanophyes_shoreae"	"Endaenidius_spinipes"	"Sternuchopsis_toyi"	"Sternuchopsis_dipterocarpi"	"Sternuchopsis_sp._1"	"Sternuchopsis_shoreaphilus"	"Niphades_sp._1"	"Idotasia_sp._1"	"Orchestes_sp._1"	"Orchestes_sp._3"	"Involvulus_sp._1"	"Coccotrypes_advena"	"Coccotrypes_cinnamoni"	"Coccotrypes_gedeanus"	"Coccotrypes_myristicae"	"Coccotrypes_nitidus"	"Coccotripes_papuanus"	"Hypothenemus_areccae"	"Xyleborinus_exiguus"	"Xyleborinus_ferrugineus"	"Xyleborinus_subdentatus"	"Andrioplecta_shoreae"	"Andrioplecta_subpulverula"	"Assara_albicostalis"	"Lamoria_adaptella"	"Crambidae_Gn._Sp._A"	"Crambidae_Gn._Sp._B"
"Shorea_laxa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Shorea_confusa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0333333333333333	0	0	0	0	0	0	0	0.0666666666666667	0	0	0
"Shorea_falciferoides"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000925925925925926	0	0.00462962962962963	0	0.00277777777777778	0.000925925925925926	0.00648148148148148	0	0	0	0.00462962962962963	0	0	0.00462962962962963	0	0.000925925925925926	0	0	0.000925925925925926	0	0	0	0	0.0675925925925926	0.00185185185185185	0	0.00277777777777778	0	0.000925925925925926
"Shorea_ochracea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0333333333333333	0	0.0666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Shorea_parvifolia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00434782608695652	0	0.0072463768115942	0	0	0.0072463768115942	0	0.00144927536231884	0	0	0.0072463768115942	0	0	0	0.00144927536231884	0.00289855072463768	0	0	0.00144927536231884	0	0	0	0	0.0536231884057971	0	0	0.0072463768115942	0.00579710144927536	0
"Shorea_pilosa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0	0.025	0	0	0
"Shorea_quadrinervis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0333333333333333	0	0	0	0	0
"Shorea_scabrida"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0	0	0.025	0	0	0	0	0	0	0	0.025	0	0
"Shorea_agami"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0
"Shorea_kunsitleri"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0
"Ctenomerus_sp._1"	0	0.0333333333333333	0	0	0	0.0222222222222222	0	0	0	0	0	0	0.0111111111111111	0	0.0333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ctenomerus_sp._2"	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nanophyes_shoreae"	0	0	0	0	0.00526315789473684	0.0315789473684211	0.00526315789473684	0	0	0	0	0	0.0263157894736842	0	0.0263157894736842	0	0	0.00526315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Endaenidius_spinipes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0333333333333333	0.0666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sternuchopsis_toyi"	0	0	0	0	0.00384615384615385	0.0461538461538462	0.0346153846153846	0	0	0	0	0	0.0115384615384615	0	0	0	0	0	0.00384615384615385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sternuchopsis_dipterocarpi"	0	0	0	0	0	0.0222222222222222	0	0	0	0	0	0	0.0111111111111111	0.0111111111111111	0.0555555555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sternuchopsis_sp._1"	0	0.0111111111111111	0	0	0	0.00555555555555556	0.0444444444444444	0	0	0	0	0	0.0388888888888889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sternuchopsis_shoreaphilus"	0	0	0	0	0	0.0142857142857143	0.0142857142857143	0	0.0285714285714286	0	0	0	0	0.0285714285714286	0.0142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Niphades_sp._1"	0	0	0	0	0.0944444444444444	0.00555555555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Idotasia_sp._1"	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Orchestes_sp._1"	0.0025	0	0.0075	0.0025	0.05	0.0125	0	0	0	0	0	0	0.0125	0	0.0125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Orchestes_sp._3"	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Involvulus_sp._1"	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Coccotrypes_advena"	0	0.00142857142857143	0	0.00428571428571429	0.00428571428571429	0.0528571428571429	0.0257142857142857	0	0.00285714285714286	0	0.00142857142857143	0	0.00714285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Coccotrypes_cinnamoni"	0	0	0	0.00555555555555556	0	0.0444444444444444	0.0444444444444444	0	0	0	0	0	0	0	0.00555555555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Coccotrypes_gedeanus"	0	0	0	0.00303030303030303	0	0.0303030303030303	0.0484848484848485	0	0.00606060606060606	0	0	0	0.00303030303030303	0	0.00606060606060606	0	0	0.00303030303030303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Coccotrypes_myristicae"	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Coccotrypes_nitidus"	0	0	0	0	0.00588235294117647	0.0882352941176471	0	0	0	0	0	0.00588235294117647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Coccotripes_papuanus"	0	0	0	0	0.0115384615384615	0.0615384615384615	0.0153846153846154	0	0	0	0	0	0.00384615384615385	0	0.00384615384615385	0	0	0.00384615384615385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Hypothenemus_areccae"	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Xyleborinus_exiguus"	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Xyleborinus_ferrugineus"	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Xyleborinus_subdentatus"	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Andrioplecta_shoreae"	0	0	0	0	0.000288184438040346	0.0455331412103746	0.0195965417867435	0.000288184438040346	0.000576368876080692	0.000576368876080692	0	0	0.0210374639769452	0	0.0106628242074928	0.000288184438040346	0.000576368876080692	0	0.000288184438040346	0.000288184438040346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Andrioplecta_subpulverula"	0	0	0	0	0	0.0285714285714286	0.0428571428571429	0	0	0	0	0	0.0285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Assara_albicostalis"	0	0	0.00175438596491228	0	0.00350877192982456	0.0105263157894737	0.068421052631579	0	0.00526315789473684	0.00526315789473684	0	0.00350877192982456	0	0	0	0.00175438596491228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lamoria_adaptella"	0	0	0	0	0	0.05	0.035	0	0	0	0	0	0.005	0	0.00833333333333333	0	0	0.00166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Crambidae_Gn._Sp._A"	0	0	0	0	0	0.0642857142857143	0.0214285714285714	0	0	0	0	0	0	0	0.0142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Crambidae_Gn._Sp._B"	0	0	0	0	0	0.0666666666666667	0	0	0	0	0	0	0.0333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
