"Clethrionomys_glareolus"	"Sorex_araneus"	"Apodemus_flavicollis"	"Microtus_arvalis"	"Apodemus_uralensis"	"Spermophilus_pygmaeus"	"Talpa_europaea"	"Spermophilus_major"	"Sorex_minutus"	"Arvicola_terrestris"	"Sicista_betulina"	"Apodemus_agrarius"	"Clethrionomys_rutilus"	"Sciurus_vulgaris"	"Microtus_agrestis"	"Neomys_fodiens"	"Microtus_oeconomus"	"Allactaga_major"	"Tamias_sibiricus"	"Marmota_bobak"	"Dryomys_nitedula"	"Allocricetulus_eversmanni"	"Cricetulus_migratorius"	"Cricetus_cricetus"	"Sicista_subtilis"	"Spermophilus_suslicus"	"Myoxus_glis"	"Stenoponia_suknevi"	"Rostropsylla_daca"	"Rhadinopsylla_li"	"Xenopsylla_nubica"	"Wagnerina_tuvensis"	"Stenoponia_vlasovi"	"Tarsopsylla_octodecimdentata"	"Wagnerina_schelkovnikovi"	"Stenoponia_tripectinata"	"Xenopsylla_hirtipes"	"Rhadinopsylla_socia"	"Xenopsylla_skrjabini"	"Xenopsylla_cheopis"	"Rhadinopsylla_pentacantha"	"Xenopsylla_nuttalli"	"Xenopsylla_persica"	"Xenopsylla_conformis"	"Xenopsylla_magdalinae"	"Wagnerina_longicauda"	"Peromyscopsylla_tikhomirovae"	"Stenoponia_montana"	"Rhadinopsylla_rothschildi"	"Stenoponia_conspecta"	"Frontopsylla_semura"	"Stenoponia_ivanovi"	"Stenoponia_sidimi"	"Echidnophaga_oschanini"	"Rhadinopsylla_pseudodahurica"	"Xenopsylla_gerbilli"	"Rhadinopsylla_ucrainica"	"Megabothris_asio"	"Megabothris_calcarifer"	"Synosternus_longispinus"	"Amphipsylla_georgica"	"Neopsylla_mana"
"Sicista_betulina"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0333333333333333	0.019496855345912	0.00283018867924528	0.00817610062893082	0.0154088050314465	0.00566037735849057	0.00566037735849057	0.00566037735849057	0.00220125786163522	0	0	0	0	0	0	0.000943396226415094	0	0	0	0	0	0	0.000628930817610063	0	0	0	0	0	0	0	0	0	0	0	0
"Apodemus_agrarius"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0145228215767635	0.0128630705394191	0.0024896265560166	0	0.0116182572614108	0	0.0037344398340249	0	0.0112033195020747	0	0	0	0	0.0020746887966805	0.00580912863070539	0	0	0	0.0348547717842324	0	0	0	0	0	0	0	0.000829875518672199	0	0	0	0	0	0	0	0
"Clethrionomys_rutilus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034453781512605	0.0109243697478992	0.0205882352941176	0.000840336134453782	0.00882352941176471	0.00210084033613445	0.00630252100840336	0.00294117647058824	0.000840336134453782	0	0	0.00420168067226891	0	0	0.00252100840336134	0.00546218487394958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sciurus_vulgaris"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0926136363636364	0	0.00738636363636364	0	0	0	0	0	0	0	0	0	0	0	0	0
"Microtus_agrestis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0264516129032258	0.0180645161290323	0.00645161290322581	0.0032258064516129	0.0116129032258065	0.00193548387096774	0.00580645161290323	0.00967741935483871	0	0	0	0	0	0.0032258064516129	0.00129032258064516	0.012258064516129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Neomys_fodiens"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00140845070422535	0	0.0591549295774648	0	0.0190140845070423	0.00845070422535211	0	0.0028169014084507	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00492957746478873	0	0	0	0	0	0	0.00422535211267606	0	0	0	0	0
"Microtus_oeconomus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.00588235294117647	0	0.00352941176470588	0.0129411764705882	0	0.00705882352941176	0.00470588235294118	0.0211764705882353	0	0	0	0.00235294117647059	0.0141176470588235	0	0.00823529411764706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Allactaga_major"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0
"Tamias_sibiricus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121212121212121	0	0	0	0	0	0	0	0	0	0	0	0	0.0151515151515152	0	0	0	0	0	0.0727272727272727	0	0	0	0	0	0	0
"Marmota_bobak"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00625
"Dryomys_nitedula"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0
"Allocricetulus_eversmanni"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0153846153846154	0	0	0	0.0230769230769231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0461538461538462	0	0	0.0153846153846154	0	0	0	0	0	0
"Cricetulus_migratorius"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0181818181818182	0	0	0	0.0636363636363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0181818181818182	0
"Cricetus_cricetus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0444444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0555555555555556	0	0	0	0	0	0
"Sicista_subtilis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0333333333333333	0	0	0	0	0	0	0	0	0	0	0	0
"Spermophilus_suslicus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0
"Myoxus_glis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0
"Stenoponia_suknevi"	0.0755422242731887	0.00261882787263498	0.00669127826488233	0.00662205814490079	0.00386479003230272	0	0.000980618366405169	0	0.000276880479926165	0.000161513613290263	0.00122288878634056	0.000403784033225658	0.000946008306414398	0	0.000473004153207199	0	0.000196123673281034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rostropsylla_daca"	0.0417740549828179	0.0029639175257732	0.0259879725085911	0.0094286941580756	0.0105884879725086	0	0.00468213058419244	0	0.000214776632302406	0.00105240549828179	0.00133161512027491	0.000665807560137457	0.000558419243986254	0	0.000601374570446735	4.29553264604811e-05	0.000107388316151203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhadinopsylla_li"	0.0878155589902112	0.0012107161257084	0.0020607934054611	0.00450798557444616	0.0017774343122102	0	0.000103039670273055	0	0.000103039670273055	0.000515198351365276	0.000231839258114374	0.000154559505409583	0.00126223596084493	0	0.000257599175682638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Xenopsylla_nubica"	0.00807222517259692	0.0741635687732342	0.000610727562400425	0.00143388210302708	0.00103558151885289	0	0.000770047796070101	0	0.0107275624004249	0	0.000690387679235263	0	5.31067445565587e-05	0	0.000132766861391397	0.00223048327137546	7.9660116834838e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wagnerina_tuvensis"	0.0551365909965371	0.00242400923432089	0.0181993074259331	0.00761831473643709	0.0109272797229704	0	0.000115429011158138	0	0.000230858022316276	0.000307810696421701	0.00188534051558292	0.00107733743747595	0.000808003078106964	0	0.000692574066948827	0	0.000423239707579838	0	0	0	0	7.69526741054252e-05	7.69526741054252e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Stenoponia_vlasovi"	0.00590568532393125	0.0807844865579551	0	0.000352578228294403	0.000484795063904804	0	0.00118995152049361	0	0.00894667254297047	0	0.000793301013662406	0	0.000220361392684002	0	0.000132216835610401	0.00118995152049361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tarsopsylla_octodecimdentata"	0.0263636363636364	0.0431060606060606	0.00371212121212121	0.0116666666666667	0.00174242424242424	0	0.00537878787878788	0	0.00189393939393939	0.000909090909090909	0.00136363636363636	0.000681818181818182	0.00113636363636364	0	0.000681818181818182	0.000909090909090909	0.000454545454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wagnerina_schelkovnikovi"	0.0747736093143596	0.00168175937904269	0.00284605433376455	0.0117723156532988	0.00206985769728331	0	0.000388098318240621	0	0.000258732212160414	0.000517464424320828	0.00232858990944373	0	0.000905562742561449	0	0.0019404915912031	0	0.000517464424320828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Stenoponia_tripectinata"	0.0319092122830441	0.00293724966622163	0.00520694259012016	0.0267022696929239	0.00574098798397864	0	0.00720961281708945	0	0.000534045393858478	0.0096128170894526	0.000934579439252336	0.00360480640854473	0.000267022696929239	0	0	0.000534045393858478	0.00240320427236315	0	0.000534045393858478	0	0	0.000400534045393859	0.000934579439252336	0	0.000534045393858478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Xenopsylla_hirtipes"	0	0	0	0	0	0.0261410788381743	0	0.0697095435684647	0	0	0	0	0	0	0	0	0	0	0	0.004149377593361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhadinopsylla_socia"	0	0	0	0	0	0.076672384219554	0	0.023327615780446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Xenopsylla_skrjabini"	0.0841870824053452	0.0022271714922049	0.00467706013363029	0.00334075723830735	0.00244988864142539	0	0.00089086859688196	0	0	0	0	0	0.0022271714922049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Xenopsylla_cheopis"	0.00479452054794521	0.00045662100456621	0	0.00319634703196347	0.00091324200913242	0	0	0	0	0.0892694063926941	0	0	0	0	0	0	0.00045662100456621	0	0	0	0	0	0	0.00091324200913242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhadinopsylla_pentacantha"	0.0112128146453089	0.00205949656750572	0.00137299771167048	0.0711670480549199	0	0	0	0	0	0.00869565217391304	0	0.0011441647597254	0	0	0.0011441647597254	0	0.00274599542334096	0	0	0	0	0	0	0	0	0.00045766590389016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Xenopsylla_nuttalli"	0.0642685851318945	0.00479616306954437	0.00335731414868106	0.00551558752997602	0.00119904076738609	0	0	0	0	0.0155875299760192	0	0.00335731414868106	0.00143884892086331	0	0.000479616306954436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Xenopsylla_persica"	0.0661290322580645	0.00430107526881721	0.00134408602150538	0.0145161290322581	0.000806451612903226	0	0	0	0.000537634408602151	0.0010752688172043	0.000806451612903226	0	0.00349462365591398	0	0.00510752688172043	0	0.00188172043010753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Xenopsylla_conformis"	0	0	0	0	0	0.0845070422535211	0	0.0154929577464789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Xenopsylla_magdalinae"	0.0010989010989011	0.000732600732600733	0	0	0	0	0.0981684981684982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wagnerina_longicauda"	0.0267241379310345	0.00129310344827586	0.0181034482758621	0.00129310344827586	0.0163793103448276	0	0	0	0	0	0	0.0362068965517241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Peromyscopsylla_tikhomirovae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Stenoponia_montana"	0	0	0	0	0	0.0816	0	0.0184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhadinopsylla_rothschildi"	0.00769230769230769	0	0.0115384615384615	0.0230769230769231	0.0153846153846154	0	0	0	0	0	0	0	0	0.0125	0	0	0	0	0.00480769230769231	0	0.0230769230769231	0	0	0	0	0	0.00192307692307692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Stenoponia_conspecta"	0	0.00588235294117647	0.00882352941176471	0.0156862745098039	0.0156862745098039	0	0.0431372549019608	0	0	0	0.00196078431372549	0	0	0	0	0.00686274509803922	0	0	0	0	0	0	0	0	0.00196078431372549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Frontopsylla_semura"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Stenoponia_ivanovi"	0.00731707317073171	0.00975609756097561	0	0	0	0	0.0829268292682927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Stenoponia_sidimi"	0	0	0	0	0	0.067741935483871	0	0.0129032258064516	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0193548387096774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Echidnophaga_oschanini"	0.05	0	0.0208333333333333	0.0208333333333333	0	0	0	0	0	0	0	0.00833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhadinopsylla_pseudodahurica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Xenopsylla_gerbilli"	0.00909090909090909	0.0136363636363636	0	0	0.0363636363636364	0	0	0.00909090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00909090909090909	0	0.0227272727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhadinopsylla_ucrainica"	0.0166666666666667	0.0333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Megabothris_asio"	0.04	0	0	0.03	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Megabothris_calcarifer"	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Synosternus_longispinus"	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amphipsylla_georgica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Neopsylla_mana"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
