"ID"	"IntType"	"effmeasure"	"m"	"inSinM"	"inSbetM"	"betSinM"	"betSbetM"
"1"	"11_lakemichigan"	"Parasite-Host"	"teff"	"0.1"	12.2458791991855	1.80240093993779	0.176341801417935	0.289474001459062
"2"	"11_lakemichigan"	"Parasite-Host"	"teff"	"0.5"	91.5590912438331	28.5198369120244	1.73315701812438	3.5442850488998
"3"	"11_lakemichigan"	"Parasite-Host"	"teff"	"0.9"	501.317387800569	563.90730759684	14.68034742344	70.779867871568
"4"	"11_lakemichigan"	"Parasite-Host"	"deff"	"0.1"	11.5053331244779	1.40067147034252	0.152715121136174	0.241280284043442
"5"	"11_lakemichigan"	"Parasite-Host"	"deff"	"0.5"	57.5266656223893	7.00335735171262	0.763575605680869	1.20640142021721
"6"	"11_lakemichigan"	"Parasite-Host"	"deff"	"0.9"	103.547998120301	12.6060432330827	1.37443609022556	2.17152255639098
"7"	"11_lakemichigan"	"Parasite-Host"	"ieff"	"0.1"	0.674055363640217	0.392079858710754	0.0223629711863698	0.0464388436894547
"8"	"11_lakemichigan"	"Parasite-Host"	"ieff"	"0.5"	24.0039044616349	20.0206442765477	0.76675829364681	2.05715855285117
"9"	"11_lakemichigan"	"Parasite-Host"	"ieff"	"0.9"	263.213906801447	526.427736519676	9.34242481266734	62.9289011484047
"10"	"12_lakesuperior"	"Parasite-Host"	"teff"	"0.1"	18.4850352270804	2.8818179238849	0.304231497036309	0.267339294939735
"11"	"12_lakesuperior"	"Parasite-Host"	"teff"	"0.5"	140.467327979599	43.1492835503661	3.14435024873677	5.00479358368395
"12"	"12_lakesuperior"	"Parasite-Host"	"teff"	"0.9"	750.686262608902	852.592126323253	27.0756675556334	120.721544571671
"13"	"12_lakesuperior"	"Parasite-Host"	"deff"	"0.1"	17.25727238889	2.28180128562482	0.260674603174603	0.200251722310546
"14"	"12_lakesuperior"	"Parasite-Host"	"deff"	"0.5"	86.2863619444502	11.4090064281241	1.30337301587302	1.00125861155273
"15"	"12_lakesuperior"	"Parasite-Host"	"deff"	"0.9"	155.31545150001	20.5362115706233	2.34607142857143	1.80226550079491
"16"	"12_lakesuperior"	"Parasite-Host"	"ieff"	"0.1"	1.13088023452994	0.58609803694319	0.0419061246281273	0.0658240862008509
"17"	"12_lakesuperior"	"Parasite-Host"	"ieff"	"0.5"	39.7147567966603	29.613390782162	1.59427020691919	3.81072135685017
"18"	"12_lakesuperior"	"Parasite-Host"	"ieff"	"0.9"	413.466968413223	799.42422813618	21.7513901740268	115.963092058325
"19"	"16_stmary"	"Parasite-Host"	"teff"	"0.1"	5.38441431716342	1.37063525786276	0.181684360968291	0.0112428254719032
"20"	"16_stmary"	"Parasite-Host"	"teff"	"0.5"	38.5419086393705	18.2662633395936	1.42945652182125	0.911401353123365
"21"	"16_stmary"	"Parasite-Host"	"teff"	"0.9"	202.553765567532	284.042875845819	7.02342904596524	48.3568374759409
"22"	"16_stmary"	"Parasite-Host"	"deff"	"0.1"	5.11441749427044	1.1189158390629	0.166666666666667	0
"23"	"16_stmary"	"Parasite-Host"	"deff"	"0.5"	25.5720874713522	5.59457919531449	0.833333333333334	0
"24"	"16_stmary"	"Parasite-Host"	"deff"	"0.9"	46.0297574484339	10.0702425515661	1.5	0
"25"	"16_stmary"	"Parasite-Host"	"ieff"	"0.1"	0.236596661344093	0.242345425999997	0.0140165448473244	0.0112428254719032
"26"	"16_stmary"	"Parasite-Host"	"ieff"	"0.5"	7.81530543828154	11.1684967198335	0.445171861093803	0.911401353123365
"27"	"16_stmary"	"Parasite-Host"	"ieff"	"0.9"	76.8531521932078	244.556071059213	3.4459951715937	48.3568374759409
"28"	"17_lakehuron"	"Parasite-Host"	"teff"	"0.1"	32.13473317629	5.72052097255438	0.981015649551895	0.637151857975785
"29"	"17_lakehuron"	"Parasite-Host"	"teff"	"0.5"	232.621213703288	92.9272968839637	10.9828969554819	10.9162139251735
"30"	"17_lakehuron"	"Parasite-Host"	"teff"	"0.9"	1120.48477904191	1707.77791285694	100.445506912606	245.961876083861
"31"	"17_lakehuron"	"Parasite-Host"	"deff"	"0.1"	30.2258321353028	4.36349092976608	0.818021190916677	0.49265574401444
"32"	"17_lakehuron"	"Parasite-Host"	"deff"	"0.5"	151.129160676514	21.8174546488304	4.09010595458338	2.4632787200722
"33"	"17_lakehuron"	"Parasite-Host"	"deff"	"0.9"	272.032489217725	39.2714183678947	7.36219071825009	4.43390169612996
"34"	"17_lakehuron"	"Parasite-Host"	"ieff"	"0.1"	1.78451572135355	1.33383234296456	0.158961786215723	0.142416102843726
"35"	"17_lakehuron"	"Parasite-Host"	"ieff"	"0.5"	63.5451344364475	67.5610775311088	6.29416082446383	8.14174579146054
