"ID"	"IntType"	"effmeasure"	"m"	"inMdinMt"	"inMdbetMt"	"betMdinMt"	"betMdbetMt"
"1"	"1_medioparana"	"Host-Parasite"	"teff"	0.1	0.914569630486861	5.40656431682881	0.611248898424609	0.220469205628251
"2"	"1_medioparana"	"Host-Parasite"	"teff"	0.5	6.15707631129677	39.8343334602479	4.97349357882621	9.67087647446072
"3"	"1_medioparana"	"Host-Parasite"	"teff"	0.9	30.0146013057741	217.201526302616	42.1677413964319	267.936764136229
"4"	"1_medioparana"	"Host-Parasite"	"deff"	0.1	0.883174603174603	5.10380952380952	0.571349206349206	0.0416666666666666
"5"	"1_medioparana"	"Host-Parasite"	"deff"	0.5	4.41587301587302	25.5190476190476	2.85674603174603	0.208333333333334
"6"	"1_medioparana"	"Host-Parasite"	"deff"	0.9	7.94857142857143	45.9342857142857	5.14214285714286	0.375
"7"	"1_medioparana"	"Host-Parasite"	"ieff"	0.1	0.0253024369550074	0.270393866460297	0.0343482545188655	0.178385266370238
"8"	"1_medioparana"	"Host-Parasite"	"ieff"	0.5	0.803858176604978	9.39054266231744	1.22113042924317	9.39590360971113
"9"	"1_medioparana"	"Host-Parasite"	"ieff"	0.9	7.62359664124642	102.845279073122	19.3317075727667	266.387559526738
"10"	"10_littlecolorado"	"Host-Parasite"	"teff"	0.1	1.21178501672803	1.31069007606405	0.77237884076872	0.0744864431543236
"11"	"10_littlecolorado"	"Host-Parasite"	"teff"	0.5	8.18908709984028	9.68324832815608	6.64401611492775	4.2872305217703
"12"	"10_littlecolorado"	"Host-Parasite"	"teff"	0.9	43.0342281131296	51.5456111174064	59.2232754170284	109.696041803405
"13"	"10_littlecolorado"	"Host-Parasite"	"deff"	0.1	1.16422077922078	1.23308080808081	0.702698412698413	0
"14"	"10_littlecolorado"	"Host-Parasite"	"deff"	0.5	5.8211038961039	6.16540404040404	3.51349206349207	0
"15"	"10_littlecolorado"	"Host-Parasite"	"deff"	0.9	10.477987012987	11.0977272727273	6.32428571428572	0
"16"	"10_littlecolorado"	"Host-Parasite"	"ieff"	0.1	0.0405770015998117	0.0702589645659312	0.0641132053309397	0.0744864431543236
"17"	"10_littlecolorado"	"Host-Parasite"	"ieff"	0.5	1.28614628439571	2.41287736996646	2.22409631564364	4.2872305217703
"18"	"10_littlecolorado"	"Host-Parasite"	"ieff"	0.9	13.549164272592	25.3353787086984	32.9711629878385	109.696041803405
"19"	"11_lakemichigan"	"Host-Parasite"	"teff"	0.1	4.29263674204357	8.18167996900566	1.44246837310937	0.593487554370181
"20"	"11_lakemichigan"	"Host-Parasite"	"teff"	0.5	29.1781077522704	64.8423830559378	11.6212076012617	19.5930746898251
"21"	"11_lakemichigan"	"Host-Parasite"	"teff"	0.9	139.04276848709	384.815168093075	86.7267310609323	539.068562115732
"22"	"11_lakemichigan"	"Host-Parasite"	"deff"	0.1	4.11928876678877	7.58003357753358	1.33151098901099	0.269166666666667
"23"	"11_lakemichigan"	"Host-Parasite"	"deff"	0.5	20.5964438339438	37.9001678876679	6.65755494505495	1.34583333333333
"24"	"11_lakemichigan"	"Host-Parasite"	"deff"	0.9	37.0735989010989	68.2203021978022	11.9835989010989	2.4225
"25"	"11_lakemichigan"	"Host-Parasite"	"ieff"	0.1	0.14814192147163	0.558174218488149	0.101243757524929	0.322837419108505
"26"	"11_lakemichigan"	"Host-Parasite"	"ieff"	0.5	4.73726466552457	20.4041318266115	3.43837987024559	18.0271208900573
"27"	"11_lakemichigan"	"Host-Parasite"	"ieff"	0.9	46.1541035707023	231.487829292764	47.4398904101497	533.863535288118
"11000"	"12_lakesuperior"	"Host-Parasite"	"teff"	0.1	7.11540570337416	11.6855051394238	2.36748235525405	0.770063797677339
"2620"	"12_lakesuperior"	"Host-Parasite"	"teff"	0.5	49.658056755966	94.0779952165975	17.8605619789753	30.1727290999382
"3100"	"12_lakesuperior"	"Host-Parasite"	"teff"	0.9	239.259269637388	539.264531283171	114.550431309909	858.075568415183
"4100"	"12_lakesuperior"	"Host-Parasite"	"deff"	0.1	6.78067873766403	10.7469365273042	2.21418419683126	0.258200538200538
"5100"	"12_lakesuperior"	"Host-Parasite"	"deff"	0.5	33.9033936883202	53.7346826365209	11.0709209841563	1.29100269100269
"6100"	"12_lakesuperior"	"Host-Parasite"	"deff"	0.9	61.0261086389763	96.7224287457376	19.9276577714813	2.32380484380484
"7100"	"12_lakesuperior"	"Host-Parasite"	"ieff"	0.1	0.291833126890846	0.88303507530562	0.13947990685315	0.510559876870714
"8100"	"12_lakesuperior"	"Host-Parasite"	"ieff"	0.5	9.23143003656618	32.1732961507004	4.67491815957756	28.6858502419806
"9100"	"12_lakesuperior"	"Host-Parasite"	"ieff"	0.9	86.1596112901142	350.078645018802	61.7399965337148	853.146154629027
"28"	"13_guandu"	"Host-Parasite"	"teff"	0.1	1.77852234845585	8.09524220188358	1.12689909274563	0.335582191940916
"29"	"13_guandu"	"Host-Parasite"	"teff"	0.5	12.3416284190969	63.210573033437	8.53050368384159	13.3097725378136
"30"	"13_guandu"	"Host-Parasite"	"teff"	0.9	63.3283029197054	368.627771140513	58.2875728820781	397.683859221485
"31"	"13_guandu"	"Host-Parasite"	"deff"	0.1	1.70625	7.52480158730159	1.05894841269841	0.11
"32"	"13_guandu"	"Host-Parasite"	"deff"	0.5	8.53125	37.6240079365079	5.29474206349207	0.55
