"Daucus_carota"	"Leontodon_hispidus"	"Torilis_japonica"	"Eupatorium_cannabinum"	"Centaurea_nigra"	"Leontodon_autumnalis"	"Knautia_arvensis"	"Trifolium_pratense"	"Aethusa_cynapium"	"Hypochoeris_radicata"	"Crepis_capillaris"	"Linum_catharticum"	"Chamerion_angustifolium"	"Plantago_major"	"Angelica_sylvestris"	"Leontodon_saxatilis"	"Senecio_jacobea"	"Agrimonia_eupatoria"	"Clematis_vitalba"	"Euphrasia_officinalis"	"Convolvulus_arvensis"	"Medicago_lupulina"	"Lathyrus_pratensis"	"Lotus_corniculatus"	"Rubus_fruticosus"	"Unidentified_sp32_M_PL_017"	"Sphaerophoria_scripta"	"Eriothrix_rufomaculata"	"Unidentified_sp22_M_PL_017"	"Episyrphus_balteatus"	"Unidentified_sp31_M_PL_017"	"Unidentified_sp42_M_PL_017"	"Unidentified_sp39_M_PL_017"	"Symphyta_sp1_M_PL_017"	"Syritta_pipiens"	"Unidentified_sp17_M_PL_017"	"Unidentified_sp18_M_PL_017"	"Unidentified_sp15_M_PL_017"	"Eristalis_tenax"	"Bombus_pascuorum"	"Melanostoma_mellinum"	"Episyrphus_arbustorum"	"Unidentified_sp13_M_PL_017"	"Unidentified_sp33_M_PL_017"	"Scatophaga_stercoraria"	"Unidentified_sp16_M_PL_017"	"Melanostoma_scalare"	"Platycheirus_clypeatus"	"Unidentified_sp19_M_PL_017"	"Unidentified_sp38_M_PL_017"	"Unidentified_sp29_M_PL_017"	"Bombus_muscorum"	"Eristalis_pertinax"	"Unidentified_sp8_M_PL_017"	"Helophilus_pendulus"	"Platycheirus_albimanus"	"Syrphus_vitripennis."	"Pyonia_tithonus"	"Bombus_lapidarius"	"Bombus_terrestris"	"Meliscaeva_auricollis"	"Metasyrphus_corollae"	"Polyommatus_icarus"	"Rhingia_campestris"	"Syrphus_ribesii"	"Unidentified_sp43_M_PL_017"	"Apis_mellifera"	"Chrysotoxum_bicinctum"	"Unidentified_sp10_M_PL_017"	"Unidentified_sp27_M_PL_017"	"Aglais_urticae"	"Pieris_brassicae"	"Unidentified_sp1_M_PL_017"	"Unidentified_sp12_M_PL_017"	"Unidentified_sp2_M_PL_017"	"Unidentified_sp20_M_PL_017"	"Unidentified_sp24_M_PL_017"	"Unidentified_sp25_M_PL_017"	"Unidentified_sp7_M_PL_017"	"Unidentified_sp41_M_PL_017"	"Unidentified_sp6_M_PL_017"	"Maniola_jurtina"	"Psithyrus_sp1_M_PL_017"	"Unidentified_sp14_M_PL_017"	"Unidentified_sp28_M_PL_017"	"Unidentified_sp3_M_PL_017"	"Unidentified_sp36_M_PL_017"	"Unidentified_sp40_M_PL_017"	"Unidentified_sp9_M_PL_017"	"Xanthogramma_pedissequum"	"Helophilus_trivittatus"	"Platycheirus_scutatus"	"Scaeva_pyrastri"	"Thymelicus_sylvestris"	"Unidentified_sp11_M_PL_017"	"Unidentified_sp21_M_PL_017"	"Unidentified_sp23_M_PL_017"	"Unidentified_sp26_M_PL_017"	"Unidentified_sp30_M_PL_017"	"Unidentified_sp34_M_PL_017"	"Unidentified_sp35_M_PL_017"	"Unidentified_sp37_M_PL_017"	"Unidentified_sp4_M_PL_017"	"Unidentified_sp5_M_PL_017"
"Daucus_carota"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120064034151547	0.0489861259338314	0.0845250800426894	0.0931696905016009	0.0499466382070438	0.102774813233725	0.00576307363927428	0.0605122732123799	0.0509071504802561	0.0384204909284952	0.0432230522945571	0.0307363927427962	0.0297758804695838	0.0048025613660619	0	0.0115261472785486	0.0115261472785486	0.0124866595517609	0	0.0096051227321238	0.00864461045891142	0.00384204909284952	0.00096051227321238	0.00576307363927428	0.00864461045891142	0.0096051227321238	0	0	0.00288153681963714	0	0.00288153681963714	0.00576307363927428	0	0.00096051227321238	0	0.00192102454642476	0.00384204909284952	0	0.00096051227321238	0.00576307363927428	0.00288153681963714	0	0.0048025613660619	0.0048025613660619	0	0	0	0	0.00288153681963714	0	0.00096051227321238	0	0.00288153681963714	0	0	0	0.00096051227321238	0	0	0	0	0.00192102454642476	0	0	0.00192102454642476	0	0.00096051227321238	0	0	0	0.00096051227321238	0.00096051227321238	0	0.00096051227321238	0	0	0.00096051227321238	0	0
"Leontodon_hispidus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.287586206896552	0.208965517241379	0.0393103448275862	0.00413793103448276	0.0724137931034483	0.00206896551724138	0.12	0.00413793103448276	0.00413793103448276	0.0124137931034483	0.00206896551724138	0	0.00413793103448276	0.0227586206896552	0	0	0.016551724137931	0	0.0310344827586207	0.00206896551724138	0	0.00413793103448276	0	0	0.00206896551724138	0	0	0.00206896551724138	0	0.0103448275862069	0.00413793103448276	0	0	0	0	0	0	0	0.00206896551724138	0	0.00620689655172414	0	0	0	0.00206896551724138	0.00413793103448276	0	0.00206896551724138	0.00206896551724138	0.00827586206896552	0.00206896551724138	0	0	0.00413793103448276	0	0	0	0	0	0.00413793103448276	0.00206896551724138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00206896551724138	0.00206896551724138
"Torilis_japonica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0.0125581395348837	0.113023255813954	0.0920930232558139	0.150697674418605	0.138139534883721	0	0.0251162790697674	0.0334883720930233	0.0251162790697674	0	0.0167441860465116	0.00418604651162791	0	0	0.00837209302325581	0	0.0125581395348837	0	0	0.0125581395348837	0.00418604651162791	0	0	0	0	0	0.00418604651162791	0.0209302325581395	0.00418604651162791	0	0.00837209302325581	0	0	0	0.00837209302325581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00418604651162791	0	0.00418604651162791	0.00418604651162791	0	0	0.00418604651162791	0	0	0	0.00837209302325581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Eupatorium_cannabinum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0385714285714286	0.102857142857143	0.199285714285714	0.18	0.0257142857142857	0	0	0.00642857142857143	0	0.0128571428571429	0.045	0.0835714285714286	0	0.0257142857142857	0	0	0.0128571428571429	0.0257142857142857	0	0	0	0	0	0.0321428571428571	0.00642857142857143	0	0	0.0321428571428571	0.00642857142857143	0	0	0	0.0257142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0.00642857142857143	0	0	0	0	0	0	0	0	0.00642857142857143	0	0	0	0	0	0	0	0	0	0	0.00642857142857143	0	0.00642857142857143	0	0.00642857142857143	0	0	0	0	0.00642857142857143	0	0	0	0
"Centaurea_nigra"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	0.12	0.045	0.045	0.135	0	0.045	0	0	0	0.015	0	0	0.015	0.105	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015	0.015	0	0	0.03	0.045	0.06	0	0	0.03	0	0	0	0.075	0	0	0	0	0	0	0	0	0	0	0	0	0.015	0	0	0.015	0.015	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015	0	0	0	0	0	0
"Leontodon_autumnalis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.327272727272727	0.261818181818182	0.0163636363636364	0.0163636363636364	0	0	0.114545454545455	0	0	0.0163636363636364	0	0	0	0.0163636363636364	0	0	0.0163636363636364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0163636363636364	0	0	0	0	0	0	0	0.0327272727272727	0	0.0163636363636364	0	0	0	0.0163636363636364	0	0	0.0327272727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Knautia_arvensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117391304347826	0.0391304347826087	0.058695652173913	0	0	0	0	0	0.0195652173913043	0.0195652173913043	0.0391304347826087	0	0	0.195652173913043	0.0782608695652174	0	0.0195652173913043	0	0	0.0391304347826087	0	0	0	0.0195652173913043	0	0	0.0195652173913043	0.0391304347826087	0	0	0	0	0.0195652173913043	0	0.0391304347826087	0	0	0	0.058695652173913	0	0	0	0	0	0	0.0195652173913043	0	0.0195652173913043	0	0	0	0	0	0	0	0	0.0195652173913043	0.0195652173913043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Trifolium_pratense"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0195652173913043	0.0391304347826087	0.0782608695652174	0	0.0195652173913043	0	0.0195652173913043	0	0	0.0195652173913043	0.0391304347826087	0	0	0.0195652173913043	0.273913043478261	0	0	0	0	0	0	0.0195652173913043	0	0	0	0	0.176086956521739	0.0195652173913043	0	0	0	0	0	0.0195652173913043	0	0	0	0.058695652173913	0	0	0	0	0	0	0	0	0	0.0195652173913043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0391304347826087	0	0	0	0	0.0195652173913043	0	0	0	0	0	0	0	0	0	0
"Aethusa_cynapium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167441860465116	0	0.167441860465116	0.167441860465116	0.188372093023256	0.0209302325581395	0	0	0.0209302325581395	0	0.0209302325581395	0.0209302325581395	0	0	0	0.0418604651162791	0	0	0	0	0.0209302325581395	0	0	0	0	0.0209302325581395	0	0	0	0	0	0	0	0	0	0.0418604651162791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Hypochoeris_radicata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.189473684210526	0.331578947368421	0.0236842105263158	0	0.0710526315789474	0	0.0710526315789474	0	0	0	0	0	0	0	0	0.0473684210526316	0	0	0.0236842105263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0710526315789474	0	0	0	0	0	0	0	0	0.0473684210526316	0	0	0	0	0.0236842105263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
