"Agropyron_smithii"	"Amaranthus_retroflexus"	"Ambrosia_psilostachya"	"Andropogon_hallii"	"Argemone_intermedia"	"Aristida_longiseta"	"Artemisia_filifolia"	"Astragalus_spp."	"Asclepias_pumila"	"Bouteloua_gracilis"	"Bromus_tectorum"	"Buchloe_dactyloides"	"Calamovilfa_longifolia"	"Carex_heliophila"	"Chenopodium_album"	"Cirsium_undulatum"	"Croton_texensis"	"Eriogonum_annum"	"Euphorbia_spp."	"Evolvulus_nuttallianus"	"Festuca_octoflora"	"Ipamoea_leptophylla"	"Juncus_balticus"	"Lepidium_densiflorum"	"Lesquerella_ludoviciana"	"Lithospermum_incisum"	"Lupinus_pussilus"	"Medicago_sativa"	"Melilotus_alba"	"Other_grasses"	"Other_forbs"	"Paspalum_stramineum"	"Penstemon_aIbidus"	"Psoralea_lanceolata"	"Psoralea_tenuiflora"	"Solanum_rostratum"	"Sphaeralcea_coccinea"	"Sporobolus_cryptandrus"	"Stipa_comata"	"Tradescantia_occidentalis"	"Ageneotettix_deorum"	"Amphitornus_coloradus"	"Cordillacris_occipitalis"	"Eritettix_simplex"	"Mermiria_maculipennis"	"Melanoplus_angustipennis"	"Melanoplus_confusus"	"Melanoplus_foedus"	"Arphia_conspersa"	"Arphia_pseudonictana"	"Pardalophora_apiculata"	"Spharagemon_collare"	"Trachyrhachys_kiowa"	"Xanthippus_corallipes"
"Cirsium_undulatum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128571428571429	0.385714285714286	0.385714285714286	0	0	0	0	0	0
"Croton_texensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45	0	0.45	0	0	0	0	0	0
"Eriogonum_annum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0
"Euphorbia_spp."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0
"Evolvulus_nuttallianus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0.09	0.72	0	0	0	0	0	0
"Festuca_octoflora"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0264705882352941	0	0	0.0794117647058824	0	0	0	0	0.211764705882353	0	0.383823529411765	0.0132352941176471	0	0.185294117647059
"Ipamoea_leptophylla"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0
"Juncus_balticus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0
"Lepidium_densiflorum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0
"Lesquerella_ludoviciana"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45	0.45	0	0	0	0	0	0	0
"Lithospermum_incisum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0
"Lupinus_pussilus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45	0	0	0	0.45	0	0
"Medicago_sativa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45	0	0.45	0	0	0	0	0	0
"Melilotus_alba"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0
"Other_grasses"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45	0.225	0.225	0	0	0	0	0	0
"Other_forbs"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.311538461538462	0.45	0.138461538461538	0	0	0	0	0	0
"Paspalum_stramineum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9
"Penstemon_aIbidus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.3	0	0	0	0	0	0
"Psoralea_lanceolata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0
"Psoralea_tenuiflora"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0.18	0.54	0	0	0	0	0	0
"Solanum_rostratum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0
"Sphaeralcea_coccinea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0.15	0.6	0	0	0	0	0	0
"Sporobolus_cryptandrus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	0	0	0.045	0	0.225	0	0.135	0	0	0.045	0.36	0.045	0
"Stipa_comata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.084375	0.04921875	0.094921875	0.031640625	0.059765625	0.0140625	0.00703125	0.010546875	0.101953125	0.235546875	0.05625	0.031640625	0.028125	0.094921875
"Tradescantia_occidentalis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.74	0.04	0	0	0.04	0.06	0	0
"Ageneotettix_deorum"	0.0880434782608696	0	0	0	0	0	0	0	0	0.410869565217391	0	0	0.107608695652174	0.0293478260869565	0	0	0	0	0	0	0.0195652173913043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00978260869565217	0.234782608695652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amphitornus_coloradus"	0.018	0	0	0	0	0.009	0	0	0	0.738	0	0	0.009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cordillacris_occipitalis"	0.127272727272727	0	0	0	0	0	0	0	0	0.463636363636364	0	0	0.0545454545454545	0.00909090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.245454545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Eritettix_simplex"	0.009	0	0	0	0	0	0	0	0	0.324	0	0	0.405	0.018	0	0	0	0	0	0	0.054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009	0.081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mermiria_maculipennis"	0.0445544554455446	0	0	0.0534653465346535	0	0	0	0	0	0.347524752475248	0	0	0.302970297029703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151485148514852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Melanoplus_angustipennis"	0.0350649350649351	0	0.151948051948052	0.0116883116883117	0.0116883116883117	0	0.0350649350649351	0.0467532467532468	0	0.0701298701298701	0	0	0.0350649350649351	0.0116883116883117	0.0116883116883117	0.0233766233766234	0.0350649350649351	0	0	0.0116883116883117	0	0.0233766233766234	0	0	0.0116883116883117	0.0233766233766234	0	0.0233766233766234	0.0233766233766234	0.0233766233766234	0.105194805194805	0	0	0.0233766233766234	0.0233766233766234	0	0.0116883116883117	0.0584415584415584	0.0467532467532468	0.0116883116883117	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Melanoplus_confusus"	0.0551020408163265	0.00918367346938775	0.0183673469387755	0.00918367346938775	0	0	0.110204081632653	0.00918367346938775	0	0.00918367346938775	0	0	0.0183673469387755	0	0.00918367346938775	0.0551020408163265	0	0.0183673469387755	0	0.00918367346938775	0	0	0	0.0275510204081633	0.00918367346938775	0	0	0	0	0.00918367346938775	0.119387755102041	0	0.0183673469387755	0	0.0183673469387755	0	0.00918367346938775	0	0.0183673469387755	0.339795918367347	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Melanoplus_foedus"	0.0329268292682927	0.0109756097560976	0.0987804878048781	0	0.0219512195121951	0	0.0439024390243902	0.0219512195121951	0.0219512195121951	0.0658536585365854	0	0	0.0548780487804878	0.0219512195121951	0	0.0658536585365854	0.0329268292682927	0	0.0109756097560976	0.0878048780487805	0	0	0	0	0	0	0.0109756097560976	0.0219512195121951	0	0.0109756097560976	0.0439024390243902	0	0.0109756097560976	0	0.0658536585365854	0.0109756097560976	0.0439024390243902	0.0329268292682927	0.0329268292682927	0.0219512195121951	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Arphia_conspersa"	0.255882352941176	0	0	0.0352941176470588	0	0	0	0	0	0.132352941176471	0.00882352941176471	0	0.0352941176470588	0.0352941176470588	0	0	0	0	0	0	0.141176470588235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.255882352941176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Arphia_pseudonictana"	0.145454545454545	0	0	0	0	0	0	0	0	0.0545454545454545	0	0	0.0181818181818182	0.0727272727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.609090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pardalophora_apiculata"	0.225	0.018	0	0.018	0	0	0	0	0	0.009	0	0	0.063	0.135	0	0	0	0	0	0	0.261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009	0.144	0.018	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Spharagemon_collare"	0.265263157894737	0.0757894736842105	0.00947368421052632	0.0378947368421053	0	0	0	0	0	0.198947368421053	0	0.0284210526315789	0.0378947368421053	0.0284210526315789	0	0	0	0	0	0	0.00947368421052632	0	0.00947368421052632	0	0	0	0.00947368421052632	0	0	0	0	0	0	0	0	0	0	0.0757894736842105	0.0852631578947368	0.0284210526315789	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Trachyrhachys_kiowa"	0.00891089108910891	0	0	0	0	0	0	0	0	0.810891089108911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00891089108910891	0.0712871287128713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Xanthippus_corallipes"	0.272727272727273	0.00909090909090909	0.00909090909090909	0.00909090909090909	0	0	0	0	0	0.154545454545455	0	0	0.0181818181818182	0.0454545454545455	0	0	0	0	0	0	0.127272727272727	0	0	0	0	0	0	0	0	0	0	0.00909090909090909	0	0	0	0	0	0	0.245454545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
