"Miconia_sp1_M_SD_010"	"Cecropia_peltata"	"Trema_micrantha"	"Ficus_clusiifolia"	"Didymopanax_morototoni"	"Alchornea_glandulosa"	"Protium_heptaphyllum"	"Unidentified_sp2_M_SD_010"	"Aechmaea_nudicaulis"	"Gravisia_aquilega"	"Clidemia_sp1_M_SD_010"	"Rhipsalis_sp1_M_SD_010"	"Hieronyma_caribaea"	"Cordia_curassavica"	"Sapium_aucuparium"	"Cordia_bicolor"	"Anthurium_scandens"	"Laetia_procera"	"Sloanea_stipilata"	"Ficus_citrifolia"	"Ilex_sp1_M_SD_010"	"Chiococca_alba"	"Clusia_sp1_M_SD_010"	"Piper_sp1_M_SD_010"	"Coussarea_paniculata"	"Lacistema_aggregatum"	"Ficus_tobagensis"	"Doliocarpus_dentatus"	"Myrcia_leptoclada"	"Byrsonima_spicata"	"Anthurium_gracile"	"Calycolpus_glaber"	"Cupania_sp1_M_SD_010"	"Wulffia_baccata"	"Davilla_aspera"	"Eugenia_baileyi"	"Psidium_guajava"	"Castilla_elastica"	"Myrcia_sp1_M_SD_010"	"Henriettea_sp1_M_SD_010"	"Isertia_parviflora"	"Solanum_sp1_M_SD_010"	"Unidentified_sp1_M_SD_010"	"Aechmaea_mertensii"	"Rourea_surinamensis"	"Aechmaea_dichlamydea"	"Aegiphilia_integrifolia"	"Norantea_guianensis"	"Phytolacca_rivinoides"	"Psychotria_sp1_M_SD_010"	"Tangara_gyrola"	"Ramphocelus_carbo"	"Tangara_mexicana"	"Euphonia_violacea"	"Chlorophanes_spiza"	"Thraupis_palmarum"	"Tachyphonus_rufus"	"Dacnis_cayana"	"Thraupis_episcopus"	"Cyanerpes_caeruleus"	"Tangara_guttata"	"Cyanerpes_cyaneus"	"Coereba_flaveola"	"Tachyphonus_luctuosus"
"Clidemia_sp1_M_SD_010"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0439024390243902	0.592682926829268	0	0.0658536585365854	0	0	0.197560975609756	0	0	0	0	0	0	0
"Rhipsalis_sp1_M_SD_010"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0439024390243902	0.702439024390244	0	0.0219512195121951	0	0	0	0	0	0	0.131707317073171	0
"Hieronyma_caribaea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.381818181818182	0	0.0818181818181818	0	0.136363636363636	0	0.0272727272727273	0.109090909090909	0	0.0272727272727273	0.109090909090909	0	0.0272727272727273	0
"Cordia_curassavica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.558620689655172	0.217241379310345	0	0	0	0.0310344827586207	0	0.0620689655172414	0	0	0	0.0310344827586207	0
"Sapium_aucuparium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0310344827586207	0	0	0	0.0620689655172414	0	0	0.372413793103448	0	0.0310344827586207	0.0620689655172414	0.0931034482758621	0.248275862068966	0
"Cordia_bicolor"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0.1	0	0	0.166666666666667	0.133333333333333	0	0.166666666666667	0	0	0	0.166666666666667	0
"Anthurium_scandens"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.657692307692308	0	0	0.103846153846154	0	0	0	0	0	0	0.138461538461538
"Laetia_procera"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0.288	0	0	0.108	0.036	0.252	0.036	0	0	0	0	0
"Sloanea_stipilata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.252	0.072	0	0	0	0.036	0.144	0.072	0.036	0	0.036	0.144	0.072	0.036
"Ficus_citrifolia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5625	0	0.15	0.1125	0	0	0.075	0	0	0	0	0	0	0
"Ilex_sp1_M_SD_010"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1125	0.0375	0.75	0	0	0	0	0	0	0	0	0	0	0
"Chiococca_alba"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	0	0.675	0.045	0.135	0	0	0	0	0	0	0	0	0
"Clusia_sp1_M_SD_010"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135	0	0	0.09	0	0.63	0	0.045	0	0
"Piper_sp1_M_SD_010"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.426315789473684	0	0	0	0	0.473684210526316	0	0	0	0	0
"Coussarea_paniculata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.05	0	0.1	0.2	0	0.3	0	0	0	0	0
"Lacistema_aggregatum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0.06	0.3	0	0.06	0.12	0	0.12	0.06	0	0	0	0	0
"Ficus_tobagensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.276923076923077	0.207692307692308	0.138461538461538	0.207692307692308	0.0692307692307692	0	0	0	0	0	0	0	0	0
"Doliocarpus_dentatus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.225	0	0.075	0.225	0	0	0.375	0	0
"Myrcia_leptoclada"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.825	0	0	0.075	0	0	0	0	0	0	0	0	0	0
"Byrsonima_spicata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.818181818181818	0	0	0	0	0	0	0.0818181818181818	0	0	0	0	0	0
"Anthurium_gracile"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0.4	0	0	0.4	0	0	0	0	0	0	0
"Calycolpus_glaber"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.1	0	0	0.2	0	0.1	0.2	0	0	0	0.1	0
"Cupania_sp1_M_SD_010"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	0.1	0
"Wulffia_baccata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.2	0	0	0	0	0	0.2	0	0.4	0	0	0	0
"Davilla_aspera"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.642857142857143	0	0	0	0.128571428571429	0.128571428571429	0	0	0	0	0	0	0
"Eugenia_baileyi"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385714285714286	0	0	0.385714285714286	0	0	0.128571428571429	0	0	0	0	0
"Psidium_guajava"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.514285714285714	0.385714285714286	0	0	0	0	0	0	0	0	0	0	0
"Castilla_elastica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0	0	0	0	0	0	0.75	0	0	0	0	0
"Myrcia_sp1_M_SD_010"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45	0	0	0	0	0	0	0.3	0.15	0	0	0
"Henriettea_sp1_M_SD_010"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0.36	0	0	0	0	0.36	0	0	0	0	0	0	0
"Isertia_parviflora"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36	0	0	0	0	0.54	0	0	0	0	0	0	0
"Solanum_sp1_M_SD_010"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36	0.54	0	0	0	0	0	0	0	0	0	0	0	0
"Unidentified_sp1_M_SD_010"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36	0	0	0	0	0.54	0	0	0	0	0	0	0
"Aechmaea_mertensii"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45	0	0	0	0	0.45	0	0	0	0	0	0	0
"Rourea_surinamensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.225	0	0	0.45	0	0	0	0	0.225	0
"Aechmaea_dichlamydea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0	0	0	0.3	0	0	0	0	0	0	0
"Aegiphilia_integrifolia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0.3	0	0	0	0	0	0	0	0	0	0	0
"Norantea_guianensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0.6	0	0	0	0	0	0
"Phytolacca_rivinoides"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0.3	0.3	0	0	0	0	0	0	0
"Psychotria_sp1_M_SD_010"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0.3	0	0	0
"Tangara_gyrola"	0.282222222222222	0.16	0.0866666666666667	0.106666666666667	0.0288888888888889	0.0288888888888889	0.0133333333333333	0.00444444444444444	0	0	0.00444444444444444	0	0.0311111111111111	0	0.00222222222222222	0.0111111111111111	0	0	0.0155555555555556	0.0333333333333333	0.00666666666666667	0.00222222222222222	0	0	0	0.00666666666666667	0.00888888888888889	0	0.0244444444444444	0.0222222222222222	0	0	0	0.00222222222222222	0	0	0	0	0	0.00222222222222222	0	0.00444444444444444	0	0	0	0	0.00444444444444444	0.00222222222222222	0	0.00444444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ramphocelus_carbo"	0.486572438162544	0.0540636042402827	0.00318021201413428	0	0.0159010600706714	0	0.00636042402826855	0	0	0.0445229681978799	0.0858657243816254	0	0	0.057243816254417	0	0	0	0.0159010600706714	0.00636042402826855	0	0.00318021201413428	0	0	0	0.0159010600706714	0.00318021201413428	0.00954063604240283	0	0	0	0.00318021201413428	0.00636042402826855	0	0.00636042402826855	0.0159010600706714	0	0.0127208480565371	0.00318021201413428	0	0.00636042402826855	0.00636042402826855	0.00954063604240283	0.00636042402826855	0.00636042402826855	0	0.00636042402826855	0	0	0.00318021201413428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tangara_mexicana"	0.281012658227848	0.117721518987342	0.0417721518987342	0.0645569620253165	0.00379746835443038	0	0.0493670886075949	0.0379746835443038	0	0	0	0.00759493670886076	0.0113924050632911	0.0265822784810127	0	0.0113924050632911	0	0.030379746835443	0	0.0151898734177215	0.0759493670886076	0.0569620253164557	0	0	0	0.0189873417721519	0.00759493670886076	0	0	0	0	0.00379746835443038	0	0	0	0.0113924050632911	0.0113924050632911	0	0.0113924050632911	0	0	0	0	0	0	0	0.00379746835443038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Euphonia_violacea"	0.0761194029850746	0	0.129850746268657	0.0313432835820896	0	0	0.0223880597014925	0.129850746268657	0.170149253731343	0	0.0134328358208955	0.143283582089552	0	0	0	0	0.0850746268656716	0	0	0.0134328358208955	0	0.00447761194029851	0	0.0402985074626866	0.00447761194029851	0	0.0134328358208955	0	0.00447761194029851	0	0.017910447761194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chlorophanes_spiza"	0.418604651162791	0.0261627906976744	0.177906976744186	0.0627906976744186	0.0104651162790698	0.0680232558139535	0.0209302325581395	0.0313953488372093	0	0	0	0	0.0261627906976744	0	0.0104651162790698	0	0	0	0	0	0	0.0156976744186047	0.0156976744186047	0	0	0.00523255813953488	0.00523255813953488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00523255813953488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thraupis_palmarum"	0.192073170731707	0.0987804878048781	0.00548780487804878	0.0603658536585366	0.26890243902439	0.0768292682926829	0.0658536585365854	0	0	0	0	0.00548780487804878	0	0	0	0.0274390243902439	0	0.0164634146341463	0.00548780487804878	0	0	0	0	0	0.0109756097560976	0.0109756097560976	0	0.0164634146341463	0	0	0	0.0109756097560976	0	0	0.00548780487804878	0.0164634146341463	0	0	0	0	0	0	0	0	0	0	0	0	0.00548780487804878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tachyphonus_rufus"	0.146808510638298	0.114893617021277	0.0191489361702128	0.0191489361702128	0	0	0.0574468085106383	0.0191489361702128	0.0446808510638298	0.185106382978723	0.0574468085106383	0	0.00638297872340425	0.00638297872340425	0	0.025531914893617	0.0191489361702128	0.00638297872340425	0.025531914893617	0.0127659574468085	0	0	0	0	0.025531914893617	0	0	0	0	0	0.025531914893617	0	0	0	0.00638297872340425	0	0	0	0	0.0127659574468085	0.0191489361702128	0	0.0191489361702128	0.0127659574468085	0	0.00638297872340425	0	0	0.00638297872340425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Dacnis_cayana"	0.35187969924812	0.0203007518796992	0.0879699248120301	0.00676691729323308	0.0270676691729323	0.108270676691729	0.0270676691729323	0.0135338345864662	0	0	0	0	0.0270676691729323	0	0.081203007518797	0	0	0.0473684210526316	0.0135338345864662	0	0	0	0.0135338345864662	0	0	0.0135338345864662	0	0.00676691729323308	0	0.00676691729323308	0	0.00676691729323308	0	0.0135338345864662	0	0	0	0	0	0	0	0	0	0	0.0135338345864662	0	0	0.0135338345864662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thraupis_episcopus"	0.115037593984962	0.17593984962406	0.0135338345864662	0.0541353383458647	0.223308270676692	0.00676691729323308	0.0609022556390977	0	0	0	0	0	0	0.0135338345864662	0	0.0338345864661654	0	0.00676691729323308	0.00676691729323308	0	0	0	0	0.0676691729323308	0.0406015037593985	0.00676691729323308	0	0.0203007518796992	0	0	0	0.0135338345864662	0	0	0	0.00676691729323308	0	0.0338345864661654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cyanerpes_caeruleus"	0.128571428571429	0	0.315584415584416	0.0350649350649351	0	0.128571428571429	0	0.0350649350649351	0	0	0	0	0.0116883116883117	0	0.0116883116883117	0	0	0	0	0	0	0	0.163636363636364	0	0	0	0	0	0	0	0	0	0	0.0467532467532468	0	0	0	0	0.0233766233766234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tangara_guttata"	0.48	0.036	0.144	0.024	0	0.108	0	0	0	0	0	0	0.048	0	0.024	0	0	0	0.012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012	0	0	0	0	0	0	0	0	0	0	0.012	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cyanerpes_cyaneus"	0.315789473684211	0	0.173684210526316	0.0789473684210526	0	0	0	0	0	0	0	0	0	0	0.0473684210526316	0	0	0	0.0631578947368421	0	0	0	0.0157894736842105	0	0	0	0	0.0789473684210526	0	0	0	0	0.126315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Coereba_flaveola"	0.196363636363636	0.0654545454545455	0.0490909090909091	0.130909090909091	0.0163636363636364	0	0	0.0163636363636364	0	0	0	0.0981818181818182	0.0163636363636364	0.0163636363636364	0.130909090909091	0.0818181818181818	0	0	0.0327272727272727	0	0	0	0	0	0	0	0	0	0	0	0	0.0163636363636364	0.0163636363636364	0	0	0	0	0	0	0	0	0	0	0	0.0163636363636364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tachyphonus_luctuosus"	0.409090909090909	0	0	0	0	0	0.0818181818181818	0	0	0	0	0	0	0	0	0	0.327272727272727	0	0.0818181818181818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
