"Amelanchier_lamarckii"	"Cornus_sanguinea"	"Crataegus_monogyna"	"Crataegus_oxyacantha"	"Euonymus_europaea"	"Fragaria_vesca_dom."	"Frangula_alnus"	"Hedera_helix"	"Ligustrum_vulgare"	"Lonicera_xylosteum"	"Malus_domesticus"	"Prunus_avium"	"Prunus_avium_duralis"	"Prunus_domestica"	"Prunus_padus"	"Prunus_serotina"	"Prunus_spinosa"	"Rhamnus_cathartica"	"Ribes_rubrum"	"Rosa_canina"	"Rubus_fruticosus"	"Rubus_ideaus"	"Sambucus_nigra"	"Sambucus_racemosa"	"Sorbus_aria"	"Sorbus_aucuparia"	"Sorbus_torminalis"	"Taxus_baccata"	"Viburnum_lantana"	"Viburnum_opulus"	"Viscum_album"	"Carduelis_chloris"	"Coccothraustes_coccothraustes"	"Columba_palumbus"	"Corvus_corone_corone"	"Erithacus_rubecula"	"Ficedula_hypoleuca"	"Fringilla_coelebs"	"Garrulus_glandarius"	"Parus_caeruleus"	"Parus_major"	"Parus_montanus"	"Parus_palustris"	"Passer_domesticus"	"Passer_montanus"	"Phoenicurus_ochruros"	"Phoenicurus_phoenicurus"	"Phylloscopus_collybita"	"Pica_pica"	"Pyrrhula_pyrrhula"	"Sitta_europaea"	"Sturnus_vulgaris"	"Sylvia_atricapilla"	"Sylvia_borin"	"Sylvia_communis"	"Sylvia_curruca"	"Turdus_iliacus"	"Turdus_merula"	"Turdus_philomelos"	"Turdus_pilaris"	"Turdus_torquatus"	"Turdus_viscivorus"
"Malus_domesticus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0.3	0	0
"Prunus_avium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.225868725868726	0	0.0972972972972973	0	0	0	0.066023166023166	0.0521235521235521	0.0347490347490347	0	0	0	0	0	0	0	0.0625482625482626	0	0	0.0799227799227799	0.0590733590733591	0.0416988416988417	0	0	0	0.0451737451737452	0.0347490347490347	0	0	0.100772200772201
"Prunus_avium_duralis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Prunus_domestica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103448275862069	0	0	0.103448275862069	0.144827586206897	0.13448275862069	0	0.103448275862069	0	0	0	0	0.103448275862069	0	0	0.103448275862069	0	0	0	0	0	0	0.103448275862069	0	0	0	0
"Prunus_padus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.216	0.204	0	0	0	0.48	0	0	0	0
"Prunus_serotina"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.226717557251908	0.206106870229008	0	0	0	0.288549618320611	0.178625954198473	0	0	0
"Prunus_spinosa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.197802197802198	0.197802197802198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.504395604395604	0	0	0	0
"Rhamnus_cathartica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0324324324324324	0.535135135135135	0	0	0.0389189189189189	0	0	0	0.12	0.0810810810810811	0.0924324324324324	0	0	0
"Ribes_rubrum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.278571428571429	0.321428571428571	0	0	0	0.3	0	0	0	0
"Rosa_canina"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.265714285714286	0	0	0	0	0	0	0	0.171428571428571	0	0	0.0857142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111428571428571	0	0.265714285714286	0	0
"Rubus_fruticosus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0
"Rubus_ideaus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.454258675078864	0	0	0	0	0	0	0	0	0	0	0.147634069400631	0.0624605678233439	0.0369085173501577	0	0	0.198738170347003	0	0	0	0
"Sambucus_nigra"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0192444761225944	0.0192444761225944	0	0.0314326443335709	0.0250178189593728	0.00641482537419815	0	0.0109052031361368	0	0.0211689237348539	0.0224518888096935	0.0128296507483963	0	0	0.051960085531005	0	0.0769779044903778	0.0500356379187455	0.0590163934426229	0.0186029935851746	0.0128296507483963	0.166785459729152	0.164861012116892	0.130220955096222	0	0	0
"Sambucus_racemosa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0485436893203883	0.0242718446601942	0	0.330097087378641	0.029126213592233	0	0	0	0	0	0	0	0	0	0	0	0	0.058252427184466	0.0699029126213592	0	0	0	0.145631067961165	0.194174757281553	0	0	0
"Sorbus_aria"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123287671232877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.567123287671233	0.20958904109589	0	0	0
"Sorbus_aucuparia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0205645161290323	0.0907258064516129	0.0362903225806452	0.0846774193548387	0.0120967741935484	0	0	0.0810483870967742	0.0157258064516129	0.0181451612903226	0	0.0120967741935484	0	0	0.0157258064516129	0	0	0.0459677419354839	0.0737903225806451	0	0.0520161290322581	0.0254032258064516	0.0229838709677419	0.0120967741935484	0	0	0.0568548387096774	0.0580645161290323	0.0834677419354839	0	0.082258064516129
"Sorbus_torminalis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.397894736842105	0.502105263157895	0	0	0
"Taxus_baccata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.249134948096886	0	0	0	0	0	0	0.0311418685121107	0	0	0	0	0	0	0	0	0	0	0	0	0.0529411764705882	0	0	0	0.0934256055363322	0.0965397923875432	0.08719723183391	0	0.0311418685121107	0.258477508650519
"Viburnum_lantana"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.436764705882353	0.463235294117647	0	0	0	0	0	0	0	0
"Viburnum_opulus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0485611510791367	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385251798561151	0	0	0.0874100719424461	0	0	0	0	0.100359712230216	0.113309352517986	0.165107913669065	0	0
"Viscum_album"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0909090909090909	0	0	0	0.0909090909090909	0	0.363636363636364	0	0	0.354545454545455
"Carduelis_chloris"	0.115384615384615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.230769230769231	0	0	0.357692307692308	0	0	0	0	0	0.196153846153846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Coccothraustes_coccothraustes"	0.0854430379746835	0.0569620253164557	0.0740506329113924	0	0	0	0	0	0	0	0	0.185126582278481	0	0	0	0	0.0569620253164557	0	0	0	0	0	0	0	0	0.213607594936709	0	0.227848101265823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Columba_palumbus"	0.665217391304348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.234782608695652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Corvus_corone_corone"	0	0	0	0	0	0	0	0	0	0	0	0.257142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0.642857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Erithacus_rubecula"	0	0.0542168674698795	0.036144578313253	0	0.0542168674698795	0	0.0506024096385542	0.216867469879518	0.072289156626506	0	0	0	0	0.036144578313253	0	0	0	0	0	0	0	0	0.108433734939759	0.180722891566265	0	0.036144578313253	0	0	0	0.0542168674698795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ficedula_hypoleuca"	0	0.172058823529412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.397058823529412	0.330882352941177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Fringilla_coelebs"	0.75	0	0.075	0	0	0	0	0	0	0	0.075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Garrulus_glandarius"	0	0	0	0	0	0	0	0	0	0	0	0.0343373493975904	0.0234939759036145	0.0180722891566265	0	0	0	0	0	0	0	0	0.0885542168674699	0.614457831325301	0	0.121084337349398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Parus_caeruleus"	0.249809885931559	0.0547528517110266	0.0444866920152091	0	0	0	0.0342205323193916	0	0.0342205323193916	0	0	0.0513307984790875	0	0.0479087452471483	0	0	0	0	0	0.0684410646387833	0	0	0.133460076045627	0.102661596958175	0	0.0444866920152091	0	0.0342205323193916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Parus_major"	0	0.188372093023256	0.209302325581395	0	0	0	0	0	0	0	0	0.104651162790698	0	0.136046511627907	0	0	0	0	0	0	0	0	0.104651162790698	0	0	0.156976744186047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Parus_montanus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Parus_palustris"	0	0.114893617021277	0	0	0	0	0	0	0	0.421276595744681	0	0	0	0.0638297872340426	0	0	0	0	0	0.0638297872340426	0	0	0.108510638297872	0	0.0638297872340426	0.0638297872340426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Passer_domesticus"	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Passer_montanus"	0.542168674698795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.357831325301205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Phoenicurus_ochruros"	0	0.155172413793103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.543103448275862	0	0	0.201724137931034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Phoenicurus_phoenicurus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Phylloscopus_collybita"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pica_pica"	0	0	0	0	0	0	0	0	0	0	0	0.213157894736842	0	0	0	0	0	0.236842105263158	0	0	0	0	0	0	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pyrrhula_pyrrhula"	0	0	0.013353115727003	0	0	0	0.0333827893175074	0	0.0640949554896142	0	0	0	0	0	0	0	0	0.440652818991098	0	0	0	0	0.108160237388724	0	0	0.0814540059347181	0	0	0	0.158902077151335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sitta_europaea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sturnus_vulgaris"	0	0	0	0	0	0	0	0	0	0	0	0.111290322580645	0	0	0	0	0	0	0	0	0	0	0.580645161290323	0	0	0.208064516129032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sylvia_atricapilla"	0.0371482176360225	0.0388367729831144	0	0	0	0	0.0455909943714822	0.0202626641651032	0	0.0607879924953096	0	0.0287054409005629	0	0	0.0303939962476548	0.0557223264540338	0	0.0405253283302064	0.0219512195121951	0	0.0168855534709193	0.0878048780487805	0.131707317073171	0.101313320825516	0	0.0354596622889306	0	0.0287054409005629	0.0557223264540338	0.0455909943714822	0.0168855534709193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sylvia_borin"	0.0928899082568807	0	0	0	0	0	0.0763761467889908	0	0	0.0825688073394495	0	0.0247706422018349	0	0	0.0350917431192661	0.0619266055045872	0	0	0.0309633027522936	0	0	0.0454128440366973	0.189908256880734	0.148623853211009	0	0.0392201834862385	0	0	0.0722477064220183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sylvia_communis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.225	0.501923076923077	0	0	0.173076923076923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sylvia_curruca"	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Turdus_iliacus"	0	0	0.138461538461538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.150678733031674	0	0	0	0	0.529411764705882	0	0	0	0	0.0610859728506787	0	0	0.0203619909502262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Turdus_merula"	0.0330882352941176	0.0198529411764706	0.0416911764705882	0.0244852941176471	0	0.0436764705882353	0.0172058823529412	0.0807352941176471	0.0258088235294118	0.00661764705882353	0.00661764705882353	0.00860294117647059	0	0.00661764705882353	0.0264705882352941	0.0277941176470588	0.03375	0.0330882352941176	0.00926470588235294	0.00860294117647059	0	0.0463235294117647	0.170073529411765	0.0992647058823529	0.0304411764705882	0.0311029411764706	0.0277941176470588	0.0205147058823529	0	0.0205147058823529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Turdus_philomelos"	0	0.127016129032258	0.0335685483870968	0	0	0	0.0453629032258065	0.0344758064516129	0	0.00907258064516129	0	0.00907258064516129	0	0	0	0.0235887096774194	0	0.0517137096774194	0	0	0	0	0.184173387096774	0.181451612903226	0.0154233870967742	0.0435483870967742	0.0480846774193548	0.0254032258064516	0	0.0317540322580645	0.0362903225806452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Turdus_pilaris"	0.0586134453781513	0.387605042016807	0.0926470588235294	0	0	0	0	0	0.0567226890756303	0	0.0189075630252101	0	0	0	0	0	0	0	0	0.0586134453781513	0	0	0	0	0	0.13046218487395	0	0	0	0.0964285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Turdus_torquatus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Turdus_viscivorus"	0	0	0	0	0	0	0	0	0	0	0	0.119178082191781	0	0	0	0	0	0	0	0	0	0	0	0	0	0.279452054794521	0	0.341095890410959	0	0	0.16027397260274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
