"Unidentified_sp1_M_SD_034"	"Unidentified_sp2_M_SD_034"	"Prunus_africana"	"Bridelia_micrantha"	"Ficus_sur"	"Manilkara_butugi"	"Antiaris_toxicaria"	"Blighia_unijugata"	"Morus_mesozygia"	"Trilepisium_madagascariense"	"Ficus_exasperata"	"Polyscias_fulva"	"Cyphostemma_cyphopetalum"	"Casearia_battiscombei"	"Harungana_madagascariensis"	"Lantana_camara"	"Solanum_mauritianum"	"Jasminum_fluminense"	"Carissa_edulis"	"Cissus_oliveri"	"Maesa_lanceolata"	"Pittosporum_viridiflorum"	"Rhamnus_prinoides"	"Clerodendrum_capitatum"	"Toddalia_asiatica"	"Culcasia_falcifolia"	"Peponium_vogelii"	"Piper_guineense"	"Allophylus_abyssinicus"	"Coffea_eugenioides"	"Psychotria_peduncularis"	"Dracaena_fragrans"	"Rubus_niveus"	"Pycnonotus_barbatus"	"Cercopithecus_mitis"	"Sylvia_atricapilla"	"Cercopithecus_ascanius"	"Cinnyricinclus_leucogaster"	"Phylloscopus_trochilus"	"Turdus_pelios"	"Andropadus_latirostris"	"Zosterops_senegalensis"	"Ceratogymna_subcylindrica"	"Buccanodon_duchaillui"	"Colobus_guereza"	"Pogoniulus_bilineatus"	"Chlorocichla_laetissima"	"Gymnobucco_bonapartei"	"Andropadus_masukuensis"	"Ploceus_bicolor"	"Phyllastrephus_hypochloris"	"Andropadus_curvirostris"	"Heliosciurus_rufobrachium"	"Melaniparus_funereus"	"Phylloscopus_budongoensis"	"Phyllastrephus_cabanisi"	"Trachyphonus_purpuratus"	"Andropadus_gracilirostris"	"Serinus_citrinelloides"	"Apalis_rufogularis"	"Baeopogon_indicator"	"Hippolais_pallida"	"Andropadus_virens"	"Serinus_mozambicus"	"Colius_striatus"	"Musophaga_rossae"	"Nigrita_canicapillus"	"Papio_anubis"	"Turtur_tympanistria"	"Tricholaema_hirsuta"	"Bleda_syndactylus"	"Oriolus_brachyrhynchus"	"Phylloscopus_sibilatrix"	"Treron_calvus"	"Turdus_olivaceus"	"Cuculus_clamosus"	"Ploceus_nigerrimus"	"Sylvia_borin"	"Alethe_poliocephala"	"Eremomela_turneri"	"Andropadus_ansorgei"	"Estrilda_nonnula"	"Nigrita_fusconotus"	"Elminia_longicauda"	"Platysteira_castanea"	"Platysteira_cyanea"	"Ploceus_insignis"	"Ploceus_melanocephalus"	"Ploceus_ocularis"	"Turdoides_sharpei"	"Anthoscopus_caroli"	"Bathmocercus_rufus"	"Centropus_monachus"	"Chalcomitra_senegalensis"	"Columba_larvata"	"Cossypha_polioptera"	"Laniarius_luehderi"	"Lybius_bidentatus"	"Melaniparus_albiventris"	"Phoenicurus_phoenicurus"	"Ploceus_baglafecht"	"Ploceus_nigricollis"	"Schistolais_leucopogon"	"Serinus_dorsostriatus"	"Spermophaga_ruficapilla"	"Terpsiphone_viridis"	"Tockus_alboterminatus"	"Campephaga_flava"	"Chalcomitra_amethystina"	"Chlorocichla_flavicollis"	"Cossypha_heuglini"	"Cossypha_niveicapilla"	"Cyanomitra_olivacea"	"Cyanomitra_verticalis"	"Dicrurus_adsimilis"	"Hylia_prasina"	"Malimbus_rubricollis"	"Oriolus_auratus"	"Prinia_bairdii"	"Prodotiscus_insignis"	"Sylvia_communis"
"Unidentified_sp1_M_SD_034"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.182857142857143	0.0271428571428571	0.0914285714285714	0.0157142857142857	0.00142857142857143	0.0428571428571429	0.134285714285714	0.03	0.0985714285714286	0.0342857142857143	0.0371428571428571	0	0.0128571428571429	0.0214285714285714	0.00571428571428571	0.04	0.00428571428571429	0.0142857142857143	0.00857142857142857	0	0.00428571428571429	0.00428571428571429	0	0.00857142857142857	0.00428571428571429	0.02	0.00428571428571429	0.00142857142857143	0.00142857142857143	0.01	0	0	0.00285714285714286	0	0	0.00142857142857143	0.00285714285714286	0.00142857142857143	0.00142857142857143	0	0.00285714285714286	0.00142857142857143	0	0	0.00142857142857143	0	0	0.00428571428571429	0	0	0	0	0	0.00285714285714286	0	0	0	0	0	0	0	0.00285714285714286	0	0	0	0	0.00285714285714286	0.00142857142857143	0	0	0.00285714285714286	0	0	0	0	0	0	0	0	0	0	0	0.00142857142857143	0	0.00142857142857143	0.00142857142857143	0.00142857142857143	0
"Unidentified_sp2_M_SD_034"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.198795180722892	0.0632530120481928	0.041566265060241	0.0343373493975904	0	0.0704819277108434	0.0198795180722892	0.0596385542168675	0.00180722891566265	0.110240963855422	0.106626506024096	0.00903614457831325	0.00542168674698795	0.0216867469879518	0.0343373493975904	0.00180722891566265	0.00180722891566265	0.0072289156626506	0.00903614457831325	0.00542168674698795	0.0162650602409639	0.00180722891566265	0	0.00903614457831325	0.0108433734939759	0	0.0036144578313253	0.0072289156626506	0.00903614457831325	0	0	0	0	0	0.0162650602409639	0	0.00542168674698795	0	0	0	0	0.0108433734939759	0	0	0	0	0	0	0	0	0	0	0	0	0.00542168674698795	0	0	0.00180722891566265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Prunus_africana"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.158291457286432	0.00452261306532663	0.00678391959798995	0	0.42964824120603	0.185427135678392	0.0339195979899497	0	0	0	0	0.00226130653266332	0.00226130653266332	0.00226130653266332	0	0	0	0	0.00678391959798995	0	0	0.00904522613065327	0	0	0.00678391959798995	0	0.0158291457286432	0.00226130653266332	0.00226130653266332	0.00452261306532663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00904522613065327	0	0.00678391959798995	0.00226130653266332	0	0.00904522613065327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bridelia_micrantha"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.136901408450704	0.0507042253521127	0.0938028169014085	0.0608450704225352	0.0076056338028169	0	0.0633802816901408	0.0532394366197183	0.0557746478873239	0.0456338028169014	0.0329577464788732	0.0380281690140845	0.0456338028169014	0.0557746478873239	0.0228169014084507	0.00507042253521127	0.00507042253521127	0.0202816901408451	0.00253521126760563	0.0076056338028169	0	0	0.0076056338028169	0.0076056338028169	0.0076056338028169	0	0	0.0177464788732394	0.00253521126760563	0	0.00507042253521127	0	0.00507042253521127	0	0	0.0076056338028169	0.00253521126760563	0	0.00507042253521127	0	0.0126760563380282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0076056338028169	0	0	0	0	0	0	0	0.00507042253521127	0	0	0	0	0	0	0	0.00253521126760563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ficus_sur"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1125	0.105	0.03	0.195	0	0.01125	0.00375	0.03375	0.0225	0.0075	0.0375	0.1875	0.0225	0.0075	0.00375	0.00375	0.01875	0	0.02625	0.0075	0	0.0075	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0075	0	0	0	0	0.0075	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Manilkara_butugi"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.156774193548387	0.209032258064516	0.052258064516129	0.168387096774194	0	0.0232258064516129	0	0.0348387096774194	0.0174193548387097	0.0696774193548387	0	0.0696774193548387	0	0.0232258064516129	0.00580645161290323	0.0116129032258065	0.00580645161290323	0	0	0.0348387096774194	0.00580645161290323	0.00580645161290323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00580645161290323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Antiaris_toxicaria"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.372	0.096	0.048	0.054	0	0.072	0	0.006	0.012	0.012	0	0.066	0	0	0	0.018	0.024	0	0.012	0.006	0.066	0.03	0	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Blighia_unijugata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0266666666666667	0.00666666666666667	0.0466666666666667	0.0533333333333333	0	0	0	0.1	0.0333333333333333	0.08	0.0866666666666667	0.1	0.0333333333333333	0.04	0.0733333333333333	0.0133333333333333	0.0733333333333333	0	0	0.0266666666666667	0	0	0	0.0333333333333333	0	0	0	0	0	0	0	0	0.0266666666666667	0	0	0	0	0	0.00666666666666667	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Morus_mesozygia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0375	0.2025	0.015	0.345	0	0	0	0.0525	0	0.015	0	0.0675	0	0.015	0	0	0	0	0.015	0.0525	0	0.045	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Trilepisium_madagascariense"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.609090909090909	0	0.2	0	0	0	0	0	0.0363636363636364	0	0.0454545454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00909090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
