"Sorex_araneus"	"Clethrionomys_glareolus"	"Talpa_europaea"	"Microtus_oeconomus"	"Apodemus_uralensis"	"Clethrionomys_rutilus"	"Microtus_arvalis"	"Sorex_caecutiens"	"Apodemus_agrarius"	"Sciurus_vulgaris"	"Sorex_minutus"	"Microtus_agrestis"	"Neomys_fodiens"	"Myopus_schisticolor"	"Micromys_minutus"	"Palaeopsylla_soricis"	"Ctenophthalmus_uncinatus"	"Doratopsylla_dasycnema"	"Megabothris_turbidus"	"Ctenophthalmus_bisoctodentatus"	"Ctenophthalmus_agyrtes"	"Peromyscopsylla_bidentata"	"Amalaraeus_penicilliger"	"Palaeopsylla_kohauti"	"Megabothris_walkeri"	"Hystrichopsylla_talpae"	"Amphipsylla_rossica"	"Peromyscopsylla_silvatica"	"Ctenophthalmus_assimilis"	"Megabothris_rectangulatus"	"Ceratophyllus_sciurorum"	"Tarsopsylla_octodecimdentata"	"Corrodopsylla_birulai"	"Ceratophyllus_indages"	"Rhadinopsylla_integella"	"Leptopsylla_segnis"
"Sorex_minutus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.490909090909091	0.0409090909090909	0.272727272727273	0	0.0409090909090909	0	0	0.0136363636363636	0	0	0.0409090909090909	0	0	0	0	0	0	0	0	0	0
"Microtus_agrestis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126315789473684	0	0.236842105263158	0	0.0947368421052632	0.142105263157895	0	0	0.205263157894737	0.0789473684210526	0.0157894736842105	0	0	0	0	0	0	0	0	0
"Neomys_fodiens"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385714285714286	0.0428571428571429	0.128571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.342857142857143	0	0	0
"Myopus_schisticolor"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.225	0.1125	0	0	0	0	0.225	0	0	0.225	0	0	0	0	0.1125	0	0	0	0	0	0
"Micromys_minutus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.257142857142857	0	0	0.257142857142857	0	0.128571428571429	0	0	0	0	0.257142857142857	0	0	0	0	0	0	0	0	0	0
"Palaeopsylla_soricis"	0.801539708265802	0.0160453808752026	0.0175040518638574	0.00218800648298217	0.00145867098865478	0	0.000729335494327391	0.0233387358184765	0.00145867098865478	0	0.0262560777957861	0	0.00656401944894652	0.00145867098865478	0.00145867098865478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ctenophthalmus_uncinatus"	0.053276955602537	0.693551797040169	0.0171247357293869	0.0275898520084567	0.0361522198731501	0.0409090909090909	0.0047568710359408	0.00190274841437632	0.0114164904862579	0.000951374207188161	0.00285412262156448	0.00761099365750529	0.000951374207188161	0.000951374207188161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Doratopsylla_dasycnema"	0.75855354659249	0.013769123783032	0.00375521557719054	0	0.00250347705146036	0	0	0.0926286509040334	0	0	0.0250347705146036	0	0.00375521557719054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Megabothris_turbidus"	0.0189141856392294	0.553239929947461	0.00157618213660245	0.00788091068301226	0.157618213660245	0.0362521891418564	0.0204903677758319	0	0.0772329246935201	0	0	0.0236427320490368	0	0	0.0031523642732049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ctenophthalmus_bisoctodentatus"	0.00321428571428571	0.00642857142857143	0.879107142857143	0	0	0	0.00321428571428571	0	0	0.00321428571428571	0.00482142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ctenophthalmus_agyrtes"	0.0523908523908524	0.265696465696466	0.273180873180873	0.106652806652807	0.104781704781705	0.0187110187110187	0.00748440748440748	0.00187110187110187	0.0561330561330561	0	0	0.0112266112266112	0	0	0.00187110187110187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Peromyscopsylla_bidentata"	0.024609375	0.636328125	0	0.003515625	0.003515625	0.1546875	0.031640625	0.00703125	0	0	0	0.031640625	0	0.00703125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amalaraeus_penicilliger"	0.0118942731277533	0.769162995594714	0.0039647577092511	0	0	0.103083700440529	0.0039647577092511	0	0	0.0039647577092511	0.0039647577092511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Palaeopsylla_kohauti"	0.00818181818181818	0	0.891818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Megabothris_walkeri"	0.00918367346938775	0.123979591836735	0.00459183673469388	0.665816326530612	0.00918367346938775	0	0.00459183673469388	0	0.00918367346938775	0.00459183673469388	0	0.0596938775510204	0	0.00918367346938775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Hystrichopsylla_talpae"	0.294230769230769	0.121153846153846	0.147115384615385	0	0	0.1125	0.0778846153846154	0.00865384615384615	0.0519230769230769	0	0.0259615384615385	0.0432692307692308	0	0	0.0173076923076923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amphipsylla_rossica"	0	0.109090909090909	0	0.0545454545454545	0.00909090909090909	0	0.681818181818182	0	0.0363636363636364	0	0	0.00909090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Peromyscopsylla_silvatica"	0	0.751764705882353	0	0	0	0.148235294117647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ctenophthalmus_assimilis"	0.0428571428571429	0.385714285714286	0.278571428571429	0	0.0214285714285714	0	0.107142857142857	0	0.0642857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Megabothris_rectangulatus"	0	0.763636363636364	0	0	0	0.0818181818181818	0	0	0.0272727272727273	0	0	0	0	0.0272727272727273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ceratophyllus_sciurorum"	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tarsopsylla_octodecimdentata"	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Corrodopsylla_birulai"	0.3375	0	0.05625	0.05625	0	0	0	0	0	0	0	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ceratophyllus_indages"	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhadinopsylla_integella"	0.225	0.675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Leptopsylla_segnis"	0	0	0	0	0.45	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
