"Arvicola_terrestris"	"Lagurus_lagurus"	"Clethrionomys_glareolus"	"Cricetus_cricetus"	"Microtus_oeconomus"	"Microtus_gregalis"	"Spermophilus_pygmaeus"	"Marmota_bobak"	"Allocricetulus_eversmanni"	"Neomys_fodiens"	"Sorex_araneus"	"Cricetulus_migratorius"	"Microtus_arvalis"	"Allactaga_major"	"Apodemus_uralensis"	"Spermophilus_major"	"Sicista_subtilis"	"Ellobius_talpinus"	"Megabothris_walkeri"	"Ctenophthalmus_breviatus"	"Citellophilus_tesquorum"	"Ctenophthalmus_assimilis"	"Neopsylla_pleskei"	"Amalaraeus_penicilliger"	"Neopsylla_setosa"	"Oropsylla_silantiewi"	"Frontopsylla_elata"	"Stenoponia_ivanovi"	"Amphipsylla_sibirica"	"Amphipsylla_rossica"	"Mesopsylla_hebes"	"Palaeopsylla_soricis"	"Hystrichopsylla_talpae"	"Peromyscopsylla_bidentata"	"Amphipsylla_kuznetzovi"	"Amphipsylla_prima"	"Pectinoctenus_pavlovskii"	"Oropsylla_ilovaiskii"	"Corrodopsylla_birulai"	"Amphipsylla_dumalis"	"Frontopsylla_elatoides"	"Leptopsylla_segnis"
"Sorex_araneus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05625	0.084375	0	0.16875	0.05625	0.05625	0	0	0.05625	0	0	0	0	0.309375	0	0	0	0	0	0	0.1125	0	0	0
"Cricetulus_migratorius"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0.21	0.09	0	0.06	0	0.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Microtus_arvalis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138461538461538	0.692307692307692	0	0	0	0	0	0	0	0	0	0.0692307692307692	0	0	0	0	0	0	0	0	0	0	0	0
"Allactaga_major"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0
"Apodemus_uralensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0.1	0.15	0	0.1	0.15	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Spermophilus_major"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1125	0.61875	0.16875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sicista_subtilis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45
"Ellobius_talpinus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0
"Megabothris_walkeri"	0.759586466165414	0	0.00676691729323308	0.0304511278195489	0.0524436090225564	0.0118421052631579	0	0	0	0.018609022556391	0.00338345864661654	0.00338345864661654	0.00676691729323308	0	0	0.00338345864661654	0.00338345864661654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ctenophthalmus_breviatus"	0.18448275862069	0.274137931034483	0	0.162068965517241	0.0310344827586207	0.0517241379310345	0.0706896551724138	0	0.0379310344827586	0.00344827586206897	0.00517241379310345	0.0120689655172414	0.0344827586206897	0.00344827586206897	0.0103448275862069	0.0189655172413793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Citellophilus_tesquorum"	0.115841584158416	0.472277227722772	0	0.0846534653465347	0	0.0712871287128713	0.0712871287128713	0.00891089108910891	0.0311881188118812	0	0	0.0133663366336634	0	0.00891089108910891	0.00891089108910891	0.0133663366336634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ctenophthalmus_assimilis"	0.365346534653465	0.0178217821782178	0.204950495049505	0.0311881188118812	0.0534653465346535	0.12029702970297	0	0	0	0.0668316831683168	0.0267326732673267	0	0	0	0.0133663366336634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Neopsylla_pleskei"	0.227848101265823	0.250632911392405	0.0170886075949367	0.216455696202532	0.0341772151898734	0.0683544303797468	0	0	0.0512658227848101	0.0113924050632911	0.0113924050632911	0.0113924050632911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amalaraeus_penicilliger"	0.0130434782608696	0	0.860869565217391	0	0	0	0	0	0	0	0.0130434782608696	0	0	0	0.0130434782608696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Neopsylla_setosa"	0	0	0.197560975609756	0	0	0	0.0658536585365854	0.219512195121951	0	0	0	0.351219512195122	0	0	0.0658536585365854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Oropsylla_silantiewi"	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Frontopsylla_elata"	0.216	0	0.288	0	0.072	0.108	0	0	0	0.072	0.072	0	0	0	0.072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Stenoponia_ivanovi"	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amphipsylla_sibirica"	0	0	0.818181818181818	0	0.0818181818181818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amphipsylla_rossica"	0.3375	0	0	0	0.45	0	0	0	0	0	0	0	0.1125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mesopsylla_hebes"	0	0	0	0	0	0	0.1125	0	0	0	0	0	0	0.7875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Palaeopsylla_soricis"	0	0	0	0	0	0	0	0	0	0.28125	0.61875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Hystrichopsylla_talpae"	0.3	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Peromyscopsylla_bidentata"	0	0	0.761538461538461	0	0.138461538461538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amphipsylla_kuznetzovi"	0	0	0	0.5	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amphipsylla_prima"	0	0.675	0	0	0	0	0.225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pectinoctenus_pavlovskii"	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Oropsylla_ilovaiskii"	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Corrodopsylla_birulai"	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amphipsylla_dumalis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Frontopsylla_elatoides"	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Leptopsylla_segnis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
