"Sp"	"MDim"
"Sorex_araneus"	1
"Clethrionomys_glareolus"	1
"Talpa_europaea"	1
"Microtus_oeconomus"	1
"Apodemus_uralensis"	1
"Clethrionomys_rutilus"	1
"Microtus_arvalis"	1
"Sorex_caecutiens"	1
"Apodemus_agrarius"	1
"Sciurus_vulgaris"	1
"Sorex_minutus"	1
"Microtus_agrestis"	1
"Neomys_fodiens"	1
"Myopus_schisticolor"	1
"Micromys_minutus"	1
"Palaeopsylla_soricis"	2
"Ctenophthalmus_uncinatus"	2
"Doratopsylla_dasycnema"	2
"Megabothris_turbidus"	2
"Ctenophthalmus_bisoctodentatus"	2
"Ctenophthalmus_agyrtes"	2
"Peromyscopsylla_bidentata"	2
"Amalaraeus_penicilliger"	2
"Palaeopsylla_kohauti"	2
"Megabothris_walkeri"	2
"Hystrichopsylla_talpae"	2
"Amphipsylla_rossica"	2
"Peromyscopsylla_silvatica"	2
"Ctenophthalmus_assimilis"	2
"Megabothris_rectangulatus"	2
"Ceratophyllus_sciurorum"	2
"Tarsopsylla_octodecimdentata"	2
"Corrodopsylla_birulai"	2
"Ceratophyllus_indages"	2
"Rhadinopsylla_integella"	2
"Leptopsylla_segnis"	2
